record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1094125665","580371478","-641300047","249.59","8.435","21.600000000000023","27","1",
"1094125666","580372120","-641299011","258.1","8.743","21.399999999999977","27","1",
"1094125667","580372826","-641297941","267.52","8.799","21.0","27","1",
"1094125668","580373556","-641296973","276.69","8.818","20.799999999999955","27","1",
"1094125669","580374288","-641296053","285.53","8.715","20.600000000000023","27","1",
"1094125670","580375027","-641295165","294.48","8.482","20.399999999999977","27","1",
"1094125671","580375764","-641294384","302.91","8.304","20.200000000000045","27","1",
"1094125672","580376479","-641293671","310.82","8.024","20.200000000000045","27","1",
"1094125673","580377202","-641293004","318.88","7.744","20.200000000000045","27","1",
"1094125674","580377904","-641292463","326.01","7.502","20.200000000000045","27","1",
"1094125675","580378654","-641292017","333.51","7.297","20.200000000000045","27","1",
"1094125676","580379413","-641291650","340.81","7.241","20.399999999999977","27","1",
"1094125677","580380190","-641291332","348.56","7.194","20.600000000000023","27","1",
"1094125678","580380912","-641291018","355.57","7.166","20.799999999999955","27","1",
"1094125679","580381623","-641290666","362.56","7.185","21.399999999999977","27","1",
"1094125680","580382334","-641290313","369.47","7.185","21.799999999999955","27","1",
"1094125681","580383048","-641289937","376.59","7.138","22.0","27","1",
"1094125682","580383747","-641289540","383.61","7.073","22.200000000000045","26","1",
"1094125683","580384434","-641289124","390.39","7.073","22.399999999999977","26","1",
"1094125684","580385148","-641288738","397.33","7.054","22.799999999999955","26","1",
"1094125685","580385879","-641288333","404.54","6.998","23.0","26","1",
"1094125686","580386606","-641287920","411.98","6.942","23.200000000000045","26","1",
"1094125687","580387277","-641287473","418.89","6.821","23.200000000000045","26","1",
"1094125688","580387933","-641287014","425.72","6.793","23.399999999999977","26","1",
"1094125689","580388566","-641286537","432.42","6.858","23.600000000000023","26","1",
"1094125690","580389190","-641286028","438.94","7.073","23.600000000000023","26","1",
"1094125691","580389820","-641285401","445.89","7.399","23.799999999999955","26","1",
"1094125692","580390495","-641284682","453.51","7.838","23.799999999999955","26","1",
"1094125693","580391267","-641283968","461.77","8.528","23.600000000000023","26","1",
"1094125694","580392164","-641283183","471.21","9.471","23.600000000000023","26","1",
"1094125695","580393236","-641282525","482.05","10.348","23.399999999999977","26","1",
"1094125696","580394398","-641281910","493.53","11.234","23.0","26","1",
"1094125697","580395667","-641281380","505.95","12.018","22.600000000000023","26","1",
"1094125698","580397008","-641280881","518.75","12.82","21.399999999999977","26","1",
"1094125699","580398440","-641280512","532.3","13.446","20.200000000000045","26","1",
"1094125700","580399890","-641280175","546.09","13.623","19.600000000000023","26","1",
"1094125701","580401303","-641279825","559.36","13.343","18.600000000000023","26","1",
"1094125702","580402704","-641279432","572.57","12.904","17.200000000000045","26","1",
"1094125703","580404072","-641279065","585.64","12.363","16.200000000000045","26","1",
"1094125704","580405343","-641278693","597.84","11.626","15.200000000000045","26","1",
"1094125705","580406560","-641278338","609.3","11.374","14.200000000000045","26","1",
"1094125706","580407707","-641277722","620.66","11.197","13.399999999999977","26","1",
"1094125707","580408734","-641276903","631.5","10.842","12.600000000000023","26","1",
"1094125708","580409630","-641275882","642.05","10.525","12.200000000000045","26","1",
"1094125709","580410441","-641274821","651.9","10.357","11.800000000000011","26","1",
"1094125710","580411201","-641273625","662.18","10.208","11.800000000000011","26","1",
"1094125711","580411931","-641272434","672.16","10.114","11.600000000000023","26","1",
"1094125712","580412655","-641271259","682.19","9.928","11.600000000000023","26","1",
"1094125713","580413406","-641270188","691.78","9.909","11.399999999999977","26","1",
"1094125714","580414125","-641269047","701.38","9.965","11.399999999999977","26","1",
"1094125715","580414846","-641267881","711.21","9.881","11.199999999999989","26","1",
"1094125716","580415594","-641266674","721.4","10.152","11.199999999999989","26","1",
"1094125717","580416321","-641265410","731.82","10.357","11.0","26","1",
"1094125718","580417018","-641264109","742.03","10.534","10.800000000000011","26","1",
"1094125719","580417671","-641262693","752.56","10.693","10.399999999999977","26","1",
"1094125720","580418311","-641261149","763.95","10.88","10.0","26","1",
"1094125721","580418922","-641259621","774.81","11.01","9.600000000000023","26","1",
"1094125722","580419514","-641258032","786.19","10.908","9.199999999999989","26","1",
"1094125723","580420068","-641256606","796.39","10.208","9.0","26","1",
"1094125724","580420576","-641255251","806.14","9.293","8.600000000000023","26","1",
"1094125725","580421103","-641254041","815.16","8.808","8.399999999999977","26","1",
"1094125726","580421657","-641252965","823.55","8.491","8.399999999999977","26","1",
"1094125727","580422234","-641251926","831.84","8.416","8.199999999999989","26","1",
"1094125728","580422836","-641251026","839.7","7.866","8.0","26","1",
"1094125729","580423407","-641250371","846.31","6.709","8.0","26","1",
"1094125730","580423961","-641249826","852.32","6.177","7.800000000000011","26","1",
"1094125731","580424432","-641249128","858.27","6.149","7.800000000000011","26","1",
"1094125732","580424665","-641248181","864.39","6.308","7.600000000000023","26","1",
"1094125733","580424603","-641247151","870.7","6.662","7.399999999999977","26","1",
"1094125734","580424355","-641246113","877.29","7.287","7.199999999999989","26","1",
"1094125735","580424018","-641244923","885.19","8.006","7.199999999999989","26","1",
"1094125736","580423708","-641243632","893.74","8.351","7.0","26","1",
"1094125737","580423434","-641242343","902.09","8.37","7.0","26","1",
"1094125738","580423175","-641241057","910.41","8.211","7.0","26","1",
"1094125739","580422963","-641239804","918.33","7.875","7.0","26","1",
"1094125740","580422775","-641238555","926.31","7.549","7.0","25","1",
"1094125741","580422606","-641237394","933.75","7.194","7.0","25","1",
"1094125742","580422449","-641236345","940.31","6.774","7.0","25","1",
"1094125743","580422268","-641235315","946.96","6.41","7.199999999999989","25","1",
"1094125744","580422133","-641234361","953.02","6.084","7.800000000000011","25","1",
"1094125745","580422016","-641233379","959.11","6.298","8.199999999999989","25","1",
"1094125746","580421894","-641232412","965.18","6.14","8.600000000000023","25","1",
"1094125747","580421838","-641231444","971.16","5.962","9.199999999999989","25","1",
"1094125748","580421764","-641230483","977.21","5.925","9.600000000000023","25","1",
"1094125749","580421702","-641229567","982.92","5.813","10.0","25","1",
"1094125750","580421653","-641228671","988.5","5.738","10.399999999999977","25","1",
"1094125751","580421631","-641227809","993.7","5.626","11.0","25","1",
"1094125752","580421625","-641226892","999.45","5.57","11.399999999999977","25","1",
"1094125753","580421621","-641225989","1004.98","5.729","11.800000000000011","25","1",
"1094125754","580421638","-641225053","1010.81","5.794","12.399999999999977","25","1",
"1094125755","580421647","-641224123","1016.41","5.916","12.799999999999955","25","1",
"1094125756","580421630","-641223133","1022.67","5.916","13.200000000000045","25","1",
"1094125757","580421619","-641222197","1028.47","5.934","13.600000000000023","25","1",
"1094125758","580421663","-641221264","1034.12","6.018","14.0","25","1",
"1094125759","580421761","-641220256","1040.41","6.168","14.600000000000023","25","1",
"1094125760","580421828","-641219209","1046.89","6.438","15.0","25","1",
"1094125761","580421952","-641218074","1053.93","6.979","15.200000000000045","25","1",
"1094125762","580422080","-641216992","1060.84","6.737","15.399999999999977","25","1",
"1094125763","580422212","-641215900","1067.69","6.905","15.600000000000023","25","1",
"1094125764","580422333","-641214790","1074.59","6.942","15.799999999999955","25","1",
"1094125765","580422452","-641213647","1081.74","6.998","16.200000000000045","25","1",
"1094125766","580422609","-641212523","1088.9","6.951","16.399999999999977","26","1",
"1094125767","580422779","-641211466","1095.58","6.839","16.600000000000023","26","1",
"1094125768","580422963","-641210389","1102.45","6.867","16.799999999999955","26","1",
"1094125769","580423159","-641209313","1109.34","6.895","16.799999999999955","26","1",
"1094125770","580423371","-641208220","1116.41","6.97","17.0","26","1",
"1094125771","580423600","-641207100","1123.67","7.25","17.200000000000045","26","1",
"1094125772","580423872","-641206021","1130.75","7.315","17.200000000000045","26","1",
"1094125773","580424159","-641204929","1138.03","7.306","17.200000000000045","26","1",
"1094125774","580424465","-641203844","1145.32","7.381","17.200000000000045","26","1",
"1094125775","580424809","-641202703","1153.06","7.763","17.399999999999977","26","1",
"1094125776","580425193","-641201515","1161.15","8.23","17.399999999999977","26","1",
"1094125777","580425601","-641200273","1169.8","8.556","17.399999999999977","26","1",
"1094125778","580426041","-641199024","1178.54","8.864","17.399999999999977","26","1",
"1094125779","580426514","-641197755","1187.44","9.116","17.399999999999977","26","1",
"1094125780","580427060","-641196468","1196.88","9.405","17.399999999999977","26","1",
"1094125781","580427666","-641195209","1206.45","9.676","17.200000000000045","25","1",
"1094125782","580428343","-641193961","1216.3","9.947","17.200000000000045","25","1",
"1094125783","580429115","-641192778","1226.63","10.152","16.799999999999955","25","1",
"1094125784","580429889","-641191596","1236.89","10.385","16.600000000000023","25","1",
"1094125785","580430635","-641190312","1247.42","10.525","16.399999999999977","25","1",
"1094125786","580431388","-641188947","1258.53","10.768","16.200000000000045","25","1",
"1094125787","580432151","-641187662","1269.08","10.824","15.600000000000023","25","1",
"1094125788","580432955","-641186386","1279.79","10.917","15.200000000000045","25","1",
"1094125789","580433797","-641185085","1291.07","10.945","15.0","25","1",
"1094125790","580434629","-641183792","1302.11","10.908","14.600000000000023","25","1",
"1094125791","580435494","-641182525","1313.52","10.814","14.399999999999977","25","1",
"1094125792","580436324","-641181308","1324.39","10.74","14.200000000000045","25","1",
"1094125793","580437129","-641180082","1334.96","10.684","14.0","25","1",
"1094125794","580437944","-641178857","1345.8","10.488","14.0","25","1",
"1094125795","580438734","-641177669","1356.26","10.394","13.799999999999955","25","1",
"1094125796","580439526","-641176522","1366.43","10.432","13.799999999999955","25","1",
"1094125797","580440308","-641175315","1376.72","10.553","13.799999999999955","25","1",
"1094125798","580441117","-641174085","1387.49","10.572","13.600000000000023","25","1",
"1094125799","580441931","-641172897","1398.1","10.562","13.600000000000023","25","1",
"1094125800","580442742","-641171701","1408.63","10.646","13.600000000000023","25","1",
"1094125801","580443573","-641170541","1419.12","10.6","13.600000000000023","25","1",
"1094125802","580444418","-641169440","1429.45","10.385","13.600000000000023","25","1",
"1094125803","580445258","-641168318","1439.98","10.217","13.600000000000023","25","1",
"1094125804","580446084","-641167261","1450.18","9.956","13.600000000000023","25","1",
"1094125805","580446870","-641166180","1460.11","9.863","13.600000000000023","25","1",
"1094125806","580447652","-641165089","1470.02","9.937","13.399999999999977","25","1",
"1094125807","580448452","-641164010","1480.02","10.03","13.600000000000023","25","1",
"1094125808","580449249","-641162916","1489.99","10.18","13.600000000000023","25","1",
"1094125809","580450082","-641161808","1500.38","10.292","13.399999999999977","25","1",
"1094125810","580450914","-641160724","1510.62","10.32","13.399999999999977","25","1",
"1094125811","580451766","-641159654","1520.91","10.366","13.399999999999977","25","1",
"1094125812","580452636","-641158581","1531.43","10.441","13.200000000000045","25","1",
"1094125813","580453508","-641157465","1542.04","10.712","13.200000000000045","25","1",
"1094125814","580454384","-641156288","1552.96","10.992","13.0","25","1",
"1094125815","580455276","-641155107","1563.98","11.197","12.799999999999955","25","1",
"1094125816","580456143","-641153840","1575.25","11.281","12.600000000000023","25","1",
"1094125817","580456945","-641152518","1586.31","11.197","12.399999999999977","25","1",
"1094125818","580457703","-641151115","1597.4","11.234","12.200000000000045","25","1",
"1094125819","580458413","-641149600","1608.88","11.393","12.0","25","1",
"1094125820","580459028","-641147953","1620.67","11.579","11.600000000000023","25","1",
"1094125821","580459568","-641146286","1632.1","11.617","11.199999999999989","25","1",
"1094125822","580460044","-641144526","1643.84","11.803","10.800000000000011","25","1",
"1094125823","580460455","-641142712","1655.54","11.915","10.800000000000011","25","1",
"1094125824","580460856","-641140830","1667.82","11.915","10.600000000000023","25","1",
"1094125825","580461214","-641138944","1679.93","11.934","10.399999999999977","25","1",
"1094125826","580461587","-641137061","1692.11","11.981","10.199999999999989","25","1",
"1094125827","580461947","-641135214","1703.91","11.943","10.199999999999989","25","1",
"1094125828","580462328","-641133363","1716.02","11.747","10.199999999999989","25","1",
"1094125829","580462668","-641131596","1727.36","11.505","10.199999999999989","25","1",
"1094125830","580463012","-641129822","1738.77","11.393","10.199999999999989","25","1",
"1094125831","580463354","-641128059","1750.22","11.383","10.399999999999977","24","1",
"1094125832","580463689","-641126352","1761.09","11.309","10.399999999999977","24","1",
"1094125833","580464045","-641124604","1772.38","11.271","10.399999999999977","24","1",
"1094125834","580464392","-641122871","1783.6","11.169","10.399999999999977","24","1",
"1094125835","580464737","-641121159","1794.67","11.085","10.399999999999977","24","1",
"1094125836","580465078","-641119459","1805.58","10.992","10.199999999999989","24","1",
"1094125837","580465407","-641117722","1816.74","10.889","10.199999999999989","24","1",
"1094125838","580465738","-641116004","1827.92","10.898","10.199999999999989","24","1",
"1094125839","580466061","-641114349","1838.56","10.908","10.199999999999989","24","1",
"1094125840","580466394","-641112709","1849.06","10.796","10.399999999999977","24","1",
"1094125841","580466740","-641111058","1859.69","10.674","10.399999999999977","24","1",
"1094125842","580467076","-641109378","1870.62","10.609","10.399999999999977","24","1",
"1094125843","580467407","-641107766","1881.05","10.553","10.399999999999977","24","1",
"1094125844","580467715","-641106133","1891.46","10.609","10.399999999999977","24","1",
"1094125845","580468039","-641104479","1902.11","10.646","10.399999999999977","24","1",
"1094125846","580468376","-641102827","1912.78","10.628","10.399999999999977","24","1",
"1094125847","580468724","-641101195","1923.4","10.618","10.399999999999977","24","1",
"1094125848","580469076","-641099585","1933.86","10.6","10.399999999999977","24","1",
"1094125849","580469422","-641097980","1944.28","10.525","10.399999999999977","24","1",
"1094125850","580469740","-641096337","1954.82","10.544","10.199999999999989","24","1",
"1094125851","580470046","-641094671","1965.5","10.525","10.199999999999989","24","1",
"1094125852","580470394","-641093037","1976.12","10.45","10.199999999999989","24","1",
"1094125853","580470728","-641091406","1986.67","10.45","10.0","24","1",
"1094125854","580471069","-641089798","1997.12","10.385","10.0","24","1",
"1094125855","580471403","-641088206","2007.39","10.348","10.0","24","1",
"1094125856","580471739","-641086584","2017.97","10.357","10.0","24","1",
"1094125857","580472035","-641084987","2028.28","10.329","10.0","24","1",
"1094125858","580472346","-641083440","2038.21","10.348","10.0","24","1",
"1094125859","580472663","-641081855","2048.3","10.376","10.0","24","1",
"1094125860","580472969","-641080206","2058.89","10.348","10.0","24","1",
"1094125861","580473290","-641078577","2069.41","10.338","10.0","24","1",
"1094125862","580473612","-641076957","2079.91","10.31","10.0","24","1",
"1094125863","580473915","-641075369","2090.1","10.273","10.0","24","1",
"1094125864","580474216","-641073773","2100.36","10.245","10.0","24","1",
"1094125865","580474516","-641072166","2110.67","10.292","10.0","24","1",
"1094125866","580474815","-641070575","2120.88","10.273","10.0","24","1",
"1094125867","580475073","-641068956","2131.22","10.31","10.0","24","1",
"1094125868","580475327","-641067360","2141.34","10.301","10.0","24","1",
"1094125869","580475605","-641065774","2151.43","10.31","10.0","24","1",
"1094125870","580475869","-641064156","2161.75","10.329","10.0","24","1",
"1094125871","580476132","-641062543","2171.92","10.366","10.0","24","1",
"1094125872","580476414","-641060890","2182.51","10.404","10.199999999999989","24","1",
"1094125873","580476673","-641059254","2192.89","10.385","10.199999999999989","24","1",
"1094125874","580476923","-641057604","2203.34","10.413","10.199999999999989","24","1",
"1094125875","580477177","-641055957","2213.72","10.413","10.0","24","1",
"1094125876","580477435","-641054279","2224.47","10.413","10.0","24","1",
"1094125877","580477692","-641052664","2234.74","10.404","10.0","24","1",
"1094125878","580477939","-641051044","2244.99","10.45","10.0","24","1",
"1094125879","580478186","-641049388","2255.32","10.6","10.0","24","1",
"1094125880","580478446","-641047649","2266.41","10.721","10.0","24","1",
"1094125881","580478689","-641045934","2277.3","10.814","9.800000000000011","24","1",
"1094125882","580478928","-641044229","2288.07","10.889","9.800000000000011","24","1",
"1094125883","580479180","-641042529","2298.81","10.908","9.800000000000011","24","1",
"1094125884","580479417","-641040815","2309.61","10.88","9.600000000000023","24","1",
"1094125885","580479629","-641039081","2320.54","10.852","9.600000000000023","24","1",
"1094125886","580479846","-641037364","2331.31","10.852","9.600000000000023","24","1",
"1094125887","580480101","-641035641","2342.18","10.917","9.399999999999977","24","1",
"1094125888","580480393","-641033904","2353.23","10.982","9.399999999999977","24","1",
"1094125889","580480696","-641032141","2364.49","11.132","9.399999999999977","24","1",
"1094125890","580481013","-641030359","2375.91","11.318","9.199999999999989","24","1",
"1094125891","580481402","-641028600","2387.32","11.495","9.199999999999989","24","1",
"1094125892","580481884","-641026848","2399.02","11.645","9.0","24","1",
"1094125893","580482440","-641025147","2410.75","11.691","9.0","24","1",
"1094125894","580483077","-641023525","2422.36","11.682","8.800000000000011","24","1",
"1094125895","580483799","-641021968","2434.13","11.691","8.800000000000011","24","1",
"1094125896","580484569","-641020471","2445.71","11.738","8.600000000000023","24","1",
"1094125897","580485415","-641018990","2457.81","11.794","8.399999999999977","24","1",
"1094125898","580486305","-641017593","2469.78","11.822","8.399999999999977","24","1",
"1094125899","580487203","-641016189","2481.92","11.897","8.0","24","1",
"1094125900","580488102","-641014826","2493.88","11.953","8.0","24","1",
"1094125901","580488983","-641013445","2505.65","12.027","7.800000000000011","24","1",
"1094125902","580489871","-641012032","2517.62","12.074","7.600000000000023","23","1",
"1094125903","580490766","-641010607","2529.84","12.055","7.399999999999977","24","1",
"1094125904","580491664","-641009227","2541.69","12.093","7.399999999999977","24","1",
"1094125905","580492563","-641007795","2553.86","12.065","7.199999999999989","23","1",
"1094125906","580493449","-641006389","2565.92","11.925","7.0","23","1",
"1094125907","580494312","-641005038","2577.49","11.701","7.0","23","1",
"1094125908","580495157","-641003671","2589.05","11.505","7.0","23","1",
"1094125909","580495990","-641002328","2600.38","11.337","6.800000000000011","23","1",
"1094125910","580496823","-641001030","2611.45","11.085","7.0","23","1",
"1094125911","580497655","-640999721","2622.71","10.908","7.0","23","1",
"1094125912","580498465","-640998449","2633.65","10.758","7.0","23","1",
"1094125913","580499236","-640997220","2644.11","10.478","7.199999999999989","23","1",
"1094125914","580500013","-640996027","2654.48","10.282","7.600000000000023","23","1",
"1094125915","580500760","-640994859","2664.5","10.096","8.0","23","1",
"1094125916","580501493","-640993672","2674.45","10.04","8.600000000000023","23","1",
"1094125917","580502231","-640992511","2684.32","9.863","9.0","23","1",
"1094125918","580502951","-640991387","2694.09","9.443","9.399999999999977","23","1",
"1094125919","580503623","-640990294","2703.42","9.209","9.800000000000011","23","1",
"1094125920","580504260","-640989232","2712.21","9.144","10.600000000000023","23","1",
"1094125921","580504937","-640988175","2721.22","9.191","11.0","23","1",
"1094125922","580505605","-640987074","2730.33","9.312","11.399999999999977","23","1",
"1094125923","580506299","-640985945","2739.83","9.368","12.0","23","1",
"1094125924","580506999","-640984806","2749.48","9.312","12.799999999999955","23","1",
"1094125925","580507689","-640983755","2758.77","9.107","13.0","23","1",
"1094125926","580508311","-640982765","2767.07","8.724","13.600000000000023","23","1",
"1094125927","580508937","-640981746","2775.78","8.528","14.399999999999977","23","1",
"1094125928","580509508","-640980746","2783.79","8.388","14.799999999999955","23","1",
"1094125929","580510056","-640979652","2792.22","8.426","15.600000000000023","23","1",
"1094125930","580510596","-640978525","2800.77","8.547","16.399999999999977","23","1",
"1094125931","580511091","-640977343","2809.46","8.472","17.0","23","1",
"1094125932","580511539","-640976136","2818.07","8.463","17.600000000000023","23","1",
"1094125933","580511959","-640974939","2826.42","8.547","17.799999999999955","23","1",
"1094125934","580512343","-640973691","2834.81","8.734","18.200000000000045","23","1",
"1094125935","580512667","-640972355","2843.6","8.799","18.799999999999955","23","1",
"1094125936","580512930","-640970977","2852.5","8.818","19.0","23","1",
"1094125937","580513153","-640969574","2861.44","8.855","19.200000000000045","23","1",
"1094125938","580513355","-640968166","2870.29","8.948","19.600000000000023","23","1",
"1094125939","580513563","-640966743","2879.29","8.995","19.799999999999955","23","1",
"1094125940","580513792","-640965316","2888.39","9.125","20.0","23","1",
"1094125941","580514020","-640963901","2897.4","9.181","20.0","23","1",
"1094125942","580514204","-640962467","2906.38","9.2","20.0","23","1",
"1094125943","580514375","-640961004","2915.53","9.153","20.0","23","1",
"1094125944","580514565","-640959510","2924.98","9.247","20.0","23","1",
"1094125945","580514786","-640958041","2934.24","9.387","20.0","23","1",
"1094125946","580515004","-640956519","2943.89","9.583","19.799999999999955","23","1",
"1094125947","580515257","-640955005","2953.48","9.751","19.799999999999955","23","1",
"1094125948","580515527","-640953431","2963.49","9.965","19.600000000000023","23","1",
"1094125949","580515829","-640951830","2973.81","10.161","19.600000000000023","23","1",
"1094125950","580516165","-640950211","2984.29","10.45","19.399999999999977","23","1",
"1094125951","580516555","-640948583","2994.97","10.702","19.0","23","1",
"1094125952","580516998","-640946949","3005.9","10.889","18.799999999999955","23","1",
"1094125953","580517493","-640945329","3016.97","11.141","18.600000000000023","23","1",
"1094125954","580518031","-640943720","3027.94","11.383","18.200000000000045","23","1",
"1094125955","580518635","-640942063","3039.54","11.57","17.799999999999955","23","1",
"1094125956","580519336","-640940465","3051.26","11.617","17.399999999999977","23","1",
"1094125957","580520116","-640938888","3063.56","11.691","16.799999999999955","23","1",
"1094125958","580520939","-640937439","3075.3","11.701","16.399999999999977","23","1",
"1094125959","580521814","-640935994","3087.43","11.841","16.200000000000045","23","1",
"1094125960","580522661","-640934512","3099.57","11.934","15.799999999999955","23","1",
"1094125961","580523505","-640933049","3111.54","12.018","15.600000000000023","23","1",
"1094125962","580524342","-640931569","3123.52","12.065","15.399999999999977","23","1",
"1094125963","580525143","-640930037","3135.56","12.018","15.200000000000045","23","1",
"1094125964","580525882","-640928444","3147.58","11.999","14.799999999999955","23","1",
"1094125965","580526559","-640926776","3159.64","12.065","14.399999999999977","23","1",
"1094125966","580527179","-640925035","3171.82","12.093","14.200000000000045","23","1",
"1094125967","580527706","-640923230","3184.05","12.018","14.0","23","1",
"1094125968","580528179","-640921451","3195.84","11.85","14.0","23","1",
"1094125969","580528566","-640919589","3207.96","11.906","14.0","23","1",
"1094125970","580528900","-640917739","3219.8","11.915","13.799999999999955","23","1",
"1094125971","580529216","-640915905","3231.48","11.803","13.799999999999955","23","1",
"1094125972","580529506","-640914093","3243.01","11.607","13.799999999999955","23","1",
"1094125973","580529735","-640912291","3254.34","11.486","13.799999999999955","23","1",
"1094125974","580529850","-640910459","3265.66","11.505","13.799999999999955","23","1",
"1094125975","580529872","-640908598","3277.11","11.561","14.0","23","1",
"1094125976","580529834","-640906728","3288.66","11.561","14.0","23","1",
"1094125977","580529723","-640904873","3300.16","11.495","14.0","23","1",
"1094125978","580529572","-640903026","3311.68","11.467","14.0","23","1",
"1094125979","580529430","-640901190","3323.04","11.477","14.0","23","1",
"1094125980","580529271","-640899323","3334.58","11.551","14.0","23","1",
"1094125981","580529099","-640897385","3346.75","11.738","14.0","23","1",
"1094125982","580528923","-640895475","3358.69","11.915","14.0","23","1",
"1094125983","580528762","-640893590","3370.46","11.897","13.799999999999955","23","1",
"1094125984","580528622","-640891706","3382.12","11.915","13.799999999999955","23","1",
"1094125985","580528467","-640889783","3393.97","11.962","13.600000000000023","23","1",
"1094125986","580528331","-640887794","3406.42","11.943","13.600000000000023","23","1",
"1094125987","580528233","-640885869","3418.37","11.897","13.600000000000023","23","1",
"1094125988","580528188","-640883979","3430.02","11.766","13.600000000000023","23","1",
"1094125989","580528190","-640882084","3441.74","11.645","13.600000000000023","23","1",
"1094125990","580528279","-640880194","3453.42","11.645","13.799999999999955","23","1",
"1094125991","580528418","-640878323","3465.09","11.551","14.0","23","1",
"1094125992","580528593","-640876515","3476.41","11.309","14.399999999999977","23","1",
"1094125993","580528813","-640874798","3487.16","10.945","14.600000000000023","23","1",
"1094125994","580529050","-640873115","3497.77","10.562","14.799999999999955","23","1",
"1094125995","580529307","-640871518","3507.97","10.077","15.399999999999977","23","1",
"1094125996","580529571","-640870031","3517.48","9.555","16.200000000000045","23","1",
"1094125997","580529814","-640868629","3526.39","8.957","16.600000000000023","23","1",
"1094125998","580530077","-640867304","3534.98","8.388","17.200000000000045","23","1",
"1094125999","580530338","-640866097","3542.85","7.94","17.799999999999955","23","1",
"1094126000","580530573","-640864956","3550.19","7.455","18.399999999999977","23","1",
"1094126001","580530849","-640863856","3557.44","7.278","19.399999999999977","23","1",
"1094126002","580531066","-640862806","3564.3","6.849","20.200000000000045","23","1",
"1094126003","580531314","-640861792","3570.94","6.783","21.0","23","1",
"1094126004","580531543","-640860829","3577.28","6.429","21.600000000000023","23","1",
"1094126005","580531756","-640859901","3583.33","6.224","22.399999999999977","23","1",
"1094126006","580531958","-640858997","3589.23","5.962","23.0","23","1",
"1094126007","580532155","-640858107","3595.01","5.878","23.799999999999955","23","1",
"1094126008","580532419","-640857274","3600.6","5.86","24.399999999999977","22","1",
"1094126009","580532683","-640856375","3606.65","5.934","25.0","22","1",
"1094126010","580532964","-640855472","3612.9","5.878","25.600000000000023","22","1",
"1094126011","580533259","-640854612","3618.91","5.934","26.399999999999977","22","1",
"1094126012","580533546","-640853772","3624.76","5.944","27.0","22","1",
"1094126013","580533820","-640852933","3630.46","5.804","27.600000000000023","22","1",
"1094126014","580534119","-640852114","3636.17","5.636","28.200000000000045","22","1",
"1094126015","580534460","-640851332","3641.91","5.589","28.399999999999977","22","1",
"1094126016","580534843","-640850557","3647.9","5.72","29.0","22","1",
