record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1107709733","-138826704","1992059392","0.55","12.799999999999955","0.931","97","0","14","12.799999999999955","0.931",
"1107709734","-138826592","1992059392","1.59","12.799999999999955","1.617","97","0","25","12.799999999999955","1.617",
"1107709735","-138826400","1992059392","3.51","12.799999999999955","2.171","96","0","1","12.799999999999955","2.171",
"1107709736","-138826144","1992059392","5.93","12.799999999999955","2.583","93","0","1","12.799999999999955","2.583",
"1107709737","-138825840","1992059392","8.75","12.799999999999955","3.043","124","0","1","12.799999999999955","3.043",
"1107709738","-138825488","1992059392","11.95","12.799999999999955","3.338","72","0","70","12.799999999999955","3.338",
"1107709739","-138825136","1992059648","15.41","12.799999999999955","3.513","72","0","70","12.799999999999955","3.513",
"1107709740","-138824752","1992059648","18.93","13.0","3.661","82","0","76","13.0","3.661",
"1107709741","-138824352","1992059648","22.71","13.0","3.84","82","0","76","13.0","3.84",
"1107709742","-138823936","1992059776","26.64","13.0","3.999","80","0","77","13.0","3.999",
"1107709743","-138823504","1992059776","30.77","13.0","4.287","139","0","82","13.0","4.287",
"1107709744","-138823040","1992060032","35.1","13.0","4.425","85","0","83","13.0","4.425",
"1107709745","-138822576","1992060032","39.57","13.0","4.526","70","0","82","13.0","4.526",
"1107709746","-138822080","1992060160","44.14","13.0","4.611","70","0","82","13.0","4.611",
"1107709747","-138821584","1992060160","48.8","13.0","4.687","69","0","82","13.0","4.687",
"1107709748","-138821104","1992060288","53.53","13.0","4.762","69","0","82","13.0","4.762",
"1107709749","-138820640","1992060544","58.33","13.0","4.848","80","0","82","13.0","4.848",
"1107709750","-138820192","1992060928","63.23","13.0","4.944","80","0","82","13.0","4.944",
"1107709751","-138819744","1992061312","68.29","13.0","5.005","65","0","81","13.0","5.005",
"1107709752","-138819360","1992061568","73.25","13.0","5.08","75","0","81","13.0","5.08",
"1107709753","-138818992","1992061952","78.38","13.0","5.174","82","0","82","13.0","5.174",
"1107709754","-138818672","1992062464","83.57","13.0","5.215","110","0","83","13.0","5.215",
"1107709755","-138818336","1992062848","88.87","13.0","5.369","110","0","83","13.0","5.369",
"1107709756","-138818016","1992063488","94.35","13.0","5.598","141","0","83","13.0","5.598",
"1107709757","-138817696","1992064000","100.05","13.0","5.795","141","0","83","13.0","5.795",
"1107709758","-138817408","1992064512","105.92","13.0","5.939","108","0","79","13.0","5.939",
"1107709759","-138817120","1992065024","111.92","13.0","6.047","108","0","79","13.0","6.047",
"1107709760","-138816848","1992065792","118.06","13.0","6.207","138","0","80","13.0","6.207",
"1107709761","-138816576","1992066304","124.29","13.0","6.283","91","0","81","13.0","6.283",
"1107709762","-138816336","1992067072","130.65","13.0","6.402","123","0","81","13.0","6.402",
"1107709763","-138816080","1992067584","137.09","13.0","6.48","97","0","81","13.0","6.48",
"1107709764","-138815824","1992068352","143.59","13.0","6.54","97","0","81","13.0","6.54",
"1107709765","-138815568","1992068864","150.17","13.0","6.605","100","0","81","13.0","6.605",
