record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.temperature[C],record.unknown,record.heart_rate[bpm],record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081802727","10120.8","143.79999999999995","2","130","130","29.64","566851495","-628854217","12.158",,
"1081802728","10133.34","143.0","2","131","131","29.6","566850152","-628854216","12.475",,
"1081802729","10145.99","142.39999999999998","2","131","131","29.6","566848796","-628854234","12.634",,
"1081802730","10158.78","141.60000000000002","2","131","131","29.6","566847433","-628854272","12.755",,
"1081802731","10171.33","141.0","2","131","131","29.6","566846072","-628854287","12.858",,
"1081802732","10184.48","140.20000000000005","2","131","131","29.6","566844675","-628854304","12.914",,
"1081802733","10197.25","139.39999999999998","2","131","131","29.97","566843297","-628854303","12.97",,
"1081802734","10210.39","138.39999999999998","2","131","131","29.97","566841888","-628854257","13.082",,
"1081802735","10223.8","137.60000000000002","2","130","130","29.97","566840471","-628854139","13.212",,
"1081802736","10236.73","136.79999999999995","2","130","130","29.97","566839078","-628854031","13.296",,
"1081802737","10250.01","136.0","2","129","129","29.97","566837665","-628853880","13.352",,
"1081802738","10262.86","135.39999999999998","2","129","129","29.97","566836264","-628853677","13.427",,
"1081802739","10276.72","134.39999999999998","2","128","128","29.97","566834801","-628853367","13.585",,
"1081802740","10290.51","133.60000000000002","2","128","128","29.97","566833344","-628852990","13.791",,
"1081802741","10304.36","132.79999999999995","2","127","127","29.97","566831874","-628852556","14.033",,
"1081802742","10318.79","132.0","2","127","127","29.97","566830378","-628851993","14.267",,
"1081802743","10333.22","131.20000000000005","2","126","126","28.25","566828897","-628851305","14.472",,
"1081802744","10348.24","130.20000000000005","2","126","126","28.25","566827414","-628850454","14.677",,
"1081802745","10362.64","129.20000000000005","2","126","126","28.25","566825961","-628849596","14.845",,
"1081802746","10377.67","128.20000000000005","2","126","126","28.25","566824488","-628848624","14.957",,
"1081802747","10392.88","127.20000000000005","2","126","126","28.25","566823027","-628847591","15.125",,
"1081802748","10407.76","126.0","2","125","125","29.46","566821589","-628846492","15.256",,
"1081802749","10423.33","124.79999999999995","2","125","125","29.46","566820118","-628845349","15.34",,
"1081802750","10438.86","123.79999999999995","2","125","125","29.46","566818671","-628844122","15.452",,
"1081802751","10454.56","122.60000000000002","2","125","125","29.46","566817275","-628842753","15.526",,
"1081802752","10469.93","121.20000000000005","2","124","124","29.46","566815976","-628841213","15.582",,
"1081802753","10485.97","119.79999999999995","2","124","124","28.69","566814656","-628839600","15.685",,
"1081802754","10501.76","118.60000000000002","2","124","124","28.69","566813398","-628837934","15.694",,
"1081802755","10517.53","117.39999999999998","2","124","124","28.69","566812202","-628836172","15.741",,
"1081802756","10533.39","116.20000000000005","2","123","123","28.69","566811038","-628834334","15.909",,
"1081802757","10549.36","115.0","2","123","123","28.69","566809912","-628832422","16.039",,
"1081802758","10565.69","113.60000000000002","2","122","122","28.69","566808832","-628830407","16.123",,
"1081802759","10581.54","112.39999999999998","2","122","122","28.69","566807833","-628828350","16.226",,
"1081802760","10597.97","111.20000000000005","2","121","121","28.69","566806873","-628826165","16.375",,
"1081802761","10614.44","109.79999999999995","2","121","121","28.69","566805983","-628823918","16.375",,
"1081802762","10630.71","108.60000000000002","2","120","120","28.69","566805154","-628821650","16.357",,
"1081802763","10647.07","107.39999999999998","2","120","120","29.76","566804344","-628819340","16.441",,
"1081802764","10663.78","106.20000000000005","2","120","120","29.76","566803568","-628816969","16.609",,
"1081802765","10680.1","104.79999999999995","2","119","119","29.76","566802920","-628814556","16.665",,
"1081802766","10696.71","103.39999999999998","2","119","119","29.76","566802337","-628812058","16.683",,
"1081802767","10713.7","102.0","2","119","119","29.76","566801830","-628809471","16.767",,
"1081802768","10730.95","100.60000000000002","2","119","119","29.29","566801380","-628806844","16.805",,
"1081802769","10747.58","99.20000000000005","2","118","118","29.29","566801014","-628804253","16.889",,
"1081802770","10764.72","97.79999999999995","2","118","118","29.29","566800717","-628801581","17.066",,
"1081802771","10781.68","96.39999999999998","2","118","118","29.29","566800518","-628798901","17.159",,
"1081802772","10799.01","95.0","2","118","118","29.29","566800348","-628796182","17.159",,
"1081802773","10816.01","93.60000000000002","2","118","118","30.15","566800165","-628793495","17.243",,
"1081802774","10833.19","92.0","2","118","118","30.15","566800011","-628790773","17.29",,
"1081802775","10850.8","90.60000000000002","2","118","118","30.15","566799826","-628788024","17.271",,
"1081802776","10867.71","89.0","2","118","118","30.15","566799648","-628785346","17.364",,
"1081802777","10885.08","86.0","2","118","118","30.15","566799474","-628782608","17.43",,
"1081802778","10902.46","84.60000000000002","2","117","117","29.94","566799310","-628779867","17.43",,
"1081802779","10919.72","83.0","2","117","117","29.94","566799182","-628777133","17.439",,
"1081802780","10937.13","81.60000000000002","2","116","116","29.94","566799074","-628774367","17.486",,
"1081802781","10954.93","80.20000000000005","2","114","114","29.94","566798955","-628771569","17.439",,
"1081802782","10972.26","78.79999999999995","2","113","113","29.94","566798897","-628768824","17.374",,
"1081802783","10989.74","77.39999999999998","2","112","112","30.99","566798886","-628766058","17.346",,
"1081802784","11007.09","75.79999999999995","2","110","110","30.99","566798929","-628763320","17.308",,
"1081802785","11024.14","74.60000000000002","2","109","109","30.99","566799032","-628760619","17.29",,
"1081802786","11041.46","73.39999999999998","2","107","107","30.99","566799184","-628757901","17.196",,
"1081802787","11058.1","71.79999999999995","2","107","107","30.99","566799401","-628755265","17.094",,
"1081802788","11075.13","70.39999999999998","2","106","106","29.71","566799679","-628752595","16.963",,
"1081802789","11092.08","69.20000000000005","2","106","106","29.71","566800023","-628749973","16.795",,
"1081802790","11108.4","68.0","2","105","105","29.71","566800397","-628747442","16.497",,
"1081802791","11124.76","66.79999999999995","2","104","104","29.71","566800819","-628744936","16.217",,
"1081802792","11140.48","65.60000000000002","2","104","104","29.71","566801256","-628742522","15.862",,
"1081802793","11156.06","64.39999999999998","2","103","103","28.07","566801717","-628740144","15.508",,
"1081802794","11171.55","63.60000000000002","2","103","103","28.07","566802216","-628737812","15.144",,
"1081802795","11186.42","62.799999999999955","2","102","102","28.07","566802747","-628735595","14.715",,
"1081802796","11200.78","62.0","2","101","101","28.07","566803289","-628733472","14.295",,
"1081802797","11214.81","61.39999999999998","2","101","101","28.07","566803851","-628731427","13.912",,
"1081802798","11228.04","61.0","2","101","101","25.8","566804409","-628729496","13.455",,
"1081802799","11240.98","60.799999999999955","2","101","101","25.8","566805008","-628727643","13.026",,
"1081802800","11253.63","60.60000000000002","2","101","101","25.8","566805614","-628725850","12.662",,
"1081802801","11265.91","60.60000000000002","2","102","102","25.8","566806223","-628724129","12.345",,
"1081802802","11277.91","60.60000000000002","2","103","103","25.8","566806836","-628722456","12.074",,
"1081802803","11289.39","60.60000000000002","2","104","104","24.68","566807468","-628720898","11.673",,
"1081802804","11300.4","60.799999999999955","2","104","104","24.68","566808094","-628719391","11.346",,
"1081802805","11311.39","61.0","2","105","105","24.68","566808731","-628717916","11.029",,
"1081802806","11322.43","61.39999999999998","2","106","106","24.68","566809390","-628716468","10.833",,
"1081802807","11333.23","61.799999999999955","2","107","107","24.68","566810057","-628715077","10.665",,
"1081802808","11343.99","62.200000000000045","2","107","107","24.33","566810711","-628713697","10.497",,
"1081802809","11354.17","62.39999999999998","2","108","108","24.33","566811358","-628712398","10.301",,
"1081802810","11364.11","62.799999999999955","2","109","109","24.33","566811983","-628711108","10.077",,
"1081802811","11374.01","62.799999999999955","2","110","110","24.33","566812613","-628709837","9.853",,
"1081802812","11383.74","63.200000000000045","2","110","110","24.33","566813252","-628708632","9.592",,
"1081802813","11392.91","63.39999999999998","2","112","112","24.09","566813903","-628707534","9.377",,
"1081802814","11402.11","63.799999999999955","2","112","112","24.09","566814533","-628706427","9.107",,
"1081802815","11410.82","64.20000000000005","2","113","113","24.09","566815176","-628705407","8.883",,
"1081802816","11419.59","64.60000000000002","2","113","113","24.09","566815819","-628704419","8.631",,
"1081802817","11427.82","65.0","2","115","115","24.09","566816414","-628703455","8.342",,
"1081802818","11435.58","65.39999999999998","2","116","116","23.93","566816989","-628702545","7.978",,
"1081802819","11443.25","65.79999999999995","2","117","117","23.93","566817569","-628701671","7.707",,
"1081802820","11451.0","66.0","2","118","118","23.93","566818138","-628700809","7.418",,
"1081802821","11457.88","66.39999999999998","2","118","118","23.93","566818678","-628700046","7.166",,
"1081802822","11464.79","66.79999999999995","2","119","119","23.93","566819210","-628699277","6.961",,
"1081802823","11471.53","67.20000000000005","2","119","119","25.4","566819734","-628698518","6.83",,
"1081802824","11478.28","67.39999999999998","2","119","119","25.4","566820260","-628697829","6.429",,
"1081802825","11484.34","67.79999999999995","2","120","120","25.4","566820757","-628697167","6.364",,
"1081802826","11490.67","68.20000000000005","2","120","120","25.4","566821250","-628696501","6.121",,
"1081802827","11496.5","68.39999999999998","2","120","120","25.4","566821704","-628695855","5.916",,
"1081802828","11502.3","68.60000000000002","2","121","121","26.38","566822160","-628695217","5.766",,
"1081802829","11507.83","69.0","2","121","121","26.38","566822603","-628694635","5.486",,
"1081802830","11513.55","69.39999999999998","2","122","122","26.38","566823040","-628694034","5.384",,
"1081802831","11518.91","69.79999999999995","2","122","122","26.38","566823460","-628693461","5.412",,
"1081802832","11524.07","70.0","2","122","122","26.38","566823857","-628692878","5.346",,
"1081802833","11529.32","70.39999999999998","2","123","123","25.46","566824245","-628692271","5.235",,
"1081802834","11534.43","70.79999999999995","2","124","124","25.46","566824644","-628691703","5.16",,
"1081802835","11539.85","71.20000000000005","2","125","125","25.46","566825062","-628691113","5.188",,
"1081802836","11545.02","71.60000000000002","2","126","126","25.46","566825461","-628690559","5.141",,
"1081802837","11549.94","72.0","2","127","127","25.46","566825856","-628690025","5.067",,
"1081802838","11554.98","72.39999999999998","2","128","128","24.85","566826249","-628689496","5.001",,
"1081802839","11559.77","72.79999999999995","2","129","129","24.85","566826611","-628688960","4.861",,
"1081802840","11564.2","73.20000000000005","2","131","131","24.85","566826981","-628688463","4.889",,
"1081802841","11569.32","73.60000000000002","2","132","132","24.85","566827377","-628687913","4.843",,
"1081802842","11574.31","73.79999999999995","2","133","133","24.85","566827781","-628687397","4.843",,
"1081802843","11579.34","74.20000000000005","2","134","134","24.44","566828172","-628686877","4.796",,
"1081802844","11583.83","74.60000000000002","2","135","135","24.44","566828537","-628686367","4.796",,
"1081802845","11588.84","75.0","2","136","136","24.44","566828934","-628685857","4.731",,
"1081802846","11593.75","75.39999999999998","2","137","137","24.44","566829312","-628685322","4.74",,
"1081802847","11598.56","75.79999999999995","2","138","138","24.44","566829682","-628684794","4.777",,
"1081802848","11603.35","76.0","2","139","139","25.74","566830045","-628684256","4.759",,
"1081802849","11608.09","76.39999999999998","2","140","140","25.74","566830410","-628683737","4.712",,
"1081802850","11612.53","76.79999999999995","2","142","142","25.74","566830750","-628683227","4.581",,
"1081802851","11617.04","77.20000000000005","2","143","143","25.74","566831113","-628682744","4.451",,
"1081802852","11621.52","77.60000000000002","2","144","144","25.74","566831475","-628682265","4.385",,
"1081802853","11626.16","78.0","2","145","145","25.03","566831832","-628681761","4.404",,
"1081802854","11630.74","78.20000000000005","2","145","145","25.03","566832194","-628681266","4.413",,
"1081802855","11635.35","78.60000000000002","2","146","146","25.03","566832574","-628680832","4.357",,
"1081802856","11639.7","79.0","2","147","147","25.03","566832916","-628680367","4.413",,
"1081802857","11644.2","79.39999999999998","2","148","148","25.03","566833253","-628679874","4.479",,
"1081802858","11648.7","79.79999999999995","2","149","149","24.56","566833607","-628679372","4.647",,
"1081802859","11653.22","80.0","2","149","149","24.56","566833968","-628678914","4.441",,
"1081802860","11657.43","80.39999999999998","2","150","150","24.56","566834290","-628678451","4.311",,
"1081802861","11661.53","80.60000000000002","2","150","150","24.56","566834607","-628677985","4.264",,
"1081802862","11665.62","81.0","2","151","151","24.56","566834947","-628677542","4.273",,
"1081802863","11670.17","81.39999999999998","3","152","152","24.25","566835315","-628677091","4.301",,
"1081802864","11674.32","81.79999999999995","3","152","152","24.25","566835647","-628676635","4.292",,
"1081802865","11678.84","82.20000000000005","2","152","152","24.25","566835983","-628676143","4.236",,
"1081802866","11682.89","82.39999999999998","3","152","152","24.25","566836312","-628675711","4.255",,
"1081802867","11687.1","82.79999999999995","3","152","152","24.25","566836652","-628675258","4.264",,
"1081802868","11691.4","83.0","3","153","153","24.25","566836993","-628674792","4.301",,
"1081802869","11696.16","83.39999999999998","3","153","153","24.25","566837358","-628674292","4.357",,
"1081802870","11700.48","83.60000000000002","3","153","153","24.25","566837703","-628673844","4.385",,
"1081802871","11705.12","84.0","3","153","153","24.25","566838035","-628673292","4.488",,
"1081802872","11705.12","84.20000000000005","3","153","153","24.25","566838375","-628672759","4.488",,
"1081802873","11714.11","84.39999999999998","3","153","153","26.79","566838713","-628672286","4.535",,
"1081802874","11718.54","84.79999999999995","3","153","153","26.79","566839070","-628671853","4.479",,
"1081802875","11722.65","85.0","3","153","153","26.79","566839393","-628671387","4.469",,
"1081802876","11727.22","85.20000000000005","3","153","153","26.79","566839736","-628670880","4.488",,
"1081802877","11731.44","85.60000000000002","3","152","152","26.79","566840072","-628670421","4.516",,
"1081802878","11735.99","85.79999999999995","3","152","152","25.74","566840397","-628669907","4.451",,
"1081802879","11740.16","86.20000000000005","3","152","152","25.74","566840710","-628669420","4.413",,
"1081802880","11744.37","86.39999999999998","3","152","152","25.74","566841040","-628668942","4.404",,
"1081802881","11748.75","86.79999999999995","3","152","152","25.74","566841390","-628668469","4.46",,
"1081802882","11753.27","87.0","3","151","151","25.74","566841756","-628668005","4.479",,
"1081802883","11757.45","87.20000000000005","3","151","151","25.42","566842122","-628667565","4.469",,
"1081802884","11762.31","87.39999999999998","3","151","151","25.42","566842500","-628667047","4.423",,
"1081802885","11767.1","87.79999999999995","3","151","151","25.42","566842872","-628666531","4.441",,
"1081802886","11771.79","88.0","3","150","150","25.42","566843248","-628666062","4.451",,
"1081802887","11776.23","88.20000000000005","3","150","150","25.42","566843601","-628665592","4.451",,
"1081802888","11780.79","88.39999999999998","3","150","150","24.82","566843953","-628665102","4.497",,
"1081802889","11785.22","88.79999999999995","3","149","149","24.82","566844307","-628664616","4.563",,
"1081802890","11790.2","89.0","3","149","149","24.82","566844682","-628664093","4.665",,
"1081802891","11794.76","89.39999999999998","3","149","149","24.82","566845030","-628663582","4.721",,
"1081802892","11799.3","89.79999999999995","3","149","149","24.82","566845372","-628663074","4.656",,
"1081802893","11803.55","90.0","3","149","149","25.6","566845712","-628662584","4.6",,
"1081802894","11808.33","90.20000000000005","3","149","149","25.6","566846073","-628662060","4.581",,
"1081802895","11812.89","90.39999999999998","3","149","149","25.6","566846428","-628661560","4.563",,
"1081802896","11817.39","90.79999999999995","3","148","148","25.6","566846795","-628661084","4.553",,
"1081802897","11822.21","91.0","3","148","148","25.6","566847166","-628660563","4.591",,
"1081802898","11826.83","91.20000000000005","3","148","148","25.34","566847541","-628660092","4.553",,
"1081802899","11831.39","91.39999999999998","3","148","148","25.34","566847916","-628659611","4.665",,
"1081802900","11836.22","91.60000000000002","3","148","148","25.34","566848301","-628659119","4.777",,
"1081802901","11840.94","92.0","3","148","148","25.34","566848671","-628658600","4.805",,
"1081802902","11845.97","92.20000000000005","3","148","148","25.34","566849056","-628658071","4.852",,
"1081802903","11850.78","92.39999999999998","3","148","148","25.34","566849414","-628657524","4.964",,
"1081802904","11855.66","92.60000000000002","3","148","148","25.34","566849797","-628656995","5.113",,
"1081802905","11860.47","92.79999999999995","3","148","148","25.34","566850184","-628656449","5.216",,
"1081802906","11866.13","93.0","3","148","148","25.34","566850602","-628655824","5.346",,
"1081802907","11871.48","93.20000000000005","3","148","148","25.34","566851008","-628655215","5.514",,
"1081802908","11877.07","93.60000000000002","3","147","147","25.55","566851435","-628654596","5.608",,
"1081802909","11882.66","93.79999999999995","3","147","147","25.55","566851853","-628653955","5.617",,
"1081802910","11888.47","94.0","3","147","147","25.55","566852285","-628653300","5.748",,
"1081802911","11894.14","94.20000000000005","3","147","147","25.55","566852712","-628652651","5.822",,
"1081802912","11900.09","94.39999999999998","3","148","148","25.55","566853149","-628651959","5.934",,
"1081802913","11906.05","94.60000000000002","3","148","148","28.17","566853600","-628651282","6.093",,
"1081802914","11912.29","94.79999999999995","3","148","148","28.17","566854029","-628650543","6.102",,
"1081802915","11918.41","95.0","3","148","148","28.17","566854453","-628649790","6.168",,
"1081802916","11924.67","95.0","3","148","148","28.17","566854893","-628649044","6.177",,
"1081802917","11930.85","95.20000000000005","3","148","148","28.17","566855317","-628648293","6.177",,
"1081802918","11936.91","95.20000000000005","3","148","148","28.17","566855749","-628647563","6.252",,
"1081802919","11943.58","95.39999999999998","3","148","148","28.17","566856194","-628646745","6.494",,
"1081802920","11950.31","95.60000000000002","3","148","148","28.17","566856623","-628645877","6.709",,
"1081802921","11957.46","95.60000000000002","3","147","147","28.17","566857080","-628644979","6.905",,
"1081802922","11964.67","95.79999999999995","3","147","147","28.17","566857540","-628644081","7.129",,
"1081802923","11971.48","95.79999999999995","3","147","147","27.04","566858010","-628643211","7.371",,
"1081802924","11979.19","95.79999999999995","3","146","146","27.04","566858511","-628642256","7.409",,
"1081802925","11986.73","96.0","3","145","145","27.04","566858968","-628641265","7.53",,
"1081802926","11994.69","96.0","3","145","145","27.04","566859440","-628640230","7.791",,
"1081802927","12002.6","96.0","3","145","145","27.04","566859898","-628639167","8.024",,
"1081802928","12010.83","96.0","3","144","144","25.9","566860383","-628638080","8.192",,
"1081802929","12019.17","96.0","3","144","144","25.9","566860854","-628636973","8.314",,
"1081802930","12027.43","95.79999999999995","3","143","143","25.9","566861300","-628635840","8.482",,
"1081802931","12035.91","95.60000000000002","3","142","142","25.9","566861757","-628634661","8.696",,
"1081802932","12044.62","95.60000000000002","3","142","142","25.9","566862245","-628633468","8.855",,
"1081802933","12053.77","95.39999999999998","3","141","141","25.93","566862715","-628632199","8.976",,
"1081802934","12062.91","95.39999999999998","3","141","141","25.93","566863179","-628630925","9.088",,
"1081802935","12072.06","95.20000000000005","3","140","140","25.93","566863636","-628629636","9.2",,
"1081802936","12081.62","95.20000000000005","3","140","140","25.93","566864060","-628628281","9.312",,
"1081802937","12090.84","95.0","3","140","140","25.93","566864485","-628626946","9.415",,
"1081802938","12100.44","95.0","3","139","139","25.55","566864885","-628625558","9.489",,
"1081802939","12109.91","94.79999999999995","3","138","138","25.55","566865278","-628624156","9.564",,
"1081802940","12119.63","94.60000000000002","3","138","138","25.55","566865674","-628622745","9.667",,
"1081802941","12129.3","94.39999999999998","3","137","137","25.55","566866039","-628621304","9.723",,
"1081802942","12139.17","94.20000000000005","3","137","137","25.55","566866384","-628619816","9.844",,
"1081802943","12149.4","94.20000000000005","3","136","136","26.48","566866731","-628618298","9.863",,
"1081802944","12159.18","94.0","3","136","136","26.48","566867056","-628616832","9.853",,
"1081802945","12168.93","94.0","3","135","135","26.48","566867352","-628615362","9.872",,
"1081802946","12178.46","93.79999999999995","3","135","135","26.48","566867615","-628613891","9.872",,
"1081802947","12188.11","93.60000000000002","3","134","134","26.48","566867889","-628612402","9.881",,
"1081802948","12198.05","93.60000000000002","3","134","134","25.53","566868139","-628610871","9.797",,
"1081802949","12208.12","93.60000000000002","3","134","134","25.53","566868343","-628609319","9.564",,
"1081802950","12217.62","93.60000000000002","3","133","133","25.53","566868528","-628607851","9.312",,
"1081802951","12226.54","93.60000000000002","3","133","133","25.53","566868683","-628606451","9.088",,
"1081802952","12235.4","93.60000000000002","3","133","133","25.53","566868841","-628605057","8.939",,
"1081802953","12244.25","93.60000000000002","3","133","133","28.04","566869002","-628603671","8.724",,
"1081802954","12252.97","93.60000000000002","3","133","133","28.04","566869140","-628602319","8.454",,
"1081802955","12260.96","93.79999999999995","3","133","133","28.04","566869230","-628601059","8.164",,
"1081802956","12268.74","94.0","3","132","132","28.04","566869318","-628599833","7.856",,
"1081802957","12276.4","94.39999999999998","3","132","132","28.04","566869395","-628598629","7.623",,
"1081802958","12283.92","94.60000000000002","3","132","132","28.14","566869447","-628597442","7.418",,
"1081802959","12291.09","94.79999999999995","3","132","132","28.14","566869504","-628596311","7.222",,
"1081802960","12297.96","95.0","3","132","132","28.14","566869566","-628595215","7.054",,
"1081802961","12305.0","95.20000000000005","3","132","132","28.14","566869637","-628594103","6.905",,
"1081802962","12311.89","95.39999999999998","3","132","132","28.14","566869690","-628593022","6.783",,
"1081802963","12318.49","95.79999999999995","3","131","131","26.63","566869714","-628591979","6.699",,
"1081802964","12325.05","96.0","3","131","131","26.63","566869725","-628590938","6.727",,
"1081802965","12331.69","96.20000000000005","3","131","131","26.63","566869720","-628589882","6.849",,
"1081802966","12338.66","96.60000000000002","3","131","131","26.63","566869729","-628588778","6.989",,
"1081802967","12345.63","96.79999999999995","3","131","131","26.63","566869727","-628587678","6.998",,
"1081802968","12352.43","97.0","3","131","131","25.24","566869733","-628586596","6.961",,
"1081802969","12359.35","97.20000000000005","3","131","131","25.24","566869678","-628585489","7.017",,
"1081802970","12366.81","97.39999999999998","3","132","132","25.24","566869616","-628584321","7.045",,
"1081802971","12373.82","97.79999999999995","3","132","132","25.24","566869552","-628583207","7.026",,
"1081802972","12381.17","98.0","3","133","133","25.24","566869475","-628582079","6.942",,
"1081802973","12387.48","98.20000000000005","3","133","133","25.88","566869417","-628581062","6.839",,
"1081802974","12394.25","98.39999999999998","3","133","133","25.88","566869324","-628580006","6.653",,
"1081802975","12400.71","98.60000000000002","3","133","133","25.88","566869233","-628578989","6.559",,
"1081802976","12407.13","98.79999999999995","3","134","134","25.88","566869141","-628577981","6.448",,
"1081802977","12413.41","99.20000000000005","3","134","134","25.88","566869047","-628576996","6.317",,
"1081802978","12419.67","99.39999999999998","3","134","134","27.09","566868956","-628576011","6.252",,
"1081802979","12426.02","99.60000000000002","3","134","134","27.09","566868880","-628575017","6.233",,
"1081802980","12432.22","99.79999999999995","3","133","133","27.09","566868803","-628574045","6.224",,
"1081802981","12438.25","100.0","3","133","133","27.09","566868681","-628573099","6.196",,
"1081802982","12444.5","100.20000000000005","3","133","133","25.54","566868534","-628572131","6.186",,
"1081802983","12450.65","100.20000000000005","3","133","133","25.54","566868406","-628571165","6.112",,
"1081802984","12457.09","100.39999999999998","3","133","133","25.54","566868257","-628570181","6.093",,
"1081802985","12463.29","100.60000000000002","3","133","133","25.54","566868088","-628569243","6.046",,
"1081802986","12469.08","100.79999999999995","3","133","133","25.54","566867932","-628568342","6.028",,
"1081802987","12475.14","101.0","3","133","133","25.54","566867761","-628567415","5.99",,
"1081802988","12481.23","101.20000000000005","3","134","134","28.05","566867602","-628566492","5.944",,
"1081802989","12487.06","101.39999999999998","3","134","134","28.05","566867429","-628565608","5.962",,
"1081802990","12492.8","101.60000000000002","3","134","134","28.05","566867254","-628564728","6.028",,
"1081802991","12498.61","101.79999999999995","3","134","134","28.05","566867064","-628563842","5.99",,
"1081802992","12504.8","102.0","3","135","135","28.05","566866892","-628562916","5.916",,
"1081802993","12510.39","102.20000000000005","3","135","135","26.18","566866768","-628562041","5.85",,
"1081802994","12516.28","102.39999999999998","3","135","135","26.18","566866595","-628561143","5.86",,
"1081802995","12522.16","102.60000000000002","3","135","135","26.18","566866438","-628560259","5.878",,
"1081802996","12527.67","102.79999999999995","3","135","135","26.18","566866239","-628559423","5.953",,
"1081802997","12533.47","103.0","3","135","135","26.18","566866007","-628558561","6.009",,
"1081802998","12539.51","103.20000000000005","3","136","136","26.11","566865780","-628557676","6.037",,
"1081802999","12545.14","103.39999999999998","3","136","136","26.11","566865557","-628556819","6.037",,
"1081803000","12551.31","103.60000000000002","3","137","137","26.11","566865295","-628555925","5.934",,
"1081803001","12557.34","103.79999999999995","3","137","137","26.11","566865027","-628555050","5.878",,
"1081803002","12563.5","104.20000000000005","3","138","138","26.11","566864775","-628554168","5.832",,
"1081803003","12569.34","104.39999999999998","3","138","138","25.28","566864522","-628553333","5.822",,
"1081803004","12574.86","104.39999999999998","3","138","138","25.28","566864253","-628552545","5.832",,
"1081803005","12580.7","104.79999999999995","3","139","139","25.28","566863980","-628551721","5.86",,
"1081803006","12586.28","105.0","3","139","139","25.28","566863738","-628550906","5.878",,
"1081803007","12591.99","105.39999999999998","3","139","139","25.28","566863508","-628550043","5.962",,
"1081803008","12598.26","105.60000000000002","3","140","140","24.73","566863250","-628549127","5.953",,
"1081803009","12604.41","106.0","3","140","140","24.73","566862985","-628548233","5.934",,
"1081803010","12610.81","106.20000000000005","3","140","140","24.73","566862696","-628547339","5.944",,
"1081803011","12616.52","106.39999999999998","3","141","141","24.73","566862419","-628546520","5.916",,
"1081803012","12622.49","106.60000000000002","3","141","141","24.73","566862168","-628545658","5.813",,
"1081803013","12628.24","106.79999999999995","3","141","141","23.96","566861939","-628544804","5.748",,
"1081803014","12634.36","106.79999999999995","3","141","141","23.96","566861664","-628543928","5.822",,
"1081803015","12640.13","107.20000000000005","3","141","141","23.96","566861417","-628543111","5.617",,
"1081803016","12645.25","107.20000000000005","3","141","141","23.96","566861173","-628542385","5.393",,
"1081803017","12650.23","107.39999999999998","3","140","140","23.96","566860931","-628541675","5.253",,
"1081803018","12655.57","107.60000000000002","3","140","140","23.06","566860684","-628540907","5.552",,
"1081803019","12661.05","107.79999999999995","3","140","140","23.06","566860440","-628540095","5.71",,
"1081803020","12667.11","108.20000000000005","3","140","140","23.06","566860172","-628539242","5.776",,
"1081803021","12672.85","108.20000000000005","3","139","139","23.06","566859929","-628538405","5.794",,
"1081803022","12678.74","108.39999999999998","3","139","139","23.06","566859673","-628537572","5.776",,
"1081803023","12684.13","108.39999999999998","3","140","140","25.61","566859430","-628536781","5.794",,
"1081803024","12689.79","108.79999999999995","3","140","140","25.61","566859189","-628535935","5.766",,
"1081803025","12695.89","109.0","3","140","140","25.61","566858928","-628535052","5.794",,
"1081803026","12702.09","109.0","3","140","140","25.61","566858662","-628534174","5.813",,
"1081803027","12707.85","109.20000000000005","2","140","140","25.61","566858415","-628533359","5.822",,
"1081803028","12713.12","109.39999999999998","3","140","140","26.13","566858184","-628532575","5.841",,
"1081803029","12718.87","109.60000000000002","3","140","140","26.13","566857950","-628531726","5.888",,
"1081803030","12724.68","109.60000000000002","3","140","140","26.13","566857691","-628530877","5.925",,
"1081803031","12730.69","109.79999999999995","3","141","141","26.13","566857410","-628530011","5.897",,
"1081803032","12736.91","110.0","2","140","140","27.26","566857125","-628529136","5.869",,
"1081803033","12742.81","110.20000000000005","2","140","140","27.26","566856841","-628528300","5.832",,
"1081803034","12748.66","110.39999999999998","2","140","140","27.26","566856595","-628527435","5.785",,
"1081803035","12755.06","110.60000000000002","2","140","140","27.26","566856341","-628526525","5.841",,
"1081803036","12760.75","110.60000000000002","2","140","140","27.26","566856094","-628525700","5.869",,
"1081803037","12766.51","110.79999999999995","2","140","140","27.26","566855850","-628524871","5.878",,
"1081803038","12772.16","111.0","2","140","140","26.05","566855611","-628524060","5.888",,
"1081803039","12777.21","111.20000000000005","2","139","139","26.05","566855379","-628523293","5.85",,
"1081803040","12783.22","111.39999999999998","2","139","139","26.05","566855130","-628522418","5.776",,
"1081803041","12789.25","111.60000000000002","2","139","139","26.05","566854879","-628521567","5.673",,
"1081803042","12794.33","111.79999999999995","2","139","139","26.05","566854633","-628520809","5.664",,
"1081803043","12800.43","112.0","2","139","139","26.05","566854381","-628519927","5.72",,
"1081803044","12806.32","112.0","2","138","138","26.42","566854129","-628519084","5.617",,
"1081803045","12811.93","112.20000000000005","2","138","138","26.42","566853866","-628518289","5.654",,
"1081803046","12817.56","112.39999999999998","2","138","138","26.42","566853623","-628517471","5.682",,
"1081803047","12823.16","112.60000000000002","2","138","138","26.42","566853406","-628516635","5.729",,
