Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110402753",s,position_lat,"-138842880",semicircles,position_long,"1991780864",semicircles,distance,"230.28",m,altitude,"2.1999999999999886",m,speed,"10.544",m/s,power,"105",watts,heart_rate,"84",bpm,cadence,"83",rpm,enhanced_altitude,"2.1999999999999886",m,enhanced_speed,"10.544",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402754",s,position_lat,"-138841824",semicircles,position_long,"1991781504",semicircles,distance,"241.07",m,altitude,"2.0",m,speed,"10.673",m/s,power,"101",watts,heart_rate,"84",bpm,cadence,"84",rpm,enhanced_altitude,"2.0",m,enhanced_speed,"10.673",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402755",s,position_lat,"-138840784",semicircles,position_long,"1991781760",semicircles,distance,"251.69",m,altitude,"1.8000000000000114",m,speed,"10.754",m/s,power,"124",watts,heart_rate,"85",bpm,cadence,"83",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"10.754",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402756",s,position_lat,"-138839728",semicircles,position_long,"1991782400",semicircles,distance,"262.56",m,altitude,"1.8000000000000114",m,speed,"10.806",m/s,power,"132",watts,heart_rate,"86",bpm,cadence,"84",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"10.806",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402757",s,position_lat,"-138838720",semicircles,position_long,"1991782912",semicircles,distance,"273.26",m,altitude,"1.6000000000000227",m,speed,"10.843",m/s,power,"161",watts,heart_rate,"87",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.843",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402758",s,position_lat,"-138837696",semicircles,position_long,"1991783680",semicircles,distance,"284.26",m,altitude,"1.3999999999999773",m,speed,"10.875",m/s,power,"186",watts,heart_rate,"87",bpm,cadence,"80",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.875",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402759",s,position_lat,"-138836704",semicircles,position_long,"1991784192",semicircles,distance,"295.09",m,altitude,"1.3999999999999773",m,speed,"10.859",m/s,power,"145",watts,heart_rate,"88",bpm,cadence,"81",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.859",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402760",s,position_lat,"-138835728",semicircles,position_long,"1991784960",semicircles,distance,"305.9",m,altitude,"1.3999999999999773",m,speed,"10.795",m/s,power,"131",watts,heart_rate,"89",bpm,cadence,"81",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.795",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402761",s,position_lat,"-138834768",semicircles,position_long,"1991785472",semicircles,distance,"316.57",m,altitude,"1.3999999999999773",m,speed,"10.703",m/s,power,"126",watts,heart_rate,"90",bpm,cadence,"81",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.703",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402762",s,position_lat,"-138833824",semicircles,position_long,"1991786240",semicircles,distance,"327.2",m,altitude,"1.1999999999999886",m,speed,"10.599",m/s,power,"117",watts,heart_rate,"91",bpm,cadence,"81",rpm,enhanced_altitude,"1.1999999999999886",m,enhanced_speed,"10.599",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402763",s,position_lat,"-138832896",semicircles,position_long,"1991786880",semicircles,distance,"337.82",m,altitude,"1.1999999999999886",m,speed,"10.527",m/s,power,"147",watts,heart_rate,"91",bpm,cadence,"81",rpm,enhanced_altitude,"1.1999999999999886",m,enhanced_speed,"10.527",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402764",s,position_lat,"-138831984",semicircles,position_long,"1991787392",semicircles,distance,"348.35",m,altitude,"1.1999999999999886",m,speed,"10.476",m/s,power,"163",watts,heart_rate,"92",bpm,cadence,"80",rpm,enhanced_altitude,"1.1999999999999886",m,enhanced_speed,"10.476",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402765",s,position_lat,"-138831088",semicircles,position_long,"1991788160",semicircles,distance,"358.79",m,altitude,"1.1999999999999886",m,speed,"10.4",m/s,power,"167",watts,heart_rate,"93",bpm,cadence,"82",rpm,enhanced_altitude,"1.1999999999999886",m,enhanced_speed,"10.4",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402766",s,position_lat,"-138830176",semicircles,position_long,"1991788928",semicircles,distance,"369.21",m,altitude,"1.3999999999999773",m,speed,"10.32",m/s,power,"161",watts,heart_rate,"94",bpm,cadence,"83",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.32",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402767",s,position_lat,"-138829296",semicircles,position_long,"1991789440",semicircles,distance,"379.32",m,altitude,"1.3999999999999773",m,speed,"10.234",m/s,power,"153",watts,heart_rate,"95",bpm,cadence,"83",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.234",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402768",s,position_lat,"-138828400",semicircles,position_long,"1991790208",semicircles,distance,"389.62",m,altitude,"1.3999999999999773",m,speed,"10.149",m/s,power,"160",watts,heart_rate,"96",bpm,cadence,"84",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.149",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402769",s,position_lat,"-138827584",semicircles,position_long,"1991790976",semicircles,distance,"399.77",m,altitude,"1.3999999999999773",m,speed,"10.06",m/s,power,"146",watts,heart_rate,"97",bpm,cadence,"82",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"10.06",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402770",s,position_lat,"-138826816",semicircles,position_long,"1991791616",semicircles,distance,"409.79",m,altitude,"1.3999999999999773",m,speed,"9.965",m/s,power,"142",watts,heart_rate,"98",bpm,cadence,"83",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"9.965",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402771",s,position_lat,"-138826080",semicircles,position_long,"1991792384",semicircles,distance,"419.56",m,altitude,"1.3999999999999773",m,speed,"9.874",m/s,power,"139",watts,heart_rate,"98",bpm,cadence,"82",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"9.874",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402772",s,position_lat,"-138825344",semicircles,position_long,"1991793280",semicircles,distance,"429.48",m,altitude,"1.3999999999999773",m,speed,"9.782",m/s,power,"135",watts,heart_rate,"99",bpm,cadence,"82",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"9.782",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402773",s,position_lat,"-138824672",semicircles,position_long,"1991794048",semicircles,distance,"439.18",m,altitude,"1.3999999999999773",m,speed,"9.717",m/s,power,"163",watts,heart_rate,"100",bpm,cadence,"82",rpm,enhanced_altitude,"1.3999999999999773",m,enhanced_speed,"9.717",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402774",s,position_lat,"-138824032",semicircles,position_long,"1991794944",semicircles,distance,"448.91",m,altitude,"1.6000000000000227",m,speed,"9.661",m/s,power,"140",watts,heart_rate,"100",bpm,cadence,"81",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.661",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402775",s,position_lat,"-138823392",semicircles,position_long,"1991795840",semicircles,distance,"458.54",m,altitude,"1.6000000000000227",m,speed,"9.615",m/s,power,"160",watts,heart_rate,"101",bpm,cadence,"82",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.615",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402776",s,position_lat,"-138822832",semicircles,position_long,"1991796608",semicircles,distance,"468.08",m,altitude,"1.6000000000000227",m,speed,"9.589",m/s,power,"164",watts,heart_rate,"101",bpm,cadence,"82",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.589",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402777",s,position_lat,"-138822288",semicircles,position_long,"1991797504",semicircles,distance,"477.81",m,altitude,"1.6000000000000227",m,speed,"9.567",m/s,power,"153",watts,heart_rate,"102",bpm,cadence,"82",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.567",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402778",s,position_lat,"-138821776",semicircles,position_long,"1991798400",semicircles,distance,"487.48",m,altitude,"1.6000000000000227",m,speed,"9.739",m/s,power,"162",watts,heart_rate,"102",bpm,cadence,"83",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.739",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402779",s,position_lat,"-138821264",semicircles,position_long,"1991799296",semicircles,distance,"497.11",m,altitude,"1.6000000000000227",m,speed,"9.916",m/s,power,"151",watts,heart_rate,"102",bpm,cadence,"82",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"9.916",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402780",s,position_lat,"-138820768",semicircles,position_long,"1991800320",semicircles,distance,"507.12",m,altitude,"1.6000000000000227",m,speed,"10.026",m/s,power,"173",watts,heart_rate,"102",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.026",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402781",s,position_lat,"-138820288",semicircles,position_long,"1991801344",semicircles,distance,"517.35",m,altitude,"1.6000000000000227",m,speed,"10.086",m/s,power,"165",watts,heart_rate,"102",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.086",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402782",s,position_lat,"-138819856",semicircles,position_long,"1991802368",semicircles,distance,"527.27",m,altitude,"1.6000000000000227",m,speed,"10.103",m/s,power,"160",watts,heart_rate,"102",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.103",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402783",s,position_lat,"-138819424",semicircles,position_long,"1991803264",semicircles,distance,"537.4",m,altitude,"1.6000000000000227",m,speed,"10.123",m/s,power,"179",watts,heart_rate,"103",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.123",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402784",s,position_lat,"-138819024",semicircles,position_long,"1991804416",semicircles,distance,"547.5",m,altitude,"1.6000000000000227",m,speed,"10.143",m/s,power,"154",watts,heart_rate,"103",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.143",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402785",s,position_lat,"-138818640",semicircles,position_long,"1991805440",semicircles,distance,"557.71",m,altitude,"1.6000000000000227",m,speed,"10.181",m/s,power,"170",watts,heart_rate,"103",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.181",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402786",s,position_lat,"-138818272",semicircles,position_long,"1991806336",semicircles,distance,"567.94",m,altitude,"1.6000000000000227",m,speed,"10.249",m/s,power,"160",watts,heart_rate,"103",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.249",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402787",s,position_lat,"-138817920",semicircles,position_long,"1991807488",semicircles,distance,"578.34",m,altitude,"1.6000000000000227",m,speed,"10.352",m/s,power,"149",watts,heart_rate,"104",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.352",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402788",s,position_lat,"-138817600",semicircles,position_long,"1991808512",semicircles,distance,"588.61",m,altitude,"1.6000000000000227",m,speed,"10.414",m/s,power,"163",watts,heart_rate,"105",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.414",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402789",s,position_lat,"-138817328",semicircles,position_long,"1991809664",semicircles,distance,"598.98",m,altitude,"1.6000000000000227",m,speed,"10.393",m/s,power,"150",watts,heart_rate,"105",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.393",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402790",s,position_lat,"-138817104",semicircles,position_long,"1991810816",semicircles,distance,"609.41",m,altitude,"1.6000000000000227",m,speed,"10.386",m/s,power,"163",watts,heart_rate,"106",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.386",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402791",s,position_lat,"-138816944",semicircles,position_long,"1991811968",semicircles,distance,"619.76",m,altitude,"1.6000000000000227",m,speed,"10.403",m/s,power,"173",watts,heart_rate,"106",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.403",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402792",s,position_lat,"-138816816",semicircles,position_long,"1991813120",semicircles,distance,"630.26",m,altitude,"1.6000000000000227",m,speed,"10.478",m/s,power,"169",watts,heart_rate,"107",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.478",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402793",s,position_lat,"-138816736",semicircles,position_long,"1991814272",semicircles,distance,"640.82",m,altitude,"1.6000000000000227",m,speed,"10.624",m/s,power,"167",watts,heart_rate,"107",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.624",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402794",s,position_lat,"-138816720",semicircles,position_long,"1991815552",semicircles,distance,"651.61",m,altitude,"1.6000000000000227",m,speed,"10.649",m/s,power,"175",watts,heart_rate,"107",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.649",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402795",s,position_lat,"-138816784",semicircles,position_long,"1991816576",semicircles,distance,"662.16",m,altitude,"1.6000000000000227",m,speed,"10.572",m/s,power,"169",watts,heart_rate,"107",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.572",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402796",s,position_lat,"-138816944",semicircles,position_long,"1991817728",semicircles,distance,"672.56",m,altitude,"1.6000000000000227",m,speed,"10.488",m/s,power,"158",watts,heart_rate,"107",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.488",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402797",s,position_lat,"-138817216",semicircles,position_long,"1991818752",semicircles,distance,"683.06",m,altitude,"1.6000000000000227",m,speed,"10.413",m/s,power,"172",watts,heart_rate,"107",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.413",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402798",s,position_lat,"-138817664",semicircles,position_long,"1991819904",semicircles,distance,"693.38",m,altitude,"1.6000000000000227",m,speed,"10.341",m/s,power,"159",watts,heart_rate,"106",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.341",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402799",s,position_lat,"-138818208",semicircles,position_long,"1991820800",semicircles,distance,"703.71",m,altitude,"1.6000000000000227",m,speed,"10.266",m/s,power,"157",watts,heart_rate,"106",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.266",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402800",s,position_lat,"-138818848",semicircles,position_long,"1991821696",semicircles,distance,"714.02",m,altitude,"1.6000000000000227",m,speed,"10.197",m/s,power,"156",watts,heart_rate,"106",bpm,cadence,"84",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.197",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110402801",s,position_lat,"-138819536",semicircles,position_long,"1991822592",semicircles,distance,"724.18",m,altitude,"1.6000000000000227",m,speed,"10.14",m/s,power,"163",watts,heart_rate,"106",bpm,cadence,"85",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"10.14",m/s,target_power,"0",watts,
