record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1096554976","562193295","-640688615","18908.01","9.163","45.200000000000045","134","19","1","24.71",
"1096554977","562192813","-640689872","18917.17","9.163","45.200000000000045","134","19","1","24.71",
"1096554978","562192331","-640691135","18926.34","9.2","45.39999999999998","133","19","1","24.71",
"1096554979","562191853","-640692426","18935.7","9.228","45.39999999999998","132","19","1","25.14",
"1096554980","562191405","-640693728","18945.01","9.228","45.39999999999998","132","19","1","25.14",
"1096554981","562190964","-640695020","18954.21","9.256","45.39999999999998","132","19","1","25.14",
"1096554982","562190535","-640696310","18963.35","9.237","45.39999999999998","131","19","1","25.14",
"1096554983","562190116","-640697604","18972.45","9.191","45.39999999999998","131","19","1","25.14",
"1096554984","562189708","-640698889","18981.44","9.153","45.39999999999998","131","19","1","27.39",
"1096554985","562189338","-640700220","18990.58","9.144","45.39999999999998","131","19","1","27.39",
"1096554986","562189004","-640701581","18999.79","9.209","45.39999999999998","131","19","1","27.39",
"1096554987","562188660","-640702928","19008.87","9.209","45.60000000000002","131","19","1","27.39",
"1096554988","562188330","-640704319","19018.28","9.2","45.60000000000002","131","19","1","27.39",
"1096554989","562188008","-640705684","19027.45","9.144","45.799999999999955","130","19","1","27.71",
"1096554990","562187703","-640707072","19036.77","9.181","45.799999999999955","130","19","1","27.71",
"1096554991","562187437","-640708458","19045.95","9.228","46.0","130","19","1","27.71",
"1096554992","562187182","-640709838","19055.03","9.256","46.0","130","19","1","27.71",
"1096554993","562186933","-640711229","19064.15","9.284","46.0","130","19","1","27.71",
"1096554994","562186684","-640712645","19073.46","9.312","46.0","129","19","1","29.49",
"1096554995","562186444","-640714064","19082.75","9.387","46.200000000000045","129","19","1","29.49",
"1096554996","562186211","-640715502","19092.16","9.461","46.200000000000045","129","19","1","29.49",
"1096554997","562186004","-640716945","19101.5","9.452","46.200000000000045","129","19","1","29.49",
"1096554998","562185792","-640718415","19111.06","9.48","46.200000000000045","129","19","1","29.49",
"1096554999","562185596","-640719882","19120.57","9.471","46.200000000000045","129","19","1","29.49",
"1096555000","562185413","-640721355","19130.11","9.471","46.200000000000045","128","19","1","29.11",
"1096555001","562185232","-640722822","19139.59","9.471","46.200000000000045","128","19","1","29.11",
"1096555002","562185042","-640724285","19149.09","9.452","46.200000000000045","128","19","1","29.11",
"1096555003","562184856","-640725720","19158.35","9.396","46.200000000000045","128","19","1","29.11",
"1096555004","562184676","-640727178","19167.79","9.396","46.200000000000045","127","19","1","29.11",
"1096555005","562184485","-640728640","19177.23","9.48","46.200000000000045","127","19","1","28.85",
"1096555006","562184294","-640730114","19186.78","9.527","46.200000000000045","127","19","1","28.85",
"1096555007","562184100","-640731588","19196.33","9.564","46.200000000000045","126","19","1","28.85",
"1096555008","562183923","-640733064","19205.84","9.545","46.200000000000045","125","19","1","28.85",
"1096555009","562183735","-640734556","19215.47","9.555","46.39999999999998","125","19","1","28.68",
"1096555010","562183538","-640736051","19225.19","9.527","46.39999999999998","125","19","1","28.68",
"1096555011","562183362","-640737529","19234.71","9.489","46.39999999999998","124","19","1","28.68",
"1096555012","562183169","-640739001","19244.29","9.396","46.39999999999998","124","19","1","28.68",
"1096555013","562182990","-640740432","19253.48","9.275","46.39999999999998","123","19","1","28.68",
"1096555014","562182825","-640741888","19262.95","9.163","46.39999999999998","123","19","1","29.75",
"1096555015","562182637","-640743277","19271.97","9.051","46.39999999999998","123","19","1","29.75",
"1096555016","562182446","-640744638","19280.82","8.939","46.39999999999998","122","19","1","29.75",
"1096555017","562182270","-640745983","19289.49","8.845","46.60000000000002","122","19","1","29.75",
"1096555018","562182101","-640747341","19298.31","8.771","46.799999999999955","122","19","1","29.75",
"1096555019","562181947","-640748660","19306.76","8.659","47.0","122","19","1","30.86",
"1096555020","562181801","-640749997","19315.33","8.547","47.200000000000045","122","19","1","30.86",
"1096555021","562181634","-640751325","19323.98","8.36","47.39999999999998","121","19","1","30.86",
"1096555022","562181479","-640752580","19332.12","8.136","47.39999999999998","121","19","1","30.86",
"1096555023","562181332","-640753786","19339.92","7.856","47.60000000000002","121","19","1","30.86",
"1096555024","562181174","-640754948","19347.49","7.614","47.60000000000002","120","19","1","29.63",
"1096555025","562181034","-640756059","19354.6","7.399","47.799999999999955","120","19","1","29.63",
"1096555026","562180893","-640757174","19361.82","7.166","48.200000000000045","120","19","1","29.63",
"1096555027","562180756","-640758233","19368.7","6.802","48.60000000000002","119","19","1","29.63",
"1096555028","562180644","-640759256","19375.32","6.55","49.0","119","19","1","29.63",
"1096555029","562180544","-640760233","19381.57","6.364","49.200000000000045","119","19","1","28.02",
"1096555030","562180422","-640761181","19387.74","6.149","49.60000000000002","119","19","1","28.02",
"1096555031","562180290","-640762067","19393.5","5.906","50.0","119","19","1","28.02",
"1096555032","562180193","-640762935","19399.09","5.729","50.200000000000045","118","19","1","28.02",
"1096555033","562180114","-640763783","19404.52","5.552","50.39999999999998","118","19","1","28.02",
"1096555034","562180041","-640764619","19409.86","5.43","50.799999999999955","118","19","1","28.02",
"1096555035","562179932","-640765434","19415.16","5.272","51.200000000000045","118","19","1","28.13",
"1096555036","562179844","-640766218","19420.18","5.132","51.39999999999998","118","19","1","28.13",
"1096555037","562179735","-640766986","19425.2","4.936","51.60000000000002","118","19","1","28.13",
"1096555038","562179646","-640767718","19429.92","4.768","52.0","118","19","1","28.13",
"1096555039","562179565","-640768436","19434.57","4.637","52.200000000000045","118","19","1","28.59",
"1096555040","562179481","-640769109","19438.88","4.423","52.39999999999998","118","19","1","28.59",
"1096555041","562179383","-640769778","19443.26","4.264","52.60000000000002","118","19","1","28.59",
"1096555042","562179275","-640770398","19447.33","4.106","53.0","118","19","1","28.59",
"1096555043","562179199","-640770992","19451.22","3.9","53.200000000000045","119","19","1","28.59",
"1096555044","562179157","-640771550","19454.73","3.779","53.39999999999998","119","19","1","28.12",
"1096555045","562179094","-640772130","19458.53","3.742","53.799999999999955","119","19","1","28.12",
"1096555046","562179023","-640772668","19461.93","3.704","54.0","119","19","1","28.12",
"1096555047","562178948","-640773239","19465.68","3.648","54.39999999999998","120","19","1","28.12",
"1096555048","562178894","-640773774","19469.1","3.546","54.60000000000002","120","19","1","28.12",
"1096555049","562178829","-640774314","19472.54","3.499","54.799999999999955","120","19","1","27.4",
"1096555050","562178778","-640774872","19476.17","3.443","55.200000000000045","120","19","1","27.4",
"1096555051","562178700","-640775395","19479.5","3.434","55.39999999999998","120","19","1","27.4",
"1096555052","562178614","-640775954","19483.23","3.462","55.60000000000002","120","19","1","27.4",
"1096555053","562178582","-640776477","19486.5","3.415","56.0","120","19","1","27.4",
"1096555054","562178524","-640777032","19490.12","3.452","56.200000000000045","120","19","1","27.4",
"1096555055","562178476","-640777561","19493.48","3.452","56.39999999999998","120","19","1","27.32",
"1096555056","562178417","-640778113","19497.07","3.48","56.799999999999955","120","19","1","27.32",
"1096555057","562178360","-640778649","19500.5","3.508","57.0","121","19","1","27.32",
"1096555058","562178312","-640779193","19503.97","3.471","57.200000000000045","121","19","1","27.32",
"1096555059","562178253","-640779753","19507.64","3.518","57.39999999999998","122","19","1","27.27",
"1096555060","562178199","-640780280","19510.98","3.527","57.799999999999955","122","19","1","27.27",
"1096555061","562178141","-640780835","19514.56","3.518","58.0","123","19","1","27.27",
"1096555062","562178085","-640781377","19518.05","3.508","58.200000000000045","124","19","1","27.27",
"1096555063","562178047","-640781917","19521.52","3.462","58.39999999999998","124","19","1","27.27",
"1096555064","562177981","-640782449","19524.91","3.452","58.799999999999955","124","19","1","27.27",
"1096555065","562177948","-640783003","19528.53","3.415","59.0","125","19","1","27.63",
"1096555066","562177926","-640783507","19531.71","3.396","59.200000000000045","125","19","1","27.63",
"1096555067","562177906","-640784023","19534.94","3.368","59.60000000000002","126","19","1","27.63",
"1096555068","562177878","-640784531","19538.26","3.172","59.799999999999955","127","19","1","27.63",
"1096555069","562177842","-640785068","19541.69","3.564","60.0","128","19","1","27.63",
"1096555070","562177796","-640785618","19545.18","3.732","60.200000000000045","128","19","1","27.63",
"1096555071","562177749","-640786183","19548.74","3.751","60.60000000000002","128","19","1","26.29",
"1096555072","562177706","-640786809","19552.82","3.844","61.0","129","19","1","26.29",
"1096555073","562177686","-640787373","19556.34","3.751","61.200000000000045","130","19","1","26.29",
"1096555074","562177665","-640787993","19560.34","3.807","61.39999999999998","130","19","1","26.29",
"1096555075","562177657","-640788592","19564.16","3.882","61.60000000000002","131","19","1","26.29",
"1096555076","562177638","-640789200","19567.97","3.994","61.799999999999955","131","19","1","25.79",
"1096555077","562177626","-640789846","19572.19","4.05","62.200000000000045","132","19","1","25.79",
"1096555078","562177593","-640790428","19575.88","3.994","62.39999999999998","132","19","1","25.79",
"1096555079","562177576","-640791031","19579.68","3.975","62.60000000000002","132","19","1","25.79",
"1096555080","562177566","-640791660","19583.65","3.975","63.0","132","19","1","26.64",
"1096555081","562177535","-640792294","19587.79","3.919","63.200000000000045","133","19","1","26.64",
"1096555082","562177498","-640792878","19591.52","3.891","63.39999999999998","133","19","1","26.64",
"1096555083","562177470","-640793460","19595.23","3.882","63.60000000000002","134","19","1","26.64",
"1096555084","562177446","-640794012","19598.75","3.732","64.0","134","19","1","26.64",
"1096555085","562177432","-640794582","19602.34","3.798","64.20000000000005","135","19","1","26.64",
"1096555086","562177424","-640795170","19606.07","3.844","64.39999999999998","135","19","1","28.79",
"1096555087","562177419","-640795756","19609.82","3.835","64.79999999999995","136","19","1","28.79",
"1096555088","562177436","-640796320","19613.44","3.788","65.0","136","19","1","28.79",
"1096555089","562177451","-640796890","19616.96","3.826","65.20000000000005","137","19","1","28.79",
"1096555090","562177443","-640797516","19620.99","3.854","65.39999999999998","137","19","1","29.82",
"1096555091","562177439","-640798115","19624.8","3.788","65.79999999999995","138","19","1","29.82",
"1096555092","562177457","-640798722","19628.64","3.844","66.0","138","19","1","29.82",
"1096555093","562177481","-640799319","19632.54","3.742","66.20000000000005","138","19","1","29.82",
"1096555094","562177485","-640799869","19635.96","3.742","66.39999999999998","138","19","1","29.82",
"1096555095","562177482","-640800470","19639.73","3.788","66.79999999999995","139","19","1","30.51",
"1096555096","562177500","-640801105","19643.83","3.854","67.20000000000005","139","19","1","30.51",
"1096555097","562177502","-640801720","19647.75","3.938","67.39999999999998","139","19","1","30.51",
"1096555098","562177495","-640802325","19651.62","3.872","67.60000000000002","139","19","1","30.51",
"1096555099","562177509","-640802923","19655.4","3.891","67.79999999999995","139","19","1","30.51",
"1096555100","562177564","-640803533","19659.33","3.891","68.0","139","19","1","29.79",
"1096555101","562177572","-640804147","19663.17","3.872","68.20000000000005","139","19","1","29.79",
"1096555102","562177589","-640804789","19667.3","3.854","68.39999999999998","139","19","1","29.79",
"1096555103","562177600","-640805409","19671.27","3.854","68.60000000000002","139","19","1","29.79",
"1096555104","562177626","-640806021","19675.15","3.9","69.0","139","19","1","29.79",
"1096555105","562177665","-640806624","19679.0","3.854","69.20000000000005","139","19","1","30.49",
"1096555106","562177685","-640807226","19682.84","3.826","69.39999999999998","140","19","1","30.49",
"1096555107","562177725","-640807828","19686.73","3.854","69.60000000000002","140","19","1","30.49",
"1096555108","562177758","-640808390","19690.28","3.798","70.0","140","19","1","30.49",
"1096555109","562177802","-640808990","19694.13","3.882","70.20000000000005","141","19","1","30.49",
"1096555110","562177868","-640809565","19697.75","3.826","70.39999999999998","142","19","1","30.49",
"1096555111","562177927","-640810179","19701.79","3.76","70.60000000000002","142","19","1","30.17",
"1096555112","562177969","-640810754","19705.46","3.807","70.79999999999995","143","19","1","30.17",
"1096555113","562178004","-640811326","19709.12","3.779","71.0","144","19","1","30.17",
"1096555114","562178055","-640811912","19712.86","3.844","71.20000000000005","145","19","1","30.17",
"1096555115","562178106","-640812521","19716.78","3.919","71.60000000000002","146","19","1","32.31",
"1096555116","562178146","-640813132","19720.65","4.003","71.60000000000002","146","19","1","32.31",
"1096555117","562178185","-640813773","19724.79","4.059","72.0","147","19","1","32.31",
"1096555118","562178230","-640814395","19728.75","4.106","72.20000000000005","147","19","1","32.31",
"1096555119","562178279","-640815037","19732.8","4.171","72.39999999999998","148","19","1","32.31",
"1096555120","562178340","-640815710","19737.12","4.208","72.60000000000002","148","19","1","32.31",
"1096555121","562178427","-640816392","19741.57","4.311","72.79999999999995","148","19","1","33.35",
"1096555122","562178524","-640817049","19745.79","4.357","73.20000000000005","148","19","1","33.35",
"1096555123","562178622","-640817749","19750.35","4.395","73.39999999999998","148","19","1","33.35",
"1096555124","562178716","-640818437","19754.87","4.385","73.60000000000002","149","19","1","33.35",
"1096555125","562178780","-640819101","19759.11","4.367","73.79999999999995","149","19","1","32.86",
"1096555126","562178847","-640819780","19763.43","4.376","74.0","149","19","1","32.86",
"1096555127","562178945","-640820485","19768.01","4.413","74.20000000000005","149","19","1","32.86",
"1096555128","562179069","-640821184","19772.6","4.479","74.39999999999998","149","19","1","32.86",
"1096555129","562179179","-640821897","19777.33","4.563","74.60000000000002","149","19","1","32.86",
"1096555130","562179271","-640822591","19781.79","4.637","74.79999999999995","149","19","1","32.14",
"1096555131","562179358","-640823348","19786.7","4.899","75.0","150","19","1","32.14",
"1096555132","562179431","-640824061","19791.29","4.787","75.20000000000005","149","19","1","32.14",
"1096555133","562179504","-640824793","19795.98","4.796","75.39999999999998","149","19","1","32.14",
"1096555134","562179579","-640825556","19800.88","4.899","75.60000000000002","149","19","1","32.14",
"1096555135","562179692","-640826304","19805.77","4.936","75.79999999999995","149","19","1","32.45",
"1096555136","562179793","-640827056","19810.59","5.001","76.0","149","19","1","32.45",
"1096555137","562179903","-640827843","19815.73","5.085","76.20000000000005","149","19","1","32.45",
"1096555138","562180008","-640828645","19820.88","5.188","76.39999999999998","150","19","1","32.45",
"1096555139","562180136","-640829483","19826.39","5.374","76.39999999999998","150","19","1","32.45",
"1096555140","562180246","-640830310","19831.75","5.458","76.60000000000002","150","19","1","33.84",
"1096555141","562180348","-640831148","19837.2","5.496","76.60000000000002","150","19","1","33.84",
"1096555142","562180460","-640831973","19842.55","5.552","76.79999999999995","150","20","1","33.84",
"1096555143","562180591","-640832787","19847.76","5.496","77.0","150","19","1","33.84",
"1096555144","562180698","-640833666","19853.48","5.486","77.20000000000005","151","19","1","33.84",
"1096555145","562180801","-640834540","19859.12","5.552","77.20000000000005","151","19","1","33.84",
"1096555146","562180909","-640835414","19864.77","5.542","77.39999999999998","151","19","1","34.76",
"1096555147","562181026","-640836291","19870.48","5.617","77.60000000000002","151","20","1","34.76",
"1096555148","562181155","-640837140","19876.04","5.598","77.60000000000002","152","19","1","34.76",
"1096555149","562181265","-640837989","19881.51","5.617","77.79999999999995","152","20","1","34.76",
"1096555150","562181369","-640838854","19887.08","5.617","78.0","152","20","1","34.76",
"1096555151","562181480","-640839735","19892.75","5.617","78.20000000000005","152","20","1","34.59",
"1096555152","562181600","-640840618","19898.49","5.608","78.39999999999998","152","20","1","34.59",
"1096555153","562181710","-640841497","19904.21","5.57","78.39999999999998","152","20","1","34.59",
"1096555154","562181825","-640842355","19909.74","5.58","78.60000000000002","151","20","1","34.59",
"1096555155","562181936","-640843233","19915.41","5.598","78.79999999999995","151","20","1","34.59",
"1096555156","562182046","-640844115","19921.16","5.589","79.0","151","20","1","34.48",
"1096555157","562182155","-640844961","19926.63","5.533","79.0","151","20","1","34.48",
"1096555158","562182267","-640845816","19932.16","5.514","79.20000000000005","150","20","1","34.48",
"1096555159","562182396","-640846666","19937.74","5.542","79.39999999999998","150","20","1","34.48",
"1096555160","562182513","-640847508","19943.13","5.608","79.39999999999998","149","20","1","34.48",
"1096555161","562182617","-640848406","19948.98","5.701","79.60000000000002","149","20","1","34.4",
"1096555162","562182729","-640849276","19954.54","5.738","79.60000000000002","148","20","1","34.4",
"1096555163","562182844","-640850193","19960.49","5.776","79.60000000000002","147","20","1","34.4",
"1096555164","562182955","-640851098","19966.39","5.757","79.79999999999995","147","20","1","34.4",
"1096555165","562183052","-640851979","19972.04","5.776","80.0","146","20","1","34.4",
"1096555166","562183164","-640852878","19977.85","5.822","80.0","145","20","1","32.38",
"1096555167","562183282","-640853793","19983.76","5.916","80.20000000000005","145","20","1","32.38",
"1096555168","562183417","-640854719","19989.78","6.0","80.39999999999998","144","20","1","32.38",
"1096555169","562183557","-640855626","19995.73","5.897","80.60000000000002","143","20","1","32.38",
"1096555170","562183664","-640856531","20001.59","5.906","80.79999999999995","142","20","1","31.43",
"1096555171","562183773","-640857445","20007.43","6.0","81.0","142","20","1","31.43",
"1096555172","562183891","-640858385","20013.57","6.018","81.20000000000005","141","20","1","31.43",
"1096555173","562184007","-640859297","20019.41","6.046","81.20000000000005","140","20","1","31.43",
"1096555174","562184156","-640860247","20025.58","6.121","81.39999999999998","140","20","1","31.43",
"1096555175","562184295","-640861224","20032.01","6.158","81.39999999999998","139","20","1","32.37",
"1096555176","562184419","-640862161","20038.0","6.177","81.60000000000002","138","20","1","32.37",
"1096555177","562184562","-640863138","20044.42","6.196","81.60000000000002","138","20","1","32.37",
"1096555178","562184689","-640864089","20050.54","6.205","81.60000000000002","137","20","1","32.37",
"1096555179","562184824","-640865064","20056.9","6.205","81.79999999999995","137","20","1","32.37",
"1096555180","562184940","-640866033","20063.16","6.252","81.79999999999995","137","20","1","32.37",
"1096555181","562185058","-640867004","20069.46","6.298","82.0","136","20","1","32.6",
"1096555182","562185186","-640867956","20075.68","6.27","82.20000000000005","136","20","1","32.6",
"1096555183","562185305","-640868899","20081.71","6.308","82.20000000000005","135","20","1","32.6",
"1096555184","562185430","-640869868","20088.0","6.289","82.39999999999998","135","20","1","32.6",
"1096555185","562185565","-640870825","20094.24","6.233","82.60000000000002","134","20","1","32.6",
"1096555186","562185690","-640871767","20100.28","6.214","82.60000000000002","134","20","1","32.36",
"1096555187","562185827","-640872741","20106.59","6.224","82.79999999999995","133","20","1","32.36",
"1096555188","562185963","-640873729","20112.98","6.261","82.79999999999995","133","20","1","32.36",
"1096555189","562186113","-640874703","20119.39","6.186","83.0","132","20","1","32.36",
"1096555190","562186247","-640875649","20125.55","6.168","83.20000000000005","131","20","1","32.36",
"1096555191","562186377","-640876577","20131.56","6.168","83.39999999999998","131","20","1","31.02",
"1096555192","562186510","-640877513","20137.61","6.158","83.60000000000002","130","20","1","31.02",
"1096555193","562186640","-640878480","20143.9","6.205","83.60000000000002","130","20","1","31.02",
"1096555194","562186752","-640879427","20150.03","6.158","83.79999999999995","129","20","1","31.02",
"1096555195","562186872","-640880369","20156.12","6.168","84.20000000000005","129","20","1","31.02",
"1096555196","562186999","-640881323","20162.26","6.224","84.39999999999998","128","20","1","30.13",
"1096555197","562187127","-640882296","20168.58","6.252","84.39999999999998","128","20","1","30.13",
"1096555198","562187270","-640883263","20174.81","6.317","84.39999999999998","128","20","1","30.13",
"1096555199","562187411","-640884271","20181.41","6.364","84.60000000000002","128","20","1","30.13",
"1096555200","562187537","-640885247","20187.69","6.41","84.79999999999995","127","20","1","30.13",
"1096555201","562187678","-640886252","20194.22","6.466","85.0","127","20","1","29.53",
"1096555202","562187792","-640887248","20200.73","6.41","85.20000000000005","127","20","1","29.53",
"1096555203","562187897","-640888199","20206.85","6.354","85.39999999999998","126","20","1","29.53",
"1096555204","562188004","-640889176","20213.12","6.364","85.39999999999998","126","20","1","29.53",
"1096555205","562188097","-640890176","20219.48","6.41","85.60000000000002","126","20","1","29.53",
"1096555206","562188210","-640891191","20226.12","6.382","85.79999999999995","125","20","1","27.96",
"1096555207","562188286","-640892162","20232.31","6.382","86.0","125","20","1","27.96",
"1096555208","562188363","-640893159","20238.69","6.401","86.0","125","20","1","27.96",
"1096555209","562188431","-640894157","20245.07","6.438","86.20000000000005","125","19","1","27.96",
"1096555210","562188507","-640895156","20251.44","6.466","86.39999999999998","125","20","1","28.09",
"1096555211","562188581","-640896175","20257.94","6.522","86.60000000000002","125","20","1","28.09",
"1096555212","562188657","-640897209","20264.57","6.55","86.60000000000002","125","20","1","28.09",
"1096555213","562188726","-640898234","20271.13","6.503","86.79999999999995","125","20","1","28.09",
"1096555214","562188780","-640899259","20277.67","6.503","87.0","125","19","1","28.09",
"1096555215","562188818","-640900291","20284.22","6.522","87.0","125","20","1","28.09",
"1096555216","562188856","-640901337","20290.89","6.559","87.20000000000005","125","20","1","28.96",
"1096555217","562188908","-640902372","20297.51","6.541","87.20000000000005","125","20","1","28.96",
"1096555218","562188957","-640903397","20304.03","6.541","87.39999999999998","125","20","1","28.96",
"1096555219","562189015","-640904415","20310.57","6.513","87.60000000000002","125","20","1","28.96",
"1096555220","562189046","-640905413","20316.9","6.485","87.79999999999995","125","20","1","28.96",
"1096555221","562189072","-640906424","20323.3","6.476","87.79999999999995","125","20","1","29.93",
"1096555222","562189095","-640907460","20329.94","6.531","88.0","125","20","1","29.93",
"1096555223","562189097","-640908480","20336.44","6.625","88.0","125","20","1","29.93",
"1096555224","562189107","-640909514","20342.93","6.718","88.20000000000005","125","20","1","29.93",
"1096555225","562189117","-640910605","20349.92","6.774","88.20000000000005","124","19","1","29.93",
"1096555226","562189108","-640911672","20356.73","6.839","88.39999999999998","124","20","1","30.19",
"1096555227","562189111","-640912736","20363.5","6.886","88.60000000000002","124","20","1","30.19",
"1096555228","562189098","-640913821","20370.32","7.035","88.60000000000002","124","20","1","30.19",
"1096555229","562189084","-640915003","20377.88","7.362","88.60000000000002","124","20","1","30.19",
"1096555230","562189073","-640916143","20385.26","7.278","88.79999999999995","123","20","1","30.19",
"1096555231","562189070","-640917203","20391.96","7.166","88.79999999999995","123","20","1","30.36",
"1096555232","562189083","-640918338","20399.11","7.409","89.0","123","20","1","30.36",
"1096555233","562189071","-640919516","20406.6","7.502","89.0","123","20","1","30.36",
"1096555234","562189054","-640920716","20414.23","7.66","89.20000000000005","123","20","1","30.36",
"1096555235","562189037","-640921936","20421.94","7.763","89.20000000000005","123","20","1","30.36",
"1096555236","562189016","-640923205","20430.04","7.903","89.20000000000005","122","19","1","29.3",
"1096555237","562189000","-640924490","20438.28","8.08","89.20000000000005","122","20","1","29.3",
"1096555238","562188994","-640925749","20446.27","8.183","89.20000000000005","122","19","1","29.3",
"1096555239","562188966","-640927034","20454.4","8.286","89.20000000000005","122","19","1","29.3",
"1096555240","562188947","-640928364","20462.88","8.416","89.20000000000005","122","20","1","29.3",
"1096555241","562188919","-640929712","20471.45","8.575","89.20000000000005","122","19","1","28.19",
"1096555242","562188894","-640931075","20480.1","8.678","89.0","121","20","1","28.19",
"1096555243","562188864","-640932472","20489.03","8.808","89.0","121","20","1","28.19",
"1096555244","562188824","-640933879","20497.97","9.032","88.79999999999995","122","20","1","28.19",
"1096555245","562188808","-640935335","20507.19","9.265","88.79999999999995","122","20","1","28.19",
"1096555246","562188792","-640936822","20516.64","9.349","88.39999999999998","122","20","1","29.42",
"1096555247","562188761","-640938318","20526.17","9.396","88.39999999999998","122","20","1","29.42",
"1096555248","562188721","-640939812","20535.75","9.415","88.39999999999998","121","20","1","29.42",
"1096555249","562188706","-640941284","20545.1","9.452","88.20000000000005","121","20","1","29.42",
"1096555250","562188699","-640942769","20554.55","9.517","88.0","121","20","1","29.42",
"1096555251","562188705","-640944263","20564.03","9.545","87.79999999999995","121","20","1","29.42",
"1096555252","562188692","-640945784","20573.74","9.62","87.79999999999995","120","20","1","28.67",
"1096555253","562188665","-640947285","20583.24","9.657","87.39999999999998","120","20","1","28.67",
"1096555254","562188649","-640948816","20592.94","9.667","87.20000000000005","119","20","1","28.67",
"1096555255","562188648","-640950371","20602.87","9.713","86.79999999999995","119","20","1","28.67",
"1096555256","562188666","-640951925","20612.81","9.853","86.39999999999998","118","20","1","28.67",
"1096555257","562188629","-640953468","20622.61","9.975","86.20000000000005","117","19","1","28.56",
"1096555258","562188584","-640955051","20632.65","10.161","86.0","116","20","1","28.56",
"1096555259","562188558","-640956684","20642.98","10.394","85.60000000000002","116","20","1","28.56",
"1096555260","562188556","-640958387","20653.92","10.656","85.39999999999998","115","19","1","28.56",
"1096555261","562188560","-640960068","20664.58","10.898","85.0","114","19","1","27.7",
"1096555262","562188561","-640961812","20675.61","11.178","84.60000000000002","114","19","1","27.7",
"1096555263","562188524","-640963630","20687.15","11.477","84.0","114","20","1","27.7",
"1096555264","562188477","-640965524","20699.24","11.859","83.60000000000002","115","19","1","27.7",
"1096555265","562188433","-640967453","20711.53","12.214","83.20000000000005","115","19","1","27.7",
"1096555266","562188416","-640969425","20724.05","12.54","82.60000000000002","115","19","1","29.1",
"1096555267","562188376","-640971457","20737.01","12.839","82.0","115","19","1","29.1",
"1096555268","562188352","-640973502","20750.05","13.026","81.39999999999998","115","19","1","29.1",
"1096555269","562188337","-640975559","20763.05","13.184","81.0","114","19","1","29.1",
"1096555270","562188309","-640977693","20776.65","13.38","80.39999999999998","114","19","1","29.1",
"1096555271","562188264","-640979825","20790.24","13.502","79.60000000000002","114","20","1","28.45",
"1096555272","562188221","-640981952","20803.82","13.53","79.20000000000005","113","19","1","28.45",
"1096555273","562188217","-640984086","20817.37","13.623","78.39999999999998","112","19","1","28.45",
"1096555274","562188205","-640986227","20830.99","13.66","77.39999999999998","110","20","1","28.45",
"1096555275","562188189","-640988390","20844.77","13.753","76.79999999999995","109","19","1","28.45",
"1096555276","562188173","-640990548","20858.43","13.856","76.0","109","20","1","28.42",
"1096555277","562188158","-640992759","20872.51","13.94","75.20000000000005","108","20","1","28.42",
"1096555278","562188126","-640994969","20886.57","13.987","74.60000000000002","108","20","1","28.42",
"1096555279","562188092","-640997181","20900.73","14.043","73.79999999999995","108","19","1","28.42",
"1096555280","562188046","-640999356","20914.55","14.052","73.20000000000005","108","19","1","28.42",
"1096555281","562187996","-641001555","20928.57","14.117","72.60000000000002","108","19","1","26.03",
"1096555282","562187950","-641003769","20942.57","14.285","71.39999999999998","108","19","1","26.03",
"1096555283","562187914","-641006038","20956.99","14.397","70.79999999999995","108","20","1","26.03",
"1096555284","562187883","-641008339","20971.66","14.575","70.39999999999998","108","19","1","26.03",
"1096555285","562187871","-641010658","20986.44","14.77","70.0","108","19","1","26.03",
"1096555286","562187856","-641012973","21001.17","14.91","69.60000000000002","108","19","1","26.41",
"1096555287","562187842","-641015320","21016.1","15.032","69.0","108","19","1","26.41",
"1096555288","562187811","-641017653","21030.93","14.985","68.39999999999998","107","19","1","26.41",
"1096555289","562187781","-641020003","21045.91","15.013","67.79999999999995","107","20","1","26.41",
"1096555290","562187754","-641022353","21060.77","15.078","67.20000000000005","106","19","1","26.41",
"1096555291","562187724","-641024756","21076.1","15.162","66.20000000000005","106","19","1","26.41",
"1096555292","562187673","-641027131","21091.2","15.097","65.39999999999998","106","19","1","24.69",
"1096555293","562187629","-641029487","21106.2","14.938","64.79999999999995","106","19","1","24.69",
"1096555294","562187582","-641031821","21121.1","14.817","64.0","106","19","1","24.69",
"1096555295","562187548","-641034106","21135.62","14.593","63.200000000000045","106","19","1","24.69",
"1096555296","562187516","-641036370","21150.02","14.369","62.39999999999998","106","19","1","23.15",
"1096555297","562187513","-641038581","21164.1","14.033","62.0","106","19","1","23.15",
"1096555298","562187510","-641040734","21177.71","13.697","61.799999999999955","106","19","1","23.15",
"1096555299","562187494","-641042880","21191.39","13.39","61.60000000000002","106","19","1","23.15",
"1096555300","562187490","-641044962","21204.68","13.072","61.200000000000045","106","19","1","23.15",
"1096555301","562187474","-641046958","21217.41","12.671","61.200000000000045","106","19","1","24.49",
"1096555302","562187446","-641048895","21229.73","12.391","61.0","106","19","1","24.49",
"1096555303","562187420","-641050761","21241.58","11.981","61.0","106","19","1","24.49",
