record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1071165930","-259330832","1982623488","9.68","101","13.0","9.109","174","85","13.0","9.109",
"1071165931","-259329936","1982623104","18.71","102","13.0","9.192","179","85","13.0","9.192",
"1071165932","-259329024","1982622592","28.02","103","13.0","9.275","178","86","13.0","9.275",
"1071165933","-259328320","1982621824","37.29","103","13.0","9.366","194","86","13.0","9.366",
"1071165934","-259328048","1982620928","46.77","104","13.0","9.453","185","87","13.0","9.453",
"1071165935","-259328256","1982619904","56.37","104","13.0","9.545","195","87","13.0","9.545",
"1071165936","-259328592","1982618752","65.91","105","13.0","9.604","163","86","13.0","9.604",
"1071165937","-259328992","1982617728","75.41","105","13.0","9.649","178","86","13.0","9.649",
"1071165938","-259329344","1982616832","85.08","106","13.0","9.687","185","86","13.0","9.687",
"1071165939","-259329728","1982615680","94.88","106","13.0","9.739","169","86","13.0","9.739",
"1071165940","-259330128","1982614656","104.71","106","13.0","9.816","204","86","13.0","9.816",
"1071165941","-259330512","1982613504","114.49","106","13.0","9.88","185","86","13.0","9.88",
"1071165942","-259330896","1982612608","124.28","105","13.0","9.951","204","87","13.0","9.951",
"1071165943","-259331280","1982611456","134.3","105","13.0","10.025","199","87","13.0","10.025",
"1071165944","-259331696","1982610432","144.52","105","13.0","10.095","202","88","13.0","10.095",
"1071165945","-259332080","1982609280","154.58","106","13.0","10.147","183","87","13.0","10.147",
"1071165946","-259332464","1982608256","164.67","106","13.0","10.174","167","86","13.0","10.174",
"1071165947","-259332848","1982607104","175.02","106","13.0","10.218","195","87","13.0","10.218",
"1071165948","-259333248","1982605824","185.24","107","13.0","10.263","178","87","13.0","10.263",
"1071165949","-259333648","1982604800","195.49","107","13.0","10.22","187","87","13.0","10.22",
"1071165950","-259334032","1982603904","205.49","108","13.0","10.191","196","88","13.0","10.191",
"1071165951","-259334416","1982602624","215.82","108","13.0","10.167","180","87","13.0","10.167",
"1071165952","-259334832","1982601728","225.85","109","13.0","10.184","177","87","13.0","10.184",
"1071165953","-259335216","1982600448","236.05","109","13.0","10.186","141","87","13.0","10.186",
"1071165954","-259335632","1982599296","246.27","109","13.0","10.204","193","87","13.0","10.204",
"1071165955","-259336032","1982598272","256.56","109","13.0","10.238","190","88","13.0","10.238",
"1071165956","-259336512","1982597120","266.92","109","13.0","10.301","231","87","13.0","10.301",
"1071165957","-259336976","1982596224","277.18","109","13.0","10.363","216","89","13.0","10.363",
"1071165958","-259337456","1982595072","287.45","109","13.0","10.418","217","90","13.0","10.418",
"1071165959","-259337952","1982594048","298.08","110","13.0","10.443","186","90","13.0","10.443",
"1071165960","-259338432","1982592896","308.49","110","13.0","10.46","187","89","13.0","10.46",
"1071165961","-259338912","1982591872","318.88","110","13.0","10.484","189","88","13.0","10.484",
"1071165962","-259339392","1982590720","329.33","110","13.0","10.519","183","89","13.0","10.519",
"1071165963","-259339888","1982589696","340.04","110","13.0","10.555","180","89","13.0","10.555",
"1071165964","-259340384","1982588544","350.43","110","13.0","10.583","176","89","13.0","10.583",
"1071165965","-259340864","1982587520","361.15","110","13.0","10.586","162","88","13.0","10.586",
"1071165966","-259341360","1982586368","371.65","110","13.0","10.577","155","88","13.0","10.577",
"1071165967","-259341840","1982585344","382.23","110","13.0","10.573","165","86","13.0","10.573",
"1071165968","-259342320","1982584064","392.88","110","13.0","10.565","155","87","13.0","10.565",
"1071165969","-259342800","1982582912","403.43","110","13.0","10.577","184","87","13.0","10.577",
"1071165970","-259343248","1982581888","413.89","110","13.0","10.6","173","87","13.0","10.6",
"1071165971","-259343728","1982580736","424.5","110","13.0","10.63","182","86","13.0","10.63",
"1071165972","-259344256","1982579584","435.17","110","13.0","10.652","179","85","13.0","10.652",
"1071165973","-259344752","1982578560","445.81","110","13.0","10.684","186","87","13.0","10.684",
"1071165974","-259345248","1982577408","456.6","110","13.0","10.694","164","87","13.0","10.694",
"1071165975","-259345728","1982576384","467.19","110","13.0","10.69","166","87","13.0","10.69",
"1071165976","-259346112","1982575104","477.92","110","13.0","10.689","170","87","13.0","10.689",
"1071165977","-259346464","1982573952","488.79","110","13.0","10.719","198","86","13.0","10.719",
"1071165978","-259346784","1982572672","499.36","110","13.0","10.757","187","87","13.0","10.757",
"1071165979","-259347120","1982571648","510.11","110","13.0","10.788","188","88","13.0","10.788",
"1071165980","-259347456","1982570368","521.05","110","13.0","10.813","178","88","13.0","10.813",
"1071165981","-259347808","1982569216","531.83","111","13.0","10.854","210","87","13.0","10.854",
"1071165982","-259348144","1982567936","542.64","111","13.0","10.876","192","87","13.0","10.876",
"1071165983","-259348576","1982566912","553.5","112","13.0","10.877","149","88","13.0","10.877",
"1071165984","-259349120","1982565760","564.61","113","13.0","10.886","180","88","13.0","10.886",
"1071165985","-259349632","1982564480","575.3","113","13.0","10.901","191","88","13.0","10.901",
"1071165986","-259350096","1982563456","586.34","113","13.0","10.912","187","88","13.0","10.912",
"1071165987","-259350576","1982562304","597.24","113","13.0","10.919","184","87","13.0","10.919",
"1071165988","-259351008","1982561024","608.0","113","13.0","10.924","182","88","13.0","10.924",
"1071165989","-259351472","1982560000","619.09","112","13.0","10.915","168","88","13.0","10.915",
"1071165990","-259351904","1982558848","629.88","112","13.0","10.916","186","88","13.0","10.916",
"1071165991","-259352336","1982557568","640.95","111","13.0","10.922","178","88","13.0","10.922",
"1071165992","-259352736","1982556544","651.69","111","13.0","10.926","171","87","13.0","10.926",
"1071165993","-259353168","1982555264","662.77","110","13.0","10.934","184","88","13.0","10.934",
"1071165994","-259353600","1982554112","673.71","110","13.0","10.935","178","87","13.0","10.935",
"1071165995","-259354016","1982552832","684.64","109","13.0","10.911","153","87","13.0","10.911",
"1071165996","-259354432","1982551808","695.52","108","13.0","10.895","168","87","13.0","10.895",
"1071165997","-259354768","1982550528","706.44","108","13.0","10.798","150","86","13.0","10.798",
"1071165998","-259354944","1982549248","717.13","107","13.0","10.74","151","87","13.0","10.74",
"1071165999","-259354896","1982548096","727.94","107","13.0","10.709","165","86","13.0","10.709",
"1071166000","-259354560","1982546816","738.44","106","13.0","10.714","178","86","13.0","10.714",
"1071166001","-259353952","1982545920","749.19","106","13.0","10.758","227","86","13.0","10.758",
"1071166002","-259353168","1982544896","760.1","106","13.0","10.819","226","86","13.0","10.819",
"1071166003","-259352384","1982544000","770.97","106","13.0","10.854","196","88","13.0","10.854",
"1071166004","-259351584","1982543104","781.83","106","13.0","10.793","160","88","13.0","10.793",
"1071166005","-259350784","1982542336","792.5","106","13.0","10.779","161","88","13.0","10.779",
"1071166006","-259349968","1982541440","803.37","106","13.0","10.771","169","87","13.0","10.771",
"1071166007","-259349152","1982540544","814.14","106","13.0","10.687","158","86","13.0","10.687",
"1071166008","-259348368","1982539648","824.8","107","13.0","10.668","201","87","13.0","10.668",
"1071166009","-259347600","1982538624","835.3","107","13.0","10.674","165","87","13.0","10.674",
"1071166010","-259346800","1982537728","846.11","108","13.0","10.657","148","87","13.0","10.657",
"1071166011","-259346032","1982536832","856.63","108","13.0","10.667","184","87","13.0","10.667",
"1071166012","-259345216","1982535936","867.33","109","13.0","10.669","162","86","13.0","10.669",
"1071166013","-259344384","1982535040","878.19","109","13.0","10.685","199","87","13.0","10.685",
"1071166014","-259343600","1982534272","888.81","109","13.0","10.695","162","87","13.0","10.695",
"1071166015","-259342800","1982533376","899.48","109","13.0","10.693","170","86","13.0","10.693",
"1071166016","-259342016","1982532480","910.09","110","13.0","10.686","161","86","13.0","10.686",
"1071166017","-259341248","1982531584","920.77","110","13.0","10.687","175","85","13.0","10.687",
"1071166018","-259340592","1982530432","931.42","110","13.0","10.747","238","87","13.0","10.747",
"1071166019","-259340160","1982529408","942.27","110","13.0","10.789","192","88","13.0","10.789",
"1071166020","-259339952","1982528128","953.0","110","13.0","10.807","189","88","13.0","10.807",
"1071166021","-259340048","1982526848","963.82","110","13.0","10.824","189","88","13.0","10.824",
"1071166022","-259340336","1982525824","974.63","110","13.0","10.831","176","87","13.0","10.831",
"1071166023","-259340848","1982524672","985.49","111","13.0","10.845","200","89","13.0","10.845",
"1071166024","-259341456","1982523520","996.46","111","13.0","10.855","176","89","13.0","10.855",
"1071166025","-259342112","1982522496","1007.3","112","13.0","10.71","156","88","13.0","10.71",
"1071166026","-259342768","1982521344","1017.91","113","13.0","10.636","168","88","13.0","10.636",
"1071166027","-259343456","1982520448","1028.45","113","13.0","10.671","207","88","13.0","10.671",
"1071166028","-259344160","1982519552","1039.12","114","13.0","10.722","218","89","13.0","10.722",
"1071166029","-259344848","1982518528","1049.92","114","13.0","10.764","205","89","13.0","10.764",
"1071166030","-259345536","1982517632","1060.88","114","13.0","10.783","181","90","13.0","10.783",
"1071166031","-259346208","1982516480","1071.46","115","13.0","10.807","198","89","13.0","10.807",
"1071166032","-259346912","1982515584","1082.26","115","13.0","10.829","190","89","13.0","10.829",
"1071166033","-259347600","1982514432","1093.15","115","13.0","10.771","159","88","13.0","10.771",
"1071166034","-259348304","1982513536","1103.92","115","13.0","10.787","196","89","13.0","10.787",
"1071166035","-259348992","1982512512","1114.81","115","13.0","10.824","212","88","13.0","10.824",
"1071166036","-259349664","1982511616","1125.67","115","13.0","10.868","215","89","13.0","10.868",
"1071166037","-259350368","1982510464","1136.42","116","13.0","10.825","170","89","13.0","10.825",
"1071166038","-259351056","1982509568","1147.23","116","13.0","10.796","192","88","13.0","10.796",
"1071166039","-259351712","1982508416","1157.96","116","13.0","10.828","208","89","13.0","10.828",
"1071166040","-259352416","1982507392","1169.04","116","13.0","10.883","228","90","13.0","10.883",
"1071166041","-259353136","1982506496","1179.92","117","13.0","10.934","215","91","13.0","10.934",
"1071166042","-259353808","1982505344","1190.71","117","13.0","10.977","223","91","13.0","10.977",
"1071166043","-259354464","1982504448","1201.77","117","13.0","10.844","148","90","13.0","10.844",
"1071166044","-259355152","1982503424","1212.49","118","13.0","10.777","187","91","13.0","10.777",
"1071166045","-259355792","1982502272","1223.15","118","13.0","10.678","133","90","13.0","10.678",
"1071166046","-259356400","1982501376","1233.85","119","13.0","10.666","195","90","13.0","10.666",
"1071166047","-259356976","1982500224","1244.59","119","13.0","10.673","170","90","13.0","10.673",
"1071166048","-259357472","1982499200","1255.16","119","13.0","10.698","201","89","13.0","10.698",
"1071166049","-259357952","1982498048","1265.96","120","13.0","10.72","186","91","13.0","10.72",
"1071166050","-259358384","1982496768","1276.68","120","13.0","10.736","183","91","13.0","10.736",
"1071166051","-259358800","1982495744","1287.45","119","13.0","10.748","179","91","13.0","10.748",
"1071166052","-259359184","1982494464","1298.24","119","13.0","10.752","174","90","13.0","10.752",
"1071166053","-259359584","1982493312","1309.02","118","13.0","10.742","187","89","13.0","10.742",
"1071166054","-259359952","1982492288","1319.53","117","13.0","10.635","183","90","13.0","10.635",
"1071166055","-259360304","1982491008","1330.26","116","13.0","10.562","211","90","13.0","10.562",
"1071166056","-259360576","1982489856","1340.93","115","13.0","10.6","218","91","13.0","10.6",
"1071166057","-259360768","1982488576","1351.52","114","13.0","10.605","186","91","13.0","10.605",
"1071166058","-259360976","1982487552","1361.9","114","13.0","10.463","162","89","13.0","10.463",
"1071166059","-259361136","1982486272","1372.44","114","13.0","10.447","186","90","13.0","10.447",
"1071166060","-259361280","1982485120","1382.8","114","13.0","10.475","184","90","13.0","10.475",
"1071166061","-259361392","1982483840","1393.47","113","13.0","10.532","217","90","13.0","10.532",
"1071166062","-259361456","1982482560","1403.87","113","13.0","10.578","196","90","13.0","10.578",
"1071166063","-259361520","1982481536","1414.5","113","13.0","10.64","226","89","13.0","10.64",
"1071166064","-259361568","1982480256","1425.14","113","13.0","10.696","212","91","13.0","10.696",
"1071166065","-259361616","1982478976","1435.87","113","13.0","10.724","189","91","13.0","10.724",
"1071166066","-259361632","1982477696","1446.56","112","13.0","10.731","187","91","13.0","10.731",
