record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1105540144","-139208352","1991703680","0.4","99.79999999999995","0.919","96","60","14","99.79999999999995","0.919",
"1105540145","-139208464","1991703680","1.41","99.79999999999995","1.716","155","61","26","99.79999999999995","1.716",
"1105540146","-139208688","1991703680","3.5","99.79999999999995","2.381","143","62","1","99.79999999999995","2.381",
"1105540147","-139208960","1991703680","6.13","100.0","2.907","175","62","1","100.0","2.907",
"1105540148","-139209280","1991703680","9.29","100.0","3.425","194","64","54","100.0","3.425",
"1105540149","-139209664","1991703552","12.94","100.0","3.852","174","64","63","100.0","3.852",
"1105540150","-139210080","1991703296","17.0","100.0","4.186","146","65","65","100.0","4.186",
"1105540151","-139210544","1991703296","21.37","100.20000000000005","4.492","171","68","66","100.20000000000005","4.492",
"1105540152","-139211024","1991703168","26.0","100.20000000000005","4.828","175","69","72","100.20000000000005","4.828",
"1105540153","-139211536","1991703040","31.01","100.20000000000005","5.157","169","72","74","100.20000000000005","5.157",
"1105540154","-139212096","1991702784","36.28","100.20000000000005","5.477","172","74","75","100.20000000000005","5.477",
"1105540155","-139212688","1991702784","41.95","100.0","5.782","156","77","76","100.0","5.782",
"1105540156","-139213312","1991702656","47.84","100.0","6.059","142","79","77","100.0","6.059",
"1105540157","-139213968","1991702400","54.12","100.0","6.361","151","82","78","100.0","6.361",
"1105540158","-139214656","1991702272","60.64","99.79999999999995","6.825","152","83","79","99.79999999999995","6.825",
"1105540159","-139215408","1991702016","67.7","99.79999999999995","7.208","134","85","80","99.79999999999995","7.208",
"1105540160","-139216192","1991702016","75.14","99.60000000000002","7.559","150","86","81","99.60000000000002","7.559",
"1105540161","-139217008","1991701888","82.82","99.39999999999998","7.901","151","88","83","99.39999999999998","7.901",
"1105540162","-139217856","1991701760","90.91","99.20000000000005","8.236","143","88","84","99.20000000000005","8.236",
"1105540163","-139218752","1991701504","99.37","99.0","8.537","111","90","83","99.0","8.537",
"1105540164","-139219664","1991701376","107.96","98.79999999999995","8.813","112","91","84","98.79999999999995","8.813",
"1105540165","-139220624","1991701120","116.99","98.60000000000002","9.158","99","91","84","98.60000000000002","9.158",
"1105540166","-139221600","1991700992","126.28","98.39999999999998","9.482","105","92","85","98.39999999999998","9.482",
"1105540167","-139222624","1991700864","135.93","98.0","9.73","113","92","86","98.0","9.73",
"1105540168","-139223664","1991700608","145.72","97.79999999999995","9.975","118","93","85","97.79999999999995","9.975",
"1105540169","-139224736","1991700480","155.83","97.39999999999998","10.257","112","94","87","97.39999999999998","10.257",
"1105540170","-139225856","1991700224","166.28","97.0","10.635","111","96","87","97.0","10.635",
"1105540171","-139227008","1991700096","177.07","96.79999999999995","10.887","106","97","87","96.79999999999995","10.887",
"1105540172","-139228192","1991699840","188.07","96.39999999999998","11.11","119","98","88","96.39999999999998","11.11",
"1105540173","-139229392","1991699840","199.24","96.0","11.246","114","100","87","96.0","11.246",
"1105540174","-139230608","1991699712","210.55","95.60000000000002","11.357","107","102","89","95.60000000000002","11.357",
"1105540175","-139231840","1991699712","221.97","95.20000000000005","11.49","122","103","89","95.20000000000005","11.49",
"1105540176","-139233072","1991699712","233.54","94.79999999999995","11.652","111","105","89","94.79999999999995","11.652",
"1105540177","-139234336","1991699712","245.27","94.60000000000002","11.82","150","105","89","94.60000000000002","11.82",
"1105540178","-139235632","1991699712","257.23","94.20000000000005","12.022","165","106","94","94.20000000000005","12.022",
"1105540179","-139236928","1991699712","269.32","93.79999999999995","12.184","159","106","95","93.79999999999995","12.184",
"1105540180","-139238256","1991699840","281.56","93.39999999999998","12.282","92","107","95","93.39999999999998","12.282",
"1105540181","-139239568","1991700096","293.9","93.0","12.336","96","107","94","93.0","12.336",
"1105540182","-139240880","1991700224","306.23","92.60000000000002","12.379","108","107","94","92.60000000000002","12.379",
"1105540183","-139242192","1991700608","318.64","92.20000000000005","12.436","152","107","94","92.20000000000005","12.436",
"1105540184","-139243504","1991700864","331.13","91.79999999999995","12.506","145","107","94","91.79999999999995","12.506",
"1105540185","-139244800","1991701120","343.65","91.60000000000002","12.536","111","107","95","91.60000000000002","12.536",
"1105540186","-139246080","1991701760","356.18","91.20000000000005","12.557","134","107","95","91.20000000000005","12.557",
"1105540187","-139247376","1991702016","368.81","90.79999999999995","12.583","130","107","95","90.79999999999995","12.583",
"1105540188","-139248624","1991702656","381.34","90.60000000000002","12.602","124","107","95","90.60000000000002","12.602",
