record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1096455951","568648890","-630061046","3933.87","13.138","177.39999999999998","11","1",
"1096455952","568647624","-630060216","3946.77","12.942","177.39999999999998","11","1",
"1096455953","568646392","-630059384","3959.42","12.643","177.39999999999998","11","1",
"1096455954","568645195","-630058591","3971.64","12.279","177.39999999999998","11","1",
"1096455955","568644031","-630057825","3983.48","11.925","177.39999999999998","11","1",
"1096455956","568642873","-630057130","3995.15","11.607","177.39999999999998","11","1",
"1096455957","568641733","-630056533","4006.39","11.309","177.39999999999998","11","1",
"1096455958","568640619","-630055995","4017.33","10.908","177.39999999999998","11","1",
"1096455959","568639514","-630055573","4027.98","10.656","177.39999999999998","11","1",
"1096455960","568638416","-630055237","4038.37","10.525","177.39999999999998","11","1",
"1096455961","568637325","-630054971","4048.73","10.338","177.60000000000002","11","1",
"1096455962","568636265","-630054750","4058.62","10.105","177.39999999999998","11","1",
"1096455963","568635226","-630054621","4068.36","9.667","177.39999999999998","11","1",
"1096455964","568634249","-630054566","4077.44","9.125","177.60000000000002","11","1",
"1096455965","568633328","-630054531","4086.08","8.454","177.60000000000002","11","1",
"1096455966","568632501","-630054521","4093.83","7.651","177.60000000000002","11","1",
"1096455967","568631716","-630054572","4101.05","7.353","177.60000000000002","11","1",
"1096455968","568630946","-630054645","4108.25","7.045","177.79999999999995","11","1",
"1096455969","568630220","-630054751","4115.08","6.746","177.79999999999995","11","1",
"1096455970","568629526","-630054881","4121.59","6.531","177.79999999999995","11","1",
"1096455971","568628863","-630055006","4127.78","6.298","177.79999999999995","10","1",
"1096455972","568628182","-630055149","4134.18","6.336","177.79999999999995","11","1",
"1096455973","568627513","-630055281","4140.52","6.27","177.79999999999995","11","1",
"1096455974","568626878","-630055465","4146.46","6.112","178.0","10","1",
"1096455975","568626225","-630055556","4152.63","6.009","178.0","11","1",
"1096455976","568625592","-630055702","4158.6","5.981","178.0","11","1",
"1096455977","568624986","-630055938","4164.43","5.86","178.20000000000005","11","1",
"1096455978","568624401","-630056186","4170.04","5.71","178.20000000000005","11","1",
"1096455979","568623808","-630056452","4175.87","5.598","178.20000000000005","11","1",
"1096455980","568623229","-630056707","4181.57","5.589","178.20000000000005","11","1",
"1096455981","568622694","-630056953","4186.81","5.402","178.39999999999998","11","1",
"1096455982","568622152","-630057201","4191.98","5.412","178.39999999999998","11","1",
"1096455983","568621614","-630057531","4197.42","5.365","178.39999999999998","11","1",
"1096455984","568621086","-630057860","4202.76","5.318","178.60000000000002","11","1",
"1096455985","568620594","-630058236","4207.88","5.113","178.60000000000002","11","1",
"1096455986","568620107","-630058604","4213.03","4.973","178.60000000000002","11","1",
"1096455987","568619637","-630058998","4218.05","5.001","178.79999999999995","11","1",
"1096455988","568619172","-630059413","4223.13","5.095","178.79999999999995","10","1",
"1096455989","568618719","-630059886","4228.26","5.263","178.79999999999995","11","1",
"1096455990","568618251","-630060361","4233.54","5.318","179.0","11","1",
"1096455991","568617781","-630060852","4238.9","5.384","179.20000000000005","11","1",
"1096455992","568617299","-630061345","4244.33","5.477","179.79999999999995","10","1",
"1096455993","568616812","-630061868","4249.97","5.552","180.0","11","1",
"1096455994","568616336","-630062437","4255.72","5.72","180.0","11","1",
"1096455995","568615867","-630062998","4261.37","5.757","180.20000000000005","11","1",
"1096455996","568615397","-630063593","4267.11","5.925","180.39999999999998","11","1",
"1096455997","568614889","-630064195","4273.09","6.205","180.60000000000002","10","1",
"1096455998","568614336","-630064843","4279.69","6.578","180.60000000000002","10","1",
"1096455999","568613731","-630065574","4286.84","7.343","180.79999999999995","10","1",
"1096456000","568613112","-630066363","4294.41","7.558","181.0","10","1",
"1096456001","568612437","-630067234","4302.77","8.034","181.20000000000005","11","1",
"1096456002","568611727","-630068079","4311.36","8.239","181.39999999999998","10","1",
"1096456003","568611031","-630068914","4319.74","8.332","181.39999999999998","10","1",
"1096456004","568610350","-630069746","4327.99","8.23","181.60000000000002","10","1",
"1096456005","568609679","-630070564","4336.13","8.127","181.60000000000002","10","1",
"1096456006","568609025","-630071368","4344.06","7.996","181.79999999999995","10","1",
"1096456007","568608389","-630072166","4351.84","7.856","181.79999999999995","10","1",
"1096456008","568607745","-630072927","4359.52","7.754","182.0","10","1",
"1096456009","568607111","-630073687","4367.1","7.679","182.0","10","1",
"1096456010","568606470","-630074434","4374.7","7.642","182.20000000000005","10","1",
"1096456011","568605839","-630075197","4382.3","7.642","182.20000000000005","10","1",
"1096456012","568605200","-630075926","4389.86","7.567","182.39999999999998","10","1",
"1096456013","568604549","-630076599","4397.12","7.558","182.39999999999998","10","1",
"1096456014","568603870","-630077303","4404.81","7.577","182.60000000000002","10","1",
"1096456015","568603179","-630078054","4412.85","7.763","182.60000000000002","10","1",
"1096456016","568602473","-630078793","4420.89","7.987","182.79999999999995","10","1",
"1096456017","568601704","-630079513","4429.33","8.379","182.79999999999995","10","1",
"1096456018","568600897","-630080236","4438.17","8.706","182.79999999999995","10","1",
"1096456019","568600061","-630080995","4447.32","9.116","182.79999999999995","10","1",
"1096456020","568599197","-630081776","4456.75","9.443","182.79999999999995","10","1",
"1096456021","568598278","-630082501","4466.43","9.723","183.0","10","1",
"1096456022","568597321","-630083248","4476.48","10.021","183.0","10","1",
"1096456023","568596325","-630084015","4486.98","10.292","183.0","10","1",
"1096456024","568595304","-630084753","4497.58","10.516","183.0","10","1",
"1096456025","568594257","-630085469","4508.4","10.684","183.0","10","1",
"1096456026","568593187","-630086162","4519.3","10.992","183.0","10","1",
"1096456027","568592081","-630086859","4530.46","11.318","183.20000000000005","10","1",
"1096456028","568590953","-630087632","4542.06","11.673","183.20000000000005","10","1",
"1096456029","568589798","-630088383","4553.77","11.878","183.20000000000005","10","1",
"1096456030","568588615","-630089150","4565.79","12.027","183.20000000000005","10","1",
"1096456031","568587416","-630089929","4577.94","12.13","183.20000000000005","10","1",
"1096456032","568586213","-630090746","4590.39","12.121","183.20000000000005","10","1",
"1096456033","568585043","-630091572","4602.5","12.121","183.20000000000005","10","1",
"1096456034","568583884","-630092386","4614.44","12.065","183.20000000000005","10","1",
"1096456035","568582743","-630093188","4626.17","11.85","183.39999999999998","10","1",
"1096456036","568581607","-630093961","4637.81","11.589","183.39999999999998","10","1",
"1096456037","568580505","-630094760","4649.27","11.299","183.39999999999998","10","1",
"1096456038","568579435","-630095561","4660.5","11.076","183.60000000000002","10","1",
"1096456039","568578414","-630096352","4671.3","10.805","183.60000000000002","10","1",
"1096456040","568577449","-630097138","4681.53","10.478","183.60000000000002","10","1",
"1096456041","568576532","-630097922","4691.38","9.984","183.79999999999995","10","1",
"1096456042","568575668","-630098697","4700.79","9.452","183.79999999999995","10","1",
"1096456043","568574835","-630099437","4709.86","9.032","184.0","10","1",
"1096456044","568574033","-630100136","4718.53","8.734","184.0","10","1",
"1096456045","568573258","-630100850","4727.03","8.556","184.20000000000005","10","1",
"1096456046","568572499","-630101578","4735.42","8.5","184.20000000000005","10","1",
"1096456047","568571752","-630102327","4743.79","8.416","184.39999999999998","10","1",
"1096456048","568571028","-630103119","4752.24","8.304","184.39999999999998","10","1",
"1096456049","568570295","-630103853","4760.41","8.323","184.60000000000002","10","1",
"1096456050","568569542","-630104572","4768.8","8.267","184.79999999999995","10","1",
"1096456051","568568802","-630105271","4777.05","8.192","184.79999999999995","10","1",
"1096456052","568568082","-630105987","4785.09","8.211","185.0","10","1",
"1096456053","568567372","-630106736","4793.17","8.164","185.0","10","1",
"1096456054","568566630","-630107448","4801.43","8.155","185.20000000000005","10","1",
"1096456055","568565894","-630108149","4809.56","8.136","185.20000000000005","10","1",
"1096456056","568565126","-630108811","4817.78","8.183","185.39999999999998","10","1",
"1096456057","568564312","-630109399","4826.32","8.258","185.60000000000002","10","1",
"1096456058","568563491","-630109989","4834.74","8.547","185.60000000000002","10","1",
"1096456059","568562576","-630110520","4843.88","9.079","185.79999999999995","10","1",
"1096456060","568561608","-630111074","4853.6","9.629","186.0","10","1",
"1096456061","568560601","-630111664","4863.65","10.208","186.20000000000005","10","1",
"1096456062","568559551","-630112261","4874.14","10.506","186.39999999999998","10","1",
"1096456063","568558468","-630112878","4884.9","10.796","186.39999999999998","10","1",
"1096456064","568557339","-630113478","4896.09","11.038","186.60000000000002","10","1",
"1096456065","568556186","-630114125","4907.74","11.346","186.60000000000002","10","1",
"1096456066","568555037","-630114764","4919.1","11.635","186.60000000000002","10","1",
"1096456067","568553857","-630115467","4930.93","11.906","186.60000000000002","10","1",
"1096456068","568552648","-630116142","4943.02","12.009","186.60000000000002","10","1",
"1096456069","568551456","-630116828","4954.87","11.99","186.79999999999995","10","1",
"1096456070","568550256","-630117548","4966.9","11.915","186.79999999999995","10","1",
"1096456071","568549047","-630118247","4979.07","11.831","186.79999999999995","10","1",
"1096456072","568547827","-630118811","4990.93","11.822","186.79999999999995","10","1",
"1096456073","568546563","-630119225","5002.96","11.897","186.79999999999995","10","1",
"1096456074","568545263","-630119378","5015.09","12.055","186.79999999999995","10","1",
"1096456075","568543953","-630119294","5027.3","12.158","186.79999999999995","10","1",
"1096456076","568542646","-630119031","5039.62","12.251","187.0","10","1",
"1096456077","568541358","-630118600","5051.92","12.335","187.0","10","1",
"1096456078","568540083","-630118019","5064.32","12.456","187.0","10","1",
"1096456079","568538806","-630117365","5076.93","12.54","187.0","10","1",
"1096456080","568537538","-630116666","5089.53","12.587","187.0","10","1",
"1096456081","568536260","-630115995","5102.2","12.587","187.0","10","1",
"1096456082","568534997","-630115284","5114.81","12.587","187.0","10","1",
"1096456083","568533719","-630114623","5127.4","12.615","187.0","10","1",
"1096456084","568532435","-630113991","5140.09","12.606","187.0","10","1",
"1096456085","568531160","-630113435","5152.43","12.606","187.0","10","1",
"1096456086","568529875","-630112936","5164.85","12.503","187.0","10","1",
"1096456087","568528598","-630112489","5177.06","12.382","187.0","10","1",
"1096456088","568527340","-630112074","5189.01","12.111","187.0","10","1",
"1096456089","568526102","-630111698","5200.81","11.691","187.0","10","1",
"1096456090","568524889","-630111404","5212.34","11.365","187.0","10","1",
"1096456091","568523729","-630111154","5223.24","11.02","187.0","10","1",
"1096456092","568522602","-630110928","5233.72","10.684","187.0","10","1",
"1096456093","568521469","-630110654","5244.46","10.478","187.20000000000005","10","1",
"1096456094","568520368","-630110363","5254.91","10.413","187.20000000000005","10","1",
"1096456095","568519268","-630109958","5265.43","10.665","187.20000000000005","10","1",
"1096456096","568518133","-630109433","5276.42","11.15","187.20000000000005","10","1",
"1096456097","568516939","-630108819","5288.16","11.701","187.20000000000005","10","1",
"1096456098","568515714","-630108067","5300.54","12.233","187.39999999999998","10","1",
"1096456099","568514459","-630107230","5313.3","12.699","187.39999999999998","10","1",
"1096456100","568513177","-630106318","5326.61","12.97","187.39999999999998","10","1",
"1096456101","568511905","-630105372","5340.02","13.11","187.20000000000005","10","1",
"1096456102","568510646","-630104470","5353.04","13.175","187.20000000000005","10","1",
"1096456103","568509404","-630103522","5365.99","13.11","187.20000000000005","10","1",
"1096456104","568508170","-630102555","5379.13","12.886","187.20000000000005","10","1",
"1096456105","568506979","-630101629","5391.71","12.634","187.0","10","1",
"1096456106","568505830","-630100726","5403.81","12.307","187.0","10","1",
"1096456107","568504718","-630099794","5415.64","12.009","187.0","10","1",
"1096456108","568503619","-630098885","5427.39","11.645","187.0","10","1",
"1096456109","568502543","-630098003","5438.87","11.365","187.0","10","1",
"1096456110","568501506","-630097158","5449.93","11.02","187.20000000000005","10","1",
"1096456111","568500475","-630096391","5460.67","10.768","187.20000000000005","10","1",
"1096456112","568499449","-630095692","5471.15","10.553","187.20000000000005","10","1",
"1096456113","568498413","-630095066","5481.56","10.329","187.20000000000005","10","1",
"1096456114","568497377","-630094558","5491.84","10.077","187.39999999999998","10","1",
"1096456115","568496378","-630094139","5501.49","9.853","187.39999999999998","10","1",
"1096456116","568495398","-630093782","5510.86","9.573","187.60000000000002","10","1",
"1096456117","568494418","-630093495","5520.16","9.387","187.60000000000002","10","1",
"1096456118","568493449","-630093279","5529.29","9.163","187.60000000000002","10","1",
"1096456119","568492494","-630093163","5538.12","8.995","187.79999999999995","10","1",
"1096456120","568491536","-630093105","5547.08","8.78","187.79999999999995","10","1",
"1096456121","568490603","-630093038","5555.84","8.612","188.0","10","1",
"1096456122","568489699","-630092958","5564.33","8.482","188.0","10","1",
"1096456123","568488801","-630092917","5572.61","8.482","188.0","10","1",
"1096456124","568487881","-630092989","5581.14","8.547","188.20000000000005","10","1",
"1096456125","568486940","-630093012","5589.98","8.678","188.20000000000005","10","1",
"1096456126","568485994","-630093020","5598.75","8.836","188.39999999999998","10","1",
"1096456127","568485011","-630093065","5607.88","9.107","188.39999999999998","10","1",
"1096456128","568483997","-630093154","5617.41","9.396","188.39999999999998","10","1",
"1096456129","568482976","-630093320","5627.02","9.667","188.39999999999998","10","1",
"1096456130","568481936","-630093534","5636.76","9.956","188.60000000000002","10","1",
"1096456131","568480874","-630093820","5646.83","10.124","188.60000000000002","10","1",
"1096456132","568479799","-630094094","5656.93","10.189","188.60000000000002","10","1",
"1096456133","568478708","-630094390","5667.29","10.236","188.60000000000002","10","1",
"1096456134","568477617","-630094761","5677.74","10.338","188.79999999999995","10","1",
"1096456135","568476530","-630095165","5688.16","10.441","188.79999999999995","10","1",
"1096456136","568475462","-630095692","5698.69","10.469","188.79999999999995","10","1",
"1096456137","568474408","-630096208","5709.04","10.422","189.0","10","1",
"1096456138","568473358","-630096718","5719.33","10.357","189.0","10","1",
"1096456139","568472320","-630097280","5729.6","10.348","189.0","10","1",
"1096456140","568471288","-630097901","5740.03","10.357","189.20000000000005","10","1",
"1096456141","568470274","-630098527","5750.27","10.338","189.20000000000005","10","1",
"1096456142","568469259","-630099170","5760.5","10.366","189.20000000000005","10","1",
"1096456143","568468245","-630099887","5770.97","10.441","189.20000000000005","10","1",
"1096456144","568467256","-630100693","5781.56","10.506","189.39999999999998","10","1",
"1096456145","568466289","-630101544","5791.98","10.6","189.39999999999998","10","1",
"1096456146","568465294","-630102376","5802.56","10.674","189.39999999999998","10","1",
"1096456147","568464275","-630103212","5813.39","10.721","189.60000000000002","10","1",
"1096456148","568463240","-630104017","5824.31","10.674","189.60000000000002","10","1",
"1096456149","568462208","-630104794","5835.13","10.618","189.60000000000002","10","1",
"1096456150","568461182","-630105570","5845.89","10.609","189.60000000000002","10","1",
"1096456151","568460142","-630106294","5856.67","10.609","189.60000000000002","10","1",
"1096456152","568459099","-630106988","5867.3","10.702","189.79999999999995","10","1",
"1096456153","568458033","-630107682","5878.1","10.88","189.79999999999995","10","1",
"1096456154","568456935","-630108335","5889.17","10.982","189.79999999999995","10","1",
"1096456155","568455824","-630108946","5900.22","11.113","189.79999999999995","10","1",
"1096456156","568454692","-630109497","5911.33","11.169","190.0","10","1",
"1096456157","568453557","-630110032","5922.38","11.16","190.0","10","1",
"1096456158","568452411","-630110563","5933.61","11.141","190.0","10","1",
"1096456159","568451250","-630110974","5944.73","11.132","190.0","10","1",
"1096456160","568450071","-630111322","5955.95","11.178","190.0","10","1",
"1096456161","568448878","-630111658","5967.31","11.355","190.20000000000005","10","1",
"1096456162","568447686","-630111935","5978.56","11.439","190.20000000000005","10","1",
"1096456163","568446497","-630112134","5989.61","11.374","190.20000000000005","10","1",
"1096456164","568445289","-630112253","6000.84","11.234","190.20000000000005","10","1",
"1096456165","568444064","-630112298","6012.3","11.197","190.20000000000005","10","1",
"1096456166","568442857","-630112367","6023.6","11.141","190.20000000000005","10","1",
"1096456167","568441670","-630112363","6034.6","11.066","190.39999999999998","10","1",
"1096456168","568440478","-630112328","6045.74","11.001","190.39999999999998","10","1",
"1096456169","568439296","-630112238","6056.79","10.964","190.39999999999998","10","1",
"1096456170","568438131","-630112106","6067.65","10.87","190.39999999999998","10","1",
"1096456171","568436973","-630111954","6078.44","10.749","190.39999999999998","10","1",
"1096456172","568435798","-630111775","6089.57","10.786","190.60000000000002","10","1",
"1096456173","568434633","-630111622","6100.46","10.973","190.60000000000002","10","1",
"1096456174","568433451","-630111448","6111.56","11.169","190.79999999999995","10","1",
"1096456175","568432258","-630111224","6122.72","11.365","193.60000000000002","10","1",
"1096456176","568431033","-630111031","6134.11","11.57","193.79999999999995","10","1",
"1096456177","568429763","-630110852","6146.01","11.794","193.79999999999995","10","1",
"1096456178","568428476","-630110639","6158.22","12.009","193.79999999999995","10","1",
"1096456179","568427202","-630110443","6170.07","12.177","193.79999999999995","10","1",
"1096456180","568425897","-630110253","6182.3","12.279","193.79999999999995","10","1",
"1096456181","568424594","-630109986","6194.59","12.251","193.79999999999995","10","1",
"1096456182","568423303","-630109738","6206.7","12.186","193.79999999999995","10","1",
"1096456183","568422007","-630109461","6218.93","12.186","193.79999999999995","10","1",
"1096456184","568420690","-630109188","6231.27","12.391","193.79999999999995","10","1",
"1096456185","568419335","-630108936","6244.0","12.652","193.79999999999995","10","1",
"1096456186","568417964","-630108667","6256.97","12.914","193.79999999999995","10","1",
"1096456187","568416575","-630108375","6270.09","13.268","193.79999999999995","10","1",
"1096456188","568415152","-630108062","6283.36","13.651","193.79999999999995","10","1",
"1096456189","568413651","-630107792","6297.37","14.043","193.79999999999995","10","1",
"1096456190","568412105","-630107538","6311.92","14.332","193.79999999999995","10","1",
"1096456191","568410547","-630107320","6326.5","14.528","193.60000000000002","10","1",
"1096456192","568408981","-630107204","6341.09","14.593","193.60000000000002","10","1",
"1096456193","568407397","-630107186","6355.93","14.621","193.39999999999998","10","1",
"1096456194","568405811","-630107261","6370.72","14.789","193.39999999999998","10","1",
"1096456195","568404222","-630107352","6385.47","14.901","193.39999999999998","10","1",
"1096456196","568402604","-630107463","6400.62","15.022","193.20000000000005","10","1",
"1096456197","568401002","-630107643","6415.56","14.976","193.0","10","1",
"1096456198","568399390","-630107880","6430.62","15.004","192.79999999999995","10","1",
"1096456199","568397770","-630108157","6445.88","15.032","192.60000000000002","10","1",
"1096456200","568396162","-630108460","6460.97","15.144","192.60000000000002","10","1",
"1096456201","568394526","-630108792","6476.36","15.377","192.39999999999998","10","1",
"1096456202","568392871","-630109120","6491.97","15.564","192.20000000000005","10","1",
"1096456203","568391205","-630109489","6507.61","15.816","191.79999999999995","10","1",
"1096456204","568389500","-630109800","6523.54","16.049","191.60000000000002","10","1",
"1096456205","568387738","-630110126","6540.12","16.375","191.39999999999998","10","1",
"1096456206","568385972","-630110435","6556.75","16.525","191.20000000000005","10","1",
"1096456207","568384208","-630110749","6573.45","16.599","190.79999999999995","10","1",
"1096456208","568382462","-630111098","6589.77","16.674","190.39999999999998","10","1",
"1096456209","568380675","-630111442","6606.55","16.814","190.20000000000005","10","1",
"1096456210","568378864","-630111758","6623.48","17.01","190.0","10","1",
"1096456211","568377040","-630112081","6640.8","17.168","189.60000000000002","10","1",
"1096456212","568375144","-630112218","6658.17","18.269","189.39999999999998","10","1",
"1096456213","568373328","-630112433","6675.11","17.346","189.0","10","1",
"1096456214","568371516","-630112692","6692.18","16.721","188.79999999999995","10","1",
"1096456215","568369757","-630112960","6708.6","16.441","188.79999999999995","10","1",
"1096456216","568368028","-630113281","6724.92","16.095","188.60000000000002","10","1",
"1096456217","568366329","-630113606","6740.83","16.049","188.60000000000002","10","1",
"1096456218","568364643","-630114080","6756.76","15.899","188.39999999999998","10","1",
"1096456219","568363002","-630114762","6772.62","15.76","188.39999999999998","10","1",
"1096456220","568361395","-630115517","6788.29","15.526","188.20000000000005","10","1",
"1096456221","568359805","-630116393","6804.14","15.526","188.20000000000005","10","1",
"1096456222","568358258","-630117382","6819.88","15.526","188.0","10","1",
"1096456223","568356737","-630118389","6835.41","15.433","188.0","10","1",
"1096456224","568355239","-630119473","6850.96","15.368","187.79999999999995","10","1",
"1096456225","568353799","-630120654","6866.4","15.246","187.79999999999995","10","1",
"1096456226","568352439","-630121930","6881.47","15.069","187.60000000000002","10","1",
"1096456227","568351123","-630123214","6896.13","14.873","187.60000000000002","10","1",
"1096456228","568349866","-630124558","6910.62","14.547","187.60000000000002","10","1",
"1096456229","568348669","-630125951","6924.76","14.313","187.39999999999998","10","1",
"1096456230","568347500","-630127391","6938.99","14.155","187.39999999999998","10","1",
"1096456231","568346368","-630128856","6953.0","14.108","187.39999999999998","10","1",
"1096456232","568345246","-630130325","6966.85","14.052","187.20000000000005","10","1",
"1096456233","568344098","-630131780","6980.91","13.996","187.20000000000005","10","1",
"1096456234","568342916","-630133176","6995.01","13.987","187.20000000000005","10","1",
"1096456235","568341711","-630134525","7009.09","14.015","187.20000000000005","10","1",
"1096456236","568340475","-630135773","7023.02","13.903","187.0","10","1",
"1096456237","568339202","-630136913","7036.9","13.744","187.0","10","1",
"1096456238","568337868","-630137896","7050.72","13.8","187.0","10","1",
"1096456239","568336532","-630138909","7064.74","13.809","187.0","10","1",
"1096456240","568335175","-630139866","7078.77","13.921","186.79999999999995","10","1",
"1096456241","568333815","-630140801","7092.79","13.949","186.79999999999995","10","1",
"1096456242","568332464","-630141731","7106.67","13.959","186.60000000000002","10","1",
"1096456243","568331088","-630142559","7120.54","13.921","186.60000000000002","10","1",
"1096456244","568329694","-630143311","7134.26","13.94","186.60000000000002","10","1",
"1096456245","568328267","-630144071","7148.44","13.996","186.39999999999998","10","1",
"1096456246","568326841","-630144796","7162.58","14.071","186.39999999999998","10","1",
"1096456247","568325407","-630145409","7176.41","14.127","186.20000000000005","10","1",
"1096456248","568324017","-630146141","7190.18","13.809","186.20000000000005","10","1",
"1096456249","568322669","-630146885","7203.56","13.436","186.20000000000005","10","1",
"1096456250","568321337","-630147671","7216.89","13.278","186.0","10","1",
"1096456251","568320040","-630148482","7230.06","12.998","186.0","10","1",
"1096456252","568318806","-630149353","7242.84","12.69","186.0","10","1",
"1096456253","568317632","-630150269","7255.24","12.391","185.79999999999995","10","1",
"1096456254","568316539","-630151273","7267.27","12.055","185.79999999999995","10","1",
"1096456255","568315518","-630152379","7279.07","11.897","185.79999999999995","10","1",
"1096456256","568314546","-630153551","7290.7","11.887","185.79999999999995","10","1",
"1096456257","568313577","-630154722","7302.36","11.822","185.60000000000002","10","1",
"1096456258","568312604","-630155874","7313.95","11.738","185.60000000000002","10","1",
"1096456259","568311658","-630157116","7325.67","11.822","185.39999999999998","10","1",
"1096456260","568310690","-630158400","7337.81","12.037","185.39999999999998","10","1",
"1096456261","568309715","-630159723","7350.1","12.345","185.39999999999998","10","1",
"1096456262","568308716","-630161078","7362.69","12.652","185.20000000000005","10","1",
"1096456263","568307700","-630162531","7375.9","13.063","185.20000000000005","10","1",
"1096456264","568306652","-630164000","7389.33","13.474","185.0","10","1",
"1096456265","568305598","-630165525","7403.12","13.725","185.0","10","1",
"1096456266","568304506","-630166978","7416.83","13.8","184.79999999999995","10","1",
"1096456267","568303424","-630168462","7430.63","13.847","184.79999999999995","10","1",
"1096456268","568302349","-630169950","7444.29","13.903","184.79999999999995","10","1",
"1096456269","568301243","-630171452","7458.24","14.033","184.60000000000002","10","1",
"1096456270","568300135","-630173018","7472.53","14.257","184.39999999999998","10","1",
"1096456271","568298996","-630174580","7487.0","14.472","184.39999999999998","10","1",
"1096456272","568297849","-630176156","7501.52","14.649","184.20000000000005","10","1",
"1096456273","568296691","-630177774","7516.37","14.742","184.20000000000005","10","1",
"1096456274","568295498","-630179392","7531.5","14.957","184.0","10","1",
"1096456275","568294303","-630181005","7546.62","15.097","184.0","10","1",
"1096456276","568293109","-630182601","7561.64","15.116","183.79999999999995","10","1",
"1096456277","568291927","-630184189","7576.48","14.985","183.60000000000002","10","1",
"1096456278","568290753","-630185753","7591.2","14.696","183.60000000000002","10","1",
"1096456279","568289581","-630187269","7605.77","14.425","183.39999999999998","10","1",
"1096456280","568288439","-630188755","7619.89","14.173","183.39999999999998","10","1",
"1096456281","568287314","-630190218","7633.92","13.875","183.20000000000005","10","1",
"1096456282","568286238","-630191638","7647.31","13.483","183.20000000000005","10","1",
"1096456283","568285150","-630192997","7660.57","13.175","183.0","10","1",
"1096456284","568284076","-630194325","7673.64","12.932","183.0","10","1",
"1096456285","568283009","-630195617","7686.49","12.82","182.79999999999995","10","1",
"1096456286","568281946","-630196890","7699.23","12.718","182.79999999999995","10","1",
"1096456287","568280873","-630198094","7711.83","12.587","182.79999999999995","10","1",
"1096456288","568279833","-630199315","7724.21","12.456","182.60000000000002","10","1",
"1096456289","568278787","-630200514","7736.56","12.456","182.60000000000002","10","1",
"1096456290","568277748","-630201751","7748.84","12.568","182.39999999999998","10","1",
"1096456291","568276679","-630203007","7761.59","12.671","182.39999999999998","10","1",
"1096456292","568275579","-630204234","7774.3","12.83","182.39999999999998","10","1",
"1096456293","568274445","-630205520","7787.64","13.072","182.20000000000005","10","1",
"1096456294","568273329","-630206802","7800.86","13.044","182.20000000000005","10","1",
"1096456295","568272195","-630208071","7814.07","13.175","182.0","10","1",
"1096456296","568271118","-630209255","7826.67","12.41","182.0","10","1",
"1096456297","568270079","-630210429","7838.85","12.093","181.79999999999995","10","1",
"1096456298","568269159","-630211528","7849.86","10.973","181.79999999999995","10","1",
"1096456299","568268314","-630212577","7860.28","10.021","181.60000000000002","10","1",
"1096456300","568267545","-630213528","7869.53","9.368","181.39999999999998","10","1",
"1096456301","568266906","-630214319","7877.32","7.688","181.39999999999998","10","1",
"1096456302","568266396","-630214992","7883.64","6.149","181.20000000000005","10","1",
"1096456303","568265994","-630215366","7887.8","4.106","181.20000000000005","10","1",
"1096456304","568265631","-630215246","7890.84","2.865","181.0","10","1",
"1096456305","568265544","-630214804","7893.53","2.445","180.79999999999995","10","1",
"1096456306","568265802","-630214399","7896.92","3.154","180.79999999999995","10","1",
"1096456307","568266175","-630214079","7900.81","4.068","180.60000000000002","10","1",
"1096456308","568266610","-630213547","7906.08","5.244","180.60000000000002","10","1",
"1096456309","568267116","-630212932","7912.21","6.196","180.39999999999998","10","1",
"1096456310","568267656","-630212292","7918.51","6.699","180.39999999999998","10","1",
"1096456311","568268259","-630211541","7925.92","7.129","180.20000000000005","10","1",
"1096456312","568268885","-630210817","7933.37","7.334","180.20000000000005","10","1",
"1096456313","568269508","-630210046","7941.03","7.539","180.20000000000005","10","1",
"1096456314","568270172","-630209349","7948.54","7.716","180.0","10","1",
"1096456315","568270820","-630208592","7956.33","7.614","180.0","10","1",
"1096456316","568271485","-630207897","7963.78","7.688","180.0","10","1",
"1096456317","568272161","-630207144","7971.7","7.67","179.79999999999995","10","1",
"1096456318","568272818","-630206353","7979.49","7.707","179.79999999999995","10","1",
"1096456319","568273483","-630205561","7987.56","7.567","179.79999999999995","10","1",
"1096456320","568274168","-630204802","7995.61","7.782","179.60000000000002","10","1",
"1096456321","568274842","-630204068","8003.31","7.875","179.60000000000002","10","1",
"1096456322","568275503","-630203274","8011.35","7.782","179.60000000000002","10","1",
"1096456323","568276195","-630202478","8019.45","8.136","179.39999999999998","10","1",
"1096456324","568276865","-630201701","8027.43","7.838","179.39999999999998","10","1",
"1096456325","568277548","-630200919","8035.54","7.931","179.39999999999998","10","1",
"1096456326","568278227","-630200169","8043.49","7.968","179.20000000000005","10","1",
"1096456327","568278889","-630199422","8051.15","8.006","179.20000000000005","10","1",
"1096456328","568279590","-630198657","8059.29","8.136","179.20000000000005","10","1",
"1096456329","568280298","-630197889","8067.43","8.276","179.0","10","1",
"1096456330","568281016","-630197085","8075.82","8.416","179.0","10","1",
"1096456331","568281749","-630196260","8084.43","8.547","179.0","10","1",
"1096456332","568282461","-630195370","8093.16","8.724","178.79999999999995","10","1",
"1096456333","568283184","-630194494","8101.82","8.818","178.79999999999995","10","1",
"1096456334","568283922","-630193603","8110.7","8.864","178.79999999999995","10","1",
