record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1090349227","567667932","-628918468","0.0","1.997","47.39999999999998","61","24","61",,,
"1090349228","567667556","-628917877","3.53","2.706","47.39999999999998","62","24","62",,,
"1090349229","567667611","-628917705","4.6","2.771","47.39999999999998","62","24","62",,,
"1090349230","567667708","-628917365","6.93","2.753","47.39999999999998","63","24","63",,,
"1090349231","567667849","-628916990","9.7","2.874","47.39999999999998","64","24","64","14.17",,
"1090349232","567668045","-628916548","13.35","3.172","47.39999999999998","65","24","65","14.17",,
"1090349233","567668240","-628916065","17.26","3.452","47.39999999999998","66","24","66","14.17",,
"1090349234","567668417","-628915543","21.4","3.602","47.200000000000045","66","24","66","14.17",,
"1090349235","567668546","-628914964","25.19","3.788","47.200000000000045","67","25","67","14.17",,
"1090349236","567668546","-628914438","28.59","2.948","47.0","67","25","67","14.17",,
"1090349237","567667713","-628913433","33.24","1.633","47.0","67","25","67","14.17",,
"1090349238","567667434","-628913230","34.49","1.278","46.799999999999955","67","25","67","14.17",,
"1090349239","567667198","-628913010","37.39","1.446","46.60000000000002","66","25","66","14.17",,
"1090349240","567667082","-628912738","39.87","1.409","46.60000000000002","66","25","66","14.17",,
"1090349241","567667022","-628912448","41.74","1.316","46.60000000000002","65","25","65","14.17",,
"1090349242","567666928","-628912323","42.61","0.812","46.60000000000002","64","25","64","13.78",,
"1090349243","567666797","-628912144","44.6","0.756","46.39999999999998","64","25","64","13.78",,
"1090349244","567666750","-628912077","45.81","0.28","46.39999999999998","63","25","63","13.78",,
"1090349245","567666948","-628912100","45.81","0.0","46.200000000000045","63","25","63","13.78",,
"1090349252","567665397","-628911262","45.81","2.37","45.799999999999955","61","25","61","12.68",,
"1090349253","567665008","-628911452","49.92","3.023","45.60000000000002","62","25","62","12.68",,
"1090349254","567664616","-628911910","54.79","4.301","45.39999999999998","63","25","63","12.68",,
"1090349255","567664269","-628912459","59.47","4.805","45.39999999999998","64","25","64","12.68",,
"1090349256","567663874","-628913147","65.04","5.402","45.200000000000045","65","25","65","13.18",,
"1090349257","567663438","-628913942","71.63","5.822","45.200000000000045","66","25","66","13.18",,
"1090349258","567663014","-628914735","78.12","5.906","45.200000000000045","67","25","67","13.18",,
"1090349259","567662564","-628915549","85.11","6.224","45.0","68","25","68","13.18",,
"1090349260","567662150","-628916336","91.67","6.27","45.0","70","25","70","13.18",,
"1090349261","567661746","-628917086","97.91","6.354","44.799999999999955","71","25","71","13.18",,
"1090349262","567661326","-628917837","103.79","6.448","44.799999999999955","72","25","72","13.51",,
"1090349263","567660896","-628918652","110.16","6.541","44.799999999999955","74","25","74","13.51",,
"1090349264","567660468","-628919476","116.87","6.625","44.799999999999955","75","25","75","13.51",,
"1090349265","567660035","-628920288","123.31","6.737","44.60000000000002","77","25","77","13.51",,
"1090349266","567659595","-628921119","129.77","6.849","44.60000000000002","78","25","78","13.51",,
"1090349267","567659148","-628921998","136.7","6.895","44.60000000000002","81","25","81","13.73",,
"1090349268","567658702","-628922920","143.88","7.017","44.60000000000002","82","25","82","13.73",,
"1090349269","567658237","-628923806","150.79","7.026","44.39999999999998","84","25","84","13.73",,
"1090349270","567657742","-628924723","158.49","7.166","44.39999999999998","85","25","85","13.73",,
"1090349271","567657249","-628925586","165.37","7.259","44.39999999999998","86","25","86","13.88",,
"1090349272","567656758","-628926549","173.07","7.446","44.39999999999998","87","25","87","13.88",,
"1090349273","567656261","-628927477","180.75","7.502","44.200000000000045","87","25","87","13.88",,
"1090349274","567655781","-628928414","188.04","7.651","44.200000000000045","88","25","88","13.88",,
"1090349275","567655274","-628929361","195.39","7.707","44.0","89","25","89","13.88",,
"1090349276","567654753","-628930365","203.46","7.754","44.0","90","25","90","13.98",,
"1090349277","567654241","-628931399","211.74","7.838","44.0","91","25","91","13.98",,
"1090349278","567653722","-628932395","219.58","7.95","43.799999999999955","92","25","92","13.98",,
"1090349279","567653179","-628933373","227.4","7.875","43.60000000000002","92","25","92","13.98",,
"1090349280","567652615","-628934427","236.08","8.08","43.60000000000002","93","25","93","13.98",,
"1090349281","567652059","-628935430","244.5","8.062","43.39999999999998","95","25","95","14.43",,
"1090349282","567651560","-628936439","252.58","7.987","43.39999999999998","96","25","96","14.43",,
"1090349283","567651115","-628937437","260.11","7.754","43.200000000000045","96","25","96","14.43",,
"1090349284","567650657","-628938411","267.42","7.595","43.0","97","25","97","14.43",,
"1090349285","567650216","-628939416","275.11","7.493","42.60000000000002","98","25","98","14.43",,
"1090349286","567649755","-628940348","282.11","7.371","42.39999999999998","98","25","98","14.43",,
"1090349287","567649203","-628941248","289.23","7.231","42.200000000000045","99","25","99","14.74",,
"1090349288","567648417","-628941650","296.48","6.942","42.0","99","25","99","14.74",,
"1090349289","567647605","-628941395","304.31","6.867","41.799999999999955","99","25","99","14.74",,
"1090349290","567646942","-628940796","311.71","7.054","41.799999999999955","99","25","99","14.74",,
"1090349291","567646284","-628940112","319.3","7.483","41.60000000000002","99","25","99","14.74",,
"1090349292","567645668","-628939352","326.55","7.642","41.60000000000002","98","25","98","14.55",,
"1090349293","567645023","-628938613","334.22","7.651","41.39999999999998","98","25","98","14.55",,
"1090349294","567644377","-628937825","342.12","7.782","41.39999999999998","98","25","98","14.55",,
"1090349295","567643717","-628937024","350.03","7.978","41.200000000000045","97","25","97","14.55",,
"1090349296","567642992","-628936305","358.07","8.127","41.0","96","25","96","14.55",,
"1090349297","567642212","-628935650","366.5","8.22","40.799999999999955","95","25","95","14.42",,
"1090349298","567641411","-628935003","375.11","8.407","40.39999999999998","94","25","94","14.42",,
"1090349299","567640586","-628934374","383.8","8.696","39.799999999999955","94","25","94","14.42",,
"1090349300","567639733","-628933797","392.47","8.836","39.39999999999998","93","25","93","14.42",,
"1090349301","567638860","-628933235","401.08","8.911","39.0","93","25","93","14.34",,
"1090349302","567637940","-628932659","410.59","9.023","38.799999999999955","92","25","92","14.34",,
"1090349303","567637018","-628932125","419.87","9.172","38.39999999999998","92","25","92","14.34",,
"1090349304","567636073","-628931697","428.94","9.293","38.0","91","25","91","14.34",,
"1090349305","567635076","-628931331","438.73","9.48","37.39999999999998","91","25","91","14.34",,
"1090349306","567634109","-628930952","447.97","9.527","37.0","90","25","90","14.34",,
"1090349307","567633134","-628930567","457.31","9.545","36.799999999999955","90","25","90","13.89",,
