record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1095252505","564401919","-630395259","1162.75","9.368","89.60000000000002","17","1",
"1095252506","564402805","-630395964","1172.23","9.303","89.79999999999995","17","1",
"1095252507","564403681","-630396677","1181.47","9.368","90.0","17","1",
"1095252508","564404565","-630397380","1190.76","9.368","90.20000000000005","17","1",
"1095252509","564405481","-630398055","1200.37","9.433","90.39999999999998","17","1",
"1095252510","564406370","-630398729","1209.87","9.265","90.79999999999995","17","1",
"1095252511","564407250","-630399446","1219.05","9.527","90.79999999999995","17","1",
"1095252512","564408164","-630400141","1228.75","9.48","91.0","17","1",
"1095252513","564409057","-630400790","1238.11","9.396","91.20000000000005","17","1",
"1095252514","564409933","-630401466","1247.33","9.359","91.39999999999998","17","1",
"1095252515","564410808","-630402159","1256.45","9.405","91.60000000000002","17","1",
"1095252516","564411717","-630402836","1265.96","9.415","92.0","17","1",
"1095252517","564412597","-630403544","1275.45","9.34","92.0","17","1",
"1095252518","564413460","-630404256","1284.57","9.433","92.20000000000005","17","1",
"1095252519","564414329","-630404960","1293.76","9.415","92.39999999999998","17","1",
"1095252520","564415213","-630405655","1303.06","9.405","92.60000000000002","17","1",
"1095252521","564416119","-630406332","1312.55","9.396","92.79999999999995","17","1",
"1095252522","564416991","-630407058","1321.85","9.228","93.0","17","1",
"1095252523","564417883","-630407771","1331.34","9.209","93.20000000000005","17","1",
"1095252524","564418765","-630408464","1340.74","9.2","93.39999999999998","17","1",
"1095252525","564419623","-630409164","1349.91","9.163","93.60000000000002","17","1",
"1095252526","564420478","-630409872","1359.02","9.228","93.79999999999995","17","1",
"1095252527","564421335","-630410576","1368.19","9.135","93.79999999999995","17","1",
"1095252528","564422193","-630411260","1377.26","9.097","94.0","17","1",
"1095252529","564423057","-630411939","1386.36","9.116","94.20000000000005","17","1",
"1095252530","564423919","-630412631","1395.6","9.097","94.39999999999998","17","1",
"1095252531","564424762","-630413312","1404.53","9.088","94.39999999999998","17","1",
"1095252532","564425624","-630413976","1413.59","9.144","94.60000000000002","17","1",
"1095252533","564426495","-630414637","1422.62","9.237","94.60000000000002","17","1",
"1095252534","564427391","-630415323","1432.01","9.312","94.79999999999995","17","1",
"1095252535","564428284","-630416036","1441.54","9.303","94.79999999999995","17","1",
"1095252536","564429167","-630416741","1450.85","9.284","95.0","17","1",
"1095252537","564430077","-630417427","1460.48","9.303","95.0","17","1",
"1095252538","564430964","-630418090","1469.74","9.359","95.20000000000005","17","1",
"1095252539","564431819","-630418841","1479.02","9.293","95.20000000000005","17","1",
"1095252540","564432686","-630419564","1488.42","9.275","95.20000000000005","17","1",
"1095252541","564433547","-630420243","1497.52","9.312","95.20000000000005","17","1",
"1095252542","564434411","-630420950","1506.65","9.368","95.39999999999998","17","1",
"1095252543","564435302","-630421633","1515.96","9.387","95.39999999999998","17","1",
"1095252544","564436195","-630422308","1525.36","9.349","95.39999999999998","17","1",
"1095252545","564437075","-630422992","1534.59","9.359","95.39999999999998","17","1",
"1095252546","564437975","-630423664","1544.03","9.387","95.39999999999998","17","1",
"1095252547","564438859","-630424360","1553.4","9.377","95.60000000000002","17","1",
"1095252548","564439746","-630425068","1562.83","9.443","95.60000000000002","17","1",
"1095252549","564440623","-630425790","1572.16","9.452","95.79999999999995","17","1",
"1095252550","564441522","-630426506","1581.66","9.517","95.79999999999995","17","1",
"1095252551","564442430","-630427221","1591.29","9.545","96.0","17","1",
"1095252552","564443335","-630427939","1600.79","9.592","96.0","17","1",
"1095252553","564444272","-630428660","1610.73","9.685","96.0","17","1",
"1095252554","564445200","-630429351","1620.37","9.76","96.20000000000005","17","1",
"1095252555","564446138","-630430080","1630.36","9.825","96.39999999999998","17","1",
"1095252556","564447062","-630430809","1640.08","9.928","96.39999999999998","17","1",
"1095252557","564447991","-630431568","1649.96","9.984","96.39999999999998","17","1",
"1095252558","564448938","-630432323","1659.96","10.012","96.39999999999998","17","1",
"1095252559","564449887","-630433086","1670.07","10.021","96.60000000000002","17","1",
"1095252560","564450836","-630433854","1680.16","10.049","96.60000000000002","17","1",
"1095252561","564451787","-630434587","1690.18","10.012","96.60000000000002","17","1",
"1095252562","564452742","-630435319","1700.21","10.012","96.60000000000002","17","1",
"1095252563","564453688","-630436069","1710.24","9.984","96.60000000000002","17","1",
"1095252564","564454625","-630436845","1720.31","9.947","96.60000000000002","17","1",
"1095252565","564455561","-630437573","1730.09","9.928","96.60000000000002","17","1",
"1095252566","564456510","-630438302","1740.12","9.872","96.60000000000002","17","1",
"1095252567","564457439","-630439037","1749.9","9.844","96.60000000000002","16","1",
"1095252568","564458377","-630439772","1759.79","9.807","96.79999999999995","16","1",
"1095252569","564459339","-630440464","1769.72","9.863","96.79999999999995","16","1",
"1095252570","564460303","-630441184","1779.89","9.853","96.79999999999995","16","1",
"1095252571","564461227","-630441939","1789.66","9.835","97.0","16","1",
"1095252572","564462163","-630442693","1799.69","9.788","97.0","16","1",
"1095252573","564463088","-630443420","1809.39","9.816","97.20000000000005","16","1",
"1095252574","564464025","-630444168","1819.37","9.807","97.20000000000005","16","1",
"1095252575","564464964","-630444895","1829.19","9.816","97.39999999999998","16","1",
"1095252576","564465906","-630445629","1839.2","9.797","97.39999999999998","16","1",
"1095252577","564466838","-630446361","1849.03","9.825","97.60000000000002","16","1",
"1095252578","564467766","-630447110","1858.98","9.844","97.60000000000002","16","1",
"1095252579","564468697","-630447838","1868.8","9.881","97.60000000000002","16","1",
"1095252580","564469621","-630448561","1878.53","9.909","97.79999999999995","16","1",
"1095252581","564470566","-630449267","1888.34","9.928","97.79999999999995","16","1",
"1095252582","564471507","-630450017","1898.34","9.937","97.79999999999995","16","1",
"1095252583","564472450","-630450755","1908.29","9.947","98.0","16","1",
"1095252584","564473370","-630451528","1918.2","9.891","98.0","16","1",
"1095252585","564474294","-630452300","1928.13","9.891","98.0","16","1",
"1095252586","564475218","-630453035","1937.96","9.863","98.0","16","1",
"1095252587","564476138","-630453778","1947.74","9.853","98.20000000000005","16","1",
"1095252588","564477047","-630454539","1957.45","9.807","98.20000000000005","16","1",
"1095252589","564477973","-630455279","1967.29","9.788","98.20000000000005","16","1",
"1095252590","564478902","-630456001","1977.01","9.825","98.20000000000005","16","1",
"1095252591","564479850","-630456725","1986.98","9.891","98.39999999999998","16","1",
"1095252592","564480801","-630457450","1996.94","9.956","98.39999999999998","16","1",
"1095252593","564481748","-630458225","2007.01","9.975","98.39999999999998","16","1",
"1095252594","564482699","-630458984","2017.09","9.993","98.60000000000002","16","1",
"1095252595","564483658","-630459721","2027.15","9.975","98.60000000000002","16","1",
"1095252596","564484624","-630460450","2037.36","9.993","98.60000000000002","16","1",
"1095252597","564485567","-630461182","2047.31","9.928","98.60000000000002","16","1",
"1095252598","564486495","-630461913","2057.19","9.863","98.79999999999995","16","1",
"1095252599","564487402","-630462640","2066.76","9.76","98.79999999999995","16","1",
"1095252600","564488341","-630463327","2076.48","9.779","98.79999999999995","16","1",
"1095252601","564489278","-630464043","2086.26","9.769","98.79999999999995","16","1",
"1095252602","564490231","-630464740","2096.19","9.807","99.0","16","1",
"1095252603","564491166","-630465487","2106.23","9.825","99.0","16","1",
"1095252604","564492080","-630466231","2115.88","9.863","99.0","16","1",
"1095252605","564493012","-630466973","2125.84","9.853","99.20000000000005","16","1",
"1095252606","564493943","-630467685","2135.49","9.872","99.20000000000005","16","1",
"1095252607","564494899","-630468407","2145.53","9.881","99.20000000000005","16","1",
"1095252608","564495841","-630469155","2155.52","9.947","99.39999999999998","16","1",
"1095252609","564496779","-630469901","2165.48","9.984","99.39999999999998","16","1",
"1095252610","564497720","-630470646","2175.37","10.03","99.39999999999998","16","1",
"1095252611","564498678","-630471368","2185.4","10.021","99.60000000000002","16","1",
"1095252612","564499644","-630472099","2195.57","10.058","99.60000000000002","16","1",
"1095252613","564500614","-630472812","2205.69","10.086","99.79999999999995","16","1",
"1095252614","564501572","-630473563","2215.87","10.114","99.79999999999995","16","1",
"1095252615","564502515","-630474336","2225.91","10.142","99.79999999999995","16","1",
"1095252616","564503474","-630475090","2236.1","10.133","100.0","16","1",
"1095252617","564504424","-630475840","2246.15","10.161","100.0","16","1",
"1095252618","564505366","-630476594","2256.19","10.133","100.0","16","1",
"1095252619","564506302","-630477353","2266.06","10.133","100.20000000000005","16","1",
"1095252620","564507250","-630478116","2276.08","10.077","100.39999999999998","16","1",
"1095252621","564508219","-630478857","2286.21","10.096","100.39999999999998","16","1",
"1095252622","564509196","-630479568","2296.36","10.068","100.60000000000002","16","1",
"1095252623","564510162","-630480300","2306.59","10.012","100.60000000000002","16","1",
"1095252624","564511101","-630481032","2316.43","9.937","100.79999999999995","16","1",
"1095252625","564512058","-630481751","2326.5","9.891","100.79999999999995","16","1",
"1095252626","564512991","-630482515","2336.43","9.928","100.79999999999995","16","1",
"1095252627","564513944","-630483248","2346.52","9.9","101.0","16","1",
"1095252628","564514879","-630483963","2356.27","9.872","101.0","16","1",
"1095252629","564515818","-630484685","2366.2","9.779","101.0","16","1",
"1095252630","564516746","-630485397","2375.92","9.76","101.20000000000005","16","1",
"1095252631","564517670","-630486118","2385.7","9.676","101.39999999999998","16","1",
"1095252632","564518580","-630486846","2395.44","9.601","101.39999999999998","16","1",
"1095252633","564519471","-630487592","2405.02","9.564","101.60000000000002","16","1",
"1095252634","564520355","-630488298","2414.25","9.536","101.79999999999995","16","1",
"1095252635","564521259","-630489037","2423.94","9.527","102.0","16","1",
"1095252636","564522150","-630489746","2433.34","9.517","102.0","16","1",
"1095252637","564523038","-630490471","2442.84","9.461","102.20000000000005","16","1",
"1095252638","564523913","-630491167","2452.07","9.387","102.39999999999998","16","1",
"1095252639","564524790","-630491871","2461.33","9.359","102.39999999999998","16","1",
"1095252640","564525678","-630492554","2470.69","9.312","102.60000000000002","16","1",
"1095252641","564526562","-630493245","2480.03","9.312","102.79999999999995","16","1",
"1095252642","564527441","-630493929","2489.25","9.293","102.79999999999995","16","1",
"1095252643","564528337","-630494618","2498.72","9.359","103.0","16","1",
"1095252644","564529216","-630495304","2508.02","9.321","103.0","16","1",
"1095252645","564530083","-630495984","2517.17","9.256","103.20000000000005","16","1",
"1095252646","564530947","-630496674","2526.31","9.191","103.20000000000005","16","1",
"1095252647","564531811","-630497361","2535.49","9.181","103.39999999999998","16","1",
"1095252648","564532673","-630498039","2544.54","9.163","103.60000000000002","16","1",
"1095252649","564533542","-630498716","2553.77","9.116","103.79999999999995","16","1",
"1095252650","564534392","-630499412","2562.79","9.097","103.79999999999995","16","1",
"1095252651","564535247","-630500125","2572.02","9.069","104.0","16","1",
"1095252652","564536105","-630500803","2581.15","9.079","104.20000000000005","16","1",
"1095252653","564536953","-630501467","2590.06","9.097","104.39999999999998","16","1",
"1095252654","564537812","-630502141","2599.1","9.097","104.39999999999998","16","1",
"1095252655","564538671","-630502822","2608.18","9.125","104.60000000000002","16","1",
"1095252656","564539535","-630503493","2617.19","9.153","104.60000000000002","16","1",
"1095252657","564540426","-630504172","2626.52","9.219","104.79999999999995","16","1",
"1095252658","564541320","-630504858","2635.97","9.303","104.79999999999995","16","1",
"1095252659","564542199","-630505566","2645.3","9.303","105.0","16","1",
"1095252660","564543087","-630506278","2654.77","9.331","105.0","16","1",
"1095252661","564543966","-630506996","2664.18","9.368","105.0","16","1",
"1095252662","564544848","-630507696","2673.4","9.433","105.20000000000005","16","1",
"1095252663","564545763","-630508399","2683.01","9.452","105.20000000000005","16","1",
"1095252664","564546686","-630509119","2692.79","9.536","105.20000000000005","16","1",
"1095252665","564547609","-630509850","2702.58","9.657","105.39999999999998","16","1",
"1095252666","564548540","-630510570","2712.42","9.769","105.39999999999998","16","1",
"1095252667","564549475","-630511281","2722.23","9.881","105.39999999999998","16","1",
"1095252668","564550407","-630511998","2731.92","9.928","105.39999999999998","16","1",
"1095252669","564551366","-630512737","2741.94","9.993","105.39999999999998","16","1",
"1095252670","564552336","-630513480","2752.21","9.993","105.39999999999998","16","1",
"1095252671","564553303","-630514190","2762.31","10.012","105.60000000000002","16","1",
"1095252672","564554261","-630514922","2772.42","10.012","105.60000000000002","16","1",
"1095252673","564555208","-630515666","2782.43","10.021","105.60000000000002","16","1",
"1095252674","564556161","-630516397","2792.55","10.021","105.60000000000002","16","1",
"1095252675","564557089","-630517120","2802.31","10.012","105.60000000000002","16","1",
"1095252676","564558017","-630517869","2812.21","9.965","105.60000000000002","16","1",
"1095252677","564558934","-630518627","2822.02","9.956","105.60000000000002","16","1",
"1095252678","564559864","-630519355","2831.81","9.956","105.60000000000002","16","1",
"1095252679","564560796","-630520107","2841.66","9.965","105.60000000000002","16","1",
"1095252680","564561731","-630520907","2851.65","9.993","105.79999999999995","16","1",
"1095252681","564562692","-630521674","2861.87","10.012","105.79999999999995","16","1",
"1095252682","564563656","-630522425","2872.11","10.077","105.79999999999995","16","1",
"1095252683","564564605","-630523166","2882.13","10.096","105.79999999999995","16","1",
"1095252684","564565556","-630523915","2892.1","10.096","105.79999999999995","16","1",
"1095252685","564566520","-630524656","2902.14","10.077","106.0","16","1",
"1095252686","564567492","-630525397","2912.38","10.049","106.0","15","1",
"1095252687","564568467","-630526126","2922.66","10.068","106.0","16","1",
"1095252688","564569428","-630526870","2932.75","10.105","106.0","15","1",
"1095252689","564570391","-630527623","2942.94","10.124","106.0","15","1",
"1095252690","564571346","-630528379","2953.02","10.086","106.0","15","1",
"1095252691","564572316","-630529102","2963.1","10.068","106.0","15","1",
"1095252692","564573284","-630529834","2973.27","10.021","106.0","15","1",
"1095252693","564574231","-630530590","2983.4","9.937","106.0","15","1",
"1095252694","564575153","-630531339","2993.21","9.891","106.0","15","1",
"1095252695","564576074","-630532082","3002.98","9.835","106.0","15","1",
"1095252696","564576999","-630532838","3012.76","9.797","106.0","15","1",
"1095252697","564577958","-630533539","3022.79","9.76","106.0","15","1",
"1095252698","564578892","-630534266","3032.6","9.779","106.0","15","1",
"1095252699","564579825","-630534980","3042.42","9.704","105.79999999999995","15","1",
"1095252700","564580743","-630535706","3052.12","9.62","105.79999999999995","15","1",
"1095252701","564581660","-630536406","3061.72","9.573","105.79999999999995","15","1",
"1095252702","564582577","-630537080","3071.39","9.508","106.0","15","1",
"1095252703","564583447","-630537779","3080.6","9.433","106.0","15","1",
"1095252704","564584330","-630538459","3089.89","9.34","106.0","15","1",
"1095252705","564585207","-630539144","3099.18","9.219","106.20000000000005","15","1",
"1095252706","564586068","-630539833","3108.26","9.116","106.39999999999998","15","1",
"1095252707","564586944","-630540501","3117.47","9.06","106.39999999999998","15","1",
"1095252708","564587785","-630541157","3126.39","8.855","106.60000000000002","15","1",
"1095252709","564588645","-630541786","3135.41","8.948","106.60000000000002","15","1",
"1095252710","564589484","-630542444","3144.28","9.06","106.79999999999995","15","1",
"1095252711","564590310","-630543137","3153.0","9.079","106.79999999999995","15","1",
"1095252712","564591161","-630543827","3162.13","9.004","107.0","15","1",
"1095252713","564592011","-630544518","3171.3","9.088","107.0","15","1",
"1095252714","564592836","-630545200","3180.1","9.013","107.20000000000005","15","1",
"1095252715","564593681","-630545834","3188.89","9.069","107.39999999999998","15","1",
"1095252716","564594511","-630546472","3197.48","8.948","107.39999999999998","15","1",
"1095252717","564595369","-630547142","3206.58","8.957","107.60000000000002","15","1",
"1095252718","564596211","-630547807","3215.55","8.873","108.0","15","1",
"1095252719","564597035","-630548483","3224.32","8.864","108.20000000000005","15","1",
"1095252720","564597862","-630549152","3233.02","8.883","108.39999999999998","15","1",
"1095252721","564598696","-630549839","3241.87","8.855","108.60000000000002","15","1",
"1095252722","564599564","-630550477","3250.97","8.901","108.60000000000002","15","1",
"1095252723","564600405","-630551138","3260.0","8.79","109.0","15","1",
"1095252724","564601213","-630551801","3268.69","8.78","109.0","15","1",
"1095252725","564602010","-630552481","3277.14","8.864","109.20000000000005","15","1",
"1095252726","564602816","-630553175","3285.81","8.808","109.39999999999998","15","1",
"1095252727","564603620","-630553901","3294.56","8.873","109.39999999999998","15","1",
"1095252728","564604428","-630554642","3303.54","8.836","109.60000000000002","15","1",
"1095252729","564605218","-630555410","3312.32","8.873","109.79999999999995","15","1",
"1095252730","564606015","-630556240","3321.35","9.032","109.79999999999995","15","1",
"1095252731","564606820","-630557081","3330.55","9.051","110.0","15","1",
"1095252732","564607621","-630557969","3340.01","9.107","110.0","15","1",
"1095252733","564608404","-630558846","3349.29","9.172","110.20000000000005","15","1",
"1095252734","564609181","-630559731","3358.25","9.452","110.20000000000005","15","1",
"1095252735","564609975","-630560634","3367.59","9.359","110.20000000000005","15","1",
"1095252736","564610762","-630561587","3377.14","9.424","110.20000000000005","15","1",
"1095252737","564611540","-630562573","3386.68","9.555","110.20000000000005","15","1",
"1095252738","564612332","-630563559","3396.33","9.62","110.20000000000005","15","1",
"1095252739","564613134","-630564567","3406.18","9.751","110.0","15","1",
"1095252740","564613941","-630565581","3416.14","9.853","110.0","15","1",
"1095252741","564614730","-630566630","3426.02","10.021","110.0","15","1",
"1095252742","564615516","-630567744","3436.13","10.189","109.79999999999995","15","1",
"1095252743","564616293","-630568912","3446.52","10.254","109.60000000000002","15","1",
"1095252744","564617072","-630570064","3456.78","10.329","109.60000000000002","15","1",
"1095252745","564617849","-630571265","3467.35","10.497","109.39999999999998","15","1",
"1095252746","564618628","-630572477","3477.82","10.665","109.20000000000005","15","1",
"1095252747","564619423","-630573747","3488.77","10.87","109.0","15","1",
"1095252748","564620216","-630575079","3500.03","11.132","108.79999999999995","15","1",
"1095252749","564620989","-630576456","3511.37","11.318","108.60000000000002","15","1",
"1095252750","564621765","-630577857","3522.76","11.495","108.39999999999998","15","1",
"1095252751","564622564","-630579293","3534.51","11.663","108.20000000000005","15","1",
"1095252752","564623336","-630580793","3546.48","11.831","107.79999999999995","15","1",
"1095252753","564624089","-630582321","3558.46","11.999","107.20000000000005","15","1",
"1095252754","564624831","-630583886","3570.6","12.167","107.0","15","1",
"1095252755","564625560","-630585460","3582.62","12.307","106.60000000000002","15","1",
"1095252756","564626307","-630587070","3594.92","12.456","106.20000000000005","15","1",
"1095252757","564627025","-630588752","3607.55","12.615","105.79999999999995","15","1",
"1095252758","564627723","-630590463","3620.12","12.802","105.20000000000005","15","1",
"1095252759","564628409","-630592255","3633.17","12.998","104.60000000000002","15","1",
"1095252760","564629080","-630594060","3646.19","13.082","104.20000000000005","15","1",
"1095252761","564629717","-630595919","3659.42","13.138","103.79999999999995","15","1",
"1095252762","564630338","-630597800","3672.62","13.268","103.39999999999998","15","1",
"1095252763","564630974","-630599721","3686.17","13.38","103.0","15","1",
"1095252764","564631591","-630601654","3699.74","13.436","102.60000000000002","15","1",
"1095252765","564632186","-630603591","3713.23","13.492","102.20000000000005","15","1",
"1095252766","564632810","-630605504","3726.6","13.557","101.79999999999995","15","1",
"1095252767","564633425","-630607469","3740.36","13.613","101.20000000000005","15","1",
"1095252768","564634042","-630609409","3753.98","13.613","100.79999999999995","15","1",
"1095252769","564634679","-630611323","3767.42","13.669","100.39999999999998","15","1",
"1095252770","564635325","-630613270","3781.17","13.716","100.0","15","1",
"1095252771","564635974","-630615216","3794.87","13.809","99.39999999999998","15","1",
"1095252772","564636621","-630617177","3808.69","13.847","99.20000000000005","15","1",
