record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1096764943","614532480","-954018","0.56","0","20.200000000000045","0.906","47","14","20.200000000000045","0.906",
"1096764944","614532416","-954138","1.33","0","20.200000000000045","1.229","47","19","20.200000000000045","1.229",
"1096764945","614532288","-954356","2.78","0","20.200000000000045","1.637","59","1","20.200000000000045","1.637",
"1096764946","614532224","-954629","4.56","0","20.200000000000045","1.902","48","1","20.200000000000045","1.902",
"1096764947","614532160","-954953","6.69","0","20.200000000000045","2.335","92","31","20.200000000000045","2.335",
"1096764948","614531968","-955342","9.27","0","20.200000000000045","2.825","127","41","20.200000000000045","2.825",
"1096764949","614531840","-955787","12.29","0","20.200000000000045","3.178","102","47","20.200000000000045","3.178",
"1096764950","614531648","-956273","15.66","0","20.200000000000045","3.56","133","47","20.200000000000045","3.56",
"1096764951","614531392","-956801","19.38","0","20.200000000000045","3.838","104","51","20.200000000000045","3.838",
"1096764952","614531200","-957350","23.31","0","20.200000000000045","4.019","84","64","20.200000000000045","4.019",
"1096764953","614530880","-957921","27.42","0","20.200000000000045","4.203","89","65","20.200000000000045","4.203",
"1096764954","614530624","-958517","31.72","65","20.200000000000045","4.38","85","65","20.200000000000045","4.38",
"1096764955","614530368","-959139","36.2","65","20.200000000000045","4.596","101","67","20.200000000000045","4.596",
"1096764956","614530048","-959789","40.89","66","20.200000000000045","4.779","82","68","20.200000000000045","4.779",
"1096764957","614529792","-960468","45.76","68","20.200000000000045","4.956","72","69","20.200000000000045","4.956",
"1096764958","614529472","-961185","50.81","69","20.0","5.153","75","69","20.0","5.153",
"1096764959","614529152","-961955","56.08","70","20.0","5.372","71","71","20.0","5.372",
"1096764960","614528832","-962785","61.58","70","19.799999999999955","5.649","80","71","19.799999999999955","5.649",
"1096764961","614528576","-963690","67.44","70","19.799999999999955","6.092","140","73","19.799999999999955","6.092",
"1096764962","614528320","-964684","73.79","70","19.399999999999977","6.601","118","76","19.399999999999977","6.601",
"1096764963","614528064","-965769","80.63","70","19.200000000000045","7.08","84","76","19.200000000000045","7.08",
"1096764964","614527744","-966944","87.96","70","18.799999999999955","7.567","76","78","18.799999999999955","7.567",
"1096764965","614527488","-968208","95.76","78","18.399999999999977","8.026","60","79","18.399999999999977","8.026",
"1096764966","614527232","-969558","104.01","79","17.799999999999955","8.448","61","80","17.799999999999955","8.448",
"1096764967","614526976","-970991","112.66","81","17.600000000000023","8.858","118","82","17.600000000000023","8.858",
"1096764968","614526720","-972499","121.67","81","17.200000000000045","9.116","95","78","17.200000000000045","9.116",
"1096764969","614526528","-974049","130.83","83","17.200000000000045","9.172","91","76","17.200000000000045","9.172",
"1096764970","614526464","-975603","139.96","84","17.200000000000045","9.06","89","76","17.200000000000045","9.06",
"1096764971","614526336","-977139","148.91","75","17.399999999999977","8.84","107","76","17.399999999999977","8.84",
"1096764972","614526336","-978638","157.63","76","17.600000000000023","8.586","124","76","17.600000000000023","8.586",
"1096764973","614526400","-980089","166.07","78","17.799999999999955","8.295","107","75","17.799999999999955","8.295",
"1096764974","614526464","-981490","174.23","80","18.0","8.046","111","74","18.0","8.046",
"1096764975","614526528","-982853","182.19","81","18.200000000000045","7.885","130","72","18.200000000000045","7.885",
"1096764976","614526656","-984185","190.0","83","18.200000000000045","7.713","85","72","18.200000000000045","7.713",
"1096764977","614526784","-985476","197.63","83","18.399999999999977","7.57","109","75","18.399999999999977","7.57",
"1096764978","614526976","-986737","205.14","84","18.600000000000023","7.421","110","80","18.600000000000023","7.421",
"1096764979","614527168","-987966","212.47","85","18.600000000000023","7.253","107","80","18.600000000000023","7.253",
"1096764980","614527360","-989166","219.62","85","18.799999999999955","7.062","96","78","18.799999999999955","7.062",
"1096764981","614527488","-990336","226.6","86","19.0","6.897","115","77","19.0","6.897",
"1096764982","614527680","-991483","233.43","86","19.200000000000045","6.764","133","78","19.200000000000045","6.764",
"1096764983","614527808","-992607","240.13","87","19.399999999999977","6.654","137","78","19.399999999999977","6.654",
"1096764984","614528000","-993716","246.73","87","19.600000000000023","6.535","132","77","19.600000000000023","6.535",
"1096764985","614528128","-994805","253.21","88","19.600000000000023","6.42","135","78","19.600000000000023","6.42",
"1096764986","614528256","-995875","259.56","88","19.799999999999955","6.282","118","77","19.799999999999955","6.282",
"1096764987","614528384","-996919","265.77","89","20.0","6.137","111","77","20.0","6.137",
"1096764988","614528512","-997941","271.84","89","20.200000000000045","6.021","126","76","20.200000000000045","6.021",
"1096764989","614528640","-998944","277.8","90","20.399999999999977","5.894","112","75","20.399999999999977","5.894",
"1096764990","614528768","-999925","283.64","90","20.399999999999977","5.776","117","75","20.399999999999977","5.776",
"1096764991","614528832","-1000892","289.36","91","20.600000000000023","5.687","128","75","20.600000000000023","5.687",
"1096764992","614529024","-1001851","295.05","91","20.799999999999955","5.682","163","76","20.799999999999955","5.682",
"1096764993","614529152","-1002809","300.73","91","21.0","5.679","162","77","21.0","5.679",
