record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1085422249","1361.05","35.799999999999955","135","17","135","21.17","567554011","-628853885","4.525",,
"1085422250","1365.99","35.799999999999955","135","17","135","21.59","567553541","-628853654","4.609",,
"1085422251","1369.99","36.200000000000045","135","17","135","21.59","567553123","-628853406","4.693",,
"1085422252","1374.52","36.39999999999998","135","17","135","21.59","567552673","-628853152","4.6",,
"1085422253","1378.96","36.60000000000002","135","17","135","21.59","567552225","-628852866","4.637",,
"1085422254","1383.75","36.60000000000002","135","17","135","21.59","567551750","-628852600","4.619",,
"1085422255","1388.3","36.799999999999955","135","17","135","24.63","567551288","-628852327","4.637",,
"1085422256","1392.87","37.0","135","17","135","24.63","567550837","-628852034","4.525",,
"1085422257","1397.61","37.200000000000045","135","17","135","24.63","567550377","-628851733","4.488",,
"1085422258","1402.17","37.200000000000045","135","17","135","24.63","567549924","-628851463","4.516",,
"1085422259","1406.77","37.39999999999998","135","17","135","24.63","567549483","-628851168","4.469",,
"1085422260","1410.89","37.60000000000002","135","16","135","27.44","567549066","-628850893","4.413",,
"1085422261","1415.23","37.799999999999955","135","16","135","27.44","567548630","-628850634","4.283",,
"1085422262","1419.83","38.0","135","16","135","27.44","567548184","-628850364","4.217",,
"1085422263","1424.08","38.39999999999998","136","16","136","27.44","567547772","-628850112","4.115",,
"1085422264","1428.21","38.60000000000002","136","16","136","27.44","567547376","-628849867","4.115",,
"1085422265","1431.98","39.0","136","16","136","27.35","567547006","-628849619","4.18",,
"1085422266","1435.59","39.39999999999998","136","16","136","27.35","567546651","-628849375","4.05",,
"1085422267","1439.22","39.60000000000002","136","16","136","27.35","567546273","-628849147","4.124",,
"1085422268","1443.24","39.799999999999955","136","16","136","27.35","567545872","-628848913","4.068",,
"1085422269","1447.44","40.200000000000045","136","16","136","27.35","567545461","-628848685","4.106",,
"1085422270","1451.25","40.39999999999998","136","16","136","27.68","567545072","-628848455","4.106",,
"1085422271","1455.15","40.60000000000002","136","16","136","27.68","567544671","-628848222","4.078",,
"1085422272","1459.28","40.60000000000002","136","16","136","27.68","567544246","-628848013","4.012",,
"1085422273","1463.62","40.799999999999955","135","16","135","27.68","567543798","-628847827","4.068",,
"1085422274","1467.95","41.0","135","16","135","27.51","567543364","-628847554","4.171",,
"1085422275","1472.67","41.39999999999998","134","16","134","27.51","567542919","-628847300","4.18",,
"1085422276","1476.58","42.0","134","16","134","27.51","567542520","-628847070","4.096",,
"1085422277","1480.58","42.200000000000045","134","16","134","27.51","567542121","-628846857","3.975",,
"1085422278","1484.55","42.39999999999998","133","16","133","27.51","567541719","-628846664","3.984",,
"1085422279","1488.46","42.60000000000002","133","16","133","26.61","567541324","-628846499","3.956",,
"1085422280","1492.14","42.799999999999955","133","16","133","26.61","567540921","-628846311","4.078",,
"1085422281","1496.65","43.0","132","16","132","26.61","567540458","-628846126","4.199",,
"1085422282","1501.03","43.0","132","16","132","26.61","567540007","-628845931","4.245",,
"1085422283","1505.86","43.200000000000045","132","16","132","26.61","567539538","-628845731","4.376",,
"1085422284","1509.86","43.60000000000002","132","16","132","26.61","567539114","-628845560","4.441",,
"1085422285","1514.1","44.0","132","16","132","28.76","567538668","-628845353","4.507",,
"1085422286","1518.73","44.39999999999998","131","16","131","28.76","567538184","-628845158","4.656",,
"1085422287","1523.43","44.60000000000002","131","16","131","28.76","567537684","-628844954","4.768",,
"1085422288","1528.78","44.60000000000002","131","16","131","28.76","567537146","-628844740","4.871",,
"1085422289","1533.95","44.799999999999955","131","16","131","28.76","567536644","-628844485","4.927",,
"1085422290","1538.7","45.39999999999998","130","16","130","28.62","567536147","-628844281","5.104",,
"1085422291","1543.76","45.799999999999955","130","16","130","28.62","567535618","-628844071","5.3",,
"1085422292","1548.85","46.0","130","16","130","28.62","567535071","-628843852","5.43",,
"1085422293","1554.64","46.0","130","16","130","28.62","567534488","-628843584","5.533",,
"1085422294","1560.52","46.0","130","16","130","28.62","567533898","-628843284","5.729",,
"1085422295","1566.45","46.39999999999998","130","16","130","27.74","567533313","-628842954","5.776",,
"1085422296","1572.13","46.60000000000002","130","16","130","27.74","567532724","-628842700","5.813",,
"1085422297","1577.89","46.799999999999955","130","16","130","27.74","567532115","-628842454","5.972",,
"1085422298","1584.35","46.799999999999955","130","16","130","27.74","567531475","-628842179","6.046",,
"1085422299","1590.08","47.0","130","16","130","27.74","567530865","-628841928","6.168",,
"1085422300","1596.44","47.200000000000045","129","16","129","27.94","567530220","-628841655","6.298",,
"1085422301","1602.57","47.200000000000045","129","16","129","27.94","567529591","-628841378","6.345",,
"1085422302","1608.88","47.200000000000045","129","16","129","27.94","567528950","-628841069","6.494",,
"1085422303","1615.03","47.39999999999998","128","16","128","27.94","567528330","-628840691","6.466",,
"1085422304","1621.02","47.39999999999998","128","16","128","27.94","567527726","-628840352","6.233",,
"1085422305","1626.93","47.60000000000002","127","16","127","29.26","567527113","-628840076","6.018",,
"1085422306","1632.6","47.60000000000002","126","16","126","29.26","567526505","-628839902","5.85",,
"1085422307","1638.23","47.60000000000002","125","16","125","29.26","567525897","-628839789","5.617",,
"1085422308","1644.14","47.60000000000002","124","16","124","29.26","567525269","-628839725","5.505",,
"1085422309","1649.71","47.60000000000002","124","16","124","29.26","567524693","-628839611","5.169",,
"1085422310","1653.95","47.60000000000002","123","16","123","28.56","567524236","-628839573","4.376",,
"1085422311","1657.73","47.60000000000002","123","16","123","28.56","567523822","-628839567","3.686",,
"1085422312","1661.19","47.60000000000002","122","16","122","28.56","567523454","-628839585","3.079",,
"1085422313","1664.72","47.60000000000002","121","16","121","28.56","567523056","-628839562","3.415",,
"1085422314","1668.82","47.799999999999955","121","16","121","28.56","567522617","-628839577","3.676",,
"1085422315","1673.08","47.799999999999955","120","16","120","28.49","567522187","-628839589","3.695",,
"1085422316","1676.76","47.799999999999955","120","16","120","28.49","567521786","-628839602","3.826",,
"1085422317","1679.6","48.0","119","16","119","28.49","567521470","-628839648","3.088",,
"1085422318","1682.67","48.200000000000045","118","16","118","28.49","567521179","-628839556","2.417",,
"1085422319","1684.47","48.39999999999998","117","16","117","28.49","567521044","-628839364","1.736",,
"1085422320","1685.52","48.39999999999998","116","16","116","28.44","567521007","-628839177","1.372",,
"1085422321","1686.07","48.39999999999998","115","16","115","28.44","567520981","-628839044","1.101",,
"1085422322","1686.95","48.60000000000002","114","16","114","28.44","567520937","-628838963","0.513",,
"1085422323","1686.95","48.60000000000002","112","16","112","28.44","567520936","-628838967","0.308",,
"1085422324","1686.95","48.60000000000002","111","16","111","28.44","567520941","-628839022","0.0",,
"1085422355","1686.95","48.200000000000045","75","16","75","17.4","567520420","-628838272","2.575",,
"1085422356","1689.99","48.200000000000045","76","16","76","17.4","567520211","-628837931","2.613",,
"1085422357","1692.46","48.200000000000045","76","16","76","17.4","567520016","-628837685","2.37",,
"1085422358","1693.92","48.0","77","16","77","17.4","567519910","-628837536","1.54",,
"1085422359","1695.39","47.799999999999955","77","16","77","17.4","567519780","-628837399","1.558",,
"1085422360","1697.72","47.799999999999955","78","16","78","16.71","567519564","-628837190","2.622",,
"1085422361","1700.36","47.799999999999955","79","16","79","16.71","567519370","-628836912","2.893",,
"1085422362","1703.71","47.799999999999955","80","16","80","16.71","567519118","-628836534","3.658",,
"1085422363","1707.94","47.799999999999955","81","16","81","16.71","567518806","-628836023","4.507",,
"1085422364","1712.95","48.0","82","16","82","16.71","567518439","-628835446","5.011",,
"1085422365","1718.43","48.200000000000045","85","16","85","16.65","567518033","-628834815","5.421",,
"1085422366","1723.86","48.200000000000045","86","16","86","16.65","567517666","-628834157","5.458",,
"1085422367","1729.51","48.39999999999998","88","16","88","16.65","567517346","-628833409","5.598",,
"1085422368","1735.09","48.39999999999998","90","16","90","16.65","567517031","-628832649","5.981",,
"1085422369","1741.1","48.39999999999998","91","16","91","16.65","567516719","-628831823","6.056",,
"1085422370","1746.72","48.39999999999998","93","16","93","16.61","567516363","-628831066","6.018",,
"1085422371","1753.1","48.39999999999998","94","16","94","16.61","567515835","-628830411","6.093",,
"1085422372","1759.2","48.39999999999998","95","16","95","16.61","567515207","-628830069","6.177",,
"1085422373","1765.18","48.39999999999998","95","16","95","16.61","567514546","-628830162","6.466",,
"1085422374","1771.49","48.60000000000002","96","16","96","16.61","567513914","-628830510","6.578",,
"1085422375","1777.89","48.60000000000002","96","16","96","16.59","567513289","-628830979","6.877",,
"1085422376","1784.88","48.60000000000002","96","16","96","16.59","567512599","-628831429","7.063",,
"1085422377","1791.9","48.799999999999955","96","16","96","16.59","567511906","-628831924","7.147",,
"1085422378","1799.59","48.799999999999955","96","16","96","16.59","567511182","-628832433","7.147",,
"1085422379","1806.53","48.799999999999955","97","16","97","16.59","567510503","-628832910","7.175",,
"1085422380","1813.7","48.799999999999955","97","16","97","16.96","567509816","-628833421","7.231",,
"1085422381","1820.96","49.0","98","16","98","16.96","567509125","-628833928","7.25",,
"1085422382","1828.1","49.39999999999998","99","16","99","16.96","567508456","-628834488","7.269",,
"1085422383","1835.35","49.60000000000002","101","16","101","16.96","567507784","-628835067","7.269",,
"1085422384","1842.89","49.60000000000002","101","16","101","16.96","567507103","-628835674","7.269",,
"1085422385","1850.06","49.799999999999955","103","16","103","17.21","567506433","-628836191","7.203",,
"1085422386","1856.67","49.799999999999955","104","16","104","17.21","567505789","-628836699","7.194",,
"1085422387","1863.87","49.799999999999955","104","16","104","17.21","567505109","-628837285","7.259",,
"1085422388","1871.52","49.799999999999955","105","16","105","17.21","567504398","-628837894","7.287",,
"1085422389","1879.29","50.0","105","15","105","17.21","567503671","-628838430","7.315",,
"1085422390","1886.72","50.200000000000045","106","15","106","17.38","567502958","-628838929","7.427",,
"1085422391","1894.17","50.200000000000045","106","15","106","17.38","567502248","-628839463","7.502",,
"1085422392","1901.6","50.200000000000045","106","15","106","17.38","567501543","-628839987","7.605",,
"1085422393","1908.7","50.200000000000045","106","15","106","17.38","567500838","-628840491","7.754",,
"1085422394","1916.27","50.39999999999998","106","15","106","17.38","567500076","-628840989","7.978",,
"1085422395","1924.57","50.39999999999998","107","15","107","17.49","567499246","-628841478","8.286",,
"1085422396","1933.32","50.39999999999998","107","15","107","17.49","567498359","-628841954","8.622",,
"1085422397","1942.85","50.39999999999998","108","15","108","17.49","567497418","-628842420","8.985",,
"1085422398","1951.92","50.200000000000045","108","15","108","17.49","567496508","-628842915","9.293",,
"1085422399","1961.4","50.200000000000045","109","15","109","17.49","567495569","-628843467","9.62",,
"1085422400","1970.78","50.0","109","15","109","17.96","567494588","-628843964","10.003",,
"1085422401","1981.3","49.39999999999998","110","15","110","17.96","567493509","-628844463","10.301",,
"1085422402","1992.01","49.200000000000045","110","15","110","17.96","567492407","-628844930","10.46",,
"1085422403","2002.58","48.60000000000002","110","15","110","17.96","567491312","-628845381","10.404",,
"1085422404","2012.44","48.200000000000045","110","15","110","17.96","567490283","-628845761","9.592",,
"1085422405","2021.83","47.200000000000045","110","15","110","17.48","567489318","-628845979","8.622",,
"1085422406","2030.29","47.0","109","15","109","17.48","567488425","-628846165","8.351",,
"1085422407","2038.8","47.0","109","15","109","17.48","567487522","-628846343","8.622",,
"1085422408","2047.35","46.60000000000002","108","15","108","17.48","567486604","-628846606","9.004",,
"1085422409","2056.51","46.200000000000045","107","15","107","17.56","567485651","-628847045","9.433",,
"1085422410","2066.46","45.799999999999955","107","15","107","17.56","567484639","-628847555","9.919",,
"1085422411","2076.79","45.0","106","15","106","17.56","567483581","-628848050","10.31",,
"1085422412","2087.48","44.60000000000002","105","15","105","17.56","567482491","-628848546","10.544",,
"1085422413","2098.22","44.0","104","15","104","17.56","567481385","-628849030","10.702",,
"1085422414","2109.29","43.200000000000045","103","15","103","17.56","567480246","-628849507","10.917",,
"1085422415","2120.36","42.799999999999955","102","15","102","18.01","567479106","-628849946","11.038",,
"1085422416","2131.62","42.0","102","15","102","18.01","567477946","-628850377","11.215",,
"1085422417","2142.92","41.39999999999998","101","15","101","18.01","567476794","-628850835","11.421",,
"1085422418","2154.07","41.0","100","15","100","18.01","567475627","-628851272","11.682",,
"1085422419","2165.57","40.39999999999998","99","15","99","18.01","567474423","-628851761","11.897",,
"1085422420","2177.44","40.200000000000045","98","15","98","17.91","567473183","-628852294","12.046",,
"1085422421","2189.45","39.60000000000002","98","15","98","17.91","567471940","-628852837","12.018",,
