record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1084043486","644134720","-18392380","4.63","144","123.79999999999995","12.599","321","99","123.79999999999995","12.599",
"1084043487","644136064","-18392982","17.6","144","123.39999999999998","12.844","271","100","123.39999999999998","12.844",
"1084043488","644137408","-18393560","30.52","145","123.20000000000005","13.101","320","95","123.20000000000005","13.101",
"1084043489","644138752","-18394130","43.63","146","123.0","13.326","291","96","123.0","13.326",
"1084043490","644140160","-18394714","56.99","147","122.60000000000002","13.551","314","96","122.60000000000002","13.551",
"1084043491","644141568","-18395318","70.76","147","122.39999999999998","13.735","279","96","122.39999999999998","13.735",
"1084043492","644143040","-18395926","84.66","147","122.0","13.884","263","96","122.0","13.884",
"1084043493","644144512","-18396548","98.57","148","121.79999999999995","14.049","282","96","121.79999999999995","14.049",
"1084043494","644145920","-18397154","112.62","148","121.39999999999998","14.229","304","95","121.39999999999998","14.229",
"1084043495","644147456","-18397762","126.95","148","121.0","14.378","259","96","121.0","14.378",
"1084043496","644148928","-18398372","141.51","148","120.79999999999995","14.516","262","96","120.79999999999995","14.516",
"1084043497","644150464","-18398970","156.05","148","120.39999999999998","14.668","291","96","120.39999999999998","14.668",
"1084043498","644152000","-18399570","170.64","148","120.0","14.797","267","96","120.0","14.797",
"1084043499","644153536","-18400162","185.54","148","119.79999999999995","14.921","269","95","119.79999999999995","14.921",
"1084043500","644155136","-18400722","200.58","148","119.39999999999998","15.026","254","96","119.39999999999998","15.026",
"1084043501","644156736","-18401336","215.69","148","119.0","15.144","285","95","119.0","15.144",
"1084043502","644158272","-18402008","230.79","148","118.60000000000002","15.236","265","95","118.60000000000002","15.236",
"1084043503","644159872","-18402678","246.04","148","118.39999999999998","15.303","256","96","118.39999999999998","15.303",
"1084043504","644161472","-18403376","261.44","148","118.20000000000005","15.342","261","95","118.20000000000005","15.342",
"1084043505","644163008","-18404238","276.68","148","118.0","15.316","266","96","118.0","15.316",
"1084043506","644164544","-18405320","292.02","148","117.79999999999995","15.272","253","95","117.79999999999995","15.272",
"1084043507","644166016","-18406454","307.22","148","117.79999999999995","15.17","267","95","117.79999999999995","15.17",
"1084043508","644167488","-18407670","322.35","148","117.79999999999995","15.036","281","95","117.79999999999995","15.036",
"1084043509","644168896","-18408924","337.58","148","117.39999999999998","15.027","299","93","117.39999999999998","15.027",
"1084043510","644170304","-18410170","352.48","148","117.0","15.208","281","94","117.0","15.208",
"1084043511","644171776","-18411460","367.88","149","116.0","15.644","289","95","116.0","15.644",
"1084043512","644173312","-18412784","383.85","149","114.60000000000002","16.255","279","96","114.60000000000002","16.255",
"1084043513","644174912","-18414166","400.52","149","113.0","17.021","296","97","113.0","17.021",
"1084043514","644176576","-18415670","418.1","149","111.20000000000005","17.799","304","98","111.20000000000005","17.799",
"1084043515","644178304","-18417270","436.26","149","109.39999999999998","18.481","254","100","109.39999999999998","18.481",
"1084043516","644179968","-18419052","454.94","149","107.79999999999995","19.024","309","102","107.79999999999995","19.024",
"1084043517","644181568","-18421260","474.22","149","106.60000000000002","19.339","283","92","106.60000000000002","19.339",
"1084043518","644181696","-18424590","493.5","150","105.60000000000002","19.452","263","92","105.60000000000002","19.452",
"1084043519","644180672","-18427626","512.72","150","105.60000000000002","19.169","264","93","105.60000000000002","19.169",
"1084043520","644179648","-18430668","531.76","150","105.79999999999995","18.808","311","92","105.79999999999995","18.808",
"1084043521","644178688","-18433652","550.29","150","106.0","18.442","336","91","106.0","18.442",
"1084043522","644177792","-18436606","568.67","150","106.20000000000005","18.057","296","90","106.20000000000005","18.057",
"1084043523","644176896","-18439466","586.46","150","106.39999999999998","17.683","298","88","106.39999999999998","17.683",
"1084043524","644176000","-18442282","604.05","150","106.60000000000002","17.329","314","88","106.60000000000002","17.329",
"1084043525","644175040","-18445026","621.31","150","106.79999999999995","16.964","276","87","106.79999999999995","16.964",
"1084043526","644174080","-18447564","638.04","150","107.20000000000005","16.397","254","87","107.20000000000005","16.397",
"1084043527","644172864","-18449656","653.95","150","107.79999999999995","15.877","264","88","107.79999999999995","15.877",
"1084043528","644171712","-18451690","669.76","150","108.39999999999998","15.4","298","93","108.39999999999998","15.4",
"1084043529","644171072","-18454166","684.81","150","108.39999999999998","15.179","267","92","108.39999999999998","15.179",
"1084043530","644171904","-18456374","700.11","150","108.39999999999998","15.119","291","91","108.39999999999998","15.119",
"1084043531","644173376","-18457536","715.24","150","108.39999999999998","15.018","281","91","108.39999999999998","15.018",
"1084043532","644174912","-18458456","730.17","150","108.39999999999998","14.901","271","91","108.39999999999998","14.901",
"1084043533","644176448","-18459142","744.85","150","108.39999999999998","14.792","283","91","108.39999999999998","14.792",
"1084043534","644177984","-18459704","759.58","150","108.39999999999998","14.654","267","90","108.39999999999998","14.654",
"1084043535","644179456","-18460272","774.16","150","108.60000000000002","14.376","276","91","108.60000000000002","14.376",
"1084043536","644180992","-18460618","788.3","150","108.60000000000002","14.081","273","91","108.60000000000002","14.081",
"1084043537","644182464","-18460854","802.27","150","108.60000000000002","13.853","318","90","108.60000000000002","13.853",
"1084043538","644184000","-18461018","816.14","151","108.60000000000002","13.781","303","91","108.60000000000002","13.781",
"1084043539","644185408","-18460522","829.81","151","108.60000000000002","13.611","307","90","108.60000000000002","13.611",
"1084043540","644186752","-18459514","843.47","151","108.60000000000002","13.377","303","92","108.60000000000002","13.377",
"1084043541","644187968","-18458318","856.64","151","108.79999999999995","13.212","282","92","108.79999999999995","13.212",
"1084043542","644189184","-18457032","869.83","151","109.0","13.028","276","91","109.0","13.028",
"1084043543","644190336","-18455674","882.82","152","109.20000000000005","12.87","273","90","109.20000000000005","12.87",
"1084043544","644191424","-18454308","895.49","152","109.39999999999998","12.741","289","89","109.39999999999998","12.741",
"1084043545","644192512","-18452906","908.17","152","109.60000000000002","12.549","342","89","109.60000000000002","12.549",
"1084043546","644193536","-18451474","920.73","152","109.79999999999995","12.518","331","89","109.79999999999995","12.518",
"1084043547","644194560","-18449972","933.18","152","109.79999999999995","12.482","333","89","109.79999999999995","12.482",
"1084043548","644195456","-18448346","945.57","152","109.79999999999995","12.394","298","89","109.79999999999995","12.394",
"1084043549","644196352","-18446626","958.18","152","109.79999999999995","12.472","298","90","109.79999999999995","12.472",
"1084043550","644197184","-18444872","970.55","152","109.79999999999995","12.505","293","89","109.79999999999995","12.505",
"1084043551","644198016","-18443060","983.15","152","109.60000000000002","12.477","294","90","109.60000000000002","12.477",
"1084043552","644198912","-18441278","995.87","152","109.60000000000002","12.572","331","91","109.60000000000002","12.572",
"1084043553","644199744","-18439570","1008.09","152","109.39999999999998","12.538","278","91","109.39999999999998","12.538",
"1084043554","644200896","-18438450","1020.76","152","109.60000000000002","12.412","292","92","109.60000000000002","12.412",
"1084043555","644202112","-18439056","1032.89","152","110.0","11.912","265","91","110.0","11.912",
"1084043556","644203264","-18439896","1044.59","152","110.20000000000005","11.689","314","91","110.20000000000005","11.689",
"1084043557","644204416","-18440738","1056.29","152","110.60000000000002","11.499","287","91","110.60000000000002","11.499",
"1084043558","644205504","-18441638","1067.68","152","111.0","11.341","327","90","111.0","11.341",
"1084043559","644206592","-18442516","1078.79","152","111.39999999999998","11.171","290","90","111.39999999999998","11.171",
"1084043560","644207680","-18443416","1089.99","152","111.60000000000002","11.057","351","88","111.60000000000002","11.057",
"1084043561","644208768","-18444308","1101.07","152","112.0","10.945","342","88","112.0","10.945",
"1084043562","644209728","-18445192","1111.9","152","112.39999999999998","10.884","375","88","112.39999999999998","10.884",
"1084043563","644210816","-18446070","1122.74","152","112.60000000000002","10.844","384","88","112.60000000000002","10.844",
"1084043564","644211840","-18446932","1133.54","152","113.0","10.781","366","88","113.0","10.781",
"1084043565","644212864","-18447772","1144.31","152","113.20000000000005","10.651","348","87","113.20000000000005","10.651",
"1084043566","644213952","-18448540","1154.81","152","113.60000000000002","10.491","338","88","113.60000000000002","10.491",
"1084043567","644214976","-18449228","1165.22","152","113.79999999999995","10.339","322","87","113.79999999999995","10.339",
"1084043568","644216000","-18449796","1175.49","152","114.0","10.106","307","87","114.0","10.106",
"1084043569","644217088","-18450234","1185.47","152","114.20000000000005","10.01","282","87","114.20000000000005","10.01",
"1084043570","644218112","-18450694","1195.59","152","114.39999999999998","10.072","307","85","114.39999999999998","10.072",
"1084043571","644219136","-18451160","1205.61","153","114.60000000000002","9.857","297","86","114.60000000000002","9.857",
"1084043572","644220160","-18451574","1215.43","153","114.79999999999995","9.757","298","86","114.79999999999995","9.757",
"1084043573","644221184","-18451966","1225.05","153","115.0","9.776","294","86","115.0","9.776",
"1084043574","644222208","-18452368","1235.01","153","115.20000000000005","9.92","328","86","115.20000000000005","9.92",
"1084043575","644223296","-18452774","1244.93","153","115.20000000000005","10.15","318","86","115.20000000000005","10.15",
"1084043576","644224384","-18453182","1255.33","153","115.0","10.474","293","87","115.0","10.474",
"1084043577","644225472","-18453592","1265.91","154","114.60000000000002","10.896","290","88","114.60000000000002","10.896",
"1084043578","644226624","-18454014","1277.17","154","114.20000000000005","11.412","293","89","114.20000000000005","11.412",
"1084043579","644227840","-18454412","1288.75","154","113.60000000000002","11.969","307","90","113.60000000000002","11.969",
"1084043580","644229120","-18454834","1301.0","154","113.0","12.502","262","91","113.0","12.502",
"1084043581","644230528","-18455278","1313.78","154","112.20000000000005","13.054","278","92","112.20000000000005","13.054",
"1084043582","644231872","-18455738","1327.11","154","111.39999999999998","13.593","271","93","111.39999999999998","13.593",
"1084043583","644233344","-18456216","1340.98","154","110.60000000000002","14.134","292","94","110.60000000000002","14.134",
"1084043584","644234880","-18456714","1355.31","154","109.79999999999995","14.537","254","95","109.79999999999995","14.537",
"1084043585","644236416","-18457234","1370.07","154","109.0","14.977","274","95","109.0","14.977",
"1084043586","644238016","-18457688","1385.28","154","108.0","15.465","257","97","108.0","15.465",
"1084043587","644239680","-18458190","1401.03","154","107.0","15.965","265","90","107.0","15.965",
"1084043588","644240896","-18459812","1417.12","154","106.0","16.272","283","87","106.0","16.272",
"1084043589","644240768","-18462806","1433.64","154","105.60000000000002","16.395","273","87","105.60000000000002","16.395",
"1084043590","644240448","-18465746","1449.91","154","105.20000000000005","16.487","352","87","105.20000000000005","16.487",
"1084043591","644240256","-18468726","1466.44","155","104.79999999999995","16.556","310","87","104.79999999999995","16.556",
"1084043592","644239936","-18471710","1483.02","155","104.39999999999998","16.603","295","87","104.39999999999998","16.603",
"1084043593","644239680","-18474696","1499.64","155","104.0","16.638","283","87","104.0","16.638",
"1084043594","644239296","-18477682","1516.32","155","103.60000000000002","16.664","268","98","103.60000000000002","16.664",
"1084043595","644238848","-18480630","1532.96","155","103.0","16.653","233","98","103.0","16.653",
"1084043596","644237888","-18483170","1549.55","155","103.0","16.505","246","98","103.0","16.505",
"1084043597","644236672","-18485196","1565.84","155","103.60000000000002","16.053","316","97","103.60000000000002","16.053",
"1084043598","644235328","-18486964","1581.59","154","104.39999999999998","15.494","323","96","104.39999999999998","15.494",
"1084043599","644233984","-18488614","1597.01","154","105.0","14.944","356","95","105.0","14.944",
"1084043600","644232640","-18490098","1611.67","154","106.0","14.344","375","92","106.0","14.344",
"1084043601","644231360","-18491366","1625.49","156","107.0","13.688","379","92","107.0","13.688",
"1084043602","644230080","-18492578","1639.02","156","108.0","13.037","327","90","108.0","13.037",
"1084043603","644228928","-18493690","1651.77","156","108.79999999999995","12.405","294","87","108.79999999999995","12.405",
"1084043604","644227840","-18494790","1663.74","156","109.60000000000002","11.902","300","94","109.60000000000002","11.902",
