record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1095955684","563359927","-638906662","426.69","11.654","25.0","108","20","1","20.81",
"1095955685","563358790","-638907324","438.15","11.299","24.600000000000023","107","20","1","20.81",
"1095955686","563357709","-638907960","448.99","10.74","23.399999999999977","107","20","1","20.81",
"1095955687","563356627","-638908439","459.47","10.254","22.600000000000023","107","20","1","20.81",
"1095955688","563355612","-638908681","469.2","9.237","21.600000000000023","106","20","1","21.75",
"1095955689","563354775","-638908732","477.11","7.772","20.799999999999955","105","20","1","21.75",
"1095955690","563354081","-638908754","483.6","6.466","20.200000000000045","104","20","1","21.75",
"1095955691","563353503","-638908792","488.98","5.44","19.600000000000023","103","20","1","21.75",
"1095955692","563353017","-638908968","493.46","4.833","18.799999999999955","101","20","1","20.8",
"1095955693","563352583","-638909425","498.16","5.001","18.200000000000045","101","20","1","20.8",
"1095955694","563352221","-638910214","503.95","6.214","17.600000000000023","99","20","1","20.8",
"1095955695","563352066","-638911229","510.42","6.877","17.0","97","20","1","20.8",
"1095955696","563352179","-638912355","517.57","7.175","16.200000000000045","96","20","1","20.8",
"1095955697","563352486","-638913457","525.08","7.371","15.399999999999977","95","20","1","20.56",
"1095955698","563352874","-638914529","532.8","7.493","14.600000000000023","94","20","1","20.56",
"1095955699","563353289","-638915553","540.38","7.511","13.799999999999955","93","20","1","20.56",
"1095955700","563353732","-638916573","548.12","7.558","13.399999999999977","93","20","1","20.56",
"1095955701","563354215","-638917545","555.74","7.679","12.799999999999955","93","20","1","20.56",
"1095955702","563354738","-638918479","563.37","7.707","12.600000000000023","94","20","1","22.36",
"1095955703","563355331","-638919339","571.14","7.698","12.399999999999977","95","20","1","22.36",
"1095955704","563355955","-638920125","578.72","7.66","12.399999999999977","97","20","1","22.36",
"1095955705","563356613","-638920848","586.37","7.521","12.399999999999977","97","20","1","22.36",
"1095955706","563357260","-638921525","593.75","7.25","12.399999999999977","99","20","1","22.36",
"1095955707","563357881","-638922203","601.06","6.998","12.399999999999977","100","20","1","22.0",
"1095955708","563358441","-638922877","607.71","6.811","12.399999999999977","101","20","1","22.0",
"1095955709","563358972","-638923620","614.59","6.643","12.600000000000023","102","20","1","22.0",
"1095955710","563359471","-638924348","621.22","6.448","13.0","102","20","1","22.0",
"1095955711","563359907","-638925065","627.3","6.177","13.200000000000045","102","20","1","22.0",
"1095955712","563360304","-638925807","633.29","5.99","13.399999999999977","102","20","1","22.0",
"1095955713","563360673","-638926547","639.1","5.832","13.600000000000023","102","20","1","21.36",
"1095955714","563361044","-638927246","644.64","5.673","14.0","102","19","1","21.36",
"1095955715","563361396","-638927969","650.3","5.514","14.200000000000045","102","19","1","21.36",
"1095955716","563361703","-638928718","655.9","5.486","14.600000000000023","102","19","1","21.36",
"1095955717","563361987","-638929450","661.24","5.477","15.0","103","19","1","21.36",
"1095955718","563362258","-638930210","666.68","5.514","15.200000000000045","103","19","1","21.72",
"1095955719","563362511","-638930985","672.14","5.533","15.399999999999977","104","19","1","21.72",
"1095955720","563362784","-638931753","677.67","5.552","16.0","104","19","1","21.72",
"1095955721","563363046","-638932514","683.03","5.552","16.200000000000045","105","19","1","21.72",
"1095955722","563363296","-638933332","688.71","5.598","16.600000000000023","106","19","1","21.72",
"1095955723","563363544","-638934156","694.47","5.598","16.600000000000023","107","19","1","20.78",
"1095955724","563363801","-638934960","700.12","5.664","16.799999999999955","107","19","1","20.78",
"1095955725","563364073","-638935761","705.77","5.738","17.0","108","19","1","20.78",
"1095955726","563364350","-638936566","711.48","5.729","17.200000000000045","109","19","1","20.78",
"1095955727","563364632","-638937383","717.34","5.757","17.399999999999977","110","19","1","20.78",
"1095955728","563364905","-638938189","723.02","5.766","17.600000000000023","110","19","1","20.15",
"1095955729","563365185","-638939011","728.88","5.776","17.600000000000023","111","19","1","20.15",
"1095955730","563365478","-638939841","734.77","5.888","17.600000000000023","111","19","1","20.15",
"1095955731","563365790","-638940662","740.82","5.878","17.799999999999955","112","19","1","20.15",
"1095955732","563366113","-638941429","746.45","5.934","17.799999999999955","112","19","1","20.15",
"1095955733","563366463","-638942235","752.48","6.046","17.799999999999955","113","19","1","19.73",
"1095955734","563366832","-638943073","758.82","6.14","18.0","113","19","1","19.73",
"1095955735","563367223","-638943883","765.13","6.224","18.200000000000045","114","19","1","19.73",
"1095955736","563367625","-638944692","771.54","6.308","18.600000000000023","115","19","1","19.73",
"1095955737","563368020","-638945519","777.92","6.401","18.799999999999955","115","19","1","19.73",
"1095955738","563368441","-638946366","784.56","6.522","18.799999999999955","116","19","1","19.45",
"1095955739","563368870","-638947221","791.33","6.597","18.799999999999955","117","19","1","19.45",
"1095955740","563369289","-638948099","798.16","6.718","19.0","118","19","1","19.45",
"1095955741","563369726","-638948956","804.94","6.774","19.0","119","19","1","19.45",
"1095955742","563370183","-638949795","811.74","6.793","19.200000000000045","119","19","1","19.66",
"1095955743","563370633","-638950661","818.72","6.802","19.200000000000045","120","19","1","19.66",
"1095955744","563371073","-638951510","825.47","6.83","19.399999999999977","120","19","1","19.66",
"1095955745","563371519","-638952362","832.31","6.839","19.399999999999977","120","19","1","19.66",
"1095955746","563371954","-638953235","839.16","6.895","19.399999999999977","120","19","1","19.66",
"1095955747","563372402","-638954084","845.97","6.895","19.600000000000023","121","19","1","19.41",
"1095955748","563372868","-638954929","852.88","6.858","19.600000000000023","121","19","1","19.41",
"1095955749","563373338","-638955750","859.74","6.793","19.600000000000023","121","19","1","19.41",
"1095955750","563373792","-638956561","866.42","6.783","19.799999999999955","121","19","1","19.41",
"1095955751","563374242","-638957340","872.84","6.671","19.799999999999955","122","19","1","19.41",
"1095955752","563374693","-638958155","879.51","6.55","19.799999999999955","122","19","1","19.41",
"1095955753","563375174","-638958902","886.01","6.476","19.799999999999955","122","19","1","19.24",
"1095955754","563375655","-638959630","892.46","6.41","20.0","122","19","1","19.24",
"1095955755","563376130","-638960321","898.66","6.252","20.200000000000045","122","19","1","19.24",
"1095955756","563376628","-638960989","904.92","6.14","20.399999999999977","123","19","1","19.24",
"1095955757","563377134","-638961638","911.24","6.074","20.600000000000023","123","19","1","19.24",
"1095955758","563377624","-638962256","917.25","6.028","20.799999999999955","123","19","1","21.88",
"1095955759","563378121","-638962858","923.21","5.981","20.799999999999955","123","19","1","21.88",
"1095955760","563378638","-638963446","929.34","5.934","21.0","123","19","1","21.88",
"1095955761","563379130","-638964022","935.29","5.841","21.200000000000045","123","18","1","21.88",
"1095955762","563379611","-638964563","940.88","5.785","21.399999999999977","123","18","1","21.88",
"1095955763","563380118","-638965088","946.66","5.804","21.600000000000023","124","18","1","24.03",
"1095955764","563380624","-638965621","952.43","5.794","21.600000000000023","124","18","1","24.03",
"1095955765","563381160","-638966112","958.32","5.794","21.600000000000023","124","18","1","24.03",
"1095955766","563381702","-638966596","964.21","5.841","21.799999999999955","125","18","1","24.03",
"1095955767","563382249","-638967092","970.22","5.888","22.0","125","18","1","24.03",
"1095955768","563382797","-638967571","976.21","5.888","22.200000000000045","125","18","1","23.5",
"1095955769","563383337","-638968043","982.06","5.906","22.200000000000045","126","18","1","23.5",
"1095955770","563383896","-638968488","988.0","5.962","22.399999999999977","126","18","1","23.5",
"1095955771","563384452","-638968948","993.96","5.972","22.399999999999977","126","18","1","23.5",
"1095955772","563385003","-638969393","999.85","5.953","22.399999999999977","126","18","1","23.5",
"1095955773","563385555","-638969843","1005.63","6.0","22.399999999999977","126","18","1","26.69",
"1095955774","563386147","-638970293","1011.86","6.102","22.200000000000045","126","18","1","26.69",
"1095955775","563386738","-638970723","1018.01","6.177","22.200000000000045","126","18","1","26.69",
"1095955776","563387333","-638971174","1024.22","6.252","22.200000000000045","126","18","1","26.69",
"1095955777","563387939","-638971661","1030.74","6.336","22.200000000000045","126","18","1","26.69",
"1095955778","563388546","-638972130","1037.12","6.466","22.200000000000045","126","18","1","28.42",
"1095955779","563389165","-638972602","1043.7","6.597","22.200000000000045","126","18","1","28.42",
"1095955780","563389777","-638973112","1050.17","6.774","22.200000000000045","126","18","1","28.42",
"1095955781","563390428","-638973631","1056.99","6.979","22.200000000000045","126","18","1","28.42",
"1095955782","563391121","-638974140","1064.13","7.203","22.200000000000045","126","18","1","29.58",
"1095955783","563391846","-638974692","1071.77","7.362","22.200000000000045","126","18","1","29.58",
"1095955784","563392565","-638975262","1079.41","7.446","22.200000000000045","126","18","1","29.58",
"1095955785","563393262","-638975887","1087.08","7.493","22.399999999999977","126","18","1","29.58",
"1095955786","563393953","-638976537","1094.65","7.642","22.600000000000023","125","18","1","29.58",
"1095955787","563394658","-638977244","1102.64","7.819","22.600000000000023","125","18","1","29.17",
"1095955788","563395355","-638977974","1110.61","7.959","22.600000000000023","124","18","1","29.17",
"1095955789","563396043","-638978765","1118.84","8.09","22.600000000000023","124","18","1","29.17",
"1095955790","563396690","-638979625","1126.96","8.202","22.600000000000023","124","18","1","29.17",
"1095955791","563397346","-638980497","1135.24","8.323","22.600000000000023","123","18","1","29.17",
"1095955792","563397995","-638981386","1143.44","8.435","22.600000000000023","123","18","1","27.71",
"1095955793","563398646","-638982327","1151.97","8.528","22.399999999999977","123","18","1","27.71",
"1095955794","563399282","-638983315","1160.58","8.64","22.399999999999977","123","18","1","27.71",
"1095955795","563399936","-638984329","1169.49","8.771","22.399999999999977","122","18","1","27.71",
"1095955796","563400573","-638985355","1178.28","8.845","22.399999999999977","122","18","1","27.71",
"1095955797","563401199","-638986416","1187.14","8.948","22.200000000000045","122","18","1","27.71",
"1095955798","563401846","-638987501","1196.29","9.023","22.200000000000045","122","18","1","27.92",
"1095955799","563402518","-638988569","1205.59","9.088","22.0","122","18","1","27.92",
"1095955800","563403172","-638989625","1214.66","9.116","22.0","122","18","1","27.92",
"1095955801","563403809","-638990709","1223.78","9.125","21.600000000000023","122","18","1","27.92",
"1095955802","563404449","-638991802","1232.91","9.181","21.399999999999977","121","18","1","27.92",
"1095955803","563405102","-638992896","1242.09","9.219","21.200000000000045","121","17","1","29.24",
"1095955804","563405787","-638993971","1251.41","9.228","20.799999999999955","121","17","1","29.24",
"1095955805","563406470","-638995042","1260.72","9.228","20.600000000000023","121","17","1","29.24",
"1095955806","563407138","-638996139","1270.11","9.209","20.399999999999977","121","17","1","29.24",
"1095955807","563407780","-638997224","1279.25","9.107","20.399999999999977","121","17","1","29.24",
"1095955808","563408409","-638998301","1288.29","9.004","20.399999999999977","121","17","1","29.34",
"1095955809","563409023","-638999368","1297.14","8.967","20.200000000000045","121","17","1","29.34",
"1095955810","563409674","-639000397","1305.99","8.967","20.0","121","17","1","29.34",
"1095955811","563410344","-639001432","1315.06","8.976","19.799999999999955","121","17","1","29.34",
"1095955812","563410994","-639002487","1324.09","8.976","19.600000000000023","121","17","1","29.34",
"1095955813","563411640","-639003558","1333.24","8.976","19.399999999999977","121","17","1","29.79",
"1095955814","563412272","-639004591","1341.99","8.892","19.200000000000045","121","17","1","29.79",
"1095955815","563412904","-639005609","1350.71","8.799","19.200000000000045","121","17","1","29.79",
"1095955816","563413537","-639006643","1359.51","8.724","19.200000000000045","122","17","1","29.79",
"1095955817","563414180","-639007680","1368.42","8.706","19.200000000000045","122","17","1","29.79",
"1095955818","563414806","-639008710","1377.2","8.65","19.200000000000045","122","17","1","27.73",
"1095955819","563415407","-639009738","1385.83","8.482","19.399999999999977","122","17","1","27.73",
"1095955820","563416011","-639010709","1394.16","8.351","19.399999999999977","122","17","1","27.73",
"1095955821","563416600","-639011692","1402.51","8.23","19.600000000000023","122","17","1","27.73",
"1095955822","563417182","-639012650","1410.62","8.127","19.799999999999955","122","17","1","28.73",
"1095955823","563417758","-639013605","1418.73","8.034","20.200000000000045","122","17","1","28.73",
"1095955824","563418323","-639014548","1426.71","7.922","20.200000000000045","122","17","1","28.73",
"1095955825","563418871","-639015490","1434.59","7.8","20.200000000000045","122","17","1","28.73",
"1095955826","563419369","-639016445","1442.19","7.716","20.200000000000045","122","17","1","28.73",
"1095955827","563419840","-639017443","1449.89","7.679","20.200000000000045","122","17","1","28.73",
"1095955828","563420297","-639018447","1457.56","7.623","20.200000000000045","122","17","1","28.2",
"1095955829","563420750","-639019429","1465.12","7.511","20.200000000000045","122","17","1","28.2",
"1095955830","563421165","-639020408","1472.42","7.418","20.200000000000045","122","17","1","28.2",
"1095955831","563421562","-639021397","1479.66","7.306","20.200000000000045","122","17","1","28.2",
"1095955832","563421942","-639022417","1487.07","7.259","20.200000000000045","122","17","1","28.25",
"1095955833","563422289","-639023434","1494.31","7.194","20.200000000000045","122","17","1","28.25",
"1095955834","563422598","-639024465","1501.49","7.175","20.600000000000023","122","17","1","28.25",
"1095955835","563422905","-639025485","1508.51","7.194","20.799999999999955","122","17","1","28.25",
"1095955836","563423218","-639026538","1515.81","7.203","20.799999999999955","122","17","1","28.25",
"1095955837","563423500","-639027593","1523.03","7.185","21.0","122","17","1","28.25",
"1095955838","563423733","-639028659","1530.11","7.213","21.200000000000045","122","17","1","29.46",
"1095955839","563423950","-639029762","1537.4","7.278","21.399999999999977","122","17","1","29.46",
"1095955840","563424163","-639030875","1544.71","7.39","21.600000000000023","122","17","1","29.46",
"1095955841","563424369","-639032018","1552.23","7.483","21.600000000000023","122","17","1","29.46",
"1095955842","563424576","-639033165","1559.76","7.549","22.0","122","17","1","29.46",
"1095955843","563424742","-639034340","1567.36","7.651","22.0","123","17","1","27.91",
"1095955844","563424889","-639035540","1575.11","7.735","22.0","123","17","1","27.91",
"1095955845","563425009","-639036767","1582.99","7.856","22.0","123","17","1","27.91",
"1095955846","563425103","-639038021","1590.99","8.043","22.0","123","17","1","27.91",
"1095955847","563425198","-639039308","1599.2","8.267","21.799999999999955","123","17","1","27.91",
"1095955848","563425324","-639040629","1607.66","8.454","21.399999999999977","123","17","1","26.48",
"1095955849","563425434","-639041990","1616.38","8.65","21.200000000000045","123","17","1","26.48",
"1095955850","563425542","-639043374","1625.21","8.864","21.0","123","17","1","26.48",
"1095955851","563425643","-639044811","1634.37","9.135","21.0","122","17","1","26.48",
"1095955852","563425746","-639046294","1643.84","9.405","20.600000000000023","122","17","1","26.48",
"1095955853","563425842","-639047800","1653.45","9.62","20.600000000000023","122","17","1","23.95",
"1095955854","563425956","-639049335","1663.26","9.816","20.399999999999977","121","17","1","23.95",
"1095955855","563426079","-639050897","1673.28","10.03","19.799999999999955","120","17","1","23.95",
"1095955856","563426192","-639052453","1683.17","10.17","19.600000000000023","120","17","1","23.95",
"1095955857","563426303","-639054066","1693.44","10.282","19.399999999999977","119","17","1","23.95",
"1095955858","563426428","-639055702","1703.88","10.366","19.0","119","17","1","25.42",
"1095955859","563426556","-639057362","1714.55","10.469","18.399999999999977","118","16","1","25.42",
"1095955860","563426674","-639058991","1724.9","10.525","17.799999999999955","118","16","1","25.42",
"1095955861","563426784","-639060651","1735.47","10.516","17.200000000000045","118","16","1","25.42",
"1095955862","563426913","-639062321","1746.15","10.497","16.799999999999955","118","16","1","25.42",
"1095955863","563427028","-639063988","1756.82","10.497","16.399999999999977","118","16","1","26.78",
"1095955864","563427107","-639065620","1767.22","10.404","16.0","118","16","1","26.78",
"1095955865","563427172","-639067248","1777.55","10.376","15.600000000000023","118","16","1","26.78",
"1095955866","563427228","-639068885","1787.98","10.348","15.399999999999977","118","16","1","26.78",
"1095955867","563427234","-639070496","1798.21","10.264","15.200000000000045","118","16","1","26.78",
"1095955868","563427191","-639072092","1808.32","10.254","15.200000000000045","117","16","1","25.73",
"1095955869","563427101","-639073689","1818.47","10.198","15.200000000000045","117","16","1","25.73",
"1095955870","563426943","-639075280","1828.72","10.17","15.0","117","16","1","25.73",
"1095955871","563426716","-639076820","1838.64","10.189","15.0","117","16","1","25.73",
"1095955872","563426444","-639078380","1848.82","10.198","15.0","117","16","1","25.73",
"1095955873","563426095","-639079912","1859.11","10.133","15.0","117","16","1","26.21",
"1095955874","563425708","-639081384","1869.13","10.03","14.799999999999955","117","16","1","26.21",
"1095955875","563425298","-639082820","1879.09","9.891","14.799999999999955","117","16","1","26.21",
"1095955876","563424832","-639084167","1888.57","9.788","14.600000000000023","117","16","1","26.21",
"1095955877","563424336","-639085507","1898.24","9.592","14.399999999999977","117","16","1","26.53",
"1095955878","563423857","-639086825","1907.78","9.368","14.399999999999977","117","16","1","26.53",
"1095955879","563423411","-639088120","1916.98","9.228","14.399999999999977","117","16","1","26.53",
"1095955880","563422967","-639089398","1926.07","9.125","14.399999999999977","117","16","1","26.53",
"1095955881","563422517","-639090645","1935.08","8.892","14.399999999999977","117","16","1","26.53",
"1095955882","563422091","-639091859","1943.75","8.743","14.799999999999955","116","16","1","26.53",
"1095955883","563421694","-639093082","1952.31","8.687","15.600000000000023","116","16","1","26.35",
"1095955884","563421309","-639094313","1960.89","8.547","15.799999999999955","116","16","1","26.35",
"1095955885","563420926","-639095522","1969.33","8.379","15.799999999999955","116","16","1","26.35",
"1095955886","563420563","-639096725","1977.68","8.332","15.799999999999955","116","16","1","26.35",
"1095955887","563420234","-639097944","1986.06","8.276","15.799999999999955","116","16","1","26.35",
"1095955888","563419967","-639099177","1994.28","8.258","15.799999999999955","116","16","1","26.22",
"1095955889","563419701","-639100405","2002.36","8.276","16.0","116","16","1","26.22",
"1095955890","563419452","-639101667","2010.75","8.22","16.600000000000023","117","16","1","26.22",
"1095955891","563419227","-639102909","2018.95","8.155","16.799999999999955","117","16","1","26.22",
"1095955892","563419023","-639104135","2026.9","8.146","17.0","117","16","1","26.22",
"1095955893","563418847","-639105398","2035.1","8.164","17.200000000000045","117","16","1","26.14",
"1095955894","563418717","-639106652","2043.14","8.062","17.200000000000045","117","16","1","26.14",
"1095955895","563418597","-639107901","2051.17","7.968","17.200000000000045","117","16","1","26.14",
"1095955896","563418496","-639109148","2059.1","8.006","17.200000000000045","117","16","1","26.14",
"1095955897","563418411","-639110432","2067.29","8.08","17.399999999999977","117","16","1","26.14",
"1095955898","563418369","-639111728","2075.56","8.164","17.600000000000023","117","16","1","26.48",
"1095955899","563418361","-639113020","2083.74","8.276","18.399999999999977","117","16","1","26.48",
"1095955900","563418378","-639114326","2092.02","8.295","18.600000000000023","117","16","1","26.48",
"1095955901","563418402","-639115637","2100.4","8.267","18.600000000000023","117","16","1","26.48",
"1095955902","563418431","-639116897","2108.39","8.174","18.600000000000023","118","16","1","27.1",
"1095955903","563418500","-639118149","2116.34","8.108","18.600000000000023","118","16","1","27.1",
"1095955904","563418601","-639119405","2124.36","8.024","18.399999999999977","118","16","1","27.1",
"1095955905","563418719","-639120632","2132.19","7.847","18.200000000000045","118","16","1","27.1",
"1095955906","563418849","-639121847","2140.0","7.614","18.0","118","16","1","27.1",
"1095955907","563418980","-639123032","2147.68","7.39","18.0","118","16","1","27.91",
"1095955908","563419146","-639124147","2154.91","7.241","18.0","118","16","1","27.91",
"1095955909","563419296","-639125242","2162.01","7.063","18.200000000000045","118","16","1","27.91",
"1095955910","563419450","-639126303","2168.94","6.867","18.200000000000045","118","16","1","27.91",
"1095955911","563419613","-639127282","2175.32","6.55","18.399999999999977","118","16","1","27.91",
"1095955912","563419782","-639128248","2181.63","6.373","18.399999999999977","118","16","1","26.87",
"1095955913","563419957","-639129191","2187.8","6.214","18.399999999999977","118","16","1","26.87",
"1095955914","563420139","-639130119","2193.96","6.0","18.799999999999955","118","16","1","26.87",
"1095955915","563420284","-639131011","2199.76","5.822","19.399999999999977","118","16","1","26.87",
"1095955916","563420434","-639131940","2205.82","5.944","19.799999999999955","119","16","1","26.87",
"1095955917","563420576","-639132853","2211.77","5.934","20.200000000000045","119","16","1","27.76",
"1095955918","563420713","-639133771","2217.75","5.953","20.600000000000023","120","16","1","27.76",
"1095955919","563420865","-639134691","2223.73","6.037","20.799999999999955","120","16","1","27.76",
"1095955920","563421050","-639135614","2229.85","6.074","21.0","120","16","1","27.76",
"1095955921","563421218","-639136534","2235.84","6.084","21.200000000000045","120","16","1","27.76",
"1095955922","563421368","-639137486","2242.1","6.056","21.200000000000045","121","16","1","27.76",
"1095955923","563421545","-639138401","2248.16","6.065","21.399999999999977","122","16","1","29.13",
"1095955924","563421726","-639139303","2254.07","6.084","21.600000000000023","123","16","1","29.13",
"1095955925","563421875","-639140235","2260.19","6.009","21.799999999999955","124","16","1","29.13",
"1095955926","563422037","-639141136","2266.08","5.925","22.200000000000045","125","16","1","29.13",
"1095955927","563422176","-639142062","2272.09","5.934","22.399999999999977","126","16","1","29.13",
"1095955928","563422322","-639142988","2278.13","5.934","22.600000000000023","127","15","1","28.08",
"1095955929","563422468","-639143902","2284.12","5.897","23.0","128","15","1","28.08",
"1095955930","563422622","-639144797","2289.99","5.888","23.399999999999977","129","15","1","28.08",
"1095955931","563422781","-639145677","2295.75","5.85","24.0","129","15","1","28.08",
"1095955932","563422921","-639146580","2301.67","5.832","24.0","130","15","1","28.08",
"1095955933","563423052","-639147442","2307.23","5.794","24.600000000000023","131","15","1","27.78",
"1095955934","563423193","-639148336","2313.06","5.813","24.600000000000023","132","15","1","27.78",
"1095955935","563423335","-639149221","2318.85","5.794","25.200000000000045","133","15","1","27.78",
"1095955936","563423493","-639150098","2324.57","5.841","25.799999999999955","133","15","1","27.78",
"1095955937","563423664","-639150999","2330.5","5.897","26.0","134","15","1","27.78",
"1095955938","563423818","-639151931","2336.62","5.972","26.0","135","15","1","29.15",
"1095955939","563423975","-639152854","2342.62","6.093","26.399999999999977","136","15","1","29.15",
"1095955940","563424146","-639153825","2348.98","6.28","26.600000000000023","136","15","1","29.15",
"1095955941","563424327","-639154814","2355.5","6.41","26.799999999999955","137","15","1","29.15",
"1095955942","563424499","-639155803","2361.99","6.457","27.0","138","15","1","29.15",
"1095955943","563424660","-639156783","2368.4","6.392","27.200000000000045","139","15","1","28.49",
"1095955944","563424837","-639157776","2374.92","6.457","27.600000000000023","140","15","1","28.49",
"1095955945","563424995","-639158779","2381.44","6.513","27.600000000000023","141","15","1","28.49",
"1095955946","563425164","-639159802","2388.13","6.643","27.600000000000023","141","15","1","28.49",
"1095955947","563425341","-639160838","2394.88","6.783","27.600000000000023","142","15","1","28.49",
"1095955948","563425522","-639161897","2401.83","6.83","27.600000000000023","142","15","1","29.62",
"1095955949","563425698","-639162955","2408.77","6.886","27.600000000000023","143","15","1","29.62",
"1095955950","563425884","-639164011","2415.65","7.035","28.0","143","15","1","29.62",
"1095955951","563426069","-639165124","2422.94","7.213","28.200000000000045","143","15","1","29.62",
