record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1089673158","540498766","-944987000","0.0","0.504","254.79999999999995","99","26","99",,,
"1089673159","540498739","-944987364","2.38","0.625","258.79999999999995","99","26","99",,,
"1089673160","540498596","-944987522","2.47","0.541","262.79999999999995","97","26","97",,,
"1089673161","540497639","-944987820","2.47","0.233","266.20000000000005","97","26","97",,,
"1089673162","540497523","-944987900","2.47","0.597","269.20000000000005","96","26","96","16.53",,
"1089673163","540497544","-944987842","2.88","0.588","269.20000000000005","96","27","96","16.53",,
"1089673164","540497342","-944987847","2.88","0.42","271.79999999999995","95","27","95","16.53",,
"1089673165","540497186","-944987833","2.88","0.672","274.20000000000005","95","27","95","16.53",,
"1089673166","540497076","-944987833","2.88","0.616","276.20000000000005","94","27","94","16.53",,
"1089673167","540496980","-944987800","2.88","0.504","278.0","93","27","93","14.76",,
"1089673168","540496926","-944987843","2.88","0.42","279.6","94","27","94","14.76",,
"1089673169","540497008","-944987972","2.88","0.364","281.20000000000005","95","27","95","14.76",,
"1089673243","540497218","-944987459","2.88","2.435","306.4","78","29","78","13.34",,
"1089673244","540497423","-944987753","5.41","2.566","306.4","80","29","80","13.34",,
"1089673245","540497836","-944988188","9.82","3.844","306.6","82","29","82","13.34",,
"1089673246","540498329","-944988615","14.67","4.423","306.79999999999995","86","29","86","13.34",,
"1089673247","540498950","-944988928","19.96","5.132","307.0","90","29","90","13.62",,
"1089673248","540499649","-944989313","26.56","5.272","307.20000000000005","94","29","94","13.62",,
"1089673249","540500345","-944989734","32.96","5.43","307.4","96","29","96","13.62",,
"1089673250","540501061","-944990205","39.17","5.664","307.6","101","29","101","13.62",,
"1089673251","540501870","-944990772","46.95","5.766","307.79999999999995","105","29","105","13.62",,
"1089673252","540502812","-944991354","56.61","6.541","307.79999999999995","111","29","111","13.8",,
"1089673253","540503739","-944991976","66.09","7.203","308.0","115","29","115","13.8",,
"1089673254","540504646","-944992640","75.28","7.334","308.0","118","29","118","13.8",,
"1089673255","540505483","-944993320","84.75","7.119","308.20000000000005","120","29","120","13.8",,
"1089673256","540506290","-944994206","95.0","6.961","308.4","123","29","123","13.8",,
"1089673257","540507086","-944994820","103.9","6.513","308.4","126","29","126","14.32",,
"1089673258","540507939","-944995120","112.1","6.41","308.6","128","29","128","14.32",,
