record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1108161862","-138835856","1992048896","0.34","12.799999999999955","0.928","105","62","14","12.799999999999955","0.928",
"1108161863","-138835808","1992049024","1.17","12.799999999999955","1.598","115","62","24","12.799999999999955","1.598",
"1108161864","-138835696","1992049280","3.13","12.799999999999955","2.309","135","62","1","12.799999999999955","2.309",
"1108161865","-138835568","1992049408","5.74","12.799999999999955","2.888","138","62","44","12.799999999999955","2.888",
"1108161866","-138835440","1992049792","8.87","12.799999999999955","3.368","143","62","52","12.799999999999955","3.368",
"1108161867","-138835328","1992050176","12.5","12.799999999999955","3.752","116","62","58","12.799999999999955","3.752",
"1108161868","-138835184","1992050560","16.38","13.0","4.035","107","63","63","13.0","4.035",
"1108161869","-138835024","1992050816","20.54","13.0","4.298","119","63","67","13.0","4.298",
"1108161870","-138834816","1992051456","24.95","13.0","4.554","111","64","72","13.0","4.554",
"1108161871","-138834624","1992051840","29.67","13.0","4.803","130","65","73","13.0","4.803",
"1108161872","-138834384","1992052352","34.59","12.799999999999955","5.039","107","66","74","12.799999999999955","5.039",
"1108161873","-138834112","1992052736","39.66","12.799999999999955","5.193","59","69","74","12.799999999999955","5.193",
"1108161874","-138833808","1992053248","44.97","12.799999999999955","5.309","98","70","79","12.799999999999955","5.309",
"1108161875","-138833504","1992053760","50.38","12.799999999999955","5.464","99","71","80","12.799999999999955","5.464",
"1108161876","-138833168","1992054272","55.88","12.799999999999955","5.614","110","71","81","12.799999999999955","5.614",
"1108161877","-138832816","1992054656","61.57","12.799999999999955","5.789","129","71","82","12.799999999999955","5.789",
"1108161878","-138832416","1992055296","67.45","12.799999999999955","5.947","100","72","82","12.799999999999955","5.947",
"1108161879","-138832000","1992055808","73.44","12.799999999999955","6.062","94","73","81","12.799999999999955","6.062",
"1108161880","-138831568","1992056320","79.55","12.799999999999955","6.169","102","73","82","12.799999999999955","6.169",
"1108161881","-138831120","1992056704","85.8","12.799999999999955","6.29","111","73","84","12.799999999999955","6.29",
