Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,0,record,timestamp,"1086783227",s,position_lat,"584071836",semicircles,position_long,"-663898705",semicircles,distance,"0.0",m,enhanced_speed,"0.0",m/s,enhanced_altitude,"83.60000000000002",m,heart_rate,"77",bpm,temperature,"17",C,unknown,"0",,unknown,"77",,
Data,0,record,timestamp,"1086783228",s,position_lat,"584071836",semicircles,position_long,"-663898705",semicircles,distance,"0.0",m,enhanced_speed,"0.0",m/s,enhanced_altitude,"83.60000000000002",m,heart_rate,"76",bpm,temperature,"17",C,unknown,"0",,unknown,"76",,
Data,3,record,timestamp,"1086783256",s,position_lat,"584071382",semicircles,position_long,"-663899597",semicircles,distance,"0.0",m,enhanced_speed,"1.549",m/s,enhanced_altitude,"83.60000000000002",m,enhanced_respiration_rate,"11.46",Breaths/min,heart_rate,"81",bpm,temperature,"17",C,unknown,"1",,unknown,"81",,
Data,3,record,timestamp,"1086783257",s,position_lat,"584071275",semicircles,position_long,"-663899800",semicircles,distance,"1.6",m,enhanced_speed,"1.633",m/s,enhanced_altitude,"83.60000000000002",m,enhanced_respiration_rate,"11.97",Breaths/min,heart_rate,"82",bpm,temperature,"17",C,unknown,"1",,unknown,"82",,
Data,3,record,timestamp,"1086783258",s,position_lat,"584071148",semicircles,position_long,"-663899977",semicircles,distance,"3.23",m,enhanced_speed,"1.68",m/s,enhanced_altitude,"83.60000000000002",m,enhanced_respiration_rate,"11.97",Breaths/min,heart_rate,"83",bpm,temperature,"17",C,unknown,"1",,unknown,"83",,
Data,3,record,timestamp,"1086783259",s,position_lat,"584071015",semicircles,position_long,"-663900145",semicircles,distance,"4.81",m,enhanced_speed,"1.754",m/s,enhanced_altitude,"83.79999999999995",m,enhanced_respiration_rate,"11.97",Breaths/min,heart_rate,"84",bpm,temperature,"17",C,unknown,"1",,unknown,"84",,
Data,3,record,timestamp,"1086783260",s,position_lat,"584070776",semicircles,position_long,"-663900250",semicircles,distance,"7.06",m,enhanced_speed,"2.258",m/s,enhanced_altitude,"83.79999999999995",m,enhanced_respiration_rate,"11.97",Breaths/min,heart_rate,"85",bpm,temperature,"17",C,unknown,"1",,unknown,"85",,
Data,3,record,timestamp,"1086783261",s,position_lat,"584070455",semicircles,position_long,"-663900269",semicircles,distance,"10.08",m,enhanced_speed,"2.809",m/s,enhanced_altitude,"83.79999999999995",m,enhanced_respiration_rate,"11.97",Breaths/min,heart_rate,"85",bpm,temperature,"17",C,unknown,"1",,unknown,"85",,
Data,3,record,timestamp,"1086783262",s,position_lat,"584070122",semicircles,position_long,"-663900247",semicircles,distance,"13.15",m,enhanced_speed,"3.154",m/s,enhanced_altitude,"83.79999999999995",m,enhanced_respiration_rate,"12.31",Breaths/min,heart_rate,"87",bpm,temperature,"17",C,unknown,"1",,unknown,"87",,
Data,3,record,timestamp,"1086783263",s,position_lat,"584069771",semicircles,position_long,"-663900311",semicircles,distance,"16.47",m,enhanced_speed,"3.266",m/s,enhanced_altitude,"83.79999999999995",m,enhanced_respiration_rate,"12.31",Breaths/min,heart_rate,"88",bpm,temperature,"17",C,unknown,"1",,unknown,"88",,
