Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110844587",s,position_lat,"-138817728",semicircles,position_long,"1992063744",semicircles,distance,"113.06",m,altitude,"13.0",m,speed,"6.688",m/s,power,"109",watts,heart_rate,"0",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.688",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844588",s,position_lat,"-138817392",semicircles,position_long,"1992064512",semicircles,distance,"119.99",m,altitude,"13.0",m,speed,"6.815",m/s,power,"115",watts,heart_rate,"0",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.815",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844589",s,position_lat,"-138817088",semicircles,position_long,"1992065280",semicircles,distance,"126.8",m,altitude,"13.0",m,speed,"6.91",m/s,power,"117",watts,heart_rate,"0",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.91",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844590",s,position_lat,"-138816784",semicircles,position_long,"1992065792",semicircles,distance,"133.75",m,altitude,"13.0",m,speed,"6.997",m/s,power,"128",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.997",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844591",s,position_lat,"-138816512",semicircles,position_long,"1992066560",semicircles,distance,"140.74",m,altitude,"13.0",m,speed,"7.101",m/s,power,"122",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.101",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844592",s,position_lat,"-138816272",semicircles,position_long,"1992067200",semicircles,distance,"147.9",m,altitude,"13.0",m,speed,"7.19",m/s,power,"122",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.19",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844593",s,position_lat,"-138816032",semicircles,position_long,"1992068224",semicircles,distance,"155.11",m,altitude,"13.0",m,speed,"7.255",m/s,power,"109",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.255",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844594",s,position_lat,"-138815760",semicircles,position_long,"1992068864",semicircles,distance,"162.35",m,altitude,"13.0",m,speed,"7.3",m/s,power,"109",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.3",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844595",s,position_lat,"-138815440",semicircles,position_long,"1992069632",semicircles,distance,"169.71",m,altitude,"13.0",m,speed,"7.339",m/s,power,"108",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.339",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844596",s,position_lat,"-138815120",semicircles,position_long,"1992070400",semicircles,distance,"177.03",m,altitude,"13.0",m,speed,"7.375",m/s,power,"111",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.375",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844597",s,position_lat,"-138814768",semicircles,position_long,"1992071040",semicircles,distance,"184.5",m,altitude,"13.0",m,speed,"7.419",m/s,power,"124",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.419",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844598",s,position_lat,"-138814448",semicircles,position_long,"1992071808",semicircles,distance,"191.95",m,altitude,"13.0",m,speed,"7.475",m/s,power,"120",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.475",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844599",s,position_lat,"-138814112",semicircles,position_long,"1992072576",semicircles,distance,"199.39",m,altitude,"13.0",m,speed,"7.525",m/s,power,"129",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.525",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844600",s,position_lat,"-138813792",semicircles,position_long,"1992073216",semicircles,distance,"207.07",m,altitude,"13.0",m,speed,"7.578",m/s,power,"94",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.578",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844601",s,position_lat,"-138813520",semicircles,position_long,"1992073984",semicircles,distance,"214.64",m,altitude,"13.0",m,speed,"7.578",m/s,power,"94",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.578",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844602",s,position_lat,"-138813264",semicircles,position_long,"1992074880",semicircles,distance,"222.16",m,altitude,"13.0",m,speed,"7.605",m/s,power,"100",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.605",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844603",s,position_lat,"-138813040",semicircles,position_long,"1992075648",semicircles,distance,"229.73",m,altitude,"13.0",m,speed,"7.637",m/s,power,"99",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.637",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844604",s,position_lat,"-138812832",semicircles,position_long,"1992076416",semicircles,distance,"237.4",m,altitude,"13.0",m,speed,"7.662",m/s,power,"101",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.662",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844605",s,position_lat,"-138812608",semicircles,position_long,"1992077312",semicircles,distance,"245.08",m,altitude,"13.0",m,speed,"7.678",m/s,power,"101",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.678",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844606",s,position_lat,"-138812336",semicircles,position_long,"1992077952",semicircles,distance,"252.85",m,altitude,"13.0",m,speed,"7.689",m/s,power,"103",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.689",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844607",s,position_lat,"-138812048",semicircles,position_long,"1992078848",semicircles,distance,"260.56",m,altitude,"13.0",m,speed,"7.709",m/s,power,"127",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.709",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844608",s,position_lat,"-138811760",semicircles,position_long,"1992079616",semicircles,distance,"268.25",m,altitude,"13.0",m,speed,"7.774",m/s,power,"143",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.774",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844609",s,position_lat,"-138811440",semicircles,position_long,"1992080384",semicircles,distance,"276.0",m,altitude,"13.0",m,speed,"7.86",m/s,power,"143",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.86",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844610",s,position_lat,"-138811104",semicircles,position_long,"1992081280",semicircles,distance,"283.97",m,altitude,"13.0",m,speed,"7.983",m/s,power,"135",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.983",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844611",s,position_lat,"-138810816",semicircles,position_long,"1992082048",semicircles,distance,"291.94",m,altitude,"13.0",m,speed,"8.032",m/s,power,"129",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.032",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844612",s,position_lat,"-138810592",semicircles,position_long,"1992082944",semicircles,distance,"300.04",m,altitude,"13.0",m,speed,"8.066",m/s,power,"123",watts,heart_rate,"0",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.066",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844613",s,position_lat,"-138810464",semicircles,position_long,"1992083840",semicircles,distance,"308.14",m,altitude,"13.0",m,speed,"8.08",m/s,power,"119",watts,heart_rate,"0",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.08",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844614",s,position_lat,"-138810368",semicircles,position_long,"1992084736",semicircles,distance,"316.27",m,altitude,"13.0",m,speed,"8.081",m/s,power,"107",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.081",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844615",s,position_lat,"-138810384",semicircles,position_long,"1992085504",semicircles,distance,"324.33",m,altitude,"13.0",m,speed,"8.089",m/s,power,"105",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.089",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844616",s,position_lat,"-138810480",semicircles,position_long,"1992086400",semicircles,distance,"332.35",m,altitude,"13.0",m,speed,"8.09",m/s,power,"114",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.09",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844617",s,position_lat,"-138810640",semicircles,position_long,"1992087296",semicircles,distance,"340.54",m,altitude,"13.0",m,speed,"8.11",m/s,power,"96",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.11",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844618",s,position_lat,"-138810848",semicircles,position_long,"1992088192",semicircles,distance,"348.59",m,altitude,"13.0",m,speed,"8.257",m/s,power,"104",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.257",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844619",s,position_lat,"-138811104",semicircles,position_long,"1992088960",semicircles,distance,"356.92",m,altitude,"13.0",m,speed,"8.412",m/s,power,"104",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.412",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844620",s,position_lat,"-138811376",semicircles,position_long,"1992089856",semicircles,distance,"365.5",m,altitude,"13.0",m,speed,"8.536",m/s,power,"110",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.536",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844621",s,position_lat,"-138811664",semicircles,position_long,"1992090752",semicircles,distance,"374.0",m,altitude,"13.0",m,speed,"8.593",m/s,power,"110",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.593",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844622",s,position_lat,"-138811984",semicircles,position_long,"1992091648",semicircles,distance,"382.7",m,altitude,"13.0",m,speed,"8.596",m/s,power,"110",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.596",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844623",s,position_lat,"-138812288",semicircles,position_long,"1992092544",semicircles,distance,"391.19",m,altitude,"13.200000000000045",m,speed,"8.594",m/s,power,"121",watts,heart_rate,"0",bpm,cadence,"79",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.594",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844624",s,position_lat,"-138812608",semicircles,position_long,"1992093440",semicircles,distance,"399.85",m,altitude,"13.200000000000045",m,speed,"8.593",m/s,power,"141",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.593",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844625",s,position_lat,"-138812896",semicircles,position_long,"1992094336",semicircles,distance,"408.36",m,altitude,"13.200000000000045",m,speed,"8.59",m/s,power,"146",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.59",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844626",s,position_lat,"-138813216",semicircles,position_long,"1992095232",semicircles,distance,"417.11",m,altitude,"13.200000000000045",m,speed,"8.576",m/s,power,"119",watts,heart_rate,"0",bpm,cadence,"80",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.576",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844627",s,position_lat,"-138813504",semicircles,position_long,"1992096000",semicircles,distance,"425.51",m,altitude,"13.200000000000045",m,speed,"8.525",m/s,power,"114",watts,heart_rate,"0",bpm,cadence,"79",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.525",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844628",s,position_lat,"-138813712",semicircles,position_long,"1992096896",semicircles,distance,"434.21",m,altitude,"13.200000000000045",m,speed,"8.457",m/s,power,"118",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.457",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844629",s,position_lat,"-138813872",semicircles,position_long,"1992097792",semicircles,distance,"442.43",m,altitude,"13.399999999999977",m,speed,"8.389",m/s,power,"121",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.389",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844630",s,position_lat,"-138813936",semicircles,position_long,"1992098688",semicircles,distance,"450.86",m,altitude,"13.399999999999977",m,speed,"8.321",m/s,power,"175",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.321",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844631",s,position_lat,"-138813936",semicircles,position_long,"1992099712",semicircles,distance,"459.16",m,altitude,"13.399999999999977",m,speed,"8.326",m/s,power,"177",watts,heart_rate,"0",bpm,cadence,"79",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.326",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844632",s,position_lat,"-138813840",semicircles,position_long,"1992100608",semicircles,distance,"467.45",m,altitude,"13.600000000000023",m,speed,"8.323",m/s,power,"177",watts,heart_rate,"0",bpm,cadence,"79",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"8.323",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844633",s,position_lat,"-138813632",semicircles,position_long,"1992101504",semicircles,distance,"475.73",m,altitude,"13.600000000000023",m,speed,"8.221",m/s,power,"101",watts,heart_rate,"0",bpm,cadence,"79",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"8.221",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844634",s,position_lat,"-138813312",semicircles,position_long,"1992102400",semicircles,distance,"483.88",m,altitude,"13.799999999999955",m,speed,"8.083",m/s,power,"98",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"8.083",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844635",s,position_lat,"-138812960",semicircles,position_long,"1992103168",semicircles,distance,"491.93",m,altitude,"13.799999999999955",m,speed,"7.956",m/s,power,"142",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"7.956",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844636",s,position_lat,"-138812560",semicircles,position_long,"1992103808",semicircles,distance,"499.9",m,altitude,"14.0",m,speed,"7.887",m/s,power,"171",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.887",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844637",s,position_lat,"-138812128",semicircles,position_long,"1992104576",semicircles,distance,"507.71",m,altitude,"14.0",m,speed,"7.859",m/s,power,"171",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.859",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844638",s,position_lat,"-138811664",semicircles,position_long,"1992105344",semicircles,distance,"515.45",m,altitude,"14.200000000000045",m,speed,"7.788",m/s,power,"128",watts,heart_rate,"0",bpm,cadence,"78",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.788",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844639",s,position_lat,"-138811184",semicircles,position_long,"1992105984",semicircles,distance,"523.39",m,altitude,"14.200000000000045",m,speed,"7.689",m/s,power,"118",watts,heart_rate,"0",bpm,cadence,"77",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.689",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844640",s,position_lat,"-138810688",semicircles,position_long,"1992106752",semicircles,distance,"530.97",m,altitude,"14.399999999999977",m,speed,"7.583",m/s,power,"121",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"7.583",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844641",s,position_lat,"-138810208",semicircles,position_long,"1992107264",semicircles,distance,"538.42",m,altitude,"14.399999999999977",m,speed,"7.489",m/s,power,"140",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"7.489",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844642",s,position_lat,"-138809728",semicircles,position_long,"1992108032",semicircles,distance,"545.99",m,altitude,"14.600000000000023",m,speed,"7.425",m/s,power,"145",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"7.425",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844643",s,position_lat,"-138809248",semicircles,position_long,"1992108544",semicircles,distance,"553.29",m,altitude,"14.799999999999955",m,speed,"7.372",m/s,power,"145",watts,heart_rate,"0",bpm,cadence,"76",rpm,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"7.372",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110844644",s,position_lat,"-138808768",semicircles,position_long,"1992109312",semicircles,distance,"560.63",m,altitude,"14.799999999999955",m,speed,"7.288",m/s,power,"124",watts,heart_rate,"0",bpm,cadence,"75",rpm,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"7.288",m/s,target_power,"0",watts,
