Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1105053980",s,position_lat,"-138816768",semicircles,position_long,"1991819264",semicircles,distance,"0.23",m,altitude,"1.6000000000000227",m,speed,"0.944",m/s,power,"161",watts,heart_rate,"66",bpm,cadence,"14",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"0.944",m/s,
Data,3,record,timestamp,"1105053981",s,position_lat,"-138816768",semicircles,position_long,"1991819136",semicircles,distance,"0.71",m,altitude,"1.6000000000000227",m,speed,"1.547",m/s,power,"161",watts,heart_rate,"66",bpm,cadence,"23",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"1.547",m/s,
Data,3,record,timestamp,"1105053982",s,position_lat,"-138816784",semicircles,position_long,"1991819008",semicircles,distance,"2.86",m,altitude,"1.6000000000000227",m,speed,"2.612",m/s,power,"189",watts,heart_rate,"67",bpm,cadence,"1",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"2.612",m/s,
Data,3,record,timestamp,"1105053983",s,position_lat,"-138816768",semicircles,position_long,"1991818624",semicircles,distance,"5.78",m,altitude,"1.6000000000000227",m,speed,"3.26",m/s,power,"164",watts,heart_rate,"67",bpm,cadence,"1",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"3.26",m/s,
Data,3,record,timestamp,"1105053984",s,position_lat,"-138816688",semicircles,position_long,"1991818240",semicircles,distance,"9.38",m,altitude,"1.6000000000000227",m,speed,"3.814",m/s,power,"172",watts,heart_rate,"68",bpm,cadence,"72",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"3.814",m/s,
Data,3,record,timestamp,"1105053985",s,position_lat,"-138816576",semicircles,position_long,"1991817856",semicircles,distance,"13.39",m,altitude,"1.6000000000000227",m,speed,"4.268",m/s,power,"170",watts,heart_rate,"69",bpm,cadence,"83",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"4.268",m/s,
Data,3,record,timestamp,"1105053986",s,position_lat,"-138816464",semicircles,position_long,"1991817344",semicircles,distance,"17.97",m,altitude,"1.6000000000000227",m,speed,"4.805",m/s,power,"221",watts,heart_rate,"70",bpm,cadence,"79",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"4.805",m/s,
Data,3,record,timestamp,"1105053987",s,position_lat,"-138816352",semicircles,position_long,"1991816704",semicircles,distance,"22.94",m,altitude,"1.6000000000000227",m,speed,"5.154",m/s,power,"168",watts,heart_rate,"70",bpm,cadence,"77",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"5.154",m/s,
Data,3,record,timestamp,"1105053988",s,position_lat,"-138816272",semicircles,position_long,"1991816192",semicircles,distance,"28.26",m,altitude,"1.6000000000000227",m,speed,"5.433",m/s,power,"153",watts,heart_rate,"71",bpm,cadence,"77",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"5.433",m/s,
Data,3,record,timestamp,"1105053989",s,position_lat,"-138816224",semicircles,position_long,"1991815680",semicircles,distance,"33.79",m,altitude,"1.6000000000000227",m,speed,"5.682",m/s,power,"156",watts,heart_rate,"72",bpm,cadence,"78",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"5.682",m/s,
Data,3,record,timestamp,"1105053990",s,position_lat,"-138816192",semicircles,position_long,"1991814912",semicircles,distance,"39.63",m,altitude,"1.6000000000000227",m,speed,"5.893",m/s,power,"142",watts,heart_rate,"73",bpm,cadence,"79",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"5.893",m/s,
Data,3,record,timestamp,"1105053991",s,position_lat,"-138816192",semicircles,position_long,"1991814400",semicircles,distance,"45.58",m,altitude,"1.6000000000000227",m,speed,"6.097",m/s,power,"149",watts,heart_rate,"76",bpm,cadence,"79",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"6.097",m/s,
Data,3,record,timestamp,"1105053992",s,position_lat,"-138816208",semicircles,position_long,"1991813632",semicircles,distance,"51.84",m,altitude,"1.6000000000000227",m,speed,"6.299",m/s,power,"145",watts,heart_rate,"77",bpm,cadence,"80",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"6.299",m/s,
