record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1101308432","-128910888","1978540416","0.45","63.0","11.641","279","142","99","63.0","11.641",
"1101308433","-128910544","1978541696","11.81","63.0","11.578","234","142","99","63.0","11.578",
"1101308434","-128910248","1978542848","23.05","63.200000000000045","11.244","230","143","98","63.200000000000045","11.244",
"1101308435","-128909760","1978543872","34.2","63.60000000000002","10.932","233","143","98","63.60000000000002","10.932",
"1101308436","-128908928","1978544768","45.14","64.0","10.692","243","143","96","64.0","10.692",
"1101308437","-128908008","1978545536","55.63","64.39999999999998","10.493","283","143","95","64.39999999999998","10.493",
"1101308438","-128907072","1978546048","65.9","64.60000000000002","10.332","292","143","94","64.60000000000002","10.332",
"1101308439","-128906160","1978546816","76.21","65.0","10.191","296","144","93","65.0","10.191",
"1101308440","-128905448","1978547584","86.5","65.39999999999998","10.053","294","144","93","65.39999999999998","10.053",
"1101308441","-128904968","1978548608","96.47","65.60000000000002","9.985","295","144","92","65.60000000000002","9.985",
"1101308442","-128904528","1978549504","106.32","65.60000000000002","10.043","279","145","92","65.60000000000002","10.043",
"1101308443","-128904032","1978550656","116.6","65.60000000000002","10.225","257","145","92","65.60000000000002","10.225",
"1101308444","-128903584","1978551552","126.71","65.39999999999998","10.42","250","145","91","65.39999999999998","10.42",
"1101308445","-128903168","1978552704","137.26","65.39999999999998","10.576","250","146","93","65.39999999999998","10.576",
"1101308446","-128902784","1978553728","147.89","65.39999999999998","10.652","229","146","93","65.39999999999998","10.652",
"1101308447","-128902360","1978554880","158.9","65.39999999999998","10.753","269","146","94","65.39999999999998","10.753",
"1101308448","-128902000","1978555904","169.4","65.39999999999998","10.842","283","147","95","65.39999999999998","10.842",
"1101308449","-128901704","1978557184","180.48","65.39999999999998","10.934","293","147","95","65.39999999999998","10.934",
"1101308450","-128901616","1978558336","191.56","65.39999999999998","11.005","278","147","96","65.39999999999998","11.005",
"1101308451","-128901816","1978559616","202.45","65.39999999999998","11.047","270","147","97","65.39999999999998","11.047",
"1101308452","-128902344","1978560512","213.33","65.60000000000002","11.048","248","148","97","65.60000000000002","11.048",
"1101308453","-128903048","1978561536","224.45","65.60000000000002","11.031","236","147","97","65.60000000000002","11.031",
"1101308454","-128903800","1978562432","235.36","65.79999999999995","11.009","228","147","95","65.79999999999995","11.009",
"1101308455","-128904544","1978563328","246.61","65.79999999999995","11.024","251","147","95","65.79999999999995","11.024",
"1101308456","-128905296","1978564352","257.67","66.0","11.082","264","147","95","66.0","11.082",
"1101308457","-128906064","1978565248","268.74","66.0","11.14","248","147","95","66.0","11.14",
"1101308458","-128906816","1978566272","279.97","66.0","11.205","261","146","95","66.0","11.205",
"1101308459","-128907496","1978567168","291.17","66.0","11.275","266","146","94","66.0","11.275",
"1101308460","-128908056","1978568320","302.52","66.0","11.354","249","145","95","66.0","11.354",
"1101308461","-128907608","1978569344","313.63","66.20000000000005","11.354","283","145","96","66.20000000000005","11.354",
"1101308462","-128906440","1978569728","325.08","66.39999999999998","11.319","312","144","96","66.39999999999998","11.319",
