record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1083159120","10243.19","135.20000000000005","122","5","122","566835492","-628853387","15.004","27.46",,
"1083159121","10258.12","134.20000000000005","123","5","123","566833912","-628853004","15.097","27.46",,
"1083159122","10273.12","133.20000000000005","123","5","123","566832329","-628852539","15.2","27.46",,
"1083159123","10288.38","132.20000000000005","123","5","123","566830734","-628852006","15.349","27.46",,
"1083159124","10303.58","131.0","122","5","122","566829158","-628851342","15.442","26.18",,
"1083159125","10318.95","129.79999999999995","122","5","122","566827602","-628850526","15.461","26.18",,
"1083159126","10334.37","128.60000000000002","122","5","122","566826049","-628849675","15.47","26.18",,
"1083159127","10350.02","127.39999999999998","122","5","122","566824516","-628848696","15.554","26.18",,
"1083159128","10365.33","126.20000000000005","121","5","121","566823032","-628847618","15.592","26.18",,
"1083159129","10380.93","125.0","121","5","121","566821541","-628846487","15.61","24.54",,
"1083159130","10396.8","123.60000000000002","121","5","121","566820039","-628845319","15.75","24.54",,
"1083159131","10412.57","122.20000000000005","121","5","121","566818571","-628844072","15.844","24.54",,
"1083159132","10428.34","120.79999999999995","120","5","120","566817150","-628842695","15.955","24.54",,
"1083159133","10444.26","119.60000000000002","120","5","120","566815795","-628841154","15.946","24.54",,
"1083159134","10460.34","118.20000000000005","120","5","120","566814482","-628839497","15.974","23.84",,
"1083159135","10476.45","117.0","120","5","120","566813193","-628837801","15.937","23.84",,
"1083159136","10492.49","115.60000000000002","120","5","120","566811988","-628835999","15.899","23.84",,
"1083159137","10508.43","114.39999999999998","120","5","120","566810830","-628834137","16.002","23.84",,
"1083159138","10524.48","113.0","120","5","120","566809704","-628832223","16.067","23.84",,
"1083159139","10540.21","111.79999999999995","120","5","120","566808621","-628830303","16.021","23.37",,
"1083159140","10556.15","110.60000000000002","119","5","119","566807621","-628828245","16.049","23.37",,
"1083159141","10572.21","109.20000000000005","119","5","119","566806681","-628826100","16.114","23.37",,
"1083159142","10588.58","107.20000000000005","119","5","119","566805810","-628823853","16.086","23.37",,
"1083159143","10604.92","106.60000000000002","119","5","119","566805009","-628821555","16.123","23.37",,
"1083159144","10621.3","105.20000000000005","119","5","119","566804237","-628819224","16.263","23.06",,
"1083159145","10637.72","104.0","119","5","119","566803518","-628816843","16.413","23.06",,
"1083159146","10654.32","102.79999999999995","119","5","119","566802877","-628814396","16.478","23.06",,
"1083159147","10670.79","101.60000000000002","119","5","119","566802315","-628811922","16.487","23.06",,
"1083159148","10687.16","100.39999999999998","119","5","119","566801824","-628809426","16.375","23.06",,
"1083159149","10703.65","99.20000000000005","119","5","119","566801386","-628806893","16.329","23.25",,
"1083159150","10720.3","97.20000000000005","119","5","119","566801003","-628804322","16.422","23.25",,
"1083159151","10736.85","96.39999999999998","119","5","119","566800691","-628801743","16.431","23.25",,
"1083159152","10753.25","95.0","118","5","118","566800477","-628799164","16.347","23.25",,
"1083159153","10769.6","93.60000000000002","118","5","118","566800293","-628796595","16.235","23.25",,
"1083159154","10785.87","91.39999999999998","118","5","118","566800115","-628794041","16.207","23.77",,
"1083159155","10801.8","90.60000000000002","118","5","118","566799941","-628791525","16.161","23.77",,
"1083159156","10817.87","88.79999999999995","118","5","118","566799772","-628788994","16.142","23.77",,
"1083159157","10833.92","87.39999999999998","117","5","117","566799615","-628786457","16.151","23.77",,
"1083159158","10850.18","86.0","117","5","117","566799458","-628783901","16.151","23.77",,
"1083159159","10866.16","84.60000000000002","117","5","117","566799304","-628781383","16.077","25.29",,
"1083159160","10881.95","83.20000000000005","117","5","117","566799176","-628778892","15.955","25.29",,
"1083159161","10897.65","81.79999999999995","117","5","117","566799058","-628776397","15.899","25.29",,
"1083159162","10913.7","80.60000000000002","117","5","117","566798941","-628773866","15.918","25.29",,
"1083159163","10929.5","78.39999999999998","117","5","117","566798875","-628771358","15.778","25.29",,
"1083159164","10945.76","77.79999999999995","117","5","117","566798898","-628768791","15.788","26.7",,
"1083159165","10961.81","76.39999999999998","117","5","117","566798940","-628766251","15.825","26.7",,
"1083159166","10977.63","75.0","117","5","117","566798971","-628763748","15.825","26.7",,
"1083159167","10993.31","73.79999999999995","118","5","118","566799046","-628761262","15.806","26.7",,
"1083159168","11008.97","72.60000000000002","118","5","118","566799186","-628758788","15.713","26.7",,
"1083159169","11024.63","71.60000000000002","118","5","118","566799381","-628756328","15.629","26.07",,
"1083159170","11040.17","69.0","118","5","118","566799597","-628753887","15.592","26.07",,
"1083159171","11055.48","67.79999999999995","118","5","118","566799830","-628751479","15.452","26.07",,
"1083159172","11070.74","66.39999999999998","118","5","118","566800129","-628749106","15.237","26.07",,
"1083159173","11085.74","65.39999999999998","118","5","118","566800467","-628746784","15.013","26.07",,
"1083159174","11100.43","64.39999999999998","118","5","118","566800834","-628744523","14.742","26.83",,
"1083159175","11114.85","63.60000000000002","118","5","118","566801227","-628742316","14.472","26.83",,
"1083159176","11128.84","62.799999999999955","118","5","118","566801640","-628740173","14.127","26.83",,
"1083159177","11142.68","62.0","118","5","118","566802097","-628738086","13.697","26.83",,
"1083159178","11156.09","61.200000000000045","118","5","118","566802577","-628736088","13.203","26.83",,
"1083159179","11168.98","60.60000000000002","119","5","119","566803070","-628734184","12.774","25.76",,
"1083159180","11181.39","60.0","119","5","119","566803567","-628732357","12.391","25.76",,
"1083159181","11193.41","59.799999999999955","119","5","119","566804061","-628730600","11.962","25.76",,
"1083159182","11204.95","59.799999999999955","119","5","119","566804573","-628728929","11.514","25.76",,
"1083159183","11216.23","59.60000000000002","119","5","119","566805112","-628727335","11.085","25.76",,
"1083159184","11227.03","59.60000000000002","119","5","119","566805656","-628725830","10.721","25.05",,
"1083159185","11237.29","59.60000000000002","119","5","119","566806170","-628724387","10.376","25.05",,
"1083159186","11247.27","59.60000000000002","120","5","120","566806675","-628722998","9.975","25.05",,
"1083159187","11256.75","59.799999999999955","120","5","120","566807171","-628721690","9.536","25.05",,
"1083159188","11265.78","59.799999999999955","120","5","120","566807666","-628720456","9.097","25.05",,
"1083159189","11274.56","59.799999999999955","120","5","120","566808145","-628719267","8.668","24.18",,
"1083159190","11282.75","60.0","120","5","120","566808604","-628718154","8.304","24.18",,
"1083159191","11290.94","60.200000000000045","120","5","120","566809067","-628717067","8.062","24.18",,
"1083159192","11298.52","60.39999999999998","120","5","120","566809513","-628716057","7.81","24.18",,
"1083159193","11305.9","60.60000000000002","121","5","121","566809956","-628715101","7.455","24.18",,
"1083159194","11312.76","60.60000000000002","121","5","121","566810384","-628714208","7.166","23.6",,
"1083159195","11319.54","60.799999999999955","121","5","121","566810815","-628713329","6.951","23.6",,
"1083159196","11326.28","61.0","121","5","121","566811247","-628712474","6.681","23.6",,
"1083159197","11332.68","61.200000000000045","122","5","122","566811658","-628711662","6.392","23.6",,
"1083159198","11338.88","61.39999999999998","122","5","122","566812057","-628710877","6.149","23.6",,
"1083159199","11344.77","61.60000000000002","122","5","122","566812435","-628710139","5.86","24.79",,
"1083159200","11350.19","61.799999999999955","122","5","122","566812790","-628709451","5.608","24.79",,
"1083159201","11355.41","62.200000000000045","122","5","122","566813136","-628708795","5.337","24.79",,
"1083159202","11360.5","62.60000000000002","123","5","123","566813481","-628708161","5.16","24.79",,
"1083159203","11365.52","62.60000000000002","123","5","123","566813821","-628707532","5.029","24.79",,
"1083159204","11370.53","62.799999999999955","124","5","124","566814168","-628706937","4.861","25.18",,
"1083159205","11375.11","63.0","124","5","124","566814505","-628706401","4.703","25.18",,
"1083159206","11379.71","63.200000000000045","124","5","124","566814825","-628705858","4.544","25.18",,
"1083159207","11383.9","63.60000000000002","124","5","124","566815130","-628705354","4.367","25.18",,
"1083159208","11388.25","63.799999999999955","124","5","124","566815453","-628704846","4.236","25.18",,
"1083159209","11392.75","64.0","125","5","125","566815788","-628704349","4.161","25.84",,
"1083159210","11397.03","64.20000000000005","125","5","125","566816085","-628703859","4.115","25.84",,
"1083159211","11400.94","64.20000000000005","126","5","126","566816360","-628703375","3.984","25.84",,
"1083159212","11404.98","64.39999999999998","126","5","126","566816661","-628702908","3.919","25.84",,
"1083159213","11409.09","64.60000000000002","127","5","127","566816964","-628702459","3.798","25.84",,
"1083159214","11412.68","64.60000000000002","128","5","128","566817226","-628702041","3.714","25.89",,
"1083159215","11416.25","64.79999999999995","128","5","128","566817486","-628701629","3.686","25.89",,
"1083159216","11419.47","65.0","129","5","129","566817752","-628701256","3.639","25.89",,
"1083159217","11423.39","65.20000000000005","130","5","130","566818050","-628700831","3.667","25.89",,
"1083159218","11427.05","65.39999999999998","131","5","131","566818327","-628700432","3.592","25.89",,
"1083159219","11430.4","65.60000000000002","131","5","131","566818604","-628700069","3.536","25.89",,
"1083159220","11434.03","65.79999999999995","132","5","132","566818884","-628699665","3.536","25.13",,
"1083159221","11437.6","66.0","133","5","133","566819163","-628699274","3.48","25.13",,
"1083159222","11441.01","66.0","134","5","134","566819443","-628698915","3.527","25.13",,
"1083159223","11444.67","66.39999999999998","135","5","135","566819711","-628698514","3.471","25.13",,
"1083159224","11447.75","66.60000000000002","136","5","136","566819944","-628698157","3.462","24.23",,
"1083159225","11451.01","66.79999999999995","137","5","137","566820193","-628697772","3.396","24.23",,
"1083159226","11454.78","67.0","138","5","138","566820495","-628697385","3.406","24.23",,
"1083159227","11458.28","67.20000000000005","139","5","139","566820776","-628697009","3.331","24.23",,
"1083159228","11461.91","67.39999999999998","139","5","139","566821066","-628696676","3.303","24.23",,
"1083159229","11465.21","67.39999999999998","140","5","140","566821327","-628696334","3.312","24.03",,
"1083159230","11468.21","67.60000000000002","141","5","141","566821584","-628696016","3.275","24.03",,
"1083159231","11471.71","68.0","141","5","141","566821853","-628695657","3.294","24.03",,
"1083159232","11474.84","68.0","141","5","141","566822122","-628695334","3.266","24.03",,
"1083159233","11478.4","68.20000000000005","141","5","141","566822399","-628694966","3.191","24.03",,
"1083159234","11481.73","68.39999999999998","141","5","141","566822644","-628694612","3.154","24.68",,
"1083159235","11484.43","68.60000000000002","141","5","141","566822850","-628694296","3.088","24.68",,
"1083159236","11487.16","68.79999999999995","141","5","141","566823068","-628693997","3.014","24.68",,
"1083159237","11489.88","69.0","140","5","140","566823298","-628693692","2.958","24.68",,
"1083159238","11492.87","69.39999999999998","139","5","139","566823547","-628693374","2.939","24.68",,
"1083159239","11496.38","69.60000000000002","139","5","139","566823824","-628693031","2.911","25.9",,
"1083159240","11499.37","69.79999999999995","138","5","138","566824063","-628692703","2.893","25.9",,
"1083159241","11502.51","70.0","138","5","138","566824320","-628692409","2.855","25.9",,
"1083159242","11505.36","70.39999999999998","137","5","137","566824533","-628692091","2.855","25.9",,
"1083159243","11508.17","70.60000000000002","137","5","137","566824746","-628691789","2.837","25.9",,
"1083159244","11510.68","70.79999999999995","137","5","137","566824953","-628691514","2.781","27.9",,
"1083159245","11513.57","71.0","136","5","136","566825183","-628691217","2.753","27.9",,
"1083159246","11516.24","71.20000000000005","136","5","136","566825381","-628690909","2.706","27.9",,
"1083159247","11519.1","71.60000000000002","136","5","136","566825596","-628690603","2.631","27.9",,
"1083159248","11521.6","71.79999999999995","136","5","136","566825790","-628690321","2.613","27.9",,
"1083159249","11524.18","72.0","135","5","135","566825971","-628689999","2.575","26.87",,
"1083159250","11526.8","72.20000000000005","135","5","135","566826176","-628689701","2.529","26.87",,
"1083159251","11529.59","72.39999999999998","135","5","135","566826412","-628689444","2.519","26.87",,
"1083159252","11532.29","72.60000000000002","134","5","134","566826620","-628689161","2.538","26.87",,
"1083159253","11535.01","73.0","133","5","133","566826832","-628688893","2.566","26.87",,
"1083159254","11537.19","73.20000000000005","133","5","133","566827003","-628688622","2.594","27.36",,
"1083159255","11540.02","73.39999999999998","132","5","132","566827214","-628688314","2.603","27.36",,
"1083159256","11542.72","73.39999999999998","132","5","132","566827419","-628688024","2.669","27.36",,
"1083159257","11545.22","73.60000000000002","131","5","131","566827608","-628687727","2.687","27.36",,
"1083159258","11547.84","74.0","131","5","131","566827811","-628687428","2.697","27.36",,
"1083159259","11550.6","74.20000000000005","130","5","130","566828027","-628687133","2.659","26.11",,
"1083159260","11553.36","74.20000000000005","129","5","129","566828248","-628686853","2.659","26.11",,
"1083159261","11556.15","74.39999999999998","129","5","129","566828446","-628686541","2.678","26.11",,
"1083159262","11558.53","74.60000000000002","128","5","128","566828648","-628686271","2.697","26.11",,
"1083159263","11561.51","74.79999999999995","128","5","128","566828870","-628685965","2.715","26.11",,
"1083159264","11564.11","75.0","128","5","128","566829066","-628685674","2.743","26.86",,
"1083159265","11566.7","75.20000000000005","128","5","128","566829261","-628685377","2.781","26.86",,
"1083159266","11569.29","75.39999999999998","128","5","128","566829462","-628685078","2.799","26.86",,
"1083159267","11572.05","75.60000000000002","128","5","128","566829676","-628684778","2.706","26.86",,
"1083159268","11574.84","75.79999999999995","128","5","128","566829883","-628684486","2.641","26.86",,
"1083159269","11577.02","75.79999999999995","129","5","129","566830053","-628684222","2.575","28.14",,
"1083159270","11579.61","76.0","129","5","129","566830249","-628683912","2.594","28.14",,
"1083159271","11582.37","76.20000000000005","129","5","129","566830448","-628683582","2.585","28.14",,
"1083159272","11585.15","76.39999999999998","130","5","130","566830656","-628683263","2.575","28.14",,
"1083159273","11588.06","76.60000000000002","130","5","130","566830884","-628682972","2.613","28.14",,
"1083159274","11590.66","76.79999999999995","130","5","130","566831088","-628682689","2.659","29.78",,
"1083159275","11593.26","77.0","130","5","130","566831297","-628682410","2.678","29.78",,
"1083159276","11595.83","77.20000000000005","131","5","131","566831505","-628682119","2.687","29.78",,
"1083159277","11599.05","77.60000000000002","131","5","131","566831755","-628681824","2.762","29.78",,
"1083159278","11601.59","77.79999999999995","131","5","131","566831956","-628681537","2.771","29.78",,
"1083159279","11604.21","78.0","131","5","131","566832165","-628681245","2.743","28.52",,
"1083159280","11607.13","78.20000000000005","130","5","130","566832396","-628680938","2.79","28.52",,
"1083159281","11609.99","78.39999999999998","130","5","130","566832622","-628680644","2.809","28.52",,
"1083159282","11612.79","78.60000000000002","129","5","129","566832839","-628680342","2.865","28.52",,
"1083159283","11615.58","78.79999999999995","129","5","129","566833048","-628680019","2.93","28.52",,
"1083159284","11618.46","79.0","129","5","129","566833278","-628679706","2.939","29.64",,
"1083159285","11621.4","79.20000000000005","128","5","128","566833497","-628679378","2.855","29.64",,
"1083159286","11624.1","79.60000000000002","128","5","128","566833698","-628679075","2.669","29.64",,
"1083159287","11626.93","79.79999999999995","128","5","128","566833921","-628678749","2.865","29.64",,
"1083159288","11630.03","80.0","128","5","128","566834159","-628678422","2.865","29.64",,
"1083159289","11632.96","80.20000000000005","127","5","127","566834390","-628678095","2.939","28.03",,
"1083159290","11636.0","80.39999999999998","127","5","127","566834628","-628677768","2.958","28.03",,
"1083159291","11639.13","80.79999999999995","127","5","127","566834877","-628677426","3.079","28.03",,
"1083159292","11642.34","81.0","127","5","127","566835122","-628677080","3.004","28.03",,
"1083159293","11645.41","81.0","127","5","127","566835374","-628676761","3.06","28.03",,
"1083159294","11648.53","81.20000000000005","127","5","127","566835637","-628676429","3.172","28.13",,
"1083159295","11652.03","81.79999999999995","128","5","128","566835916","-628676079","3.219","28.13",,
"1083159296","11655.34","82.0","128","5","128","566836190","-628675730","3.284","28.13",,
"1083159297","11658.77","82.20000000000005","128","5","128","566836471","-628675373","3.266","28.13",,
"1083159298","11662.26","82.39999999999998","129","5","129","566836760","-628675042","3.266","28.13",,
"1083159299","11665.62","82.60000000000002","130","5","130","566837029","-628674701","3.247","29.38",,
"1083159300","11668.92","82.60000000000002","131","5","131","566837281","-628674351","3.247","29.38",,
"1083159301","11672.05","82.79999999999995","131","5","131","566837511","-628673999","3.154","29.38",,
"1083159302","11675.28","83.0","132","5","132","566837723","-628673624","3.126","29.38",,
"1083159303","11677.95","83.20000000000005","133","5","133","566837923","-628673307","3.098","29.38",,
"1083159304","11680.84","83.39999999999998","134","5","134","566838144","-628672973","3.163","28.64",,
"1083159305","11683.7","83.60000000000002","135","5","135","566838367","-628672658","3.079","28.64",,
"1083159306","11686.69","83.79999999999995","135","5","135","566838594","-628672317","3.182","28.64",,
"1083159307","11689.62","84.0","136","5","136","566838827","-628671999","3.098","28.64",,
"1083159308","11692.66","84.20000000000005","137","5","137","566839066","-628671649","3.191","28.64",,
"1083159309","11696.27","84.39999999999998","137","5","137","566839344","-628671267","3.396","27.76",,
"1083159310","11699.47","84.39999999999998","137","5","137","566839593","-628670920","3.228","27.76",,
"1083159311","11702.58","84.60000000000002","137","5","137","566839834","-628670563","3.172","27.76",,
"1083159312","11705.95","84.79999999999995","137","5","137","566840091","-628670189","3.2","27.76",,
"1083159313","11709.1","85.0","137","5","137","566840340","-628669840","3.098","27.76",,
"1083159314","11712.43","85.39999999999998","137","5","137","566840585","-628669466","3.004","27.16",,
"1083159315","11715.47","85.60000000000002","137","5","137","566840823","-628669129","2.921","27.16",,
"1083159316","11718.67","85.79999999999995","137","5","137","566841080","-628668813","2.911","27.16",,
"1083159317","11721.75","86.0","137","5","137","566841315","-628668500","2.958","27.16",,
"1083159318","11724.32","86.20000000000005","137","5","137","566841530","-628668222","3.023","27.16",,
"1083159319","11727.24","86.39999999999998","137","5","137","566841759","-628667895","3.051","28.34",,
"1083159320","11730.27","86.60000000000002","138","5","138","566841993","-628667547","3.07","28.34",,
"1083159321","11733.69","86.60000000000002","138","5","138","566842244","-628667181","3.042","28.34",,
"1083159322","11736.5","86.79999999999995","138","5","138","566842478","-628666875","3.042","28.34",,
"1083159323","11739.72","86.79999999999995","138","5","138","566842726","-628666540","3.014","28.34",,
"1083159324","11742.59","87.0","138","5","138","566842943","-628666207","3.014","30.31",,
"1083159325","11745.68","87.20000000000005","138","5","138","566843183","-628665861","3.07","30.31",,
"1083159326","11748.89","87.39999999999998","138","5","138","566843432","-628665525","3.079","30.31",,
"1083159327","11751.84","87.60000000000002","138","5","138","566843677","-628665224","3.135","30.31",,
"1083159328","11754.89","87.60000000000002","138","5","138","566843916","-628664882","3.144","30.31",,
"1083159329","11758.09","87.79999999999995","137","5","137","566844177","-628664543","3.172","30.44",,
"1083159330","11761.22","88.0","137","5","137","566844430","-628664209","3.079","30.44",,
"1083159331","11764.34","88.20000000000005","136","5","136","566844682","-628663876","2.976","30.44",,
"1083159332","11767.55","88.39999999999998","136","5","136","566844940","-628663536","2.948","30.44",,
"1083159333","11770.81","88.60000000000002","135","5","135","566845213","-628663213","2.986","30.44",,
"1083159334","11774.18","88.79999999999995","135","5","135","566845490","-628662896","3.004","29.74",,
"1083159335","11777.22","89.0","135","5","135","566845725","-628662562","3.042","29.74",,
"1083159336","11780.28","89.20000000000005","134","5","134","566845964","-628662234","3.023","29.74",,
"1083159337","11783.27","89.39999999999998","134","5","134","566846201","-628661929","3.014","29.74",,
"1083159338","11786.39","89.60000000000002","133","5","133","566846442","-628661587","3.088","29.74",,
"1083159339","11789.62","89.79999999999995","133","5","133","566846679","-628661238","3.004","29.28",,
"1083159340","11792.56","90.0","132","5","132","566846883","-628660883","2.995","29.28",,
"1083159341","11795.5","90.20000000000005","132","5","132","566847106","-628660537","3.032","29.28",,
"1083159342","11798.83","90.20000000000005","132","5","132","566847367","-628660198","3.079","29.28",,
"1083159343","11801.93","90.39999999999998","131","5","131","566847636","-628659884","3.182","29.28",,
"1083159344","11805.61","90.60000000000002","131","5","131","566847944","-628659510","3.331","27.78",,
"1083159345","11809.32","90.79999999999995","131","5","131","566848241","-628659132","3.322","27.78",,
"1083159346","11812.86","90.79999999999995","130","5","130","566848506","-628658749","3.303","27.78",,
"1083159347","11816.04","91.0","130","5","130","566848750","-628658398","3.359","27.78",,
"1083159348","11819.24","91.0","130","5","130","566848986","-628658040","3.406","27.78",,
"1083159349","11822.07","91.20000000000005","130","5","130","566849216","-628657708","3.378","27.58",,
"1083159350","11825.41","91.39999999999998","130","5","130","566849472","-628657332","3.387","27.58",,
"1083159351","11828.85","91.39999999999998","131","5","131","566849720","-628656932","3.387","27.58",,
"1083159352","11832.45","91.60000000000002","131","5","131","566849979","-628656509","3.471","27.58",,
"1083159353","11836.04","91.60000000000002","131","5","131","566850265","-628656133","3.555","27.58",,
"1083159354","11839.62","91.79999999999995","130","5","130","566850542","-628655752","3.555","27.44",,
"1083159355","11842.98","91.79999999999995","130","5","130","566850818","-628655384","3.658","27.44",,
"1083159356","11846.73","92.0","130","5","130","566851119","-628654986","3.76","27.44",,
"1083159357","11850.56","92.0","129","5","129","566851415","-628654565","3.798","27.44",,
"1083159358","11854.4","92.20000000000005","128","5","128","566851717","-628654152","3.77","27.44",,
"1083159359","11858.19","92.20000000000005","128","5","128","566852013","-628653740","3.714","26.17",,
"1083159360","11861.97","92.39999999999998","128","5","128","566852304","-628653319","3.77","26.17",,
"1083159361","11865.85","92.39999999999998","127","5","127","566852591","-628652876","3.826","26.17",,
"1083159362","11869.76","92.60000000000002","127","5","127","566852896","-628652450","3.891","26.17",,
"1083159363","11873.7","92.60000000000002","127","5","127","566853173","-628651981","3.919","26.17",,
"1083159364","11877.7","92.79999999999995","126","5","126","566853454","-628651505","4.012","25.32",,
"1083159365","11881.7","93.0","126","5","126","566853731","-628651024","4.096","25.32",,
"1083159366","11885.8","93.20000000000005","126","5","126","566854012","-628650519","4.18","25.32",,
"1083159367","11890.07","93.39999999999998","125","5","125","566854307","-628649991","4.217","25.32",,
"1083159368","11894.56","93.39999999999998","125","5","125","566854624","-628649455","4.236","25.32",,
"1083159369","11899.08","93.60000000000002","125","5","125","566854943","-628648929","4.264","25.14",,
"1083159370","11903.41","93.60000000000002","125","5","125","566855259","-628648421","4.367","25.14",,
"1083159371","11907.87","93.79999999999995","125","5","125","566855574","-628647881","4.479","25.14",,
"1083159372","11912.37","93.79999999999995","125","5","125","566855898","-628647337","4.516","25.14",,
"1083159373","11916.98","94.0","125","5","125","566856213","-628646788","4.46","25.14",,
"1083159374","11921.75","94.0","125","5","125","566856523","-628646221","4.516","25.42",,
"1083159375","11926.03","94.20000000000005","125","5","125","566856821","-628645694","4.581","25.42",,
"1083159376","11930.8","94.20000000000005","125","5","125","566857112","-628645087","4.703","25.42",,
"1083159377","11935.24","94.20000000000005","125","5","125","566857401","-628644511","4.749","25.42",,
"1083159378","11940.07","94.20000000000005","125","5","125","566857696","-628643877","4.871","25.42",,
"1083159379","11945.02","94.20000000000005","125","5","125","566857989","-628643229","4.917","26.0",,
"1083159380","11949.85","94.20000000000005","124","5","124","566858281","-628642576","4.983","26.0",,
"1083159381","11955.06","94.0","124","5","124","566858588","-628641891","4.973","26.0",,
"1083159382","11960.31","94.0","123","5","123","566858895","-628641200","5.123","26.0",,
"1083159383","11965.6","94.0","123","5","123","566859195","-628640489","5.309","26.0",,
"1083159384","11970.89","94.0","123","5","123","566859502","-628639780","5.328","23.24",,
"1083159385","11976.12","93.79999999999995","123","5","123","566859825","-628639094","5.318","23.24",,
"1083159386","11981.65","93.79999999999995","123","5","123","566860121","-628638338","5.346","23.24",,
"1083159387","11987.15","93.79999999999995","123","5","123","566860436","-628637605","5.365","23.24",,
"1083159388","11992.63","93.79999999999995","124","5","124","566860761","-628636888","5.374","23.24",,
"1083159389","11997.97","93.79999999999995","124","5","124","566861070","-628636174","5.393","26.52",,
"1083159390","12003.46","93.79999999999995","125","5","125","566861392","-628635444","5.524","26.52",,
"1083159391","12009.27","93.79999999999995","125","5","125","566861685","-628634644","5.664","26.52",,
"1083159392","12015.13","93.79999999999995","125","5","125","566861995","-628633843","5.841","26.52",,
"1083159393","12021.07","93.79999999999995","125","5","125","566862297","-628633012","6.037","26.52",,
"1083159394","12027.0","93.79999999999995","125","5","125","566862580","-628632158","6.102","26.34",,
"1083159395","12033.29","93.79999999999995","125","5","125","566862895","-628631270","6.252","26.34",,
"1083159396","12039.77","93.79999999999995","125","5","125","566863221","-628630364","6.401","26.34",,
"1083159397","12046.3","93.79999999999995","125","5","125","566863533","-628629436","6.485","26.34",,
"1083159398","12053.0","93.60000000000002","125","5","125","566863851","-628628489","6.587","26.34",,
"1083159399","12059.71","93.39999999999998","125","5","125","566864145","-628627521","6.681","26.22",,
"1083159400","12066.53","93.20000000000005","125","5","125","566864442","-628626532","6.849","26.22",,
"1083159401","12073.55","93.20000000000005","125","5","125","566864741","-628625519","6.905","26.22",,
"1083159402","12080.46","93.0","125","5","125","566865041","-628624516","6.951","26.22",,
"1083159403","12087.56","92.79999999999995","125","5","125","566865337","-628623480","7.082","26.22",,
"1083159404","12094.7","92.60000000000002","125","5","125","566865607","-628622416","7.166","27.32",,
"1083159405","12101.99","92.39999999999998","124","5","124","566865867","-628621326","7.166","27.32",,
"1083159406","12109.36","92.39999999999998","124","5","124","566866124","-628620226","7.278","27.32",,
"1083159407","12116.78","92.39999999999998","124","5","124","566866376","-628619114","7.399","27.32",,
"1083159408","12124.06","92.20000000000005","123","5","123","566866624","-628618009","7.465","27.32",,
"1083159409","12131.61","92.0","123","5","123","566866877","-628616868","7.483","27.32",,
"1083159410","12139.24","92.0","123","5","123","566867133","-628615721","7.437","27.32",,
"1083159411","12146.88","91.79999999999995","123","5","123","566867367","-628614575","7.381","27.32",,
"1083159412","12154.08","91.79999999999995","123","5","123","566867587","-628613477","7.297","27.32",,
"1083159413","12161.35","91.60000000000002","123","5","123","566867785","-628612360","7.25","27.32",,
"1083159414","12168.76","91.60000000000002","123","5","123","566867971","-628611221","7.25","27.32",,
"1083159415","12176.04","91.60000000000002","123","5","123","566868134","-628610097","7.175","27.32",,
"1083159416","12183.07","91.60000000000002","123","5","123","566868279","-628609003","7.007","27.32",,
"1083159417","12190.0","91.60000000000002","123","5","123","566868455","-628607936","6.858","27.32",,
"1083159418","12196.9","91.60000000000002","123","5","123","566868617","-628606871","6.746","27.32",,
"1083159419","12203.68","91.60000000000002","123","5","123","566868773","-628605834","6.634","26.87",,
"1083159420","12209.97","91.79999999999995","123","5","123","566868902","-628604846","6.513","26.87",,
"1083159421","12216.36","91.79999999999995","123","5","123","566868999","-628603844","6.373","26.87",,
"1083159422","12222.56","92.0","122","5","122","566869084","-628602872","6.13","26.87",,
"1083159423","12228.5","92.0","122","5","122","566869167","-628601938","5.925","26.87",,
"1083159424","12234.31","92.20000000000005","122","5","122","566869234","-628601020","5.785","25.4",,
"1083159425","12240.08","92.20000000000005","122","5","122","566869301","-628600112","5.645","25.4",,
"1083159426","12245.81","92.39999999999998","122","5","122","566869368","-628599217","5.57","25.4",,
"1083159427","12251.2","92.79999999999995","122","5","122","566869419","-628598371","5.421","25.4",,
"1083159428","12256.28","92.79999999999995","122","5","122","566869461","-628597566","5.253","25.4",,
"1083159429","12261.31","93.0","122","5","122","566869511","-628596772","5.095","25.4",,
"1083159430","12266.16","93.20000000000005","122","5","122","566869545","-628596000","4.964","25.4",,
"1083159431","12271.04","93.39999999999998","122","5","122","566869572","-628595231","4.833","25.4",,
"1083159432","12275.8","93.60000000000002","121","5","121","566869603","-628594480","4.777","25.4",,
"1083159433","12280.45","93.79999999999995","121","5","121","566869615","-628593744","4.721","25.4",,
"1083159434","12285.07","94.0","121","5","121","566869642","-628593008","4.712","25.59",,
"1083159435","12289.81","94.39999999999998","120","5","120","566869673","-628592258","4.712","25.59",,
"1083159436","12294.5","94.39999999999998","120","5","120","566869699","-628591518","4.665","25.59",,
"1083159437","12299.14","94.60000000000002","120","5","120","566869705","-628590788","4.628","25.59",,
"1083159438","12303.76","94.79999999999995","120","5","120","566869701","-628590056","4.693","25.59",,
"1083159439","12308.29","95.0","120","5","120","566869694","-628589325","4.749","26.9",,
"1083159440","12313.22","95.20000000000005","120","5","120","566869702","-628588543","4.759","26.9",,
