Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1079303796",s,position_lat,"-138866576",semicircles,position_long,"1991767040",semicircles,distance,"2.09",m,heart_rate,"0",bpm,altitude,"8.600000000000023",m,speed,"1.705",m/s,power,"90",watts,cadence,"26",rpm,enhanced_altitude,"8.600000000000023",m,enhanced_speed,"1.705",m/s,
Data,3,record,timestamp,"1079303797",s,position_lat,"-138866432",semicircles,position_long,"1991767296",semicircles,distance,"4.21",m,heart_rate,"0",bpm,altitude,"8.600000000000023",m,speed,"2.534",m/s,power,"143",watts,cadence,"39",rpm,enhanced_altitude,"8.600000000000023",m,enhanced_speed,"2.534",m/s,
Data,3,record,timestamp,"1079303798",s,position_lat,"-138866224",semicircles,position_long,"1991767424",semicircles,distance,"7.19",m,heart_rate,"0",bpm,altitude,"8.399999999999977",m,speed,"3.367",m/s,power,"144",watts,cadence,"52",rpm,enhanced_altitude,"8.399999999999977",m,enhanced_speed,"3.367",m/s,
Data,3,record,timestamp,"1079303799",s,position_lat,"-138865968",semicircles,position_long,"1991767808",semicircles,distance,"10.87",m,heart_rate,"0",bpm,altitude,"8.399999999999977",m,speed,"4.07",m/s,power,"145",watts,cadence,"79",rpm,enhanced_altitude,"8.399999999999977",m,enhanced_speed,"4.07",m/s,
Data,3,record,timestamp,"1079303800",s,position_lat,"-138865696",semicircles,position_long,"1991768192",semicircles,distance,"15.33",m,heart_rate,"0",bpm,altitude,"8.199999999999989",m,speed,"4.712",m/s,power,"146",watts,cadence,"80",rpm,enhanced_altitude,"8.199999999999989",m,enhanced_speed,"4.712",m/s,
Data,3,record,timestamp,"1079303801",s,position_lat,"-138865392",semicircles,position_long,"1991768576",semicircles,distance,"20.28",m,heart_rate,"0",bpm,altitude,"8.0",m,speed,"5.287",m/s,power,"145",watts,cadence,"82",rpm,enhanced_altitude,"8.0",m,enhanced_speed,"5.287",m/s,
Data,3,record,timestamp,"1079303802",s,position_lat,"-138865056",semicircles,position_long,"1991769088",semicircles,distance,"25.92",m,heart_rate,"0",bpm,altitude,"7.800000000000011",m,speed,"5.836",m/s,power,"145",watts,cadence,"82",rpm,enhanced_altitude,"7.800000000000011",m,enhanced_speed,"5.836",m/s,
Data,3,record,timestamp,"1079303803",s,position_lat,"-138864704",semicircles,position_long,"1991769600",semicircles,distance,"31.93",m,heart_rate,"0",bpm,altitude,"7.600000000000023",m,speed,"6.343",m/s,power,"147",watts,cadence,"83",rpm,enhanced_altitude,"7.600000000000023",m,enhanced_speed,"6.343",m/s,
Data,3,record,timestamp,"1079303804",s,position_lat,"-138864272",semicircles,position_long,"1991770112",semicircles,distance,"38.62",m,heart_rate,"0",bpm,altitude,"7.399999999999977",m,speed,"6.854",m/s,power,"147",watts,cadence,"84",rpm,enhanced_altitude,"7.399999999999977",m,enhanced_speed,"6.854",m/s,
Data,3,record,timestamp,"1079303805",s,position_lat,"-138863808",semicircles,position_long,"1991770880",semicircles,distance,"45.71",m,heart_rate,"0",bpm,altitude,"7.199999999999989",m,speed,"7.326",m/s,power,"145",watts,cadence,"85",rpm,enhanced_altitude,"7.199999999999989",m,enhanced_speed,"7.326",m/s,
Data,3,record,timestamp,"1079303806",s,position_lat,"-138863248",semicircles,position_long,"1991771392",semicircles,distance,"53.27",m,heart_rate,"0",bpm,altitude,"6.800000000000011",m,speed,"7.758",m/s,power,"144",watts,cadence,"86",rpm,enhanced_altitude,"6.800000000000011",m,enhanced_speed,"7.758",m/s,
Data,3,record,timestamp,"1079303807",s,position_lat,"-138862640",semicircles,position_long,"1991772032",semicircles,distance,"61.22",m,heart_rate,"0",bpm,altitude,"6.600000000000023",m,speed,"8.16",m/s,power,"145",watts,cadence,"87",rpm,enhanced_altitude,"6.600000000000023",m,enhanced_speed,"8.16",m/s,
Data,3,record,timestamp,"1079303808",s,position_lat,"-138861936",semicircles,position_long,"1991772544",semicircles,distance,"69.6",m,heart_rate,"0",bpm,altitude,"6.399999999999977",m,speed,"8.541",m/s,power,"143",watts,cadence,"86",rpm,enhanced_altitude,"6.399999999999977",m,enhanced_speed,"8.541",m/s,
Data,3,record,timestamp,"1079303809",s,position_lat,"-138861168",semicircles,position_long,"1991773056",semicircles,distance,"78.34",m,heart_rate,"0",bpm,altitude,"6.0",m,speed,"8.887",m/s,power,"143",watts,cadence,"84",rpm,enhanced_altitude,"6.0",m,enhanced_speed,"8.887",m/s,
Data,3,record,timestamp,"1079303810",s,position_lat,"-138860336",semicircles,position_long,"1991773568",semicircles,distance,"87.35",m,heart_rate,"0",bpm,altitude,"5.800000000000011",m,speed,"9.166",m/s,power,"145",watts,cadence,"82",rpm,enhanced_altitude,"5.800000000000011",m,enhanced_speed,"9.166",m/s,
Data,3,record,timestamp,"1079303811",s,position_lat,"-138859488",semicircles,position_long,"1991774208",semicircles,distance,"96.66",m,heart_rate,"0",bpm,altitude,"5.600000000000023",m,speed,"9.394",m/s,power,"144",watts,cadence,"83",rpm,enhanced_altitude,"5.600000000000023",m,enhanced_speed,"9.394",m/s,
