record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1081965390","4628.42","22.399999999999977","132","19","132","22.96","567264481","-628946944","3.34",,
"1081965391","4631.77","22.799999999999955","132","19","132","22.96","567264178","-628947206","3.2",,
"1081965392","4634.74","23.0","132","19","132","22.96","567263898","-628947442","3.126",,
"1081965393","4637.97","23.200000000000045","132","19","132","25.93","567263605","-628947691","3.126",,
"1081965394","4641.09","23.399999999999977","132","19","132","25.93","567263348","-628947998","3.032",,
"1081965395","4643.95","23.600000000000023","133","19","133","25.93","567263097","-628948266","2.995",,
"1081965396","4646.82","23.799999999999955","133","19","133","25.93","567262838","-628948536","3.051",,
"1081965397","4649.88","24.0","133","19","133","25.93","567262563","-628948797","3.098",,
"1081965398","4653.05","24.399999999999977","134","19","134","25.16","567262268","-628949029","3.191",,
"1081965399","4656.14","24.600000000000023","134","19","134","25.16","567261981","-628949276","3.284",,
"1081965400","4659.25","24.799999999999955","135","19","135","25.16","567261697","-628949560","3.312",,
"1081965401","4662.54","25.0","135","19","135","25.16","567261385","-628949812","3.303",,
"1081965402","4665.57","25.200000000000045","136","19","136","24.65","567261098","-628950045","3.303",,
"1081965403","4668.9","25.600000000000023","136","19","136","24.65","567260799","-628950318","3.266",,
"1081965404","4672.08","26.0","136","19","136","24.65","567260510","-628950593","3.266",,
"1081965405","4675.42","26.600000000000023","137","19","137","24.65","567260207","-628950878","3.266",,
"1081965406","4678.71","27.0","137","19","137","24.65","567259904","-628951165","3.247",,
"1081965407","4682.27","27.200000000000045","138","19","138","24.31","567259599","-628951435","3.266",,
"1081965408","4685.05","27.799999999999955","138","19","138","24.31","567259338","-628951675","3.238",,
"1081965409","4687.92","27.799999999999955","138","19","138","24.31","567259075","-628951942","3.238",,
"1081965410","4691.09","28.200000000000045","138","19","138","24.31","567258775","-628952182","3.191",,
"1081965411","4694.17","28.399999999999977","139","19","139","24.31","567258487","-628952433","2.995",,
"1081965412","4697.47","28.600000000000023","139","19","139","23.68","567258178","-628952674","3.2",,
"1081965413","4700.76","29.0","139","19","139","23.68","567257861","-628952948","3.294",,
"1081965414","4704.34","29.200000000000045","139","19","139","23.68","567257525","-628953176","3.303",,
"1081965415","4708.07","29.399999999999977","140","19","140","23.68","567257227","-628953512","3.154",,
"1081965416","4710.85","29.799999999999955","140","19","140","23.68","567256963","-628953722","3.107",,
"1081965417","4713.67","30.0","141","19","141","23.27","567256697","-628953985","3.126",,
"1081965418","4716.8","30.399999999999977","141","19","141","23.27","567256404","-628954217","3.107",,
"1081965419","4720.16","30.799999999999955","142","19","142","23.27","567256120","-628954537","3.144",,
"1081965420","4723.65","31.200000000000045","142","19","142","23.27","567255831","-628954882","3.219",,
"1081965421","4726.97","31.600000000000023","143","19","143","23.27","567255535","-628955150","3.312",,
"1081965422","4729.97","32.0","144","19","144","23.78","567255243","-628955408","3.396",,
"1081965423","4733.46","32.39999999999998","144","19","144","23.78","567254909","-628955701","3.63",,
"1081965424","4737.22","32.60000000000002","145","19","145","23.78","567254575","-628956002","3.48",,
"1081965425","4740.54","33.0","146","19","146","23.78","567254266","-628956267","3.256",,
"1081965426","4743.94","33.200000000000045","146","19","146","23.78","567253963","-628956538","3.163",,
"1081965427","4746.88","33.60000000000002","147","19","147","23.78","567253689","-628956787","3.116",,
"1081965428","4750.12","33.799999999999955","147","19","147","23.73","567253392","-628957065","3.079",,
"1081965429","4753.33","34.200000000000045","147","19","147","23.73","567253122","-628957353","3.023",,
"1081965430","4756.49","34.39999999999998","147","19","147","23.73","567252863","-628957646","3.06",,
"1081965431","4759.23","34.799999999999955","147","19","147","23.73","567252631","-628957929","3.163",,
"1081965432","4761.86","35.0","147","19","147","23.73","567252367","-628958173","3.07",,
"1081965433","4765.5","35.39999999999998","147","19","147","24.87","567252057","-628958490","3.042",,
"1081965434","4768.63","35.799999999999955","147","19","147","24.87","567251777","-628958729","3.135",,
"1081965435","4772.3","36.200000000000045","147","19","147","24.87","567251489","-628959081","3.34",,
"1081965436","4775.32","36.39999999999998","147","19","147","24.87","567251252","-628959415","3.424",,
"1081965437","4778.63","36.60000000000002","146","19","146","27.6","567250995","-628959796","3.527",,
"1081965438","4782.05","37.0","146","19","146","27.6","567250703","-628960159","3.676",,
"1081965439","4786.11","37.200000000000045","145","19","145","27.6","567250375","-628960541","3.742",,
"1081965440","4789.51","37.39999999999998","145","19","145","27.6","567250087","-628960888","3.779",,
"1081965441","4793.39","37.60000000000002","145","19","145","27.6","567249770","-628961291","3.9",,
"1081965442","4797.19","37.799999999999955","145","19","145","26.67","567249436","-628961668","4.031",,
"1081965443","4801.58","38.0","145","19","145","26.67","567249068","-628962098","4.133",,
"1081965444","4806.22","38.39999999999998","145","19","145","26.67","567248686","-628962528","4.339",,
"1081965445","4810.48","38.60000000000002","145","19","145","26.67","567248312","-628962914","4.525",,
"1081965446","4814.75","38.60000000000002","146","19","146","26.67","567247946","-628963335","4.628",,
"1081965447","4819.46","38.60000000000002","146","19","146","26.67","567247550","-628963797","4.805",,
"1081965448","4824.32","38.799999999999955","147","19","147","26.44","567247132","-628964269","4.983",,
"1081965449","4829.29","39.0","147","19","147","26.44","567246708","-628964734","5.029",,
"1081965450","4834.23","39.200000000000045","147","19","147","26.44","567246296","-628965210","4.983",,
"1081965451","4839.0","39.39999999999998","148","19","148","26.44","567245880","-628965673","5.048",,
"1081965452","4844.07","39.39999999999998","148","19","148","26.68","567245426","-628966125","5.123",,
"1081965453","4849.34","39.60000000000002","148","19","148","26.68","567244938","-628966552","5.197",,
"1081965454","4854.69","39.60000000000002","148","19","148","26.68","567244424","-628966914","5.253",,
"1081965455","4859.91","39.60000000000002","148","19","148","26.68","567243899","-628967192","5.328",,
"1081965456","4865.13","39.60000000000002","148","19","148","26.68","567243333","-628967371","5.505",,
"1081965457","4870.79","39.60000000000002","148","19","148","26.68","567242706","-628967474","5.692",,
"1081965458","4877.31","39.799999999999955","148","19","148","25.66","567242036","-628967488","5.794",,
"1081965459","4882.7","39.799999999999955","148","19","148","25.66","567241429","-628967345","5.776",,
"1081965460","4888.93","40.0","148","19","148","25.66","567240812","-628967025","5.738",,
"1081965461","4894.53","40.0","148","19","148","25.66","567240255","-628966664","5.58",,
"1081965462","4899.78","40.0","147","19","147","25.66","567239802","-628966271","5.281",,
"1081965463","4903.98","40.200000000000045","147","19","147","27.74","567239443","-628965783","5.384",,
"1081965464","4907.15","40.200000000000045","147","19","147","27.74","567239224","-628965308","4.721",,
"1081965465","4910.58","40.39999999999998","146","19","146","27.74","567238961","-628964895","4.096",,
"1081965466","4914.52","40.60000000000002","146","19","146","27.74","567238726","-628964299","4.171",,
"1081965467","4920.22","40.799999999999955","146","19","146","27.74","567238493","-628963492","4.469",,
"1081965468","4925.45","41.0","145","19","145","27.94","567238316","-628962672","4.675",,
"1081965469","4931.01","41.200000000000045","144","19","144","27.94","567238164","-628961830","4.423",,
"1081965470","4936.59","41.39999999999998","144","19","144","27.94","567238083","-628960985","4.208",,
"1081965471","4940.99","41.39999999999998","144","19","144","27.94","567238054","-628960299","3.854",,
"1081965472","4945.26","41.799999999999955","143","19","143","29.65","567238086","-628959643","3.611",,
"1081965473","4949.07","42.200000000000045","143","19","143","29.65","567238151","-628959045","3.574",,
"1081965474","4952.85","42.60000000000002","142","19","142","29.65","567238246","-628958469","3.48",,
"1081965475","4956.3","43.0","142","19","142","29.65","567238336","-628957923","3.424",,
"1081965476","4960.15","43.39999999999998","142","19","142","29.65","567238487","-628957372","3.294",,
"1081965477","4963.35","43.799999999999955","141","19","141","29.65","567238655","-628956921","3.182",,
"1081965478","4966.72","44.200000000000045","141","19","141","29.21","567238848","-628956480","3.098",,
"1081965479","4969.6","44.60000000000002","140","19","140","29.21","567239049","-628956120","2.948",,
"1081965480","4972.76","44.799999999999955","140","19","140","29.21","567239274","-628955761","2.902",,
"1081965481","4975.85","45.200000000000045","140","19","140","29.21","567239522","-628955441","3.042",,
"1081965482","4978.9","45.60000000000002","140","19","140","29.21","567239766","-628955125","3.023",,
"1081965483","4981.98","45.799999999999955","139","19","139","29.32","567240011","-628954798","3.032",,
"1081965484","4985.11","46.200000000000045","139","19","139","29.32","567240256","-628954471","3.023",,
"1081965485","4988.06","46.39999999999998","139","19","139","29.32","567240509","-628954180","3.06",,
"1081965486","4990.99","46.799999999999955","139","19","139","29.32","567240763","-628953911","3.023",,
"1081965487","4993.83","47.0","138","19","138","29.32","567241016","-628953641","3.032",,
"1081965488","4996.91","47.200000000000045","138","18","138","30.17","567241287","-628953356","3.051",,
"1081965489","5000.23","47.60000000000002","138","19","138","30.17","567241561","-628953041","3.051",,
"1081965490","5003.32","47.799999999999955","138","19","138","30.17","567241821","-628952725","3.023",,
"1081965491","5006.52","48.200000000000045","138","18","138","30.17","567242085","-628952415","2.986",,
"1081965492","5009.27","48.60000000000002","139","18","139","30.17","567242329","-628952145","3.023",,
"1081965493","5012.63","49.0","139","18","139","30.57","567242608","-628951819","3.07",,
"1081965494","5015.74","49.200000000000045","139","18","139","30.57","567242875","-628951537","3.051",,
"1081965495","5018.79","49.60000000000002","138","18","138","30.57","567243125","-628951241","2.995",,
"1081965496","5021.4","50.0","138","18","138","30.57","567243358","-628950979","2.986",,
"1081965497","5024.3","50.200000000000045","138","18","138","30.57","567243613","-628950683","2.995",,
"1081965498","5027.94","50.799999999999955","139","18","139","30.83","567243907","-628950336","3.051",,
"1081965499","5031.02","51.200000000000045","139","18","139","30.83","567244169","-628950036","3.042",,
"1081965500","5033.98","51.60000000000002","139","18","139","30.83","567244432","-628949762","2.986",,
"1081965501","5037.12","52.0","140","18","140","30.83","567244713","-628949468","3.126",,
"1081965502","5040.51","52.200000000000045","140","18","140","30.83","567245010","-628949179","3.051",,
"1081965503","5043.48","52.39999999999998","141","18","141","30.0","567245273","-628948917","2.995",,
"1081965504","5046.7","52.60000000000002","141","18","141","30.0","567245541","-628948602","3.004",,
"1081965505","5050.1","53.0","142","18","142","30.0","567245811","-628948273","3.079",,
"1081965506","5052.75","53.200000000000045","142","18","142","30.0","567246049","-628947996","3.014",,
"1081965507","5056.06","53.39999999999998","143","18","143","29.45","567246323","-628947672","3.023",,
"1081965508","5059.29","53.799999999999955","143","18","143","29.45","567246567","-628947323","3.004",,
"1081965509","5062.08","54.0","144","18","144","29.45","567246815","-628947050","3.023",,
"1081965510","5065.23","54.39999999999998","144","18","144","29.45","567247087","-628946764","3.004",,
"1081965511","5068.27","54.60000000000002","144","18","144","29.45","567247341","-628946463","3.088",,
"1081965512","5071.31","55.0","145","18","145","29.45","567247602","-628946171","3.088",,
"1081965513","5074.65","55.39999999999998","145","18","145","28.29","567247857","-628945830","3.023",,
"1081965514","5077.6","55.60000000000002","145","18","145","28.29","567248090","-628945496","3.06",,
"1081965515","5080.85","56.0","145","18","145","28.29","567248344","-628945154","3.116",,
"1081965516","5084.18","56.60000000000002","146","18","146","28.29","567248612","-628944786","3.34",,
"1081965517","5087.5","57.0","146","18","146","27.13","567248868","-628944430","3.116",,
"1081965518","5090.82","57.39999999999998","146","18","146","27.13","567249122","-628944083","3.07",,
"1081965519","5093.82","57.799999999999955","146","18","146","27.13","567249350","-628943769","3.004",,
"1081965520","5096.35","58.200000000000045","146","18","146","27.13","567249543","-628943472","2.874",,
"1081965521","5099.22","58.60000000000002","146","18","146","27.13","567249734","-628943118","2.883",,
"1081965522","5102.08","58.799999999999955","146","19","146","27.13","567249925","-628942749","2.921",,
"1081965523","5105.22","59.200000000000045","146","18","146","25.96","567250156","-628942382","3.014",,
"1081965524","5108.53","59.60000000000002","146","18","146","25.96","567250411","-628942015","3.098",,
"1081965525","5112.05","60.0","146","18","146","25.96","567250682","-628941641","3.182",,
"1081965526","5115.1","60.39999999999998","145","18","145","25.96","567250914","-628941288","3.172",,
"1081965527","5118.31","60.60000000000002","145","18","145","27.54","567251168","-628940935","3.135",,
"1081965528","5121.55","61.0","145","18","145","27.54","567251408","-628940580","3.051",,
"1081965529","5124.63","61.39999999999998","145","18","145","27.54","567251627","-628940205","3.098",,
"1081965530","5127.72","61.60000000000002","145","19","145","27.54","567251844","-628939821","3.172",,
"1081965531","5131.28","62.0","145","18","145","27.54","567252068","-628939367","3.331",,
"1081965532","5134.55","62.200000000000045","145","18","145","27.54","567252310","-628938983","3.34",,
"1081965533","5137.96","62.39999999999998","145","18","145","27.81","567252568","-628938611","3.256",,
"1081965534","5141.49","62.60000000000002","145","19","145","27.81","567252810","-628938189","3.359",,
"1081965535","5144.8","63.0","146","18","146","27.81","567253060","-628937799","3.424",,
"1081965536","5148.27","63.200000000000045","146","19","146","27.81","567253311","-628937395","3.443",,
"1081965537","5151.86","63.60000000000002","146","19","146","29.17","567253565","-628936974","3.527",,
"1081965538","5155.54","63.799999999999955","146","19","146","29.17","567253776","-628936489","3.462",,
"1081965539","5159.0","64.20000000000005","147","19","147","29.17","567254008","-628936052","3.518",,
"1081965540","5162.89","64.39999999999998","147","19","147","29.17","567254235","-628935559","3.536",,
"1081965541","5166.18","64.60000000000002","147","19","147","29.17","567254432","-628935121","3.536",,
"1081965542","5169.54","64.79999999999995","147","19","147","29.17","567254633","-628934664","3.583",,
"1081965543","5173.35","65.20000000000005","147","19","147","28.11","567254853","-628934171","3.63",,
"1081965544","5176.85","65.39999999999998","148","19","148","28.11","567255073","-628933704","3.658",,
"1081965545","5180.63","65.79999999999995","148","19","148","28.11","567255321","-628933232","3.714",,
"1081965546","5184.23","66.20000000000005","148","19","148","28.11","567255546","-628932763","3.714",,
"1081965547","5188.02","66.39999999999998","148","19","148","27.79","567255759","-628932257","3.704",,
"1081965548","5191.78","66.60000000000002","149","19","149","27.79","567255965","-628931744","3.723",,
"1081965549","5195.46","66.79999999999995","149","19","149","27.79","567256196","-628931261","3.732",,
"1081965550","5199.53","67.0","149","19","149","27.79","567256446","-628930747","3.798",,
"1081965551","5203.42","67.39999999999998","149","19","149","27.79","567256650","-628930213","3.844",,
"1081965552","5207.12","67.60000000000002","148","19","148","27.79","567256849","-628929692","3.798",,
"1081965553","5211.14","67.79999999999995","148","19","148","27.98","567257072","-628929144","3.807",,
"1081965554","5215.17","68.0","148","19","148","27.98","567257329","-628928649","3.826",,
"1081965555","5218.79","68.39999999999998","148","19","148","27.98","567257540","-628928157","3.788",,
"1081965556","5222.87","68.60000000000002","148","19","148","27.98","567257752","-628927599","3.816",,
"1081965557","5226.73","69.0","148","19","148","27.98","567257971","-628927087","3.77",,
"1081965558","5230.39","69.20000000000005","147","19","147","30.85","567258182","-628926598","3.742",,
"1081965559","5234.08","69.60000000000002","147","19","147","30.85","567258371","-628926078","3.723",,
"1081965560","5237.65","70.0","147","19","147","30.85","567258567","-628925582","3.695",,
"1081965561","5241.5","70.20000000000005","146","19","146","30.85","567258808","-628925082","3.704",,
"1081965562","5245.57","70.60000000000002","146","19","146","30.85","567259072","-628924604","3.751",,
"1081965563","5249.16","70.79999999999995","145","19","145","30.02","567259305","-628924141","3.872",,
"1081965564","5252.81","71.20000000000005","145","19","145","30.02","567259556","-628923674","3.956",,
"1081965565","5257.14","71.39999999999998","145","19","145","30.02","567259820","-628923130","4.04",,
"1081965566","5261.37","71.60000000000002","145","19","145","30.02","567260067","-628922561","4.189",,
"1081965567","5265.72","72.0","144","19","144","29.46","567260327","-628921997","4.283",,
"1081965568","5270.06","72.20000000000005","144","19","144","29.46","567260589","-628921422","4.348",,
"1081965569","5274.7","72.39999999999998","144","19","144","29.46","567260869","-628920805","4.46",,
"1081965570","5279.44","72.79999999999995","144","19","144","29.46","567261182","-628920223","4.6",,
"1081965571","5283.99","73.0","144","19","144","29.46","567261480","-628919651","4.693",,
"1081965572","5288.57","73.39999999999998","143","19","143","29.88","567261786","-628919068","4.749",,
"1081965573","5293.44","73.60000000000002","143","19","143","29.88","567262108","-628918459","4.759",,
"1081965574","5298.09","73.79999999999995","143","19","143","29.88","567262424","-628917892","4.647",,
"1081965575","5303.19","74.0","143","19","143","29.88","567262738","-628917249","4.637",,
"1081965576","5308.08","74.20000000000005","142","19","142","29.88","567263032","-628916616","4.703",,
"1081965577","5312.77","74.39999999999998","142","19","142","29.88","567263327","-628916022","4.684",,
"1081965578","5317.29","74.60000000000002","141","19","141","29.88","567263597","-628915422","4.647",,
"1081965579","5321.69","74.79999999999995","141","19","141","29.88","567263846","-628914808","4.647",,
"1081965580","5326.45","75.0","140","19","140","29.88","567264137","-628914185","4.609",,
"1081965581","5331.2","75.0","140","19","140","29.88","567264434","-628913577","4.581",,
"1081965582","5335.73","75.20000000000005","140","19","140","29.88","567264711","-628912966","4.6",,
"1081965583","5340.55","75.39999999999998","139","19","139","29.36","567264992","-628912323","4.684",,
"1081965584","5345.46","75.60000000000002","139","19","139","29.36","567265255","-628911646","4.712",,
"1081965585","5350.24","75.79999999999995","139","19","139","29.36","567265481","-628910974","4.703",,
"1081965586","5355.07","76.20000000000005","139","19","139","29.36","567265700","-628910286","4.703",,
"1081965587","5359.84","76.60000000000002","139","19","139","27.84","567265927","-628909620","4.693",,
"1081965588","5364.35","76.79999999999995","138","19","138","27.84","567266124","-628908951","4.665",,
"1081965589","5369.4","77.39999999999998","138","19","138","27.84","567266311","-628908210","4.6",,
"1081965590","5374.0","77.60000000000002","138","19","138","27.84","567266459","-628907521","4.488",,
"1081965591","5378.24","77.79999999999995","138","19","138","27.84","567266553","-628906863","4.227",,
"1081965592","5382.45","78.0","138","19","138","28.01","567266656","-628906216","4.087",,
"1081965593","5386.46","78.39999999999998","138","19","138","28.01","567266767","-628905606","3.956",,
"1081965594","5390.27","78.60000000000002","138","19","138","28.01","567266855","-628905014","3.872",,
"1081965595","5394.14","79.0","137","19","137","28.01","567266923","-628904411","3.854",,
"1081965596","5397.92","79.39999999999998","137","19","137","28.01","567266981","-628903818","3.779",,
"1081965597","5401.61","79.60000000000002","137","19","137","28.12","567267015","-628903231","3.77",,
"1081965598","5405.33","80.0","137","19","137","28.12","567267046","-628902637","3.704",,
"1081965599","5409.14","80.20000000000005","137","19","137","28.12","567267060","-628902039","3.686",,
"1081965600","5412.77","80.60000000000002","137","19","137","28.12","567267064","-628901453","3.714",,
"1081965601","5416.73","80.79999999999995","138","19","138","28.12","567267077","-628900828","3.714",,
"1081965602","5420.72","81.0","138","19","138","28.12","567267082","-628900204","3.676",,
"1081965603","5424.48","81.39999999999998","138","19","138","28.59","567267092","-628899618","3.63",,
"1081965604","5427.86","81.60000000000002","137","19","137","28.59","567267117","-628899083","3.536",,
"1081965605","5431.43","82.0","137","19","137","28.59","567267133","-628898526","3.564",,
"1081965606","5434.59","82.39999999999998","136","19","136","28.59","567267144","-628898018","3.527",,
"1081965607","5437.88","82.60000000000002","136","19","136","26.93","567267173","-628897491","3.471",,
"1081965608","5441.43","83.0","135","19","135","26.93","567267183","-628896935","3.471",,
"1081965609","5444.6","83.20000000000005","135","19","135","26.93","567267198","-628896406","3.452",,
"1081965610","5448.74","83.60000000000002","135","19","135","26.93","567267201","-628895768","3.527",,
"1081965611","5452.29","84.0","135","19","135","26.93","567267218","-628895203","3.508",,
"1081965612","5455.94","84.20000000000005","134","19","134","26.93","567267225","-628894637","3.527",,
"1081965613","5459.5","84.60000000000002","135","19","135","26.62","567267247","-628894073","3.583",,
"1081965614","5462.97","84.79999999999995","135","19","135","26.62","567267246","-628893513","3.639",,
"1081965615","5466.7","85.20000000000005","135","19","135","26.62","567267219","-628892931","3.63",,
"1081965616","5470.16","85.39999999999998","135","19","135","26.62","567267215","-628892374","3.639",,
"1081965617","5474.25","85.79999999999995","136","19","136","26.62","567267217","-628891752","3.714",,
"1081965618","5477.38","86.0","136","19","136","28.77","567267219","-628891240","3.62",,
"1081965619","5480.93","86.39999999999998","136","19","136","28.77","567267223","-628890670","3.62",,
"1081965620","5484.8","86.79999999999995","137","19","137","28.77","567267231","-628890080","3.546",,
"1081965621","5487.85","87.0","137","19","137","28.77","567267239","-628889590","3.462",,
"1081965622","5490.98","87.39999999999998","138","19","138","30.2","567267245","-628889081","3.406",,
"1081965623","5494.52","87.60000000000002","138","19","138","30.2","567267245","-628888528","3.396",,
"1081965624","5497.84","88.0","138","19","138","30.2","567267256","-628887992","3.424",,
"1081965625","5501.31","88.39999999999998","138","19","138","30.2","567267248","-628887438","3.434",,
"1081965626","5504.93","88.60000000000002","138","19","138","30.2","567267249","-628886875","3.415",,
"1081965627","5508.42","89.0","138","19","138","28.4","567267277","-628886339","3.387",,
"1081965628","5511.58","89.39999999999998","138","19","138","28.4","567267295","-628885842","3.359",,
"1081965629","5514.63","89.60000000000002","138","19","138","28.4","567267331","-628885350","3.396",,
"1081965630","5517.85","90.0","138","19","138","28.4","567267374","-628884822","3.471",,
"1081965631","5521.52","90.20000000000005","138","19","138","28.4","567267404","-628884247","3.34",,
"1081965632","5525.08","90.60000000000002","138","19","138","28.4","567267409","-628883677","3.471",,
"1081965633","5528.76","90.79999999999995","138","19","138","27.59","567267405","-628883105","3.424",,
"1081965634","5532.12","91.20000000000005","138","19","138","27.59","567267393","-628882581","3.424",,
"1081965635","5535.26","91.60000000000002","139","19","139","27.59","567267424","-628882076","3.434",,
"1081965636","5538.74","91.79999999999995","139","19","139","27.59","567267444","-628881528","3.415",,
"1081965637","5541.94","92.20000000000005","139","19","139","29.02","567267444","-628881006","3.359",,
"1081965638","5545.59","92.39999999999998","139","19","139","29.02","567267436","-628880425","3.443",,
"1081965639","5549.5","92.79999999999995","139","19","139","29.02","567267441","-628879819","3.499",,
"1081965640","5553.02","93.20000000000005","140","19","140","29.02","567267435","-628879276","3.415",,
"1081965641","5556.23","93.39999999999998","140","19","140","29.02","567267438","-628878773","3.406",,
"1081965642","5559.4","93.79999999999995","140","19","140","29.02","567267437","-628878268","3.387",,
"1081965643","5562.84","94.20000000000005","141","19","141","29.02","567267449","-628877726","3.434",,
"1081965644","5566.2","94.60000000000002","141","19","141","29.02","567267466","-628877194","3.378",,
"1081965645","5569.86","94.79999999999995","142","19","142","29.02","567267488","-628876627","3.34",,
"1081965646","5572.82","95.20000000000005","142","19","142","29.02","567267499","-628876145","3.322",,
"1081965647","5575.75","95.60000000000002","143","19","143","29.02","567267507","-628875667","3.219",,
"1081965648","5579.09","96.0","143","19","143","29.02","567267503","-628875141","3.228",,
"1081965649","5582.46","96.20000000000005","144","19","144","29.02","567267502","-628874596","3.443",,
"1081965650","5585.77","96.39999999999998","144","19","144","29.02","567267507","-628874069","3.238",,
"1081965651","5589.4","96.79999999999995","144","19","144","29.02","567267519","-628873503","3.266",,
"1081965652","5592.75","97.0","145","19","145","29.02","567267512","-628872989","3.256",,
"1081965653","5595.44","97.20000000000005","145","19","145","29.02","567267528","-628872549","3.182",,
"1081965654","5598.62","97.60000000000002","145","19","145","29.02","567267549","-628872054","3.163",,
"1081965655","5601.57","97.79999999999995","144","19","144","29.02","567267582","-628871577","3.163",,
"1081965656","5604.69","98.20000000000005","144","19","144","29.02","567267584","-628871082","3.163",,
"1081965657","5607.76","98.39999999999998","144","19","144","30.18","567267587","-628870580","3.154",,
"1081965658","5611.32","98.79999999999995","144","19","144","30.18","567267603","-628870037","3.088",,
"1081965659","5614.14","99.0","144","19","144","30.18","567267582","-628869587","3.032",,
"1081965660","5617.12","99.60000000000002","144","19","144","30.18","567267588","-628869108","3.088",,
"1081965661","5620.4","100.0","144","19","144","30.18","567267595","-628868580","3.256",,
"1081965662","5623.92","100.39999999999998","144","19","144","31.14","567267571","-628868016","3.312",,
"1081965663","5627.76","100.79999999999995","144","19","144","31.14","567267543","-628867431","3.284",,
"1081965664","5630.79","101.0","144","19","144","31.14","567267559","-628866936","3.191",,
"1081965665","5634.63","101.39999999999998","143","19","143","31.14","567267563","-628866368","3.2",,
"1081965666","5637.21","101.60000000000002","143","19","143","31.14","567267574","-628865936","3.228",,
"1081965667","5640.4","101.79999999999995","143","19","143","31.14","567267591","-628865430","3.228",,
"1081965668","5643.54","102.20000000000005","143","19","143","31.78","567267586","-628864927","3.219",,
"1081965669","5646.71","102.39999999999998","143","19","143","31.78","567267578","-628864414","3.228",,
"1081965670","5650.33","102.60000000000002","143","19","143","31.78","567267582","-628863854","3.21",,
"1081965671","5653.71","102.79999999999995","144","19","144","31.78","567267570","-628863319","3.294",,
"1081965672","5657.12","103.0","144","19","144","32.21","567267557","-628862787","3.368",,
"1081965673","5660.3","103.20000000000005","144","19","144","32.21","567267566","-628862285","3.368",,
"1081965674","5663.25","103.39999999999998","144","19","144","32.21","567267577","-628861810","3.228",,
"1081965675","5666.44","103.79999999999995","144","19","144","32.21","567267570","-628861298","3.238",,
"1081965676","5669.8","104.0","144","19","144","32.21","567267570","-628860770","3.256",,
"1081965677","5673.19","104.39999999999998","144","19","144","32.21","567267575","-628860239","3.359",,
"1081965678","5676.32","104.60000000000002","144","19","144","31.71","567267575","-628859728","3.452",,
"1081965679","5679.87","105.0","144","19","144","31.71","567267548","-628859163","3.359",,
"1081965680","5683.62","105.39999999999998","144","19","144","31.71","567267545","-628858593","3.294",,
"1081965681","5686.77","105.60000000000002","144","19","144","31.71","567267573","-628858100","3.322",,
"1081965682","5689.7","106.0","144","19","144","31.71","567267582","-628857615","3.396",,
"1081965683","5693.15","106.39999999999998","144","19","144","31.97","567267577","-628857057","3.471",,
"1081965684","5697.03","106.79999999999995","143","19","143","31.97","567267536","-628856457","3.546",,
"1081965685","5700.72","107.0","143","19","143","31.97","567267494","-628855888","3.592",,
"1081965686","5703.99","107.39999999999998","143","19","143","31.97","567267489","-628855367","3.452",,
"1081965687","5707.27","107.79999999999995","143","19","143","31.97","567267477","-628854849","3.35",,
"1081965688","5710.36","108.20000000000005","143","19","143","32.14","567267436","-628854365","3.182",,
"1081965689","5713.28","108.39999999999998","143","19","143","32.14","567267395","-628853900","3.163",,
"1081965690","5716.42","108.79999999999995","143","19","143","32.14","567267363","-628853408","3.182",,
"1081965691","5719.52","109.0","143","19","143","32.14","567267319","-628852930","3.219",,
"1081965692","5722.47","109.39999999999998","143","19","143","32.14","567267295","-628852448","3.294",,
"1081965693","5725.91","109.79999999999995","143","19","143","32.26","567267267","-628851900","3.378",,
"1081965694","5729.67","110.0","143","19","143","32.26","567267193","-628851323","3.499",,
"1081965695","5733.1","110.20000000000005","143","19","143","32.26","567267119","-628850763","3.714",,
"1081965696","5737.4","110.39999999999998","142","19","142","32.26","567267068","-628850110","3.826",,
"1081965697","5741.24","110.60000000000002","142","19","142","31.35","567267038","-628849509","3.966",,
"1081965698","5745.21","110.79999999999995","142","19","142","31.35","567267014","-628848886","4.05",,
"1081965699","5749.12","111.20000000000005","142","19","142","31.35","567266966","-628848267","4.115",,
"1081965700","5753.27","111.39999999999998","141","19","141","31.35","567266917","-628847608","4.208",,
"1081965701","5757.63","111.60000000000002","141","19","141","31.35","567266848","-628846927","4.255",,
"1081965702","5761.83","111.79999999999995","141","19","141","31.92","567266721","-628846271","4.376",,
"1081965703","5766.47","112.0","141","19","141","31.92","567266572","-628845607","4.292",,
"1081965704","5770.15","112.20000000000005","141","19","141","31.92","567266465","-628845023","4.199",,
"1081965705","5774.28","112.39999999999998","141","19","141","31.92","567266337","-628844415","4.04",,
"1081965706","5777.86","112.60000000000002","142","19","142","31.92","567266232","-628843852","3.956",,
"1081965707","5781.5","112.79999999999995","142","19","142","31.92","567266079","-628843310","3.816",,
"1081965708","5785.14","113.20000000000005","142","19","142","31.92","567265908","-628842779","3.704",,
"1081965709","5788.78","113.39999999999998","142","19","142","31.92","567265733","-628842261","3.518",,
"1081965710","5792.44","113.79999999999995","142","19","142","31.92","567265565","-628841752","3.34",,
