record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1100997263","-128911048","1978540672","0.42","63.0","11.957","401","165","105","63.0","11.957",
"1100997264","-128910680","1978541952","12.64","63.0","12.001","420","166","105","63.0","12.001",
"1100997265","-128910352","1978543232","24.66","63.200000000000045","12.015","450","167","104","63.200000000000045","12.015",
"1100997266","-128909736","1978544256","36.41","63.60000000000002","11.963","494","167","106","63.60000000000002","11.963",
"1100997267","-128908768","1978545152","48.42","64.0","11.877","465","167","106","64.0","11.877",
"1100997268","-128907696","1978545920","60.33","64.39999999999998","11.781","420","168","105","64.39999999999998","11.781",
"1100997269","-128906632","1978546432","71.99","64.79999999999995","11.678","456","169","104","64.79999999999995","11.678",
"1100997270","-128905696","1978547328","83.74","65.20000000000005","11.577","438","170","103","65.20000000000005","11.577",
"1100997271","-128905056","1978548480","95.03","65.60000000000002","11.509","397","170","103","65.60000000000002","11.509",
"1100997272","-128904488","1978549504","106.7","65.60000000000002","11.622","425","170","102","65.60000000000002","11.622",
"1100997273","-128903920","1978550656","118.59","65.60000000000002","11.928","421","171","102","65.60000000000002","11.928",
"1100997274","-128903384","1978551936","130.67","65.39999999999998","12.285","461","171","103","65.39999999999998","12.285",
"1100997275","-128902936","1978553216","142.88","65.39999999999998","12.56","456","172","103","65.39999999999998","12.56",
"1100997276","-128902480","1978554496","155.51","65.39999999999998","12.795","487","172","105","65.39999999999998","12.795",
"1100997277","-128902000","1978555776","168.4","65.39999999999998","12.982","430","173","107","65.39999999999998","12.982",
"1100997278","-128901656","1978557184","181.68","65.39999999999998","13.112","407","173","107","65.39999999999998","13.112",
"1100997279","-128901600","1978558592","194.8","65.39999999999998","13.007","309","174","107","65.39999999999998","13.007",
"1100997280","-128901984","1978559872","207.73","65.60000000000002","12.916","335","174","105","65.60000000000002","12.916",
"1100997281","-128902736","1978561152","220.7","65.60000000000002","12.931","421","175","105","65.60000000000002","12.931",
"1100997282","-128903616","1978562304","233.56","65.79999999999995","12.951","412","175","105","65.79999999999995","12.951",
"1100997283","-128904488","1978563328","246.52","65.79999999999995","12.965","429","176","105","65.79999999999995","12.965",
"1100997284","-128905344","1978564480","259.32","66.0","13.046","462","176","105","66.0","13.046",
"1100997285","-128906264","1978565504","272.67","66.0","13.158","442","176","105","66.0","13.158",
"1100997286","-128907144","1978566656","285.89","66.0","13.235","426","177","106","66.0","13.235",
"1100997287","-128907904","1978567936","298.91","66.0","13.31","361","177","106","66.0","13.31",
"1100997288","-128907760","1978569216","312.34","66.20000000000005","13.327","392","178","106","66.20000000000005","13.327",
"1100997289","-128906448","1978569728","325.54","66.39999999999998","13.261","463","178","106","66.39999999999998","13.261",
"1100997290","-128905016","1978569728","338.86","66.60000000000002","13.234","441","179","105","66.60000000000002","13.234",
"1100997291","-128903592","1978569728","352.12","66.79999999999995","13.182","464","179","106","66.79999999999995","13.182",
"1100997292","-128902168","1978569600","365.3","67.0","13.119","434","179","106","67.0","13.119",
"1100997293","-128900784","1978569984","378.54","67.20000000000005","13.041","389","179","106","67.20000000000005","13.041",
"1100997294","-128899704","1978570624","391.26","67.20000000000005","12.978","364","179","105","67.20000000000005","12.978",
"1100997295","-128899008","1978571904","404.42","67.39999999999998","13.06","488","179","104","67.39999999999998","13.06",
"1100997296","-128898576","1978573440","417.47","67.39999999999998","13.114","369","179","105","67.39999999999998","13.114",
"1100997297","-128898200","1978574720","430.63","67.39999999999998","13.008","411","179","105","67.39999999999998","13.008",
"1100997298","-128897824","1978576128","443.56","67.39999999999998","13.055","442","180","106","67.39999999999998","13.055",
"1100997299","-128897472","1978577408","456.77","67.20000000000005","13.236","418","180","106","67.20000000000005","13.236",
"1100997300","-128897120","1978578816","469.92","67.0","13.46","436","180","106","67.0","13.46",
"1100997301","-128896768","1978580352","483.75","66.79999999999995","13.709","445","180","108","66.79999999999995","13.709",
"1100997302","-128896416","1978581760","497.3","66.60000000000002","13.961","388","180","108","66.60000000000002","13.961",
"1100997303","-128896072","1978583168","511.62","66.20000000000005","14.127","371","180","103","66.20000000000005","14.127",
"1100997304","-128895704","1978584832","525.88","65.79999999999995","14.332","397","180","103","65.79999999999995","14.332",
"1100997305","-128895296","1978586368","540.25","65.60000000000002","14.624","437","180","104","65.60000000000002","14.624",
"1100997306","-128894856","1978587776","555.08","65.39999999999998","14.681","332","180","104","65.39999999999998","14.681",
"1100997307","-128894384","1978589440","569.74","65.60000000000002","14.673","449","180","104","65.60000000000002","14.673",
"1100997308","-128893936","1978590848","584.19","65.60000000000002","14.766","524","180","104","65.60000000000002","14.766",
"1100997309","-128893440","1978592512","599.17","65.60000000000002","14.87","509","180","97","65.60000000000002","14.87",
"1100997310","-128892976","1978593920","613.99","65.60000000000002","14.966","523","180","98","65.60000000000002","14.966",
"1100997311","-128892520","1978595584","629.02","65.60000000000002","15.056","505","180","98","65.60000000000002","15.056",
"1100997312","-128892064","1978597120","644.05","65.60000000000002","15.134","499","180","98","65.60000000000002","15.134",
"1100997313","-128891600","1978598656","659.27","65.60000000000002","15.207","471","180","99","65.60000000000002","15.207",
"1100997314","-128891136","1978600320","674.44","65.60000000000002","15.22","395","181","99","65.60000000000002","15.22",
"1100997315","-128890704","1978601984","689.58","65.60000000000002","15.229","472","181","97","65.60000000000002","15.229",
"1100997316","-128890256","1978603648","704.92","65.60000000000002","15.236","446","181","99","65.60000000000002","15.236",
"1100997317","-128889824","1978605056","720.19","65.60000000000002","15.253","471","181","99","65.60000000000002","15.253",
"1100997318","-128889368","1978606720","735.48","65.39999999999998","15.32","528","181","99","65.39999999999998","15.32",
"1100997319","-128888936","1978608384","750.8","65.39999999999998","15.53","752","182","93","65.39999999999998","15.53",
"1100997320","-128888552","1978610048","766.43","65.39999999999998","15.703","582","182","90","65.39999999999998","15.703",
"1100997321","-128888128","1978611584","782.33","65.39999999999998","15.887","844","182","91","65.39999999999998","15.887",
"1100997322","-128887016","1978613120","798.53","65.60000000000002","16.131","791","182","92","65.60000000000002","16.131",
"1100997323","-128885512","1978614016","814.61","65.60000000000002","16.291","675","182","88","65.60000000000002","16.291",
"1100997324","-128883928","1978614656","830.79","65.60000000000002","16.383","652","183","89","65.60000000000002","16.383",
"1100997325","-128882568","1978615808","847.24","65.60000000000002","16.512","788","183","90","65.60000000000002","16.512",
"1100997326","-128881152","1978616960","863.8","65.60000000000002","16.66","765","183","84","65.60000000000002","16.66",
"1100997327","-128879400","1978617472","880.77","65.60000000000002","16.805","753","183","85","65.60000000000002","16.805",
"1100997328","-128877776","1978618240","897.49","65.60000000000002","16.937","740","183","85","65.60000000000002","16.937",
"1100997329","-128876464","1978619392","914.74","65.60000000000002","17.054","719","183","86","65.60000000000002","17.054",
"1100997330","-128875160","1978620672","931.49","65.60000000000002","17.159","738","183","86","65.60000000000002","17.159",
"1100997331","-128873488","1978621696","949.05","65.60000000000002","17.249","694","183","87","65.60000000000002","17.249",
"1100997332","-128871792","1978622336","966.05","65.60000000000002","17.285","668","184","86","65.60000000000002","17.285",
"1100997333","-128870088","1978623104","983.56","65.60000000000002","17.365","698","183","87","65.60000000000002","17.365",
"1100997334","-128868688","1978624384","1000.71","65.60000000000002","17.398","701","184","88","65.60000000000002","17.398",
"1100997335","-128867592","1978625792","1018.25","65.60000000000002","17.395","554","184","87","65.60000000000002","17.395",
"1100997336","-128866624","1978627456","1035.67","65.60000000000002","17.437","752","184","87","65.60000000000002","17.437",
"1100997337","-128865656","1978629120","1053.13","65.60000000000002","17.495","671","184","86","65.60000000000002","17.495",
"1100997338","-128864656","1978630784","1070.82","65.60000000000002","17.526","659","184","87","65.60000000000002","17.526",
"1100997339","-128863712","1978632320","1088.05","65.60000000000002","17.533","604","184","86","65.60000000000002","17.533",
"1100997340","-128862704","1978633984","1105.89","65.60000000000002","17.506","575","185","86","65.60000000000002","17.506",
"1100997341","-128861696","1978635648","1123.04","65.60000000000002","17.448","499","185","86","65.60000000000002","17.448",
"1100997342","-128860720","1978637312","1140.63","65.60000000000002","17.134","0","185","86","65.60000000000002","17.134",
"1100997343","-128859784","1978638976","1157.22","65.60000000000002","16.728","0","185","86","65.60000000000002","16.728",
"1100997344","-128858808","1978640384","1174.05","65.60000000000002","16.324","30","185","73","65.60000000000002","16.324",
"1100997345","-128857880","1978641792","1190.18","65.60000000000002","15.962","75","184","74","65.60000000000002","15.962",
"1100997346","-128856968","1978643328","1205.95","65.60000000000002","15.641","73","184","73","65.60000000000002","15.641",
"1100997347","-128856136","1978644736","1221.43","65.60000000000002","15.337","81","183","71","65.60000000000002","15.337",
"1100997348","-128855336","1978646272","1236.44","65.60000000000002","15.052","91","183","69","65.60000000000002","15.052",
"1100997349","-128854544","1978647680","1251.48","65.60000000000002","14.755","111","182","69","65.60000000000002","14.755",
"1100997350","-128853784","1978649088","1266.05","65.60000000000002","14.436","120","182","67","65.60000000000002","14.436",
"1100997351","-128853032","1978650368","1280.29","65.60000000000002","14.165","130","182","66","65.60000000000002","14.165",
"1100997352","-128852288","1978651648","1294.3","65.60000000000002","14.013","212","181","92","65.60000000000002","14.013",
"1100997353","-128851424","1978652928","1308.42","65.60000000000002","13.883","260","181","89","65.60000000000002","13.883",
"1100997354","-128850200","1978653824","1322.31","65.79999999999995","13.685","283","180","89","65.79999999999995","13.685",
"1100997355","-128848808","1978654208","1335.84","66.0","13.468","295","180","89","66.0","13.468",
"1100997356","-128847424","1978654592","1349.01","66.39999999999998","13.288","271","180","89","66.39999999999998","13.288",
"1100997357","-128846024","1978654976","1362.34","66.60000000000002","13.125","307","179","89","66.60000000000002","13.125",
"1100997358","-128844640","1978655104","1375.28","66.79999999999995","12.939","231","179","88","66.79999999999995","12.939",
"1100997359","-128843264","1978655488","1388.31","67.0","12.672","186","178","86","67.0","12.672",
"1100997360","-128841968","1978655616","1400.59","67.39999999999998","12.399","222","178","90","67.39999999999998","12.399",
"1100997361","-128840624","1978655872","1413.06","67.60000000000002","12.149","206","178","96","67.60000000000002","12.149",
"1100997362","-128839368","1978655872","1424.78","67.79999999999995","11.946","234","177","94","67.79999999999995","11.946",
"1100997363","-128838056","1978655616","1436.83","68.0","11.77","246","177","94","68.0","11.77",
"1100997364","-128836808","1978655872","1448.52","68.39999999999998","11.671","273","177","93","68.39999999999998","11.671",
"1100997365","-128835600","1978656256","1460.03","68.60000000000002","11.579","273","176","93","68.60000000000002","11.579",
"1100997366","-128834448","1978656768","1471.68","68.79999999999995","11.494","282","176","84","68.79999999999995","11.494",
"1100997367","-128833416","1978657280","1483.29","69.0","11.412","279","176","84","69.0","11.412",
"1100997368","-128832400","1978658048","1494.44","69.20000000000005","11.347","292","176","85","69.20000000000005","11.347",
"1100997369","-128831312","1978658560","1505.87","69.39999999999998","11.285","302","175","85","69.39999999999998","11.285",
"1100997370","-128830184","1978659200","1517.05","69.60000000000002","11.239","318","175","85","69.60000000000002","11.239",
"1100997371","-128829024","1978659456","1528.28","69.79999999999995","11.232","326","174","85","69.79999999999995","11.232",
"1100997372","-128827840","1978659712","1539.57","70.0","11.197","299","174","85","70.0","11.197",
"1100997373","-128826656","1978659840","1550.66","70.20000000000005","11.119","287","173","86","70.20000000000005","11.119",
"1100997374","-128825464","1978660096","1561.82","70.39999999999998","11.034","290","173","86","70.39999999999998","11.034",
"1100997375","-128824280","1978660224","1572.82","70.60000000000002","10.968","302","173","86","70.60000000000002","10.968",
"1100997376","-128823120","1978660224","1583.65","71.0","10.926","292","172","86","71.0","10.926",
"1100997377","-128821920","1978660352","1594.72","71.0","10.931","329","172","85","71.0","10.931",
"1100997378","-128820760","1978660608","1605.65","71.20000000000005","10.962","287","172","86","71.20000000000005","10.962",
"1100997379","-128819576","1978660608","1616.57","71.39999999999998","10.997","310","172","86","71.39999999999998","10.997",
"1100997380","-128818408","1978660608","1627.51","71.60000000000002","10.972","288","171","87","71.60000000000002","10.972",
"1100997381","-128817200","1978660608","1638.61","71.79999999999995","10.92","288","171","87","71.79999999999995","10.92",
"1100997382","-128816040","1978660352","1649.43","72.0","10.927","295","171","86","72.0","10.927",
"1100997383","-128814880","1978660224","1660.52","72.0","11.046","284","171","87","72.0","11.046",
"1100997384","-128813744","1978659840","1671.6","71.79999999999995","11.275","284","171","87","71.79999999999995","11.275",
"1100997385","-128812616","1978659328","1683.06","71.60000000000002","11.569","304","171","88","71.60000000000002","11.569",
"1100997386","-128811512","1978658816","1694.72","71.60000000000002","11.819","284","171","89","71.60000000000002","11.819",
"1100997387","-128810440","1978658048","1706.61","71.20000000000005","12.148","274","171","88","71.20000000000005","12.148",
"1100997388","-128809432","1978657152","1719.02","70.60000000000002","12.56","256","171","90","70.60000000000002","12.56",
"1100997389","-128808472","1978656000","1731.77","70.0","12.926","207","171","91","70.0","12.926",
"1100997390","-128807520","1978654976","1745.02","69.60000000000002","13.203","209","171","91","69.60000000000002","13.203",
"1100997391","-128806688","1978653824","1758.28","69.0","13.56","220","170","92","69.0","13.56",
"1100997392","-128805952","1978652544","1772.0","68.39999999999998","13.923","247","170","91","68.39999999999998","13.923",
"1100997393","-128805296","1978651136","1786.1","68.0","14.106","224","170","93","68.0","14.106",
"1100997394","-128804728","1978649728","1800.24","67.79999999999995","14.115","237","171","94","67.79999999999995","14.115",
