record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1093721882","567669574","-628899532","5.81","5.878","42.60000000000002","90","26","90",,,
"1093721883","567669962","-628898809","11.58","5.888","42.60000000000002","92","26","92",,,
"1093721884","567670378","-628898093","17.56","5.962","42.60000000000002","92","26","92",,,
"1093721885","567670789","-628897363","23.53","6.093","42.799999999999955","92","26","92",,,
"1093721886","567671216","-628896593","29.73","6.214","42.799999999999955","93","26","93",,,
"1093721887","567671651","-628895832","36.08","6.149","43.0","93","26","93","21.26",,
"1093721888","567672026","-628895117","41.75","5.608","43.0","93","26","93","21.26",,
"1093721889","567672418","-628894454","47.25","5.337","43.200000000000045","93","26","93","21.26",,
"1093721890","567672720","-628893748","52.41","5.113","43.200000000000045","93","26","93","21.26",,
"1093721891","567672764","-628892921","57.47","5.095","43.39999999999998","93","26","93","21.26",,
"1093721892","567672500","-628892139","62.87","5.374","43.39999999999998","93","26","93","23.62",,
"1093721893","567672022","-628891475","68.83","6.121","43.39999999999998","93","26","93","23.62",,
"1093721894","567671439","-628890816","75.7","6.774","43.39999999999998","93","26","93","23.62",,
"1093721895","567670825","-628890098","82.96","7.362","43.39999999999998","93","26","93","23.62",,
"1093721896","567670157","-628889355","90.8","7.763","43.39999999999998","93","26","93","23.62",,
"1093721897","567669483","-628888579","98.81","7.987","43.39999999999998","94","26","94","24.8",,
"1093721898","567668830","-628887753","106.83","8.136","43.39999999999998","94","26","94","24.8",,
"1093721899","567668122","-628887002","114.82","8.192","43.0","94","26","94","24.8",,
"1093721900","567667335","-628886308","123.33","8.351","43.0","95","26","95","24.8",,
"1093721901","567666538","-628885615","131.84","8.491","42.799999999999955","96","26","96","24.8",,
"1093721902","567665751","-628884828","140.45","8.603","42.799999999999955","96","26","96","24.01",,
"1093721903","567665299","-628883583","149.1","8.659","42.39999999999998","97","26","97","24.01",,
"1093721904","567665385","-628882170","157.77","8.566","42.39999999999998","97","26","97","24.01",,
"1093721905","567665779","-628880848","166.85","8.631","42.200000000000045","98","26","98","24.01",,
"1093721906","567666216","-628879558","175.95","8.873","42.0","98","26","98","24.01",,
"1093721907","567666713","-628878276","185.23","9.181","42.0","99","26","99","25.06",,
"1093721908","567667274","-628877062","194.55","9.219","42.0","100","26","100","25.06",,
"1093721909","567667768","-628875775","203.93","9.396","41.799999999999955","100","26","100","25.06",,
"1093721910","567668363","-628874587","213.22","9.508","41.39999999999998","101","26","101","25.06",,
"1093721911","567669020","-628873458","222.72","9.387","41.39999999999998","101","26","101","25.06",,
"1093721912","567669656","-628872288","232.23","9.443","41.39999999999998","102","26","102","26.16",,
"1093721913","567670269","-628871101","241.52","9.639","41.0","103","26","103","26.16",,
"1093721914","567670957","-628869886","251.55","9.984","41.0","104","26","104","26.16",,
"1093721915","567671638","-628868678","261.37","10.096","40.799999999999955","105","26","105","26.16",,
"1093721916","567672318","-628867396","271.71","10.133","40.799999999999955","105","26","105","26.16",,
"1093721917","567672992","-628866083","282.1","10.301","40.60000000000002","106","26","106","25.31",,
"1093721918","567673653","-628864778","292.46","10.236","40.39999999999998","107","26","107","25.31",,
"1093721919","567674318","-628863479","302.62","10.348","40.39999999999998","108","26","108","25.31",,
