Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1081350014",s,position_lat,"-259330720",semicircles,position_long,"1982623744",semicircles,distance,"10.08",m,heart_rate,"135",bpm,altitude,"13.0",m,speed,"9.828",m/s,power,"248",watts,cadence,"95",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"9.828",m/s,
Data,3,record,timestamp,"1081350015",s,position_lat,"-259329728",semicircles,position_long,"1982623360",semicircles,distance,"20.04",m,heart_rate,"137",bpm,altitude,"13.0",m,speed,"9.915",m/s,power,"265",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"9.915",m/s,
Data,3,record,timestamp,"1081350016",s,position_lat,"-259328784",semicircles,position_long,"1982622848",semicircles,distance,"30.0",m,heart_rate,"138",bpm,altitude,"13.0",m,speed,"10.0",m/s,power,"283",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.0",m/s,
Data,3,record,timestamp,"1081350017",s,position_lat,"-259328128",semicircles,position_long,"1982621824",semicircles,distance,"39.93",m,heart_rate,"138",bpm,altitude,"13.0",m,speed,"10.123",m/s,power,"306",watts,cadence,"93",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.123",m/s,
Data,3,record,timestamp,"1081350018",s,position_lat,"-259327968",semicircles,position_long,"1982620544",semicircles,distance,"50.23",m,heart_rate,"138",bpm,altitude,"13.0",m,speed,"10.228",m/s,power,"290",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.228",m/s,
Data,3,record,timestamp,"1081350019",s,position_lat,"-259328240",semicircles,position_long,"1982619520",semicircles,distance,"60.48",m,heart_rate,"139",bpm,altitude,"13.0",m,speed,"10.342",m/s,power,"304",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.342",m/s,
Data,3,record,timestamp,"1081350020",s,position_lat,"-259328624",semicircles,position_long,"1982618368",semicircles,distance,"70.78",m,heart_rate,"140",bpm,altitude,"13.0",m,speed,"10.445",m/s,power,"270",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.445",m/s,
Data,3,record,timestamp,"1081350021",s,position_lat,"-259329024",semicircles,position_long,"1982617344",semicircles,distance,"81.42",m,heart_rate,"140",bpm,altitude,"13.0",m,speed,"10.513",m/s,power,"273",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.513",m/s,
Data,3,record,timestamp,"1081350022",s,position_lat,"-259329440",semicircles,position_long,"1982616192",semicircles,distance,"91.89",m,heart_rate,"141",bpm,altitude,"13.0",m,speed,"10.601",m/s,power,"276",watts,cadence,"93",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.601",m/s,
Data,3,record,timestamp,"1081350023",s,position_lat,"-259329872",semicircles,position_long,"1982614912",semicircles,distance,"102.6",m,heart_rate,"141",bpm,altitude,"13.0",m,speed,"10.629",m/s,power,"275",watts,cadence,"94",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"10.629",m/s,
