Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1086977899",s,position_lat,"-138832016",semicircles,position_long,"1992055936",semicircles,distance,"0.86",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"0.913",m/s,power,"64",watts,cadence,"36",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.913",m/s,
Data,3,record,timestamp,"1086977900",s,position_lat,"-138831888",semicircles,position_long,"1992055936",semicircles,distance,"2.18",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"1.631",m/s,power,"96",watts,cadence,"45",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.631",m/s,
Data,3,record,timestamp,"1086977901",s,position_lat,"-138831744",semicircles,position_long,"1992056192",semicircles,distance,"4.14",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"2.233",m/s,power,"97",watts,cadence,"42",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.233",m/s,
Data,3,record,timestamp,"1086977902",s,position_lat,"-138831552",semicircles,position_long,"1992056320",semicircles,distance,"6.61",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"2.697",m/s,power,"96",watts,cadence,"54",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.697",m/s,
Data,3,record,timestamp,"1086977903",s,position_lat,"-138831344",semicircles,position_long,"1992056576",semicircles,distance,"9.51",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"3.08",m/s,power,"97",watts,cadence,"64",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.08",m/s,
Data,3,record,timestamp,"1086977904",s,position_lat,"-138831072",semicircles,position_long,"1992056832",semicircles,distance,"12.76",m,heart_rate,"61",bpm,altitude,"12.799999999999955",m,speed,"3.411",m/s,power,"96",watts,cadence,"72",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.411",m/s,
Data,3,record,timestamp,"1086977905",s,position_lat,"-138830800",semicircles,position_long,"1992057088",semicircles,distance,"16.26",m,heart_rate,"62",bpm,altitude,"12.799999999999955",m,speed,"3.692",m/s,power,"95",watts,cadence,"76",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.692",m/s,
Data,3,record,timestamp,"1086977906",s,position_lat,"-138830512",semicircles,position_long,"1992057472",semicircles,distance,"20.15",m,heart_rate,"62",bpm,altitude,"12.799999999999955",m,speed,"3.946",m/s,power,"95",watts,cadence,"79",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.946",m/s,
Data,3,record,timestamp,"1086977907",s,position_lat,"-138830176",semicircles,position_long,"1992057600",semicircles,distance,"24.21",m,heart_rate,"64",bpm,altitude,"12.799999999999955",m,speed,"4.168",m/s,power,"95",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.168",m/s,
Data,3,record,timestamp,"1086977908",s,position_lat,"-138829776",semicircles,position_long,"1992057984",semicircles,distance,"28.48",m,heart_rate,"66",bpm,altitude,"12.799999999999955",m,speed,"4.365",m/s,power,"95",watts,cadence,"83",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.365",m/s,
Data,3,record,timestamp,"1086977909",s,position_lat,"-138829392",semicircles,position_long,"1992058112",semicircles,distance,"32.94",m,heart_rate,"67",bpm,altitude,"12.799999999999955",m,speed,"4.544",m/s,power,"95",watts,cadence,"84",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.544",m/s,
Data,3,record,timestamp,"1086977910",s,position_lat,"-138828960",semicircles,position_long,"1992058496",semicircles,distance,"37.5",m,heart_rate,"67",bpm,altitude,"12.799999999999955",m,speed,"4.705",m/s,power,"96",watts,cadence,"84",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.705",m/s,
Data,3,record,timestamp,"1086977911",s,position_lat,"-138828496",semicircles,position_long,"1992058752",semicircles,distance,"42.35",m,heart_rate,"70",bpm,altitude,"12.799999999999955",m,speed,"4.858",m/s,power,"95",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.858",m/s,
Data,3,record,timestamp,"1086977912",s,position_lat,"-138828000",semicircles,position_long,"1992058880",semicircles,distance,"47.28",m,heart_rate,"71",bpm,altitude,"12.799999999999955",m,speed,"5.002",m/s,power,"95",watts,cadence,"85",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.002",m/s,
Data,3,record,timestamp,"1086977913",s,position_lat,"-138827472",semicircles,position_long,"1992059008",semicircles,distance,"52.36",m,heart_rate,"71",bpm,altitude,"12.799999999999955",m,speed,"5.137",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.137",m/s,
Data,3,record,timestamp,"1086977914",s,position_lat,"-138826928",semicircles,position_long,"1992059264",semicircles,distance,"57.55",m,heart_rate,"73",bpm,altitude,"12.799999999999955",m,speed,"5.254",m/s,power,"95",watts,cadence,"87",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.254",m/s,
Data,3,record,timestamp,"1086977915",s,position_lat,"-138826384",semicircles,position_long,"1992059264",semicircles,distance,"62.86",m,heart_rate,"74",bpm,altitude,"12.799999999999955",m,speed,"5.362",m/s,power,"95",watts,cadence,"88",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.362",m/s,
Data,3,record,timestamp,"1086977916",s,position_lat,"-138825792",semicircles,position_long,"1992059392",semicircles,distance,"68.28",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"5.461",m/s,power,"94",watts,cadence,"89",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.461",m/s,
Data,3,record,timestamp,"1086977917",s,position_lat,"-138825216",semicircles,position_long,"1992059648",semicircles,distance,"73.78",m,heart_rate,"77",bpm,altitude,"12.799999999999955",m,speed,"5.551",m/s,power,"95",watts,cadence,"88",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.551",m/s,
Data,3,record,timestamp,"1086977918",s,position_lat,"-138824624",semicircles,position_long,"1992059648",semicircles,distance,"79.38",m,heart_rate,"78",bpm,altitude,"13.0",m,speed,"5.639",m/s,power,"96",watts,cadence,"90",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.639",m/s,
Data,3,record,timestamp,"1086977919",s,position_lat,"-138824032",semicircles,position_long,"1992059776",semicircles,distance,"85.06",m,heart_rate,"80",bpm,altitude,"13.0",m,speed,"5.721",m/s,power,"95",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.721",m/s,
Data,3,record,timestamp,"1086977920",s,position_lat,"-138823408",semicircles,position_long,"1992059776",semicircles,distance,"90.82",m,heart_rate,"80",bpm,altitude,"13.0",m,speed,"5.796",m/s,power,"94",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.796",m/s,
Data,3,record,timestamp,"1086977921",s,position_lat,"-138822784",semicircles,position_long,"1992060032",semicircles,distance,"96.65",m,heart_rate,"82",bpm,altitude,"13.0",m,speed,"5.866",m/s,power,"96",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.866",m/s,
Data,3,record,timestamp,"1086977922",s,position_lat,"-138822176",semicircles,position_long,"1992060160",semicircles,distance,"102.56",m,heart_rate,"83",bpm,altitude,"13.0",m,speed,"5.935",m/s,power,"95",watts,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.935",m/s,
Data,3,record,timestamp,"1086977923",s,position_lat,"-138821552",semicircles,position_long,"1992060288",semicircles,distance,"108.52",m,heart_rate,"84",bpm,altitude,"13.0",m,speed,"5.998",m/s,power,"94",watts,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.998",m/s,
Data,3,record,timestamp,"1086977924",s,position_lat,"-138820944",semicircles,position_long,"1992060544",semicircles,distance,"114.55",m,heart_rate,"86",bpm,altitude,"13.0",m,speed,"6.056",m/s,power,"95",watts,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.056",m/s,
Data,3,record,timestamp,"1086977925",s,position_lat,"-138820352",semicircles,position_long,"1992060928",semicircles,distance,"120.64",m,heart_rate,"87",bpm,altitude,"13.0",m,speed,"6.114",m/s,power,"94",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.114",m/s,
Data,3,record,timestamp,"1086977926",s,position_lat,"-138819808",semicircles,position_long,"1992061312",semicircles,distance,"126.78",m,heart_rate,"89",bpm,altitude,"13.0",m,speed,"6.171",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.171",m/s,
Data,3,record,timestamp,"1086977927",s,position_lat,"-138819328",semicircles,position_long,"1992061568",semicircles,distance,"132.98",m,heart_rate,"91",bpm,altitude,"13.0",m,speed,"6.228",m/s,power,"94",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.228",m/s,
Data,3,record,timestamp,"1086977928",s,position_lat,"-138818864",semicircles,position_long,"1992062208",semicircles,distance,"139.24",m,heart_rate,"92",bpm,altitude,"13.0",m,speed,"6.282",m/s,power,"94",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.282",m/s,
Data,3,record,timestamp,"1086977929",s,position_lat,"-138818480",semicircles,position_long,"1992062720",semicircles,distance,"145.55",m,heart_rate,"93",bpm,altitude,"13.0",m,speed,"6.335",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.335",m/s,
Data,3,record,timestamp,"1086977930",s,position_lat,"-138818112",semicircles,position_long,"1992063232",semicircles,distance,"151.91",m,heart_rate,"93",bpm,altitude,"13.0",m,speed,"6.386",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.386",m/s,
Data,3,record,timestamp,"1086977931",s,position_lat,"-138817760",semicircles,position_long,"1992064000",semicircles,distance,"158.33",m,heart_rate,"95",bpm,altitude,"13.0",m,speed,"6.447",m/s,power,"94",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.447",m/s,
Data,3,record,timestamp,"1086977932",s,position_lat,"-138817456",semicircles,position_long,"1992064512",semicircles,distance,"164.81",m,heart_rate,"96",bpm,altitude,"13.0",m,speed,"6.506",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.506",m/s,
Data,3,record,timestamp,"1086977933",s,position_lat,"-138817168",semicircles,position_long,"1992065280",semicircles,distance,"171.34",m,heart_rate,"97",bpm,altitude,"13.0",m,speed,"6.554",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.554",m/s,
Data,3,record,timestamp,"1086977934",s,position_lat,"-138816896",semicircles,position_long,"1992065792",semicircles,distance,"177.91",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"6.599",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.599",m/s,
Data,3,record,timestamp,"1086977935",s,position_lat,"-138816624",semicircles,position_long,"1992066560",semicircles,distance,"184.54",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"6.64",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.64",m/s,
Data,3,record,timestamp,"1086977936",s,position_lat,"-138816352",semicircles,position_long,"1992067200",semicircles,distance,"191.2",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"6.68",m/s,power,"94",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.68",m/s,
Data,3,record,timestamp,"1086977937",s,position_lat,"-138816096",semicircles,position_long,"1992067840",semicircles,distance,"197.9",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"6.718",m/s,power,"95",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.718",m/s,
Data,3,record,timestamp,"1086977938",s,position_lat,"-138815840",semicircles,position_long,"1992068480",semicircles,distance,"204.63",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.756",m/s,power,"95",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.756",m/s,
Data,3,record,timestamp,"1086977939",s,position_lat,"-138815568",semicircles,position_long,"1992069248",semicircles,distance,"211.41",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.793",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.793",m/s,
Data,3,record,timestamp,"1086977940",s,position_lat,"-138815296",semicircles,position_long,"1992070016",semicircles,distance,"218.22",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.827",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.827",m/s,
Data,3,record,timestamp,"1086977941",s,position_lat,"-138815008",semicircles,position_long,"1992070656",semicircles,distance,"225.07",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.861",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.861",m/s,
Data,3,record,timestamp,"1086977942",s,position_lat,"-138814704",semicircles,position_long,"1992071296",semicircles,distance,"231.94",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.893",m/s,power,"95",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.893",m/s,
Data,3,record,timestamp,"1086977943",s,position_lat,"-138814416",semicircles,position_long,"1992071936",semicircles,distance,"238.86",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"6.96",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.96",m/s,
Data,3,record,timestamp,"1086977944",s,position_lat,"-138814144",semicircles,position_long,"1992072704",semicircles,distance,"245.91",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"7.129",m/s,power,"94",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.129",m/s,
Data,3,record,timestamp,"1086977945",s,position_lat,"-138813872",semicircles,position_long,"1992073472",semicircles,distance,"253.1",m,heart_rate,"100",bpm,altitude,"13.0",m,speed,"7.241",m/s,power,"96",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.241",m/s,
Data,3,record,timestamp,"1086977946",s,position_lat,"-138813584",semicircles,position_long,"1992074112",semicircles,distance,"260.39",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"7.333",m/s,power,"99",watts,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.333",m/s,
Data,3,record,timestamp,"1086977947",s,position_lat,"-138813312",semicircles,position_long,"1992074880",semicircles,distance,"267.76",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"7.408",m/s,power,"100",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.408",m/s,
Data,3,record,timestamp,"1086977948",s,position_lat,"-138813072",semicircles,position_long,"1992075776",semicircles,distance,"275.2",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"7.472",m/s,power,"99",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.472",m/s,
Data,3,record,timestamp,"1086977949",s,position_lat,"-138812816",semicircles,position_long,"1992076544",semicircles,distance,"282.7",m,heart_rate,"99",bpm,altitude,"13.0",m,speed,"7.525",m/s,power,"100",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.525",m/s,
Data,3,record,timestamp,"1086977950",s,position_lat,"-138812560",semicircles,position_long,"1992077312",semicircles,distance,"290.15",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"7.575",m/s,power,"100",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.575",m/s,
Data,3,record,timestamp,"1086977951",s,position_lat,"-138812320",semicircles,position_long,"1992078208",semicircles,distance,"297.86",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"7.623",m/s,power,"99",watts,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.623",m/s,
Data,3,record,timestamp,"1086977952",s,position_lat,"-138812032",semicircles,position_long,"1992078848",semicircles,distance,"305.5",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"7.672",m/s,power,"100",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.672",m/s,
Data,3,record,timestamp,"1086977953",s,position_lat,"-138811744",semicircles,position_long,"1992079616",semicircles,distance,"313.2",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"7.723",m/s,power,"99",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.723",m/s,
Data,3,record,timestamp,"1086977954",s,position_lat,"-138811424",semicircles,position_long,"1992080384",semicircles,distance,"320.95",m,heart_rate,"98",bpm,altitude,"13.0",m,speed,"7.772",m/s,power,"100",watts,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.772",m/s,
