record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1074865335","-138834544","1992052096","2.02","74","12.799999999999955","2.384","216","37","12.799999999999955","2.384",
"1074865336","-138834352","1992052352","4.85","74","12.799999999999955","3.137","133","49","12.799999999999955","3.137",
"1074865337","-138834144","1992052736","8.22","77","12.799999999999955","3.605","158","56","12.799999999999955","3.605",
"1074865338","-138833936","1992053120","12.05","79","12.799999999999955","4.045","151","60","12.799999999999955","4.045",
"1074865339","-138833696","1992053376","16.31","79","12.799999999999955","4.504","233","60","12.799999999999955","4.504",
"1074865340","-138833424","1992054016","21.1","81","12.799999999999955","5.018","213","61","12.799999999999955","5.018",
"1074865341","-138833104","1992054272","26.31","82","12.799999999999955","5.387","157","62","12.799999999999955","5.387",
"1074865342","-138832768","1992054912","31.83","84","12.799999999999955","5.667","188","62","12.799999999999955","5.667",
"1074865343","-138832368","1992055424","37.66","84","12.799999999999955","5.986","205","70","12.799999999999955","5.986",
"1074865344","-138831936","1992055808","43.81","84","12.799999999999955","6.278","167","71","12.799999999999955","6.278",
"1074865345","-138831488","1992056320","50.11","85","12.799999999999955","6.483","168","71","12.799999999999955","6.483",
"1074865346","-138830992","1992056832","56.78","88","12.799999999999955","6.656","138","71","12.799999999999955","6.656",
"1074865347","-138830448","1992057472","63.5","88","12.799999999999955","6.803","209","71","12.799999999999955","6.803",
"1074865348","-138829872","1992057728","70.41","89","12.799999999999955","7.0","174","71","12.799999999999955","7.0",
"1074865349","-138829232","1992058368","77.49","89","12.799999999999955","7.101","95","70","12.799999999999955","7.101",
"1074865350","-138828560","1992058752","84.59","89","12.799999999999955","7.15","164","75","12.799999999999955","7.15",
"1074865351","-138827824","1992058880","91.8","89","12.799999999999955","7.246","137","79","12.799999999999955","7.246",
"1074865352","-138827056","1992059008","99.1","89","12.799999999999955","7.319","149","79","12.799999999999955","7.319",
"1074865353","-138826304","1992059264","106.43","89","12.799999999999955","7.402","150","79","12.799999999999955","7.402",
"1074865354","-138825504","1992059392","113.88","89","12.799999999999955","7.492","161","79","12.799999999999955","7.492",
"1074865355","-138824704","1992059648","121.43","89","13.0","7.61","168","80","13.0","7.61",
"1074865356","-138823888","1992059776","129.1","89","13.0","7.727","168","80","13.0","7.727",
"1074865357","-138823056","1992060032","136.89","90","13.0","7.821","115","79","13.0","7.821",
"1074865358","-138822224","1992060032","144.71","91","13.0","7.859","178","74","13.0","7.859",
"1074865359","-138821408","1992060288","152.67","91","13.0","8.065","263","75","13.0","8.065",
"1074865360","-138820592","1992060672","160.86","92","13.0","8.294","239","77","13.0","8.294",
"1074865361","-138819840","1992061056","169.23","93","13.0","8.437","185","65","13.0","8.437",
"1074865362","-138819168","1992061824","177.72","93","13.0","8.534","188","65","13.0","8.534",
"1074865363","-138818592","1992062464","186.31","94","13.0","8.642","204","66","13.0","8.642",
"1074865364","-138818080","1992063232","195.01","96","13.0","8.768","213","66","13.0","8.768",
"1074865365","-138817600","1992064128","203.85","96","13.0","8.93","272","63","13.0","8.93",
"1074865366","-138817184","1992065024","212.89","98","13.0","9.152","276","60","13.0","9.152",
"1074865367","-138816784","1992065920","222.12","99","13.0","9.282","269","61","13.0","9.282",
"1074865368","-138816416","1992066944","231.45","99","13.0","9.36","214","62","13.0","9.36",
"1074865369","-138816032","1992067840","240.85","101","13.0","9.442","238","62","13.0","9.442",
"1074865370","-138815632","1992068736","250.33","104","13.0","9.515","244","62","13.0","9.515",
"1074865371","-138815216","1992069760","259.87","105","13.0","9.534","137","62","13.0","9.534",
"1074865372","-138814816","1992070656","269.38","107","13.0","9.5","180","69","13.0","9.5",
"1074865373","-138814432","1992071680","278.9","108","13.0","9.527","214","76","13.0","9.527",
"1074865374","-138814064","1992072576","288.44","108","13.0","9.551","167","79","13.0","9.551",
"1074865375","-138813712","1992073600","297.84","110","13.0","9.54","188","79","13.0","9.54",
"1074865376","-138813360","1992074496","307.52","111","13.0","9.551","206","79","13.0","9.551",
"1074865377","-138813056","1992075648","317.09","114","13.0","9.575","189","79","13.0","9.575",
"1074865378","-138812752","1992076544","326.67","116","13.0","9.585","198","78","13.0","9.585",
"1074865379","-138812448","1992077696","336.27","117","13.0","9.61","211","79","13.0","9.61",
"1074865380","-138812112","1992078592","345.9","117","13.0","9.653","221","78","13.0","9.653",
"1074865381","-138811744","1992079616","355.58","117","13.0","9.705","215","78","13.0","9.705",
"1074865382","-138811360","1992080512","365.31","118","13.0","9.753","218","80","13.0","9.753",
"1074865383","-138810992","1992081408","375.08","119","13.0","9.797","207","80","13.0","9.797",
"1074865384","-138810688","1992082560","384.9","119","13.0","9.835","216","80","13.0","9.835",
"1074865385","-138810480","1992083584","394.76","119","13.0","9.873","190","80","13.0","9.873",
"1074865386","-138810384","1992084736","404.64","119","13.0","9.872","154","79","13.0","9.872",
"1074865387","-138810384","1992085888","414.51","120","13.0","9.861","184","79","13.0","9.861",
"1074865388","-138810512","1992086912","424.37","120","13.0","9.872","183","79","13.0","9.872",
"1074865389","-138810752","1992087808","434.24","120","13.0","9.857","186","79","13.0","9.857",
"1074865390","-138811024","1992088960","444.08","121","13.0","9.829","193","79","13.0","9.829",
"1074865391","-138811360","1992089984","453.89","121","13.0","9.799","176","78","13.0","9.799",
"1074865392","-138811712","1992090880","463.67","121","13.0","9.754","163","79","13.0","9.754",
"1074865393","-138812080","1992092032","473.41","121","13.200000000000045","9.724","187","78","13.200000000000045","9.724",
"1074865394","-138812432","1992092928","483.0","122","13.200000000000045","9.721","174","78","13.200000000000045","9.721",
"1074865395","-138812784","1992094080","492.85","123","13.200000000000045","9.713","182","78","13.200000000000045","9.713",
"1074865396","-138813120","1992094976","502.55","124","13.200000000000045","9.695","212","77","13.200000000000045","9.695",
"1074865397","-138813392","1992096000","512.24","124","13.200000000000045","9.685","182","78","13.200000000000045","9.685",
"1074865398","-138813648","1992096896","521.92","125","13.200000000000045","9.659","190","78","13.200000000000045","9.659",
"1074865399","-138813824","1992098048","531.56","126","13.399999999999977","9.632","174","78","13.399999999999977","9.632",
"1074865400","-138813904","1992099072","541.18","127","13.399999999999977","9.599","172","78","13.399999999999977","9.599",
"1074865401","-138813888","1992099968","550.69","127","13.399999999999977","9.569","173","76","13.399999999999977","9.569",
"1074865402","-138813680","1992101120","560.32","128","13.600000000000023","9.537","187","77","13.600000000000023","9.537",
"1074865403","-138813344","1992102272","569.84","128","13.600000000000023","9.498","176","77","13.600000000000023","9.498",
"1074865404","-138812912","1992103168","579.3","128","13.799999999999955","9.445","206","77","13.799999999999955","9.445",
"1074865405","-138812448","1992104064","588.73","129","14.0","9.412","219","78","14.0","9.412",
"1074865406","-138811920","1992104704","598.11","129","14.0","9.353","190","78","14.0","9.353",
"1074865407","-138811376","1992105728","607.42","129","14.200000000000045","9.269","203","79","14.200000000000045","9.269",
"1074865408","-138810816","1992106624","616.65","129","14.399999999999977","9.203","232","79","14.399999999999977","9.203",
"1074865409","-138810240","1992107264","625.83","129","14.399999999999977","9.15","212","80","14.399999999999977","9.15",
"1074865410","-138809648","1992108160","634.95","129","14.600000000000023","9.081","220","80","14.600000000000023","9.081",
"1074865411","-138809056","1992108928","644.0","129","14.799999999999955","9.016","214","80","14.799999999999955","9.016",
"1074865412","-138808496","1992109696","652.98","129","15.0","8.939","193","81","15.0","8.939",
"1074865413","-138807936","1992110592","661.88","128","15.0","8.868","219","81","15.0","8.868",
"1074865414","-138807408","1992111360","670.73","128","15.200000000000045","8.831","213","81","15.200000000000045","8.831",
"1074865415","-138806944","1992112256","679.53","128","15.399999999999977","8.771","230","81","15.399999999999977","8.771",
"1074865416","-138806640","1992113152","688.28","128","15.600000000000023","8.711","206","80","15.600000000000023","8.711",
"1074865417","-138806512","1992114048","696.95","128","15.600000000000023","8.64","195","81","15.600000000000023","8.64",
"1074865418","-138806576","1992114944","705.56","128","15.799999999999955","8.573","202","80","15.799999999999955","8.573",
"1074865419","-138806848","1992115840","714.11","128","16.0","8.532","213","81","16.0","8.532",
"1074865420","-138807312","1992116608","722.64","128","16.0","8.526","213","81","16.0","8.526",
"1074865421","-138807920","1992117376","731.17","128","16.0","8.529","183","80","16.0","8.529",
"1074865422","-138808640","1992117888","739.7","128","16.200000000000045","8.526","182","80","16.200000000000045","8.526",
"1074865423","-138809424","1992118400","748.23","128","16.200000000000045","8.539","188","80","16.200000000000045","8.539",
"1074865424","-138810272","1992118784","756.79","127","16.200000000000045","8.576","196","80","16.200000000000045","8.576",
"1074865425","-138811184","1992118784","765.4","127","16.200000000000045","8.637","196","80","16.200000000000045","8.637",
"1074865426","-138812112","1992118784","774.07","127","16.200000000000045","8.713","198","78","16.200000000000045","8.713",
"1074865427","-138813040","1992118656","782.68","127","16.200000000000045","8.789","186","79","16.200000000000045","8.789",
"1074865428","-138813984","1992118400","791.65","127","16.200000000000045","8.86","185","79","16.200000000000045","8.86",
"1074865429","-138814912","1992118272","800.54","127","16.200000000000045","8.929","179","79","16.200000000000045","8.929",
"1074865430","-138815840","1992118016","809.37","127","16.200000000000045","8.993","174","78","16.200000000000045","8.993",
"1074865431","-138816816","1992117888","818.54","127","16.200000000000045","9.069","198","78","16.200000000000045","9.069",
"1074865432","-138817808","1992117888","827.66","127","16.200000000000045","9.164","203","79","16.200000000000045","9.164",
"1074865433","-138818752","1992118272","836.86","127","16.0","9.267","208","79","16.0","9.267",
"1074865434","-138819504","1992118784","846.06","127","16.0","9.377","204","79","16.0","9.377",
"1074865435","-138820016","1992119680","855.5","126","16.0","9.494","204","79","16.0","9.494",
"1074865436","-138820336","1992120832","865.19","126","16.0","9.633","221","79","16.0","9.633",
"1074865437","-138820528","1992121728","874.9","126","15.799999999999955","9.783","192","79","15.799999999999955","9.783",
