Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110665723",s,position_lat,"-138826592",semicircles,position_long,"1991824000",semicircles,distance,"100.2",m,altitude,"5.0",m,speed,"11.176",m/s,power,"275",watts,heart_rate,"145",bpm,cadence,"104",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.176",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665724",s,position_lat,"-138827248",semicircles,position_long,"1991823104",semicircles,distance,"111.22",m,altitude,"5.0",m,speed,"11.301",m/s,power,"327",watts,heart_rate,"146",bpm,cadence,"103",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.301",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665725",s,position_lat,"-138827968",semicircles,position_long,"1991822080",semicircles,distance,"122.81",m,altitude,"5.0",m,speed,"11.414",m/s,power,"279",watts,heart_rate,"147",bpm,cadence,"93",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.414",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665726",s,position_lat,"-138828704",semicircles,position_long,"1991821184",semicircles,distance,"133.95",m,altitude,"5.0",m,speed,"11.113",m/s,power,"222",watts,heart_rate,"147",bpm,cadence,"93",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.113",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665727",s,position_lat,"-138829552",semicircles,position_long,"1991820160",semicircles,distance,"145.14",m,altitude,"5.0",m,speed,"11.076",m/s,power,"228",watts,heart_rate,"148",bpm,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.076",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665728",s,position_lat,"-138830544",semicircles,position_long,"1991819520",semicircles,distance,"156.23",m,altitude,"5.0",m,speed,"11.114",m/s,power,"215",watts,heart_rate,"149",bpm,cadence,"91",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.114",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665729",s,position_lat,"-138831712",semicircles,position_long,"1991819264",semicircles,distance,"167.39",m,altitude,"5.0",m,speed,"11.221",m/s,power,"323",watts,heart_rate,"149",bpm,cadence,"91",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.221",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665730",s,position_lat,"-138832880",semicircles,position_long,"1991819520",semicircles,distance,"178.49",m,altitude,"5.0",m,speed,"11.385",m/s,power,"389",watts,heart_rate,"150",bpm,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.385",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665731",s,position_lat,"-138834048",semicircles,position_long,"1991820032",semicircles,distance,"190.17",m,altitude,"5.0",m,speed,"11.546",m/s,power,"370",watts,heart_rate,"151",bpm,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.546",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665732",s,position_lat,"-138835104",semicircles,position_long,"1991820544",semicircles,distance,"201.64",m,altitude,"5.199999999999989",m,speed,"11.652",m/s,power,"317",watts,heart_rate,"151",bpm,cadence,"93",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.652",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665733",s,position_lat,"-138836128",semicircles,position_long,"1991821440",semicircles,distance,"213.36",m,altitude,"5.199999999999989",m,speed,"11.731",m/s,power,"308",watts,heart_rate,"152",bpm,cadence,"93",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.731",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665734",s,position_lat,"-138837104",semicircles,position_long,"1991822208",semicircles,distance,"225.14",m,altitude,"5.199999999999989",m,speed,"11.618",m/s,power,"257",watts,heart_rate,"153",bpm,cadence,"93",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.618",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665735",s,position_lat,"-138838032",semicircles,position_long,"1991823104",semicircles,distance,"236.61",m,altitude,"5.199999999999989",m,speed,"11.663",m/s,power,"306",watts,heart_rate,"153",bpm,cadence,"93",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.663",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665736",s,position_lat,"-138838928",semicircles,position_long,"1991824000",semicircles,distance,"248.55",m,altitude,"5.0",m,speed,"11.799",m/s,power,"295",watts,heart_rate,"154",bpm,cadence,"91",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.799",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665737",s,position_lat,"-138839776",semicircles,position_long,"1991824896",semicircles,distance,"260.39",m,altitude,"5.0",m,speed,"11.963",m/s,power,"284",watts,heart_rate,"154",bpm,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.963",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665738",s,position_lat,"-138840560",semicircles,position_long,"1991826048",semicircles,distance,"272.3",m,altitude,"4.800000000000011",m,speed,"12.179",m/s,power,"278",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"12.179",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665739",s,position_lat,"-138841312",semicircles,position_long,"1991827200",semicircles,distance,"284.58",m,altitude,"4.399999999999977",m,speed,"12.326",m/s,power,"238",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"4.399999999999977",m,enhanced_speed,"12.326",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665740",s,position_lat,"-138842064",semicircles,position_long,"1991828224",semicircles,distance,"297.01",m,altitude,"4.0",m,speed,"12.521",m/s,power,"238",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"4.0",m,enhanced_speed,"12.521",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665741",s,position_lat,"-138842752",semicircles,position_long,"1991829504",semicircles,distance,"309.84",m,altitude,"3.6000000000000227",m,speed,"12.84",m/s,power,"295",watts,heart_rate,"156",bpm,cadence,"92",rpm,enhanced_altitude,"3.6000000000000227",m,enhanced_speed,"12.84",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665742",s,position_lat,"-138843344",semicircles,position_long,"1991830784",semicircles,distance,"322.8",m,altitude,"3.1999999999999886",m,speed,"13.17",m/s,power,"282",watts,heart_rate,"156",bpm,cadence,"93",rpm,enhanced_altitude,"3.1999999999999886",m,enhanced_speed,"13.17",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665743",s,position_lat,"-138843792",semicircles,position_long,"1991832064",semicircles,distance,"336.14",m,altitude,"2.8000000000000114",m,speed,"13.459",m/s,power,"267",watts,heart_rate,"156",bpm,cadence,"93",rpm,enhanced_altitude,"2.8000000000000114",m,enhanced_speed,"13.459",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665744",s,position_lat,"-138844064",semicircles,position_long,"1991833472",semicircles,distance,"349.68",m,altitude,"2.3999999999999773",m,speed,"13.681",m/s,power,"258",watts,heart_rate,"156",bpm,cadence,"94",rpm,enhanced_altitude,"2.3999999999999773",m,enhanced_speed,"13.681",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665745",s,position_lat,"-138844016",semicircles,position_long,"1991835008",semicircles,distance,"363.33",m,altitude,"2.1999999999999886",m,speed,"13.823",m/s,power,"271",watts,heart_rate,"157",bpm,cadence,"94",rpm,enhanced_altitude,"2.1999999999999886",m,enhanced_speed,"13.823",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665746",s,position_lat,"-138843616",semicircles,position_long,"1991836416",semicircles,distance,"377.26",m,altitude,"2.0",m,speed,"13.902",m/s,power,"304",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"2.0",m,enhanced_speed,"13.902",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665747",s,position_lat,"-138843008",semicircles,position_long,"1991837824",semicircles,distance,"391.35",m,altitude,"1.8000000000000114",m,speed,"13.951",m/s,power,"306",watts,heart_rate,"157",bpm,cadence,"94",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.951",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665748",s,position_lat,"-138842272",semicircles,position_long,"1991839104",semicircles,distance,"405.25",m,altitude,"1.8000000000000114",m,speed,"13.97",m/s,power,"313",watts,heart_rate,"157",bpm,cadence,"94",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.97",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665749",s,position_lat,"-138841504",semicircles,position_long,"1991840384",semicircles,distance,"419.25",m,altitude,"1.8000000000000114",m,speed,"13.951",m/s,power,"289",watts,heart_rate,"158",bpm,cadence,"94",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.951",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665750",s,position_lat,"-138840656",semicircles,position_long,"1991841664",semicircles,distance,"433.05",m,altitude,"1.8000000000000114",m,speed,"13.893",m/s,power,"274",watts,heart_rate,"158",bpm,cadence,"94",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.893",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665751",s,position_lat,"-138839728",semicircles,position_long,"1991842944",semicircles,distance,"446.91",m,altitude,"1.8000000000000114",m,speed,"13.81",m/s,power,"286",watts,heart_rate,"158",bpm,cadence,"94",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.81",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665752",s,position_lat,"-138838752",semicircles,position_long,"1991844096",semicircles,distance,"460.62",m,altitude,"2.0",m,speed,"13.656",m/s,power,"325",watts,heart_rate,"158",bpm,cadence,"92",rpm,enhanced_altitude,"2.0",m,enhanced_speed,"13.656",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665753",s,position_lat,"-138837744",semicircles,position_long,"1991845120",semicircles,distance,"474.35",m,altitude,"2.1999999999999886",m,speed,"13.546",m/s,power,"304",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"2.1999999999999886",m,enhanced_speed,"13.546",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665754",s,position_lat,"-138836672",semicircles,position_long,"1991846016",semicircles,distance,"487.75",m,altitude,"2.1999999999999886",m,speed,"13.427",m/s,power,"288",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"2.1999999999999886",m,enhanced_speed,"13.427",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665755",s,position_lat,"-138835472",semicircles,position_long,"1991847040",semicircles,distance,"501.29",m,altitude,"2.3999999999999773",m,speed,"13.296",m/s,power,"267",watts,heart_rate,"159",bpm,cadence,"92",rpm,enhanced_altitude,"2.3999999999999773",m,enhanced_speed,"13.296",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665756",s,position_lat,"-138834304",semicircles,position_long,"1991847680",semicircles,distance,"514.4",m,altitude,"2.6000000000000227",m,speed,"13.006",m/s,power,"229",watts,heart_rate,"159",bpm,cadence,"91",rpm,enhanced_altitude,"2.6000000000000227",m,enhanced_speed,"13.006",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665757",s,position_lat,"-138833136",semicircles,position_long,"1991848576",semicircles,distance,"527.22",m,altitude,"2.6000000000000227",m,speed,"12.503",m/s,power,"233",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"2.6000000000000227",m,enhanced_speed,"12.503",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665758",s,position_lat,"-138832032",semicircles,position_long,"1991849344",semicircles,distance,"539.5",m,altitude,"2.8000000000000114",m,speed,"12.33",m/s,power,"288",watts,heart_rate,"159",bpm,cadence,"95",rpm,enhanced_altitude,"2.8000000000000114",m,enhanced_speed,"12.33",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665759",s,position_lat,"-138830960",semicircles,position_long,"1991850112",semicircles,distance,"551.61",m,altitude,"3.0",m,speed,"12.093",m/s,power,"282",watts,heart_rate,"159",bpm,cadence,"99",rpm,enhanced_altitude,"3.0",m,enhanced_speed,"12.093",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665760",s,position_lat,"-138830048",semicircles,position_long,"1991851008",semicircles,distance,"563.61",m,altitude,"3.1999999999999886",m,speed,"11.909",m/s,power,"252",watts,heart_rate,"160",bpm,cadence,"98",rpm,enhanced_altitude,"3.1999999999999886",m,enhanced_speed,"11.909",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665761",s,position_lat,"-138829488",semicircles,position_long,"1991852032",semicircles,distance,"575.54",m,altitude,"3.3999999999999773",m,speed,"11.786",m/s,power,"342",watts,heart_rate,"160",bpm,cadence,"98",rpm,enhanced_altitude,"3.3999999999999773",m,enhanced_speed,"11.786",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665762",s,position_lat,"-138829296",semicircles,position_long,"1991853312",semicircles,distance,"587.13",m,altitude,"3.6000000000000227",m,speed,"11.622",m/s,power,"367",watts,heart_rate,"160",bpm,cadence,"98",rpm,enhanced_altitude,"3.6000000000000227",m,enhanced_speed,"11.622",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665763",s,position_lat,"-138829776",semicircles,position_long,"1991854464",semicircles,distance,"598.73",m,altitude,"4.0",m,speed,"11.486",m/s,power,"333",watts,heart_rate,"160",bpm,cadence,"99",rpm,enhanced_altitude,"4.0",m,enhanced_speed,"11.486",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665764",s,position_lat,"-138830800",semicircles,position_long,"1991855232",semicircles,distance,"610.32",m,altitude,"4.199999999999989",m,speed,"11.411",m/s,power,"339",watts,heart_rate,"161",bpm,cadence,"98",rpm,enhanced_altitude,"4.199999999999989",m,enhanced_speed,"11.411",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665765",s,position_lat,"-138831936",semicircles,position_long,"1991855744",semicircles,distance,"621.59",m,altitude,"4.399999999999977",m,speed,"11.4",m/s,power,"305",watts,heart_rate,"161",bpm,cadence,"97",rpm,enhanced_altitude,"4.399999999999977",m,enhanced_speed,"11.4",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665766",s,position_lat,"-138833120",semicircles,position_long,"1991855872",semicircles,distance,"633.01",m,altitude,"4.600000000000023",m,speed,"11.409",m/s,power,"288",watts,heart_rate,"161",bpm,cadence,"98",rpm,enhanced_altitude,"4.600000000000023",m,enhanced_speed,"11.409",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665767",s,position_lat,"-138834336",semicircles,position_long,"1991856256",semicircles,distance,"644.45",m,altitude,"4.600000000000023",m,speed,"11.442",m/s,power,"292",watts,heart_rate,"161",bpm,cadence,"98",rpm,enhanced_altitude,"4.600000000000023",m,enhanced_speed,"11.442",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665768",s,position_lat,"-138835568",semicircles,position_long,"1991856512",semicircles,distance,"656.01",m,altitude,"4.600000000000023",m,speed,"11.487",m/s,power,"282",watts,heart_rate,"162",bpm,cadence,"98",rpm,enhanced_altitude,"4.600000000000023",m,enhanced_speed,"11.487",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665769",s,position_lat,"-138836784",semicircles,position_long,"1991856640",semicircles,distance,"667.45",m,altitude,"4.600000000000023",m,speed,"11.54",m/s,power,"291",watts,heart_rate,"162",bpm,cadence,"98",rpm,enhanced_altitude,"4.600000000000023",m,enhanced_speed,"11.54",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665770",s,position_lat,"-138838016",semicircles,position_long,"1991856640",semicircles,distance,"678.92",m,altitude,"4.800000000000011",m,speed,"11.563",m/s,power,"292",watts,heart_rate,"162",bpm,cadence,"97",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.563",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665771",s,position_lat,"-138839280",semicircles,position_long,"1991856768",semicircles,distance,"690.66",m,altitude,"4.800000000000011",m,speed,"11.488",m/s,power,"297",watts,heart_rate,"162",bpm,cadence,"99",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.488",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665772",s,position_lat,"-138840496",semicircles,position_long,"1991857024",semicircles,distance,"701.93",m,altitude,"4.800000000000011",m,speed,"11.322",m/s,power,"262",watts,heart_rate,"162",bpm,cadence,"99",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.322",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665773",s,position_lat,"-138841712",semicircles,position_long,"1991857024",semicircles,distance,"713.32",m,altitude,"4.800000000000011",m,speed,"11.197",m/s,power,"216",watts,heart_rate,"162",bpm,cadence,"99",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.197",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665774",s,position_lat,"-138842896",semicircles,position_long,"1991857152",semicircles,distance,"724.31",m,altitude,"4.800000000000011",m,speed,"11.102",m/s,power,"196",watts,heart_rate,"162",bpm,cadence,"98",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.102",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665775",s,position_lat,"-138844080",semicircles,position_long,"1991857152",semicircles,distance,"735.35",m,altitude,"4.800000000000011",m,speed,"11.024",m/s,power,"233",watts,heart_rate,"162",bpm,cadence,"96",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.024",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665776",s,position_lat,"-138845296",semicircles,position_long,"1991857152",semicircles,distance,"746.47",m,altitude,"4.800000000000011",m,speed,"10.979",m/s,power,"246",watts,heart_rate,"163",bpm,cadence,"96",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"10.979",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665777",s,position_lat,"-138846464",semicircles,position_long,"1991857152",semicircles,distance,"757.41",m,altitude,"4.800000000000011",m,speed,"10.956",m/s,power,"331",watts,heart_rate,"163",bpm,cadence,"96",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"10.956",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665778",s,position_lat,"-138847648",semicircles,position_long,"1991857152",semicircles,distance,"768.37",m,altitude,"4.800000000000011",m,speed,"10.993",m/s,power,"345",watts,heart_rate,"163",bpm,cadence,"97",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"10.993",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665779",s,position_lat,"-138848832",semicircles,position_long,"1991857152",semicircles,distance,"779.41",m,altitude,"5.0",m,speed,"10.987",m/s,power,"285",watts,heart_rate,"163",bpm,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.987",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665780",s,position_lat,"-138850000",semicircles,position_long,"1991857024",semicircles,distance,"790.22",m,altitude,"5.0",m,speed,"10.902",m/s,power,"222",watts,heart_rate,"164",bpm,cadence,"97",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.902",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665781",s,position_lat,"-138851136",semicircles,position_long,"1991856768",semicircles,distance,"801.07",m,altitude,"5.0",m,speed,"10.85",m/s,power,"307",watts,heart_rate,"164",bpm,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.85",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665782",s,position_lat,"-138852144",semicircles,position_long,"1991856128",semicircles,distance,"811.97",m,altitude,"5.0",m,speed,"10.862",m/s,power,"375",watts,heart_rate,"164",bpm,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.862",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665783",s,position_lat,"-138852656",semicircles,position_long,"1991855232",semicircles,distance,"823.0",m,altitude,"5.0",m,speed,"10.92",m/s,power,"379",watts,heart_rate,"164",bpm,cadence,"100",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.92",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665784",s,position_lat,"-138852704",semicircles,position_long,"1991853952",semicircles,distance,"833.94",m,altitude,"5.199999999999989",m,speed,"10.98",m/s,power,"366",watts,heart_rate,"164",bpm,cadence,"101",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"10.98",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665785",s,position_lat,"-138852496",semicircles,position_long,"1991852800",semicircles,distance,"844.91",m,altitude,"5.199999999999989",m,speed,"10.998",m/s,power,"322",watts,heart_rate,"164",bpm,cadence,"101",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"10.998",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665786",s,position_lat,"-138852176",semicircles,position_long,"1991851520",semicircles,distance,"855.79",m,altitude,"5.199999999999989",m,speed,"11.03",m/s,power,"305",watts,heart_rate,"164",bpm,cadence,"102",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.03",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665787",s,position_lat,"-138851728",semicircles,position_long,"1991850496",semicircles,distance,"866.91",m,altitude,"5.199999999999989",m,speed,"11.147",m/s,power,"333",watts,heart_rate,"164",bpm,cadence,"102",rpm,enhanced_altitude,"5.199999999999989",m,enhanced_speed,"11.147",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665788",s,position_lat,"-138851200",semicircles,position_long,"1991849344",semicircles,distance,"878.05",m,altitude,"5.399999999999977",m,speed,"11.286",m/s,power,"404",watts,heart_rate,"164",bpm,cadence,"102",rpm,enhanced_altitude,"5.399999999999977",m,enhanced_speed,"11.286",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665789",s,position_lat,"-138850512",semicircles,position_long,"1991848448",semicircles,distance,"889.49",m,altitude,"5.399999999999977",m,speed,"11.363",m/s,power,"363",watts,heart_rate,"164",bpm,cadence,"103",rpm,enhanced_altitude,"5.399999999999977",m,enhanced_speed,"11.363",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665790",s,position_lat,"-138849424",semicircles,position_long,"1991847936",semicircles,distance,"900.87",m,altitude,"5.800000000000011",m,speed,"11.245",m/s,power,"347",watts,heart_rate,"164",bpm,cadence,"102",rpm,enhanced_altitude,"5.800000000000011",m,enhanced_speed,"11.245",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665791",s,position_lat,"-138848224",semicircles,position_long,"1991847936",semicircles,distance,"912.04",m,altitude,"6.0",m,speed,"11.171",m/s,power,"376",watts,heart_rate,"164",bpm,cadence,"103",rpm,enhanced_altitude,"6.0",m,enhanced_speed,"11.171",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665792",s,position_lat,"-138847088",semicircles,position_long,"1991848320",semicircles,distance,"923.08",m,altitude,"6.199999999999989",m,speed,"10.892",m/s,power,"0",watts,heart_rate,"165",bpm,cadence,"103",rpm,enhanced_altitude,"6.199999999999989",m,enhanced_speed,"10.892",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665793",s,position_lat,"-138846112",semicircles,position_long,"1991848960",semicircles,distance,"933.84",m,altitude,"6.600000000000023",m,speed,"10.596",m/s,power,"284",watts,heart_rate,"165",bpm,cadence,"102",rpm,enhanced_altitude,"6.600000000000023",m,enhanced_speed,"10.596",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110665794",s,position_lat,"-138845616",semicircles,position_long,"1991849856",semicircles,distance,"944.34",m,altitude,"6.800000000000011",m,speed,"10.431",m/s,power,"279",watts,heart_rate,"165",bpm,cadence,"101",rpm,enhanced_altitude,"6.800000000000011",m,enhanced_speed,"10.431",m/s,target_power,"0",watts,
