record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1102461502","-138825760","1992059648","0.29","12.799999999999955","0.927","124","65","14","12.799999999999955","0.927",
"1102461503","-138825600","1992059648","1.7","12.799999999999955","2.053","170","65","31","12.799999999999955","2.053",
"1102461504","-138825344","1992059392","4.14","12.799999999999955","2.693","106","65","1","12.799999999999955","2.693",
"1102461505","-138825040","1992059648","7.04","12.799999999999955","3.124","127","65","1","12.799999999999955","3.124",
"1102461506","-138824672","1992059648","10.4","13.0","3.597","172","65","76","13.0","3.597",
"1102461507","-138824256","1992059648","14.23","13.0","4.036","151","65","77","13.0","4.036",
"1102461508","-138823824","1992059776","18.44","13.0","4.359","136","66","78","13.0","4.359",
"1102461509","-138823344","1992059776","22.94","13.0","4.612","120","66","80","13.0","4.612",
"1102461510","-138822848","1992060032","27.65","13.0","4.798","105","67","80","13.0","4.798",
"1102461511","-138822336","1992060032","32.53","13.0","4.967","113","67","80","13.0","4.967",
"1102461512","-138821808","1992060160","37.58","13.0","5.116","102","68","81","13.0","5.116",
"1102461513","-138821280","1992060288","42.76","13.0","5.25","104","68","80","13.0","5.25",
"1102461514","-138820752","1992060544","48.08","13.0","5.389","112","69","81","13.0","5.389",
"1102461515","-138820240","1992060928","53.54","13.0","5.509","96","70","81","13.0","5.509",
"1102461516","-138819776","1992061312","59.1","13.0","5.623","113","70","81","13.0","5.623",
"1102461517","-138819328","1992061568","64.79","13.0","5.76","118","71","82","13.0","5.76",
"1102461518","-138818912","1992062208","70.62","13.0","5.893","116","72","82","13.0","5.893",
"1102461519","-138818528","1992062720","76.59","13.0","6.032","129","73","84","13.0","6.032",
"1102461520","-138818176","1992063232","82.69","13.0","6.155","110","73","84","13.0","6.155",
"1102461521","-138817840","1992063744","88.89","13.0","6.234","94","74","85","13.0","6.234",
"1102461522","-138817504","1992064384","95.15","13.0","6.295","90","75","84","13.0","6.295",
"1102461523","-138817200","1992065024","101.47","13.0","6.347","88","76","83","13.0","6.347",
"1102461524","-138816928","1992065664","107.85","13.0","6.395","86","76","83","13.0","6.395",
"1102461525","-138816672","1992066304","114.27","13.0","6.45","98","77","83","13.0","6.45",
"1102461526","-138816448","1992067072","120.76","13.0","6.536","117","78","83","13.0","6.536",
"1102461527","-138816224","1992067584","127.34","13.0","6.624","110","78","84","13.0","6.624",
"1102461528","-138815968","1992068352","134.01","13.0","6.7","108","79","83","13.0","6.7",
"1102461529","-138815696","1992069120","140.74","13.0","6.781","120","80","85","13.0","6.781",
"1102461530","-138815360","1992069632","147.57","13.0","6.858","111","81","85","13.0","6.858",
"1102461531","-138815040","1992070400","154.46","13.0","6.923","107","81","86","13.0","6.923",
"1102461532","-138814752","1992071040","161.41","13.0","6.973","100","83","85","13.0","6.973",
"1102461533","-138814464","1992071808","168.41","13.0","7.018","100","83","83","13.0","7.018",
"1102461534","-138814192","1992072576","175.45","13.0","7.08","122","84","84","13.0","7.08",
"1102461535","-138813936","1992073216","182.57","13.0","7.147","111","85","85","13.0","7.147",
"1102461536","-138813664","1992073984","189.75","13.0","7.203","109","86","85","13.0","7.203",
"1102461537","-138813424","1992074752","196.98","13.0","7.266","120","87","85","13.0","7.266",
"1102461538","-138813168","1992075392","204.28","13.0","7.317","100","88","84","13.0","7.317",
"1102461539","-138812928","1992076160","211.62","13.0","7.364","113","88","85","13.0","7.364",
"1102461540","-138812704","1992077056","219.01","13.0","7.42","118","89","85","13.0","7.42",
"1102461541","-138812464","1992077824","226.46","13.0","7.47","108","90","85","13.0","7.47",
"1102461542","-138812208","1992078592","233.96","13.0","7.538","131","90","85","13.0","7.538",
"1102461543","-138811920","1992079232","241.54","13.0","7.625","132","90","85","13.0","7.625",
"1102461544","-138811616","1992080128","249.2","13.0","7.66","79","91","85","13.0","7.66",
"1102461545","-138811344","1992080896","256.88","13.0","7.75","192","91","73","13.0","7.75",
"1102461546","-138811056","1992081664","264.72","13.0","7.887","126","91","74","13.0","7.887",
"1102461547","-138810784","1992082560","272.64","13.0","7.965","149","91","74","13.0","7.965",
"1102461548","-138810560","1992083456","280.65","13.0","8.037","139","92","79","13.0","8.037",
"1102461549","-138810464","1992084224","288.71","13.0","8.079","125","92","79","13.0","8.079",
"1102461550","-138810432","1992085120","296.8","13.0","8.113","138","92","74","13.0","8.113",
"1102461551","-138810480","1992086016","304.94","13.0","8.207","213","92","69","13.0","8.207",
"1102461552","-138810592","1992086912","313.21","13.0","8.309","153","92","70","13.0","8.309",
"1102461553","-138810800","1992087808","321.52","13.0","8.277","65","93","76","13.0","8.277",
"1102461554","-138811040","1992088704","329.77","13.0","8.263","161","93","85","13.0","8.263",
"1102461555","-138811328","1992089472","338.07","13.0","8.332","172","93","89","13.0","8.332",
"1102461556","-138811616","1992090368","346.44","13.0","8.387","152","94","83","13.0","8.387",
"1102461557","-138811936","1992091264","354.84","13.0","8.423","152","95","83","13.0","8.423",
"1102461558","-138812240","1992092160","363.28","13.200000000000045","8.449","144","95","83","13.200000000000045","8.449",
