record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1105544953","-139187968","1991714048","0.4","98.20000000000005","11.216","298","150","96","98.20000000000005","11.216",
"1105544954","-139188480","1991714432","6.36","98.20000000000005","11.284","298","150","96","98.20000000000005","11.284",
"1105544955","-139189440","1991715328","17.69","98.20000000000005","11.4","299","151","96","98.20000000000005","11.4",
"1105544956","-139190384","1991716096","29.14","98.20000000000005","11.499","311","151","94","98.20000000000005","11.499",
"1105544957","-139191408","1991716864","40.86","98.20000000000005","11.593","296","152","95","98.20000000000005","11.593",
"1105544958","-139192592","1991717248","52.56","98.20000000000005","11.687","280","152","95","98.20000000000005","11.687",
"1105544959","-139193856","1991717376","64.31","98.20000000000005","11.778","294","153","95","98.20000000000005","11.778",
"1105544960","-139195024","1991716992","76.15","98.20000000000005","11.86","263","154","94","98.20000000000005","11.86",
"1105544961","-139195824","1991715968","87.86","98.20000000000005","11.908","253","154","93","98.20000000000005","11.908",
"1105544962","-139196512","1991714816","99.81","98.20000000000005","11.964","275","155","94","98.20000000000005","11.964",
"1105544963","-139197216","1991713664","111.9","98.20000000000005","12.077","301","155","93","98.20000000000005","12.077",
"1105544964","-139197904","1991712640","123.87","98.20000000000005","12.201","323","156","94","98.20000000000005","12.201",
"1105544965","-139198672","1991711488","136.31","98.0","12.326","333","156","94","98.0","12.326",
"1105544966","-139199472","1991710464","148.68","98.0","12.425","316","157","93","98.0","12.425",
"1105544967","-139200336","1991709312","161.09","98.20000000000005","12.536","376","157","94","98.20000000000005","12.536",
"1105544968","-139201264","1991708416","173.55","98.20000000000005","12.614","332","158","95","98.20000000000005","12.614",
"1105544969","-139202320","1991707520","186.46","98.20000000000005","12.623","309","158","95","98.20000000000005","12.623",
"1105544970","-139203376","1991706624","198.99","98.39999999999998","12.57","341","159","95","98.39999999999998","12.57",
"1105544971","-139204480","1991705856","211.6","98.79999999999995","12.456","323","159","94","98.79999999999995","12.456",
"1105544972","-139205568","1991705216","223.67","99.0","12.321","364","160","95","99.0","12.321",
"1105544973","-139206768","1991704448","236.17","99.39999999999998","12.174","339","160","94","99.39999999999998","12.174",
"1105544974","-139207952","1991704064","248.07","99.79999999999995","12.061","347","160","93","99.79999999999995","12.061",
"1105544975","-139209168","1991703552","260.12","100.0","12.025","375","161","93","100.0","12.025",
"1105544976","-139210416","1991703168","272.12","100.0","12.065","349","161","91","100.0","12.065",
"1105544977","-139211696","1991702784","284.45","100.20000000000005","12.176","349","161","92","100.20000000000005","12.176",
"1105544978","-139212992","1991702656","296.74","100.0","12.332","339","161","93","100.0","12.332",
"1105544979","-139214288","1991702272","309.04","100.0","12.321","228","162","93","100.0","12.321",
"1105544980","-139215600","1991702016","321.45","99.79999999999995","12.345","254","162","92","99.79999999999995","12.345",
"1105544981","-139216880","1991701760","333.63","99.39999999999998","12.537","287","162","91","99.39999999999998","12.537",
"1105544982","-139218240","1991701504","346.44","99.20000000000005","12.792","265","162","92","99.20000000000005","12.792",
"1105544983","-139219600","1991701120","359.37","98.79999999999995","13.022","243","163","92","98.79999999999995","13.022",
"1105544984","-139221008","1991700992","372.52","98.39999999999998","13.253","279","163","93","98.39999999999998","13.253",
"1105544985","-139222432","1991700864","385.92","98.0","13.525","303","163","93","98.0","13.525",
"1105544986","-139223856","1991700480","399.38","97.60000000000002","13.81","303","163","93","97.60000000000002","13.81",
"1105544987","-139225360","1991700224","413.36","97.20000000000005","14.119","315","163","95","97.20000000000005","14.119",
"1105544988","-139226880","1991700096","427.62","96.79999999999995","14.405","270","164","96","96.79999999999995","14.405",
"1105544989","-139228464","1991699840","442.37","96.39999999999998","14.68","304","164","97","96.39999999999998","14.68",
"1105544990","-139230048","1991699712","457.12","95.79999999999995","14.935","300","164","97","95.79999999999995","14.935",
"1105544991","-139231664","1991699712","472.17","95.39999999999998","15.166","278","164","96","95.39999999999998","15.166",
"1105544992","-139233296","1991699584","487.37","94.79999999999995","15.385","295","164","97","94.79999999999995","15.385",
"1105544993","-139234976","1991699584","503.0","94.39999999999998","15.59","283","164","98","94.39999999999998","15.59",
"1105544994","-139236672","1991699712","518.76","93.79999999999995","15.804","344","165","98","93.79999999999995","15.804",
"1105544995","-139238352","1991699712","534.42","93.39999999999998","16.008","339","165","92","93.39999999999998","16.008",
"1105544996","-139240128","1991700096","550.86","92.79999999999995","16.225","332","165","87","92.79999999999995","16.225",
"1105544997","-139241824","1991700224","566.95","92.39999999999998","16.353","284","165","87","92.39999999999998","16.353",
"1105544998","-139243552","1991700864","583.41","91.79999999999995","16.417","273","165","87","91.79999999999995","16.417",
"1105544999","-139245232","1991701120","599.58","91.39999999999998","16.488","301","165","87","91.39999999999998","16.488",
"1105545000","-139246944","1991701888","616.39","91.0","16.456","245","165","87","91.0","16.456",
"1105545001","-139248608","1991702400","632.92","90.60000000000002","16.498","307","165","87","90.60000000000002","16.498",
"1105545002","-139250208","1991703168","649.07","90.20000000000005","16.616","292","165","86","90.20000000000005","16.616",
"1105545003","-139251856","1991703936","665.82","89.60000000000002","16.719","282","165","87","89.60000000000002","16.719",
"1105545004","-139253520","1991704576","682.54","89.20000000000005","16.82","290","165","87","89.20000000000005","16.82",
"1105545005","-139255200","1991705344","699.51","88.79999999999995","16.898","288","165","86","88.79999999999995","16.898",
"1105545006","-139256848","1991706112","716.32","88.39999999999998","16.964","299","165","86","88.39999999999998","16.964",
"1105545007","-139258512","1991707008","733.42","87.79999999999995","17.032","317","165","85","87.79999999999995","17.032",
"1105545008","-139260176","1991707776","750.58","87.39999999999998","17.116","337","166","87","87.39999999999998","17.116",
"1105545009","-139261856","1991708672","767.94","87.0","17.203","288","166","87","87.0","17.203",
"1105545010","-139263488","1991709312","784.79","86.60000000000002","17.249","272","166","87","86.60000000000002","17.249",
"1105545011","-139265216","1991710080","802.36","86.0","17.189","259","166","87","86.0","17.189",
"1105545012","-139266912","1991710848","819.41","85.60000000000002","17.228","249","166","85","85.60000000000002","17.228",
"1105545013","-139268624","1991711488","836.54","85.0","17.26","207","166","86","85.0","17.26",
"1105545014","-139270416","1991712256","854.22","84.39999999999998","17.312","256","166","93","84.39999999999998","17.312",
"1105545015","-139272208","1991712640","871.28","83.79999999999995","17.357","166","166","96","83.79999999999995","17.357",
"1105545016","-139274048","1991713024","888.65","83.20000000000005","17.368","226","166","96","83.20000000000005","17.368",
"1105545017","-139275920","1991713152","906.2","82.60000000000002","17.361","193","166","95","82.60000000000002","17.361",
"1105545018","-139277760","1991713024","923.18","81.79999999999995","17.377","208","166","95","81.79999999999995","17.377",
"1105545019","-139279632","1991712640","941.02","80.79999999999995","17.536","219","166","95","80.79999999999995","17.536",
"1105545020","-139281456","1991712128","958.67","80.0","17.771","315","166","96","80.0","17.771",
"1105545021","-139283280","1991711488","976.26","79.20000000000005","17.999","321","167","96","79.20000000000005","17.999",
"1105545022","-139285104","1991710976","994.38","78.20000000000005","18.204","250","167","87","78.20000000000005","18.204",
"1105545023","-139286864","1991709952","1012.63","77.39999999999998","18.376","233","167","87","77.39999999999998","18.376",
