Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1095182763",s,position_lat,"-138833840",semicircles,position_long,"1992053376",semicircles,distance,"0.54",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"0.938",m/s,power,"110",watts,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"0.938",m/s,
Data,3,record,timestamp,"1095182764",s,position_lat,"-138833824",semicircles,position_long,"1992053376",semicircles,distance,"0.83",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"1.26",m/s,power,"110",watts,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.26",m/s,
Data,3,record,timestamp,"1095182765",s,position_lat,"-138833696",semicircles,position_long,"1992053632",semicircles,distance,"2.55",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"2.124",m/s,power,"136",watts,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.124",m/s,
Data,3,record,timestamp,"1095182766",s,position_lat,"-138833520",semicircles,position_long,"1992053760",semicircles,distance,"5.02",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"2.759",m/s,power,"123",watts,cadence,"1",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.759",m/s,
Data,3,record,timestamp,"1095182767",s,position_lat,"-138833328",semicircles,position_long,"1992054144",semicircles,distance,"8.03",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"3.239",m/s,power,"128",watts,cadence,"75",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.239",m/s,
Data,3,record,timestamp,"1095182768",s,position_lat,"-138833120",semicircles,position_long,"1992054272",semicircles,distance,"11.52",m,heart_rate,"57",bpm,altitude,"12.799999999999955",m,speed,"3.674",m/s,power,"140",watts,cadence,"77",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.674",m/s,
Data,3,record,timestamp,"1095182769",s,position_lat,"-138832880",semicircles,position_long,"1992054656",semicircles,distance,"15.36",m,heart_rate,"58",bpm,altitude,"12.799999999999955",m,speed,"4.073",m/s,power,"141",watts,cadence,"79",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.073",m/s,
Data,3,record,timestamp,"1095182770",s,position_lat,"-138832592",semicircles,position_long,"1992055040",semicircles,distance,"19.66",m,heart_rate,"59",bpm,altitude,"12.799999999999955",m,speed,"4.418",m/s,power,"125",watts,cadence,"80",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.418",m/s,
Data,3,record,timestamp,"1095182771",s,position_lat,"-138832304",semicircles,position_long,"1992055424",semicircles,distance,"24.17",m,heart_rate,"60",bpm,altitude,"12.799999999999955",m,speed,"4.669",m/s,power,"104",watts,cadence,"80",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.669",m/s,
Data,3,record,timestamp,"1095182772",s,position_lat,"-138831968",semicircles,position_long,"1992055936",semicircles,distance,"28.95",m,heart_rate,"63",bpm,altitude,"12.799999999999955",m,speed,"4.857",m/s,power,"86",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.857",m/s,
Data,3,record,timestamp,"1095182773",s,position_lat,"-138831600",semicircles,position_long,"1992056320",semicircles,distance,"33.9",m,heart_rate,"64",bpm,altitude,"12.799999999999955",m,speed,"5.012",m/s,power,"95",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.012",m/s,
Data,3,record,timestamp,"1095182774",s,position_lat,"-138831232",semicircles,position_long,"1992056704",semicircles,distance,"38.99",m,heart_rate,"65",bpm,altitude,"12.799999999999955",m,speed,"5.18",m/s,power,"106",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.18",m/s,
Data,3,record,timestamp,"1095182775",s,position_lat,"-138830816",semicircles,position_long,"1992057088",semicircles,distance,"44.25",m,heart_rate,"66",bpm,altitude,"12.799999999999955",m,speed,"5.339",m/s,power,"96",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.339",m/s,
Data,3,record,timestamp,"1095182776",s,position_lat,"-138830352",semicircles,position_long,"1992057472",semicircles,distance,"49.66",m,heart_rate,"69",bpm,altitude,"12.799999999999955",m,speed,"5.465",m/s,power,"93",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.465",m/s,
Data,3,record,timestamp,"1095182777",s,position_lat,"-138829888",semicircles,position_long,"1992057728",semicircles,distance,"55.19",m,heart_rate,"70",bpm,altitude,"12.799999999999955",m,speed,"5.573",m/s,power,"93",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.573",m/s,
Data,3,record,timestamp,"1095182778",s,position_lat,"-138829392",semicircles,position_long,"1992058112",semicircles,distance,"60.79",m,heart_rate,"71",bpm,altitude,"12.799999999999955",m,speed,"5.67",m/s,power,"93",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.67",m/s,
Data,3,record,timestamp,"1095182779",s,position_lat,"-138828864",semicircles,position_long,"1992058496",semicircles,distance,"66.51",m,heart_rate,"72",bpm,altitude,"12.799999999999955",m,speed,"5.757",m/s,power,"91",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.757",m/s,
Data,3,record,timestamp,"1095182780",s,position_lat,"-138828288",semicircles,position_long,"1992058752",semicircles,distance,"72.31",m,heart_rate,"72",bpm,altitude,"12.799999999999955",m,speed,"5.834",m/s,power,"91",watts,cadence,"80",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.834",m/s,
Data,3,record,timestamp,"1095182781",s,position_lat,"-138827696",semicircles,position_long,"1992058880",semicircles,distance,"78.18",m,heart_rate,"72",bpm,altitude,"12.799999999999955",m,speed,"5.902",m/s,power,"87",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.902",m/s,
