record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1090763286","567666219","-628906515","0.0","6.224","47.200000000000045","71","25","71",,,
"1090763287","567666593","-628905699","6.13","5.99","47.200000000000045","71","25","71",,,
"1090763288","567666982","-628904901","12.44","5.888","47.200000000000045","71","25","71",,,
"1090763289","567667372","-628904161","18.29","5.86","47.200000000000045","71","25","71",,,
"1090763290","567667776","-628903377","24.59","6.074","47.200000000000045","74","25","74",,,
"1090763291","567668163","-628902617","30.55","6.102","47.39999999999998","74","25","74",,,
"1090763292","567668570","-628901864","36.62","6.074","47.39999999999998","74","25","74",,,
"1090763293","567668957","-628901109","42.57","5.85","47.39999999999998","75","25","75",,,
"1090763294","567669298","-628900413","48.1","5.188","47.39999999999998","77","25","77",,,
"1090763295","567669562","-628899825","52.55","4.329","47.39999999999998","78","25","78","22.87",,
"1090763296","567669822","-628899334","56.58","3.788","47.39999999999998","79","25","79","22.87",,
"1090763297","567670051","-628898939","59.88","3.443","47.60000000000002","79","25","79","22.87",,
"1090763298","567670257","-628898554","62.93","3.266","47.60000000000002","81","25","81","22.87",,
"1090763299","567670452","-628898161","65.9","2.967","47.799999999999955","82","25","82","22.87",,
"1090763300","567670623","-628897805","68.62","2.51","47.799999999999955","82","25","82","20.88",,
"1090763301","567670778","-628897520","71.1","2.062","47.799999999999955","84","25","84","20.88",,
"1090763302","567670903","-628897394","72.55","1.586","48.0","85","25","85","20.88",,
"1090763303","567670979","-628897262","73.86","1.4","48.0","84","25","84","20.88",,
"1090763304","567671048","-628897058","75.11","2.146","48.0","83","25","83","20.88",,
"1090763305","567671210","-628896737","77.44","3.368","48.0","83","25","83","19.83",,
"1090763306","567671349","-628896388","80.03","2.911","48.0","82","25","82","19.83",,
"1090763307","567671583","-628895989","83.17","3.387","48.0","82","25","82","19.83",,
"1090763308","567671923","-628895516","87.54","4.106","48.0","82","25","82","19.83",,
"1090763309","567672299","-628894986","92.28","4.721","48.0","82","25","82","19.83",,
"1090763310","567672695","-628894299","97.76","5.337","48.0","83","25","83","19.12",,
"1090763311","567672948","-628893422","103.74","5.477","48.0","83","25","83","19.12",,
"1090763312","567672859","-628892472","109.93","5.608","48.200000000000045","83","25","83","19.12",,
"1090763313","567672427","-628891789","115.52","6.242","48.200000000000045","83","25","83","19.12",,
"1090763314","567671815","-628891208","122.11","6.802","48.200000000000045","83","26","83","19.12",,
"1090763315","567671123","-628890583","129.75","7.25","48.200000000000045","83","26","83","19.12",,
"1090763316","567670452","-628889894","137.31","7.577","48.0","83","26","83","19.12",,
"1090763317","567669758","-628889098","145.7","7.866","48.0","83","26","83","19.12",,
"1090763318","567669082","-628888308","153.76","8.118","47.799999999999955","83","26","83","19.12",,
"1090763319","567668386","-628887487","162.12","8.351","47.39999999999998","83","26","83","19.12",,
"1090763320","567667662","-628886736","170.35","8.556","47.200000000000045","83","26","83","19.12",,
"1090763321","567666883","-628886024","178.75","8.799","46.799999999999955","83","26","83","19.12",,
"1090763322","567666023","-628885321","188.01","9.004","46.60000000000002","83","26","83","19.12",,
"1090763323","567665111","-628884686","197.42","9.181","46.39999999999998","83","26","83","19.12",,
"1090763324","567664175","-628884106","206.92","9.387","46.200000000000045","83","26","83","19.12",,
"1090763325","567663225","-628883543","216.23","9.62","46.0","83","26","83","19.12",,
"1090763326","567662218","-628882990","226.4","9.816","45.799999999999955","83","26","83","19.12",,
"1090763327","567661206","-628882456","236.32","10.049","45.60000000000002","83","26","83","19.12",,
