record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110382484","644167744","-18407586","324.81","117.60000000000002","14.378","280","157","92","117.60000000000002","14.378","0",
"1110382485","644169088","-18408816","339.21","117.39999999999998","14.456","290","157","92","117.39999999999998","14.456","0",
"1110382486","644170496","-18410078","353.97","116.79999999999995","14.711","287","158","91","116.79999999999995","14.711","0",
"1110382487","644171904","-18411338","368.91","115.79999999999995","15.23","287","158","91","115.79999999999995","15.23","0",
"1110382488","644173440","-18412642","384.51","114.39999999999998","15.918","288","158","93","114.39999999999998","15.918","0",
"1110382489","644174976","-18413996","400.74","113.0","16.684","288","158","93","113.0","16.684","0",
"1110382490","644176576","-18415454","417.81","111.20000000000005","17.449","264","159","95","111.20000000000005","17.449","0",
"1110382491","644178240","-18417032","435.47","109.39999999999998","18.17","279","159","96","109.39999999999998","18.17","0",
"1110382492","644179968","-18418800","453.95","107.79999999999995","18.739","273","159","93","107.79999999999995","18.739","0",
"1110382493","644181504","-18420882","472.85","106.60000000000002","18.997","248","159","90","106.60000000000002","18.997","0",
"1110382494","644181888","-18424152","492.0","105.79999999999995","19.151","283","159","90","105.79999999999995","19.151","0",
"1110382495","644180928","-18427208","511.02","105.60000000000002","18.981","251","159","90","105.60000000000002","18.981","0",
"1110382496","644179968","-18430194","529.83","105.79999999999995","18.633","251","159","90","105.79999999999995","18.633","0",
"1110382497","644179008","-18433148","548.27","105.79999999999995","18.259","260","159","87","105.79999999999995","18.259","0",
"1110382498","644178048","-18436054","566.33","106.0","17.874","260","159","87","106.0","17.874","0",
"1110382499","644177152","-18438910","584.03","106.39999999999998","17.541","329","159","92","106.39999999999998","17.541","0",
"1110382500","644176320","-18441718","601.38","106.60000000000002","17.088","293","159","96","106.60000000000002","17.088","0",
"1110382501","644175488","-18444428","618.2","106.79999999999995","16.585","277","159","95","106.79999999999995","16.585","0",
"1110382502","644174592","-18446994","634.59","107.0","16.185","257","159","94","107.0","16.185","0",
"1110382503","644173440","-18449190","650.48","107.60000000000002","15.599","225","159","92","107.60000000000002","15.599","0",
"1110382504","644172224","-18451106","665.77","108.20000000000005","15.002","252","159","90","108.20000000000005","15.002","0",
"1110382505","644171392","-18453326","680.54","108.39999999999998","14.599","275","159","88","108.39999999999998","14.599","0",
"1110382506","644171648","-18455762","695.06","108.39999999999998","14.455","273","160","86","108.39999999999998","14.455","0",
"1110382507","644172992","-18457028","709.4","108.39999999999998","14.225","273","159","86","108.39999999999998","14.225","0",
"1110382508","644174400","-18457892","723.5","108.39999999999998","14.003","268","160","87","108.39999999999998","14.003","0",
"1110382509","644175872","-18458576","737.41","108.39999999999998","13.793","250","159","87","108.39999999999998","13.793","0",
"1110382510","644177280","-18459108","751.08","108.39999999999998","13.58","240","159","87","108.39999999999998","13.58","0",
"1110382511","644178688","-18459602","764.55","108.39999999999998","13.361","275","160","87","108.39999999999998","13.361","0",
"1110382512","644180096","-18460074","777.77","108.60000000000002","13.08","241","159","86","108.60000000000002","13.08","0",
"1110382513","644181504","-18460356","790.73","108.60000000000002","12.859","246","159","86","108.60000000000002","12.859","0",
"1110382514","644182848","-18460604","803.52","108.60000000000002","12.748","246","159","86","108.60000000000002","12.748","0",
"1110382515","644184192","-18460656","816.29","108.60000000000002","12.717","310","160","87","108.60000000000002","12.717","0",
"1110382516","644185472","-18460104","828.96","108.60000000000002","12.692","310","160","87","108.60000000000002","12.692","0",
"1110382517","644186688","-18459152","841.58","108.60000000000002","12.538","289","160","86","108.60000000000002","12.538","0",
"1110382518","644187904","-18458072","854.03","108.79999999999995","12.365","301","160","87","108.79999999999995","12.365","0",
"1110382519","644189056","-18456876","866.29","109.0","12.161","271","160","88","109.0","12.161","0",
"1110382520","644190080","-18455604","878.37","109.20000000000005","12.029","300","160","87","109.20000000000005","12.029","0",
"1110382521","644191104","-18454326","890.35","109.39999999999998","11.932","276","160","87","109.39999999999998","11.932","0",
"1110382522","644192128","-18453030","902.23","109.60000000000002","11.799","276","160","86","109.60000000000002","11.799","0",
"1110382523","644193152","-18451696","914.02","109.79999999999995","11.792","324","160","87","109.79999999999995","11.792","0",
"1110382524","644194112","-18450288","925.82","109.79999999999995","11.823","274","160","87","109.79999999999995","11.823","0",
"1110382525","644195008","-18448768","937.66","109.79999999999995","11.845","274","160","87","109.79999999999995","11.845","0",
"1110382526","644195840","-18447166","949.49","109.79999999999995","11.802","277","160","87","109.79999999999995","11.802","0",
"1110382527","644196672","-18445526","961.19","109.79999999999995","11.554","211","160","86","109.79999999999995","11.554","0",
"1110382528","644197440","-18443890","972.67","109.60000000000002","11.468","241","160","87","109.60000000000002","11.468","0",
"1110382529","644198208","-18442264","984.15","109.60000000000002","11.538","274","159","87","109.60000000000002","11.538","0",
"1110382530","644198976","-18440662","995.75","109.60000000000002","11.648","259","159","87","109.60000000000002","11.648","0",
"1110382531","644199808","-18439038","1007.38","109.39999999999998","11.559","234","159","87","109.39999999999998","11.559","0",
"1110382532","644200896","-18438352","1018.95","109.60000000000002","11.562","284","159","87","109.60000000000002","11.562","0",
"1110382533","644202112","-18439020","1030.42","110.0","11.373","335","159","88","110.0","11.373","0",
"1110382534","644203200","-18439896","1041.73","110.20000000000005","11.218","335","159","88","110.20000000000005","11.218","0",
"1110382535","644204288","-18440762","1052.84","110.60000000000002","11.014","370","159","88","110.60000000000002","11.014","0",
"1110382536","644205312","-18441604","1063.75","111.0","10.814","360","159","88","111.0","10.814","0",
"1110382537","644206400","-18442434","1074.43","111.20000000000005","10.551","288","160","87","111.20000000000005","10.551","0",
"1110382538","644207360","-18443254","1084.86","111.60000000000002","10.323","290","160","88","111.60000000000002","10.323","0",
"1110382539","644208384","-18444068","1095.14","111.79999999999995","10.245","320","160","87","111.79999999999995","10.245","0",
"1110382540","644209344","-18444872","1105.35","112.20000000000005","10.167","322","160","86","112.20000000000005","10.167","0",
"1110382541","644210368","-18445654","1115.46","112.39999999999998","10.069","322","160","86","112.39999999999998","10.069","0",
"1110382542","644211264","-18446448","1125.5","112.79999999999995","10.01","326","160","86","112.79999999999995","10.01","0",
"1110382543","644212224","-18447244","1135.49","113.0","9.956","326","160","86","113.0","9.956","0",
"1110382544","644213248","-18448016","1145.42","113.39999999999998","9.905","322","161","85","113.39999999999998","9.905","0",
"1110382545","644214208","-18448728","1155.29","113.60000000000002","9.848","312","161","85","113.60000000000002","9.848","0",
"1110382546","644215232","-18449370","1165.14","113.79999999999995","9.851","361","161","85","113.79999999999995","9.851","0",
"1110382547","644216192","-18449890","1175.0","114.20000000000005","9.866","342","161","84","114.20000000000005","9.866","0",
"1110382548","644217216","-18450332","1184.88","114.20000000000005","9.898","287","161","85","114.20000000000005","9.898","0",
"1110382549","644218240","-18450738","1194.82","114.39999999999998","9.984","317","161","86","114.39999999999998","9.984","0",
"1110382550","644219328","-18451156","1204.82","114.60000000000002","9.982","317","161","86","114.60000000000002","9.982","0",
"1110382551","644220352","-18451582","1214.76","114.79999999999995","9.912","304","161","85","114.79999999999995","9.912","0",
"1110382552","644221376","-18451998","1224.63","115.0","9.842","304","161","85","115.0","9.842","0",
"1110382553","644222400","-18452390","1234.52","115.20000000000005","9.939","325","161","86","115.20000000000005","9.939","0",
"1110382554","644223424","-18452758","1244.52","115.0","10.067","299","161","86","115.0","10.067","0",
"1110382555","644224512","-18453114","1254.55","114.79999999999995","10.117","269","161","86","114.79999999999995","10.117","0",
"1110382556","644225600","-18453476","1264.86","114.60000000000002","10.499","219","161","86","114.60000000000002","10.499","0",
"1110382557","644226752","-18453852","1275.59","114.20000000000005","10.966","225","161","86","114.20000000000005","10.966","0",
"1110382558","644227904","-18454242","1286.82","113.60000000000002","11.487","269","162","88","113.60000000000002","11.487","0",
"1110382559","644229120","-18454640","1298.6","113.0","12.055","269","162","88","113.0","12.055","0",
"1110382560","644230464","-18455048","1310.95","112.20000000000005","12.646","239","162","90","112.20000000000005","12.646","0",
"1110382561","644231808","-18455498","1323.87","111.60000000000002","13.159","239","162","90","111.60000000000002","13.159","0",
"1110382562","644233216","-18455956","1337.26","110.79999999999995","13.63","225","162","90","110.79999999999995","13.63","0",
"1110382563","644234688","-18456430","1351.12","110.0","14.079","215","162","92","110.0","14.079","0",
"1110382564","644236160","-18456902","1365.43","109.20000000000005","14.531","220","162","92","109.20000000000005","14.531","0",
"1110382565","644237760","-18457344","1380.2","108.20000000000005","15.009","214","163","93","108.20000000000005","15.009","0",
"1110382566","644239360","-18457810","1395.5","107.0","15.56","241","163","93","107.0","15.56","0",
"1110382567","644240896","-18458872","1411.18","106.20000000000005","15.748","270","163","95","106.20000000000005","15.748","0",
"1110382568","644240896","-18461724","1427.07","105.79999999999995","15.988","270","163","95","105.79999999999995","15.988","0",
"1110382569","644240704","-18464624","1443.11","105.39999999999998","16.069","196","163","84","105.39999999999998","16.069","0",
"1110382570","644240448","-18467514","1459.11","105.0","15.941","196","164","84","105.0","15.941","0",
"1110382571","644240192","-18470386","1475.07","104.60000000000002","15.979","244","164","83","104.60000000000002","15.979","0",
"1110382572","644239872","-18473254","1491.07","104.20000000000005","16.038","260","164","83","104.20000000000005","16.038","0",
"1110382573","644239488","-18476124","1507.13","103.79999999999995","16.065","268","164","83","103.79999999999995","16.065","0",
"1110382574","644239168","-18478984","1523.19","103.39999999999998","16.051","255","164","92","103.39999999999998","16.051","0",
"1110382575","644238592","-18481738","1539.25","102.79999999999995","16.052","245","164","92","102.79999999999995","16.052","0",
"1110382576","644237504","-18483962","1555.13","103.20000000000005","15.628","263","164","91","103.20000000000005","15.628","0",
"1110382577","644236224","-18485734","1570.42","103.79999999999995","14.946","263","164","91","103.79999999999995","14.946","0",
"1110382578","644234944","-18487280","1585.06","104.39999999999998","14.353","330","164","93","104.39999999999998","14.353","0",
"1110382579","644233664","-18488720","1599.13","105.20000000000005","13.807","330","164","93","105.20000000000005","13.807","0",
"1110382580","644232448","-18489998","1612.68","106.20000000000005","13.292","502","164","81","106.20000000000005","13.292","0",
"1110382581","644231232","-18491120","1625.7","107.0","12.76","499","165","81","107.0","12.76","0",
"1110382582","644230016","-18492204","1638.22","108.0","12.283","506","165","80","108.0","12.283","0",
"1110382583","644228928","-18493228","1650.24","108.79999999999995","11.771","465","165","80","108.79999999999995","11.771","0",
"1110382584","644227840","-18494276","1661.79","109.39999999999998","11.323","429","165","79","109.39999999999998","11.323","0",
"1110382585","644226880","-18495450","1672.98","109.79999999999995","11.118","420","165","77","109.79999999999995","11.118","0",
"1110382586","644226112","-18497068","1684.11","110.0","11.174","420","165","77","110.0","11.174","0",
"1110382587","644225600","-18498898","1695.17","110.0","10.907","311","165","78","110.0","10.907","0",
"1110382588","644225152","-18500728","1706.05","110.0","10.956","311","165","78","110.0","10.956","0",
"1110382589","644224768","-18502610","1717.11","109.79999999999995","11.148","323","165","79","109.79999999999995","11.148","0",
"1110382590","644224384","-18504520","1728.33","109.79999999999995","11.315","360","165","80","109.79999999999995","11.315","0",
"1110382591","644223872","-18506466","1739.74","109.60000000000002","11.502","343","166","79","109.60000000000002","11.502","0",
"1110382592","644223424","-18508438","1751.36","109.60000000000002","11.74","369","166","81","109.60000000000002","11.74","0",
"1110382593","644222976","-18510418","1763.2","109.60000000000002","11.916","355","166","82","109.60000000000002","11.916","0",
"1110382594","644222336","-18512362","1775.16","109.60000000000002","11.988","348","167","82","109.60000000000002","11.988","0",
"1110382595","644221696","-18514244","1787.16","109.79999999999995","12.001","348","167","82","109.79999999999995","12.001","0",
"1110382596","644220992","-18516062","1799.13","110.20000000000005","11.932","316","168","82","110.20000000000005","11.932","0",
"1110382597","644220288","-18517838","1811.0","110.39999999999998","11.801","316","168","82","110.39999999999998","11.801","0",
"1110382598","644219520","-18519600","1822.77","110.79999999999995","11.745","436","168","82","110.79999999999995","11.745","0",
"1110382599","644218880","-18521352","1834.44","111.20000000000005","11.57","361","169","88","111.20000000000005","11.57","0",
"1110382600","644218112","-18523060","1845.88","111.60000000000002","11.303","371","169","92","111.60000000000002","11.303","0",
"1110382601","644217408","-18524724","1857.0","112.20000000000005","10.922","286","169","91","112.20000000000005","10.922","0",
"1110382602","644216832","-18526328","1867.72","112.60000000000002","10.529","283","169","89","112.60000000000002","10.529","0",
"1110382603","644216128","-18527860","1878.06","113.0","10.145","246","170","87","113.0","10.145","0",
"1110382604","644215488","-18529312","1887.96","113.79999999999995","9.638","229","170","93","113.79999999999995","9.638","0",
"1110382605","644214784","-18530602","1897.45","114.20000000000005","9.383","334","170","92","114.20000000000005","9.383","0",
"1110382606","644214144","-18531830","1906.75","114.39999999999998","9.245","334","170","92","114.39999999999998","9.245","0",
"1110382607","644213440","-18533030","1915.92","114.79999999999995","9.095","287","170","92","114.79999999999995","9.095","0",
"1110382608","644212736","-18534208","1924.99","115.0","9.07","372","170","91","115.0","9.07","0",
"1110382609","644212096","-18535410","1934.08","115.39999999999998","9.104","380","170","91","115.39999999999998","9.104","0",
"1110382610","644211456","-18536612","1943.17","115.60000000000002","9.078","322","170","91","115.60000000000002","9.078","0",
"1110382611","644210752","-18537806","1952.24","115.79999999999995","9.065","333","170","90","115.79999999999995","9.065","0",
"1110382612","644210048","-18538988","1961.29","116.0","9.03","306","170","91","116.0","9.03","0",
"1110382613","644209408","-18540170","1970.32","116.39999999999998","9.026","325","170","91","116.39999999999998","9.026","0",
"1110382614","644208768","-18541356","1979.33","116.60000000000002","9.005","279","170","91","116.60000000000002","9.005","0",
"1110382615","644208064","-18542540","1988.32","116.79999999999995","8.962","279","170","91","116.79999999999995","8.962","0",
"1110382616","644207360","-18543718","1997.27","117.0","8.951","302","171","90","117.0","8.951","0",
"1110382617","644206720","-18544902","2006.23","117.20000000000005","8.961","305","171","91","117.20000000000005","8.961","0",
"1110382618","644206080","-18546086","2015.2","117.39999999999998","8.992","311","171","91","117.39999999999998","8.992","0",
"1110382619","644205376","-18547270","2024.21","117.60000000000002","9.02","295","171","91","117.60000000000002","9.02","0",
"1110382620","644204736","-18548454","2033.26","117.79999999999995","9.079","320","171","91","117.79999999999995","9.079","0",
"1110382621","644204032","-18549632","2042.37","118.0","9.132","340","171","91","118.0","9.132","0",
"1110382622","644203328","-18550812","2051.54","118.20000000000005","9.215","340","171","91","118.20000000000005","9.215","0",
"1110382623","644202624","-18552000","2060.8","118.60000000000002","9.289","338","171","92","118.60000000000002","9.289","0",
"1110382624","644201920","-18553198","2070.12","118.79999999999995","9.361","338","171","92","118.79999999999995","9.361","0",
"1110382625","644201216","-18554410","2079.5","119.0","9.386","301","170","92","119.0","9.386","0",
"1110382626","644200512","-18555630","2088.9","119.20000000000005","9.422","315","170","92","119.20000000000005","9.422","0",
"1110382627","644199808","-18556862","2098.34","119.39999999999998","9.462","318","170","93","119.39999999999998","9.462","0",
"1110382628","644199104","-18558106","2107.82","119.60000000000002","9.484","303","170","93","119.60000000000002","9.484","0",
"1110382629","644198400","-18559342","2117.29","119.79999999999995","9.445","317","170","93","119.79999999999995","9.445","0",
"1110382630","644197696","-18560568","2126.76","120.0","9.505","356","170","92","120.0","9.505","0",
"1110382631","644196928","-18561802","2136.3","120.20000000000005","9.558","356","171","92","120.20000000000005","9.558","0",
"1110382632","644196224","-18563048","2145.91","120.39999999999998","9.683","333","170","95","120.39999999999998","9.683","0",
"1110382633","644195520","-18564296","2155.58","120.60000000000002","9.671","333","171","95","120.60000000000002","9.671","0",
"1110382634","644194752","-18565532","2165.26","120.79999999999995","9.682","311","171","95","120.79999999999995","9.682","0",
"1110382635","644193984","-18566800","2174.97","121.0","9.749","374","171","95","121.0","9.749","0",
"1110382636","644193344","-18568104","2184.76","121.39999999999998","9.822","378","171","94","121.39999999999998","9.822","0",
"1110382637","644192576","-18569426","2194.58","121.60000000000002","9.815","372","171","96","121.60000000000002","9.815","0",
"1110382638","644191936","-18570774","2204.4","121.79999999999995","9.835","345","171","93","121.79999999999995","9.835","0",
"1110382639","644191232","-18572140","2214.22","122.0","9.791","313","171","87","122.0","9.791","0",
"1110382640","644190528","-18573520","2223.99","122.39999999999998","9.737","313","171","87","122.39999999999998","9.737","0",
"1110382641","644189888","-18574904","2233.67","122.60000000000002","9.629","301","171","86","122.60000000000002","9.629","0",
"1110382642","644189312","-18576306","2243.25","123.0","9.54","301","171","86","123.0","9.54","0",
"1110382643","644188736","-18577712","2252.7","123.20000000000005","9.342","270","171","85","123.20000000000005","9.342","0",
"1110382644","644188160","-18579120","2261.97","123.60000000000002","9.227","357","171","85","123.60000000000002","9.227","0",
"1110382645","644187648","-18580522","2271.18","123.79999999999995","9.186","334","171","93","123.79999999999995","9.186","0",
"1110382646","644187072","-18581938","2280.35","124.20000000000005","9.138","337","171","94","124.20000000000005","9.138","0",
"1110382647","644186560","-18583358","2289.47","124.39999999999998","9.12","341","171","93","124.39999999999998","9.12","0",
"1110382648","644186112","-18584798","2298.65","124.79999999999995","9.249","428","171","83","124.79999999999995","9.249","0",
"1110382649","644185600","-18586274","2307.96","125.0","9.364","369","171","77","125.0","9.364","0",
"1110382650","644185088","-18587768","2317.38","125.20000000000005","9.478","329","171","78","125.20000000000005","9.478","0",
"1110382651","644184576","-18589290","2326.93","125.20000000000005","9.618","329","171","78","125.20000000000005","9.618","0",
"1110382652","644184128","-18590860","2336.64","125.20000000000005","9.813","335","171","78","125.20000000000005","9.813","0",
"1110382653","644183616","-18592486","2346.57","125.20000000000005","10.049","341","171","78","125.20000000000005","10.049","0",
"1110382654","644183168","-18594170","2356.74","125.20000000000005","10.285","348","171","79","125.20000000000005","10.285","0",
"1110382655","644182720","-18595912","2367.18","125.20000000000005","10.593","370","171","79","125.20000000000005","10.593","0",
"1110382656","644182336","-18597720","2377.92","125.0","10.879","341","171","81","125.0","10.879","0",
"1110382657","644181824","-18599588","2388.96","125.0","11.19","359","171","79","125.0","11.19","0",
"1110382658","644181376","-18601512","2400.3","124.79999999999995","11.489","359","171","79","124.79999999999995","11.489","0",
"1110382659","644180928","-18603482","2411.93","124.79999999999995","11.767","325","171","77","124.79999999999995","11.767","0",
"1110382660","644180480","-18605496","2423.81","124.60000000000002","11.971","325","171","77","124.60000000000002","11.971","0",
"1110382661","644179968","-18607542","2435.87","124.60000000000002","12.141","309","171","83","124.60000000000002","12.141","0",
"1110382662","644179584","-18609648","2448.13","124.39999999999998","12.343","315","172","88","124.39999999999998","12.343","0",
"1110382663","644179136","-18611776","2460.52","124.20000000000005","12.467","259","172","91","124.20000000000005","12.467","0",
"1110382664","644178624","-18613902","2473.05","124.20000000000005","12.581","277","172","90","124.20000000000005","12.581","0",
"1110382665","644177536","-18614934","2485.69","124.39999999999998","12.408","294","172","91","124.39999999999998","12.408","0",
"1110382666","644176256","-18614358","2497.81","125.0","12.033","340","172","89","125.0","12.033","0",
"1110382667","644175040","-18613668","2509.67","125.60000000000002","11.706","340","172","89","125.60000000000002","11.706","0",
"1110382668","644173888","-18612898","2521.35","126.20000000000005","11.457","387","172","86","126.20000000000005","11.457","0",
"1110382669","644172736","-18612168","2532.57","126.79999999999995","11.187","387","172","86","126.79999999999995","11.187","0",
"1110382670","644171648","-18611496","2543.65","127.39999999999998","10.988","478","172","79","127.39999999999998","10.988","0",
"1110382671","644170496","-18610804","2554.65","128.0","10.734","424","172","79","128.0","10.734","0",
"1110382672","644169472","-18610146","2565.13","128.60000000000002","10.49","428","172","78","128.60000000000002","10.49","0",
"1110382673","644168448","-18609500","2575.52","129.20000000000005","10.285","447","172","78","129.20000000000005","10.285","0",
"1110382674","644167360","-18608874","2585.72","129.79999999999995","10.136","470","172","77","129.79999999999995","10.136","0",
"1110382675","644166400","-18608268","2595.78","130.39999999999998","9.976","443","172","76","130.39999999999998","9.976","0",
"1110382676","644165376","-18607668","2605.69","130.79999999999995","9.859","443","172","76","130.79999999999995","9.859","0",
"1110382677","644164352","-18607074","2615.49","131.20000000000005","9.765","425","173","76","131.20000000000005","9.765","0",
"1110382678","644163392","-18606488","2625.23","131.60000000000002","9.742","445","173","76","131.60000000000002","9.742","0",
"1110382679","644162432","-18605906","2634.99","132.0","9.777","422","173","76","132.0","9.777","0",
"1110382680","644161408","-18605266","2644.81","132.20000000000005","9.869","408","173","76","132.20000000000005","9.869","0",
"1110382681","644160384","-18604616","2654.73","132.39999999999998","9.986","393","173","76","132.39999999999998","9.986","0",
"1110382682","644159424","-18603958","2664.79","132.60000000000002","10.119","360","173","77","132.60000000000002","10.119","0",
"1110382683","644158400","-18603272","2674.97","132.60000000000002","10.256","344","173","77","132.60000000000002","10.256","0",
"1110382684","644157376","-18602572","2685.31","132.79999999999995","10.41","368","173","78","132.79999999999995","10.41","0",
"1110382685","644156288","-18601856","2695.81","132.79999999999995","10.589","368","174","78","132.79999999999995","10.589","0",
"1110382686","644155264","-18601120","2706.49","133.0","10.75","442","174","80","133.0","10.75","0",
"1110382687","644154240","-18600342","2717.34","133.0","10.965","442","174","80","133.0","10.965","0",
"1110382688","644153280","-18599120","2728.46","132.79999999999995","11.29","404","175","77","132.79999999999995","11.29","0",
"1110382689","644152384","-18597630","2739.93","132.60000000000002","11.636","367","175","77","132.60000000000002","11.636","0",
"1110382690","644151616","-18595994","2751.76","132.39999999999998","12.025","398","175","78","132.39999999999998","12.025","0",
"1110382691","644150784","-18594204","2763.98","132.20000000000005","12.404","400","175","79","132.20000000000005","12.404","0",
"1110382692","644150144","-18592206","2776.55","132.0","12.724","366","175","80","132.0","12.724","0",
"1110382693","644149696","-18589992","2789.44","131.60000000000002","13.054","351","175","84","131.60000000000002","13.054","0",
"1110382694","644149376","-18587646","2802.63","131.39999999999998","13.31","351","176","84","131.39999999999998","13.31","0",
"1110382695","644149248","-18585210","2816.05","131.20000000000005","13.457","335","176","84","131.20000000000005","13.457","0",
"1110382696","644149376","-18582768","2829.48","130.79999999999995","13.419","241","176","84","130.79999999999995","13.419","0",
"1110382697","644149184","-18580380","2842.91","130.60000000000002","13.43","205","176","83","130.60000000000002","13.43","0",
"1110382698","644148160","-18578636","2856.29","130.60000000000002","13.295","296","176","83","130.60000000000002","13.295","0",
"1110382699","644146944","-18577536","2869.44","130.79999999999995","13.004","282","176","83","130.79999999999995","13.004","0",
"1110382700","644145600","-18576628","2882.38","131.0","12.877","301","176","82","131.0","12.877","0",
"1110382701","644144320","-18575908","2895.2","131.20000000000005","12.751","323","176","82","131.20000000000005","12.751","0",
"1110382702","644143040","-18575266","2907.88","131.60000000000002","12.613","373","175","81","131.60000000000002","12.613","0",
"1110382703","644141760","-18574610","2920.46","131.79999999999995","12.525","373","176","81","131.79999999999995","12.525","0",
"1110382704","644140480","-18573874","2932.95","132.0","12.459","299","175","79","132.0","12.459","0",
"1110382705","644139200","-18573128","2945.38","132.0","12.418","299","175","79","132.0","12.418","0",
"1110382706","644138176","-18571792","2957.8","132.0","12.484","309","175","80","132.0","12.484","0",
"1110382707","644138176","-18569530","2970.41","131.79999999999995","12.719","326","175","80","131.79999999999995","12.719","0",
"1110382708","644138496","-18567288","2983.25","131.60000000000002","12.935","286","175","80","131.60000000000002","12.935","0",
"1110382709","644139008","-18565072","2996.27","131.39999999999998","13.108","243","175","80","131.39999999999998","13.108","0",
"1110382710","644139584","-18562832","3009.49","131.0","13.33","311","175","83","131.0","13.33","0",
"1110382711","644140096","-18560556","3022.91","130.79999999999995","13.487","281","175","90","130.79999999999995","13.487","0",
"1110382712","644140672","-18558268","3036.5","130.39999999999998","13.674","281","175","90","130.39999999999998","13.674","0",
"1110382713","644141248","-18555992","3050.15","130.20000000000005","13.631","267","175","90","130.20000000000005","13.631","0",
"1110382714","644141824","-18553718","3063.83","130.0","13.769","267","175","90","130.0","13.769","0",
"1110382715","644142464","-18551418","3077.62","129.60000000000002","13.789","235","175","84","129.60000000000002","13.789","0",
"1110382716","644143040","-18549098","3091.49","129.39999999999998","13.953","283","175","84","129.39999999999998","13.953","0",
"1110382717","644143616","-18546752","3105.52","129.0","14.099","265","175","84","129.0","14.099","0",
"1110382718","644144256","-18544380","3119.68","128.79999999999995","14.22","239","175","84","128.79999999999995","14.22","0",
"1110382719","644144832","-18541998","3133.96","128.39999999999998","14.327","220","175","84","128.39999999999998","14.327","0",
"1110382720","644145472","-18539612","3148.33","128.20000000000005","14.414","216","175","83","128.20000000000005","14.414","0",
"1110382721","644146112","-18537212","3162.78","127.79999999999995","14.48","224","174","82","127.79999999999995","14.48","0",
"1110382722","644146752","-18534792","3177.31","127.60000000000002","14.569","204","174","82","127.60000000000002","14.569","0",
"1110382723","644147392","-18532366","3191.9","127.20000000000005","14.613","204","174","82","127.20000000000005","14.613","0",
"1110382724","644148096","-18529930","3206.54","127.0","14.667","191","174","82","127.0","14.667","0",
"1110382725","644148736","-18527494","3221.24","126.60000000000002","14.727","208","174","82","126.60000000000002","14.727","0",
"1110382726","644149376","-18525046","3236.0","126.39999999999998","14.8","229","174","80","126.39999999999998","14.8","0",
