record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1100307042","-138835296","1992050560","0.33","13.0","0.936","110","58","14","13.0","0.936",
"1100307043","-138835296","1992050560","0.53","13.0","1.163","110","59","17","13.0","1.163",
"1100307044","-138835184","1992050688","2.22","13.0","2.183","160","60","1","13.0","2.183",
"1100307045","-138835056","1992051072","4.72","13.0","2.709","115","61","1","13.0","2.709",
"1100307046","-138834912","1992051200","7.63","13.0","3.099","111","61","68","13.0","3.099",
"1100307047","-138834752","1992051584","10.91","13.0","3.433","113","62","74","13.0","3.433",
"1100307048","-138834576","1992051968","14.46","13.0","3.724","112","62","73","13.0","3.724",
"1100307049","-138834400","1992052352","18.34","12.799999999999955","3.963","103","64","84","12.799999999999955","3.963",
"1100307050","-138834192","1992052736","22.39","12.799999999999955","4.138","87","65","85","12.799999999999955","4.138",
"1100307051","-138833984","1992053120","26.61","12.799999999999955","4.296","88","67","85","12.799999999999955","4.296",
"1100307052","-138833712","1992053376","30.96","12.799999999999955","4.446","86","68","85","12.799999999999955","4.446",
"1100307053","-138833456","1992054016","35.52","12.799999999999955","4.666","127","70","86","12.799999999999955","4.666",
"1100307054","-138833168","1992054272","40.35","12.799999999999955","4.991","172","70","88","12.799999999999955","4.991",
"1100307055","-138832848","1992054912","45.51","12.799999999999955","5.245","142","71","83","12.799999999999955","5.245",
"1100307056","-138832496","1992055296","50.82","12.799999999999955","5.442","136","71","84","12.799999999999955","5.442",
"1100307057","-138832112","1992055808","56.36","12.799999999999955","5.591","114","72","85","12.799999999999955","5.591",
"1100307058","-138831712","1992056192","62.0","12.799999999999955","5.663","90","73","85","12.799999999999955","5.663",
"1100307059","-138831280","1992056704","67.7","12.799999999999955","5.72","88","73","85","12.799999999999955","5.72",
"1100307060","-138830848","1992057088","73.45","12.799999999999955","5.79","102","74","85","12.799999999999955","5.79",
"1100307061","-138830368","1992057472","79.28","12.799999999999955","5.858","102","74","85","12.799999999999955","5.858",
"1100307062","-138829888","1992057984","85.16","12.799999999999955","5.932","113","74","86","12.799999999999955","5.932",
"1100307063","-138829344","1992058368","91.15","12.799999999999955","6.001","113","74","86","12.799999999999955","6.001",
"1100307064","-138828768","1992058496","97.1","12.799999999999955","6.064","114","75","87","12.799999999999955","6.064",
"1100307065","-138828160","1992058880","103.27","12.799999999999955","6.118","112","75","87","12.799999999999955","6.118",
"1100307066","-138827536","1992059008","109.42","12.799999999999955","6.173","116","75","86","12.799999999999955","6.173",
"1100307067","-138826896","1992059264","115.61","12.799999999999955","6.217","113","76","88","12.799999999999955","6.217",
"1100307068","-138826224","1992059392","121.85","12.799999999999955","6.256","112","76","88","12.799999999999955","6.256",
"1100307069","-138825584","1992059392","128.0","12.799999999999955","6.3","119","77","88","12.799999999999955","6.3",
"1100307070","-138824896","1992059648","134.46","12.799999999999955","6.365","130","78","89","12.799999999999955","6.365",
"1100307071","-138824208","1992059648","140.84","13.0","6.404","115","78","88","13.0","6.404",
"1100307072","-138823536","1992059776","147.16","13.0","6.43","113","80","89","13.0","6.43",
"1100307073","-138822848","1992060032","153.71","13.0","6.456","114","81","89","13.0","6.456",
"1100307074","-138822160","1992060160","160.16","13.0","6.481","114","82","89","13.0","6.481",
"1100307075","-138821504","1992060288","166.58","13.0","6.528","130","83","89","13.0","6.528",
