Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1106437949",s,position_lat,"-259323712",semicircles,position_long,"1982631296",semicircles,distance,"0.36",m,altitude,"13.0",m,speed,"0.922",m/s,power,"117",watts,heart_rate,"69",bpm,cadence,"67",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"0.922",m/s,
Data,3,record,timestamp,"1106437950",s,position_lat,"-259323712",semicircles,position_long,"1982631296",semicircles,distance,"0.39",m,altitude,"13.0",m,speed,"0.971",m/s,power,"117",watts,heart_rate,"69",bpm,cadence,"67",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"0.971",m/s,
Data,3,record,timestamp,"1106437951",s,position_lat,"-259323824",semicircles,position_long,"1982631168",semicircles,distance,"1.92",m,altitude,"13.0",m,speed,"1.98",m/s,power,"137",watts,heart_rate,"69",bpm,cadence,"68",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"1.98",m/s,
Data,3,record,timestamp,"1106437952",s,position_lat,"-259323936",semicircles,position_long,"1982631040",semicircles,distance,"4.28",m,altitude,"13.0",m,speed,"2.718",m/s,power,"170",watts,heart_rate,"69",bpm,cadence,"68",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"2.718",m/s,
Data,3,record,timestamp,"1106437953",s,position_lat,"-259324064",semicircles,position_long,"1982630656",semicircles,distance,"7.35",m,altitude,"13.0",m,speed,"3.355",m/s,power,"133",watts,heart_rate,"69",bpm,cadence,"70",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"3.355",m/s,
Data,3,record,timestamp,"1106437954",s,position_lat,"-259324224",semicircles,position_long,"1982630272",semicircles,distance,"10.92",m,altitude,"13.0",m,speed,"3.786",m/s,power,"164",watts,heart_rate,"69",bpm,cadence,"71",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"3.786",m/s,
Data,3,record,timestamp,"1106437955",s,position_lat,"-259324368",semicircles,position_long,"1982629888",semicircles,distance,"14.94",m,altitude,"13.0",m,speed,"4.231",m/s,power,"171",watts,heart_rate,"68",bpm,cadence,"73",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.231",m/s,
Data,3,record,timestamp,"1106437956",s,position_lat,"-259324544",semicircles,position_long,"1982629376",semicircles,distance,"19.4",m,altitude,"13.0",m,speed,"4.631",m/s,power,"155",watts,heart_rate,"68",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.631",m/s,
Data,3,record,timestamp,"1106437957",s,position_lat,"-259324752",semicircles,position_long,"1982628736",semicircles,distance,"24.17",m,altitude,"13.0",m,speed,"4.94",m/s,power,"155",watts,heart_rate,"69",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.94",m/s,
Data,3,record,timestamp,"1106437958",s,position_lat,"-259324960",semicircles,position_long,"1982628224",semicircles,distance,"29.24",m,altitude,"13.0",m,speed,"5.185",m/s,power,"130",watts,heart_rate,"69",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.185",m/s,
Data,3,record,timestamp,"1106437959",s,position_lat,"-259325168",semicircles,position_long,"1982627712",semicircles,distance,"34.54",m,altitude,"13.0",m,speed,"5.396",m/s,power,"130",watts,heart_rate,"71",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.396",m/s,
Data,3,record,timestamp,"1106437960",s,position_lat,"-259325392",semicircles,position_long,"1982627200",semicircles,distance,"40.05",m,altitude,"13.0",m,speed,"5.615",m/s,power,"108",watts,heart_rate,"71",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.615",m/s,
Data,3,record,timestamp,"1106437961",s,position_lat,"-259325616",semicircles,position_long,"1982626560",semicircles,distance,"45.73",m,altitude,"13.0",m,speed,"5.759",m/s,power,"140",watts,heart_rate,"72",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.759",m/s,
Data,3,record,timestamp,"1106437962",s,position_lat,"-259325840",semicircles,position_long,"1982625920",semicircles,distance,"51.59",m,altitude,"13.0",m,speed,"5.949",m/s,power,"141",watts,heart_rate,"73",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.949",m/s,
Data,3,record,timestamp,"1106437963",s,position_lat,"-259326096",semicircles,position_long,"1982625280",semicircles,distance,"57.62",m,altitude,"13.0",m,speed,"6.123",m/s,power,"130",watts,heart_rate,"74",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.123",m/s,
Data,3,record,timestamp,"1106437964",s,position_lat,"-259326352",semicircles,position_long,"1982624640",semicircles,distance,"63.83",m,altitude,"13.0",m,speed,"6.272",m/s,power,"161",watts,heart_rate,"75",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.272",m/s,
Data,3,record,timestamp,"1106437965",s,position_lat,"-259326592",semicircles,position_long,"1982623872",semicircles,distance,"70.2",m,altitude,"13.0",m,speed,"6.465",m/s,power,"161",watts,heart_rate,"77",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.465",m/s,
Data,3,record,timestamp,"1106437966",s,position_lat,"-259326864",semicircles,position_long,"1982623360",semicircles,distance,"76.75",m,altitude,"13.0",m,speed,"6.633",m/s,power,"154",watts,heart_rate,"78",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.633",m/s,
Data,3,record,timestamp,"1106437967",s,position_lat,"-259327120",semicircles,position_long,"1982622592",semicircles,distance,"83.47",m,altitude,"13.0",m,speed,"6.787",m/s,power,"142",watts,heart_rate,"80",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.787",m/s,
Data,3,record,timestamp,"1106437968",s,position_lat,"-259327408",semicircles,position_long,"1982621824",semicircles,distance,"90.32",m,altitude,"13.0",m,speed,"6.907",m/s,power,"134",watts,heart_rate,"81",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.907",m/s,
Data,3,record,timestamp,"1106437969",s,position_lat,"-259327680",semicircles,position_long,"1982621184",semicircles,distance,"97.28",m,altitude,"13.0",m,speed,"7.008",m/s,power,"127",watts,heart_rate,"83",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.008",m/s,
Data,3,record,timestamp,"1106437970",s,position_lat,"-259327968",semicircles,position_long,"1982620288",semicircles,distance,"104.33",m,altitude,"13.0",m,speed,"7.092",m/s,power,"130",watts,heart_rate,"84",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.092",m/s,
Data,3,record,timestamp,"1106437971",s,position_lat,"-259328256",semicircles,position_long,"1982619520",semicircles,distance,"111.46",m,altitude,"13.0",m,speed,"7.173",m/s,power,"111",watts,heart_rate,"86",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.173",m/s,
Data,3,record,timestamp,"1106437972",s,position_lat,"-259328528",semicircles,position_long,"1982618752",semicircles,distance,"118.65",m,altitude,"13.0",m,speed,"7.224",m/s,power,"127",watts,heart_rate,"88",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.224",m/s,
Data,3,record,timestamp,"1106437973",s,position_lat,"-259328832",semicircles,position_long,"1982618112",semicircles,distance,"125.92",m,altitude,"13.0",m,speed,"7.294",m/s,power,"130",watts,heart_rate,"89",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.294",m/s,
Data,3,record,timestamp,"1106437974",s,position_lat,"-259329120",semicircles,position_long,"1982617088",semicircles,distance,"133.25",m,altitude,"13.0",m,speed,"7.365",m/s,power,"130",watts,heart_rate,"91",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.365",m/s,
Data,3,record,timestamp,"1106437975",s,position_lat,"-259329424",semicircles,position_long,"1982616448",semicircles,distance,"140.63",m,altitude,"13.0",m,speed,"7.396",m/s,power,"113",watts,heart_rate,"93",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.396",m/s,
Data,3,record,timestamp,"1106437976",s,position_lat,"-259329712",semicircles,position_long,"1982615680",semicircles,distance,"148.05",m,altitude,"13.0",m,speed,"7.433",m/s,power,"113",watts,heart_rate,"96",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.433",m/s,
Data,3,record,timestamp,"1106437977",s,position_lat,"-259330016",semicircles,position_long,"1982614784",semicircles,distance,"155.5",m,altitude,"13.0",m,speed,"7.472",m/s,power,"116",watts,heart_rate,"97",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.472",m/s,
Data,3,record,timestamp,"1106437978",s,position_lat,"-259330304",semicircles,position_long,"1982614016",semicircles,distance,"162.99",m,altitude,"13.0",m,speed,"7.514",m/s,power,"120",watts,heart_rate,"98",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.514",m/s,
Data,3,record,timestamp,"1106437979",s,position_lat,"-259330608",semicircles,position_long,"1982613120",semicircles,distance,"170.52",m,altitude,"13.0",m,speed,"7.555",m/s,power,"120",watts,heart_rate,"98",bpm,cadence,"84",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.555",m/s,
Data,3,record,timestamp,"1106437980",s,position_lat,"-259330896",semicircles,position_long,"1982612352",semicircles,distance,"178.1",m,altitude,"13.0",m,speed,"7.598",m/s,power,"141",watts,heart_rate,"100",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.598",m/s,
Data,3,record,timestamp,"1106437981",s,position_lat,"-259331200",semicircles,position_long,"1982611456",semicircles,distance,"185.74",m,altitude,"13.0",m,speed,"7.668",m/s,power,"140",watts,heart_rate,"101",bpm,cadence,"85",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.668",m/s,
Data,3,record,timestamp,"1106437982",s,position_lat,"-259331504",semicircles,position_long,"1982610816",semicircles,distance,"193.44",m,altitude,"13.0",m,speed,"7.737",m/s,power,"173",watts,heart_rate,"101",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.737",m/s,
Data,3,record,timestamp,"1106437983",s,position_lat,"-259331808",semicircles,position_long,"1982609920",semicircles,distance,"201.23",m,altitude,"13.0",m,speed,"7.855",m/s,power,"173",watts,heart_rate,"102",bpm,cadence,"87",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.855",m/s,
Data,3,record,timestamp,"1106437984",s,position_lat,"-259332128",semicircles,position_long,"1982609152",semicircles,distance,"209.13",m,altitude,"13.0",m,speed,"7.926",m/s,power,"138",watts,heart_rate,"102",bpm,cadence,"86",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.926",m/s,
Data,3,record,timestamp,"1106437985",s,position_lat,"-259332416",semicircles,position_long,"1982608256",semicircles,distance,"217.08",m,altitude,"13.0",m,speed,"7.973",m/s,power,"149",watts,heart_rate,"103",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.973",m/s,
Data,3,record,timestamp,"1106437986",s,position_lat,"-259332736",semicircles,position_long,"1982607360",semicircles,distance,"225.08",m,altitude,"13.0",m,speed,"8.031",m/s,power,"143",watts,heart_rate,"103",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.031",m/s,
Data,3,record,timestamp,"1106437987",s,position_lat,"-259333056",semicircles,position_long,"1982606464",semicircles,distance,"233.14",m,altitude,"13.0",m,speed,"8.079",m/s,power,"148",watts,heart_rate,"104",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.079",m/s,
Data,3,record,timestamp,"1106437988",s,position_lat,"-259333376",semicircles,position_long,"1982605696",semicircles,distance,"241.25",m,altitude,"13.0",m,speed,"8.133",m/s,power,"157",watts,heart_rate,"104",bpm,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.133",m/s,
Data,3,record,timestamp,"1106437989",s,position_lat,"-259333696",semicircles,position_long,"1982604800",semicircles,distance,"249.41",m,altitude,"13.0",m,speed,"8.195",m/s,power,"157",watts,heart_rate,"104",bpm,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.195",m/s,
Data,3,record,timestamp,"1106437990",s,position_lat,"-259334016",semicircles,position_long,"1982603904",semicircles,distance,"257.63",m,altitude,"13.0",m,speed,"8.234",m/s,power,"144",watts,heart_rate,"104",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.234",m/s,
Data,3,record,timestamp,"1106437991",s,position_lat,"-259334336",semicircles,position_long,"1982603008",semicircles,distance,"265.88",m,altitude,"13.0",m,speed,"8.263",m/s,power,"138",watts,heart_rate,"105",bpm,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.263",m/s,
Data,3,record,timestamp,"1106437992",s,position_lat,"-259334656",semicircles,position_long,"1982601984",semicircles,distance,"274.15",m,altitude,"13.0",m,speed,"8.289",m/s,power,"138",watts,heart_rate,"105",bpm,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"8.289",m/s,
