Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,3,record,timestamp,"1102982567",s,position_lat,"567626187",semicircles,position_long,"-628857792",semicircles,distance,"522.86",m,enhanced_speed,"7.241",m/s,enhanced_altitude,"39.799999999999955",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982568",s,position_lat,"567625414",semicircles,position_long,"-628857486",semicircles,distance,"530.33",m,enhanced_speed,"7.343",m/s,enhanced_altitude,"39.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982569",s,position_lat,"567624627",semicircles,position_long,"-628857153",semicircles,distance,"538.04",m,enhanced_speed,"7.474",m/s,enhanced_altitude,"39.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982570",s,position_lat,"567623826",semicircles,position_long,"-628856816",semicircles,distance,"546.01",m,enhanced_speed,"7.577",m/s,enhanced_altitude,"39.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982571",s,position_lat,"567623065",semicircles,position_long,"-628856420",semicircles,distance,"553.71",m,enhanced_speed,"7.66",m/s,enhanced_altitude,"39.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982572",s,position_lat,"567622285",semicircles,position_long,"-628856041",semicircles,distance,"561.46",m,enhanced_speed,"7.922",m/s,enhanced_altitude,"39.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982573",s,position_lat,"567621488",semicircles,position_long,"-628855618",semicircles,distance,"569.06",m,enhanced_speed,"8.258",m/s,enhanced_altitude,"39.200000000000045",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982574",s,position_lat,"567620595",semicircles,position_long,"-628855230",semicircles,distance,"577.7",m,enhanced_speed,"8.743",m/s,enhanced_altitude,"39.0",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982575",s,position_lat,"567619665",semicircles,position_long,"-628854838",semicircles,distance,"586.85",m,enhanced_speed,"9.163",m/s,enhanced_altitude,"38.799999999999955",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982576",s,position_lat,"567618697",semicircles,position_long,"-628854411",semicircles,distance,"596.22",m,enhanced_speed,"9.611",m/s,enhanced_altitude,"38.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982577",s,position_lat,"567617678",semicircles,position_long,"-628854031",semicircles,distance,"606.08",m,enhanced_speed,"10.021",m/s,enhanced_altitude,"38.0",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982578",s,position_lat,"567616607",semicircles,position_long,"-628853647",semicircles,distance,"616.42",m,enhanced_speed,"10.534",m/s,enhanced_altitude,"37.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982579",s,position_lat,"567615461",semicircles,position_long,"-628853309",semicircles,distance,"627.28",m,enhanced_speed,"11.132",m/s,enhanced_altitude,"36.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982580",s,position_lat,"567614232",semicircles,position_long,"-628853047",semicircles,distance,"638.75",m,enhanced_speed,"11.757",m/s,enhanced_altitude,"35.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982581",s,position_lat,"567612947",semicircles,position_long,"-628852894",semicircles,distance,"650.73",m,enhanced_speed,"12.177",m/s,enhanced_altitude,"34.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982582",s,position_lat,"567611612",semicircles,position_long,"-628852779",semicircles,distance,"663.27",m,enhanced_speed,"12.643",m/s,enhanced_altitude,"33.200000000000045",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982583",s,position_lat,"567610243",semicircles,position_long,"-628852655",semicircles,distance,"676.05",m,enhanced_speed,"13.082",m/s,enhanced_altitude,"31.600000000000023",m,temperature,"20",C,unknown,"1",,
Data,3,record,timestamp,"1102982584",s,position_lat,"567608828",semicircles,position_long,"-628852547",semicircles,distance,"689.19",m,enhanced_speed,"13.52",m/s,enhanced_altitude,"29.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982585",s,position_lat,"567607365",semicircles,position_long,"-628852416",semicircles,distance,"702.53",m,enhanced_speed,"13.847",m/s,enhanced_altitude,"28.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982586",s,position_lat,"567605860",semicircles,position_long,"-628852336",semicircles,distance,"716.7",m,enhanced_speed,"13.931",m/s,enhanced_altitude,"26.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982587",s,position_lat,"567604351",semicircles,position_long,"-628852252",semicircles,distance,"730.84",m,enhanced_speed,"14.033",m/s,enhanced_altitude,"24.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982588",s,position_lat,"567602846",semicircles,position_long,"-628852129",semicircles,distance,"744.87",m,enhanced_speed,"14.052",m/s,enhanced_altitude,"23.399999999999977",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982589",s,position_lat,"567601371",semicircles,position_long,"-628852049",semicircles,distance,"758.71",m,enhanced_speed,"13.753",m/s,enhanced_altitude,"22.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982590",s,position_lat,"567599893",semicircles,position_long,"-628851978",semicircles,distance,"772.48",m,enhanced_speed,"13.688",m/s,enhanced_altitude,"20.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982591",s,position_lat,"567598490",semicircles,position_long,"-628851918",semicircles,distance,"785.82",m,enhanced_speed,"13.194",m/s,enhanced_altitude,"19.600000000000023",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982592",s,position_lat,"567597145",semicircles,position_long,"-628851868",semicircles,distance,"798.37",m,enhanced_speed,"12.83",m/s,enhanced_altitude,"18.399999999999977",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982593",s,position_lat,"567595842",semicircles,position_long,"-628851853",semicircles,distance,"810.35",m,enhanced_speed,"12.522",m/s,enhanced_altitude,"18.0",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982594",s,position_lat,"567594603",semicircles,position_long,"-628851807",semicircles,distance,"821.91",m,enhanced_speed,"11.775",m/s,enhanced_altitude,"17.399999999999977",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982595",s,position_lat,"567593393",semicircles,position_long,"-628851805",semicircles,distance,"833.14",m,enhanced_speed,"11.449",m/s,enhanced_altitude,"17.0",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982596",s,position_lat,"567592208",semicircles,position_long,"-628851889",semicircles,distance,"844.03",m,enhanced_speed,"11.169",m/s,enhanced_altitude,"16.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982597",s,position_lat,"567591038",semicircles,position_long,"-628851977",semicircles,distance,"854.91",m,enhanced_speed,"10.87",m/s,enhanced_altitude,"16.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982598",s,position_lat,"567589900",semicircles,position_long,"-628852127",semicircles,distance,"865.56",m,enhanced_speed,"10.516",m/s,enhanced_altitude,"16.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982599",s,position_lat,"567588789",semicircles,position_long,"-628852235",semicircles,distance,"875.85",m,enhanced_speed,"10.32",m/s,enhanced_altitude,"16.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982600",s,position_lat,"567587686",semicircles,position_long,"-628852313",semicircles,distance,"886.06",m,enhanced_speed,"10.086",m/s,enhanced_altitude,"16.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982601",s,position_lat,"567586649",semicircles,position_long,"-628852436",semicircles,distance,"895.97",m,enhanced_speed,"9.536",m/s,enhanced_altitude,"17.0",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982602",s,position_lat,"567585628",semicircles,position_long,"-628852534",semicircles,distance,"905.53",m,enhanced_speed,"9.48",m/s,enhanced_altitude,"17.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982603",s,position_lat,"567584645",semicircles,position_long,"-628852628",semicircles,distance,"914.69",m,enhanced_speed,"9.256",m/s,enhanced_altitude,"17.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982604",s,position_lat,"567583689",semicircles,position_long,"-628852692",semicircles,distance,"923.66",m,enhanced_speed,"8.976",m/s,enhanced_altitude,"17.200000000000045",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982605",s,position_lat,"567582783",semicircles,position_long,"-628852725",semicircles,distance,"932.1",m,enhanced_speed,"8.594",m/s,enhanced_altitude,"17.399999999999977",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982606",s,position_lat,"567581892",semicircles,position_long,"-628852814",semicircles,distance,"940.26",m,enhanced_speed,"8.407",m/s,enhanced_altitude,"17.799999999999955",m,temperature,"19",C,unknown,"1",,
Data,3,record,timestamp,"1102982607",s,position_lat,"567581022",semicircles,position_long,"-628852961",semicircles,distance,"948.53",m,enhanced_speed,"8.108",m/s,enhanced_altitude,"18.200000000000045",m,temperature,"19",C,unknown,"1",,
