Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110492624",s,position_lat,"-138823232",semicircles,position_long,"1992059776",semicircles,distance,"31.59",m,altitude,"13.0",m,speed,"4.384",m/s,power,"95",watts,heart_rate,"74",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.384",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492625",s,position_lat,"-138822768",semicircles,position_long,"1992060032",semicircles,distance,"36.05",m,altitude,"13.0",m,speed,"4.529",m/s,power,"80",watts,heart_rate,"75",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.529",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492626",s,position_lat,"-138822272",semicircles,position_long,"1992060032",semicircles,distance,"40.64",m,altitude,"13.0",m,speed,"4.641",m/s,power,"85",watts,heart_rate,"75",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.641",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492627",s,position_lat,"-138821776",semicircles,position_long,"1992060160",semicircles,distance,"45.34",m,altitude,"13.0",m,speed,"4.754",m/s,power,"86",watts,heart_rate,"75",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.754",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492628",s,position_lat,"-138821296",semicircles,position_long,"1992060288",semicircles,distance,"50.15",m,altitude,"13.0",m,speed,"4.86",m/s,power,"84",watts,heart_rate,"76",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.86",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492629",s,position_lat,"-138820800",semicircles,position_long,"1992060544",semicircles,distance,"55.06",m,altitude,"13.0",m,speed,"4.987",m/s,power,"120",watts,heart_rate,"76",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"4.987",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492630",s,position_lat,"-138820320",semicircles,position_long,"1992060928",semicircles,distance,"60.14",m,altitude,"13.0",m,speed,"5.15",m/s,power,"107",watts,heart_rate,"76",bpm,cadence,"75",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.15",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492631",s,position_lat,"-138819856",semicircles,position_long,"1992061056",semicircles,distance,"65.43",m,altitude,"13.0",m,speed,"5.473",m/s,power,"102",watts,heart_rate,"77",bpm,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.473",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492632",s,position_lat,"-138819408",semicircles,position_long,"1992061568",semicircles,distance,"71.08",m,altitude,"13.0",m,speed,"5.787",m/s,power,"116",watts,heart_rate,"77",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.787",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492633",s,position_lat,"-138818960",semicircles,position_long,"1992061952",semicircles,distance,"76.97",m,altitude,"13.0",m,speed,"5.986",m/s,power,"106",watts,heart_rate,"78",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.986",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492634",s,position_lat,"-138818560",semicircles,position_long,"1992062464",semicircles,distance,"83.04",m,altitude,"13.0",m,speed,"6.137",m/s,power,"106",watts,heart_rate,"79",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.137",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492635",s,position_lat,"-138818192",semicircles,position_long,"1992063104",semicircles,distance,"89.25",m,altitude,"13.0",m,speed,"6.277",m/s,power,"117",watts,heart_rate,"79",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.277",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492636",s,position_lat,"-138817872",semicircles,position_long,"1992063744",semicircles,distance,"95.59",m,altitude,"13.0",m,speed,"6.392",m/s,power,"85",watts,heart_rate,"80",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.392",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492637",s,position_lat,"-138817552",semicircles,position_long,"1992064384",semicircles,distance,"102.06",m,altitude,"13.0",m,speed,"6.464",m/s,power,"92",watts,heart_rate,"81",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.464",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492638",s,position_lat,"-138817264",semicircles,position_long,"1992065024",semicircles,distance,"108.52",m,altitude,"13.0",m,speed,"6.543",m/s,power,"95",watts,heart_rate,"82",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.543",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492639",s,position_lat,"-138816976",semicircles,position_long,"1992065664",semicircles,distance,"115.1",m,altitude,"13.0",m,speed,"6.619",m/s,power,"92",watts,heart_rate,"82",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.619",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492640",s,position_lat,"-138816704",semicircles,position_long,"1992066304",semicircles,distance,"121.76",m,altitude,"13.0",m,speed,"6.689",m/s,power,"95",watts,heart_rate,"83",bpm,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.689",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492641",s,position_lat,"-138816448",semicircles,position_long,"1992067072",semicircles,distance,"128.49",m,altitude,"13.0",m,speed,"6.775",m/s,power,"115",watts,heart_rate,"84",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.775",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492642",s,position_lat,"-138816192",semicircles,position_long,"1992067584",semicircles,distance,"135.31",m,altitude,"13.0",m,speed,"6.873",m/s,power,"116",watts,heart_rate,"84",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.873",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492643",s,position_lat,"-138815920",semicircles,position_long,"1992068352",semicircles,distance,"142.23",m,altitude,"13.0",m,speed,"6.954",m/s,power,"96",watts,heart_rate,"85",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.954",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492644",s,position_lat,"-138815632",semicircles,position_long,"1992069120",semicircles,distance,"149.22",m,altitude,"13.0",m,speed,"7.009",m/s,power,"99",watts,heart_rate,"85",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.009",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492645",s,position_lat,"-138815328",semicircles,position_long,"1992069760",semicircles,distance,"156.25",m,altitude,"13.0",m,speed,"7.063",m/s,power,"97",watts,heart_rate,"86",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.063",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492646",s,position_lat,"-138815024",semicircles,position_long,"1992070528",semicircles,distance,"163.34",m,altitude,"13.0",m,speed,"7.11",m/s,power,"93",watts,heart_rate,"86",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.11",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492647",s,position_lat,"-138814720",semicircles,position_long,"1992071296",semicircles,distance,"170.47",m,altitude,"13.0",m,speed,"7.148",m/s,power,"88",watts,heart_rate,"87",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.148",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492648",s,position_lat,"-138814416",semicircles,position_long,"1992071936",semicircles,distance,"177.63",m,altitude,"13.0",m,speed,"7.182",m/s,power,"91",watts,heart_rate,"88",bpm,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.182",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492649",s,position_lat,"-138814112",semicircles,position_long,"1992072704",semicircles,distance,"184.84",m,altitude,"13.0",m,speed,"7.214",m/s,power,"82",watts,heart_rate,"89",bpm,cadence,"79",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.214",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492650",s,position_lat,"-138813840",semicircles,position_long,"1992073472",semicircles,distance,"192.07",m,altitude,"13.0",m,speed,"7.26",m/s,power,"112",watts,heart_rate,"89",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.26",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492651",s,position_lat,"-138813584",semicircles,position_long,"1992074112",semicircles,distance,"199.36",m,altitude,"13.0",m,speed,"7.313",m/s,power,"86",watts,heart_rate,"90",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.313",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492652",s,position_lat,"-138813328",semicircles,position_long,"1992074880",semicircles,distance,"206.71",m,altitude,"13.0",m,speed,"7.343",m/s,power,"97",watts,heart_rate,"90",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.343",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492653",s,position_lat,"-138813072",semicircles,position_long,"1992075648",semicircles,distance,"214.06",m,altitude,"13.0",m,speed,"7.388",m/s,power,"101",watts,heart_rate,"91",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.388",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492654",s,position_lat,"-138812848",semicircles,position_long,"1992076544",semicircles,distance,"221.47",m,altitude,"13.0",m,speed,"7.434",m/s,power,"99",watts,heart_rate,"92",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.434",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492655",s,position_lat,"-138812592",semicircles,position_long,"1992077312",semicircles,distance,"228.93",m,altitude,"13.0",m,speed,"7.477",m/s,power,"98",watts,heart_rate,"92",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.477",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492656",s,position_lat,"-138812352",semicircles,position_long,"1992077952",semicircles,distance,"236.44",m,altitude,"13.0",m,speed,"7.517",m/s,power,"83",watts,heart_rate,"93",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.517",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492657",s,position_lat,"-138812080",semicircles,position_long,"1992078720",semicircles,distance,"243.96",m,altitude,"13.0",m,speed,"7.544",m/s,power,"86",watts,heart_rate,"93",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.544",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492658",s,position_lat,"-138811776",semicircles,position_long,"1992079616",semicircles,distance,"251.52",m,altitude,"13.0",m,speed,"7.58",m/s,power,"91",watts,heart_rate,"94",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.58",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492659",s,position_lat,"-138811472",semicircles,position_long,"1992080384",semicircles,distance,"259.12",m,altitude,"13.0",m,speed,"7.621",m/s,power,"92",watts,heart_rate,"94",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.621",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492660",s,position_lat,"-138811168",semicircles,position_long,"1992081152",semicircles,distance,"266.76",m,altitude,"13.0",m,speed,"7.671",m/s,power,"106",watts,heart_rate,"94",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.671",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492661",s,position_lat,"-138810880",semicircles,position_long,"1992081792",semicircles,distance,"274.46",m,altitude,"13.0",m,speed,"7.724",m/s,power,"94",watts,heart_rate,"94",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.724",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492662",s,position_lat,"-138810672",semicircles,position_long,"1992082688",semicircles,distance,"282.2",m,altitude,"13.0",m,speed,"7.751",m/s,power,"87",watts,heart_rate,"94",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.751",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492663",s,position_lat,"-138810512",semicircles,position_long,"1992083584",semicircles,distance,"289.96",m,altitude,"13.0",m,speed,"7.77",m/s,power,"98",watts,heart_rate,"95",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.77",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492664",s,position_lat,"-138810432",semicircles,position_long,"1992084352",semicircles,distance,"297.75",m,altitude,"13.0",m,speed,"7.802",m/s,power,"114",watts,heart_rate,"95",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.802",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492665",s,position_lat,"-138810416",semicircles,position_long,"1992085248",semicircles,distance,"305.57",m,altitude,"13.0",m,speed,"7.836",m/s,power,"109",watts,heart_rate,"95",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.836",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492666",s,position_lat,"-138810464",semicircles,position_long,"1992086144",semicircles,distance,"313.41",m,altitude,"13.0",m,speed,"7.845",m/s,power,"93",watts,heart_rate,"95",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.845",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492667",s,position_lat,"-138810592",semicircles,position_long,"1992086912",semicircles,distance,"321.26",m,altitude,"13.0",m,speed,"7.842",m/s,power,"96",watts,heart_rate,"95",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.842",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492668",s,position_lat,"-138810784",semicircles,position_long,"1992087808",semicircles,distance,"329.1",m,altitude,"13.0",m,speed,"7.848",m/s,power,"99",watts,heart_rate,"95",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.848",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492669",s,position_lat,"-138811008",semicircles,position_long,"1992088576",semicircles,distance,"336.95",m,altitude,"13.0",m,speed,"7.854",m/s,power,"95",watts,heart_rate,"95",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.854",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492670",s,position_lat,"-138811264",semicircles,position_long,"1992089472",semicircles,distance,"344.81",m,altitude,"13.0",m,speed,"7.859",m/s,power,"103",watts,heart_rate,"95",bpm,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.859",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492671",s,position_lat,"-138811552",semicircles,position_long,"1992090240",semicircles,distance,"352.68",m,altitude,"13.0",m,speed,"7.889",m/s,power,"128",watts,heart_rate,"96",bpm,cadence,"82",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.889",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492672",s,position_lat,"-138811840",semicircles,position_long,"1992091136",semicircles,distance,"360.6",m,altitude,"13.0",m,speed,"7.944",m/s,power,"143",watts,heart_rate,"96",bpm,cadence,"83",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"7.944",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492673",s,position_lat,"-138812128",semicircles,position_long,"1992091776",semicircles,distance,"368.56",m,altitude,"13.200000000000045",m,speed,"7.969",m/s,power,"84",watts,heart_rate,"96",bpm,cadence,"77",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.969",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492674",s,position_lat,"-138812432",semicircles,position_long,"1992092800",semicircles,distance,"376.52",m,altitude,"13.200000000000045",m,speed,"7.959",m/s,power,"119",watts,heart_rate,"96",bpm,cadence,"77",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"7.959",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492675",s,position_lat,"-138812720",semicircles,position_long,"1992093440",semicircles,distance,"384.51",m,altitude,"13.200000000000045",m,speed,"8.023",m/s,power,"173",watts,heart_rate,"97",bpm,cadence,"82",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.023",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492676",s,position_lat,"-138813008",semicircles,position_long,"1992094336",semicircles,distance,"392.57",m,altitude,"13.200000000000045",m,speed,"8.115",m/s,power,"154",watts,heart_rate,"97",bpm,cadence,"77",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.115",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492677",s,position_lat,"-138813280",semicircles,position_long,"1992095104",semicircles,distance,"400.72",m,altitude,"13.200000000000045",m,speed,"8.161",m/s,power,"138",watts,heart_rate,"97",bpm,cadence,"79",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.161",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492678",s,position_lat,"-138813504",semicircles,position_long,"1992096000",semicircles,distance,"408.9",m,altitude,"13.200000000000045",m,speed,"8.227",m/s,power,"195",watts,heart_rate,"97",bpm,cadence,"73",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.227",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492679",s,position_lat,"-138813696",semicircles,position_long,"1992096896",semicircles,distance,"417.17",m,altitude,"13.200000000000045",m,speed,"8.291",m/s,power,"171",watts,heart_rate,"97",bpm,cadence,"74",rpm,enhanced_altitude,"13.200000000000045",m,enhanced_speed,"8.291",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492680",s,position_lat,"-138813840",semicircles,position_long,"1992097792",semicircles,distance,"425.48",m,altitude,"13.399999999999977",m,speed,"8.317",m/s,power,"160",watts,heart_rate,"97",bpm,cadence,"75",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.317",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492681",s,position_lat,"-138813936",semicircles,position_long,"1992098688",semicircles,distance,"433.8",m,altitude,"13.399999999999977",m,speed,"8.312",m/s,power,"136",watts,heart_rate,"97",bpm,cadence,"75",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.312",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492682",s,position_lat,"-138813952",semicircles,position_long,"1992099712",semicircles,distance,"442.09",m,altitude,"13.399999999999977",m,speed,"8.264",m/s,power,"151",watts,heart_rate,"97",bpm,cadence,"79",rpm,enhanced_altitude,"13.399999999999977",m,enhanced_speed,"8.264",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492683",s,position_lat,"-138813872",semicircles,position_long,"1992100608",semicircles,distance,"450.33",m,altitude,"13.600000000000023",m,speed,"8.219",m/s,power,"151",watts,heart_rate,"97",bpm,cadence,"79",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"8.219",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492684",s,position_lat,"-138813680",semicircles,position_long,"1992101504",semicircles,distance,"458.51",m,altitude,"13.600000000000023",m,speed,"8.16",m/s,power,"146",watts,heart_rate,"97",bpm,cadence,"79",rpm,enhanced_altitude,"13.600000000000023",m,enhanced_speed,"8.16",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492685",s,position_lat,"-138813360",semicircles,position_long,"1992102272",semicircles,distance,"466.65",m,altitude,"13.799999999999955",m,speed,"8.098",m/s,power,"164",watts,heart_rate,"97",bpm,cadence,"79",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"8.098",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492686",s,position_lat,"-138812992",semicircles,position_long,"1992102912",semicircles,distance,"474.72",m,altitude,"13.799999999999955",m,speed,"8.044",m/s,power,"159",watts,heart_rate,"98",bpm,cadence,"79",rpm,enhanced_altitude,"13.799999999999955",m,enhanced_speed,"8.044",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492687",s,position_lat,"-138812576",semicircles,position_long,"1992103808",semicircles,distance,"482.73",m,altitude,"14.0",m,speed,"7.975",m/s,power,"147",watts,heart_rate,"98",bpm,cadence,"79",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.975",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492688",s,position_lat,"-138812128",semicircles,position_long,"1992104576",semicircles,distance,"490.67",m,altitude,"14.0",m,speed,"7.893",m/s,power,"144",watts,heart_rate,"98",bpm,cadence,"77",rpm,enhanced_altitude,"14.0",m,enhanced_speed,"7.893",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492689",s,position_lat,"-138811664",semicircles,position_long,"1992105344",semicircles,distance,"498.52",m,altitude,"14.200000000000045",m,speed,"7.803",m/s,power,"137",watts,heart_rate,"99",bpm,cadence,"78",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.803",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492690",s,position_lat,"-138811184",semicircles,position_long,"1992105856",semicircles,distance,"506.27",m,altitude,"14.200000000000045",m,speed,"7.712",m/s,power,"141",watts,heart_rate,"99",bpm,cadence,"77",rpm,enhanced_altitude,"14.200000000000045",m,enhanced_speed,"7.712",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492691",s,position_lat,"-138810720",semicircles,position_long,"1992106624",semicircles,distance,"513.94",m,altitude,"14.399999999999977",m,speed,"7.635",m/s,power,"152",watts,heart_rate,"100",bpm,cadence,"77",rpm,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"7.635",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492692",s,position_lat,"-138810224",semicircles,position_long,"1992107264",semicircles,distance,"521.54",m,altitude,"14.399999999999977",m,speed,"7.566",m/s,power,"147",watts,heart_rate,"100",bpm,cadence,"78",rpm,enhanced_altitude,"14.399999999999977",m,enhanced_speed,"7.566",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492693",s,position_lat,"-138809744",semicircles,position_long,"1992108032",semicircles,distance,"529.0",m,altitude,"14.600000000000023",m,speed,"7.496",m/s,power,"149",watts,heart_rate,"100",bpm,cadence,"76",rpm,enhanced_altitude,"14.600000000000023",m,enhanced_speed,"7.496",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492694",s,position_lat,"-138809264",semicircles,position_long,"1992108544",semicircles,distance,"536.54",m,altitude,"14.799999999999955",m,speed,"7.431",m/s,power,"151",watts,heart_rate,"101",bpm,cadence,"77",rpm,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"7.431",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492695",s,position_lat,"-138808784",semicircles,position_long,"1992109312",semicircles,distance,"543.89",m,altitude,"14.799999999999955",m,speed,"7.383",m/s,power,"168",watts,heart_rate,"101",bpm,cadence,"77",rpm,enhanced_altitude,"14.799999999999955",m,enhanced_speed,"7.383",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110492696",s,position_lat,"-138808304",semicircles,position_long,"1992109824",semicircles,distance,"551.3",m,altitude,"15.0",m,speed,"7.346",m/s,power,"162",watts,heart_rate,"101",bpm,cadence,"77",rpm,enhanced_altitude,"15.0",m,enhanced_speed,"7.346",m/s,target_power,"0",watts,
