record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110380707","447923232","-923893504","713.94","53.60000000000002","13.058","245","157","94","53.60000000000002","13.058","0",
"1110380708","447924064","-923894976","726.92","53.60000000000002","12.963","295","157","93","53.60000000000002","12.963","0",
"1110380709","447924928","-923896320","739.91","53.60000000000002","12.88","295","157","93","53.60000000000002","12.88","0",
"1110380710","447925792","-923897728","752.69","53.60000000000002","12.723","265","156","92","53.60000000000002","12.723","0",
"1110380711","447926592","-923899072","765.33","53.60000000000002","12.579","265","156","92","53.60000000000002","12.579","0",
"1110380712","447927424","-923900352","777.84","53.60000000000002","12.44","262","155","93","53.60000000000002","12.44","0",
"1110380713","447928288","-923901632","790.23","53.60000000000002","12.336","286","155","93","53.60000000000002","12.336","0",
"1110380714","447929120","-923902976","802.4","53.60000000000002","12.262","286","155","93","53.60000000000002","12.262","0",
"1110380715","447929888","-923904256","814.54","53.60000000000002","12.199","294","155","93","53.60000000000002","12.199","0",
"1110380716","447930688","-923905536","826.93","53.60000000000002","12.16","314","154","92","53.60000000000002","12.16","0",
"1110380717","447931520","-923906816","839.05","53.60000000000002","12.116","312","154","94","53.60000000000002","12.116","0",
"1110380718","447932288","-923908160","851.02","53.60000000000002","12.082","312","154","94","53.60000000000002","12.082","0",
"1110380719","447933056","-923909440","863.16","53.60000000000002","12.032","330","154","94","53.60000000000002","12.032","0",
"1110380720","447933888","-923910720","875.2","53.60000000000002","12.034","330","154","94","53.60000000000002","12.034","0",
"1110380721","447934656","-923912000","887.23","53.60000000000002","12.023","295","154","93","53.60000000000002","12.023","0",
"1110380722","447935424","-923913344","899.33","53.60000000000002","12.052","314","154","94","53.60000000000002","12.052","0",
"1110380723","447936192","-923914624","911.34","53.60000000000002","12.097","311","154","94","53.60000000000002","12.097","0",
"1110380724","447937024","-923915904","923.48","53.60000000000002","12.133","297","154","95","53.60000000000002","12.133","0",
"1110380725","447937792","-923917184","935.66","53.60000000000002","12.153","298","154","94","53.60000000000002","12.153","0",
"1110380726","447938560","-923918528","947.64","53.60000000000002","12.166","297","154","93","53.60000000000002","12.166","0",
"1110380727","447939360","-923919808","959.94","53.60000000000002","12.181","310","153","94","53.60000000000002","12.181","0",
"1110380728","447940160","-923921152","972.14","53.60000000000002","12.095","285","153","94","53.60000000000002","12.095","0",
"1110380729","447940928","-923922432","984.14","53.60000000000002","12.031","285","153","94","53.60000000000002","12.031","0",
"1110380730","447941696","-923923712","996.18","53.60000000000002","11.958","264","153","94","53.60000000000002","11.958","0",
"1110380731","447942432","-923925120","1008.05","53.60000000000002","11.887","262","153","92","53.60000000000002","11.887","0",
"1110380732","447943200","-923926400","1019.97","53.60000000000002","11.845","304","153","93","53.60000000000002","11.845","0",
"1110380733","447943936","-923927616","1031.64","53.799999999999955","11.788","273","153","93","53.799999999999955","11.788","0",
"1110380734","447944704","-923928896","1043.4","53.799999999999955","11.734","284","153","94","53.799999999999955","11.734","0",
"1110380735","447945504","-923930176","1055.12","53.799999999999955","11.68","277","153","92","53.799999999999955","11.68","0",
"1110380736","447946208","-923931392","1066.88","53.799999999999955","11.62","277","153","92","53.799999999999955","11.62","0",
"1110380737","447946976","-923932672","1078.45","53.799999999999955","11.576","268","153","93","53.799999999999955","11.576","0",
"1110380738","447947712","-923933952","1089.91","53.799999999999955","11.52","268","153","93","53.799999999999955","11.52","0",
"1110380739","447948448","-923935168","1101.39","53.799999999999955","11.505","285","153","93","53.799999999999955","11.505","0",
"1110380740","447949184","-923936384","1113.05","53.799999999999955","11.526","290","153","93","53.799999999999955","11.526","0",
"1110380741","447949952","-923937664","1124.46","53.799999999999955","11.585","314","153","92","53.799999999999955","11.585","0",
"1110380742","447950688","-923938944","1136.22","53.799999999999955","11.661","325","153","94","53.799999999999955","11.661","0",
"1110380743","447951456","-923940224","1147.84","53.799999999999955","11.704","291","154","94","53.799999999999955","11.704","0",
"1110380744","447952224","-923941504","1159.65","53.799999999999955","11.745","291","154","94","53.799999999999955","11.745","0",
"1110380745","447952960","-923942656","1171.3","53.799999999999955","11.79","291","154","94","53.799999999999955","11.79","0",
"1110380746","447953728","-923944000","1183.26","53.60000000000002","11.852","251","154","94","53.60000000000002","11.852","0",
"1110380747","447954464","-923945280","1194.98","53.60000000000002","11.851","251","154","94","53.60000000000002","11.851","0",
"1110380748","447955232","-923946560","1206.92","53.39999999999998","11.856","251","153","94","53.39999999999998","11.856","0",
"1110380749","447956000","-923947840","1218.68","53.39999999999998","11.894","283","153","94","53.39999999999998","11.894","0",
"1110380750","447956768","-923949120","1230.77","53.200000000000045","11.915","259","153","94","53.200000000000045","11.915","0",
"1110380751","447957536","-923950400","1242.55","53.200000000000045","11.97","298","153","93","53.200000000000045","11.97","0",
"1110380752","447958272","-923951744","1254.62","53.0","12.025","294","153","94","53.0","12.025","0",
"1110380753","447959104","-923953024","1266.69","53.0","12.095","294","154","95","53.0","12.095","0",
"1110380754","447959872","-923954304","1278.82","52.799999999999955","12.143","294","154","95","52.799999999999955","12.143","0",
"1110380755","447960640","-923955648","1290.93","52.60000000000002","12.203","313","153","95","52.60000000000002","12.203","0",
"1110380756","447961408","-923956928","1303.27","52.60000000000002","12.234","275","153","94","52.60000000000002","12.234","0",
"1110380757","447962240","-923958336","1315.39","52.39999999999998","12.33","354","153","96","52.39999999999998","12.33","0",
"1110380758","447963008","-923959616","1327.81","52.39999999999998","12.349","277","153","96","52.39999999999998","12.349","0",
"1110380759","447963840","-923960960","1340.27","52.200000000000045","12.348","266","153","96","52.200000000000045","12.348","0",
"1110380760","447964608","-923962304","1352.5","52.200000000000045","12.371","272","153","95","52.200000000000045","12.371","0",
"1110380761","447965376","-923963712","1364.97","52.0","12.42","300","153","94","52.0","12.42","0",
"1110380762","447966208","-923964992","1377.37","52.0","12.472","374","153","96","52.0","12.472","0",
"1110380763","447967008","-923966336","1389.86","52.200000000000045","12.462","374","153","96","52.200000000000045","12.462","0",
"1110380764","447967776","-923967680","1402.38","52.200000000000045","12.416","350","153","97","52.200000000000045","12.416","0",
"1110380765","447968608","-923969088","1414.68","52.200000000000045","12.385","350","153","97","52.200000000000045","12.385","0",
"1110380766","447969376","-923970432","1427.16","52.39999999999998","12.4","402","153","96","52.39999999999998","12.4","0",
"1110380767","447970144","-923971776","1439.57","52.39999999999998","12.418","389","153","98","52.39999999999998","12.418","0",
"1110380768","447970976","-923973056","1451.88","52.39999999999998","12.414","328","153","98","52.39999999999998","12.414","0",
"1110380769","447971744","-923974400","1464.29","52.60000000000002","12.428","316","154","98","52.60000000000002","12.428","0",
"1110380770","447972512","-923975808","1476.86","52.60000000000002","12.492","355","154","97","52.60000000000002","12.492","0",
"1110380771","447973280","-923977152","1489.33","52.60000000000002","12.592","448","154","98","52.60000000000002","12.592","0",
"1110380772","447974080","-923978624","1501.96","52.799999999999955","12.727","448","154","98","52.799999999999955","12.727","0",
"1110380773","447974720","-923980160","1514.82","52.799999999999955","12.811","384","155","99","52.799999999999955","12.811","0",
"1110380774","447974976","-923981824","1527.62","52.60000000000002","12.966","384","155","99","52.60000000000002","12.966","0",
"1110380775","447974656","-923983552","1540.8","52.39999999999998","13.219","384","155","100","52.39999999999998","13.219","0",
"1110380776","447973920","-923985088","1554.05","52.200000000000045","13.473","387","155","99","52.200000000000045","13.473","0",
"1110380777","447972896","-923986368","1567.63","52.0","13.682","363","155","101","52.0","13.682","0",
"1110380778","447971648","-923987328","1581.35","52.0","13.798","353","156","101","52.0","13.798","0",
"1110380779","447970336","-923988288","1595.3","51.799999999999955","13.82","297","156","101","51.799999999999955","13.82","0",
"1110380780","447969056","-923989248","1609.12","51.799999999999955","13.814","342","156","99","51.799999999999955","13.814","0",
"1110380781","447967776","-923990144","1622.85","51.799999999999955","13.843","342","156","99","51.799999999999955","13.843","0",
"1110380782","447966528","-923991104","1636.81","51.799999999999955","13.864","320","157","100","51.799999999999955","13.864","0",
"1110380783","447965184","-923992000","1650.69","51.799999999999955","13.865","320","157","100","51.799999999999955","13.865","0",
"1110380784","447963936","-923993024","1664.54","51.799999999999955","13.865","321","157","100","51.799999999999955","13.865","0",
"1110380785","447962656","-923993920","1678.41","51.799999999999955","13.882","347","157","99","51.799999999999955","13.882","0",
"1110380786","447961312","-923994816","1692.57","51.799999999999955","13.965","424","157","99","51.799999999999955","13.965","0",
"1110380787","447960000","-923995712","1706.3","51.799999999999955","13.986","346","158","100","51.799999999999955","13.986","0",
"1110380788","447958720","-923996736","1720.31","51.799999999999955","14.002","329","158","100","51.799999999999955","14.002","0",
"1110380789","447957408","-923997632","1734.19","51.799999999999955","14.066","345","158","100","51.799999999999955","14.066","0",
"1110380790","447956096","-923998656","1748.39","52.0","14.054","345","158","100","52.0","14.054","0",
"1110380791","447955104","-923999936","1762.37","52.200000000000045","13.85","330","158","99","52.200000000000045","13.85","0",
"1110380792","447955136","-924001728","1776.09","52.799999999999955","13.529","358","158","99","52.799999999999955","13.529","0",
"1110380793","447955872","-924003264","1789.37","53.39999999999998","13.215","390","159","98","53.39999999999998","13.215","0",
"1110380794","447956736","-924004736","1802.52","53.60000000000002","13.022","351","159","97","53.60000000000002","13.022","0",
"1110380795","447957536","-924006080","1815.41","54.0","12.907","356","159","96","54.0","12.907","0",
"1110380796","447958400","-924007488","1828.33","54.200000000000045","12.796","353","160","94","54.200000000000045","12.796","0",
"1110380797","447959232","-924008832","1841.08","54.39999999999998","12.69","350","160","95","54.39999999999998","12.69","0",
"1110380798","447960064","-924010176","1853.63","54.799999999999955","12.588","356","160","94","54.799999999999955","12.588","0",
"1110380799","447960864","-924011456","1866.25","55.0","12.495","356","160","94","55.0","12.495","0",
"1110380800","447961696","-924012864","1878.69","55.200000000000045","12.383","359","161","93","55.200000000000045","12.383","0",
"1110380801","447962496","-924014208","1890.91","55.60000000000002","12.247","359","161","93","55.60000000000002","12.247","0",
"1110380802","447963296","-924015488","1903.2","55.799999999999955","12.157","336","162","93","55.799999999999955","12.157","0",
"1110380803","447964064","-924016832","1915.34","56.0","12.104","359","162","93","56.0","12.104","0",
"1110380804","447964864","-924018112","1927.39","56.200000000000045","12.113","404","162","93","56.200000000000045","12.113","0",
"1110380805","447965664","-924019392","1939.59","56.39999999999998","12.134","384","162","93","56.39999999999998","12.134","0",
"1110380806","447966432","-924020736","1951.74","56.60000000000002","12.205","419","163","94","56.60000000000002","12.205","0",
"1110380807","447967232","-924022016","1963.91","56.799999999999955","12.261","384","163","93","56.799999999999955","12.261","0",
"1110380808","447968032","-924023424","1976.26","56.799999999999955","12.317","386","163","94","56.799999999999955","12.317","0",
"1110380809","447968832","-924024704","1988.61","57.0","12.358","398","163","95","57.0","12.358","0",
"1110380810","447969600","-924026048","2000.97","57.0","12.428","398","163","95","57.0","12.428","0",
"1110380811","447970432","-924027392","2013.49","57.200000000000045","12.539","433","163","95","57.200000000000045","12.539","0",
"1110380812","447971232","-924028800","2026.08","57.200000000000045","12.665","451","163","95","57.200000000000045","12.665","0",
"1110380813","447972032","-924030144","2038.58","57.39999999999998","12.752","420","163","97","57.39999999999998","12.752","0",
"1110380814","447972896","-924031488","2051.59","57.39999999999998","12.822","405","163","97","57.39999999999998","12.822","0",
"1110380815","447973696","-924032896","2064.46","57.60000000000002","12.933","446","163","98","57.60000000000002","12.933","0",
"1110380816","447974528","-924034304","2077.65","57.60000000000002","13.009","404","163","98","57.60000000000002","13.009","0",
"1110380817","447975328","-924035712","2090.47","57.799999999999955","13.084","404","163","98","57.799999999999955","13.084","0",
"1110380818","447976224","-924037120","2103.6","57.799999999999955","13.15","436","164","99","57.799999999999955","13.15","0",
"1110380819","447977024","-924038592","2116.82","58.0","13.278","436","164","99","58.0","13.278","0",
"1110380820","447977888","-924040064","2130.17","58.200000000000045","13.412","460","164","100","58.200000000000045","13.412","0",
"1110380821","447978752","-924041536","2143.64","58.200000000000045","13.522","429","164","101","58.200000000000045","13.522","0",
"1110380822","447979680","-924042944","2157.21","58.39999999999998","13.617","428","164","100","58.39999999999998","13.617","0",
"1110380823","447980544","-924044416","2170.87","58.39999999999998","13.707","423","165","101","58.39999999999998","13.707","0",
"1110380824","447981408","-924045888","2184.66","58.200000000000045","13.885","386","165","102","58.200000000000045","13.885","0",
"1110380825","447982304","-924047424","2198.62","58.200000000000045","14.031","327","165","101","58.200000000000045","14.031","0",
"1110380826","447983232","-924048960","2212.74","58.0","14.226","327","165","101","58.0","14.226","0",
"1110380827","447984128","-924050496","2227.09","57.799999999999955","14.477","351","165","101","57.799999999999955","14.477","0",
"1110380828","447985088","-924052096","2241.67","57.60000000000002","14.667","351","165","101","57.60000000000002","14.667","0",
"1110380829","447985984","-924053696","2256.42","57.39999999999998","14.822","370","166","101","57.39999999999998","14.822","0",
"1110380830","447987008","-924055232","2271.3","57.39999999999998","14.924","354","166","102","57.39999999999998","14.924","0",
"1110380831","447987936","-924056896","2286.28","57.39999999999998","15.032","394","166","102","57.39999999999998","15.032","0",
"1110380832","447988960","-924058560","2301.37","57.39999999999998","15.105","400","166","101","57.39999999999998","15.105","0",
"1110380833","447989952","-924060096","2316.44","57.200000000000045","15.036","229","166","102","57.200000000000045","15.036","0",
"1110380834","447990944","-924061632","2331.45","57.200000000000045","14.97","226","166","100","57.200000000000045","14.97","0",
"1110380835","447991968","-924063296","2346.33","57.39999999999998","14.806","226","166","100","57.39999999999998","14.806","0",
"1110380836","447992864","-924064896","2361.06","57.39999999999998","14.652","293","166","97","57.39999999999998","14.652","0",
"1110380837","447993824","-924066432","2375.64","57.39999999999998","14.539","293","166","97","57.39999999999998","14.539","0",
"1110380838","447994784","-924067968","2390.13","57.39999999999998","14.418","258","166","97","57.39999999999998","14.418","0",
"1110380839","447995680","-924069568","2404.51","57.60000000000002","14.345","346","166","97","57.60000000000002","14.345","0",
"1110380840","447996608","-924071104","2418.78","57.799999999999955","14.188","333","166","97","57.799999999999955","14.188","0",
"1110380841","447997472","-924072640","2432.86","58.200000000000045","13.986","329","165","96","58.200000000000045","13.986","0",
"1110380842","447998336","-924074176","2446.75","58.39999999999998","13.767","333","165","95","58.39999999999998","13.767","0",
"1110380843","447999136","-924075712","2460.42","58.799999999999955","13.582","382","165","95","58.799999999999955","13.582","0",
"1110380844","447999968","-924077184","2473.91","59.0","13.433","382","165","95","59.0","13.433","0",
"1110380845","448000800","-924078720","2487.28","59.39999999999998","13.316","317","165","94","59.39999999999998","13.316","0",
"1110380846","448001600","-924080192","2500.52","59.60000000000002","13.175","317","165","94","59.60000000000002","13.175","0",
"1110380847","448002464","-924081536","2513.69","59.60000000000002","13.181","412","165","87","59.60000000000002","13.181","0",
"1110380848","448003328","-924083008","2526.88","59.799999999999955","13.195","366","165","81","59.799999999999955","13.195","0",
"1110380849","448004192","-924084352","2540.11","59.799999999999955","13.235","347","165","76","59.799999999999955","13.235","0",
"1110380850","448005120","-924085824","2553.36","59.799999999999955","13.267","333","165","77","59.799999999999955","13.267","0",
"1110380851","448005984","-924087232","2566.66","59.60000000000002","13.344","316","165","77","59.60000000000002","13.344","0",
"1110380852","448006880","-924088640","2580.03","59.799999999999955","13.385","389","165","77","59.799999999999955","13.385","0",
"1110380853","448007744","-924090048","2593.43","59.799999999999955","13.394","389","165","77","59.799999999999955","13.394","0",
"1110380854","448008608","-924091456","2606.83","60.0","13.406","378","165","77","60.0","13.406","0",
"1110380855","448009472","-924092928","2620.22","60.200000000000045","13.386","378","165","77","60.200000000000045","13.386","0",
"1110380856","448010336","-924094400","2633.59","60.200000000000045","13.346","357","166","78","60.200000000000045","13.346","0",
"1110380857","448011200","-924095872","2646.92","60.39999999999998","13.313","369","166","78","60.39999999999998","13.313","0",
"1110380858","448012064","-924097280","2660.2","60.60000000000002","13.247","329","166","78","60.60000000000002","13.247","0",
"1110380859","448012928","-924098688","2673.43","60.60000000000002","13.226","397","167","78","60.60000000000002","13.226","0",
"1110380860","448013760","-924100160","2686.65","60.799999999999955","13.218","388","167","77","60.799999999999955","13.218","0",
"1110380861","448014624","-924101504","2699.85","61.0","13.172","365","168","78","61.0","13.172","0",
"1110380862","448015520","-924102976","2712.99","61.200000000000045","13.098","365","168","78","61.200000000000045","13.098","0",
"1110380863","448016544","-924104128","2726.04","61.60000000000002","13.003","442","168","78","61.60000000000002","13.003","0",
"1110380864","448017792","-924104768","2739.04","61.60000000000002","13.008","442","169","78","61.60000000000002","13.008","0",
"1110380865","448019168","-924105216","2752.07","61.799999999999955","13.046","426","169","77","61.799999999999955","13.046","0",
"1110380866","448020320","-924106240","2765.13","62.0","13.063","410","170","79","62.0","13.063","0",
"1110380867","448021088","-924107776","2778.2","62.0","13.077","429","170","79","62.0","13.077","0",
"1110380868","448021664","-924109312","2791.28","62.200000000000045","13.09","429","170","79","62.200000000000045","13.09","0",
"1110380869","448022272","-924110976","2804.38","62.39999999999998","13.096","422","171","79","62.39999999999998","13.096","0",
"1110380870","448023040","-924112448","2817.48","62.60000000000002","13.105","424","171","79","62.60000000000002","13.105","0",
"1110380871","448023872","-924113856","2830.59","62.60000000000002","13.118","425","171","80","62.60000000000002","13.118","0",
"1110380872","448024736","-924115264","2843.7","62.799999999999955","13.104","382","171","80","62.799999999999955","13.104","0",
"1110380873","448025536","-924116672","2856.81","63.0","13.13","402","171","80","63.0","13.13","0",
"1110380874","448026400","-924118144","2869.97","63.0","13.184","410","171","80","63.0","13.184","0",
"1110380875","448027264","-924119488","2883.15","63.0","13.171","358","172","79","63.0","13.171","0",
"1110380876","448028096","-924120960","2896.31","63.200000000000045","13.15","374","172","80","63.200000000000045","13.15","0",
"1110380877","448028960","-924122368","2909.44","63.39999999999998","13.109","347","172","80","63.39999999999998","13.109","0",
"1110380878","448029760","-924123776","2922.53","63.39999999999998","13.06","338","172","80","63.39999999999998","13.06","0",
"1110380879","448030592","-924125248","2935.58","63.60000000000002","13.039","396","173","79","63.60000000000002","13.039","0",
"1110380880","448031456","-924126592","2948.64","63.60000000000002","13.096","396","173","79","63.60000000000002","13.096","0",
"1110380881","448032320","-924128064","2961.77","63.60000000000002","13.185","316","173","83","63.60000000000002","13.185","0",
"1110380882","448033312","-924129280","2974.96","63.60000000000002","13.195","316","173","83","63.60000000000002","13.195","0",
"1110380883","448034592","-924129984","2988.23","63.799999999999955","13.311","497","173","84","63.799999999999955","13.311","0",
"1110380884","448035968","-924130560","3001.6","63.799999999999955","13.439","460","173","85","63.799999999999955","13.439","0",
"1110380885","448037280","-924131328","3015.07","63.799999999999955","13.491","377","173","85","63.799999999999955","13.491","0",
"1110380886","448038272","-924132608","3028.57","63.799999999999955","13.505","367","174","90","63.799999999999955","13.505","0",
"1110380887","448038816","-924134272","3042.07","63.799999999999955","13.495","340","174","90","63.799999999999955","13.495","0",
"1110380888","448038912","-924136064","3055.58","63.799999999999955","13.538","405","174","89","63.799999999999955","13.538","0",
"1110380889","448038912","-924137984","3069.16","63.799999999999955","13.602","405","173","89","63.799999999999955","13.602","0",
"1110380890","448039328","-924139712","3082.78","64.0","13.63","419","173","90","64.0","13.63","0",
"1110380891","448040160","-924141248","3096.44","63.799999999999955","13.716","419","173","90","63.799999999999955","13.716","0",
"1110380892","448041024","-924142720","3110.22","63.799999999999955","13.829","384","173","89","63.799999999999955","13.829","0",
"1110380893","448041920","-924144256","3124.1","63.60000000000002","13.932","362","173","90","63.60000000000002","13.932","0",
"1110380894","448042848","-924145728","3138.07","63.60000000000002","14.008","324","173","90","63.60000000000002","14.008","0",
"1110380895","448043744","-924147264","3152.13","63.39999999999998","14.111","385","172","90","63.39999999999998","14.111","0",
"1110380896","448044672","-924148736","3166.26","63.39999999999998","14.137","298","172","89","63.39999999999998","14.137","0",
"1110380897","448045600","-924150272","3180.4","63.200000000000045","14.146","368","172","88","63.200000000000045","14.146","0",
"1110380898","448046528","-924151808","3194.58","63.200000000000045","14.231","368","172","88","63.200000000000045","14.231","0",
"1110380899","448047488","-924153408","3208.97","63.0","14.041","257","172","88","63.0","14.041","0",
"1110380900","448048352","-924154816","3222.68","63.0","13.82","257","172","88","63.0","13.82","0",
"1110380901","448049248","-924156288","3236.4","62.799999999999955","13.634","228","172","88","62.799999999999955","13.634","0",
"1110380902","448050112","-924157760","3250.01","62.799999999999955","13.563","281","172","87","62.799999999999955","13.563","0",
"1110380903","448050976","-924159232","3263.51","62.799999999999955","13.463","273","172","94","62.799999999999955","13.463","0",
"1110380904","448051904","-924160640","3276.95","62.799999999999955","13.396","242","172","94","62.799999999999955","13.396","0",
"1110380905","448052704","-924162112","3290.32","62.799999999999955","13.348","290","171","87","62.799999999999955","13.348","0",
"1110380906","448053632","-924163456","3303.66","63.0","13.339","249","171","86","63.0","13.339","0",
"1110380907","448054496","-924164928","3316.95","63.0","13.249","249","171","86","63.0","13.249","0",
"1110380908","448055296","-924166400","3330.15","63.0","13.145","232","170","85","63.0","13.145","0",
"1110380909","448056160","-924167744","3343.26","63.0","13.079","232","170","85","63.0","13.079","0",
"1110380910","448057024","-924169216","3356.31","63.0","13.009","231","170","91","63.0","13.009","0",
"1110380911","448057856","-924170560","3369.24","63.0","12.831","211","170","90","63.0","12.831","0",
"1110380912","448058624","-924172032","3381.96","63.0","12.622","210","170","89","63.0","12.622","0",
"1110380913","448059456","-924173312","3394.5","63.0","12.461","249","170","89","63.0","12.461","0",
"1110380914","448060256","-924174656","3406.89","63.200000000000045","12.323","262","170","88","63.200000000000045","12.323","0",
"1110380915","448061056","-924176064","3419.15","63.200000000000045","12.206","247","169","87","63.200000000000045","12.206","0",
