record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1109547940","-138814144","1992070400","0.35","13.0","0.919","99","59","14","13.0","0.919",
"1109547941","-138814176","1992070400","0.68","13.0","1.254","99","59","19","13.0","1.254",
"1109547942","-138814272","1992070144","2.41","13.0","2.105","120","59","36","13.0","2.105",
"1109547943","-138814384","1992070016","4.81","13.0","2.638","107","60","46","13.0","2.638",
"1109547944","-138814528","1992069632","7.66","13.0","3.107","120","61","1","13.0","3.107",
"1109547945","-138814688","1992069504","10.98","13.0","3.499","117","63","47","13.0","3.499",
"1109547946","-138814848","1992069120","14.68","13.0","3.852","121","64","47","13.0","3.852",
"1109547947","-138815024","1992068480","18.76","13.0","4.236","110","65","67","13.0","4.236",
"1109547948","-138815216","1992068224","23.12","13.0","4.481","110","67","67","13.0","4.481",
"1109547949","-138815408","1992067584","27.65","13.0","4.642","97","69","67","13.0","4.642",
"1109547950","-138815584","1992067200","32.41","13.0","4.819","97","70","67","13.0","4.819",
"1109547951","-138815776","1992066688","37.24","13.0","4.979","104","73","68","13.0","4.979",
"1109547952","-138815968","1992066176","42.35","13.0","5.15","104","75","68","13.0","5.15",
"1109547953","-138816192","1992065664","47.61","13.0","5.276","89","78","69","13.0","5.276",
"1109547954","-138816464","1992065024","53.02","13.0","5.574","208","80","71","13.0","5.574",
"1109547955","-138816736","1992064512","58.77","13.0","5.929","208","81","71","13.0","5.929",
"1109547956","-138817008","1992064000","64.81","13.0","6.126","93","81","75","13.0","6.126",
"1109547957","-138817312","1992063488","71.0","13.0","6.203","93","82","75","13.0","6.203",
"1109547958","-138817648","1992062720","77.24","13.0","6.3","124","83","73","13.0","6.3",
"1109547959","-138818016","1992062208","83.5","13.0","6.427","124","83","73","13.0","6.427",
"1109547960","-138818432","1992061568","90.05","13.0","6.549","93","83","69","13.0","6.549",
"1109547961","-138818912","1992061056","96.7","13.0","6.608","93","84","69","13.0","6.608",
"1109547962","-138819424","1992060672","103.21","13.0","6.627","71","84","69","13.0","6.627",
"1109547963","-138820016","1992060160","109.97","13.0","6.759","140","84","72","13.0","6.759",
"1109547964","-138820672","1992059776","116.8","13.0","6.864","122","85","72","13.0","6.864",
"1109547965","-138821344","1992059648","123.65","13.0","6.934","102","85","77","13.0","6.934",
"1109547966","-138822064","1992059392","130.6","13.0","6.996","102","86","77","13.0","6.996",
"1109547967","-138822816","1992059264","137.71","13.0","7.063","120","87","77","13.0","7.063",
"1109547968","-138823552","1992059008","144.7","13.0","7.15","120","89","77","13.0","7.15",
"1109547969","-138824304","1992058880","151.79","13.0","7.234","104","89","78","13.0","7.234",
"1109547970","-138825104","1992058752","159.23","12.799999999999955","7.295","104","91","78","12.799999999999955","7.295",
"1109547971","-138825872","1992058752","166.49","12.799999999999955","7.334","90","91","76","12.799999999999955","7.334",
"1109547972","-138826656","1992058496","173.78","12.799999999999955","7.374","89","92","76","12.799999999999955","7.374",
"1109547973","-138827440","1992058368","181.33","12.799999999999955","7.421","91","93","76","12.799999999999955","7.421",
"1109547974","-138828176","1992057984","188.69","12.799999999999955","7.463","86","94","76","12.799999999999955","7.463",
"1109547975","-138828896","1992057600","196.12","12.799999999999955","7.508","86","95","76","12.799999999999955","7.508",
"1109547976","-138829584","1992057216","203.81","12.799999999999955","7.582","121","96","77","12.799999999999955","7.582",
"1109547977","-138830176","1992056576","211.38","12.799999999999955","7.635","121","97","77","12.799999999999955","7.635",
