record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1088537261","-138828048","1992059008","0.32","59","12.799999999999955","0.932","111","14","12.799999999999955","0.932",
"1088537262","-138827888","1992059008","1.82","59","12.799999999999955","2.135","173","33","12.799999999999955","2.135",
"1088537263","-138827616","1992059008","4.36","59","12.799999999999955","2.848","136","1","12.799999999999955","2.848",
"1088537264","-138827280","1992059008","7.47","58","12.799999999999955","3.368","153","42","12.799999999999955","3.368",
"1088537265","-138826896","1992059264","11.06","58","12.799999999999955","3.792","136","56","12.799999999999955","3.792",
"1088537266","-138826480","1992059264","15.05","58","12.799999999999955","4.183","160","60","12.799999999999955","4.183",
"1088537267","-138826032","1992059392","19.43","58","12.799999999999955","4.564","162","62","12.799999999999955","4.564",
"1088537268","-138825520","1992059392","24.17","59","12.799999999999955","4.917","164","63","12.799999999999955","4.917",
"1088537269","-138824976","1992059648","29.23","59","12.799999999999955","5.175","134","64","12.799999999999955","5.175",
"1088537270","-138824416","1992059648","34.52","60","13.0","5.396","137","65","13.0","5.396",
"1088537271","-138823840","1992059776","40.03","61","13.0","5.616","148","65","13.0","5.616",
"1088537272","-138823232","1992059776","45.76","64","13.0","5.837","149","67","13.0","5.837",
"1088537273","-138822608","1992060032","51.7","65","13.0","6.038","145","68","13.0","6.038",
"1088537274","-138821952","1992060160","57.83","68","13.0","6.194","139","69","13.0","6.194",
"1088537275","-138821296","1992060288","64.09","69","13.0","6.333","143","69","13.0","6.333",
"1088537276","-138820672","1992060544","70.49","71","13.0","6.467","143","69","13.0","6.467",
"1088537277","-138820048","1992060928","77.02","73","13.0","6.584","134","70","13.0","6.584",
"1088537278","-138819504","1992061440","83.66","74","13.0","6.71","150","71","13.0","6.71",
"1088537279","-138818992","1992061952","90.44","75","13.0","6.835","147","71","13.0","6.835",
"1088537280","-138818544","1992062464","97.34","77","13.0","6.953","149","72","13.0","6.953",
"1088537281","-138818144","1992063232","104.34","77","13.0","7.05","134","71","13.0","7.05",
"1088537282","-138817760","1992063744","111.44","79","13.0","7.135","139","72","13.0","7.135",
"1088537283","-138817424","1992064512","118.62","80","13.0","7.236","152","73","13.0","7.236",
"1088537284","-138817104","1992065280","125.91","82","13.0","7.329","142","74","13.0","7.329",
"1088537285","-138816800","1992065920","133.28","82","13.0","7.402","136","74","13.0","7.402",
"1088537286","-138816496","1992066688","140.71","83","13.0","7.464","132","74","13.0","7.464",
"1088537287","-138816208","1992067584","148.21","84","13.0","7.523","134","75","13.0","7.523",
"1088537288","-138815920","1992068352","155.76","86","13.0","7.58","135","75","13.0","7.58",
"1088537289","-138815600","1992069120","163.37","87","13.0","7.637","137","76","13.0","7.637",
"1088537290","-138815280","1992069760","171.03","88","13.0","7.693","138","76","13.0","7.693",
"1088537291","-138814960","1992070656","178.75","89","13.0","7.747","139","75","13.0","7.747",
"1088537292","-138814624","1992071424","186.53","91","13.0","7.795","134","76","13.0","7.795",
"1088537293","-138814304","1992072192","194.35","92","13.0","7.849","148","77","13.0","7.849",
"1088537294","-138813984","1992073088","202.23","93","13.0","7.906","143","77","13.0","7.906",
"1088537295","-138813696","1992073856","210.16","94","13.0","7.959","145","77","13.0","7.959",
"1088537296","-138813408","1992074496","218.15","95","13.0","8.014","147","76","13.0","8.014",
"1088537297","-138813136","1992075392","226.19","96","13.0","8.067","147","77","13.0","8.067",
"1088537298","-138812864","1992076416","234.28","96","13.0","8.111","141","77","13.0","8.111",
"1088537299","-138812608","1992077056","242.41","97","13.0","8.151","141","77","13.0","8.151",
"1088537300","-138812336","1992077952","250.44","98","13.0","8.189","139","77","13.0","8.189",
"1088537301","-138812032","1992078848","258.8","98","13.0","8.235","142","76","13.0","8.235",
"1088537302","-138811712","1992079616","267.07","98","13.0","8.288","147","78","13.0","8.288",
"1088537303","-138811392","1992080512","275.38","99","13.0","8.35","154","78","13.0","8.35",
"1088537304","-138811072","1992081408","283.76","99","13.0","8.407","150","78","13.0","8.407",
"1088537305","-138810800","1992082176","292.19","99","13.0","8.453","149","78","13.0","8.453",
"1088537306","-138810576","1992083072","300.67","99","13.0","8.495","148","77","13.0","8.495",
"1088537307","-138810448","1992083968","309.18","99","13.0","8.536","140","77","13.0","8.536",
"1088537308","-138810400","1992085120","317.74","99","13.0","8.565","132","78","13.0","8.565",
"1088537309","-138810416","1992086016","326.31","99","13.0","8.576","137","78","13.0","8.576",
"1088537310","-138810512","1992086912","334.88","99","13.0","8.555","131","77","13.0","8.555",
"1088537311","-138810736","1992087808","343.43","99","13.0","8.52","112","77","13.0","8.52",
"1088537312","-138810992","1992088704","351.93","98","13.0","8.507","144","79","13.0","8.507",
"1088537313","-138811280","1992089472","360.43","98","13.0","8.506","141","78","13.0","8.506",
"1088537314","-138811584","1992090368","368.95","98","13.0","8.517","155","78","13.0","8.517",
"1088537315","-138811904","1992091264","377.48","98","13.0","8.535","159","79","13.0","8.535",
"1088537316","-138812224","1992092160","386.02","98","13.200000000000045","8.546","154","79","13.200000000000045","8.546",
"1088537317","-138812528","1992093056","394.56","98","13.200000000000045","8.545","147","80","13.200000000000045","8.545",
"1088537318","-138812848","1992094080","403.11","98","13.200000000000045","8.532","141","80","13.200000000000045","8.532",
"1088537319","-138813136","1992094720","411.63","98","13.200000000000045","8.523","154","81","13.200000000000045","8.523",
"1088537320","-138813392","1992095616","420.15","98","13.200000000000045","8.516","154","81","13.200000000000045","8.516",
"1088537321","-138813632","1992096512","428.66","98","13.200000000000045","8.497","148","82","13.200000000000045","8.497",
"1088537322","-138813792","1992097536","437.15","98","13.399999999999977","8.48","162","82","13.399999999999977","8.48",
"1088537323","-138813904","1992098432","445.62","99","13.399999999999977","8.464","161","80","13.399999999999977","8.464",
"1088537324","-138813936","1992099328","454.06","99","13.399999999999977","8.426","148","81","13.399999999999977","8.426",
"1088537325","-138813872","1992100224","462.49","100","13.399999999999977","8.409","183","81","13.399999999999977","8.409",
"1088537326","-138813696","1992101120","470.88","100","13.600000000000023","8.389","178","81","13.600000000000023","8.389",
"1088537327","-138813424","1992102016","479.11","101","13.600000000000023","8.349","169","81","13.600000000000023","8.349",
"1088537328","-138813072","1992102912","487.57","102","13.799999999999955","8.288","164","79","13.799999999999955","8.288",
"1088537329","-138812656","1992103680","495.83","102","13.799999999999955","8.242","188","80","13.799999999999955","8.242",
"1088537330","-138812208","1992104448","504.05","102","14.0","8.198","177","80","14.0","8.198",
"1088537331","-138811744","1992105088","512.22","103","14.200000000000045","8.136","165","79","14.200000000000045","8.136",
"1088537332","-138811264","1992105984","520.33","103","14.200000000000045","8.079","175","79","14.200000000000045","8.079",
"1088537333","-138810752","1992106624","528.38","104","14.399999999999977","8.026","175","78","14.399999999999977","8.026",
"1088537334","-138810240","1992107264","536.38","104","14.399999999999977","7.978","178","79","14.399999999999977","7.978",
"1088537335","-138809728","1992108032","544.33","104","14.600000000000023","7.923","168","78","14.600000000000023","7.923",
