record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.heart_rate[bpm],record.altitude[m],record.speed[m/s],record.power[watts],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1076178038","-128915952","1978525184","0.21","148","63.0","11.053","261","92","63.0","11.053",
"1076178039","-128916248","1978523904","11.33","148","63.0","11.091","284","91","63.0","11.091",
"1076178040","-128916312","1978522752","22.54","149","63.0","11.136","328","90","63.0","11.136",
"1076178041","-128915776","1978521728","33.53","149","63.39999999999998","11.082","507","93","63.39999999999998","11.082",
"1076178042","-128914968","1978520832","44.75","150","63.60000000000002","11.094","500","95","63.60000000000002","11.094",
"1076178043","-128914176","1978519936","55.71","151","64.0","11.129","498","96","64.0","11.129",
"1076178044","-128913744","1978518784","66.97","151","64.20000000000005","11.091","441","96","64.20000000000005","11.091",
"1076178045","-128913472","1978517504","77.91","151","64.39999999999998","11.072","406","95","64.39999999999998","11.072",
"1076178046","-128913312","1978516352","88.98","152","64.60000000000002","11.074","416","96","64.60000000000002","11.074",
"1076178047","-128913272","1978515200","100.22","153","64.79999999999995","11.1","340","96","64.79999999999995","11.1",
"1076178048","-128913424","1978513920","111.28","154","64.79999999999995","11.171","320","96","64.79999999999995","11.171",
"1076178049","-128913696","1978512768","122.38","154","65.0","11.143","357","96","65.0","11.143",
"1076178050","-128913800","1978511488","133.62","155","65.0","11.117","379","95","65.0","11.117",
"1076178051","-128913432","1978510464","144.6","156","65.20000000000005","11.099","376","96","65.20000000000005","11.099",
"1076178052","-128912568","1978509440","155.8","156","65.39999999999998","11.103","417","96","65.39999999999998","11.103",
"1076178053","-128911424","1978509312","166.88","157","65.60000000000002","11.162","427","96","65.60000000000002","11.162",
"1076178054","-128910216","1978509440","178.15","157","65.60000000000002","11.28","434","97","65.60000000000002","11.28",
"1076178055","-128909064","1978509824","189.37","158","65.79999999999995","11.373","391","97","65.79999999999995","11.373",
"1076178056","-128907936","1978510208","200.76","159","65.79999999999995","11.407","399","97","65.79999999999995","11.407",
"1076178057","-128906904","1978510976","212.24","160","66.0","11.456","435","98","66.0","11.456",
"1076178058","-128905944","1978511872","223.88","160","66.20000000000005","11.511","430","99","66.20000000000005","11.511",
"1076178059","-128905056","1978512640","235.33","161","66.20000000000005","11.502","367","99","66.20000000000005","11.502",
"1076178060","-128904176","1978513536","246.86","161","66.60000000000002","11.369","319","99","66.60000000000002","11.369",
"1076178061","-128903376","1978514432","258.0","162","66.79999999999995","11.178","386","98","66.79999999999995","11.178",
"1076178062","-128902640","1978515456","269.2","163","67.0","11.093","377","98","67.0","11.093",
"1076178063","-128901920","1978516352","280.37","163","67.20000000000005","11.158","365","97","67.20000000000005","11.158",
"1076178064","-128901256","1978517376","291.53","163","67.20000000000005","11.276","361","97","67.20000000000005","11.276",
"1076178065","-128900736","1978518656","302.79","164","67.20000000000005","11.39","372","97","67.20000000000005","11.39",
"1076178066","-128900304","1978519680","314.26","164","67.0","11.465","309","96","67.0","11.465",
"1076178067","-128899920","1978520960","325.74","165","67.0","11.542","331","98","67.0","11.542",
"1076178068","-128899568","1978522112","337.25","165","67.0","11.635","369","98","67.0","11.635",
