record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1091617720","567547238","-638921972","0.0","3.555","28.600000000000023","137","20","137",,,
"1091617721","567547416","-638921418","3.87","3.602","28.799999999999955","137","20","137",,,
"1091617722","567547600","-638920902","7.66","3.695","29.200000000000045","137","20","137",,,
"1091617723","567547796","-638920428","10.96","3.826","29.200000000000045","137","20","137",,,
"1091617724","567548039","-638919820","15.42","4.161","29.799999999999955","137","20","137",,,
"1091617725","567548298","-638919270","19.68","4.059","30.0","137","20","137",,,
"1091617726","567548546","-638918757","23.73","3.863","30.200000000000045","138","20","138","31.14",,
"1091617727","567548792","-638918275","27.54","3.788","30.200000000000045","138","20","138","31.14",,
"1091617728","567549038","-638917818","31.19","3.704","30.399999999999977","137","20","137","31.14",,
"1091617729","567549292","-638917381","34.85","3.611","30.799999999999955","137","20","137","31.14",,
"1091617730","567549534","-638916968","38.36","3.555","31.0","137","20","137","29.74",,
"1091617731","567549778","-638916584","41.64","3.546","31.200000000000045","137","20","137","29.74",,
"1091617732","567550040","-638916203","44.91","3.592","31.399999999999977","136","20","136","29.74",,
"1091617733","567550346","-638915725","49.18","3.732","31.799999999999955","136","20","136","29.74",,
"1091617734","567550647","-638915337","52.87","3.77","32.0","136","20","136","29.74",,
"1091617735","567550967","-638914957","56.6","3.826","32.200000000000045","136","20","136","29.74",,
"1091617736","567551301","-638914559","60.69","3.826","32.60000000000002","136","20","136","29.27",,
"1091617737","567551615","-638914186","64.39","3.77","32.799999999999955","136","20","136","29.27",,
"1091617738","567551941","-638913809","68.27","3.676","33.0","135","20","135","29.27",,
"1091617739","567552243","-638913433","72.01","3.592","33.0","135","20","135","29.27",,
"1091617740","567552537","-638913052","75.76","3.592","33.39999999999998","135","20","135","29.27",,
"1091617741","567552801","-638912672","79.21","3.602","33.799999999999955","136","20","136","30.54",,
"1091617742","567553072","-638912300","82.63","3.695","34.200000000000045","136","20","136","30.54",,
"1091617743","567553330","-638911925","86.0","3.658","34.39999999999998","136","19","136","30.54",,
"1091617744","567553604","-638911564","89.34","3.667","34.799999999999955","136","20","136","30.54",,
"1091617745","567553879","-638911179","92.85","3.611","35.200000000000045","136","20","136","30.54",,
"1091617746","567554171","-638910810","96.42","3.658","35.39999999999998","136","20","136","30.99",,
"1091617747","567554461","-638910417","100.09","3.686","35.799999999999955","136","20","136","30.99",,
"1091617748","567554754","-638909996","103.93","3.76","36.0","136","19","136","30.99",,
"1091617749","567555050","-638909595","107.62","3.742","36.200000000000045","136","19","136","30.99",,
"1091617750","567555368","-638909229","111.38","3.676","36.39999999999998","136","20","136","30.99",,
"1091617751","567555681","-638908850","115.12","3.742","36.60000000000002","136","19","136","30.96",,
"1091617752","567556009","-638908456","119.05","3.826","36.60000000000002","136","19","136","30.96",,
"1091617753","567556370","-638908103","123.1","3.854","36.799999999999955","136","19","136","30.96",,
"1091617754","567556747","-638907762","127.22","3.956","36.799999999999955","136","19","136","30.96",,
"1091617755","567557155","-638907494","131.39","4.05","37.0","136","19","136","30.96",,
"1091617756","567557570","-638907286","135.46","4.04","37.0","136","19","136","30.95",,
"1091617757","567557993","-638907150","139.53","4.05","37.200000000000045","136","19","136","30.95",,
"1091617758","567558407","-638907056","143.36","3.975","37.200000000000045","136","19","136","30.95",,
"1091617759","567558837","-638906909","147.52","3.919","37.39999999999998","136","19","136","30.95",,
"1091617760","567559252","-638906746","151.5","3.975","37.60000000000002","135","19","135","30.95",,
"1091617761","567559675","-638906639","155.52","3.928","37.60000000000002","135","19","135","30.08",,
"1091617762","567560118","-638906521","159.6","4.096","37.799999999999955","134","19","134","30.08",,
"1091617763","567560572","-638906427","164.05","4.096","38.0","134","19","134","30.08",,
"1091617764","567560999","-638906277","168.22","4.161","38.200000000000045","133","19","133","30.08",,
"1091617765","567561426","-638906147","172.16","4.283","38.39999999999998","132","19","132","30.08",,
"1091617766","567561896","-638906050","176.59","4.423","38.39999999999998","132","19","132","29.5",,
