record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1084211998","158.42","184.79999999999995","93","20","93","14.53","567670077","-628898568","5.813",,
"1084211999","164.29","185.0","94","20","94","14.53","567670457","-628897827","5.776",,
"1084212000","170.11","185.0","95","20","95","14.53","567670852","-628897124","5.766",,
"1084212001","175.67","185.0","96","20","96","14.41","567671221","-628896418","5.692",,
"1084212002","181.5","185.20000000000005","96","20","96","14.41","567671623","-628895709","5.692",,
"1084212003","186.98","185.20000000000005","97","20","97","14.41","567672016","-628895045","5.58",,
"1084212004","192.51","185.39999999999998","98","20","98","14.41","567672441","-628894400","5.486",,
"1084212005","198.19","185.39999999999998","98","20","98","14.41","567672780","-628893643","5.356",,
"1084212006","203.48","185.39999999999998","99","20","99","14.72","567672790","-628892790","5.318",,
"1084212007","208.72","185.39999999999998","100","20","100","14.72","567672448","-628892080","5.57",,
"1084212008","214.66","185.39999999999998","102","20","102","14.72","567671941","-628891487","5.888",,
"1084212009","221.13","185.39999999999998","102","20","102","14.72","567671384","-628890877","6.252",,
"1084212010","227.89","185.20000000000005","105","20","105","14.72","567670826","-628890203","6.541",,
"1084212011","234.81","185.20000000000005","106","20","106","14.54","567670255","-628889531","6.783",,
"1084212012","241.56","185.0","107","20","107","14.54","567669676","-628888862","7.035",,
"1084212013","248.99","184.60000000000002","108","20","108","14.54","567669040","-628888183","7.222",,
"1084212014","256.25","184.39999999999998","110","20","110","14.54","567668396","-628887517","7.446",,
"1084212015","264.02","184.20000000000005","111","20","111","14.54","567667720","-628886799","7.679",,
"1084212016","272.06","183.79999999999995","112","20","112","15.2","567666989","-628886113","7.959",,
"1084212017","280.4","183.79999999999995","112","20","112","15.2","567666220","-628885477","8.155",,
"1084212018","288.48","183.60000000000002","114","20","114","15.2","567665453","-628884889","8.323",,
"1084212019","296.74","183.39999999999998","114","20","114","15.2","567664646","-628884319","8.547",,
"1084212020","305.56","183.20000000000005","115","20","115","15.2","567663776","-628883777","8.743",,
"1084212021","314.61","183.0","116","20","116","15.65","567662883","-628883247","9.032",,
"1084212022","323.47","182.79999999999995","116","20","116","15.65","567661967","-628882797","9.293",,
"1084212023","332.89","182.60000000000002","117","20","117","15.65","567660998","-628882352","9.461",,
"1084212024","342.51","182.39999999999998","117","20","117","15.65","567660007","-628881933","9.667",,
"1084212025","352.25","182.0","118","20","118","15.65","567658998","-628881516","9.863",,
"1084212026","362.36","181.60000000000002","118","20","118","15.94","567657958","-628881052","10.086",,
"1084212027","372.66","181.20000000000005","118","20","118","15.94","567656896","-628880573","10.282",,
"1084212028","383.2","180.79999999999995","119","20","119","15.94","567655816","-628880088","10.413",,
"1084212029","393.8","180.39999999999998","119","19","119","15.94","567654740","-628879613","10.376",,
"1084212030","403.89","180.0","119","19","119","15.94","567653691","-628879165","10.329",,
"1084212031","414.46","179.39999999999998","119","19","119","16.53","567652602","-628878707","10.413",,
"1084212032","424.94","179.0","119","19","119","16.53","567651527","-628878237","10.441",,
"1084212033","435.4","178.60000000000002","119","19","119","16.53","567650448","-628877734","10.581",,
"1084212034","446.12","178.39999999999998","119","19","119","16.53","567649366","-628877184","10.562",,
"1084212035","456.53","178.0","119","19","119","16.53","567648319","-628876574","10.497",,
"1084212036","466.97","177.79999999999995","119","19","119","18.5","567647304","-628875905","10.264",,
"1084212037","476.79","177.39999999999998","119","19","119","18.5","567646384","-628875142","9.919",,
"1084212038","486.57","177.20000000000005","119","19","119","18.5","567645511","-628874319","9.648",,
"1084212039","495.75","177.20000000000005","119","19","119","18.5","567644706","-628873492","9.34",,
"1084212040","504.58","177.20000000000005","119","19","119","18.5","567643935","-628872661","9.125",,
"1084212041","513.3","177.20000000000005","119","19","119","19.03","567643166","-628871868","8.929",,
"1084212042","522.1","177.20000000000005","119","19","119","19.03","567642422","-628871048","8.678",,
"1084212043","530.59","177.39999999999998","119","19","119","19.03","567641714","-628870236","8.435",,
"1084212044","538.81","177.39999999999998","119","19","119","19.03","567641026","-628869456","8.258",,
"1084212045","547.08","177.60000000000002","119","19","119","19.03","567640352","-628868601","8.08",,
"1084212046","554.5","177.60000000000002","119","19","119","18.2","567639724","-628867850","7.978",,
"1084212047","561.71","177.79999999999995","119","19","119","18.2","567639079","-628867142","7.847",,
"1084212048","569.56","177.79999999999995","119","19","119","18.2","567638391","-628866424","7.754",,
"1084212049","577.06","178.0","119","19","119","18.2","567637741","-628865716","7.567",,
"1084212050","584.48","178.0","119","19","119","18.2","567637100","-628865003","7.446",,
"1084212051","591.86","178.20000000000005","119","19","119","19.22","567636461","-628864319","7.353",,
"1084212052","598.88","178.20000000000005","119","19","119","19.22","567635846","-628863654","7.222",,
"1084212053","606.13","178.20000000000005","119","19","119","19.22","567635221","-628862985","7.101",,
"1084212054","612.9","178.39999999999998","119","19","119","19.22","567634589","-628862408","6.998",,
"1084212055","620.08","178.39999999999998","119","19","119","19.22","567633941","-628861826","6.914",,
"1084212056","626.8","178.39999999999998","119","19","119","20.29","567633309","-628861316","6.839",,
"1084212057","633.4","178.60000000000002","119","19","119","20.29","567632670","-628860849","6.83",,
"1084212058","639.96","178.60000000000002","119","19","119","20.29","567632007","-628860459","6.755",,
"1084212059","646.85","178.60000000000002","119","18","119","20.29","567631331","-628860071","6.662",,
"1084212060","653.27","178.79999999999995","119","18","119","20.29","567630685","-628859690","6.541",,
"1084212061","659.86","179.0","119","18","119","21.79","567630044","-628859294","6.457",,
"1084212062","665.98","179.0","119","18","119","21.79","567629431","-628858889","6.485",,
"1084212063","672.69","179.20000000000005","119","18","119","21.79","567628778","-628858440","6.643",,
"1084212064","679.38","179.20000000000005","119","18","119","21.79","567628105","-628858007","6.849",,
"1084212065","686.75","179.20000000000005","119","18","119","21.79","567627367","-628857583","7.045",,
"1084212066","694.33","179.20000000000005","119","18","119","25.16","567626614","-628857146","7.203",,
"1084212067","701.92","179.20000000000005","119","18","119","25.16","567625841","-628856824","7.259",,
"1084212068","709.32","179.20000000000005","120","18","120","25.16","567625068","-628856596","7.334",,
"1084212069","716.86","179.0","120","18","120","25.16","567624271","-628856355","7.633",,
"1084212070","724.74","178.79999999999995","120","18","120","25.16","567623468","-628855977","7.847",,
"1084212071","732.91","178.79999999999995","120","18","120","25.43","567622635","-628855627","8.071",,
"1084212072","741.11","178.60000000000002","120","18","120","25.43","567621790","-628855305","8.342",,
"1084212073","749.55","178.39999999999998","120","18","120","25.43","567620919","-628854936","8.724",,
"1084212074","758.52","178.39999999999998","121","18","121","25.43","567619977","-628854574","9.303",,
"1084212075","768.17","178.0","121","18","121","25.43","567618980","-628854164","9.704",,
"1084212076","778.03","177.60000000000002","121","18","121","24.83","567617944","-628853754","10.04",,
"1084212077","788.56","177.20000000000005","122","18","122","24.83","567616835","-628853399","10.422",,
"1084212078","799.72","176.39999999999998","122","18","122","24.83","567615657","-628853065","10.982",,
"1084212079","811.6","175.60000000000002","123","18","123","24.83","567614410","-628852818","11.561",,
"1084212080","823.56","174.60000000000002","123","18","123","24.83","567613134","-628852709","12.214",,
"1084212081","835.95","173.39999999999998","123","18","123","24.43","567611788","-628852599","12.904",,
"1084212082","849.57","172.20000000000005","123","18","123","24.43","567610333","-628852479","13.492",,
"1084212083","863.72","171.0","123","18","123","24.43","567608823","-628852403","14.099",,
"1084212084","878.29","169.79999999999995","124","18","124","24.43","567607267","-628852305","14.528",,
"1084212085","892.78","168.20000000000005","123","18","123","24.43","567605707","-628852198","14.612",,
"1084212086","907.35","167.0","123","18","123","23.37","567604145","-628852106","14.593",,
"1084212087","921.8","165.39999999999998","122","18","122","23.37","567602594","-628851992","14.463",,
"1084212088","935.9","164.0","121","18","121","23.37","567601077","-628851883","14.145",,
"1084212089","949.88","162.79999999999995","120","18","120","23.37","567599578","-628851795","13.809",,
"1084212090","963.72","161.39999999999998","119","18","119","23.37","567598127","-628851683","13.324",,
"1084212091","976.04","160.39999999999998","118","18","118","23.45","567596800","-628851597","12.858",,
"1084212092","988.02","159.79999999999995","116","18","116","23.45","567595500","-628851538","12.391",,
"1084212093","999.89","159.20000000000005","116","17","116","23.45","567594229","-628851523","11.803",,
"1084212094","1011.44","158.79999999999995","115","17","115","23.45","567593002","-628851568","11.355",,
"1084212095","1022.28","158.60000000000002","114","17","114","23.45","567591851","-628851637","10.973",,
"1084212096","1032.3","158.39999999999998","114","17","114","22.33","567590762","-628851714","10.572",,
"1084212097","1042.3","158.39999999999998","114","17","114","22.33","567589693","-628851789","10.058",,
"1084212098","1051.66","158.20000000000005","114","17","114","22.33","567588686","-628851884","9.573",,
"1084212099","1060.21","158.20000000000005","114","17","114","22.33","567587755","-628851984","8.743",,
"1084212100","1068.48","158.39999999999998","114","17","114","22.33","567586867","-628852075","7.996",,
"1084212101","1075.95","158.39999999999998","113","17","113","21.18","567586088","-628852216","7.073",,
"1084212102","1082.05","158.39999999999998","112","17","112","21.18","567585435","-628852294","6.186",,
"1084212103","1087.4","158.79999999999995","110","17","110","21.18","567584865","-628852315","5.318",,
"1084212104","1091.7","158.79999999999995","109","17","109","21.18","567584393","-628852326","4.488",,
"1084212105","1095.77","159.0","106","17","106","21.18","567583956","-628852376","3.947",,
"1084212106","1098.68","159.0","103","17","103","22.0","567583637","-628852404","2.967",,
"1084212107","1101.24","159.0","102","17","102","22.0","567583359","-628852402","2.323",,
"1084212108","1103.45","159.0","99","17","99","22.0","567583122","-628852398","1.838",,
"1084212109","1105.26","159.0","97","17","97","22.0","567582949","-628852465","1.325",,
"1084212110","1107.02","159.0","94","17","94","22.0","567582753","-628852494","1.885",,
"1084212111","1109.87","159.0","93","17","93","21.36","567582438","-628852498","3.042",,
"1084212112","1113.57","159.0","92","17","92","21.36","567582038","-628852526","3.844",,
"1084212113","1118.02","159.0","92","17","92","21.36","567581555","-628852580","4.591",,
"1084212114","1123.15","159.0","92","17","92","21.36","567581019","-628852634","4.945",,
"1084212115","1128.62","159.0","93","17","93","21.36","567580426","-628852760","5.608",,
"1084212116","1134.61","158.79999999999995","95","17","95","22.11","567579807","-628852976","5.794",,
"1084212117","1140.66","158.79999999999995","96","16","96","22.11","567579185","-628853245","5.953",,
"1084212118","1146.67","158.79999999999995","98","16","98","22.11","567578578","-628853531","5.869",,
"1084212119","1152.42","158.79999999999995","100","16","100","22.11","567577977","-628853798","5.888",,
"1084212120","1158.45","158.60000000000002","103","16","103","22.11","567577360","-628854042","5.738",,
"1084212121","1163.85","158.79999999999995","105","16","105","21.83","567576814","-628854344","5.384",,
"1084212122","1168.87","158.79999999999995","107","16","107","21.83","567576335","-628854696","4.843",,
"1084212123","1173.38","158.79999999999995","107","16","107","21.83","567575901","-628854995","4.357",,
"1084212124","1177.3","159.20000000000005","109","16","109","21.83","567575524","-628855269","3.91",,
"1084212125","1180.91","159.60000000000002","110","16","110","21.83","567575181","-628855531","3.583",,
"1084212126","1184.1","159.79999999999995","110","16","110","21.64","567574873","-628855777","3.312",,
"1084212127","1187.17","160.39999999999998","111","16","111","21.64","567574598","-628856028","2.893",,
"1084212128","1189.81","160.79999999999995","111","16","111","21.64","567574325","-628856170","2.715",,
"1084212129","1192.82","161.20000000000005","111","16","111","21.64","567574027","-628856334","2.893",,
"1084212130","1195.37","161.60000000000002","112","16","112","21.64","567573762","-628856508","2.865",,
"1084212131","1198.28","162.0","113","16","113","20.72","567573477","-628856716","2.846",,
"1084212132","1201.52","162.20000000000005","113","16","113","20.72","567573174","-628856945","2.837",,
"1084212133","1204.47","162.60000000000002","113","16","113","20.72","567572896","-628857150","2.799",,
"1084212134","1207.37","163.0","114","16","114","20.72","567572633","-628857391","2.837",,
"1084212135","1210.07","163.20000000000005","115","16","115","20.72","567572372","-628857610","2.827",,
"1084212136","1213.09","163.60000000000002","116","16","116","20.9","567572084","-628857825","2.809",,
"1084212137","1216.16","164.0","117","16","117","20.9","567571806","-628858073","2.93",,
"1084212138","1219.23","164.20000000000005","118","16","118","20.9","567571509","-628858252","2.958",,
"1084212139","1222.04","164.60000000000002","119","16","119","20.9","567571230","-628858442","2.986",,
"1084212140","1224.99","165.0","120","16","120","20.9","567570945","-628858633","2.986",,
"1084212141","1228.08","165.20000000000005","121","16","121","21.02","567570656","-628858831","2.986",,
"1084212142","1230.82","165.39999999999998","122","16","122","21.02","567570390","-628859027","3.014",,
"1084212143","1233.59","165.79999999999995","123","16","123","21.02","567570132","-628859271","3.042",,
"1084212144","1236.81","166.0","124","16","124","21.02","567569834","-628859537","3.191",,
"1084212145","1240.29","166.20000000000005","124","16","124","21.02","567569508","-628859803","3.406",,
"1084212146","1243.45","166.39999999999998","125","16","125","21.1","567569184","-628859999","3.331",,
"1084212147","1246.79","166.60000000000002","126","16","126","21.1","567568854","-628860175","3.116",,
"1084212148","1249.89","166.79999999999995","127","16","127","21.1","567568551","-628860347","2.976",,
"1084212149","1252.59","167.0","128","16","128","21.1","567568269","-628860470","2.837",,
"1084212150","1255.3","167.20000000000005","129","16","129","21.1","567567990","-628860566","2.725",,
"1084212151","1257.81","167.39999999999998","130","16","130","21.55","567567722","-628860620","2.678",,
"1084212152","1259.95","167.60000000000002","131","16","131","21.55","567567483","-628860627","2.389",,
"1084212153","1262.79","167.79999999999995","131","16","131","21.55","567567197","-628860614","2.538",,
"1084212154","1265.08","168.0","132","16","132","21.55","567566941","-628860563","2.725",,
"1084212155","1267.7","168.60000000000002","133","16","133","21.55","567566667","-628860512","2.687",,
"1084212156","1270.02","168.79999999999995","133","16","133","21.84","567566405","-628860460","2.659",,
"1084212157","1272.97","168.79999999999995","133","16","133","21.84","567566101","-628860402","2.687",,
"1084212158","1275.67","169.20000000000005","133","16","133","21.84","567565816","-628860304","2.715",,
"1084212159","1278.47","169.60000000000002","133","16","133","21.84","567565528","-628860136","2.697",,
"1084212160","1281.59","169.79999999999995","134","16","134","21.84","567565222","-628859948","2.818",,
"1084212161","1284.57","170.0","134","16","134","22.44","567564918","-628859850","2.762",,
"1084212162","1287.23","170.20000000000005","134","16","134","22.44","567564629","-628859711","2.939",,
"1084212163","1290.15","170.60000000000002","134","16","134","22.44","567564325","-628859533","2.976",,
"1084212164","1293.78","171.0","135","16","135","22.44","567563941","-628859336","3.564",,
"1084212165","1297.31","171.39999999999998","135","16","135","22.44","567563586","-628859185","3.406",,
"1084212166","1301.44","171.60000000000002","136","16","136","22.83","567563187","-628858986","3.518",,
"1084212167","1305.16","171.79999999999995","136","16","136","22.83","567562824","-628858788","3.527",,
"1084212168","1308.63","172.0","137","16","137","22.83","567562482","-628858560","3.62",,
"1084212169","1312.27","172.20000000000005","138","16","138","22.83","567562139","-628858303","3.536",,
"1084212170","1315.92","172.60000000000002","138","16","138","22.83","567561799","-628858051","3.555",,
"1084212171","1318.99","172.79999999999995","139","16","139","23.09","567561493","-628857840","3.518",,
"1084212172","1322.37","173.0","140","16","140","23.09","567561139","-628857642","3.63",,
"1084212173","1326.18","173.20000000000005","141","16","141","23.09","567560748","-628857459","3.714",,
"1084212174","1330.18","173.39999999999998","141","16","141","23.09","567560365","-628857230","3.686",,
"1084212175","1333.9","173.39999999999998","141","16","141","23.09","567559995","-628857023","3.742",,
"1084212176","1337.73","174.0","142","16","142","23.27","567559628","-628856775","3.826",,
"1084212177","1341.3","174.20000000000005","142","16","142","23.27","567559263","-628856594","3.816",,
"1084212178","1345.03","174.20000000000005","142","16","142","23.27","567558900","-628856360","3.882",,
"1084212179","1348.49","174.20000000000005","142","16","142","23.27","567558536","-628856168","3.947",,
"1084212180","1352.43","174.20000000000005","142","16","142","23.27","567558140","-628855963","3.9",,
"1084212181","1356.23","174.39999999999998","142","16","142","27.32","567557756","-628855740","3.807",,
"1084212182","1360.37","174.39999999999998","142","16","142","27.32","567557349","-628855524","3.91",,
"1084212183","1363.99","174.60000000000002","142","16","142","27.32","567556975","-628855322","3.938",,
"1084212184","1367.87","174.79999999999995","142","16","142","27.32","567556578","-628855116","3.956",,
"1084212185","1371.89","174.79999999999995","142","16","142","27.32","567556174","-628854894","3.91",,
"1084212186","1375.79","175.20000000000005","142","16","142","27.27","567555776","-628854687","3.844",,
"1084212187","1379.94","175.60000000000002","141","16","141","27.27","567555368","-628854486","3.854",,
"1084212188","1383.8","175.79999999999995","141","16","141","27.27","567554997","-628854292","3.779",,
"1084212189","1386.88","176.0","141","16","141","27.27","567554663","-628854120","3.854",,
"1084212190","1390.77","176.20000000000005","141","16","141","27.27","567554248","-628853955","4.059",,
"1084212191","1395.02","176.39999999999998","140","16","140","26.05","567553817","-628853737","4.078",,
"1084212192","1399.35","176.60000000000002","140","16","140","26.05","567553399","-628853466","4.05",,
"1084212193","1403.4","176.79999999999995","140","16","140","26.05","567552998","-628853222","4.031",,
"1084212194","1407.47","177.0","139","16","139","26.05","567552597","-628852970","4.04",,
"1084212195","1411.56","177.20000000000005","139","16","139","26.05","567552181","-628852788","3.956",,
"1084212196","1415.39","177.39999999999998","138","16","138","25.24","567551788","-628852569","3.919",,
"1084212197","1419.51","177.60000000000002","138","16","138","25.24","567551391","-628852285","3.947",,
"1084212198","1423.64","177.79999999999995","138","16","138","25.24","567550974","-628852059","4.04",,
"1084212199","1427.56","178.0","137","16","137","25.24","567550583","-628851859","3.91",,
"1084212200","1431.53","178.20000000000005","137","16","137","25.24","567550195","-628851622","3.975",,
"1084212201","1435.23","178.39999999999998","136","16","136","24.7","567549837","-628851372","3.956",,
"1084212202","1438.73","178.60000000000002","136","16","136","24.7","567549474","-628851173","3.938",,
"1084212203","1442.31","178.79999999999995","135","16","135","24.7","567549106","-628850938","3.788",,
"1084212204","1446.38","179.0","135","16","135","24.7","567548698","-628850677","3.798",,
"1084212205","1450.63","179.20000000000005","134","16","134","23.95","567548281","-628850444","3.667",,
"1084212206","1454.8","179.39999999999998","134","16","134","23.95","567547885","-628850226","3.658",,
"1084212207","1458.07","179.60000000000002","133","16","133","23.95","567547562","-628849974","3.583",,
"1084212208","1461.79","179.79999999999995","133","16","133","23.95","567547192","-628849740","3.667",,
"1084212209","1465.41","180.0","133","16","133","23.95","567546822","-628849529","3.658",,
"1084212210","1469.34","180.20000000000005","132","16","132","23.95","567546457","-628849295","3.62",,
"1084212211","1472.51","180.60000000000002","132","16","132","22.66","567546126","-628849093","3.611",,
"1084212212","1476.06","180.79999999999995","132","16","132","22.66","567545782","-628848875","3.35",,
"1084212213","1479.58","181.0","132","16","132","22.66","567545464","-628848616","3.228",,
"1084212214","1482.92","181.20000000000005","132","16","132","22.66","567545122","-628848412","3.499",,
"1084212215","1486.31","181.20000000000005","131","16","131","22.66","567544760","-628848228","3.536",,
"1084212216","1490.22","181.39999999999998","131","16","131","23.37","567544363","-628848071","3.536",,
"1084212217","1493.88","181.60000000000002","131","16","131","23.37","567543982","-628847926","3.583",,
"1084212218","1497.26","181.79999999999995","131","15","131","23.37","567543612","-628847776","3.611",,
"1084212219","1501.2","182.20000000000005","131","15","131","23.37","567543204","-628847626","3.592",,
"1084212220","1505.09","182.20000000000005","131","15","131","23.37","567542812","-628847456","3.508",,
"1084212221","1509.22","182.39999999999998","131","15","131","23.85","567542415","-628847256","3.527",,
"1084212222","1512.98","182.79999999999995","131","15","131","23.85","567542056","-628847075","3.555",,
"1084212223","1516.25","183.20000000000005","132","15","132","23.85","567541746","-628846871","3.518",,
"1084212224","1519.54","183.60000000000002","132","15","132","23.85","567541428","-628846690","3.555",,
"1084212225","1522.85","183.79999999999995","133","15","133","23.85","567541120","-628846396","3.658",,
"1084212226","1526.3","184.0","133","15","133","26.92","567540784","-628846153","3.732",,
"1084212227","1529.71","184.0","134","15","134","26.92","567540442","-628845931","3.854",,
"1084212228","1533.22","184.39999999999998","134","15","134","26.92","567540099","-628845684","3.872",,
"1084212229","1536.71","184.79999999999995","135","15","135","26.92","567539719","-628845492","3.994",,
"1084212230","1541.01","184.79999999999995","135","15","135","26.92","567539284","-628845307","3.928",,
"1084212231","1545.12","185.0","135","15","135","27.4","567538845","-628845140","3.966",,
"1084212232","1549.47","185.0","135","15","135","27.4","567538406","-628844991","3.9",,
"1084212233","1553.56","185.39999999999998","135","15","135","27.4","567537976","-628844844","4.031",,
"1084212234","1557.93","185.39999999999998","135","15","135","27.4","567537541","-628844660","4.143",,
"1084212235","1561.97","185.60000000000002","135","15","135","27.4","567537132","-628844492","4.264",,
"1084212236","1565.68","186.0","135","15","135","26.53","567536736","-628844320","4.292",,
"1084212237","1569.88","186.0","135","15","135","26.53","567536296","-628844141","4.469",,
"1084212238","1574.1","186.0","135","15","135","26.53","567535839","-628843956","4.637",,
"1084212239","1579.1","186.20000000000005","135","15","135","26.53","567535323","-628843771","4.824",,
"1084212240","1584.03","186.20000000000005","135","15","135","26.53","567534823","-628843554","4.824",,
"1084212241","1588.86","186.60000000000002","135","15","135","25.95","567534349","-628843313","4.665",,
"1084212242","1593.4","186.60000000000002","135","15","135","25.95","567533900","-628843062","4.749",,
"1084212243","1597.91","186.60000000000002","135","15","135","25.95","567533431","-628842847","4.889",,
"1084212244","1602.78","186.60000000000002","134","15","134","25.95","567532932","-628842597","5.011",,
"1084212245","1607.84","186.60000000000002","134","15","134","25.95","567532409","-628842355","5.132",,
"1084212246","1613.49","186.79999999999995","134","15","134","25.18","567531864","-628842072","5.281",,
"1084212247","1618.62","186.79999999999995","134","15","134","25.18","567531343","-628841842","5.43",,
"1084212248","1623.73","186.79999999999995","134","15","134","25.18","567530818","-628841619","5.58",,
"1084212249","1628.71","187.0","134","15","134","25.18","567530280","-628841453","5.654",,
"1084212250","1634.1","187.0","134","15","134","25.18","567529708","-628841185","5.776",,
"1084212251","1640.01","187.0","134","15","134","26.94","567529097","-628840892","5.897",,
"1084212252","1645.84","187.20000000000005","134","15","134","26.94","567528498","-628840637","5.673",,
"1084212253","1651.5","187.20000000000005","134","15","134","26.94","567527909","-628840393","5.524",,
"1084212254","1657.02","187.20000000000005","133","15","133","26.94","567527334","-628840156","5.309",,
"1084212255","1662.41","187.39999999999998","132","15","132","26.94","567526773","-628839953","5.123",,
"1084212256","1667.51","187.39999999999998","131","15","131","25.83","567526233","-628839792","4.871",,
"1084212257","1672.74","187.39999999999998","129","15","129","25.83","567525703","-628839748","4.507",,
"1084212258","1678.28","187.39999999999998","128","15","128","25.83","567525094","-628839776","5.552",,
"1084212259","1684.29","187.39999999999998","127","15","127","25.83","567524426","-628839692","6.158",,
"1084212260","1689.77","187.39999999999998","126","15","126","25.83","567523858","-628839602","5.039",,
"1084212261","1693.72","187.39999999999998","125","15","125","25.49","567523464","-628839607","3.443",,
"1084212262","1696.19","187.60000000000002","124","15","124","25.49","567523192","-628839572","2.865",,
"1084212263","1698.99","187.79999999999995","124","15","124","25.49","567522869","-628839598","3.191",,
"1084212264","1702.98","188.0","124","15","124","25.49","567522430","-628839685","3.975",,
"1084212265","1707.66","188.20000000000005","124","15","124","25.49","567521934","-628839647","4.488",,
"1084212266","1712.8","188.20000000000005","125","15","125","24.08","567521398","-628839428","5.216",,
"1084212267","1717.38","188.39999999999998","125","15","125","24.08","567520969","-628839058","4.815",,
"1084212268","1722.54","188.60000000000002","125","15","125","24.08","567520565","-628838522","4.908",,
"1084212269","1727.78","188.60000000000002","125","15","125","24.08","567520167","-628837956","5.123",,
