record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.temperature[C],record.unknown,
"1094043389","567663817","-628883788","213.36","9.984","42.60000000000002","25","1",
"1094043390","567662757","-628883174","224.16","10.254","42.39999999999998","25","1",
"1094043391","567661702","-628882635","234.44","10.525","42.200000000000045","25","1",
"1094043392","567660583","-628882112","245.47","10.73","41.799999999999955","25","1",
"1094043393","567659463","-628881628","256.44","10.898","41.39999999999998","25","1",
"1094043394","567658338","-628881128","267.24","11.094","41.0","25","1",
"1094043395","567657161","-628880580","278.8","11.29","40.799999999999955","25","1",
"1094043396","567655972","-628880059","290.35","11.458","40.39999999999998","25","1",
"1094043397","567654765","-628879533","302.23","11.654","40.39999999999998","25","1",
"1094043398","567653550","-628879033","313.78","11.841","39.799999999999955","25","1",
"1094043399","567652270","-628878490","326.31","12.065","39.39999999999998","25","1",
"1094043400","567651013","-628877947","338.81","12.233","39.200000000000045","25","1",
"1094043401","567649778","-628877349","350.84","12.419","38.60000000000002","25","1",
"1094043402","567648521","-628876694","363.12","12.531","38.39999999999998","25","1",
"1094043403","567647273","-628875917","375.84","12.428","37.799999999999955","25","1",
"1094043404","567646087","-628874927","388.51","12.223","37.799999999999955","25","1",
"1094043405","567644974","-628873792","401.12","11.962","37.200000000000045","25","1",
"1094043406","567643947","-628872623","413.27","11.747","37.200000000000045","25","1",
"1094043407","567642943","-628871525","424.74","11.635","37.200000000000045","25","1",
"1094043408","567641935","-628870459","436.4","11.421","37.200000000000045","25","1",
"1094043409","567640981","-628869346","447.78","11.337","37.200000000000045","25","1",
"1094043410","567640059","-628868260","458.74","11.215","37.200000000000045","25","1",
"1094043411","567639145","-628867243","469.27","10.964","37.39999999999998","25","1",
"1094043412","567638227","-628866221","480.14","10.768","37.60000000000002","25","1",
"1094043413","567637350","-628865267","490.2","10.59","37.799999999999955","25","1",
"1094043414","567636473","-628864323","500.09","10.432","37.799999999999955","25","1",
"1094043415","567635583","-628863342","510.44","10.31","38.0","25","1",
"1094043416","567634673","-628862447","520.53","10.161","38.0","25","1",
"1094043417","567633736","-628861607","530.73","10.058","38.200000000000045","25","1",
"1094043418","567632756","-628860849","541.14","10.049","38.39999999999998","25","1",
"1094043419","567631797","-628860189","550.99","9.956","38.39999999999998","25","1",
"1094043420","567630826","-628859615","560.57","9.825","38.60000000000002","25","1",
"1094043421","567629818","-628859069","570.68","9.685","38.799999999999955","25","1",
"1094043422","567628829","-628858572","580.38","9.667","38.799999999999955","25","1",
"1094043423","567627833","-628858031","590.24","9.835","39.0","25","1",
"1094043424","567626818","-628857532","600.26","9.947","39.200000000000045","25","1",
"1094043425","567625785","-628857080","610.36","10.012","39.200000000000045","25","1",
"1094043426","567624751","-628856637","620.39","10.096","39.0","25","1",
"1094043427","567623697","-628856157","630.71","10.264","39.0","25","1",
"1094043428","567622638","-628855619","641.3","10.46","38.799999999999955","25","1",
"1094043429","567621574","-628855111","651.64","10.693","38.60000000000002","25","1",
"1094043430","567620448","-628854612","662.63","11.057","38.60000000000002","25","1",
"1094043431","567619284","-628854112","673.9","11.486","38.200000000000045","25","1",
"1094043432","567618067","-628853590","685.68","11.915","38.0","25","1",
"1094043433","567616789","-628853116","697.97","12.466","37.39999999999998","25","1",
"1094043434","567615416","-628852711","710.94","13.156","36.60000000000002","25","1",
"1094043435","567613953","-628852460","724.74","13.809","36.39999999999998","25","1",
"1094043436","567612416","-628852312","739.23","14.481","35.200000000000045","25","1",
"1094043437","567610850","-628852200","753.68","15.097","34.39999999999998","25","1",
"1094043438","567609190","-628852113","768.98","15.666","33.60000000000002","25","1",
"1094043439","567607523","-628852038","784.55","15.433","32.200000000000045","25","1",
"1094043440","567605961","-628851934","799.29","14.351","31.0","25","1",
"1094043441","567604488","-628851758","813.21","13.688","30.0","25","1",
"1094043442","567603077","-628851499","826.52","13.352","28.399999999999977","25","1",
"1094043443","567601671","-628851345","839.43","13.557","26.200000000000045","25","1",
"1094043444","567600222","-628851240","852.96","13.604","25.200000000000045","25","1",
"1094043445","567598789","-628851181","866.32","13.585","24.200000000000045","25","1",
"1094043446","567597370","-628851151","879.49","13.483","23.600000000000023","25","1",
"1094043447","567595952","-628851042","892.84","13.324","22.600000000000023","25","1",
"1094043448","567594564","-628850970","905.89","13.119","22.0","25","1",
"1094043449","567593232","-628851055","918.24","12.83","21.600000000000023","25","1",
"1094043450","567591913","-628851138","930.47","12.68","21.399999999999977","25","1",
"1094043451","567590622","-628851212","942.36","12.447","21.0","25","1",
"1094043452","567589319","-628851313","954.33","12.298","20.600000000000023","25","1",
"1094043453","567588007","-628851458","966.22","12.083","20.399999999999977","25","1",
"1094043454","567586673","-628851739","979.08","11.654","20.399999999999977","25","1",
"1094043455","567585432","-628851930","990.75","11.346","20.399999999999977","25","1",
"1094043456","567584215","-628852126","1002.32","11.066","20.200000000000045","25","1",
"1094043457","567583057","-628852258","1013.14","10.73","20.0","25","1",
"1094043458","567581935","-628852390","1023.52","10.432","20.0","25","1",
"1094043459","567580827","-628852573","1033.93","10.096","20.0","25","1",
"1094043460","567579748","-628852867","1044.25","9.965","20.0","25","1",
"1094043461","567578753","-628853237","1053.73","9.639","20.200000000000045","25","1",
"1094043462","567577753","-628853611","1063.34","9.424","20.200000000000045","25","1",
"1094043463","567576830","-628854110","1072.43","9.023","20.200000000000045","25","1",
"1094043464","567575995","-628854715","1081.3","8.332","20.600000000000023","25","1",
"1094043465","567575267","-628855267","1088.89","7.679","20.600000000000023","25","1",
"1094043466","567574585","-628855794","1096.08","7.119","20.799999999999955","25","1",
"1094043467","567573985","-628856265","1102.41","6.392","21.0","25","1",
"1094043468","567573445","-628856680","1108.25","5.673","21.600000000000023","25","1",
"1094043469","567573002","-628857055","1112.75","5.141","22.0","25","1",
"1094043470","567572508","-628857395","1117.88","4.871","22.799999999999955","25","1",
"1094043471","567572076","-628857730","1122.33","4.581","23.399999999999977","25","1",
"1094043472","567571640","-628858058","1126.95","4.348","24.0","25","1",
"1094043473","567571222","-628858344","1131.23","4.217","24.600000000000023","25","1",
"1094043474","567570815","-628858671","1135.58","4.217","25.399999999999977","25","1",
"1094043475","567570407","-628859003","1139.92","4.348","26.0","25","1",
"1094043476","567569988","-628859289","1144.12","4.413","26.600000000000023","25","1",
"1094043477","567569525","-628859620","1148.9","4.619","27.200000000000045","25","1",
"1094043478","567569042","-628859895","1153.82","4.665","27.600000000000023","25","1",
"1094043479","567568582","-628860147","1158.56","4.591","28.0","25","1",
"1094043480","567568166","-628860350","1162.69","4.413","28.600000000000023","25","1",
"1094043481","567567751","-628860433","1166.57","4.255","29.0","25","1",
"1094043482","567567346","-628860494","1170.21","4.171","29.399999999999977","25","1",
"1094043483","567566920","-628860516","1174.17","4.133","29.799999999999955","25","1",
"1094043484","567566502","-628860469","1178.06","4.152","30.200000000000045","25","1",
"1094043485","567566092","-628860301","1182.03","4.189","30.600000000000023","25","1",
"1094043486","567565680","-628860172","1185.74","4.227","31.0","25","1",
"1094043487","567565221","-628860026","1190.17","4.301","31.200000000000045","25","1",
"1094043488","567564789","-628859879","1194.33","4.115","31.399999999999977","25","1",
"1094043489","567564392","-628859677","1198.16","3.947","31.799999999999955","25","1",
"1094043490","567563962","-628859436","1202.46","4.133","32.0","25","1",
"1094043491","567563527","-628859169","1206.77","4.329","32.39999999999998","25","1",
"1094043492","567563068","-628858841","1211.58","4.516","32.799999999999955","24","1",
"1094043493","567562604","-628858503","1216.48","4.731","33.200000000000045","24","1",
"1094043494","567562130","-628858205","1221.24","4.833","33.39999999999998","25","1",
"1094043495","567561634","-628857918","1226.13","4.899","33.799999999999955","24","1",
"1094043496","567561115","-628857654","1231.39","4.917","34.0","24","1",
"1094043497","567560628","-628857382","1236.37","5.001","34.200000000000045","24","1",
"1094043498","567560164","-628857102","1241.09","5.001","34.39999999999998","24","1",
"1094043499","567559684","-628856805","1245.9","5.141","34.39999999999998","24","1",
"1094043500","567559204","-628856552","1250.47","5.076","34.799999999999955","24","1",
"1094043501","567558690","-628856269","1255.61","5.104","34.799999999999955","24","1",
"1094043502","567558177","-628855977","1260.89","5.188","35.0","24","1",
"1094043503","567557692","-628855742","1265.55","5.123","35.200000000000045","24","1",
"1094043504","567557190","-628855505","1270.51","5.095","35.200000000000045","24","1",
"1094043505","567556693","-628855269","1275.32","5.16","35.60000000000002","24","1",
"1094043506","567556206","-628854996","1280.14","5.001","35.60000000000002","24","1",
"1094043507","567555709","-628854750","1284.93","5.011","35.799999999999955","24","1",
"1094043508","567555207","-628854458","1289.97","4.936","36.39999999999998","24","1",
"1094043509","567554716","-628854180","1294.9","4.824","36.60000000000002","24","1",
"1094043510","567554236","-628853862","1299.68","4.936","36.60000000000002","24","1",
"1094043511","567553730","-628853536","1304.77","5.001","37.0","24","1",
"1094043512","567553220","-628853219","1310.06","4.936","37.200000000000045","24","1",
"1094043513","567552758","-628852847","1315.17","4.861","37.39999999999998","24","1",
"1094043514","567552339","-628852363","1319.97","5.141","37.60000000000002","24","1",
"1094043515","567551831","-628852002","1325.01","5.263","37.799999999999955","24","1",
"1094043516","567551250","-628851731","1330.88","5.346","37.799999999999955","24","1",
"1094043517","567550683","-628851575","1336.2","5.374","38.200000000000045","24","1",
"1094043518","567550113","-628851378","1341.7","5.346","38.60000000000002","24","1",
"1094043519","567549569","-628851124","1346.87","5.309","38.60000000000002","24","1",
"1094043520","567549023","-628850849","1352.36","5.104","39.0","24","1",
"1094043521","567548514","-628850557","1357.48","4.973","39.200000000000045","24","1",
"1094043522","567548029","-628850244","1362.42","4.852","39.200000000000045","24","1",
"1094043523","567547547","-628849970","1367.09","4.787","39.60000000000002","24","1",
"1094043524","567547047","-628849666","1372.02","4.721","39.799999999999955","24","1",
"1094043525","567546562","-628849396","1377.17","4.525","40.0","24","1",
"1094043526","567546164","-628849128","1381.35","4.217","40.200000000000045","24","1",
"1094043527","567545824","-628848871","1384.99","4.05","40.39999999999998","24","1",
"1094043528","567545487","-628848588","1388.5","4.087","40.799999999999955","24","1",
"1094043529","567545153","-628848283","1392.11","3.882","41.200000000000045","24","1",
"1094043530","567544784","-628848090","1395.62","3.807","41.200000000000045","24","1",
"1094043531","567544407","-628847868","1399.3","3.779","41.39999999999998","24","1",
"1094043532","567544013","-628847714","1403.07","3.564","41.799999999999955","24","1",
"1094043533","567543617","-628847486","1406.95","3.667","41.799999999999955","24","1",
"1094043534","567543217","-628847249","1410.98","3.704","42.0","24","1",
"1094043535","567542780","-628847024","1415.16","3.882","42.39999999999998","24","1",
"1094043536","567542316","-628846738","1420.22","4.115","42.60000000000002","24","1",
"1094043537","567541903","-628846495","1424.5","4.311","42.799999999999955","24","1",
"1094043538","567541499","-628846336","1428.25","4.385","43.0","24","1",
"1094043539","567541049","-628846146","1432.57","4.572","43.39999999999998","24","1",
"1094043540","567540590","-628845944","1437.1","4.609","43.60000000000002","24","1",
"1094043541","567540128","-628845720","1441.72","4.712","43.799999999999955","24","1",
"1094043542","567539660","-628845480","1446.32","4.852","44.200000000000045","24","1",
"1094043543","567539178","-628845262","1450.96","4.852","44.799999999999955","24","1",
"1094043544","567538688","-628845066","1455.69","4.74","45.0","24","1",
"1094043545","567538190","-628844902","1460.39","4.796","45.200000000000045","24","1",
"1094043546","567537693","-628844704","1465.36","4.843","45.39999999999998","24","1",
"1094043547","567537208","-628844505","1470.03","4.945","45.39999999999998","24","1",
"1094043548","567536698","-628844281","1475.1","5.067","45.60000000000002","24","1",
"1094043549","567536191","-628844032","1479.97","5.263","45.799999999999955","24","1",
"1094043550","567535664","-628843827","1484.93","5.477","46.0","24","1",
"1094043551","567535092","-628843570","1490.19","5.72","46.0","24","1",
"1094043552","567534464","-628843247","1496.33","5.766","46.39999999999998","24","1",
"1094043553","567533830","-628842905","1502.85","5.888","46.39999999999998","24","1",
"1094043554","567533199","-628842594","1509.2","5.953","46.60000000000002","24","1",
"1094043555","567532560","-628842334","1515.53","6.102","46.799999999999955","24","1",
"1094043556","567531942","-628842068","1521.62","6.233","47.0","24","1",
"1094043557","567531331","-628841803","1527.41","6.308","47.0","24","1",
"1094043558","567530705","-628841466","1533.86","6.242","47.0","24","1",
"1094043559","567530113","-628841238","1539.29","6.401","47.200000000000045","24","1",
"1094043560","567529516","-628840929","1545.42","6.065","47.39999999999998","24","1",
"1094043561","567528930","-628840668","1550.94","6.149","47.39999999999998","24","1",
"1094043562","567528318","-628840393","1556.54","5.934","47.39999999999998","24","1",
"1094043563","567527680","-628840138","1562.79","5.374","47.60000000000002","24","1",
"1094043564","567527101","-628839908","1568.49","4.973","47.60000000000002","24","1",
"1094043565","567526547","-628839762","1573.58","4.871","47.60000000000002","24","1",
"1094043566","567525976","-628839706","1579.22","4.703","47.60000000000002","24","1",
"1094043567","567525436","-628839705","1584.23","4.861","47.799999999999955","24","1",
"1094043568","567524919","-628839636","1588.98","4.945","47.799999999999955","24","1",
"1094043569","567524422","-628839632","1593.49","4.647","47.799999999999955","24","1",
"1094043570","567523978","-628839594","1597.64","3.928","48.0","24","1",
"1094043571","567523525","-628839501","1601.81","3.854","48.0","24","1",
"1094043572","567523090","-628839420","1605.88","3.611","48.200000000000045","24","1",
"1094043573","567522618","-628839455","1610.32","3.891","48.39999999999998","24","1",
"1094043574","567522145","-628839423","1614.87","4.031","48.39999999999998","24","1",
"1094043575","567521704","-628839379","1619.0","4.161","48.60000000000002","24","1",
"1094043576","567521277","-628839199","1622.92","4.273","48.60000000000002","24","1",
"1094043577","567520836","-628838865","1627.38","4.32","48.799999999999955","24","1",
"1094043578","567520452","-628838417","1631.95","3.956","49.0","24","1",
"1094043579","567520175","-628838020","1636.02","3.107","49.0","24","1",
"1094043580","567519989","-628837768","1638.35","2.482","49.200000000000045","25","1",
"1094043581","567519866","-628837567","1639.99","1.847","49.200000000000045","25","1",
"1094043582","567519775","-628837393","1641.44","1.269","49.200000000000045","25","1",
"1094043583","567519759","-628837274","1641.67","0.868","49.200000000000045","25","1",
"1094043584","567519738","-628837131","1642.75","0.215","49.200000000000045","25","1",
"1094043585","567519764","-628837219","1642.75","0.0","49.200000000000045","25","0",
"1094043600","567519490","-628836550","1642.75","1.502","49.39999999999998","25","1",
"1094043601","567519359","-628836363","1644.27","1.549","49.39999999999998","25","1",
"1094043602","567519206","-628836259","1646.06","0.97","49.200000000000045","25","1",
"1094043603","567519142","-628836281","1646.39","0.401","49.200000000000045","25","1",
"1094043604","567519139","-628836251","1646.64","0.0","49.0","25","0",
"1094043613","567518660","-628836197","1646.64","1.67","48.60000000000002","25","1",
"1094043614","567518483","-628835954","1648.93","2.473","48.60000000000002","25","1",
"1094043615","567518156","-628835511","1652.84","4.507","48.60000000000002","25","1",
"1094043616","567517748","-628834786","1658.98","5.776","48.60000000000002","25","1",
"1094043617","567517371","-628834041","1664.92","5.953","48.60000000000002","25","1",
"1094043618","567517096","-628833274","1670.33","6.0","48.60000000000002","25","1",
"1094043619","567516765","-628832457","1676.39","6.457","48.60000000000002","25","1",
"1094043620","567516467","-628831592","1682.43","6.643","48.60000000000002","25","1",
"1094043621","567516119","-628830720","1688.6","6.69","48.60000000000002","25","1",
"1094043622","567515600","-628830038","1694.57","6.821","48.799999999999955","25","1",
"1094043623","567514849","-628829774","1701.51","7.073","49.0","25","1",
"1094043624","567514062","-628830002","1708.71","7.399","49.0","25","1",
"1094043625","567513303","-628830628","1716.78","7.67","49.0","25","1",
"1094043626","567512496","-628831212","1725.21","7.959","49.200000000000045","25","1",
"1094043627","567511697","-628831790","1733.58","8.043","49.39999999999998","25","1",
"1094043628","567510910","-628832322","1741.62","8.015","49.60000000000002","25","1",
"1094043629","567510122","-628832884","1749.81","8.052","49.60000000000002","25","1",
"1094043630","567509358","-628833471","1757.91","8.062","49.799999999999955","25","1",
"1094043631","567508609","-628834034","1765.83","7.987","49.799999999999955","25","1",
"1094043632","567507873","-628834561","1773.41","7.903","49.799999999999955","25","1",
"1094043633","567507133","-628835149","1781.21","7.903","50.0","25","1",
"1094043634","567506414","-628835787","1788.97","7.838","50.0","25","1",
"1094043635","567505683","-628836419","1796.85","7.8","50.200000000000045","25","1",
"1094043636","567504943","-628837014","1804.68","7.754","50.39999999999998","25","1",
"1094043637","567504206","-628837582","1812.41","7.67","50.39999999999998","25","1",
"1094043638","567503455","-628838124","1820.24","7.633","50.60000000000002","25","1",
"1094043639","567502705","-628838614","1828.05","7.595","50.799999999999955","25","1",
"1094043640","567501999","-628839129","1835.29","7.558","51.200000000000045","25","1",
"1094043641","567501297","-628839730","1842.9","7.558","51.200000000000045","25","1",
"1094043642","567500605","-628840358","1850.48","7.651","51.200000000000045","25","1",
"1094043643","567499858","-628840937","1858.39","7.838","51.39999999999998","25","1",
"1094043644","567499092","-628841467","1866.38","8.08","51.39999999999998","25","1",
"1094043645","567498318","-628841978","1874.15","8.286","51.60000000000002","25","1",
"1094043646","567497477","-628842485","1882.46","8.752","51.60000000000002","25","1",
"1094043647","567496546","-628842955","1891.73","9.256","51.60000000000002","25","1",
"1094043648","567495600","-628843428","1900.97","9.667","51.39999999999998","25","1",
"1094043649","567494604","-628843876","1910.48","10.04","51.200000000000045","25","1",
"1094043650","567493536","-628844332","1920.71","10.404","50.60000000000002","25","1",
"1094043651","567492413","-628844840","1931.62","10.656","50.0","25","1",
"1094043652","567491271","-628845357","1942.82","10.656","49.39999999999998","25","1",
"1094043653","567490120","-628845735","1953.86","10.73","49.0","25","1",
"1094043654","567488959","-628845979","1964.98","10.581","48.799999999999955","25","1",
"1094043655","567487908","-628846141","1975.0","9.891","48.39999999999998","25","1",
"1094043656","567486838","-628846259","1984.98","10.04","48.0","25","1",
"1094043657","567485756","-628846607","1995.12","10.432","47.39999999999998","25","1",
"1094043658","567484620","-628847092","2006.08","11.048","47.0","25","1",
"1094043659","567483425","-628847606","2017.67","11.551","46.799999999999955","25","1",
"1094043660","567482187","-628848137","2029.71","12.037","46.0","25","1",
"1094043661","567480922","-628848695","2041.94","12.363","45.39999999999998","25","1",
"1094043662","567479605","-628849285","2054.83","12.708","44.60000000000002","25","1",
"1094043663","567478281","-628849857","2067.78","12.914","44.200000000000045","25","1",
"1094043664","567476956","-628850442","2080.56","13.044","43.60000000000002","25","1",
"1094043665","567475602","-628851030","2093.68","13.128","43.0","25","1",
"1094043666","567474237","-628851637","2106.99","13.184","42.60000000000002","25","1",
"1094043667","567472872","-628852211","2120.12","13.184","41.799999999999955","25","1",
"1094043668","567471505","-628852768","2133.66","12.998","41.39999999999998","25","1",
"1094043669","567470222","-628853372","2146.08","12.755","40.799999999999955","25","1",
"1094043670","567468960","-628854000","2158.55","12.428","40.200000000000045","25","1",
"1094043671","567467732","-628854637","2170.7","12.139","40.0","25","1",
"1094043672","567466527","-628855277","2182.7","11.953","39.60000000000002","25","1",
"1094043673","567465345","-628855891","2194.41","11.794","39.200000000000045","25","1",
"1094043674","567464184","-628856510","2205.9","11.71","39.0","25","1",
"1094043675","567463008","-628857099","2217.42","11.822","38.799999999999955","25","1",
"1094043676","567461821","-628857676","2229.05","11.925","38.60000000000002","25","1",
"1094043677","567460599","-628858222","2240.87","12.186","38.39999999999998","25","1",
"1094043678","567459309","-628858762","2253.18","12.643","37.60000000000002","25","1",
"1094043679","567457938","-628859335","2266.51","13.147","37.200000000000045","25","1",
"1094043680","567456533","-628859923","2280.27","13.557","36.39999999999998","25","1",
"1094043681","567455109","-628860514","2293.96","14.033","35.39999999999998","25","1",
"1094043682","567453628","-628861174","2308.37","14.435","34.39999999999998","25","1",
"1094043683","567452105","-628861823","2322.95","14.845","33.0","25","1",
"1094043684","567450528","-628862563","2338.29","15.218","31.799999999999955","25","1",
"1094043685","567448961","-628863387","2353.92","15.181","30.399999999999977","25","1",
"1094043686","567447490","-628864389","2369.03","14.976","28.600000000000023","25","1",
"1094043687","567446071","-628865448","2384.02","14.612","27.399999999999977","25","1",
"1094043688","567444725","-628866511","2398.25","14.379","26.200000000000045","25","1",
"1094043689","567443311","-628867588","2413.0","14.873","25.600000000000023","25","1",
"1094043690","567441874","-628868664","2427.99","15.125","24.600000000000023","25","1",
"1094043691","567440397","-628869741","2443.3","15.424","23.799999999999955","25","1",
"1094043692","567438868","-628870834","2459.15","15.797","22.799999999999955","25","1",
"1094043693","567437335","-628871947","2475.03","15.965","21.600000000000023","25","1",
"1094043694","567435830","-628873088","2490.86","15.704","20.0","25","1",
"1094043695","567434342","-628874247","2506.55","15.657","18.799999999999955","25","1",
"1094043696","567432828","-628875354","2522.22","15.75","17.600000000000023","25","1",
"1094043697","567431315","-628876463","2537.92","15.676","16.799999999999955","25","1",
"1094043698","567429784","-628877528","2553.85","15.573","16.200000000000045","25","1",
"1094043699","567428314","-628878571","2569.08","15.377","15.399999999999977","25","1",
"1094043700","567426882","-628879578","2583.7","14.976","14.799999999999955","25","1",
"1094043701","567425443","-628880638","2598.71","14.715","14.200000000000045","25","1",
"1094043702","567424028","-628881756","2613.65","14.715","13.799999999999955","25","1",
"1094043703","567422625","-628882797","2628.39","14.472","13.399999999999977","25","1",
"1094043704","567421279","-628883784","2642.38","14.089","13.200000000000045","25","1",
"1094043705","567419959","-628884773","2656.18","13.781","13.200000000000045","25","1",
"1094043706","567418662","-628885728","2669.69","13.492","13.200000000000045","25","1",
"1094043707","567417384","-628886633","2682.88","13.259","13.0","25","1",
"1094043708","567416135","-628887529","2695.97","12.979","13.0","25","1",
"1094043709","567414939","-628888342","2708.09","12.615","13.0","25","1",
"1094043710","567413713","-628889094","2720.39","12.326","12.799999999999955","25","1",
"1094043711","567412481","-628889768","2732.53","12.158","12.799999999999955","25","1",
"1094043712","567411207","-628890419","2745.09","12.242","12.799999999999955","25","1",
"1094043713","567409978","-628891093","2757.5","11.999","12.799999999999955","25","1",
"1094043714","567408795","-628891649","2769.11","11.757","12.600000000000023","25","1",
"1094043715","567407635","-628892051","2779.92","11.281","12.399999999999977","25","1",
"1094043716","567406487","-628892551","2791.21","10.898","12.399999999999977","25","1",
"1094043717","567405406","-628893076","2801.89","10.544","12.399999999999977","25","1",
"1094043718","567404394","-628893662","2811.84","10.068","12.200000000000045","25","1",
"1094043719","567403431","-628894284","2821.72","9.247","12.200000000000045","25","1",
"1094043720","567402543","-628894845","2830.87","8.584","12.399999999999977","25","1",
"1094043721","567401707","-628895156","2838.62","7.94","12.399999999999977","25","1",
"1094043722","567400858","-628894978","2845.96","7.614","12.399999999999977","25","1",
"1094043723","567400102","-628894300","2854.58","7.446","12.399999999999977","25","1",
"1094043724","567399680","-628893473","2860.72","6.802","12.399999999999977","25","1",
"1094043725","567399478","-628892269","2867.85","7.334","12.200000000000045","25","1",
"1094043726","567399543","-628890899","2876.71","7.614","12.200000000000045","25","1",
"1094043727","567399686","-628889494","2886.0","8.22","12.200000000000045","25","1",
"1094043728","567399946","-628888244","2894.34","8.398","12.0","25","1",
"1094043729","567400184","-628886988","2902.41","8.584","11.399999999999977","24","1",
"1094043730","567400485","-628885749","2910.66","8.463","10.800000000000011","25","1",
"1094043731","567400853","-628884622","2918.58","7.912","10.399999999999977","25","1",
"1094043732","567401223","-628883597","2925.74","7.446","10.0","25","1",
"1094043733","567401465","-628882552","2933.06","6.401","9.600000000000023","24","1",
"1094043734","567401732","-628881725","2939.15","6.046","9.399999999999977","24","1",
"1094043735","567401969","-628880862","2945.09","6.065","9.399999999999977","25","1",
"1094043736","567402121","-628880105","2950.24","5.085","9.199999999999989","24","1",
"1094043737","567402238","-628879459","2954.51","4.404","8.800000000000011","25","1",
"1094043738","567402325","-628878757","2958.86","4.161","8.399999999999977","25","1",
"1094043739","567402321","-628877956","2963.74","4.46","8.399999999999977","24","1",
"1094043740","567402153","-628877090","2969.14","5.216","8.199999999999989","24","1",
"1094043741","567401651","-628876367","2975.6","5.888","8.0","25","1",
"1094043742","567401039","-628876040","2981.47","6.289","7.600000000000023","24","1",
"1094043743","567400311","-628875899","2988.12","7.045","6.800000000000011","24","1",
"1094043744","567399453","-628875964","2996.15","7.744","6.600000000000023","24","1",
"1094043745","567398548","-628875950","3004.66","8.286","6.399999999999977","24","1",
"1094043746","567397585","-628876023","3013.48","9.051","6.399999999999977","24","1",
"1094043747","567396567","-628876072","3023.1","9.191","6.399999999999977","24","1",
"1094043748","567395544","-628876101","3032.65","9.48","6.199999999999989","24","1",
"1094043749","567394503","-628876143","3042.37","9.732","6.199999999999989","24","1",
"1094043750","567393429","-628876131","3052.42","10.058","6.199999999999989","24","1",
"1094043751","567392328","-628876147","3062.39","10.413","6.0","24","1",
"1094043752","567391143","-628876164","3073.42","10.693","5.800000000000011","24","1",
"1094043753","567389942","-628876168","3084.75","10.777","5.600000000000023","24","1",
"1094043754","567388738","-628876062","3096.34","10.917","5.399999999999977","24","1",
"1094043755","567387639","-628876269","3106.31","10.87","5.199999999999989","24","1",
"1094043756","567386486","-628876483","3116.78","10.973","5.0","24","1",
"1094043757","567385287","-628876833","3127.98","10.982","5.0","24","1",
"1094043758","567384050","-628877347","3140.35","10.945","4.800000000000011","24","1",
"1094043759","567382929","-628877821","3151.34","10.721","4.600000000000023","24","1",
"1094043760","567381854","-628878278","3161.88","10.357","4.600000000000023","24","1",
"1094043761","567380823","-628878743","3172.05","10.021","4.600000000000023","24","1",
"1094043762","567379856","-628879258","3181.72","9.797","4.800000000000011","24","1",
"1094043763","567378911","-628879744","3190.79","9.629","4.800000000000011","24","1",
"1094043764","567377949","-628880313","3200.57","9.499","4.800000000000011","24","1",
"1094043765","567377022","-628880875","3209.86","9.415","4.800000000000011","24","1",
