record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1090869577","567666827","-628905270","6.15","6.074","44.200000000000045","78","26","78",,,
"1090869578","567667194","-628904489","12.26","6.13","44.0","80","26","80",,,
"1090869579","567667588","-628903673","18.62","6.121","44.0","83","26","83",,,
"1090869580","567667954","-628902869","24.81","6.177","44.0","87","26","87",,,
"1090869581","567668345","-628902099","30.8","6.252","43.799999999999955","88","26","88",,,
"1090869582","567668766","-628901296","37.19","6.27","43.799999999999955","90","26","90",,,
"1090869583","567669193","-628900474","43.83","6.252","43.799999999999955","91","26","91",,,
"1090869584","567669610","-628899691","50.08","6.242","43.799999999999955","92","26","92",,,
"1090869585","567670032","-628898967","56.06","6.224","43.799999999999955","93","26","93",,,
"1090869586","567670436","-628898221","62.07","6.121","44.0","94","26","94",,,
"1090869587","567670848","-628897490","68.02","6.037","44.200000000000045","94","26","94",,,
"1090869588","567671245","-628896788","73.68","5.897","44.200000000000045","94","26","94",,,
"1090869589","567671656","-628896113","79.38","5.626","44.200000000000045","94","26","94",,,
"1090869590","567672005","-628895430","84.73","5.328","44.200000000000045","94","26","94",,,
"1090869591","567672360","-628894837","89.75","4.684","44.200000000000045","93","26","93",,,
"1090869592","567672681","-628894308","94.25","4.255","44.200000000000045","93","26","93",,,
"1090869593","567672894","-628893752","98.13","4.087","44.200000000000045","92","26","92",,,
"1090869594","567672880","-628892996","102.81","4.572","44.200000000000045","92","26","92",,,
"1090869595","567672608","-628892282","107.69","5.253","44.200000000000045","92","26","92",,,
"1090869596","567672113","-628891653","113.6","6.0","44.200000000000045","92","26","92",,,
"1090869597","567671490","-628891132","120.25","6.522","44.200000000000045","92","26","92",,,
"1090869598","567670884","-628890445","127.61","6.839","44.200000000000045","92","26","92",,,
"1090869599","567670318","-628889761","134.36","6.914","44.200000000000045","92","26","92",,,
"1090869600","567669718","-628889037","141.42","7.082","43.799999999999955","92","26","92",,,
"1090869601","567669047","-628888366","149.14","7.306","43.60000000000002","92","26","92",,,
"1090869602","567668405","-628887672","156.65","7.446","43.39999999999998","93","26","93",,,
"1090869603","567667802","-628886992","163.65","7.269","43.200000000000045","93","26","93",,,
"1090869604","567667172","-628886378","170.66","6.933","43.0","94","26","94",,,
"1090869605","567666589","-628885896","176.97","6.009","42.60000000000002","94","26","94",,,
"1090869606","567666123","-628885455","182.21","4.964","42.39999999999998","96","26","96",,,
"1090869607","567665686","-628885116","186.71","4.469","42.39999999999998","97","26","97",,,
"1090869608","567665318","-628884609","191.23","4.572","42.39999999999998","98","26","98",,,
"1090869609","567665200","-628883815","196.14","5.104","42.39999999999998","98","26","98",,,
"1090869610","567665279","-628882879","202.02","5.617","42.39999999999998","99","26","99",,,
"1090869611","567665487","-628881912","208.39","6.121","42.39999999999998","100","26","100",,,
