record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110381622","563921216","135998176","858.58","282.6","11.651","284","159","90","282.6","11.651","0",
"1110381623","563920064","135997472","870.26","282.6","11.702","276","159","90","282.6","11.702","0",
"1110381624","563918848","135996960","882.17","282.6","11.733","278","159","90","282.6","11.733","0",
"1110381625","563917568","135996736","893.9","282.6","11.721","278","159","90","282.6","11.721","0",
"1110381626","563916352","135997040","905.61","282.6","11.681","258","160","89","282.6","11.681","0",
"1110381627","563915328","135998032","917.29","282.6","11.671","258","160","89","282.6","11.671","0",
"1110381628","563914560","135999520","928.96","282.4","11.676","249","160","90","282.4","11.676","0",
"1110381629","563914048","136001184","940.66","282.4","11.728","290","160","90","282.4","11.728","0",
"1110381630","563913600","136002928","952.42","282.20000000000005","11.795","277","161","90","282.20000000000005","11.795","0",
"1110381631","563913152","136004688","964.06","282.20000000000005","11.861","283","161","90","282.20000000000005","11.861","0",
"1110381632","563912832","136006560","976.15","282.0","11.942","269","162","89","282.0","11.942","0",
"1110381633","563912576","136008400","988.13","282.0","12.011","266","162","91","282.0","12.011","0",
"1110381634","563912320","136010256","1000.02","281.79999999999995","12.085","266","162","91","281.79999999999995","12.085","0",
"1110381635","563912064","136012160","1012.3","281.79999999999995","12.148","281","162","91","281.79999999999995","12.148","0",
"1110381636","563911808","136014080","1024.49","281.6","12.225","281","163","91","281.6","12.225","0",
"1110381637","563911552","136015984","1036.64","281.6","12.29","277","163","90","281.6","12.29","0",
"1110381638","563911360","136017920","1049.06","281.4","12.336","262","163","91","281.4","12.336","0",
"1110381639","563911104","136019856","1061.41","281.20000000000005","12.365","256","163","91","281.20000000000005","12.365","0",
"1110381640","563910912","136021776","1073.68","281.20000000000005","12.386","256","163","91","281.20000000000005","12.386","0",
"1110381641","563910656","136023728","1086.2","281.0","12.429","286","163","91","281.0","12.429","0",
"1110381642","563910336","136025648","1098.66","281.0","12.48","286","163","92","281.0","12.48","0",
"1110381643","563910016","136027584","1111.05","281.0","12.473","286","163","92","281.0","12.473","0",
"1110381644","563909824","136029568","1123.62","280.79999999999995","12.494","296","163","92","280.79999999999995","12.494","0",
"1110381645","563909568","136031520","1136.14","280.79999999999995","12.568","296","163","92","280.79999999999995","12.568","0",
"1110381646","563908992","136033264","1148.55","280.6","12.677","311","162","92","280.6","12.677","0",
"1110381647","563907968","136034576","1161.53","280.4","12.867","326","162","92","280.4","12.867","0",
"1110381648","563906624","136035280","1174.51","280.20000000000005","13.085","327","162","93","280.20000000000005","13.085","0",
"1110381649","563905280","136035840","1187.69","280.0","13.268","303","162","94","280.0","13.268","0",
"1110381650","563903936","136036608","1201.02","279.79999999999995","13.406","309","162","94","279.79999999999995","13.406","0",
"1110381651","563902720","136037728","1214.47","279.79999999999995","13.472","318","162","93","279.79999999999995","13.472","0",
"1110381652","563901632","136039120","1227.97","279.79999999999995","13.517","318","162","93","279.79999999999995","13.517","0",
"1110381653","563900544","136040640","1241.49","279.79999999999995","13.527","284","162","94","279.79999999999995","13.527","0",
"1110381654","563899584","136042192","1255.01","279.79999999999995","13.501","284","162","94","279.79999999999995","13.501","0",
"1110381655","563898624","136043776","1268.5","279.79999999999995","13.494","315","162","94","279.79999999999995","13.494","0",
"1110381656","563897664","136045360","1281.9","279.79999999999995","13.291","289","162","94","279.79999999999995","13.291","0",
"1110381657","563896768","136046944","1295.09","279.79999999999995","13.086","285","162","92","279.79999999999995","13.086","0",
"1110381658","563895808","136048512","1307.99","280.0","12.758","235","162","93","280.0","12.758","0",
"1110381659","563894976","136050064","1320.71","280.0","12.701","240","162","93","280.0","12.701","0",
"1110381660","563894080","136051616","1333.4","280.0","12.67","309","162","92","280.0","12.67","0",
"1110381661","563893184","136053168","1346.08","280.0","12.681","309","162","92","280.0","12.681","0",
"1110381662","563892352","136054736","1358.77","280.20000000000005","12.69","328","162","91","280.20000000000005","12.69","0",
"1110381663","563891520","136056304","1371.43","280.20000000000005","12.606","328","162","91","280.20000000000005","12.606","0",
"1110381664","563890752","136057936","1383.96","280.20000000000005","12.457","295","162","92","280.20000000000005","12.457","0",
"1110381665","563890048","136059616","1396.34","280.4","12.297","301","162","92","280.4","12.297","0",
"1110381666","563889472","136061344","1408.52","280.6","12.081","255","162","92","280.6","12.081","0",
"1110381667","563888896","136063040","1420.51","280.79999999999995","11.892","271","162","91","280.79999999999995","11.892","0",
"1110381668","563888256","136064704","1432.32","280.79999999999995","11.751","279","162","90","280.79999999999995","11.751","0",
"1110381669","563887680","136066352","1444.01","281.0","11.631","310","162","90","281.0","11.631","0",
"1110381670","563887168","136068016","1455.6","281.0","11.551","310","162","90","281.0","11.551","0",
"1110381671","563886592","136069632","1467.14","281.20000000000005","11.52","353","162","90","281.20000000000005","11.52","0",
"1110381672","563886016","136071232","1478.64","281.4","11.494","353","162","90","281.4","11.494","0",
"1110381673","563885440","136072864","1490.1","281.6","11.391","344","162","90","281.6","11.391","0",
"1110381674","563884480","136073920","1501.42","281.79999999999995","11.285","349","162","91","281.79999999999995","11.285","0",
"1110381675","563883328","136073824","1512.71","281.79999999999995","11.296","322","162","90","281.79999999999995","11.296","0",
"1110381676","563882112","136073328","1524.06","281.79999999999995","11.42","356","162","90","281.79999999999995","11.42","0",
"1110381677","563880960","136072848","1535.53","281.79999999999995","11.544","358","162","91","281.79999999999995","11.544","0",
"1110381678","563879744","136072496","1547.16","281.79999999999995","11.667","282","162","92","281.79999999999995","11.667","0",
"1110381679","563878464","136072224","1558.74","281.79999999999995","11.561","282","162","92","281.79999999999995","11.561","0",
"1110381680","563877248","136071824","1570.32","282.0","11.625","319","162","92","282.0","11.625","0",
"1110381681","563876032","136071440","1582.0","282.0","11.729","319","163","92","282.0","11.729","0",
"1110381682","563874816","136071056","1593.78","282.0","11.83","319","163","92","282.0","11.83","0",
"1110381683","563873536","136070816","1605.65","282.0","11.924","313","163","91","282.0","11.924","0",
"1110381684","563872256","136070944","1617.62","282.0","12.014","307","163","92","282.0","12.014","0",
"1110381685","563871168","136071872","1629.68","282.0","12.118","309","163","92","282.0","12.118","0",
"1110381686","563870592","136073584","1641.86","281.79999999999995","12.228","299","163","92","281.79999999999995","12.228","0",
"1110381687","563870400","136075504","1654.14","281.79999999999995","12.338","300","163","92","281.79999999999995","12.338","0",
"1110381688","563870400","136077472","1666.53","281.79999999999995","12.438","300","164","92","281.79999999999995","12.438","0",
"1110381689","563870464","136079456","1679.02","281.79999999999995","12.543","306","164","93","281.79999999999995","12.543","0",
"1110381690","563870592","136081440","1691.62","281.6","12.644","306","164","93","281.6","12.644","0",
"1110381691","563870784","136083440","1704.32","281.6","12.734","291","164","93","281.6","12.734","0",
"1110381692","563870976","136085456","1717.1","281.6","12.843","315","164","93","281.6","12.843","0",
"1110381693","563871168","136087488","1729.98","281.4","12.929","277","164","92","281.4","12.929","0",
"1110381694","563871360","136089536","1742.96","281.4","13.025","267","163","93","281.4","13.025","0",
"1110381695","563871552","136091600","1756.07","281.20000000000005","13.164","273","163","93","281.20000000000005","13.164","0",
"1110381696","563871872","136093648","1769.32","280.79999999999995","13.34","289","163","93","280.79999999999995","13.34","0",
"1110381697","563872256","136095696","1782.77","280.6","13.553","289","163","93","280.6","13.553","0",
"1110381698","563872640","136097808","1796.43","280.20000000000005","13.758","286","163","93","280.20000000000005","13.758","0",
"1110381699","563872704","136100000","1810.28","280.0","13.938","286","163","93","280.0","13.938","0",
"1110381700","563872064","136101984","1824.26","279.79999999999995","13.997","282","163","94","279.79999999999995","13.997","0",
"1110381701","563870912","136103360","1838.23","280.0","13.918","292","163","94","280.0","13.918","0",
"1110381702","563869568","136104288","1852.08","280.20000000000005","13.782","301","163","94","280.20000000000005","13.782","0",
"1110381703","563868224","136104992","1865.55","280.4","13.619","303","163","93","280.4","13.619","0",
"1110381704","563866752","136105600","1879.33","280.6","13.477","317","163","93","280.6","13.477","0",
"1110381705","563865408","136106160","1892.5","280.79999999999995","13.334","284","163","92","280.79999999999995","13.334","0",
"1110381706","563864000","136106768","1905.99","281.20000000000005","13.195","284","163","92","281.20000000000005","13.195","0",
"1110381707","563862720","136107408","1919.13","281.20000000000005","13.08","287","163","90","281.20000000000005","13.08","0",
"1110381708","563861312","136108064","1932.14","281.6","12.942","287","163","90","281.6","12.942","0",
"1110381709","563860032","136108640","1944.77","281.79999999999995","12.765","235","163","90","281.79999999999995","12.765","0",
"1110381710","563858752","136109232","1957.46","281.79999999999995","12.624","283","164","89","281.79999999999995","12.624","0",
"1110381711","563857472","136109808","1970.02","282.0","12.492","278","164","88","282.0","12.492","0",
"1110381712","563856192","136110368","1982.42","282.20000000000005","12.31","222","165","88","282.20000000000005","12.31","0",
"1110381713","563854912","136110928","1994.89","282.4","12.218","275","165","86","282.4","12.218","0",
"1110381714","563853696","136111520","2006.83","282.4","12.064","257","165","87","282.4","12.064","0",
"1110381715","563852480","136112160","2018.87","282.4","12.045","268","165","87","282.4","12.045","0",
"1110381716","563851264","136112848","2031.13","282.20000000000005","12.051","235","165","87","282.20000000000005","12.051","0",
"1110381717","563850048","136113520","2042.97","282.0","12.051","235","165","87","282.0","12.051","0",
"1110381718","563848896","136114224","2055.03","282.0","12.071","241","165","86","282.0","12.071","0",
"1110381719","563847616","136114960","2067.12","281.79999999999995","12.098","254","165","87","281.79999999999995","12.098","0",
"1110381720","563846464","136115696","2079.43","281.6","12.11","259","165","87","281.6","12.11","0",
"1110381721","563845248","136116448","2091.34","281.6","12.113","293","165","88","281.6","12.113","0",
"1110381722","563844032","136117248","2103.66","281.6","12.114","327","166","88","281.6","12.114","0",
"1110381723","563842880","136118032","2115.53","281.79999999999995","12.009","279","166","89","281.79999999999995","12.009","0",
"1110381724","563841728","136118816","2127.66","281.79999999999995","11.832","279","166","89","281.79999999999995","11.832","0",
"1110381725","563840576","136119568","2139.19","282.0","11.629","273","165","89","282.0","11.629","0",
"1110381726","563839424","136120320","2150.72","282.4","11.443","306","165","88","282.4","11.443","0",
"1110381727","563838336","136121088","2162.08","282.6","11.271","317","165","88","282.6","11.271","0",
"1110381728","563837248","136121856","2173.26","282.79999999999995","11.107","309","165","87","282.79999999999995","11.107","0",
"1110381729","563836224","136122640","2184.3","283.0","10.962","291","165","87","283.0","10.962","0",
"1110381730","563835136","136123456","2195.38","283.20000000000005","10.852","300","165","87","283.20000000000005","10.852","0",
"1110381731","563834176","136124256","2206.0","283.4","10.757","278","165","87","283.4","10.757","0",
"1110381732","563833088","136125120","2216.92","283.4","10.724","274","165","85","283.4","10.724","0",
"1110381733","563832128","136125888","2227.47","283.4","10.745","274","165","85","283.4","10.745","0",
"1110381734","563831040","136126640","2238.42","283.4","10.804","263","164","87","283.4","10.804","0",
"1110381735","563830016","136127376","2249.26","283.4","10.859","263","164","87","283.4","10.859","0",
"1110381736","563828992","136128112","2260.16","283.4","10.947","285","164","87","283.4","10.947","0",
"1110381737","563827904","136128864","2270.96","283.20000000000005","11.031","269","164","87","283.20000000000005","11.031","0",
"1110381738","563826816","136129648","2282.04","283.20000000000005","11.122","271","164","87","283.20000000000005","11.122","0",
"1110381739","563825792","136130496","2293.41","283.20000000000005","11.246","302","164","88","283.20000000000005","11.246","0",
"1110381740","563824768","136131456","2304.54","283.0","11.386","304","164","89","283.0","11.386","0",
"1110381741","563823808","136132576","2316.0","283.0","11.543","317","164","90","283.0","11.543","0",
"1110381742","563822848","136133824","2327.83","282.79999999999995","11.722","317","163","90","282.79999999999995","11.722","0",
"1110381743","563821888","136135024","2339.63","282.79999999999995","11.864","270","163","90","282.79999999999995","11.864","0",
"1110381744","563820864","136136144","2351.35","282.6","11.964","270","163","90","282.6","11.964","0",
"1110381745","563819712","136136944","2363.36","282.4","12.075","273","163","91","282.4","12.075","0",
"1110381746","563818496","136136512","2375.75","282.20000000000005","12.288","274","164","91","282.20000000000005","12.288","0",
"1110381747","563817920","136134832","2387.84","281.79999999999995","12.371","236","164","91","281.79999999999995","12.371","0",
"1110381748","563817728","136132864","2400.31","281.6","12.557","205","164","90","281.6","12.557","0",
"1110381749","563817600","136130864","2412.93","281.20000000000005","12.684","232","164","90","281.20000000000005","12.684","0",
"1110381750","563817408","136128864","2425.73","280.6","12.897","222","164","91","280.6","12.897","0",
"1110381751","563817216","136126768","2438.91","280.4","12.991","222","164","91","280.4","12.991","0",
"1110381752","563817024","136124768","2451.71","280.0","13.054","256","164","90","280.0","13.054","0",
"1110381753","563816896","136122704","2464.78","279.79999999999995","13.08","256","164","90","279.79999999999995","13.08","0",
"1110381754","563816704","136120640","2477.85","279.6","13.042","254","165","91","279.6","13.042","0",
"1110381755","563816448","136118608","2490.84","279.6","12.925","263","165","91","279.6","12.925","0",
"1110381756","563816256","136116592","2503.68","279.79999999999995","12.731","278","165","91","279.79999999999995","12.731","0",
"1110381757","563815936","136114624","2516.31","280.0","12.532","287","165","91","280.0","12.532","0",
"1110381758","563815744","136112672","2528.73","280.20000000000005","12.304","334","165","90","280.20000000000005","12.304","0",
"1110381759","563815488","136110784","2540.92","280.4","12.112","343","164","91","280.4","12.112","0",
"1110381760","563815168","136108912","2553.0","280.6","12.053","343","164","91","280.6","12.053","0",
"1110381761","563814848","136107040","2565.02","281.0","11.996","303","164","90","281.0","11.996","0",
"1110381762","563814528","136105184","2577.16","281.20000000000005","11.845","303","164","90","281.20000000000005","11.845","0",
"1110381763","563814208","136103408","2588.72","281.4","11.676","295","164","89","281.4","11.676","0",
"1110381764","563813824","136101648","2600.34","281.6","11.581","335","164","90","281.6","11.581","0",
"1110381765","563813376","136099936","2612.07","281.6","11.528","310","164","89","281.6","11.528","0",
"1110381766","563812800","136098288","2623.43","281.79999999999995","11.557","318","164","89","281.79999999999995","11.557","0",
"1110381767","563812288","136096608","2635.21","281.79999999999995","11.64","356","165","89","281.79999999999995","11.64","0",
"1110381768","563811776","136094944","2646.7","282.0","11.7","330","164","89","282.0","11.7","0",
"1110381769","563811392","136093184","2658.43","282.0","11.76","330","164","89","282.0","11.76","0",
"1110381770","563810944","136091376","2670.41","282.0","11.83","347","165","91","282.0","11.83","0",
"1110381771","563810560","136089584","2682.29","282.20000000000005","11.934","347","165","91","282.20000000000005","11.934","0",
"1110381772","563810240","136087744","2694.29","282.20000000000005","12.053","386","165","91","282.20000000000005","12.053","0",
"1110381773","563809856","136085888","2706.4","282.20000000000005","12.16","403","165","92","282.20000000000005","12.16","0",
"1110381774","563809600","136084000","2718.61","282.4","12.258","407","165","92","282.4","12.258","0",
"1110381775","563809344","136082080","2730.9","282.4","12.321","406","165","94","282.4","12.321","0",
"1110381776","563809024","136080160","2743.23","282.6","12.318","363","166","95","282.6","12.318","0",
"1110381777","563808832","136078240","2755.53","282.79999999999995","12.286","340","166","95","282.79999999999995","12.286","0",
"1110381778","563808576","136076320","2767.79","283.0","12.234","340","166","95","283.0","12.234","0",
"1110381779","563808384","136074400","2780.01","283.20000000000005","12.208","347","166","94","283.20000000000005","12.208","0",
"1110381780","563808128","136072528","2792.0","283.4","12.154","347","166","94","283.4","12.154","0",
"1110381781","563807936","136070592","2804.33","283.6","12.113","364","166","94","283.6","12.113","0",
"1110381782","563807680","136068704","2816.42","284.0","12.087","373","166","94","284.0","12.087","0",
"1110381783","563807424","136066800","2828.51","284.20000000000005","12.078","381","167","94","284.20000000000005","12.078","0",
"1110381784","563807232","136064912","2840.58","284.4","12.058","368","167","93","284.4","12.058","0",
"1110381785","563806976","136063024","2852.62","284.6","12.031","368","167","94","284.6","12.031","0",
"1110381786","563806784","136061152","2864.64","284.79999999999995","12.011","400","167","93","284.79999999999995","12.011","0",
"1110381787","563806528","136059264","2876.66","285.0","12.027","400","167","93","285.0","12.027","0",
"1110381788","563806336","136057376","2888.68","285.20000000000005","12.016","359","167","92","285.20000000000005","12.016","0",
"1110381789","563806080","136055504","2900.69","285.4","11.998","359","167","92","285.4","11.998","0",
"1110381790","563805888","136053632","2912.68","285.6","11.995","377","167","93","285.6","11.995","0",
"1110381791","563805696","136051744","2924.67","285.79999999999995","11.988","376","167","93","285.79999999999995","11.988","0",
"1110381792","563805440","136049872","2936.65","286.0","11.969","366","167","93","286.0","11.969","0",
"1110381793","563805248","136048000","2948.62","286.20000000000005","11.959","379","167","93","286.20000000000005","11.959","0",
"1110381794","563805056","136046112","2960.57","286.4","11.95","366","167","92","286.4","11.95","0",
"1110381795","563804864","136044240","2972.53","286.6","11.969","412","168","94","286.6","11.969","0",
"1110381796","563804672","136042352","2984.51","286.79999999999995","11.994","412","168","94","286.79999999999995","11.994","0",
"1110381797","563804416","136040480","2996.46","287.0","11.897","481","168","87","287.0","11.897","0",
"1110381798","563804288","136038592","3008.41","287.20000000000005","11.996","481","168","87","287.20000000000005","11.996","0",
"1110381799","563804032","136036736","3020.35","287.4","11.881","325","169","77","287.4","11.881","0",
"1110381800","563803840","136034864","3032.21","287.6","11.854","354","168","77","287.6","11.854","0",
"1110381801","563803584","136033008","3044.08","287.79999999999995","11.879","398","169","77","287.79999999999995","11.879","0",
"1110381802","563803328","136031152","3055.98","288.0","11.93","432","169","77","288.0","11.93","0",
"1110381803","563803200","136029280","3067.91","288.20000000000005","11.93","371","169","77","288.20000000000005","11.93","0",
"1110381804","563802944","136027440","3079.66","288.4","11.979","424","169","77","288.4","11.979","0",
"1110381805","563802688","136025536","3091.87","288.6","12.018","405","169","77","288.6","12.018","0",
"1110381806","563802432","136023664","3103.89","288.79999999999995","12.028","392","170","78","288.79999999999995","12.028","0",
"1110381807","563802240","136021776","3115.93","289.0","12.063","392","170","78","289.0","12.063","0",
"1110381808","563801920","136019888","3128.0","289.20000000000005","12.093","381","170","78","289.20000000000005","12.093","0",
"1110381809","563801664","136018000","3140.12","289.20000000000005","12.156","410","170","78","289.20000000000005","12.156","0",
"1110381810","563801408","136016112","3152.32","289.4","12.232","406","171","77","289.4","12.232","0",
"1110381811","563801088","136014256","3164.39","289.4","12.297","379","171","78","289.4","12.297","0",
"1110381812","563800704","136012320","3176.95","289.6","12.432","442","171","78","289.6","12.432","0",
"1110381813","563800320","136010464","3189.24","289.6","12.546","380","171","79","289.6","12.546","0",
"1110381814","563799872","136008576","3201.83","289.6","12.644","380","172","79","289.6","12.644","0",
"1110381815","563799424","136006688","3214.53","289.6","12.757","353","172","79","289.6","12.757","0",
"1110381816","563798912","136004800","3227.32","289.6","12.817","353","172","79","289.6","12.817","0",
"1110381817","563798336","136002928","3240.21","289.6","12.976","356","172","79","289.6","12.976","0",
"1110381818","563797760","136001040","3253.28","289.4","13.163","347","173","79","289.4","13.163","0",
"1110381819","563797184","135999088","3266.78","289.0","13.374","334","173","80","289.0","13.374","0",
"1110381820","563796544","135997152","3280.07","288.79999999999995","13.672","425","173","79","288.79999999999995","13.672","0",
"1110381821","563795968","135995104","3294.12","288.4","13.97","374","173","76","288.4","13.97","0",
"1110381822","563795328","135993120","3308.27","288.0","14.335","334","174","77","288.0","14.335","0",
"1110381823","563794496","135991120","3322.79","287.4","14.705","334","174","77","287.4","14.705","0",
"1110381824","563793664","135989088","3337.72","286.6","15.147","406","174","79","286.6","15.147","0",
"1110381825","563792896","135986928","3353.12","285.79999999999995","15.66","406","174","79","285.79999999999995","15.66","0",
"1110381826","563792448","135984544","3368.76","284.79999999999995","16.146","331","174","79","284.79999999999995","16.146","0",
"1110381827","563792960","135982096","3385.19","284.0","16.574","338","174","79","284.0","16.574","0",
"1110381828","563794304","135980224","3402.13","283.4","16.8","339","174","79","283.4","16.8","0",
"1110381829","563795776","135978816","3418.99","283.0","16.902","333","175","80","283.0","16.902","0",
"1110381830","563797440","135977664","3435.76","282.6","16.975","378","175","80","282.6","16.975","0",
"1110381831","563799104","135976640","3452.93","282.4","17.021","298","175","84","282.4","17.021","0",
"1110381832","563800832","135975712","3469.92","282.0","16.979","298","175","84","282.0","16.979","0",
"1110381833","563802560","135974816","3486.84","281.79999999999995","16.932","306","175","84","281.79999999999995","16.932","0",
"1110381834","563804288","135973920","3503.67","281.6","16.658","306","175","84","281.6","16.658","0",
"1110381835","563805952","135973136","3520.18","281.6","16.361","268","176","83","281.6","16.361","0",
"1110381836","563807616","135972432","3536.14","281.4","16.12","198","176","82","281.4","16.12","0",
"1110381837","563809280","135971808","3552.18","281.4","15.952","210","176","85","281.4","15.952","0",
"1110381838","563810944","135971216","3568.28","281.4","15.743","144","176","87","281.4","15.743","0",
"1110381839","563812608","135970688","3583.93","281.20000000000005","15.565","184","176","86","281.20000000000005","15.565","0",
"1110381840","563814208","135970224","3599.15","281.20000000000005","15.373","136","176","92","281.20000000000005","15.373","0",
"1110381841","563815808","135969760","3614.42","281.20000000000005","15.183","156","176","94","281.20000000000005","15.183","0",
"1110381842","563817408","135969360","3629.53","281.20000000000005","15.028","167","176","91","281.20000000000005","15.028","0",
"1110381843","563818944","135969040","3644.42","281.0","14.767","167","176","91","281.0","14.767","0",
"1110381844","563820608","135969040","3659.41","281.0","14.739","265","175","90","281.0","14.739","0",
