record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1087377494","567647435","-628945353","0.0","7.549","43.0","111","22","111",,,
"1087377495","567646910","-628946255","7.51","7.567","43.0","111","22","111",,,
"1087377496","567646442","-628947223","15.2","7.521","43.0","112","22","112",,,
"1087377497","567645967","-628948138","22.34","7.558","42.799999999999955","112","22","112",,,
"1087377498","567645467","-628949069","29.91","7.633","42.799999999999955","113","22","113",,,
"1087377499","567644953","-628949974","36.98","7.707","42.60000000000002","113","22","113","29.53",,
"1087377500","567644454","-628951010","45.17","7.623","42.60000000000002","114","21","114","29.53",,
"1087377501","567643969","-628952020","52.99","7.651","42.39999999999998","114","21","114","29.53",,
"1087377502","567643457","-628952989","60.61","7.614","42.39999999999998","115","21","115","29.53",,
"1087377503","567642968","-628954030","68.73","7.642","42.200000000000045","115","21","115","29.53",,
"1087377504","567642455","-628955002","76.34","7.67","42.200000000000045","116","21","116","28.34",,
"1087377505","567641935","-628956017","84.29","7.707","42.0","116","21","116","28.34",,
"1087377506","567641441","-628957099","92.62","7.726","42.0","116","21","116","28.34",,
"1087377507","567640934","-628958122","100.68","7.67","42.0","116","21","116","28.34",,
"1087377508","567640409","-628959096","108.66","7.623","41.799999999999955","117","21","117","28.34",,
"1087377509","567639905","-628960049","116.18","7.586","41.799999999999955","117","21","117","28.34",,
"1087377510","567639396","-628961032","124.16","7.567","41.60000000000002","117","21","117","29.53",,
"1087377511","567638894","-628961980","131.85","7.595","41.39999999999998","118","21","118","29.53",,
"1087377512","567638387","-628962890","139.32","7.614","41.39999999999998","118","21","118","29.53",,
"1087377513","567637870","-628963780","146.65","7.642","41.39999999999998","118","21","118","29.53",,
"1087377514","567637350","-628964668","154.08","7.539","41.200000000000045","119","21","119","28.74",,
"1087377515","567636875","-628965591","161.35","7.493","41.200000000000045","119","21","119","28.74",,
"1087377516","567636402","-628966528","168.8","7.455","41.0","119","21","119","28.74",,
"1087377517","567635958","-628967466","175.8","7.455","41.0","119","21","119","28.74",,
"1087377518","567635476","-628968387","183.23","7.241","41.0","119","21","119","28.74",,
"1087377519","567635000","-628969275","190.53","7.231","41.0","119","21","119","28.74",,
"1087377520","567634548","-628970090","197.0","7.045","41.0","119","21","119","28.61",,
"1087377521","567634080","-628970959","204.0","7.045","41.0","119","21","119","28.61",,
"1087377522","567633655","-628971911","211.3","7.073","41.0","119","21","119","28.61",,
"1087377523","567633236","-628972833","218.08","7.101","41.0","119","21","119","28.61",,
"1087377524","567632783","-628973785","225.57","7.045","41.0","120","21","120","28.61",,
"1087377525","567632335","-628974694","232.67","7.026","41.0","120","21","120","27.34",,
"1087377526","567631874","-628975573","239.65","7.007","41.0","120","21","120","27.34",,
"1087377527","567631392","-628976423","246.81","6.979","41.0","120","21","120","27.34",,
"1087377528","567630908","-628977221","253.49","7.035","41.200000000000045","121","21","121","27.34",,
"1087377529","567630399","-628978008","260.22","6.998","41.200000000000045","121","21","121","26.49",,
"1087377530","567629872","-628978796","267.15","6.895","41.200000000000045","121","21","121","26.49",,
"1087377531","567629329","-628979565","274.21","6.83","41.200000000000045","122","21","122","26.49",,
"1087377532","567628793","-628980324","281.11","6.821","41.39999999999998","122","21","122","26.49",,
"1087377533","567628246","-628981060","288.02","6.783","41.60000000000002","122","21","122","26.49",,
"1087377534","567627699","-628981777","294.94","6.709","41.60000000000002","123","21","123","25.93",,
"1087377535","567627172","-628982472","301.44","6.653","41.799999999999955","123","21","123","25.93",,
"1087377536","567626624","-628983172","308.28","6.643","42.0","123","21","123","25.93",,
"1087377537","567626089","-628983823","314.75","6.531","42.200000000000045","123","21","123","25.93",,
"1087377538","567625542","-628984398","320.95","6.382","42.200000000000045","123","21","123","25.93",,
"1087377539","567624984","-628984956","327.14","6.261","42.200000000000045","123","21","123","25.93",,
"1087377540","567624427","-628985533","333.57","6.149","42.39999999999998","124","21","124","27.13",,
"1087377541","567623893","-628986088","339.61","6.037","42.39999999999998","124","21","124","27.13",,
"1087377542","567623363","-628986636","345.68","5.953","42.60000000000002","124","21","124","27.13",,
"1087377543","567622863","-628987166","351.38","5.766","42.799999999999955","123","21","123","27.13",,
"1087377544","567622366","-628987667","357.01","5.589","43.0","123","21","123","25.56",,
"1087377545","567621920","-628988196","362.31","5.356","43.0","123","21","123","25.56",,
"1087377546","567621482","-628988659","367.32","5.011","43.200000000000045","123","21","123","25.56",,
"1087377547","567621092","-628989051","371.69","4.376","43.200000000000045","123","21","123","25.56",,
"1087377548","567620755","-628989400","375.53","3.751","43.200000000000045","123","21","123","25.56",,
"1087377549","567620467","-628989689","378.76","3.107","43.39999999999998","122","21","122","24.92",,
"1087377550","567620234","-628989997","381.7","2.725","43.39999999999998","121","21","121","24.92",,
"1087377551","567620060","-628990268","384.15","2.23","43.39999999999998","120","21","120","24.92",,
"1087377552","567619916","-628990454","386.02","1.847","43.39999999999998","119","21","119","24.92",,
"1087377553","567619734","-628990729","388.43","2.547","43.39999999999998","118","21","118","24.92",,
"1087377554","567619471","-628991018","391.48","3.359","43.39999999999998","117","21","117","24.92",,
"1087377555","567619126","-628991326","394.92","4.124","43.39999999999998","116","21","116","24.48",,
"1087377556","567618628","-628991743","400.34","5.123","43.39999999999998","115","21","115","24.48",,
"1087377557","567618156","-628992219","405.74","5.384","43.39999999999998","114","21","114","24.48",,
"1087377558","567617653","-628992772","411.63","5.85","43.200000000000045","114","21","114","24.48",,
"1087377559","567617135","-628993325","417.47","6.074","43.200000000000045","113","21","113","23.41",,
"1087377560","567616581","-628993905","423.85","6.242","43.39999999999998","113","21","113","23.41",,
"1087377561","567616020","-628994513","430.23","6.42","43.39999999999998","114","21","114","23.41",,
"1087377562","567615440","-628995135","436.97","6.42","43.39999999999998","114","21","114","23.41",,
"1087377563","567614846","-628995733","443.73","6.503","43.39999999999998","115","21","115","23.41",,
"1087377564","567614276","-628996329","450.23","6.531","43.39999999999998","115","21","115","21.9",,
"1087377565","567613720","-628996954","456.78","6.503","43.39999999999998","116","21","116","21.9",,
"1087377566","567613150","-628997536","463.25","6.476","43.39999999999998","117","21","117","21.9",,
"1087377567","567612597","-628998143","469.68","6.438","43.39999999999998","118","21","118","21.9",,
"1087377568","567612034","-628998721","476.08","6.429","43.39999999999998","118","21","118","21.9",,
"1087377569","567611490","-628999311","482.39","6.336","43.60000000000002","119","20","119","22.48",,
"1087377570","567610963","-628999875","488.39","6.158","43.60000000000002","119","21","119","22.48",,
"1087377571","567610421","-629000425","494.47","6.112","43.799999999999955","120","21","120","22.48",,
"1087377572","567609893","-629001001","500.65","6.0","43.799999999999955","120","20","120","22.48",,
