record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],
"1092594015","357.77","35.799999999999955","109","22","109","20.97","567635804","-628863387","8.603",,
"1092594016","365.11","35.799999999999955","108","22","108","20.97","567635130","-628862636","8.36",,
"1092594017","373.63","36.0","108","22","108","20.97","567634436","-628861799","8.202",,
"1092594018","381.91","36.0","108","22","108","21.46","567633698","-628861067","8.174",,
"1092594019","390.34","36.200000000000045","108","22","108","21.46","567632924","-628860440","8.127",,
"1092594020","398.13","36.200000000000045","108","22","108","21.46","567632155","-628859896","8.146",,
"1092594021","406.47","36.39999999999998","108","22","108","21.46","567631342","-628859378","8.155",,
"1092594022","415.34","36.39999999999998","108","22","108","21.46","567630480","-628859020","8.174",,
"1092594023","423.48","36.39999999999998","108","22","108","22.18","567629661","-628858788","8.183",,
"1092594024","430.46","36.60000000000002","108","22","108","22.18","567628899","-628858605","8.314",,
"1092594025","437.92","37.0","108","22","108","22.18","567628126","-628858301","8.37",,
"1092594026","445.36","37.200000000000045","108","22","108","22.18","567627335","-628857962","8.472",,
"1092594027","453.28","37.200000000000045","109","22","109","22.18","567626487","-628857546","8.808",,
"1092594028","462.31","37.39999999999998","109","22","109","23.84","567625590","-628857115","8.948",,
"1092594029","470.69","37.39999999999998","109","22","109","23.84","567624700","-628856782","8.911",,
"1092594030","479.94","37.39999999999998","110","22","110","23.84","567623781","-628856379","9.069",,
"1092594031","488.51","37.39999999999998","110","22","110","23.84","567622884","-628855987","9.181",,
"1092594032","497.56","37.0","110","22","110","23.84","567621956","-628855551","9.377",,
"1092594033","506.64","36.60000000000002","110","22","110","25.34","567620992","-628855114","9.751",,
"1092594034","516.72","36.200000000000045","110","22","110","25.34","567619929","-628854702","10.254",,
"1092594035","527.54","35.799999999999955","110","22","110","25.34","567618808","-628854247","10.684",,
"1092594036","538.55","35.39999999999998","110","22","110","25.34","567617656","-628853813","11.085",,
"1092594037","550.53","35.200000000000045","111","22","111","26.34","567616421","-628853378","11.533",,
"1092594038","562.85","34.60000000000002","111","22","111","26.34","567615127","-628853016","12.261",,
"1092594039","575.7","33.60000000000002","111","22","111","26.34","567613750","-628852818","12.988",,
"1092594040","589.86","32.60000000000002","111","22","111","26.34","567612273","-628852723","13.828",,
"1092594041","603.37","31.600000000000023","110","22","110","26.34","567610782","-628852622","14.425",,
"1092594042","618.66","30.399999999999977","110","22","110","26.34","567609149","-628852421","15.125",,
"1092594043","634.19","28.799999999999955","110","22","110","26.62","567607469","-628852267","15.601",,
"1092594044","650.36","27.200000000000045","109","22","109","26.62","567605761","-628852103","15.582",,
"1092594045","666.5","25.399999999999977","110","22","110","26.62","567604024","-628851972","16.049",,
"1092594046","682.53","23.799999999999955","110","22","110","26.62","567602328","-628851861","15.638",,
"1092594047","698.52","21.799999999999955","109","21","109","26.01","567600611","-628851765","15.927",,
"1092594048","714.13","20.200000000000045","109","21","109","26.01","567598931","-628851702","15.713",,
"1092594049","729.61","19.0","110","21","110","26.01","567597256","-628851592","15.396",,
"1092594050","744.49","18.200000000000045","110","21","110","26.01","567595665","-628851529","14.677",,
"1092594051","759.02","17.200000000000045","109","21","109","26.01","567594109","-628851476","14.099",,
"1092594052","773.27","16.200000000000045","108","21","108","26.01","567592541","-628851521","14.229",,
"1092594053","787.92","16.200000000000045","108","21","108","26.01","567591025","-628851621","13.651",,
"1092594054","801.72","16.200000000000045","107","21","107","26.01","567589566","-628851804","13.567",,
"1092594055","814.51","16.200000000000045","106","21","106","26.01","567588155","-628851973","13.306",,
"1092594056","827.65","16.200000000000045","106","21","106","26.01","567586765","-628852127","12.746",,
"1092594057","840.17","16.399999999999977","106","21","106","26.01","567585427","-628852241","12.419",,
"1092594058","852.84","16.399999999999977","108","21","108","24.03","567584094","-628852377","12.345",,
"1092594059","864.35","16.399999999999977","108","21","108","24.03","567582851","-628852486","11.897",,
"1092594060","875.61","16.799999999999955","107","21","107","24.03","567581633","-628852560","11.449",,
"1092594061","886.9","16.799999999999955","105","21","105","24.03","567580416","-628852714","11.365",,
"1092594062","898.06","17.200000000000045","105","21","105","24.03","567579250","-628853041","11.16",,
"1092594063","908.61","17.600000000000023","104","21","104","22.71","567578162","-628853522","10.814",,
"1092594064","918.97","17.799999999999955","103","21","103","22.71","567577088","-628854024","10.6",,
"1092594065","928.99","18.200000000000045","103","21","103","22.71","567576135","-628854680","9.723",,
"1092594066","937.51","18.200000000000045","103","21","103","22.71","567575323","-628855328","8.687",,
"1092594067","945.66","18.399999999999977","103","21","103","22.71","567574563","-628855965","7.95",,
"1092594068","953.1","18.799999999999955","103","21","103","22.23","567573885","-628856537","7.091",,
"1092594069","959.29","19.600000000000023","100","21","100","22.23","567573295","-628857035","6.364",,
"1092594070","965.23","20.399999999999977","101","21","101","22.23","567572744","-628857440","5.626",,
"1092594071","970.49","21.399999999999977","101","21","101","22.23","567572270","-628857881","5.235",,
"1092594072","974.56","22.200000000000045","102","21","102","22.23","567571880","-628858253","4.703",,
"1092594073","979.18","23.200000000000045","103","21","103","22.69","567571444","-628858602","4.441",,
"1092594074","983.57","24.0","104","21","104","22.69","567571044","-628858924","4.255",,
"1092594075","988.03","24.799999999999955","104","21","104","22.69","567570610","-628859287","4.749",,
"1092594076","992.86","25.200000000000045","106","21","106","22.69","567570125","-628859526","4.861",,
"1092594077","997.56","25.799999999999955","108","21","108","22.21","567569633","-628859817","5.067",,
"1092594078","1002.25","26.200000000000045","110","21","110","22.21","567569186","-628860152","4.507",,
"1092594079","1007.17","26.600000000000023","111","21","111","22.21","567568669","-628860432","4.749",,
"1092594080","1012.2","27.0","113","21","113","22.21","567568148","-628860638","4.516",,
"1092594081","1017.51","27.399999999999977","115","21","115","22.21","567567575","-628860729","4.777",,
"1092594082","1022.17","27.799999999999955","117","21","117","22.29","567567085","-628860750","4.208",,
"1092594083","1026.8","28.200000000000045","118","21","118","22.29","567566581","-628860711","4.292",,
"1092594084","1031.32","28.600000000000023","120","21","120","22.29","567566110","-628860603","4.255",,
"1092594085","1035.49","29.0","122","21","122","22.29","567565679","-628860466","4.012",,
"1092594086","1039.89","29.600000000000023","123","21","123","22.29","567565252","-628860278","4.04",,
"1092594087","1043.3","30.0","125","21","125","22.34","567564861","-628860128","4.003",,
"1092594088","1047.69","30.399999999999977","126","21","126","22.34","567564432","-628859934","4.012",,
"1092594089","1051.75","30.799999999999955","127","21","127","22.34","567564001","-628859793","4.171",,
"1092594090","1055.83","31.200000000000045","128","21","128","22.34","567563571","-628859557","4.404",,
"1092594091","1060.95","31.600000000000023","129","21","129","22.34","567563101","-628859251","4.731",,
"1092594092","1065.28","32.200000000000045","130","21","130","22.34","567562668","-628858963","4.749",,
"1092594093","1069.59","32.60000000000002","131","21","131","22.37","567562236","-628858627","4.693",,
"1092594094","1074.24","32.799999999999955","131","21","131","22.37","567561758","-628858270","4.777",,
"1092594095","1080.23","33.200000000000045","132","21","132","22.37","567561217","-628857931","4.815",,
"1092594096","1084.97","33.39999999999998","132","21","132","22.37","567560738","-628857688","4.824",,
"1092594097","1089.59","33.60000000000002","133","21","133","22.37","567560259","-628857424","4.824",,
"1092594098","1094.92","33.60000000000002","133","21","133","22.39","567559760","-628857054","4.955",,
"1092594099","1099.9","33.60000000000002","133","21","133","22.39","567559233","-628856718","5.253",,
"1092594100","1105.84","33.799999999999955","134","21","134","22.39","567558699","-628856397","4.927",,
"1092594101","1110.52","33.799999999999955","134","21","134","22.39","567558174","-628856155","5.207",,
"1092594102","1116.36","34.0","134","20","134","22.39","567557590","-628855875","5.393",,
"1092594103","1122.12","34.200000000000045","134","20","134","22.8","567557058","-628855579","5.076",,
"1092594104","1126.79","34.60000000000002","134","20","134","22.8","567556547","-628855345","5.207",,
"1092594105","1132.18","35.0","135","20","135","22.8","567556001","-628855125","5.188",,
"1092594106","1137.19","35.39999999999998","135","20","135","22.8","567555485","-628854844","5.179",,
"1092594107","1142.5","35.60000000000002","135","20","135","23.07","567554960","-628854558","5.16",,
"1092594108","1147.54","36.0","135","20","135","23.07","567554454","-628854286","5.085",,
"1092594109","1152.69","36.200000000000045","135","20","135","23.07","567553932","-628854009","5.291",,
"1092594110","1157.93","36.60000000000002","135","20","135","23.07","567553413","-628853717","5.337",,
"1092594111","1162.78","36.60000000000002","135","20","135","23.07","567552917","-628853420","5.235",,
"1092594112","1167.99","37.0","135","20","135","23.07","567552399","-628853143","5.216",,
"1092594113","1173.01","37.200000000000045","135","20","135","22.86","567551910","-628852842","5.104",,
"1092594114","1177.75","37.39999999999998","135","20","135","22.86","567551436","-628852513","5.104",,
"1092594115","1182.41","37.60000000000002","135","20","135","22.86","567550964","-628852196","4.917",,
"1092594116","1187.24","37.799999999999955","135","20","135","22.86","567550477","-628851884","4.833",,
"1092594117","1192.89","38.0","135","20","135","22.86","567549962","-628851581","4.815",,
"1092594118","1197.37","38.200000000000045","135","20","135","24.3","567549519","-628851368","4.665",,
"1092594119","1201.4","38.39999999999998","134","20","134","24.3","567549111","-628851134","4.507",,
"1092594120","1205.22","38.60000000000002","134","20","134","24.3","567548725","-628850875","4.292",,
"1092594121","1209.1","38.799999999999955","134","20","134","24.3","567548305","-628850642","4.385",,
"1092594122","1213.37","39.0","134","20","134","25.25","567547848","-628850419","4.367",,
"1092594123","1218.09","39.39999999999998","134","20","134","25.25","567547369","-628850139","4.423",,
"1092594124","1223.03","39.60000000000002","134","20","134","25.25","567546878","-628849911","4.348",,
"1092594125","1227.79","40.200000000000045","134","20","134","25.25","567546434","-628849642","4.208",,
"1092594126","1231.86","40.39999999999998","133","20","133","25.25","567546032","-628849366","4.18",,
"1092594127","1236.2","40.799999999999955","133","20","133","26.68","567545609","-628849092","4.217",,
"1092594128","1240.3","41.0","133","20","133","26.68","567545201","-628848842","4.106",,
"1092594129","1244.51","41.200000000000045","133","20","133","26.68","567544789","-628848580","4.143",,
"1092594130","1248.36","41.60000000000002","133","20","133","26.68","567544389","-628848352","4.124",,
"1092594131","1252.99","41.799999999999955","133","20","133","26.68","567543963","-628848107","4.227",,
"1092594132","1256.62","42.0","133","20","133","26.68","567543565","-628847936","4.283",,
"1092594133","1260.46","42.200000000000045","134","20","134","27.86","567543148","-628847762","4.199",,
"1092594134","1265.11","42.60000000000002","134","20","134","27.86","567542700","-628847564","4.217",,
"1092594135","1269.23","42.799999999999955","134","20","134","27.86","567542266","-628847397","4.273",,
"1092594136","1273.47","43.200000000000045","134","20","134","27.86","567541827","-628847197","4.264",,
"1092594137","1277.83","43.39999999999998","134","20","134","28.81","567541388","-628846970","4.357",,
"1092594138","1282.68","43.60000000000002","134","20","134","28.81","567540947","-628846658","4.367",,
"1092594139","1286.8","43.799999999999955","134","20","134","28.81","567540534","-628846463","4.385",,
"1092594140","1290.8","44.200000000000045","134","20","134","28.81","567540123","-628846269","4.441",,
"1092594141","1295.06","44.60000000000002","134","20","134","28.81","567539694","-628846090","4.619",,
"1092594142","1299.24","44.799999999999955","134","20","134","29.05","567539264","-628845912","4.684",,
"1092594143","1303.32","45.0","134","20","134","29.05","567538817","-628845751","4.768",,
"1092594144","1307.74","45.39999999999998","134","20","134","29.05","567538340","-628845557","4.908",,
"1092594145","1312.71","45.60000000000002","134","20","134","29.05","567537843","-628845334","4.796",,
"1092594146","1317.65","45.799999999999955","134","20","134","29.05","567537356","-628845107","4.824",,
"1092594147","1321.99","46.0","134","20","134","29.99","567536909","-628844840","4.796",,
"1092594148","1326.71","46.200000000000045","134","20","134","29.99","567536420","-628844623","4.899",,
"1092594149","1331.49","46.39999999999998","134","20","134","29.99","567535913","-628844403","5.104",,
"1092594150","1336.88","46.60000000000002","133","20","133","29.99","567535364","-628844148","5.318",,
"1092594151","1341.91","46.799999999999955","133","20","133","29.99","567534839","-628843914","5.272",,
"1092594152","1347.19","47.0","133","20","133","29.44","567534278","-628843698","5.356",,
"1092594153","1352.92","47.200000000000045","133","20","133","29.44","567533697","-628843435","5.458",,
"1092594154","1358.5","47.200000000000045","132","20","132","29.44","567533119","-628843156","5.524",,
"1092594155","1364.58","47.39999999999998","132","20","132","29.44","567532512","-628842868","5.608",,
"1092594156","1370.59","47.60000000000002","131","20","131","29.44","567531903","-628842626","5.804",,
"1092594157","1376.35","47.60000000000002","131","20","131","30.65","567531286","-628842405","5.953",,
"1092594158","1382.72","47.799999999999955","131","20","131","30.65","567530646","-628842134","6.084",,
"1092594159","1389.0","47.799999999999955","130","20","130","30.65","567530024","-628841842","6.196",,
"1092594160","1394.57","47.799999999999955","130","20","130","30.65","567529430","-628841508","6.289",,
"1092594161","1401.03","47.799999999999955","130","20","130","30.65","567528742","-628841178","6.662",,
"1092594162","1408.49","47.799999999999955","129","20","129","29.49","567528037","-628840866","6.503",,
"1092594163","1414.33","47.799999999999955","129","20","129","29.49","567527401","-628840600","6.438",,
"1092594164","1420.74","47.799999999999955","128","20","128","29.49","567526736","-628840388","6.28",,
"1092594165","1426.73","47.799999999999955","128","20","128","29.49","567526092","-628840227","6.046",,
"1092594166","1433.15","47.799999999999955","127","20","127","29.49","567525436","-628840115","5.981",,
"1092594167","1439.1","48.0","127","20","127","29.49","567524819","-628840079","5.962",,
"1092594168","1444.45","48.0","126","20","126","29.11","567524241","-628840024","5.804",,
"1092594169","1449.7","48.0","126","20","126","29.11","567523660","-628839936","5.757",,
"1092594170","1455.07","48.0","125","20","125","29.11","567523090","-628839858","5.477",,
"1092594171","1460.64","48.200000000000045","125","20","125","29.11","567522485","-628839813","5.776",,
"1092594172","1466.4","48.39999999999998","125","20","125","27.67","567521872","-628839647","6.009",,
"1092594173","1472.46","48.799999999999955","124","20","124","27.67","567521253","-628839371","6.224",,
"1092594174","1478.44","48.799999999999955","124","20","124","27.67","567520676","-628838833","6.606",,
"1092594175","1485.41","49.0","124","20","124","27.67","567520089","-628838127","7.073",,
"1092594176","1492.26","49.200000000000045","124","20","124","27.67","567519554","-628837354","7.278",,
"1092594177","1499.59","49.200000000000045","124","19","124","27.67","567518949","-628836617","7.334",,
"1092594178","1506.97","49.39999999999998","125","20","125","26.72","567518348","-628835835","7.465",,
"1092594179","1514.57","49.39999999999998","125","20","125","26.72","567517826","-628834878","7.614",,
"1092594180","1522.45","49.39999999999998","125","20","125","26.72","567517362","-628833844","7.567",,
"1092594181","1530.38","49.39999999999998","125","20","125","26.72","567516901","-628832789","7.81",,
"1092594182","1538.87","49.39999999999998","125","19","125","26.47","567516460","-628831655","7.791",,
"1092594183","1546.67","49.39999999999998","125","19","125","26.47","567515931","-628830664","7.614",,
"1092594184","1554.11","49.39999999999998","125","19","125","26.47","567515169","-628830129","7.409",,
"1092594185","1561.79","49.39999999999998","124","19","124","26.47","567514356","-628830040","7.073",,
"1092594186","1568.91","49.200000000000045","124","19","124","26.47","567513615","-628830399","7.297",,
"1092594187","1576.3","49.200000000000045","123","19","123","25.52","567512911","-628830910","7.343",,
"1092594188","1583.86","49.200000000000045","122","19","122","25.52","567512198","-628831488","7.567",,
"1092594189","1591.81","49.200000000000045","121","19","121","25.52","567511473","-628832108","7.642",,
"1092594190","1599.74","49.200000000000045","120","19","120","25.52","567510758","-628832736","7.726",,
"1092594191","1606.97","49.200000000000045","120","19","120","25.52","567510073","-628833294","7.707",,
"1092594192","1614.39","49.39999999999998","120","19","120","24.49","567509371","-628833864","7.782",,
"1092594193","1621.67","49.60000000000002","120","19","120","24.49","567508679","-628834429","7.754",,
"1092594194","1629.21","49.60000000000002","120","19","120","24.49","567507972","-628835029","7.754",,
"1092594195","1637.09","49.60000000000002","120","19","120","24.49","567507254","-628835669","7.838",,
"1092594196","1644.72","49.60000000000002","120","19","120","24.49","567506535","-628836275","7.847",,
"1092594197","1652.47","49.60000000000002","120","19","120","24.49","567505797","-628836862","7.847",,
"1092594198","1660.29","49.799999999999955","120","19","120","25.38","567505021","-628837396","7.931",,
"1092594199","1668.59","49.799999999999955","120","19","120","25.38","567504240","-628837958","7.922",,
"1092594200","1676.68","49.799999999999955","120","19","120","25.38","567503478","-628838570","7.996",,
"1092594201","1684.73","50.0","120","19","120","25.38","567502694","-628839087","8.071",,
"1092594202","1692.9","50.200000000000045","120","19","120","25.38","567501912","-628839652","8.108",,
"1092594203","1701.1","50.39999999999998","120","19","120","25.19","567501133","-628840225","8.183",,
"1092594204","1709.34","50.39999999999998","120","19","120","25.19","567500343","-628840775","8.342",,
"1092594205","1717.14","50.39999999999998","120","19","120","25.19","567499551","-628841247","8.5",,
"1092594206","1726.1","50.39999999999998","119","19","119","25.19","567498698","-628841796","8.818",,
"1092594207","1734.88","50.39999999999998","119","19","119","25.19","567497835","-628842342","9.265",,
"1092594208","1743.93","50.200000000000045","118","19","118","24.67","567496910","-628842864","9.685",,
"1092594209","1753.56","50.0","118","19","118","24.67","567495915","-628843417","10.152",,
"1092594210","1763.87","49.39999999999998","117","19","117","24.67","567494858","-628843962","10.376",,
"1092594211","1774.5","48.799999999999955","117","19","117","24.67","567493752","-628844487","10.646",,
"1092594212","1784.7","48.200000000000045","117","19","117","24.67","567492675","-628844923","10.142",,
"1092594213","1794.86","47.799999999999955","116","19","116","24.32","567491641","-628845284","9.107",,
"1092594214","1803.24","47.200000000000045","115","19","115","24.32","567490779","-628845587","7.53",,
"1092594215","1810.27","46.799999999999955","114","19","114","24.32","567490059","-628845844","6.13",,
"1092594216","1815.8","46.799999999999955","113","19","113","24.32","567489515","-628845995","4.553",,
"1092594217","1818.8","46.60000000000002","111","19","111","24.08","567489217","-628846141","2.902",,
"1092594218","1820.62","46.60000000000002","109","19","109","24.08","567489022","-628846254","2.006",,
"1092594219","1823.03","46.39999999999998","107","19","107","24.08","567488784","-628846366","2.193",,
"1092594220","1825.42","46.39999999999998","105","19","105","24.08","567488539","-628846399","2.715",,
"1092594221","1828.19","46.39999999999998","104","19","104","24.08","567488205","-628846457","3.704",,
"1092594222","1832.29","46.39999999999998","102","19","102","24.08","567487751","-628846511","4.591",,
"1092594223","1837.63","46.200000000000045","101","19","101","23.14","567487205","-628846603","5.309",,
"1092594224","1843.2","46.0","101","19","101","23.14","567486597","-628846750","6.252",,
"1092594225","1850.02","45.799999999999955","100","19","100","23.14","567485873","-628847058","7.297",,
"1092594226","1857.92","45.39999999999998","100","19","100","23.14","567485070","-628847368","7.791",,
"1092594227","1866.27","45.0","101","19","101","22.12","567484189","-628847712","8.696",,
"1092594228","1875.54","44.39999999999998","101","19","101","22.12","567483230","-628848086","9.293",,
"1092594229","1885.32","44.0","102","19","102","22.12","567482231","-628848506","9.751",,
"1092594230","1895.4","43.60000000000002","103","19","103","22.12","567481197","-628848951","10.17",,
"1092594231","1905.54","43.0","103","19","103","22.12","567480133","-628849400","10.488",,
"1092594232","1916.63","42.39999999999998","103","19","103","22.12","567479001","-628849870","10.796",,
"1092594233","1928.01","41.60000000000002","103","19","103","21.83","567477854","-628850339","11.085",,
"1092594234","1938.88","40.799999999999955","103","19","103","21.83","567476729","-628850808","11.365",,
"1092594235","1950.06","40.200000000000045","103","19","103","21.83","567475553","-628851263","11.747",,
"1092594236","1961.79","39.799999999999955","103","19","103","21.83","567474321","-628851827","12.111",,
"1092594237","1974.68","39.200000000000045","103","19","103","21.83","567473000","-628852347","12.475",,
"1092594238","1987.08","38.60000000000002","102","19","102","22.03","567471727","-628852865","12.326",,
"1092594239","1999.17","38.0","102","19","102","22.03","567470499","-628853445","12.102",,
"1092594240","2010.72","37.39999999999998","101","19","101","22.03","567469323","-628854035","11.794",,
"1092594241","2021.84","36.799999999999955","100","19","100","22.03","567468184","-628854662","11.421",,
"1092594242","2033.37","36.60000000000002","99","19","99","22.03","567467027","-628855264","11.215",,
"1092594243","2044.29","36.39999999999998","98","19","98","23.35","567465914","-628855843","11.029",,
"1092594244","2054.9","36.200000000000045","96","19","96","23.35","567464801","-628856387","10.908",,
"1092594245","2066.08","36.200000000000045","96","19","96","23.35","567463654","-628856777","10.534",,
"1092594246","2077.0","36.200000000000045","94","19","94","23.35","567462543","-628857336","10.768",,
"1092594247","2088.42","35.799999999999955","94","19","94","23.35","567461389","-628857903","11.16",,
"1092594248","2099.72","35.60000000000002","93","19","93","23.05","567460220","-628858418","11.467",,
"1092594249","2111.51","35.0","91","19","91","23.05","567459019","-628858954","11.607",,
"1092594250","2123.01","34.39999999999998","90","19","90","23.05","567457838","-628859520","11.635",,
"1092594251","2134.9","33.39999999999998","89","19","89","23.05","567456618","-628860031","11.869",,
"1092594252","2146.85","32.60000000000002","89","19","89","23.05","567455380","-628860551","12.111",,
"1092594253","2159.3","31.399999999999977","89","19","89","23.05","567454120","-628861122","12.251",,
"1092594254","2171.3","30.399999999999977","89","19","89","23.05","567452891","-628861754","12.195",,
"1092594255","2183.36","29.200000000000045","89","19","89","23.05","567451674","-628862415","11.887",,
"1092594256","2194.87","27.799999999999955","89","19","89","23.05","567450520","-628862974","10.936",,
"1092594257","2204.96","26.600000000000023","89","19","89","23.05","567449493","-628863470","9.881",,
"1092594258","2214.26","25.0","89","19","89","23.05","567448587","-628863960","8.771",,
"1092594259","2222.08","23.600000000000023","89","19","89","23.05","567447836","-628864528","8.08",,
"1092594260","2229.82","23.0","89","19","89","23.05","567447118","-628865129","7.894",,
"1092594261","2237.59","22.600000000000023","89","19","89","23.05","567446390","-628865692","7.978",,
"1092594262","2245.38","22.399999999999977","89","19","89","23.05","567445644","-628866284","8.379",,
"1092594263","2254.27","22.200000000000045","89","19","89","23.05","567444799","-628866932","9.107",,
"1092594264","2263.66","22.0","88","19","88","23.05","567443880","-628867625","10.012",,
"1092594265","2274.2","21.600000000000023","87","19","87","23.05","567442832","-628868327","10.926",,
"1092594266","2286.07","21.0","85","19","85","18.5","567441678","-628869151","11.682",,
"1092594267","2298.43","20.200000000000045","85","19","85","18.5","567440470","-628870001","12.317",,
"1092594268","2311.08","19.399999999999977","85","19","85","18.5","567439237","-628870859","12.456",,
"1092594269","2323.89","18.200000000000045","84","19","84","18.5","567438005","-628871715","12.251",,
"1092594270","2335.96","17.0","82","19","82","18.5","567436850","-628872554","11.757",,
"1092594271","2347.32","15.799999999999955","81","19","81","17.06","567435770","-628873347","11.094",,
"1092594272","2357.39","14.799999999999955","80","19","80","17.06","567434795","-628874034","10.105",,
"1092594273","2366.57","13.799999999999955","79","19","79","17.06","567433927","-628874705","9.041",,
"1092594274","2374.61","13.0","78","19","78","17.06","567433161","-628875292","8.015",,
"1092594275","2381.37","12.399999999999977","76","19","76","17.06","567432518","-628875769","6.709",,
"1092594276","2386.64","12.200000000000045","75","19","75","16.88","567432012","-628876112","5.3",,
