Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1073418966",s,position_lat,"-138828544",semicircles,position_long,"1992058752",semicircles,distance,"2.07",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"2.388",m/s,power,"186",watts,cadence,"37",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.388",m/s,
Data,3,record,timestamp,"1073418967",s,position_lat,"-138828256",semicircles,position_long,"1992058880",semicircles,distance,"4.82",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"3.009",m/s,power,"124",watts,cadence,"47",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.009",m/s,
Data,3,record,timestamp,"1073418968",s,position_lat,"-138827920",semicircles,position_long,"1992058880",semicircles,distance,"8.04",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"3.467",m/s,power,"193",watts,cadence,"54",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.467",m/s,
Data,3,record,timestamp,"1073418969",s,position_lat,"-138827552",semicircles,position_long,"1992059008",semicircles,distance,"11.73",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"3.933",m/s,power,"151",watts,cadence,"60",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.933",m/s,
Data,3,record,timestamp,"1073418970",s,position_lat,"-138827120",semicircles,position_long,"1992059008",semicircles,distance,"15.85",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"4.381",m/s,power,"264",watts,cadence,"78",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.381",m/s,
Data,3,record,timestamp,"1073418971",s,position_lat,"-138826624",semicircles,position_long,"1992059264",semicircles,distance,"20.58",m,heart_rate,"76",bpm,altitude,"12.799999999999955",m,speed,"4.899",m/s,power,"213",watts,cadence,"75",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.899",m/s,
Data,3,record,timestamp,"1073418972",s,position_lat,"-138826096",semicircles,position_long,"1992059392",semicircles,distance,"25.68",m,heart_rate,"77",bpm,altitude,"12.799999999999955",m,speed,"5.269",m/s,power,"192",watts,cadence,"76",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.269",m/s,
Data,3,record,timestamp,"1073418973",s,position_lat,"-138825520",semicircles,position_long,"1992059392",semicircles,distance,"31.1",m,heart_rate,"78",bpm,altitude,"12.799999999999955",m,speed,"5.553",m/s,power,"156",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.553",m/s,
Data,3,record,timestamp,"1073418974",s,position_lat,"-138824912",semicircles,position_long,"1992059648",semicircles,distance,"36.76",m,heart_rate,"78",bpm,altitude,"12.799999999999955",m,speed,"5.762",m/s,power,"162",watts,cadence,"87",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.762",m/s,
Data,3,record,timestamp,"1073418975",s,position_lat,"-138824304",semicircles,position_long,"1992059648",semicircles,distance,"42.57",m,heart_rate,"78",bpm,altitude,"13.0",m,speed,"5.963",m/s,power,"167",watts,cadence,"88",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.963",m/s,
Data,3,record,timestamp,"1073418976",s,position_lat,"-138823648",semicircles,position_long,"1992059776",semicircles,distance,"48.62",m,heart_rate,"80",bpm,altitude,"13.0",m,speed,"6.16",m/s,power,"173",watts,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.16",m/s,
Data,3,record,timestamp,"1073418977",s,position_lat,"-138822976",semicircles,position_long,"1992060032",semicircles,distance,"54.95",m,heart_rate,"82",bpm,altitude,"13.0",m,speed,"6.345",m/s,power,"161",watts,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.345",m/s,
Data,3,record,timestamp,"1073418978",s,position_lat,"-138822288",semicircles,position_long,"1992060032",semicircles,distance,"61.39",m,heart_rate,"82",bpm,altitude,"13.0",m,speed,"6.508",m/s,power,"170",watts,cadence,"89",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.508",m/s,
Data,3,record,timestamp,"1073418979",s,position_lat,"-138821616",semicircles,position_long,"1992060160",semicircles,distance,"67.95",m,heart_rate,"84",bpm,altitude,"13.0",m,speed,"6.651",m/s,power,"143",watts,cadence,"90",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.651",m/s,
Data,3,record,timestamp,"1073418980",s,position_lat,"-138820928",semicircles,position_long,"1992060544",semicircles,distance,"74.68",m,heart_rate,"86",bpm,altitude,"13.0",m,speed,"6.769",m/s,power,"158",watts,cadence,"90",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.769",m/s,
