record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1108254671","486496672","-882470400","0.26","33.60000000000002","9.612","370","132","107","33.60000000000002","9.612",
"1108254672","486496640","-882470016","3.17","33.60000000000002","9.704","370","132","107","33.60000000000002","9.704",
"1108254673","486496480","-882468672","12.92","33.60000000000002","9.849","323","134","107","33.60000000000002","9.849",
"1108254674","486496320","-882467264","22.77","33.60000000000002","10.087","384","136","108","33.60000000000002","10.087",
"1108254675","486496032","-882465856","33.13","33.60000000000002","10.42","461","139","108","33.60000000000002","10.42",
"1108254676","486495584","-882464448","43.7","33.60000000000002","10.744","382","140","99","33.60000000000002","10.744",
"1108254677","486494912","-882463168","54.65","33.60000000000002","10.979","331","142","100","33.60000000000002","10.979",
"1108254678","486494048","-882462208","65.63","33.39999999999998","11.286","414","144","99","33.39999999999998","11.286",
"1108254679","486492992","-882461376","77.14","33.0","11.766","421","146","100","33.0","11.766",
"1108254680","486491712","-882460992","89.25","32.799999999999955","12.169","322","148","102","32.799999999999955","12.169",
"1108254681","486490432","-882461184","101.45","32.39999999999998","12.443","347","148","102","32.39999999999998","12.443",
"1108254682","486489120","-882461632","114.1","32.200000000000045","12.746","303","149","101","32.200000000000045","12.746",
"1108254683","486487808","-882462208","126.92","31.600000000000023","13.1","284","151","102","31.600000000000023","13.1",
"1108254684","486486400","-882462656","140.24","31.200000000000045","13.472","284","152","102","31.200000000000045","13.472",
"1108254685","486484992","-882463104","154.06","30.600000000000023","13.924","349","153","103","30.600000000000023","13.924",
"1108254686","486483488","-882463680","168.32","29.799999999999955","14.376","294","154","103","29.799999999999955","14.376",
"1108254687","486481984","-882464128","182.75","29.200000000000045","14.805","295","155","102","29.200000000000045","14.805",
"1108254688","486480352","-882464384","197.96","28.200000000000045","15.288","303","156","103","28.200000000000045","15.288",
"1108254689","486478656","-882464384","213.54","27.0","15.864","293","157","104","27.0","15.864",
"1108254690","486476960","-882464128","229.46","25.799999999999955","16.462","219","158","104","25.799999999999955","16.462",
"1108254691","486475200","-882463808","246.27","24.399999999999977","16.924","219","158","104","24.399999999999977","16.924",
"1108254692","486473344","-882463808","263.57","23.0","17.45","281","159","104","23.0","17.45",
"1108254693","486471520","-882464576","281.22","22.0","17.808","298","159","106","22.0","17.808",
"1108254694","486470016","-882466112","299.01","21.399999999999977","17.905","346","160","106","21.399999999999977","17.905",
"1108254695","486468832","-882468032","316.74","20.799999999999955","18.028","316","160","106","20.799999999999955","18.028",
"1108254696","486467776","-882470208","334.97","20.0","18.162","263","161","106","20.0","18.162",
"1108254697","486466816","-882472512","353.13","19.399999999999977","18.261","271","161","104","19.399999999999977","18.261",
"1108254698","486465760","-882474688","371.69","18.600000000000023","18.338","261","162","104","18.600000000000023","18.338",
"1108254699","486464672","-882476864","389.81","18.0","18.368","276","162","104","18.0","18.368",
"1108254700","486463456","-882478848","408.2","17.600000000000023","18.337","295","162","104","17.600000000000023","18.337",
"1108254701","486461984","-882480576","426.37","17.399999999999977","18.232","259","163","103","17.399999999999977","18.232",
"1108254702","486460512","-882482240","444.65","17.200000000000045","18.033","257","163","102","17.200000000000045","18.033",
"1108254703","486458848","-882483648","462.86","17.0","17.797","262","163","102","17.0","17.797",
"1108254704","486457280","-882484928","480.37","17.200000000000045","17.498","246","164","101","17.200000000000045","17.498",
"1108254705","486455616","-882486016","497.66","17.799999999999955","17.015","274","164","99","17.799999999999955","17.015",
"1108254706","486453952","-882486784","514.1","19.0","16.047","366","164","98","19.0","16.047",
"1108254707","486452320","-882487104","529.44","20.200000000000045","15.061","414","165","94","20.200000000000045","15.061",
"1108254708","486450720","-882487040","544.4","21.0","14.346","355","165","93","21.0","14.346",
"1108254709","486449216","-882486848","558.31","21.600000000000023","13.723","261","165","99","21.600000000000023","13.723",
"1108254710","486447808","-882486400","571.71","22.200000000000045","13.137","357","165","97","22.200000000000045","13.137",
"1108254711","486446432","-882485952","584.65","22.600000000000023","12.677","321","165","96","22.600000000000023","12.677",
"1108254712","486445152","-882485376","597.07","23.0","12.349","337","165","96","23.0","12.349",
"1108254713","486443936","-882484800","609.27","23.200000000000045","12.111","356","165","96","23.200000000000045","12.111",
"1108254714","486442752","-882484224","621.26","23.799999999999955","11.719","332","166","96","23.799999999999955","11.719",
"1108254715","486441568","-882483648","632.61","24.600000000000023","11.098","299","166","93","24.600000000000023","11.098",
"1108254716","486440480","-882483200","643.47","25.600000000000023","10.377","314","166","92","25.600000000000023","10.377",
"1108254717","486439424","-882482944","653.4","26.399999999999977","9.82","433","166","90","26.399999999999977","9.82",
"1108254718","486438368","-882482880","663.2","27.0","9.523","386","166","90","27.0","9.523",
"1108254719","486437344","-882482944","672.64","27.399999999999977","9.48","404","166","90","27.399999999999977","9.48",
"1108254720","486436320","-882483200","682.22","27.399999999999977","9.618","360","166","89","27.399999999999977","9.618",
"1108254721","486435328","-882483584","691.92","27.600000000000023","9.825","382","166","91","27.600000000000023","9.825",
"1108254722","486434336","-882484160","701.89","27.600000000000023","10.047","373","166","92","27.600000000000023","10.047",
"1108254723","486433312","-882484608","712.07","27.799999999999955","10.208","347","166","93","27.799999999999955","10.208",
"1108254724","486432288","-882485120","722.26","28.0","10.335","376","166","95","28.0","10.335",
"1108254725","486431264","-882485696","732.64","28.0","10.464","340","166","95","28.0","10.464",
"1108254726","486430240","-882486208","743.11","28.200000000000045","10.563","340","167","95","28.200000000000045","10.563",
"1108254727","486429184","-882486848","753.57","28.399999999999977","10.316","276","167","95","28.399999999999977","10.316",
"1108254728","486428224","-882487488","763.82","28.399999999999977","10.16","228","167","94","28.399999999999977","10.16",
"1108254729","486427264","-882488256","773.95","28.399999999999977","10.096","263","167","94","28.399999999999977","10.096",
"1108254730","486426400","-882489152","784.04","28.399999999999977","10.237","291","167","94","28.399999999999977","10.237",
"1108254731","486425600","-882490112","794.54","28.200000000000045","10.539","329","167","94","28.200000000000045","10.539",
"1108254732","486424864","-882491200","805.19","28.0","10.918","327","167","96","28.0","10.918",
"1108254733","486424192","-882492480","816.4","27.799999999999955","11.244","275","168","98","27.799999999999955","11.244",
"1108254734","486423488","-882493888","827.63","27.399999999999977","11.337","258","168","99","27.399999999999977","11.337",
"1108254735","486422848","-882495232","839.01","27.200000000000045","11.479","237","168","100","27.200000000000045","11.479",
"1108254736","486422176","-882496576","850.54","26.799999999999955","11.685","234","168","99","26.799999999999955","11.685",
"1108254737","486421504","-882498048","862.53","26.600000000000023","11.935","274","168","100","26.600000000000023","11.935",
"1108254738","486420800","-882499392","874.37","26.399999999999977","12.162","274","168","100","26.399999999999977","12.162",
"1108254739","486420032","-882500864","886.7","26.399999999999977","12.228","308","168","101","26.399999999999977","12.228",
"1108254740","486419232","-882502144","898.85","26.200000000000045","12.336","286","168","101","26.200000000000045","12.336",
"1108254741","486418304","-882503488","911.46","26.0","12.552","303","168","100","26.0","12.552",
"1108254742","486417344","-882504768","924.01","25.799999999999955","12.772","309","168","101","25.799999999999955","12.772",
"1108254743","486416256","-882505984","937.06","25.799999999999955","12.946","273","168","102","25.799999999999955","12.946",
"1108254744","486415136","-882507008","949.96","25.600000000000023","13.034","279","167","102","25.600000000000023","13.034",
"1108254745","486413888","-882507904","963.16","25.600000000000023","13.085","267","167","102","25.600000000000023","13.085",
"1108254746","486412608","-882508736","976.19","25.600000000000023","12.937","179","167","101","25.600000000000023","12.937",
"1108254747","486411424","-882509504","989.02","25.399999999999977","12.767","192","167","101","25.399999999999977","12.767",
"1108254748","486410208","-882510336","1001.55","25.399999999999977","12.721","230","167","100","25.399999999999977","12.721",
"1108254749","486408992","-882511168","1014.2","25.399999999999977","12.649","220","166","99","25.399999999999977","12.649",
"1108254750","486407744","-882512000","1027.04","25.200000000000045","12.627","224","166","99","25.200000000000045","12.627",
"1108254751","486406560","-882512832","1039.52","24.799999999999955","12.769","239","166","98","24.799999999999955","12.769",
"1108254752","486405376","-882513792","1052.46","24.399999999999977","12.859","223","166","99","24.399999999999977","12.859",
"1108254753","486404288","-882514880","1065.37","24.600000000000023","12.712","287","166","99","24.600000000000023","12.712",
"1108254754","486403296","-882516096","1077.94","24.600000000000023","12.506","285","165","100","24.600000000000023","12.506",
"1108254755","486402336","-882517376","1090.38","25.0","12.29","309","165","100","25.0","12.29",
"1108254756","486401472","-882518528","1102.39","25.0","12.126","312","165","99","25.0","12.126",
"1108254757","486400608","-882519872","1114.68","25.200000000000045","12.039","331","165","100","25.200000000000045","12.039",
"1108254758","486399872","-882521280","1126.52","25.200000000000045","11.979","254","165","100","25.200000000000045","11.979",
"1108254759","486399424","-882522816","1138.54","25.200000000000045","11.913","216","165","100","25.200000000000045","11.913",
"1108254760","486399200","-882524480","1150.48","25.0","11.892","219","165","99","25.0","11.892",
"1108254761","486399296","-882526208","1162.22","24.799999999999955","11.936","265","165","98","24.799999999999955","11.936",
"1108254762","486399616","-882527808","1174.41","24.600000000000023","11.998","208","165","99","24.600000000000023","11.998",
"1108254763","486400096","-882529344","1186.26","24.399999999999977","12.023","229","165","99","24.399999999999977","12.023",
"1108254764","486400704","-882530944","1198.34","24.200000000000045","12.067","246","165","100","24.200000000000045","12.067",
"1108254765","486401344","-882532352","1210.53","24.200000000000045","12.118","244","165","100","24.200000000000045","12.118",
"1108254766","486401984","-882533824","1222.58","24.0","12.165","246","165","99","24.0","12.165",
"1108254767","486402656","-882535296","1234.69","23.799999999999955","12.238","300","165","100","23.799999999999955","12.238",
"1108254768","486403296","-882536832","1247.04","23.600000000000023","12.374","329","165","102","23.600000000000023","12.374",
"1108254769","486403936","-882538368","1259.6","23.399999999999977","12.544","315","164","103","23.399999999999977","12.544",
