Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,
Data,2,record,timestamp,"1084815815",s,position_lat,"567668987",semicircles,position_long,"-628911069",semicircles,distance,"46.22",m,enhanced_speed,"3.135",m/s,enhanced_altitude,"130.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815816",s,position_lat,"567668809",semicircles,position_long,"-628910657",semicircles,distance,"49.47",m,enhanced_speed,"2.65",m/s,enhanced_altitude,"130.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815817",s,position_lat,"567668535",semicircles,position_long,"-628910315",semicircles,distance,"52.43",m,enhanced_speed,"2.753",m/s,enhanced_altitude,"130.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815818",s,position_lat,"567668481",semicircles,position_long,"-628910022",semicircles,distance,"54.38",m,enhanced_speed,"1.241",m/s,enhanced_altitude,"130.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815819",s,position_lat,"567668395",semicircles,position_long,"-628909951",semicircles,distance,"55.04",m,enhanced_speed,"0.69",m/s,enhanced_altitude,"130.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815820",s,position_lat,"567668221",semicircles,position_long,"-628909905",semicircles,distance,"55.43",m,enhanced_speed,"0.625",m/s,enhanced_altitude,"129.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815821",s,position_lat,"567668153",semicircles,position_long,"-628909854",semicircles,distance,"55.73",m,enhanced_speed,"0.541",m/s,enhanced_altitude,"129.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815822",s,position_lat,"567668146",semicircles,position_long,"-628909809",semicircles,distance,"55.83",m,enhanced_speed,"0.0",m/s,enhanced_altitude,"129.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815823",s,position_lat,"567668247",semicircles,position_long,"-628910017",semicircles,distance,"55.83",m,enhanced_speed,"0.224",m/s,enhanced_altitude,"129.20000000000005",m,temperature,"22",C,unknown,"0",,
Data,2,record,timestamp,"1084815863",s,position_lat,"567666550",semicircles,position_long,"-628910746",semicircles,distance,"55.83",m,enhanced_speed,"2.613",m/s,enhanced_altitude,"125.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815864",s,position_lat,"567665143",semicircles,position_long,"-628910484",semicircles,distance,"59.92",m,enhanced_speed,"3.882",m/s,enhanced_altitude,"125.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815865",s,position_lat,"567664933",semicircles,position_long,"-628909769",semicircles,distance,"64.85",m,enhanced_speed,"4.628",m/s,enhanced_altitude,"125.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815866",s,position_lat,"567664910",semicircles,position_long,"-628908987",semicircles,distance,"69.63",m,enhanced_speed,"4.936",m/s,enhanced_altitude,"125.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815867",s,position_lat,"567665065",semicircles,position_long,"-628908295",semicircles,distance,"69.63",m,enhanced_speed,"4.936",m/s,enhanced_altitude,"125.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815868",s,position_lat,"567665327",semicircles,position_long,"-628907604",semicircles,distance,"79.04",m,enhanced_speed,"5.02",m/s,enhanced_altitude,"124.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815869",s,position_lat,"567665643",semicircles,position_long,"-628906890",semicircles,distance,"84.39",m,enhanced_speed,"5.486",m/s,enhanced_altitude,"124.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815870",s,position_lat,"567665989",semicircles,position_long,"-628906172",semicircles,distance,"89.96",m,enhanced_speed,"5.738",m/s,enhanced_altitude,"123.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815871",s,position_lat,"567666352",semicircles,position_long,"-628905411",semicircles,distance,"95.87",m,enhanced_speed,"5.962",m/s,enhanced_altitude,"123.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815872",s,position_lat,"567666704",semicircles,position_long,"-628904642",semicircles,distance,"101.6",m,enhanced_speed,"6.018",m/s,enhanced_altitude,"123.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815873",s,position_lat,"567667089",semicircles,position_long,"-628903831",semicircles,distance,"107.82",m,enhanced_speed,"6.112",m/s,enhanced_altitude,"122.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815874",s,position_lat,"567667488",semicircles,position_long,"-628903027",semicircles,distance,"114.08",m,enhanced_speed,"6.121",m/s,enhanced_altitude,"122.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815875",s,position_lat,"567667885",semicircles,position_long,"-628902202",semicircles,distance,"120.49",m,enhanced_speed,"6.158",m/s,enhanced_altitude,"121.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815876",s,position_lat,"567668298",semicircles,position_long,"-628901373",semicircles,distance,"127.06",m,enhanced_speed,"6.233",m/s,enhanced_altitude,"121.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815877",s,position_lat,"567668712",semicircles,position_long,"-628900580",semicircles,distance,"133.59",m,enhanced_speed,"6.289",m/s,enhanced_altitude,"120.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815878",s,position_lat,"567669108",semicircles,position_long,"-628899802",semicircles,distance,"139.76",m,enhanced_speed,"6.326",m/s,enhanced_altitude,"120.20000000000005",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815879",s,position_lat,"567669515",semicircles,position_long,"-628899041",semicircles,distance,"145.8",m,enhanced_speed,"6.214",m/s,enhanced_altitude,"119.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815880",s,position_lat,"567669889",semicircles,position_long,"-628898282",semicircles,distance,"151.7",m,enhanced_speed,"5.953",m/s,enhanced_altitude,"119.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815881",s,position_lat,"567670282",semicircles,position_long,"-628897596",semicircles,distance,"157.39",m,enhanced_speed,"5.598",m/s,enhanced_altitude,"119.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815882",s,position_lat,"567670641",semicircles,position_long,"-628896978",semicircles,distance,"157.39",m,enhanced_speed,"5.598",m/s,enhanced_altitude,"119.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815883",s,position_lat,"567670927",semicircles,position_long,"-628896477",semicircles,distance,"162.51",m,enhanced_speed,"5.169",m/s,enhanced_altitude,"120.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815884",s,position_lat,"567671158",semicircles,position_long,"-628896147",semicircles,distance,"169.65",m,enhanced_speed,"3.032",m/s,enhanced_altitude,"119.60000000000002",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815885",s,position_lat,"567671329",semicircles,position_long,"-628895869",semicircles,distance,"172.02",m,enhanced_speed,"2.323",m/s,enhanced_altitude,"118.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815886",s,position_lat,"567671426",semicircles,position_long,"-628895664",semicircles,distance,"173.61",m,enhanced_speed,"1.446",m/s,enhanced_altitude,"118.79999999999995",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815887",s,position_lat,"567671488",semicircles,position_long,"-628895544",semicircles,distance,"174.56",m,enhanced_speed,"0.896",m/s,enhanced_altitude,"118.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815888",s,position_lat,"567671510",semicircles,position_long,"-628895433",semicircles,distance,"175.15",m,enhanced_speed,"0.709",m/s,enhanced_altitude,"118.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815889",s,position_lat,"567671526",semicircles,position_long,"-628895280",semicircles,distance,"176.09",m,enhanced_speed,"0.672",m/s,enhanced_altitude,"117.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815890",s,position_lat,"567671589",semicircles,position_long,"-628895229",semicircles,distance,"176.73",m,enhanced_speed,"0.588",m/s,enhanced_altitude,"117.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815891",s,position_lat,"567671682",semicircles,position_long,"-628895235",semicircles,distance,"177.47",m,enhanced_speed,"0.746",m/s,enhanced_altitude,"116.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815892",s,position_lat,"567671837",semicircles,position_long,"-628895032",semicircles,distance,"179.23",m,enhanced_speed,"2.155",m/s,enhanced_altitude,"116.0",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815893",s,position_lat,"567672037",semicircles,position_long,"-628894663",semicircles,distance,"182.17",m,enhanced_speed,"3.126",m/s,enhanced_altitude,"115.39999999999998",m,temperature,"22",C,unknown,"1",,
Data,2,record,timestamp,"1084815894",s,position_lat,"567672326",semicircles,position_long,"-628894148",semicircles,distance,"186.37",m,enhanced_speed,"4.171",m/s,enhanced_altitude,"115.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815895",s,position_lat,"567672621",semicircles,position_long,"-628893551",semicircles,distance,"190.88",m,enhanced_speed,"4.693",m/s,enhanced_altitude,"114.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815896",s,position_lat,"567672660",semicircles,position_long,"-628892775",semicircles,distance,"195.64",m,enhanced_speed,"4.815",m/s,enhanced_altitude,"113.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815897",s,position_lat,"567672375",semicircles,position_long,"-628892031",semicircles,distance,"200.88",m,enhanced_speed,"5.244",m/s,enhanced_altitude,"113.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815898",s,position_lat,"567671895",semicircles,position_long,"-628891461",semicircles,distance,"206.51",m,enhanced_speed,"5.682",m/s,enhanced_altitude,"112.60000000000002",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815899",s,position_lat,"567671353",semicircles,position_long,"-628890906",semicircles,distance,"212.7",m,enhanced_speed,"6.13",m/s,enhanced_altitude,"111.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815900",s,position_lat,"567670823",semicircles,position_long,"-628890299",semicircles,distance,"218.88",m,enhanced_speed,"6.448",m/s,enhanced_altitude,"111.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815901",s,position_lat,"567670244",semicircles,position_long,"-628889656",semicircles,distance,"225.49",m,enhanced_speed,"6.699",m/s,enhanced_altitude,"111.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815902",s,position_lat,"567669608",semicircles,position_long,"-628888996",semicircles,distance,"232.99",m,enhanced_speed,"6.97",m/s,enhanced_altitude,"110.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815903",s,position_lat,"567669016",semicircles,position_long,"-628888227",semicircles,distance,"240.23",m,enhanced_speed,"7.343",m/s,enhanced_altitude,"109.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815904",s,position_lat,"567668363",semicircles,position_long,"-628887473",semicircles,distance,"248.01",m,enhanced_speed,"7.633",m/s,enhanced_altitude,"109.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815905",s,position_lat,"567667670",semicircles,position_long,"-628886731",semicircles,distance,"255.92",m,enhanced_speed,"7.912",m/s,enhanced_altitude,"108.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815906",s,position_lat,"567666915",semicircles,position_long,"-628886001",semicircles,distance,"264.32",m,enhanced_speed,"8.23",m/s,enhanced_altitude,"108.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815907",s,position_lat,"567666108",semicircles,position_long,"-628885316",semicircles,distance,"273.09",m,enhanced_speed,"8.519",m/s,enhanced_altitude,"107.60000000000002",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815908",s,position_lat,"567665265",semicircles,position_long,"-628884679",semicircles,distance,"282.02",m,enhanced_speed,"8.79",m/s,enhanced_altitude,"107.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815909",s,position_lat,"567664391",semicircles,position_long,"-628884077",semicircles,distance,"290.96",m,enhanced_speed,"9.032",m/s,enhanced_altitude,"106.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815910",s,position_lat,"567663472",semicircles,position_long,"-628883506",semicircles,distance,"300.3",m,enhanced_speed,"9.247",m/s,enhanced_altitude,"105.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815911",s,position_lat,"567662532",semicircles,position_long,"-628882967",semicircles,distance,"309.66",m,enhanced_speed,"9.517",m/s,enhanced_altitude,"104.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815912",s,position_lat,"567661535",semicircles,position_long,"-628882487",semicircles,distance,"319.39",m,enhanced_speed,"9.9",m/s,enhanced_altitude,"104.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815913",s,position_lat,"567660511",semicircles,position_long,"-628881996",semicircles,distance,"329.37",m,enhanced_speed,"10.114",m/s,enhanced_altitude,"103.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815914",s,position_lat,"567659444",semicircles,position_long,"-628881519",semicircles,distance,"339.8",m,enhanced_speed,"10.32",m/s,enhanced_altitude,"103.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815915",s,position_lat,"567658350",semicircles,position_long,"-628881062",semicircles,distance,"350.37",m,enhanced_speed,"10.59",m/s,enhanced_altitude,"102.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815916",s,position_lat,"567657226",semicircles,position_long,"-628880614",semicircles,distance,"361.24",m,enhanced_speed,"10.88",m/s,enhanced_altitude,"102.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815917",s,position_lat,"567656077",semicircles,position_long,"-628880124",semicircles,distance,"372.43",m,enhanced_speed,"11.178",m/s,enhanced_altitude,"101.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815918",s,position_lat,"567654913",semicircles,position_long,"-628879594",semicircles,distance,"383.7",m,enhanced_speed,"11.458",m/s,enhanced_altitude,"100.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815919",s,position_lat,"567653710",semicircles,position_long,"-628879067",semicircles,distance,"395.37",m,enhanced_speed,"11.673",m/s,enhanced_altitude,"99.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815920",s,position_lat,"567652476",semicircles,position_long,"-628878534",semicircles,distance,"407.32",m,enhanced_speed,"11.878",m/s,enhanced_altitude,"99.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815921",s,position_lat,"567651229",semicircles,position_long,"-628878000",semicircles,distance,"419.4",m,enhanced_speed,"11.981",m/s,enhanced_altitude,"98.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815922",s,position_lat,"567649960",semicircles,position_long,"-628877423",semicircles,distance,"431.88",m,enhanced_speed,"12.158",m/s,enhanced_altitude,"96.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815923",s,position_lat,"567648735",semicircles,position_long,"-628876802",semicircles,distance,"443.92",m,enhanced_speed,"12.167",m/s,enhanced_altitude,"96.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815924",s,position_lat,"567647534",semicircles,position_long,"-628876115",semicircles,distance,"455.91",m,enhanced_speed,"12.083",m/s,enhanced_altitude,"95.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815925",s,position_lat,"567646389",semicircles,position_long,"-628875333",semicircles,distance,"467.73",m,enhanced_speed,"11.841",m/s,enhanced_altitude,"94.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815926",s,position_lat,"567645349",semicircles,position_long,"-628874409",semicircles,distance,"479.11",m,enhanced_speed,"11.514",m/s,enhanced_altitude,"94.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815927",s,position_lat,"567644412",semicircles,position_long,"-628873353",semicircles,distance,"490.05",m,enhanced_speed,"11.178",m/s,enhanced_altitude,"93.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815928",s,position_lat,"567643503",semicircles,position_long,"-628872320",semicircles,distance,"500.61",m,enhanced_speed,"10.824",m/s,enhanced_altitude,"93.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815929",s,position_lat,"567642598",semicircles,position_long,"-628871330",semicircles,distance,"511.2",m,enhanced_speed,"10.478",m/s,enhanced_altitude,"93.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815930",s,position_lat,"567641739",semicircles,position_long,"-628870373",semicircles,distance,"521.24",m,enhanced_speed,"10.161",m/s,enhanced_altitude,"92.79999999999995",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815931",s,position_lat,"567640928",semicircles,position_long,"-628869421",semicircles,distance,"530.79",m,enhanced_speed,"9.928",m/s,enhanced_altitude,"92.60000000000002",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815932",s,position_lat,"567640140",semicircles,position_long,"-628868422",semicircles,distance,"540.44",m,enhanced_speed,"9.704",m/s,enhanced_altitude,"92.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815933",s,position_lat,"567639326",semicircles,position_long,"-628867517",semicircles,distance,"549.99",m,enhanced_speed,"9.452",m/s,enhanced_altitude,"92.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815934",s,position_lat,"567638517",semicircles,position_long,"-628866666",semicircles,distance,"559.18",m,enhanced_speed,"9.247",m/s,enhanced_altitude,"92.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815935",s,position_lat,"567637721",semicircles,position_long,"-628865818",semicircles,distance,"568.32",m,enhanced_speed,"9.079",m/s,enhanced_altitude,"91.39999999999998",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815936",s,position_lat,"567636957",semicircles,position_long,"-628864971",semicircles,distance,"577.03",m,enhanced_speed,"8.948",m/s,enhanced_altitude,"91.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815937",s,position_lat,"567636181",semicircles,position_long,"-628864078",semicircles,distance,"586.4",m,enhanced_speed,"8.836",m/s,enhanced_altitude,"91.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815938",s,position_lat,"567635454",semicircles,position_long,"-628863224",semicircles,distance,"595.14",m,enhanced_speed,"8.706",m/s,enhanced_altitude,"91.0",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815939",s,position_lat,"567634705",semicircles,position_long,"-628862480",semicircles,distance,"603.77",m,enhanced_speed,"8.528",m/s,enhanced_altitude,"91.20000000000005",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815940",s,position_lat,"567633969",semicircles,position_long,"-628861838",semicircles,distance,"611.43",m,enhanced_speed,"8.388",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815941",s,position_lat,"567633182",semicircles,position_long,"-628861198",semicircles,distance,"619.74",m,enhanced_speed,"8.314",m/s,enhanced_altitude,"90.60000000000002",m,temperature,"21",C,unknown,"1",,
Data,2,record,timestamp,"1084815942",s,position_lat,"567632360",semicircles,position_long,"-628860607",semicircles,distance,"628.18",m,enhanced_speed,"8.36",m/s,enhanced_altitude,"90.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815943",s,position_lat,"567631515",semicircles,position_long,"-628860106",semicircles,distance,"636.74",m,enhanced_speed,"8.314",m/s,enhanced_altitude,"90.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815944",s,position_lat,"567630677",semicircles,position_long,"-628859639",semicircles,distance,"645.22",m,enhanced_speed,"8.23",m/s,enhanced_altitude,"90.0",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815945",s,position_lat,"567629873",semicircles,position_long,"-628859168",semicircles,distance,"653.49",m,enhanced_speed,"8.136",m/s,enhanced_altitude,"89.79999999999995",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815946",s,position_lat,"567629090",semicircles,position_long,"-628858760",semicircles,distance,"661.05",m,enhanced_speed,"8.127",m/s,enhanced_altitude,"89.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815947",s,position_lat,"567628252",semicircles,position_long,"-628858300",semicircles,distance,"669.29",m,enhanced_speed,"8.342",m/s,enhanced_altitude,"89.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815948",s,position_lat,"567627369",semicircles,position_long,"-628857851",semicircles,distance,"678.07",m,enhanced_speed,"8.603",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815949",s,position_lat,"567626478",semicircles,position_long,"-628857487",semicircles,distance,"686.76",m,enhanced_speed,"8.706",m/s,enhanced_altitude,"89.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815950",s,position_lat,"567625602",semicircles,position_long,"-628857004",semicircles,distance,"695.37",m,enhanced_speed,"8.771",m/s,enhanced_altitude,"88.79999999999995",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815951",s,position_lat,"567624687",semicircles,position_long,"-628856552",semicircles,distance,"704.42",m,enhanced_speed,"8.864",m/s,enhanced_altitude,"88.79999999999995",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815952",s,position_lat,"567623762",semicircles,position_long,"-628856142",semicircles,distance,"713.39",m,enhanced_speed,"9.032",m/s,enhanced_altitude,"88.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815953",s,position_lat,"567622815",semicircles,position_long,"-628855723",semicircles,distance,"722.47",m,enhanced_speed,"9.237",m/s,enhanced_altitude,"88.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815954",s,position_lat,"567621836",semicircles,position_long,"-628855265",semicircles,distance,"732.24",m,enhanced_speed,"9.405",m/s,enhanced_altitude,"87.79999999999995",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815955",s,position_lat,"567620857",semicircles,position_long,"-628854820",semicircles,distance,"741.76",m,enhanced_speed,"9.667",m/s,enhanced_altitude,"87.39999999999998",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815956",s,position_lat,"567619825",semicircles,position_long,"-628854387",semicircles,distance,"751.72",m,enhanced_speed,"10.105",m/s,enhanced_altitude,"87.0",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815957",s,position_lat,"567618733",semicircles,position_long,"-628853932",semicircles,distance,"762.33",m,enhanced_speed,"10.516",m/s,enhanced_altitude,"86.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815958",s,position_lat,"567617596",semicircles,position_long,"-628853493",semicircles,distance,"773.23",m,enhanced_speed,"10.954",m/s,enhanced_altitude,"84.0",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815959",s,position_lat,"567616397",semicircles,position_long,"-628853110",semicircles,distance,"784.62",m,enhanced_speed,"11.477",m/s,enhanced_altitude,"82.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815960",s,position_lat,"567615120",semicircles,position_long,"-628852786",semicircles,distance,"796.68",m,enhanced_speed,"12.037",m/s,enhanced_altitude,"81.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815961",s,position_lat,"567613762",semicircles,position_long,"-628852545",semicircles,distance,"809.47",m,enhanced_speed,"12.643",m/s,enhanced_altitude,"79.60000000000002",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815962",s,position_lat,"567612345",semicircles,position_long,"-628852393",semicircles,distance,"822.73",m,enhanced_speed,"13.231",m/s,enhanced_altitude,"76.20000000000005",m,temperature,"20",C,unknown,"1",,
Data,2,record,timestamp,"1084815963",s,position_lat,"567610873",semicircles,position_long,"-628852291",semicircles,distance,"836.5",m,enhanced_speed,"13.772",m/s,enhanced_altitude,"75.39999999999998",m,temperature,"20",C,unknown,"1",,
