Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1077318693",s,position_lat,"663795776",semicircles,position_long,"-62261168",semicircles,distance,"13.22",m,heart_rate,"155",bpm,altitude,"41.799999999999955",m,speed,"12.76",m/s,power,"317",watts,cadence,"102",rpm,enhanced_altitude,"41.799999999999955",m,enhanced_speed,"12.76",m/s,
Data,3,record,timestamp,"1077318694",s,position_lat,"663794432",semicircles,position_long,"-62261208",semicircles,distance,"26.08",m,heart_rate,"156",bpm,altitude,"41.60000000000002",m,speed,"12.992",m/s,power,"318",watts,cadence,"102",rpm,enhanced_altitude,"41.60000000000002",m,enhanced_speed,"12.992",m/s,
Data,3,record,timestamp,"1077318695",s,position_lat,"663793024",semicircles,position_long,"-62261276",semicircles,distance,"39.21",m,heart_rate,"156",bpm,altitude,"41.200000000000045",m,speed,"13.246",m/s,power,"284",watts,cadence,"102",rpm,enhanced_altitude,"41.200000000000045",m,enhanced_speed,"13.246",m/s,
Data,3,record,timestamp,"1077318696",s,position_lat,"663791616",semicircles,position_long,"-62261336",semicircles,distance,"52.52",m,heart_rate,"156",bpm,altitude,"41.0",m,speed,"13.349",m/s,power,"313",watts,cadence,"101",rpm,enhanced_altitude,"41.0",m,enhanced_speed,"13.349",m/s,
Data,3,record,timestamp,"1077318697",s,position_lat,"663790144",semicircles,position_long,"-62261392",semicircles,distance,"65.88",m,heart_rate,"156",bpm,altitude,"40.799999999999955",m,speed,"13.35",m/s,power,"241",watts,cadence,"102",rpm,enhanced_altitude,"40.799999999999955",m,enhanced_speed,"13.35",m/s,
Data,3,record,timestamp,"1077318698",s,position_lat,"663788736",semicircles,position_long,"-62261448",semicircles,distance,"79.26",m,heart_rate,"157",bpm,altitude,"40.799999999999955",m,speed,"13.312",m/s,power,"237",watts,cadence,"101",rpm,enhanced_altitude,"40.799999999999955",m,enhanced_speed,"13.312",m/s,
Data,3,record,timestamp,"1077318699",s,position_lat,"663787328",semicircles,position_long,"-62261500",semicircles,distance,"92.5",m,heart_rate,"157",bpm,altitude,"40.60000000000002",m,speed,"13.248",m/s,power,"280",watts,cadence,"100",rpm,enhanced_altitude,"40.60000000000002",m,enhanced_speed,"13.248",m/s,
Data,3,record,timestamp,"1077318700",s,position_lat,"663785856",semicircles,position_long,"-62261568",semicircles,distance,"105.71",m,heart_rate,"157",bpm,altitude,"40.39999999999998",m,speed,"13.184",m/s,power,"261",watts,cadence,"100",rpm,enhanced_altitude,"40.39999999999998",m,enhanced_speed,"13.184",m/s,
Data,3,record,timestamp,"1077318701",s,position_lat,"663784448",semicircles,position_long,"-62261608",semicircles,distance,"118.87",m,heart_rate,"157",bpm,altitude,"40.200000000000045",m,speed,"13.128",m/s,power,"280",watts,cadence,"99",rpm,enhanced_altitude,"40.200000000000045",m,enhanced_speed,"13.128",m/s,
Data,3,record,timestamp,"1077318702",s,position_lat,"663783104",semicircles,position_long,"-62261620",semicircles,distance,"131.97",m,heart_rate,"157",bpm,altitude,"40.200000000000045",m,speed,"13.075",m/s,power,"266",watts,cadence,"99",rpm,enhanced_altitude,"40.200000000000045",m,enhanced_speed,"13.075",m/s,
Data,3,record,timestamp,"1077318703",s,position_lat,"663781696",semicircles,position_long,"-62261624",semicircles,distance,"145.03",m,heart_rate,"158",bpm,altitude,"40.0",m,speed,"13.03",m/s,power,"281",watts,cadence,"98",rpm,enhanced_altitude,"40.0",m,enhanced_speed,"13.03",m/s,
Data,3,record,timestamp,"1077318704",s,position_lat,"663780224",semicircles,position_long,"-62261624",semicircles,distance,"158.04",m,heart_rate,"158",bpm,altitude,"39.799999999999955",m,speed,"13.006",m/s,power,"300",watts,cadence,"98",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"13.006",m/s,
Data,3,record,timestamp,"1077318705",s,position_lat,"663778880",semicircles,position_long,"-62261632",semicircles,distance,"171.04",m,heart_rate,"159",bpm,altitude,"39.799999999999955",m,speed,"13.007",m/s,power,"305",watts,cadence,"99",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"13.007",m/s,
Data,3,record,timestamp,"1077318706",s,position_lat,"663777472",semicircles,position_long,"-62261680",semicircles,distance,"184.05",m,heart_rate,"159",bpm,altitude,"39.799999999999955",m,speed,"13.007",m/s,power,"324",watts,cadence,"99",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"13.007",m/s,
Data,3,record,timestamp,"1077318707",s,position_lat,"663776064",semicircles,position_long,"-62261720",semicircles,distance,"197.03",m,heart_rate,"160",bpm,altitude,"39.799999999999955",m,speed,"12.938",m/s,power,"325",watts,cadence,"100",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.938",m/s,
Data,3,record,timestamp,"1077318708",s,position_lat,"663774720",semicircles,position_long,"-62261744",semicircles,distance,"209.93",m,heart_rate,"160",bpm,altitude,"39.799999999999955",m,speed,"12.869",m/s,power,"362",watts,cadence,"100",rpm,enhanced_altitude,"39.799999999999955",m,enhanced_speed,"12.869",m/s,
