Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,Field 12,Value 12,Units 12,
Data,3,record,timestamp,"1110382469",s,position_lat,"644145728",semicircles,position_long,"-18396880",semicircles,distance,"110.41",m,altitude,"121.39999999999998",m,speed,"13.9",m/s,power,"299",watts,heart_rate,"155",bpm,cadence,"86",rpm,enhanced_altitude,"121.39999999999998",m,enhanced_speed,"13.9",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382470",s,position_lat,"644147200",semicircles,position_long,"-18397454",semicircles,distance,"124.31",m,altitude,"121.20000000000005",m,speed,"13.876",m/s,power,"298",watts,heart_rate,"155",bpm,cadence,"86",rpm,enhanced_altitude,"121.20000000000005",m,enhanced_speed,"13.876",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382471",s,position_lat,"644148672",semicircles,position_long,"-18398026",semicircles,distance,"138.29",m,altitude,"120.79999999999995",m,speed,"14.075",m/s,power,"298",watts,heart_rate,"155",bpm,cadence,"86",rpm,enhanced_altitude,"120.79999999999995",m,enhanced_speed,"14.075",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382472",s,position_lat,"644150144",semicircles,position_long,"-18398596",semicircles,distance,"152.45",m,altitude,"120.39999999999998",m,speed,"14.252",m/s,power,"277",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"120.39999999999998",m,enhanced_speed,"14.252",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382473",s,position_lat,"644151616",semicircles,position_long,"-18399158",semicircles,distance,"166.77",m,altitude,"120.20000000000005",m,speed,"14.382",m/s,power,"229",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"120.20000000000005",m,enhanced_speed,"14.382",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382474",s,position_lat,"644153152",semicircles,position_long,"-18399716",semicircles,distance,"181.05",m,altitude,"119.79999999999995",m,speed,"14.143",m/s,power,"205",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"119.79999999999995",m,enhanced_speed,"14.143",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382475",s,position_lat,"644154560",semicircles,position_long,"-18400280",semicircles,distance,"195.16",m,altitude,"119.39999999999998",m,speed,"14.148",m/s,power,"250",watts,heart_rate,"155",bpm,cadence,"93",rpm,enhanced_altitude,"119.39999999999998",m,enhanced_speed,"14.148",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382476",s,position_lat,"644156096",semicircles,position_long,"-18400864",semicircles,distance,"209.5",m,altitude,"119.20000000000005",m,speed,"14.114",m/s,power,"182",watts,heart_rate,"156",bpm,cadence,"92",rpm,enhanced_altitude,"119.20000000000005",m,enhanced_speed,"14.114",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382477",s,position_lat,"644157568",semicircles,position_long,"-18401446",semicircles,distance,"223.65",m,altitude,"118.79999999999995",m,speed,"14.255",m/s,power,"313",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"118.79999999999995",m,enhanced_speed,"14.255",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382478",s,position_lat,"644159040",semicircles,position_long,"-18402042",semicircles,distance,"237.81",m,altitude,"118.60000000000002",m,speed,"14.433",m/s,power,"313",watts,heart_rate,"156",bpm,cadence,"91",rpm,enhanced_altitude,"118.60000000000002",m,enhanced_speed,"14.433",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382479",s,position_lat,"644160576",semicircles,position_long,"-18402678",semicircles,distance,"252.32",m,altitude,"118.20000000000005",m,speed,"14.577",m/s,power,"285",watts,heart_rate,"156",bpm,cadence,"93",rpm,enhanced_altitude,"118.20000000000005",m,enhanced_speed,"14.577",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382480",s,position_lat,"644162112",semicircles,position_long,"-18403370",semicircles,distance,"267.2",m,altitude,"118.0",m,speed,"14.662",m/s,power,"285",watts,heart_rate,"156",bpm,cadence,"93",rpm,enhanced_altitude,"118.0",m,enhanced_speed,"14.662",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382481",s,position_lat,"644163584",semicircles,position_long,"-18404246",semicircles,distance,"281.57",m,altitude,"118.0",m,speed,"14.46",m/s,power,"234",watts,heart_rate,"157",bpm,cadence,"93",rpm,enhanced_altitude,"118.0",m,enhanced_speed,"14.46",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382482",s,position_lat,"644164992",semicircles,position_long,"-18405256",semicircles,distance,"295.97",m,altitude,"117.79999999999995",m,speed,"14.461",m/s,power,"242",watts,heart_rate,"157",bpm,cadence,"92",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"14.461",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382483",s,position_lat,"644166400",semicircles,position_long,"-18406384",semicircles,distance,"310.41",m,altitude,"117.79999999999995",m,speed,"14.422",m/s,power,"293",watts,heart_rate,"157",bpm,cadence,"91",rpm,enhanced_altitude,"117.79999999999995",m,enhanced_speed,"14.422",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382484",s,position_lat,"644167744",semicircles,position_long,"-18407586",semicircles,distance,"324.81",m,altitude,"117.60000000000002",m,speed,"14.378",m/s,power,"280",watts,heart_rate,"157",bpm,cadence,"92",rpm,enhanced_altitude,"117.60000000000002",m,enhanced_speed,"14.378",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382485",s,position_lat,"644169088",semicircles,position_long,"-18408816",semicircles,distance,"339.21",m,altitude,"117.39999999999998",m,speed,"14.456",m/s,power,"290",watts,heart_rate,"157",bpm,cadence,"92",rpm,enhanced_altitude,"117.39999999999998",m,enhanced_speed,"14.456",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382486",s,position_lat,"644170496",semicircles,position_long,"-18410078",semicircles,distance,"353.97",m,altitude,"116.79999999999995",m,speed,"14.711",m/s,power,"287",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"116.79999999999995",m,enhanced_speed,"14.711",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382487",s,position_lat,"644171904",semicircles,position_long,"-18411338",semicircles,distance,"368.91",m,altitude,"115.79999999999995",m,speed,"15.23",m/s,power,"287",watts,heart_rate,"158",bpm,cadence,"91",rpm,enhanced_altitude,"115.79999999999995",m,enhanced_speed,"15.23",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382488",s,position_lat,"644173440",semicircles,position_long,"-18412642",semicircles,distance,"384.51",m,altitude,"114.39999999999998",m,speed,"15.918",m/s,power,"288",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"114.39999999999998",m,enhanced_speed,"15.918",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382489",s,position_lat,"644174976",semicircles,position_long,"-18413996",semicircles,distance,"400.74",m,altitude,"113.0",m,speed,"16.684",m/s,power,"288",watts,heart_rate,"158",bpm,cadence,"93",rpm,enhanced_altitude,"113.0",m,enhanced_speed,"16.684",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382490",s,position_lat,"644176576",semicircles,position_long,"-18415454",semicircles,distance,"417.81",m,altitude,"111.20000000000005",m,speed,"17.449",m/s,power,"264",watts,heart_rate,"159",bpm,cadence,"95",rpm,enhanced_altitude,"111.20000000000005",m,enhanced_speed,"17.449",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382491",s,position_lat,"644178240",semicircles,position_long,"-18417032",semicircles,distance,"435.47",m,altitude,"109.39999999999998",m,speed,"18.17",m/s,power,"279",watts,heart_rate,"159",bpm,cadence,"96",rpm,enhanced_altitude,"109.39999999999998",m,enhanced_speed,"18.17",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382492",s,position_lat,"644179968",semicircles,position_long,"-18418800",semicircles,distance,"453.95",m,altitude,"107.79999999999995",m,speed,"18.739",m/s,power,"273",watts,heart_rate,"159",bpm,cadence,"93",rpm,enhanced_altitude,"107.79999999999995",m,enhanced_speed,"18.739",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382493",s,position_lat,"644181504",semicircles,position_long,"-18420882",semicircles,distance,"472.85",m,altitude,"106.60000000000002",m,speed,"18.997",m/s,power,"248",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"106.60000000000002",m,enhanced_speed,"18.997",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382494",s,position_lat,"644181888",semicircles,position_long,"-18424152",semicircles,distance,"492.0",m,altitude,"105.79999999999995",m,speed,"19.151",m/s,power,"283",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"19.151",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382495",s,position_lat,"644180928",semicircles,position_long,"-18427208",semicircles,distance,"511.02",m,altitude,"105.60000000000002",m,speed,"18.981",m/s,power,"251",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"105.60000000000002",m,enhanced_speed,"18.981",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382496",s,position_lat,"644179968",semicircles,position_long,"-18430194",semicircles,distance,"529.83",m,altitude,"105.79999999999995",m,speed,"18.633",m/s,power,"251",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"18.633",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382497",s,position_lat,"644179008",semicircles,position_long,"-18433148",semicircles,distance,"548.27",m,altitude,"105.79999999999995",m,speed,"18.259",m/s,power,"260",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"105.79999999999995",m,enhanced_speed,"18.259",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382498",s,position_lat,"644178048",semicircles,position_long,"-18436054",semicircles,distance,"566.33",m,altitude,"106.0",m,speed,"17.874",m/s,power,"260",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"106.0",m,enhanced_speed,"17.874",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382499",s,position_lat,"644177152",semicircles,position_long,"-18438910",semicircles,distance,"584.03",m,altitude,"106.39999999999998",m,speed,"17.541",m/s,power,"329",watts,heart_rate,"159",bpm,cadence,"92",rpm,enhanced_altitude,"106.39999999999998",m,enhanced_speed,"17.541",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382500",s,position_lat,"644176320",semicircles,position_long,"-18441718",semicircles,distance,"601.38",m,altitude,"106.60000000000002",m,speed,"17.088",m/s,power,"293",watts,heart_rate,"159",bpm,cadence,"96",rpm,enhanced_altitude,"106.60000000000002",m,enhanced_speed,"17.088",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382501",s,position_lat,"644175488",semicircles,position_long,"-18444428",semicircles,distance,"618.2",m,altitude,"106.79999999999995",m,speed,"16.585",m/s,power,"277",watts,heart_rate,"159",bpm,cadence,"95",rpm,enhanced_altitude,"106.79999999999995",m,enhanced_speed,"16.585",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382502",s,position_lat,"644174592",semicircles,position_long,"-18446994",semicircles,distance,"634.59",m,altitude,"107.0",m,speed,"16.185",m/s,power,"257",watts,heart_rate,"159",bpm,cadence,"94",rpm,enhanced_altitude,"107.0",m,enhanced_speed,"16.185",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382503",s,position_lat,"644173440",semicircles,position_long,"-18449190",semicircles,distance,"650.48",m,altitude,"107.60000000000002",m,speed,"15.599",m/s,power,"225",watts,heart_rate,"159",bpm,cadence,"92",rpm,enhanced_altitude,"107.60000000000002",m,enhanced_speed,"15.599",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382504",s,position_lat,"644172224",semicircles,position_long,"-18451106",semicircles,distance,"665.77",m,altitude,"108.20000000000005",m,speed,"15.002",m/s,power,"252",watts,heart_rate,"159",bpm,cadence,"90",rpm,enhanced_altitude,"108.20000000000005",m,enhanced_speed,"15.002",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382505",s,position_lat,"644171392",semicircles,position_long,"-18453326",semicircles,distance,"680.54",m,altitude,"108.39999999999998",m,speed,"14.599",m/s,power,"275",watts,heart_rate,"159",bpm,cadence,"88",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.599",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382506",s,position_lat,"644171648",semicircles,position_long,"-18455762",semicircles,distance,"695.06",m,altitude,"108.39999999999998",m,speed,"14.455",m/s,power,"273",watts,heart_rate,"160",bpm,cadence,"86",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.455",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382507",s,position_lat,"644172992",semicircles,position_long,"-18457028",semicircles,distance,"709.4",m,altitude,"108.39999999999998",m,speed,"14.225",m/s,power,"273",watts,heart_rate,"159",bpm,cadence,"86",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.225",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382508",s,position_lat,"644174400",semicircles,position_long,"-18457892",semicircles,distance,"723.5",m,altitude,"108.39999999999998",m,speed,"14.003",m/s,power,"268",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"14.003",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382509",s,position_lat,"644175872",semicircles,position_long,"-18458576",semicircles,distance,"737.41",m,altitude,"108.39999999999998",m,speed,"13.793",m/s,power,"250",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"13.793",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382510",s,position_lat,"644177280",semicircles,position_long,"-18459108",semicircles,distance,"751.08",m,altitude,"108.39999999999998",m,speed,"13.58",m/s,power,"240",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"13.58",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382511",s,position_lat,"644178688",semicircles,position_long,"-18459602",semicircles,distance,"764.55",m,altitude,"108.39999999999998",m,speed,"13.361",m/s,power,"275",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"108.39999999999998",m,enhanced_speed,"13.361",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382512",s,position_lat,"644180096",semicircles,position_long,"-18460074",semicircles,distance,"777.77",m,altitude,"108.60000000000002",m,speed,"13.08",m/s,power,"241",watts,heart_rate,"159",bpm,cadence,"86",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"13.08",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382513",s,position_lat,"644181504",semicircles,position_long,"-18460356",semicircles,distance,"790.73",m,altitude,"108.60000000000002",m,speed,"12.859",m/s,power,"246",watts,heart_rate,"159",bpm,cadence,"86",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"12.859",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382514",s,position_lat,"644182848",semicircles,position_long,"-18460604",semicircles,distance,"803.52",m,altitude,"108.60000000000002",m,speed,"12.748",m/s,power,"246",watts,heart_rate,"159",bpm,cadence,"86",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"12.748",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382515",s,position_lat,"644184192",semicircles,position_long,"-18460656",semicircles,distance,"816.29",m,altitude,"108.60000000000002",m,speed,"12.717",m/s,power,"310",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"12.717",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382516",s,position_lat,"644185472",semicircles,position_long,"-18460104",semicircles,distance,"828.96",m,altitude,"108.60000000000002",m,speed,"12.692",m/s,power,"310",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"12.692",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382517",s,position_lat,"644186688",semicircles,position_long,"-18459152",semicircles,distance,"841.58",m,altitude,"108.60000000000002",m,speed,"12.538",m/s,power,"289",watts,heart_rate,"160",bpm,cadence,"86",rpm,enhanced_altitude,"108.60000000000002",m,enhanced_speed,"12.538",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382518",s,position_lat,"644187904",semicircles,position_long,"-18458072",semicircles,distance,"854.03",m,altitude,"108.79999999999995",m,speed,"12.365",m/s,power,"301",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"108.79999999999995",m,enhanced_speed,"12.365",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382519",s,position_lat,"644189056",semicircles,position_long,"-18456876",semicircles,distance,"866.29",m,altitude,"109.0",m,speed,"12.161",m/s,power,"271",watts,heart_rate,"160",bpm,cadence,"88",rpm,enhanced_altitude,"109.0",m,enhanced_speed,"12.161",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382520",s,position_lat,"644190080",semicircles,position_long,"-18455604",semicircles,distance,"878.37",m,altitude,"109.20000000000005",m,speed,"12.029",m/s,power,"300",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.20000000000005",m,enhanced_speed,"12.029",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382521",s,position_lat,"644191104",semicircles,position_long,"-18454326",semicircles,distance,"890.35",m,altitude,"109.39999999999998",m,speed,"11.932",m/s,power,"276",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.39999999999998",m,enhanced_speed,"11.932",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382522",s,position_lat,"644192128",semicircles,position_long,"-18453030",semicircles,distance,"902.23",m,altitude,"109.60000000000002",m,speed,"11.799",m/s,power,"276",watts,heart_rate,"160",bpm,cadence,"86",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"11.799",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382523",s,position_lat,"644193152",semicircles,position_long,"-18451696",semicircles,distance,"914.02",m,altitude,"109.79999999999995",m,speed,"11.792",m/s,power,"324",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"11.792",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382524",s,position_lat,"644194112",semicircles,position_long,"-18450288",semicircles,distance,"925.82",m,altitude,"109.79999999999995",m,speed,"11.823",m/s,power,"274",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"11.823",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382525",s,position_lat,"644195008",semicircles,position_long,"-18448768",semicircles,distance,"937.66",m,altitude,"109.79999999999995",m,speed,"11.845",m/s,power,"274",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"11.845",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382526",s,position_lat,"644195840",semicircles,position_long,"-18447166",semicircles,distance,"949.49",m,altitude,"109.79999999999995",m,speed,"11.802",m/s,power,"277",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"11.802",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382527",s,position_lat,"644196672",semicircles,position_long,"-18445526",semicircles,distance,"961.19",m,altitude,"109.79999999999995",m,speed,"11.554",m/s,power,"211",watts,heart_rate,"160",bpm,cadence,"86",rpm,enhanced_altitude,"109.79999999999995",m,enhanced_speed,"11.554",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382528",s,position_lat,"644197440",semicircles,position_long,"-18443890",semicircles,distance,"972.67",m,altitude,"109.60000000000002",m,speed,"11.468",m/s,power,"241",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"11.468",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382529",s,position_lat,"644198208",semicircles,position_long,"-18442264",semicircles,distance,"984.15",m,altitude,"109.60000000000002",m,speed,"11.538",m/s,power,"274",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"11.538",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382530",s,position_lat,"644198976",semicircles,position_long,"-18440662",semicircles,distance,"995.75",m,altitude,"109.60000000000002",m,speed,"11.648",m/s,power,"259",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"11.648",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382531",s,position_lat,"644199808",semicircles,position_long,"-18439038",semicircles,distance,"1007.38",m,altitude,"109.39999999999998",m,speed,"11.559",m/s,power,"234",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"109.39999999999998",m,enhanced_speed,"11.559",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382532",s,position_lat,"644200896",semicircles,position_long,"-18438352",semicircles,distance,"1018.95",m,altitude,"109.60000000000002",m,speed,"11.562",m/s,power,"284",watts,heart_rate,"159",bpm,cadence,"87",rpm,enhanced_altitude,"109.60000000000002",m,enhanced_speed,"11.562",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382533",s,position_lat,"644202112",semicircles,position_long,"-18439020",semicircles,distance,"1030.42",m,altitude,"110.0",m,speed,"11.373",m/s,power,"335",watts,heart_rate,"159",bpm,cadence,"88",rpm,enhanced_altitude,"110.0",m,enhanced_speed,"11.373",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382534",s,position_lat,"644203200",semicircles,position_long,"-18439896",semicircles,distance,"1041.73",m,altitude,"110.20000000000005",m,speed,"11.218",m/s,power,"335",watts,heart_rate,"159",bpm,cadence,"88",rpm,enhanced_altitude,"110.20000000000005",m,enhanced_speed,"11.218",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382535",s,position_lat,"644204288",semicircles,position_long,"-18440762",semicircles,distance,"1052.84",m,altitude,"110.60000000000002",m,speed,"11.014",m/s,power,"370",watts,heart_rate,"159",bpm,cadence,"88",rpm,enhanced_altitude,"110.60000000000002",m,enhanced_speed,"11.014",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382536",s,position_lat,"644205312",semicircles,position_long,"-18441604",semicircles,distance,"1063.75",m,altitude,"111.0",m,speed,"10.814",m/s,power,"360",watts,heart_rate,"159",bpm,cadence,"88",rpm,enhanced_altitude,"111.0",m,enhanced_speed,"10.814",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382537",s,position_lat,"644206400",semicircles,position_long,"-18442434",semicircles,distance,"1074.43",m,altitude,"111.20000000000005",m,speed,"10.551",m/s,power,"288",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"111.20000000000005",m,enhanced_speed,"10.551",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382538",s,position_lat,"644207360",semicircles,position_long,"-18443254",semicircles,distance,"1084.86",m,altitude,"111.60000000000002",m,speed,"10.323",m/s,power,"290",watts,heart_rate,"160",bpm,cadence,"88",rpm,enhanced_altitude,"111.60000000000002",m,enhanced_speed,"10.323",m/s,target_power,"0",watts,
Data,3,record,timestamp,"1110382539",s,position_lat,"644208384",semicircles,position_long,"-18444068",semicircles,distance,"1095.14",m,altitude,"111.79999999999995",m,speed,"10.245",m/s,power,"320",watts,heart_rate,"160",bpm,cadence,"87",rpm,enhanced_altitude,"111.79999999999995",m,enhanced_speed,"10.245",m/s,target_power,"0",watts,
