Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1091027962",s,position_lat,"-138819536",semicircles,position_long,"1991832064",semicircles,distance,"0.39",m,heart_rate,"146",bpm,altitude,"5.0",m,speed,"10.895",m/s,power,"298",watts,cadence,"93",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.895",m/s,
Data,3,record,timestamp,"1091027963",s,position_lat,"-138819632",semicircles,position_long,"1991831936",semicircles,distance,"3.21",m,heart_rate,"146",bpm,altitude,"5.0",m,speed,"10.928",m/s,power,"298",watts,cadence,"91",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"10.928",m/s,
Data,3,record,timestamp,"1091027964",s,position_lat,"-138820016",semicircles,position_long,"1991830784",semicircles,distance,"14.35",m,heart_rate,"147",bpm,altitude,"5.0",m,speed,"11.056",m/s,power,"323",watts,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.056",m/s,
Data,3,record,timestamp,"1091027965",s,position_lat,"-138820464",semicircles,position_long,"1991829504",semicircles,distance,"25.48",m,heart_rate,"148",bpm,altitude,"5.0",m,speed,"11.213",m/s,power,"323",watts,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.213",m/s,
Data,3,record,timestamp,"1091027966",s,position_lat,"-138820992",semicircles,position_long,"1991828352",semicircles,distance,"36.81",m,heart_rate,"149",bpm,altitude,"5.0",m,speed,"11.351",m/s,power,"299",watts,cadence,"92",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.351",m/s,
Data,3,record,timestamp,"1091027967",s,position_lat,"-138820688",semicircles,position_long,"1991827328",semicircles,distance,"48.37",m,heart_rate,"150",bpm,altitude,"4.399999999999977",m,speed,"11.82",m/s,power,"290",watts,cadence,"92",rpm,enhanced_altitude,"4.399999999999977",m,enhanced_speed,"11.82",m/s,
Data,3,record,timestamp,"1091027968",s,position_lat,"-138819936",semicircles,position_long,"1991826176",semicircles,distance,"60.27",m,heart_rate,"151",bpm,altitude,"3.8000000000000114",m,speed,"12.355",m/s,power,"271",watts,cadence,"92",rpm,enhanced_altitude,"3.8000000000000114",m,enhanced_speed,"12.355",m/s,
Data,3,record,timestamp,"1091027969",s,position_lat,"-138819056",semicircles,position_long,"1991825152",semicircles,distance,"72.86",m,heart_rate,"152",bpm,altitude,"3.1999999999999886",m,speed,"12.779",m/s,power,"287",watts,cadence,"94",rpm,enhanced_altitude,"3.1999999999999886",m,enhanced_speed,"12.779",m/s,
Data,3,record,timestamp,"1091027970",s,position_lat,"-138818144",semicircles,position_long,"1991824000",semicircles,distance,"85.85",m,heart_rate,"153",bpm,altitude,"2.6000000000000227",m,speed,"13.259",m/s,power,"287",watts,cadence,"94",rpm,enhanced_altitude,"2.6000000000000227",m,enhanced_speed,"13.259",m/s,
Data,3,record,timestamp,"1091027971",s,position_lat,"-138817216",semicircles,position_long,"1991822976",semicircles,distance,"99.36",m,heart_rate,"154",bpm,altitude,"2.0",m,speed,"13.69",m/s,power,"322",watts,cadence,"95",rpm,enhanced_altitude,"2.0",m,enhanced_speed,"13.69",m/s,
Data,3,record,timestamp,"1091027972",s,position_lat,"-138816432",semicircles,position_long,"1991821696",semicircles,distance,"113.46",m,heart_rate,"155",bpm,altitude,"1.6000000000000227",m,speed,"13.941",m/s,power,"322",watts,cadence,"96",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.941",m/s,
Data,3,record,timestamp,"1091027973",s,position_lat,"-138816032",semicircles,position_long,"1991820160",semicircles,distance,"127.24",m,heart_rate,"156",bpm,altitude,"1.6000000000000227",m,speed,"13.87",m/s,power,"346",watts,cadence,"95",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.87",m/s,
Data,3,record,timestamp,"1091027974",s,position_lat,"-138815984",semicircles,position_long,"1991818752",semicircles,distance,"140.92",m,heart_rate,"156",bpm,altitude,"1.6000000000000227",m,speed,"13.679",m/s,power,"346",watts,cadence,"96",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.679",m/s,
Data,3,record,timestamp,"1091027975",s,position_lat,"-138816128",semicircles,position_long,"1991817344",semicircles,distance,"154.65",m,heart_rate,"156",bpm,altitude,"1.6000000000000227",m,speed,"13.275",m/s,power,"241",watts,cadence,"96",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.275",m/s,
Data,3,record,timestamp,"1091027976",s,position_lat,"-138816192",semicircles,position_long,"1991815808",semicircles,distance,"167.8",m,heart_rate,"157",bpm,altitude,"1.6000000000000227",m,speed,"13.153",m/s,power,"338",watts,cadence,"95",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"13.153",m/s,
Data,3,record,timestamp,"1091027977",s,position_lat,"-138816208",semicircles,position_long,"1991814400",semicircles,distance,"180.86",m,heart_rate,"158",bpm,altitude,"1.6000000000000227",m,speed,"12.991",m/s,power,"256",watts,cadence,"94",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.991",m/s,
Data,3,record,timestamp,"1091027978",s,position_lat,"-138816224",semicircles,position_long,"1991812992",semicircles,distance,"193.64",m,heart_rate,"158",bpm,altitude,"1.6000000000000227",m,speed,"12.879",m/s,power,"298",watts,cadence,"93",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.879",m/s,
Data,3,record,timestamp,"1091027979",s,position_lat,"-138816368",semicircles,position_long,"1991811456",semicircles,distance,"206.54",m,heart_rate,"159",bpm,altitude,"1.6000000000000227",m,speed,"12.801",m/s,power,"298",watts,cadence,"93",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.801",m/s,
Data,3,record,timestamp,"1091027980",s,position_lat,"-138816592",semicircles,position_long,"1991810176",semicircles,distance,"219.26",m,heart_rate,"159",bpm,altitude,"1.6000000000000227",m,speed,"12.826",m/s,power,"299",watts,cadence,"93",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.826",m/s,
Data,3,record,timestamp,"1091027981",s,position_lat,"-138816896",semicircles,position_long,"1991808768",semicircles,distance,"232.22",m,heart_rate,"160",bpm,altitude,"1.6000000000000227",m,speed,"12.869",m/s,power,"299",watts,cadence,"93",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.869",m/s,
Data,3,record,timestamp,"1091027982",s,position_lat,"-138817280",semicircles,position_long,"1991807488",semicircles,distance,"245.13",m,heart_rate,"160",bpm,altitude,"1.6000000000000227",m,speed,"12.906",m/s,power,"265",watts,cadence,"93",rpm,enhanced_altitude,"1.6000000000000227",m,enhanced_speed,"12.906",m/s,
