Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1098890359",s,position_lat,"-138819488",semicircles,position_long,"1991832064",semicircles,distance,"0.35",m,heart_rate,"155",bpm,altitude,"5.0",m,speed,"11.008",m/s,power,"238",watts,cadence,"100",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.008",m/s,
Data,3,record,timestamp,"1098890360",s,position_lat,"-138819664",semicircles,position_long,"1991831552",semicircles,distance,"5.39",m,heart_rate,"155",bpm,altitude,"5.0",m,speed,"11.036",m/s,power,"305",watts,cadence,"99",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.036",m/s,
Data,3,record,timestamp,"1098890361",s,position_lat,"-138820064",semicircles,position_long,"1991830400",semicircles,distance,"16.45",m,heart_rate,"156",bpm,altitude,"5.0",m,speed,"11.161",m/s,power,"305",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.161",m/s,
Data,3,record,timestamp,"1098890362",s,position_lat,"-138820544",semicircles,position_long,"1991829376",semicircles,distance,"27.59",m,heart_rate,"157",bpm,altitude,"5.0",m,speed,"11.283",m/s,power,"314",watts,cadence,"98",rpm,enhanced_altitude,"5.0",m,enhanced_speed,"11.283",m/s,
Data,3,record,timestamp,"1098890363",s,position_lat,"-138820976",semicircles,position_long,"1991828224",semicircles,distance,"38.99",m,heart_rate,"157",bpm,altitude,"4.800000000000011",m,speed,"11.362",m/s,power,"314",watts,cadence,"99",rpm,enhanced_altitude,"4.800000000000011",m,enhanced_speed,"11.362",m/s,
Data,3,record,timestamp,"1098890364",s,position_lat,"-138820528",semicircles,position_long,"1991826944",semicircles,distance,"50.65",m,heart_rate,"158",bpm,altitude,"4.199999999999989",m,speed,"11.881",m/s,power,"288",watts,cadence,"99",rpm,enhanced_altitude,"4.199999999999989",m,enhanced_speed,"11.881",m/s,
Data,3,record,timestamp,"1098890365",s,position_lat,"-138819744",semicircles,position_long,"1991826048",semicircles,distance,"62.8",m,heart_rate,"159",bpm,altitude,"3.6000000000000227",m,speed,"12.428",m/s,power,"285",watts,cadence,"99",rpm,enhanced_altitude,"3.6000000000000227",m,enhanced_speed,"12.428",m/s,
Data,3,record,timestamp,"1098890366",s,position_lat,"-138818864",semicircles,position_long,"1991824896",semicircles,distance,"75.54",m,heart_rate,"159",bpm,altitude,"3.0",m,speed,"12.935",m/s,power,"285",watts,cadence,"99",rpm,enhanced_altitude,"3.0",m,enhanced_speed,"12.935",m/s,
Data,3,record,timestamp,"1098890367",s,position_lat,"-138817952",semicircles,position_long,"1991823872",semicircles,distance,"88.51",m,heart_rate,"160",bpm,altitude,"2.3999999999999773",m,speed,"13.398",m/s,power,"269",watts,cadence,"101",rpm,enhanced_altitude,"2.3999999999999773",m,enhanced_speed,"13.398",m/s,
Data,3,record,timestamp,"1098890368",s,position_lat,"-138817056",semicircles,position_long,"1991822592",semicircles,distance,"102.24",m,heart_rate,"160",bpm,altitude,"1.8000000000000114",m,speed,"13.774",m/s,power,"269",watts,cadence,"101",rpm,enhanced_altitude,"1.8000000000000114",m,enhanced_speed,"13.774",m/s,
