record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1107650364","-128193256","1978682624","0.35","109.0","11.309","308","144","94","109.0","11.309",
"1107650365","-128193440","1978682112","6.24","109.0","11.383","225","144","93","109.0","11.383",
"1107650366","-128193936","1978680832","17.54","109.0","11.427","225","144","93","109.0","11.427",
"1107650367","-128194680","1978679936","29.1","109.0","11.444","242","145","92","109.0","11.444",
"1107650368","-128195576","1978679040","40.46","109.20000000000005","11.444","189","146","92","109.20000000000005","11.444",
"1107650369","-128196336","1978678016","51.9","109.20000000000005","11.494","189","146","92","109.20000000000005","11.494",
"1107650370","-128196944","1978676992","63.48","109.0","11.674","312","146","91","109.0","11.674",
"1107650371","-128197456","1978675712","75.3","108.79999999999995","12.124","479","147","92","108.79999999999995","12.124",
"1107650372","-128197680","1978674432","87.66","108.60000000000002","12.511","144","148","95","108.60000000000002","12.511",
"1107650373","-128197176","1978673152","100.49","108.20000000000005","12.791","144","148","95","108.20000000000005","12.791",
"1107650374","-128196376","1978672000","113.27","107.79999999999995","12.956","29","149","95","107.79999999999995","12.956",
"1107650375","-128195840","1978670848","126.26","107.60000000000002","12.879","0","149","95","107.60000000000002","12.879",
"1107650376","-128195584","1978669312","138.88","107.79999999999995","12.577","0","150","0","107.79999999999995","12.577",
"1107650377","-128195816","1978668032","151.37","108.0","12.451","288","150","85","108.0","12.451",
"1107650378","-128196408","1978666752","163.77","108.0","12.431","288","150","85","108.0","12.431",
"1107650379","-128197120","1978665728","176.47","108.0","12.51","325","150","87","108.0","12.51",
"1107650380","-128197984","1978664576","189.01","108.0","12.684","325","150","87","108.0","12.684",
"1107650381","-128198872","1978663552","201.62","107.79999999999995","12.847","149","150","94","107.79999999999995","12.847",
"1107650382","-128199344","1978662272","214.62","107.60000000000002","12.978","149","150","94","107.60000000000002","12.978",
"1107650383","-128199088","1978660736","227.6","107.20000000000005","13.178","179","150","93","107.20000000000005","13.178",
"1107650384","-128198576","1978659456","241.05","106.79999999999995","13.387","120","150","93","106.79999999999995","13.387",
"1107650385","-128198128","1978658048","254.57","106.39999999999998","13.553","173","150","92","106.39999999999998","13.553",
"1107650386","-128198216","1978656640","268.1","106.0","13.769","173","149","93","106.0","13.769",
"1107650387","-128198912","1978655360","281.97","105.60000000000002","14.098","350","149","93","105.60000000000002","14.098",
"1107650388","-128199856","1978654080","296.3","105.20000000000005","14.348","459","149","98","105.20000000000005","14.348",
"1107650389","-128200840","1978652800","311.0","104.79999999999995","14.729","459","149","98","104.79999999999995","14.729",
"1107650390","-128201584","1978651264","325.75","104.39999999999998","15.089","517","149","103","104.39999999999998","15.089",
"1107650391","-128202120","1978649856","340.9","103.79999999999995","15.476","517","148","103","103.79999999999995","15.476",
"1107650392","-128202472","1978648064","356.84","103.39999999999998","15.777","443","148","105","103.39999999999998","15.777",
"1107650393","-128202616","1978646400","372.58","103.20000000000005","16.007","422","148","102","103.20000000000005","16.007",
"1107650394","-128202752","1978644608","388.73","102.79999999999995","16.197","422","148","102","102.79999999999995","16.197",
"1107650395","-128202912","1978642944","404.87","102.60000000000002","16.152","215","149","97","102.60000000000002","16.152",
"1107650396","-128203128","1978641152","421.05","102.20000000000005","16.142","215","149","97","102.20000000000005","16.142",
"1107650397","-128203552","1978639488","437.16","102.0","16.221","254","149","98","102.0","16.221",
"1107650398","-128204168","1978637824","453.33","101.79999999999995","16.22","254","149","98","101.79999999999995","16.22",
"1107650399","-128204800","1978636032","469.65","101.60000000000002","16.201","259","150","96","101.60000000000002","16.201",
"1107650400","-128205352","1978634368","485.69","101.39999999999998","16.198","259","150","96","101.39999999999998","16.198",
"1107650401","-128205872","1978632704","501.89","101.0","16.194","233","151","95","101.0","16.194",
"1107650402","-128206352","1978631040","518.2","100.60000000000002","16.306","221","151","94","100.60000000000002","16.306",
"1107650403","-128206752","1978629248","534.64","99.60000000000002","16.65","311","152","95","99.60000000000002","16.65",
"1107650404","-128207032","1978627456","551.62","98.79999999999995","17.014","311","152","95","98.79999999999995","17.014",
"1107650405","-128207168","1978625664","568.59","98.20000000000005","17.197","304","153","96","98.20000000000005","17.197",
"1107650406","-128207248","1978623616","585.97","97.60000000000002","17.326","317","153","97","97.60000000000002","17.326",
