record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1108078952","-138831488","1992056576","0.2","12.799999999999955","0.932","173","46","14","12.799999999999955","0.932",
"1108078953","-138831424","1992056576","0.87","12.799999999999955","1.728","210","46","26","12.799999999999955","1.728",
"1108078954","-138831200","1992056704","3.19","12.799999999999955","2.844","210","47","44","12.799999999999955","2.844",
"1108078955","-138830912","1992056832","6.44","12.799999999999955","3.453","109","49","1","12.799999999999955","3.453",
"1108078956","-138830624","1992057216","10.02","12.799999999999955","3.772","109","50","1","12.799999999999955","3.772",
"1108078957","-138830320","1992057472","13.89","12.799999999999955","4.012","94","52","70","12.799999999999955","4.012",
"1108078958","-138829984","1992057728","18.03","12.799999999999955","4.241","100","53","76","12.799999999999955","4.241",
"1108078959","-138829616","1992057984","22.38","12.799999999999955","4.418","87","55","79","12.799999999999955","4.418",
"1108078960","-138829200","1992058368","26.87","12.799999999999955","4.589","94","58","79","12.799999999999955","4.589",
"1108078961","-138828752","1992058496","31.59","12.799999999999955","4.721","81","60","79","12.799999999999955","4.721",
"1108078962","-138828272","1992058752","36.3","12.799999999999955","4.838","94","62","78","12.799999999999955","4.838",
"1108078963","-138827776","1992058880","41.21","12.799999999999955","4.974","94","66","78","12.799999999999955","4.974",
"1108078964","-138827248","1992059008","46.31","12.799999999999955","5.115","118","68","78","12.799999999999955","5.115",
"1108078965","-138826704","1992059264","51.5","12.799999999999955","5.286","118","70","78","12.799999999999955","5.286",
"1108078966","-138826160","1992059264","56.86","12.799999999999955","5.428","111","72","80","12.799999999999955","5.428",
"1108078967","-138825568","1992059392","62.4","12.799999999999955","5.665","169","73","81","12.799999999999955","5.665",
"1108078968","-138824960","1992059648","68.1","12.799999999999955","5.692","69","74","82","12.799999999999955","5.692",
"1108078969","-138824336","1992059648","73.81","13.0","5.725","75","74","82","13.0","5.725",
"1108078970","-138823728","1992059776","79.55","13.0","5.767","79","75","79","13.0","5.767",
"1108078971","-138823120","1992059776","85.35","13.0","5.804","109","76","80","13.0","5.804",
"1108078972","-138822496","1992060032","91.16","13.0","5.903","109","76","80","13.0","5.903",
"1108078973","-138821888","1992060160","97.13","13.0","6.073","88","77","81","13.0","6.073",
"1108078974","-138821264","1992060288","103.24","13.0","6.114","88","77","81","13.0","6.114",
"1108078975","-138820640","1992060544","109.4","13.0","6.179","101","77","80","13.0","6.179",
"1108078976","-138820080","1992060928","115.62","13.0","6.222","87","77","81","13.0","6.222",
"1108078977","-138819568","1992061440","121.85","13.0","6.285","100","78","81","13.0","6.285",
"1108078978","-138819104","1992061952","128.21","13.0","6.373","113","78","81","13.0","6.373",
"1108078979","-138818656","1992062464","134.6","13.0","6.441","105","78","82","13.0","6.441",
"1108078980","-138818272","1992063104","141.08","13.0","6.493","94","79","81","13.0","6.493",
"1108078981","-138817904","1992063616","147.58","13.0","6.536","94","79","81","13.0","6.536",
"1108078982","-138817568","1992064384","154.19","13.0","6.581","97","80","81","13.0","6.581",
"1108078983","-138817248","1992064896","160.74","13.0","6.626","97","80","81","13.0","6.626",
"1108078984","-138816960","1992065664","167.44","13.0","6.683","104","81","81","13.0","6.683",
"1108078985","-138816688","1992066176","174.08","13.0","6.719","91","81","81","13.0","6.719",
"1108078986","-138816432","1992066944","180.87","13.0","6.736","83","82","82","13.0","6.736",
"1108078987","-138816160","1992067584","187.59","13.0","6.77","95","83","82","13.0","6.77",
"1108078988","-138815888","1992068352","194.32","13.0","6.782","82","84","82","13.0","6.782",
"1108078989","-138815632","1992069120","201.19","13.0","6.81","92","84","82","13.0","6.81",
"1108078990","-138815360","1992069632","207.93","13.0","6.832","88","85","80","13.0","6.832",
"1108078991","-138815072","1992070400","214.76","13.0","6.889","136","86","82","13.0","6.889",
"1108078992","-138814768","1992071040","221.78","13.0","6.998","136","87","82","13.0","6.998",
"1108078993","-138814480","1992071808","228.84","13.0","7.066","117","88","83","13.0","7.066",
"1108078994","-138814192","1992072576","235.85","13.0","7.117","110","88","84","13.0","7.117",
"1108078995","-138813920","1992073216","243.07","13.0","7.181","120","89","84","13.0","7.181",
"1108078996","-138813664","1992073984","250.27","13.0","7.259","134","90","86","13.0","7.259",
"1108078997","-138813408","1992074752","257.56","13.0","7.387","159","90","80","13.0","7.387",
"1108078998","-138813152","1992075392","265.11","13.0","7.492","136","91","81","13.0","7.492",
"1108078999","-138812912","1992076416","272.63","13.0","7.564","136","92","81","13.0","7.564",
"1108079000","-138812656","1992077056","280.23","13.0","7.635","135","92","83","13.0","7.635",
"1108079001","-138812400","1992077824","287.85","13.0","7.701","135","93","83","13.0","7.701",
"1108079002","-138812128","1992078720","295.64","13.0","7.761","129","93","83","13.0","7.761",
"1108079003","-138811824","1992079488","303.32","13.0","7.836","142","93","82","13.0","7.836",
"1108079004","-138811488","1992080128","311.2","13.0","7.918","144","94","84","13.0","7.918",
"1108079005","-138811152","1992081152","319.2","13.0","7.994","143","95","84","13.0","7.994",
"1108079006","-138810864","1992081792","327.3","13.0","8.063","143","95","84","13.0","8.063",
"1108079007","-138810656","1992082688","335.39","13.0","8.121","143","95","84","13.0","8.121",
"1108079008","-138810512","1992083584","343.54","13.0","8.168","143","95","64","13.0","8.168",
"1108079009","-138810432","1992084608","351.73","13.0","8.204","143","95","64","13.0","8.204",
"1108079010","-138810416","1992085504","359.83","13.0","8.079","0","0","0","13.0","8.079",
"1108079011","-138810496","1992086400","367.87","13.0","7.885","0","0","0","13.0","7.885",
"1108079012","-138810640","1992087040","375.55","13.0","7.703","0","0","0","13.0","7.703",
"1108079013","-138810832","1992088064","383.27","13.0","7.701","152","99","86","13.0","7.701",
"1108079014","-138811072","1992088704","391.01","13.0","7.768","145","99","85","13.0","7.768",
"1108079015","-138811344","1992089472","398.87","13.0","7.831","147","100","82","13.0","7.831",
"1108079016","-138811616","1992090368","406.69","13.0","7.889","141","100","82","13.0","7.889",
"1108079017","-138811904","1992091136","414.6","13.0","7.932","141","100","82","13.0","7.932",
"1108079018","-138812192","1992092032","422.55","13.200000000000045","7.98","139","100","82","13.200000000000045","7.98",
"1108079019","-138812480","1992092800","430.61","13.200000000000045","8.01","139","101","82","13.200000000000045","8.01",
"1108079020","-138812768","1992093696","438.62","13.200000000000045","8.027","134","101","82","13.200000000000045","8.027",
"1108079021","-138813056","1992094336","446.63","13.200000000000045","8.068","158","101","81","13.200000000000045","8.068",
"1108079022","-138813312","1992095232","454.59","13.200000000000045","8.051","124","101","82","13.200000000000045","8.051",
"1108079023","-138813504","1992096256","462.68","13.200000000000045","8.044","138","101","82","13.200000000000045","8.044",
"1108079024","-138813696","1992096896","470.69","13.200000000000045","8.061","154","101","81","13.200000000000045","8.061",
"1108079025","-138813824","1992097792","478.86","13.399999999999977","8.084","143","102","80","13.399999999999977","8.084",
"1108079026","-138813888","1992098688","486.97","13.399999999999977","8.064","143","102","80","13.399999999999977","8.064",
"1108079027","-138813888","1992099712","494.91","13.399999999999977","8.069","148","102","81","13.399999999999977","8.069",
"1108079028","-138813792","1992100608","502.97","13.600000000000023","8.037","148","102","81","13.600000000000023","8.037",
"1108079029","-138813584","1992101248","511.08","13.600000000000023","7.96","126","102","88","13.600000000000023","7.96",
"1108079030","-138813296","1992102272","518.89","13.799999999999955","7.883","132","102","91","13.799999999999955","7.883",
"1108079031","-138812960","1992102912","526.78","13.799999999999955","7.784","121","103","91","13.799999999999955","7.784",
"1108079032","-138812576","1992103680","534.46","14.0","7.689","124","103","90","14.0","7.689",
"1108079033","-138812160","1992104448","542.11","14.0","7.617","141","103","89","14.0","7.617",
"1108079034","-138811728","1992105088","549.69","14.200000000000045","7.534","117","103","87","14.200000000000045","7.534",
"1108079035","-138811264","1992105856","557.26","14.200000000000045","7.429","117","103","87","14.200000000000045","7.429",
"1108079036","-138810816","1992106368","564.58","14.399999999999977","7.34","127","103","86","14.399999999999977","7.34",
"1108079037","-138810352","1992107136","571.97","14.399999999999977","7.258","127","103","86","14.399999999999977","7.258",
"1108079038","-138809888","1992107648","579.06","14.600000000000023","7.178","126","104","86","14.600000000000023","7.178",
"1108079039","-138809440","1992108416","586.23","14.600000000000023","7.117","138","104","85","14.600000000000023","7.117",
"1108079040","-138808976","1992108928","593.35","14.799999999999955","7.128","175","103","85","14.799999999999955","7.128",
"1108079041","-138808512","1992109696","600.54","15.0","7.148","182","103","85","15.0","7.148",
"1108079042","-138808064","1992110208","607.72","15.0","7.126","161","103","87","15.0","7.126",
"1108079043","-138807648","1992110976","614.77","15.200000000000045","7.117","170","103","88","15.200000000000045","7.117",
"1108079044","-138807248","1992111616","621.94","15.200000000000045","7.078","152","103","88","15.200000000000045","7.078",
