record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],record.developer.1.target_power[watts],
"1110492660","-138811168","1992081152","266.76","13.0","7.671","106","94","82","13.0","7.671","0",
"1110492661","-138810880","1992081792","274.46","13.0","7.724","94","94","82","13.0","7.724","0",
"1110492662","-138810672","1992082688","282.2","13.0","7.751","87","94","82","13.0","7.751","0",
"1110492663","-138810512","1992083584","289.96","13.0","7.77","98","95","82","13.0","7.77","0",
"1110492664","-138810432","1992084352","297.75","13.0","7.802","114","95","82","13.0","7.802","0",
"1110492665","-138810416","1992085248","305.57","13.0","7.836","109","95","83","13.0","7.836","0",
"1110492666","-138810464","1992086144","313.41","13.0","7.845","93","95","83","13.0","7.845","0",
"1110492667","-138810592","1992086912","321.26","13.0","7.842","96","95","83","13.0","7.842","0",
"1110492668","-138810784","1992087808","329.1","13.0","7.848","99","95","83","13.0","7.848","0",
"1110492669","-138811008","1992088576","336.95","13.0","7.854","95","95","81","13.0","7.854","0",
"1110492670","-138811264","1992089472","344.81","13.0","7.859","103","95","81","13.0","7.859","0",
"1110492671","-138811552","1992090240","352.68","13.0","7.889","128","96","82","13.0","7.889","0",
"1110492672","-138811840","1992091136","360.6","13.0","7.944","143","96","83","13.0","7.944","0",
"1110492673","-138812128","1992091776","368.56","13.200000000000045","7.969","84","96","77","13.200000000000045","7.969","0",
"1110492674","-138812432","1992092800","376.52","13.200000000000045","7.959","119","96","77","13.200000000000045","7.959","0",
"1110492675","-138812720","1992093440","384.51","13.200000000000045","8.023","173","97","82","13.200000000000045","8.023","0",
"1110492676","-138813008","1992094336","392.57","13.200000000000045","8.115","154","97","77","13.200000000000045","8.115","0",
"1110492677","-138813280","1992095104","400.72","13.200000000000045","8.161","138","97","79","13.200000000000045","8.161","0",
"1110492678","-138813504","1992096000","408.9","13.200000000000045","8.227","195","97","73","13.200000000000045","8.227","0",
"1110492679","-138813696","1992096896","417.17","13.200000000000045","8.291","171","97","74","13.200000000000045","8.291","0",
"1110492680","-138813840","1992097792","425.48","13.399999999999977","8.317","160","97","75","13.399999999999977","8.317","0",
"1110492681","-138813936","1992098688","433.8","13.399999999999977","8.312","136","97","75","13.399999999999977","8.312","0",
"1110492682","-138813952","1992099712","442.09","13.399999999999977","8.264","151","97","79","13.399999999999977","8.264","0",
"1110492683","-138813872","1992100608","450.33","13.600000000000023","8.219","151","97","79","13.600000000000023","8.219","0",
"1110492684","-138813680","1992101504","458.51","13.600000000000023","8.16","146","97","79","13.600000000000023","8.16","0",
"1110492685","-138813360","1992102272","466.65","13.799999999999955","8.098","164","97","79","13.799999999999955","8.098","0",
"1110492686","-138812992","1992102912","474.72","13.799999999999955","8.044","159","98","79","13.799999999999955","8.044","0",
"1110492687","-138812576","1992103808","482.73","14.0","7.975","147","98","79","14.0","7.975","0",
"1110492688","-138812128","1992104576","490.67","14.0","7.893","144","98","77","14.0","7.893","0",
"1110492689","-138811664","1992105344","498.52","14.200000000000045","7.803","137","99","78","14.200000000000045","7.803","0",
"1110492690","-138811184","1992105856","506.27","14.200000000000045","7.712","141","99","77","14.200000000000045","7.712","0",
"1110492691","-138810720","1992106624","513.94","14.399999999999977","7.635","152","100","77","14.399999999999977","7.635","0",
"1110492692","-138810224","1992107264","521.54","14.399999999999977","7.566","147","100","78","14.399999999999977","7.566","0",
"1110492693","-138809744","1992108032","529.0","14.600000000000023","7.496","149","100","76","14.600000000000023","7.496","0",
"1110492694","-138809264","1992108544","536.54","14.799999999999955","7.431","151","101","77","14.799999999999955","7.431","0",
"1110492695","-138808784","1992109312","543.89","14.799999999999955","7.383","168","101","77","14.799999999999955","7.383","0",
"1110492696","-138808304","1992109824","551.3","15.0","7.346","162","101","77","15.0","7.346","0",
"1110492697","-138807872","1992110592","558.63","15.0","7.302","158","101","77","15.0","7.302","0",
"1110492698","-138807440","1992111360","565.91","15.200000000000045","7.26","166","101","76","15.200000000000045","7.26","0",
"1110492699","-138807072","1992111872","573.15","15.399999999999977","7.209","140","101","77","15.399999999999977","7.209","0",
"1110492700","-138806784","1992112640","580.32","15.399999999999977","7.13","138","101","77","15.399999999999977","7.13","0",
"1110492701","-138806624","1992113536","587.41","15.600000000000023","7.059","144","101","84","15.600000000000023","7.059","0",
"1110492702","-138806576","1992114176","594.44","15.600000000000023","7.0","135","101","84","15.600000000000023","7.0","0",
"1110492703","-138806656","1992114944","601.41","15.799999999999955","6.95","149","101","84","15.799999999999955","6.95","0",
"1110492704","-138806848","1992115712","608.34","15.799999999999955","6.931","152","101","84","15.799999999999955","6.931","0",
"1110492705","-138807200","1992116352","615.28","16.0","6.926","142","101","83","16.0","6.926","0",
"1110492706","-138807648","1992116992","622.14","16.0","6.929","141","101","83","16.0","6.929","0",
"1110492707","-138808176","1992117504","629.15","16.200000000000045","6.957","151","101","82","16.200000000000045","6.957","0",
"1110492708","-138808784","1992117888","636.13","16.200000000000045","7.011","152","101","84","16.200000000000045","7.011","0",
"1110492709","-138809424","1992118400","643.17","16.200000000000045","7.063","137","101","85","16.200000000000045","7.063","0",
"1110492710","-138810112","1992118656","650.26","16.200000000000045","7.124","162","101","86","16.200000000000045","7.124","0",
"1110492711","-138810864","1992118784","657.43","16.200000000000045","7.213","152","101","86","16.200000000000045","7.213","0",
"1110492712","-138811648","1992118784","664.65","16.200000000000045","7.3","142","101","85","16.200000000000045","7.3","0",
"1110492713","-138812432","1992118656","672.05","16.200000000000045","7.447","218","101","83","16.200000000000045","7.447","0",
"1110492714","-138813232","1992118400","679.59","16.200000000000045","7.61","150","101","80","16.200000000000045","7.61","0",
"1110492715","-138814032","1992118272","687.25","16.200000000000045","7.703","160","101","80","16.200000000000045","7.703","0",
"1110492716","-138814848","1992118016","695.0","16.200000000000045","7.789","133","101","81","16.200000000000045","7.789","0",
"1110492717","-138815680","1992117888","702.83","16.200000000000045","7.858","143","101","81","16.200000000000045","7.858","0",
"1110492718","-138816528","1992117888","710.73","16.200000000000045","7.957","170","101","82","16.200000000000045","7.957","0",
"1110492719","-138817376","1992117888","718.66","16.200000000000045","8.074","163","101","82","16.200000000000045","8.074","0",
"1110492720","-138818256","1992118016","726.88","16.200000000000045","8.188","165","101","83","16.200000000000045","8.188","0",
"1110492721","-138819056","1992118400","735.12","16.0","8.29","141","102","82","16.0","8.29","0",
"1110492722","-138819680","1992118912","743.45","16.0","8.362","132","102","84","16.0","8.362","0",
"1110492723","-138820096","1992119808","751.85","16.0","8.436","140","102","83","16.0","8.436","0",
"1110492724","-138820368","1992120832","760.33","16.0","8.519","138","103","84","16.0","8.519","0",
"1110492725","-138820528","1992121728","768.89","15.799999999999955","8.6","141","103","84","15.799999999999955","8.6","0",
"1110492726","-138820608","1992122624","777.53","15.799999999999955","8.677","129","103","83","15.799999999999955","8.677","0",
"1110492727","-138820672","1992123520","786.24","15.799999999999955","8.744","143","104","84","15.799999999999955","8.744","0",
"1110492728","-138820704","1992124416","795.02","15.600000000000023","8.814","134","104","84","15.600000000000023","8.814","0",
"1110492729","-138820720","1992125312","803.86","15.600000000000023","8.879","148","105","84","15.600000000000023","8.879","0",
"1110492730","-138820752","1992126464","812.78","15.600000000000023","8.945","140","105","84","15.600000000000023","8.945","0",
"1110492731","-138820768","1992127360","821.76","15.399999999999977","9.005","149","105","83","15.399999999999977","9.005","0",
"1110492732","-138820784","1992128384","830.79","15.399999999999977","9.061","141","105","84","15.399999999999977","9.061","0",
"1110492733","-138820832","1992129280","839.88","15.399999999999977","9.098","118","105","84","15.399999999999977","9.098","0",
"1110492734","-138820928","1992130432","849.07","15.200000000000045","9.116","133","106","84","15.200000000000045","9.116","0",
"1110492735","-138821104","1992131328","858.1","15.200000000000045","9.138","132","106","84","15.200000000000045","9.138","0",
"1110492736","-138821408","1992132224","867.26","15.200000000000045","9.149","133","106","83","15.200000000000045","9.149","0",
"1110492737","-138821920","1992133120","876.33","15.200000000000045","9.14","142","106","85","15.200000000000045","9.14","0",
"1110492738","-138822608","1992133888","885.53","15.200000000000045","9.093","121","106","85","15.200000000000045","9.093","0",
"1110492739","-138823392","1992134400","894.58","15.200000000000045","9.008","135","106","85","15.200000000000045","9.008","0",
"1110492740","-138824272","1992134784","903.54","15.200000000000045","8.914","135","107","85","15.200000000000045","8.914","0",
"1110492741","-138825200","1992135040","912.4","15.399999999999977","8.815","143","107","83","15.399999999999977","8.815","0",
"1110492742","-138826144","1992135168","921.07","15.399999999999977","8.727","143","107","84","15.399999999999977","8.727","0",
"1110492743","-138827088","1992135168","929.87","15.600000000000023","8.632","120","107","83","15.600000000000023","8.632","0",
"1110492744","-138828000","1992135040","938.44","15.600000000000023","8.546","144","107","83","15.600000000000023","8.546","0",
"1110492745","-138828912","1992134784","946.99","15.600000000000023","8.5","145","107","83","15.600000000000023","8.5","0",
"1110492746","-138829792","1992134656","955.36","15.600000000000023","8.469","149","107","82","15.600000000000023","8.469","0",
"1110492747","-138830688","1992134400","963.9","15.799999999999955","8.467","174","107","83","15.799999999999955","8.467","0",
"1110492748","-138831536","1992134016","972.38","15.799999999999955","8.478","158","106","83","15.799999999999955","8.478","0",
"1110492749","-138832384","1992133760","980.85","15.799999999999955","8.469","157","106","83","15.799999999999955","8.469","0",
"1110492750","-138833232","1992133376","989.33","15.799999999999955","8.46","154","106","83","15.799999999999955","8.46","0",
"1110492751","-138834048","1992132992","997.71","15.799999999999955","8.448","147","106","82","15.799999999999955","8.448","0",
"1110492752","-138834880","1992132608","1006.25","16.0","8.422","133","106","84","16.0","8.422","0",
"1110492753","-138835696","1992132224","1014.67","16.0","8.392","144","105","83","16.0","8.392","0",
"1110492754","-138836496","1992131712","1023.06","16.0","8.38","154","105","83","16.0","8.38","0",
"1110492755","-138837280","1992131328","1031.32","16.0","8.382","154","105","83","16.0","8.382","0",
"1110492756","-138838064","1992130816","1039.81","16.0","8.396","146","105","83","16.0","8.396","0",
"1110492757","-138838832","1992130432","1048.16","16.0","8.398","161","105","84","16.0","8.398","0",
"1110492758","-138839584","1992129920","1056.58","16.0","8.416","159","105","85","16.0","8.416","0",
"1110492759","-138840336","1992129280","1065.02","16.200000000000045","8.436","158","105","85","16.200000000000045","8.436","0",
"1110492760","-138841040","1992128768","1073.46","16.200000000000045","8.461","158","105","85","16.200000000000045","8.461","0",
"1110492761","-138841680","1992128000","1081.84","16.200000000000045","8.497","154","105","83","16.200000000000045","8.497","0",
"1110492762","-138842208","1992127360","1090.39","16.0","8.549","151","105","84","16.0","8.549","0",
"1110492763","-138842512","1992126464","1098.99","16.0","8.626","144","105","84","16.0","8.626","0",
"1110492764","-138842608","1992125568","1107.72","16.0","8.714","126","105","83","16.0","8.714","0",
"1110492765","-138842608","1992124544","1116.48","15.799999999999955","8.806","144","105","83","15.799999999999955","8.806","0",
"1110492766","-138842512","1992123520","1125.34","15.799999999999955","8.919","150","105","82","15.799999999999955","8.919","0",
"1110492767","-138842384","1992122624","1134.32","15.600000000000023","9.03","130","105","82","15.600000000000023","9.03","0",
"1110492768","-138842272","1992121728","1143.39","15.600000000000023","9.118","145","105","83","15.600000000000023","9.118","0",
"1110492769","-138842400","1992120576","1152.55","15.600000000000023","9.186","126","105","83","15.600000000000023","9.186","0",
"1110492770","-138842928","1992119808","1161.66","15.399999999999977","9.222","145","105","84","15.399999999999977","9.222","0",
"1110492771","-138843776","1992119296","1170.99","15.600000000000023","9.241","118","105","84","15.600000000000023","9.241","0",
"1110492772","-138844736","1992118912","1180.19","15.600000000000023","9.251","128","105","82","15.600000000000023","9.251","0",
"1110492773","-138845728","1992118912","1189.44","15.600000000000023","9.306","133","105","83","15.600000000000023","9.306","0",
"1110492774","-138846736","1992118784","1198.85","15.799999999999955","9.348","149","105","84","15.799999999999955","9.348","0",
"1110492775","-138847728","1992118784","1208.07","15.799999999999955","9.266","146","104","83","15.799999999999955","9.266","0",
"1110492776","-138848608","1992118272","1217.33","15.799999999999955","9.213","140","104","83","15.799999999999955","9.213","0",
"1110492777","-138849392","1992117632","1226.54","15.799999999999955","9.208","165","104","81","15.799999999999955","9.208","0",
"1110492778","-138850064","1992116992","1235.76","15.799999999999955","9.25","150","104","83","15.799999999999955","9.25","0",
"1110492779","-138850416","1992115840","1245.13","15.600000000000023","9.306","155","104","83","15.600000000000023","9.306","0",
"1110492780","-138850288","1992114944","1254.46","15.600000000000023","9.369","141","104","83","15.600000000000023","9.369","0",
"1110492781","-138849856","1992114048","1263.84","15.399999999999977","9.407","139","104","84","15.399999999999977","9.407","0",
"1110492782","-138849328","1992113152","1273.26","15.399999999999977","9.442","149","104","83","15.399999999999977","9.442","0",
"1110492783","-138848736","1992112256","1282.72","15.399999999999977","9.48","146","104","84","15.399999999999977","9.48","0",
"1110492784","-138848144","1992111488","1292.22","15.200000000000045","9.512","140","104","85","15.200000000000045","9.512","0",
"1110492785","-138847552","1992110592","1301.75","15.200000000000045","9.535","138","105","85","15.200000000000045","9.535","0",
"1110492786","-138846992","1992109696","1311.29","15.200000000000045","9.559","140","105","85","15.200000000000045","9.559","0",
"1110492787","-138846512","1992108800","1320.87","15.0","9.59","151","106","84","15.0","9.59","0",
"1110492788","-138846224","1992107904","1330.48","15.0","9.633","149","106","85","15.0","9.633","0",
"1110492789","-138846192","1992106752","1340.3","14.799999999999955","9.676","141","106","85","14.799999999999955","9.676","0",
"1110492790","-138846384","1992105728","1349.75","14.799999999999955","9.708","135","106","85","14.799999999999955","9.708","0",
"1110492791","-138846832","1992104704","1359.55","14.600000000000023","9.731","132","106","85","14.600000000000023","9.731","0",
"1110492792","-138847440","1992103808","1369.31","14.600000000000023","9.749","135","105","84","14.600000000000023","9.749","0",
"1110492793","-138848208","1992103168","1379.09","14.600000000000023","9.761","123","105","85","14.600000000000023","9.761","0",
"1110492794","-138849072","1992102528","1388.84","14.399999999999977","9.758","123","105","85","14.399999999999977","9.758","0",
"1110492795","-138850016","1992102272","1398.45","14.399999999999977","9.766","147","104","85","14.399999999999977","9.766","0",
"1110492796","-138851040","1992101888","1408.28","14.399999999999977","9.787","140","104","85","14.399999999999977","9.787","0",
"1110492797","-138852096","1992101632","1418.15","14.200000000000045","9.799","139","103","84","14.200000000000045","9.799","0",
"1110492798","-138853136","1992101504","1427.87","14.200000000000045","9.81","137","103","85","14.200000000000045","9.81","0",
"1110492799","-138854192","1992101504","1437.7","14.200000000000045","9.828","148","102","85","14.200000000000045","9.828","0",
"1110492800","-138855264","1992101504","1447.6","14.200000000000045","9.879","165","102","85","14.200000000000045","9.879","0",
"1110492801","-138856320","1992101632","1457.54","14.200000000000045","9.974","163","102","85","14.200000000000045","9.974","0",
"1110492802","-138857408","1992101632","1467.56","14.0","10.122","172","101","85","14.0","10.122","0",
"1110492803","-138858496","1992101888","1477.79","14.0","10.214","157","101","86","14.0","10.214","0",
"1110492804","-138859584","1992102016","1487.94","14.0","10.166","157","100","86","14.0","10.166","0",
"1110492805","-138860672","1992102272","1498.15","14.0","10.112","152","100","86","14.0","10.112","0",
"1110492806","-138861728","1992102400","1508.2","14.0","10.054","148","100","86","14.0","10.054","0",
"1110492807","-138862784","1992102784","1518.23","14.0","9.995","147","100","85","14.0","9.995","0",
"1110492808","-138863824","1992102912","1528.13","14.0","9.941","151","100","86","14.0","9.941","0",
"1110492809","-138864880","1992103168","1538.1","14.0","9.89","146","100","86","14.0","9.89","0",
"1110492810","-138865936","1992103296","1547.96","14.0","9.838","146","100","86","14.0","9.838","0",
"1110492811","-138866976","1992103424","1557.72","14.0","9.791","154","101","86","14.0","9.791","0",
"1110492812","-138868048","1992103424","1567.71","14.0","9.749","155","101","85","14.0","9.749","0",
"1110492813","-138869072","1992103680","1577.27","14.0","9.694","130","101","86","14.0","9.694","0",
"1110492814","-138870016","1992104064","1586.85","14.0","9.624","138","101","86","14.0","9.624","0",
"1110492815","-138870864","1992104576","1596.52","14.0","9.561","134","102","85","14.0","9.561","0",
"1110492816","-138871648","1992105344","1605.96","14.0","9.5","141","102","85","14.0","9.5","0",
"1110492817","-138872384","1992105984","1615.44","14.0","9.445","146","102","84","14.0","9.445","0",
"1110492818","-138873104","1992106752","1624.91","14.0","9.395","151","102","86","14.0","9.395","0",
"1110492819","-138873808","1992107520","1634.32","14.0","9.348","144","103","85","14.0","9.348","0",
"1110492820","-138874480","1992108160","1643.57","14.0","9.303","150","103","85","14.0","9.303","0",
"1110492821","-138875152","1992108928","1652.92","14.0","9.266","150","103","86","14.0","9.266","0",
"1110492822","-138875776","1992109824","1662.17","14.0","9.228","141","103","84","14.0","9.228","0",
"1110492823","-138876368","1992110592","1671.32","14.0","9.193","146","103","85","14.0","9.193","0",
"1110492824","-138876896","1992111488","1680.56","14.0","9.159","130","103","85","14.0","9.159","0",
"1110492825","-138877376","1992112384","1689.7","14.0","9.126","136","104","85","14.0","9.126","0",
"1110492826","-138877728","1992113280","1698.75","14.0","9.111","135","104","85","14.0","9.111","0",
"1110492827","-138877904","1992114176","1707.93","14.0","9.115","137","104","84","14.0","9.115","0",
"1110492828","-138877808","1992115328","1717.06","14.0","9.144","134","104","85","14.0","9.144","0",
"1110492829","-138877488","1992116224","1726.19","13.799999999999955","9.196","149","104","85","13.799999999999955","9.196","0",
"1110492830","-138877040","1992117120","1735.36","13.799999999999955","9.26","134","104","85","13.799999999999955","9.26","0",
"1110492831","-138876464","1992117888","1744.75","13.799999999999955","9.315","133","104","85","13.799999999999955","9.315","0",
"1110492832","-138875856","1992118784","1754.05","13.600000000000023","9.373","145","104","85","13.600000000000023","9.373","0",
"1110492833","-138875248","1992119552","1763.5","13.600000000000023","9.437","124","104","86","13.600000000000023","9.437","0",
"1110492834","-138874624","1992120448","1772.97","13.399999999999977","9.512","128","104","86","13.399999999999977","9.512","0",
"1110492835","-138874080","1992121088","1782.36","13.399999999999977","9.577","129","104","86","13.399999999999977","9.577","0",
"1110492836","-138873696","1992122240","1792.13","13.200000000000045","9.626","157","104","86","13.200000000000045","9.626","0",
"1110492837","-138873456","1992123136","1801.76","13.200000000000045","9.645","145","103","85","13.200000000000045","9.645","0",
"1110492838","-138873248","1992124288","1811.31","13.200000000000045","9.617","132","103","86","13.200000000000045","9.617","0",
"1110492839","-138873136","1992125312","1821.0","13.200000000000045","9.567","141","103","86","13.200000000000045","9.567","0",
"1110492840","-138873200","1992126464","1830.55","13.200000000000045","9.51","135","103","86","13.200000000000045","9.51","0",
"1110492841","-138873472","1992127360","1840.01","13.200000000000045","9.448","131","103","86","13.200000000000045","9.448","0",
"1110492842","-138873936","1992128256","1849.43","13.200000000000045","9.394","135","103","84","13.200000000000045","9.394","0",
"1110492843","-138874592","1992129024","1858.8","13.200000000000045","9.349","130","103","85","13.200000000000045","9.349","0",
"1110492844","-138875376","1992129664","1868.12","13.200000000000045","9.298","129","102","85","13.200000000000045","9.298","0",
"1110492845","-138876208","1992130304","1877.4","13.200000000000045","9.253","142","102","85","13.200000000000045","9.253","0",
"1110492846","-138877056","1992130816","1886.63","13.200000000000045","9.22","140","102","84","13.200000000000045","9.22","0",
"1110492847","-138877904","1992131328","1895.84","13.200000000000045","9.187","137","102","84","13.200000000000045","9.187","0",
"1110492848","-138878768","1992131712","1905.01","13.200000000000045","9.153","138","102","83","13.200000000000045","9.153","0",
"1110492849","-138879600","1992132224","1914.15","13.200000000000045","9.124","142","102","84","13.200000000000045","9.124","0",
"1110492850","-138880400","1992132736","1923.26","13.200000000000045","9.101","142","101","85","13.200000000000045","9.101","0",
"1110492851","-138881136","1992133504","1932.35","13.200000000000045","9.072","129","101","85","13.200000000000045","9.072","0",
"1110492852","-138881760","1992134272","1941.4","13.200000000000045","9.044","146","101","84","13.200000000000045","9.044","0",
"1110492853","-138882272","1992135168","1950.45","13.200000000000045","9.042","159","101","83","13.200000000000045","9.042","0",
"1110492854","-138882704","1992136064","1959.49","13.200000000000045","9.049","139","101","85","13.200000000000045","9.049","0",
"1110492855","-138883056","1992136960","1968.54","13.200000000000045","9.044","148","101","84","13.200000000000045","9.044","0",
"1110492856","-138883376","1992137856","1977.58","13.200000000000045","9.052","158","101","84","13.200000000000045","9.052","0",
"1110492857","-138883616","1992138752","1986.65","13.200000000000045","9.065","152","101","84","13.200000000000045","9.065","0",
"1110492858","-138883776","1992139904","1995.71","13.200000000000045","9.079","164","101","84","13.200000000000045","9.079","0",
"1110492859","-138883888","1992140800","2004.8","13.200000000000045","9.09","137","101","85","13.200000000000045","9.09","0",
"1110492860","-138883952","1992141696","2013.9","13.200000000000045","9.081","152","101","85","13.200000000000045","9.081","0",
"1110492861","-138883952","1992142848","2023.01","13.200000000000045","9.076","139","101","84","13.200000000000045","9.076","0",
"1110492862","-138883888","1992143744","2032.03","13.200000000000045","9.049","127","102","84","13.200000000000045","9.049","0",
"1110492863","-138883776","1992144768","2041.07","13.200000000000045","9.017","143","102","83","13.200000000000045","9.017","0",
"1110492864","-138883632","1992145664","2050.08","13.200000000000045","8.999","148","102","84","13.200000000000045","8.999","0",
"1110492865","-138883424","1992146688","2059.06","13.200000000000045","8.975","132","102","84","13.200000000000045","8.975","0",
"1110492866","-138883184","1992147584","2068.03","13.200000000000045","8.94","137","102","84","13.200000000000045","8.94","0",
"1110492867","-138882912","1992148608","2076.95","13.200000000000045","8.91","140","102","84","13.200000000000045","8.91","0",
"1110492868","-138882624","1992149504","2085.79","13.200000000000045","8.884","143","103","83","13.200000000000045","8.884","0",
"1110492869","-138882304","1992150400","2094.72","13.200000000000045","8.864","148","103","84","13.200000000000045","8.864","0",
"1110492870","-138881936","1992151424","2103.57","13.200000000000045","8.849","155","103","85","13.200000000000045","8.849","0",
"1110492871","-138881552","1992152064","2112.42","13.200000000000045","8.838","148","103","85","13.200000000000045","8.838","0",
"1110492872","-138881168","1992152960","2121.25","13.200000000000045","8.819","143","103","84","13.200000000000045","8.819","0",
"1110492873","-138880736","1992153856","2130.06","13.200000000000045","8.801","151","103","83","13.200000000000045","8.801","0",
"1110492874","-138880304","1992154880","2138.85","13.200000000000045","8.783","140","103","84","13.200000000000045","8.783","0",
"1110492875","-138879872","1992155520","2147.57","13.200000000000045","8.766","155","104","84","13.200000000000045","8.766","0",
"1110492876","-138879456","1992156416","2156.3","13.399999999999977","8.752","141","104","84","13.399999999999977","8.752","0",
"1110492877","-138879024","1992157312","2165.12","13.399999999999977","8.729","152","104","84","13.399999999999977","8.729","0",
"1110492878","-138878592","1992158080","2173.84","13.399999999999977","8.711","140","104","83","13.399999999999977","8.711","0",
"1110492879","-138878144","1992158976","2182.55","13.399999999999977","8.689","153","104","84","13.399999999999977","8.689","0",
"1110492880","-138877664","1992159744","2191.16","13.399999999999977","8.686","166","104","84","13.399999999999977","8.686","0",
"1110492881","-138877184","1992160640","2199.92","13.399999999999977","8.693","169","104","84","13.399999999999977","8.693","0",
"1110492882","-138876656","1992161408","2208.6","13.399999999999977","8.698","168","104","84","13.399999999999977","8.698","0",
"1110492883","-138876112","1992162048","2217.31","13.600000000000023","8.688","147","104","83","13.600000000000023","8.688","0",
"1110492884","-138875536","1992163072","2225.98","13.600000000000023","8.654","143","104","84","13.600000000000023","8.654","0",
"1110492885","-138874912","1992163712","2234.64","13.600000000000023","8.624","158","104","84","13.600000000000023","8.624","0",
