record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.altitude[m],record.speed[m/s],record.power[watts],record.heart_rate[bpm],record.cadence[rpm],record.enhanced_altitude[m],record.enhanced_speed[m/s],
"1104937234","-128910952","1978540672","0.58","63.0","12.722","339","132","97","63.0","12.722",
"1104937235","-128910632","1978541696","11.49","63.0","12.782","407","133","97","63.0","12.782",
"1104937236","-128910256","1978542976","24.35","63.200000000000045","12.729","352","134","96","63.200000000000045","12.729",
"1104937237","-128909552","1978544256","37.31","63.60000000000002","12.549","352","135","97","63.60000000000002","12.549",
"1104937238","-128908568","1978545152","49.33","64.0","12.346","365","136","96","64.0","12.346",
"1104937239","-128907440","1978545664","61.58","64.60000000000002","12.138","352","137","95","64.60000000000002","12.138",
"1104937240","-128906336","1978546432","73.76","65.0","11.935","335","138","94","65.0","11.935",
"1104937241","-128905448","1978547584","85.74","65.20000000000005","11.774","344","139","92","65.20000000000005","11.774",
"1104937242","-128904864","1978548608","97.02","65.60000000000002","11.667","337","139","92","65.60000000000002","11.667",
"1104937243","-128904320","1978549760","109.09","65.60000000000002","11.742","337","140","92","65.60000000000002","11.742",
"1104937244","-128903776","1978551040","121.05","65.39999999999998","11.965","335","141","92","65.39999999999998","11.965",
"1104937245","-128903296","1978552064","132.77","65.39999999999998","12.191","342","142","92","65.39999999999998","12.191",
"1104937246","-128902840","1978553344","145.43","65.39999999999998","12.256","297","143","92","65.39999999999998","12.256",
"1104937247","-128902384","1978554624","157.39","65.39999999999998","12.035","265","144","93","65.39999999999998","12.035",
"1104937248","-128901968","1978555904","169.16","65.39999999999998","12.004","309","144","92","65.39999999999998","12.004",
"1104937249","-128901656","1978557184","181.48","65.39999999999998","12.114","356","145","93","65.39999999999998","12.114",
"1104937250","-128901600","1978558464","193.73","65.39999999999998","12.225","376","145","94","65.39999999999998","12.225",
"1104937251","-128901920","1978559744","205.73","65.39999999999998","12.294","344","145","94","65.39999999999998","12.294",
"1104937252","-128902592","1978561024","218.26","65.60000000000002","12.328","359","146","93","65.60000000000002","12.328",
"1104937253","-128903400","1978561920","230.38","65.79999999999995","12.354","357","147","94","65.79999999999995","12.354",
"1104937254","-128904256","1978563072","242.97","65.79999999999995","12.299","290","147","95","65.79999999999995","12.299",
"1104937255","-128905072","1978564096","255.32","66.0","12.283","255","147","94","66.0","12.283",
"1104937256","-128905904","1978565248","267.37","66.0","12.313","319","148","94","66.0","12.313",
"1104937257","-128906744","1978566144","279.69","66.0","12.388","344","148","93","66.0","12.388",
"1104937258","-128907520","1978567168","292.08","66.0","12.46","333","148","94","66.0","12.46",
"1104937259","-128908072","1978568448","304.69","66.0","12.538","324","149","94","66.0","12.538",
"1104937260","-128907344","1978569600","317.18","66.20000000000005","12.506","342","149","94","66.20000000000005","12.506",
