record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1087764896","567666306","-628905886","5.65","5.412","44.0","69","25","69",,,
"1087764897","567666646","-628905185","10.99","5.496","44.0","72","25","72",,,
"1087764898","567666995","-628904368","17.18","5.766","44.0","73","25","73",,,
"1087764899","567667349","-628903598","23.01","5.878","44.0","76","25","76",,,
"1087764900","567667728","-628902814","29.13","5.925","44.39999999999998","78","25","78",,,
"1087764901","567668095","-628902003","35.29","6.065","44.200000000000045","81","25","81","18.9",,
"1087764902","567668501","-628901259","41.39","6.037","44.200000000000045","83","25","83","18.9",,
"1087764903","567668916","-628900533","47.33","6.056","44.200000000000045","85","25","85","18.9",,
"1087764904","567669365","-628899796","53.62","6.149","44.200000000000045","86","25","86","18.9",,
"1087764905","567669794","-628899058","59.73","6.242","44.200000000000045","88","25","88","20.67",,
"1087764906","567670234","-628898338","65.85","6.205","44.200000000000045","89","25","89","20.67",,
"1087764907","567670661","-628897559","72.13","6.186","44.200000000000045","91","25","91","20.67",,
"1087764908","567671111","-628896799","78.49","6.242","44.200000000000045","91","25","91","20.67",,
"1087764909","567671572","-628896034","85.06","6.326","44.200000000000045","92","25","92","20.67",,
"1087764910","567672011","-628895288","91.21","6.438","44.200000000000045","92","25","92","20.67",,
"1087764911","567672464","-628894492","97.76","6.522","44.200000000000045","93","25","93","21.65",,
"1087764912","567672888","-628893622","104.52","6.625","44.39999999999998","93","25","93","21.65",,
"1087764913","567673320","-628892740","111.47","6.755","44.39999999999998","94","25","94","21.65",,
"1087764914","567673758","-628891906","118.1","6.811","44.39999999999998","94","25","94","21.65",,
"1087764915","567674217","-628891041","124.99","6.961","44.39999999999998","95","25","95","20.73",,
"1087764916","567674617","-628890081","132.06","7.045","44.60000000000002","95","25","95","20.73",,
"1087764917","567675119","-628889190","139.38","7.119","44.60000000000002","95","25","95","20.73",,
"1087764918","567675626","-628888334","146.55","7.119","44.60000000000002","95","25","95","20.73",,
"1087764919","567676120","-628887446","153.81","7.11","44.60000000000002","96","25","96","20.73",,
"1087764920","567676570","-628886500","161.13","7.129","44.60000000000002","96","25","96","20.73",,
"1087764921","567677019","-628885594","168.11","7.082","44.60000000000002","96","25","96","20.51",,
"1087764922","567677496","-628884651","175.54","7.082","44.60000000000002","98","25","98","20.51",,
"1087764923","567677981","-628883730","183.0","7.119","44.60000000000002","99","25","99","20.51",,
"1087764924","567678417","-628882804","190.09","7.138","44.60000000000002","99","25","99","20.51",,
"1087764925","567678864","-628881872","197.32","7.138","44.60000000000002","100","25","100","20.76",,
"1087764926","567679318","-628880961","204.46","7.147","44.60000000000002","100","25","100","20.76",,
"1087764927","567679772","-628880098","211.33","7.063","44.60000000000002","101","25","101","20.76",,
"1087764928","567680231","-628879221","218.29","7.063","44.60000000000002","103","25","103","20.76",,
"1087764929","567680704","-628878343","225.39","7.063","44.60000000000002","105","25","105","20.76",,
"1087764930","567681155","-628877461","232.33","7.017","44.60000000000002","105","25","105","20.76",,
"1087764931","567681610","-628876542","239.56","6.998","44.60000000000002","106","25","106","20.76",,
"1087764932","567682050","-628875646","246.46","6.97","44.60000000000002","108","25","108","20.76",,
"1087764933","567682520","-628874758","253.61","6.933","44.799999999999955","110","25","110","20.76",,
"1087764934","567682997","-628873915","260.49","6.97","44.799999999999955","112","25","112","20.76",,
"1087764935","567683480","-628873042","267.63","6.979","44.799999999999955","112","25","112","20.76",,
"1087764936","567683957","-628872165","274.79","7.007","44.799999999999955","113","25","113","19.75",,
"1087764937","567684424","-628871307","281.71","7.017","44.799999999999955","113","25","113","19.75",,
"1087764938","567684879","-628870404","288.83","7.017","45.0","113","25","113","19.75",,
"1087764939","567685331","-628869486","295.98","7.11","45.0","113","25","113","19.75",,
"1087764940","567685796","-628868580","303.16","7.166","45.0","113","25","113","19.75",,
"1087764941","567686261","-628867693","310.25","7.129","45.0","113","25","113","19.75",,
"1087764942","567686706","-628866785","317.25","7.11","45.0","113","25","113","19.75",,
"1087764943","567687179","-628865905","324.4","7.101","45.0","113","25","113","19.75",,
"1087764944","567687657","-628865043","331.34","7.101","45.0","113","25","113","19.75",,
"1087764945","567688123","-628864147","338.48","6.979","45.0","113","25","113","19.75",,
"1087764946","567688580","-628863266","345.53","6.858","45.200000000000045","112","25","112","19.75",,
"1087764947","567689039","-628862417","352.39","6.783","45.200000000000045","110","25","110","19.75",,
"1087764948","567689503","-628861612","359.08","6.634","45.39999999999998","110","25","110","19.75",,
"1087764949","567689982","-628860816","365.77","6.625","45.39999999999998","111","25","111","24.87",,
"1087764950","567690482","-628860071","372.41","6.597","45.39999999999998","111","25","111","24.87",,
"1087764951","567690973","-628859353","378.8","6.559","45.60000000000002","110","25","110","24.87",,
"1087764952","567691470","-628858670","385.06","6.476","45.60000000000002","110","25","110","24.87",,
"1087764953","567691889","-628857883","391.13","6.41","45.60000000000002","109","25","109","24.45",,
"1087764954","567692036","-628856814","397.93","6.476","45.60000000000002","107","25","107","24.45",,
"1087764955","567691842","-628855796","404.27","6.718","45.60000000000002","107","25","107","24.45",,
"1087764956","567691351","-628854955","411.08","7.138","45.60000000000002","107","25","107","24.45",,
"1087764957","567690675","-628854342","418.51","7.418","45.60000000000002","106","25","106","24.45",,
"1087764958","567689958","-628853802","425.9","7.772","45.60000000000002","116","25","116","24.45",,
"1087764959","567689184","-628853215","433.74","8.099","45.39999999999998","116","25","116","24.45",,
"1087764960","567688323","-628852584","442.79","8.398","45.39999999999998","116","25","116","24.45",,
"1087764961","567687444","-628852000","451.89","8.668","45.200000000000045","116","25","116","24.45",,
"1087764962","567686587","-628851394","460.7","8.845","45.0","116","25","116","24.45",,
"1087764963","567685717","-628850779","469.81","8.845","44.799999999999955","116","25","116","24.45",,
"1087764964","567684800","-628850152","479.22","9.349","44.60000000000002","116","24","116","24.45",,
"1087764965","567683904","-628849525","488.5","9.359","44.200000000000045","116","25","116","24.45",,
"1087764966","567682986","-628848895","497.98","9.489","43.799999999999955","116","24","116","24.45",,
"1087764967","567682081","-628848249","507.31","9.583","43.39999999999998","116","25","116","24.45",,
"1087764968","567681108","-628847653","516.96","9.947","43.200000000000045","116","25","116","24.45",,
"1087764969","567680103","-628847073","526.96","10.012","42.799999999999955","116","24","116","24.45",,
"1087764970","567679048","-628846426","537.8","10.441","42.60000000000002","116","24","116","24.45",,
"1087764971","567678018","-628845812","548.14","10.544","42.200000000000045","116","24","116","24.45",,
"1087764972","567676997","-628845197","558.53","10.366","41.60000000000002","116","24","116","24.45",,
"1087764973","567675923","-628844563","568.94","10.87","41.200000000000045","116","24","116","24.45",,
"1087764974","567674797","-628843892","580.53","10.87","40.799999999999955","116","24","1","24.45",,
"1087764975","567673674","-628843297","591.41","11.094","40.39999999999998","116","24","1","24.45",,
"1087764976","567672531","-628842657","602.92","11.076","40.0","116","24","1","24.45",,
"1087764977","567671413","-628842028","614.27","11.085","39.60000000000002","116","24","1","24.45",,
"1087764978","567670337","-628841409","624.96","11.094","39.0","116","24","1","24.45",,
"1087764979","567669262","-628840831","635.51","10.973","38.60000000000002","116","24","1","24.45",,
"1087764980","567668174","-628840236","646.27","10.889","38.200000000000045","116","24","1","24.45",,
"1087764981","567667071","-628839655","657.08","10.889","37.799999999999955","116","24","1","24.45",,
"1087764982","567665955","-628839069","668.22","10.805","37.60000000000002","116","24","1","24.45",,
"1087764983","567664879","-628838508","678.81","10.618","37.200000000000045","116","24","1","24.45",,
"1087764984","567663795","-628837939","689.49","10.562","37.0","116","24","1","24.45",,
"1087764985","567662720","-628837367","700.27","10.366","36.799999999999955","116","24","1","24.45",,
"1087764986","567661675","-628836807","710.63","10.254","36.39999999999998","116","24","1","24.45",,
"1087764987","567660625","-628836253","721.02","10.301","36.200000000000045","116","24","1","24.45",,
"1087764988","567659586","-628835705","731.3","10.236","36.0","116","24","1","24.45",,
"1087764989","567658515","-628835180","741.98","10.422","35.60000000000002","239","24","239","24.45",,
"1087764990","567657469","-628834695","752.13","10.478","35.39999999999998","239","24","239","24.45",,
"1087764991","567656414","-628834207","762.44","10.376","35.200000000000045","239","24","239","24.45",,
"1087764992","567655349","-628833733","772.67","10.404","35.0","239","24","239","24.45",,
"1087764993","567654247","-628833327","783.2","10.385","34.799999999999955","239","24","239","24.45",,
"1087764994","567653162","-628832910","793.7","10.254","34.60000000000002","239","24","239","24.45",,
"1087764995","567652088","-628832501","804.04","10.254","34.60000000000002","239","24","239","24.45",,
"1087764996","567651001","-628832146","814.69","10.264","34.39999999999998","239","24","239","24.45",,
"1087764997","567649968","-628831764","824.77","10.329","34.0","239","24","239","24.45",,
"1087764998","567648952","-628831370","834.5","10.282","33.799999999999955","239","24","239","24.45",,
"1087764999","567647935","-628831019","844.01","10.254","33.60000000000002","239","24","239","24.45",,
"1087765000","567646900","-628830651","853.68","10.161","33.39999999999998","239","24","239","24.45",,
"1087765001","567645810","-628830290","863.96","10.198","33.200000000000045","239","24","239","24.45",,
"1087765002","567644706","-628829942","874.49","10.152","32.799999999999955","239","24","1","24.45",,
"1087765003","567643630","-628829542","884.9","10.068","32.799999999999955","239","24","1","24.45",,
"1087765004","567642565","-628829146","895.21","10.003","32.200000000000045","239","24","1","24.45",,
"1087765005","567641516","-628828781","905.37","9.9","32.200000000000045","239","24","1","24.45",,
"1087765006","567640485","-628828423","915.19","9.947","32.0","239","24","1","24.45",,
"1087765007","567639438","-628828049","925.37","10.012","31.799999999999955","239","24","1","24.45",,
"1087765008","567638429","-628827659","935.03","9.984","31.799999999999955","213","24","213","24.45",,
