record.timestamp[s],record.position_lat[semicircles],record.position_long[semicircles],record.distance[m],record.enhanced_speed[m/s],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.enhanced_respiration_rate[Breaths/min],
"1094572351","563395628","-638913062","3.98","4.189","29.600000000000023","86","36","86",,,
"1094572352","563395217","-638913064","7.81","4.199","29.600000000000023","86","36","86",,,
"1094572353","563394743","-638913062","12.18","4.497","30.0","87","36","87",,,
"1094572354","563394234","-638913085","16.8","4.787","30.0","87","36","87",,,
"1094572355","563393658","-638913158","22.21","5.123","30.0","88","36","88","16.53",,
"1094572356","563393049","-638913209","27.98","5.524","30.600000000000023","88","36","88","16.53",,
"1094572357","563392415","-638913212","33.9","5.962","30.600000000000023","89","36","89","16.53",,
"1094572358","563391724","-638913185","40.31","6.476","30.600000000000023","89","36","89","16.53",,
"1094572359","563390966","-638913158","47.41","6.998","30.600000000000023","90","36","90","16.53",,
"1094572360","563390158","-638913164","54.95","7.511","30.399999999999977","90","36","90","16.53",,
"1094572361","563389319","-638913140","62.73","7.875","30.0","90","36","90","16.53",,
"1094572362","563388436","-638913171","71.03","8.174","29.600000000000023","90","36","90","16.53",,
"1094572363","563387529","-638913175","79.4","8.463","29.200000000000045","91","36","91","16.53",,
"1094572364","563386572","-638913162","88.35","8.724","28.600000000000023","91","36","91","16.53",,
"1094572365","563385602","-638913126","97.36","8.939","28.399999999999977","92","36","92","16.53",,
"1094572366","563384626","-638913059","106.53","8.939","28.200000000000045","93","36","93","16.53",,
"1094572367","563383672","-638912892","115.48","8.901","27.799999999999955","93","36","93","16.53",,
"1094572368","563382729","-638912570","124.58","8.892","27.600000000000023","94","36","94","16.53",,
"1094572369","563381829","-638912154","133.41","8.855","27.200000000000045","94","36","94","16.53",,
"1094572370","563380985","-638911664","141.76","8.603","27.0","96","36","96","16.53",,
"1094572371","563380130","-638911113","150.56","8.538","26.799999999999955","97","35","97","16.93",,
"1094572372","563379296","-638910506","159.3","8.715","26.799999999999955","98","35","98","16.93",,
"1094572373","563378461","-638909855","168.13","8.985","26.600000000000023","99","35","99","16.93",,
"1094572374","563377597","-638909210","177.15","9.368","26.399999999999977","100","35","100","16.93",,
"1094572375","563376683","-638908544","186.62","9.713","26.399999999999977","101","35","101","17.19",,
"1094572376","563375743","-638907826","196.46","10.086","26.200000000000045","102","35","102","17.19",,
"1094572377","563374793","-638907060","206.42","10.31","26.0","102","35","102","17.19",,
"1094572378","563373804","-638906294","216.91","10.376","25.799999999999955","103","35","103","17.19",,
"1094572379","563372817","-638905559","227.2","10.441","25.399999999999977","103","35","103","17.19",,
"1094572380","563371823","-638904871","237.47","10.376","25.0","103","35","103","16.58",,
"1094572381","563370815","-638904306","247.51","10.273","24.399999999999977","103","35","103","16.58",,
"1094572382","563369789","-638903885","257.4","10.03","23.799999999999955","103","35","103","16.58",,
"1094572383","563368741","-638903594","267.34","9.947","23.600000000000023","103","35","103","16.58",,
"1094572384","563367718","-638903475","276.78","9.723","23.200000000000045","103","35","103","16.58",,
"1094572385","563366700","-638903558","286.18","9.415","23.200000000000045","102","35","102","16.58",,
"1094572386","563365694","-638903804","295.72","9.284","23.0","102","35","102","17.35",,
"1094572387","563364716","-638904159","305.13","9.284","22.600000000000023","101","35","101","17.35",,
"1094572388","563363722","-638904581","314.73","9.583","22.399999999999977","100","35","100","17.35",,
"1094572389","563362717","-638905132","324.7","9.956","22.399999999999977","99","35","99","17.35",,
"1094572390","563361671","-638905767","335.34","10.441","22.399999999999977","98","35","98","17.35",,
"1094572391","563360622","-638906468","346.03","10.898","22.200000000000045","97","35","97","17.47",,
"1094572392","563359498","-638907062","357.11","11.16","21.399999999999977","96","35","96","17.47",,
"1094572393","563358378","-638907704","368.4","11.048","20.799999999999955","95","35","95","17.47",,
"1094572394","563357291","-638908236","378.99","10.656","20.0","94","35","94","17.47",,
"1094572395","563356222","-638908615","389.3","10.012","18.799999999999955","93","35","93","17.55",,
"1094572396","563355274","-638908766","398.27","8.79","17.799999999999955","92","34","92","17.55",,
"1094572397","563354478","-638908805","405.76","7.353","17.0","91","34","91","17.55",,
"1094572398","563353828","-638908860","411.85","5.99","16.200000000000045","90","34","90","17.55",,
"1094572399","563353306","-638908978","416.86","4.908","15.799999999999955","89","34","89","17.55",,
"1094572400","563352894","-638909189","420.83","4.245","15.0","88","34","88","17.55",,
"1094572401","563352496","-638909666","425.27","4.871","14.600000000000023","88","34","88","17.55",,
"1094572402","563352222","-638910469","430.57","5.962","14.200000000000045","86","34","86","17.61",,
"1094572403","563352160","-638911490","436.98","6.438","13.399999999999977","85","34","85","17.61",,
"1094572404","563352363","-638912488","443.52","6.559","13.0","84","34","84","17.61",,
"1094572405","563352661","-638913443","450.28","6.569","12.399999999999977","82","34","82","16.85",,
"1094572406","563352928","-638914365","456.65","6.559","11.600000000000023","82","34","82","16.85",,
"1094572407","563353218","-638915270","462.94","6.569","11.0","81","34","81","16.85",,
"1094572408","563353557","-638916178","469.51","6.625","10.600000000000023","80","34","80","16.85",,
"1094572409","563353946","-638917059","476.14","6.709","10.199999999999989","80","34","80","16.85",,
"1094572410","563354409","-638917898","482.92","6.793","9.800000000000011","80","34","80","16.35",,
"1094572411","563354911","-638918706","489.94","6.774","9.800000000000011","80","34","80","16.35",,
"1094572412","563355453","-638919409","496.66","6.755","9.800000000000011","81","34","81","16.35",,
"1094572413","563355997","-638920087","503.33","6.643","9.800000000000011","83","34","83","16.35",,
"1094572414","563356539","-638920747","509.88","6.494","9.800000000000011","85","34","85","16.35",,
"1094572415","563357089","-638921350","516.29","6.336","10.0","86","34","86","16.35",,
"1094572416","563357613","-638921926","522.42","6.121","10.199999999999989","88","34","88","16.41",,
"1094572417","563358098","-638922505","528.24","5.888","10.399999999999977","89","34","89","16.41",,
"1094572418","563358566","-638923102","533.98","5.794","10.800000000000011","90","34","90","16.41",,
"1094572419","563359024","-638923689","539.62","5.673","10.800000000000011","91","34","91","16.41",,
"1094572420","563359458","-638924310","545.34","5.552","10.800000000000011","92","34","92","16.41",,
"1094572421","563359846","-638924903","550.53","5.365","11.0","92","34","92","16.45",,
"1094572422","563360198","-638925525","555.67","5.16","11.199999999999989","93","34","93","16.45",,
"1094572423","563360541","-638926121","560.58","5.001","11.399999999999977","93","34","93","16.45",,
