record.timestamp[s],record.distance[m],record.enhanced_altitude[m],record.heart_rate[bpm],record.temperature[C],record.unknown,record.position_lat[semicircles],record.position_long[semicircles],record.enhanced_speed[m/s],record.enhanced_respiration_rate[Breaths/min],
"1087986690","14092.84","46.60000000000002","122","16","122","567026262","-629258793","3.387","25.5",,
"1087986691","14096.08","46.799999999999955","121","16","121","567026204","-629259307","3.21","25.5",,
"1087986692","14099.14","47.0","121","16","121","567026158","-629259772","2.771","25.5",,
"1087986693","14101.29","47.200000000000045","120","16","120","567026131","-629260108","2.174","26.45",,
"1087986694","14103.16","47.60000000000002","119","16","119","567026160","-629260406","1.922","26.45",,
"1087986695","14104.96","47.799999999999955","119","16","119","567026110","-629260681","1.754","26.45",,
"1087986696","14106.42","47.799999999999955","118","16","118","567026104","-629260919","1.577","26.45",,
"1087986697","14107.91","48.0","117","16","117","567026139","-629261157","1.512","27.08",,
"1087986698","14109.16","48.0","116","16","116","567026184","-629261354","1.325","27.08",,
"1087986699","14110.36","48.200000000000045","115","16","115","567026201","-629261534","1.008","27.08",,
"1087986700","14111.36","48.200000000000045","114","16","114","567026175","-629261685","0.933","27.08",,
"1087986701","14111.87","48.200000000000045","113","16","113","567026216","-629261773","0.821","27.08",,
"1087986702","14112.57","48.200000000000045","111","16","111","567026265","-629261854","0.597","27.08",,
"1087986703","14112.96","48.39999999999998","110","16","110","567026310","-629261904","0.569","25.93",,
"1087986704","14113.33","48.39999999999998","109","16","109","567026321","-629261967","0.401","25.93",,
"1087986705","14113.46","48.39999999999998","107","16","107","567026319","-629261975","0.0","25.93",,
"1087986726","14113.46","48.39999999999998","83","16","83","567026456","-629263105","2.706","21.36",,
"1087986727","14116.55","48.39999999999998","83","16","83","567026495","-629263596","3.042","21.36",,
"1087986728","14120.18","48.39999999999998","84","16","84","567026487","-629264179","3.546","20.93",,
"1087986729","14124.09","48.39999999999998","85","16","85","567026352","-629264785","3.966","20.93",,
"1087986730","14128.65","48.39999999999998","85","16","85","567026083","-629265397","4.413","20.93",,
"1087986731","14133.08","48.39999999999998","86","16","86","567025742","-629265878","4.339","20.93",,
"1087986732","14137.69","48.39999999999998","87","16","87","567025338","-629266293","4.572","20.93",,
"1087986733","14142.59","48.200000000000045","89","16","89","567024849","-629266625","5.095","20.65",,
"1087986734","14148.21","48.200000000000045","90","16","90","567024268","-629266890","5.542","20.65",,
"1087986735","14154.09","48.200000000000045","91","16","91","567023657","-629267094","5.645","20.65",,
"1087986736","14159.9","48.0","92","17","92","567023044","-629267266","5.729","20.65",,
"1087986737","14165.95","48.0","93","17","93","567022422","-629267501","5.813","20.65",,
"1087986738","14171.81","48.0","93","17","93","567021823","-629267774","5.85","19.67",,
"1087986739","14177.78","48.0","93","17","93","567021211","-629268060","6.009","19.67",,
"1087986740","14183.81","48.0","94","17","94","567020611","-629268412","6.037","19.67",,
"1087986741","14189.75","48.0","94","17","94","567020027","-629268795","5.962","19.67",,
"1087986742","14195.72","48.200000000000045","94","17","94","567019443","-629269170","5.916","19.67",,
"1087986743","14201.64","48.200000000000045","94","17","94","567018861","-629269550","5.981","18.63",,
"1087986744","14207.65","48.200000000000045","94","17","94","567018285","-629269995","6.074","18.63",,
"1087986745","14213.81","48.200000000000045","94","17","94","567017705","-629270469","6.121","18.63",,
"1087986746","14220.16","48.39999999999998","94","17","94","567017145","-629271025","6.196","18.63",,
"1087986747","14226.32","48.60000000000002","94","17","94","567016611","-629271603","6.224","18.63",,
"1087986748","14232.5","48.60000000000002","95","17","95","567016083","-629272208","6.261","18.32",,
"1087986749","14238.97","48.60000000000002","95","17","95","567015552","-629272862","6.382","18.32",,
"1087986750","14245.31","49.0","96","17","96","567015047","-629273528","6.317","18.32",,
"1087986751","14251.47","49.0","97","17","97","567014550","-629274177","6.252","18.32",,
"1087986752","14257.88","49.0","97","17","97","567014038","-629274861","6.41","18.32",,
"1087986753","14264.32","49.200000000000045","98","17","98","567013555","-629275585","6.457","18.12",,
"1087986754","14270.74","49.200000000000045","99","17","99","567013086","-629276342","6.55","18.12",,
"1087986755","14277.54","49.200000000000045","99","17","99","567012594","-629277128","6.643","18.12",,
"1087986756","14284.19","49.200000000000045","100","17","100","567012135","-629277925","6.606","18.12",,
"1087986757","14290.68","49.39999999999998","101","17","101","567011676","-629278703","6.597","18.12",,
"1087986758","14297.17","49.39999999999998","101","17","101","567011211","-629279462","6.559","18.38",,
"1087986759","14303.65","49.60000000000002","101","17","101","567010772","-629280265","6.625","18.38",,
"1087986760","14310.24","49.60000000000002","102","17","102","567010330","-629281085","6.634","18.38",,
"1087986761","14316.91","49.799999999999955","103","17","103","567009886","-629281909","6.606","18.38",,
"1087986762","14323.57","49.799999999999955","103","17","103","567009443","-629282737","6.597","18.38",,
"1087986763","14330.31","50.0","104","17","104","567009002","-629283577","6.653","18.16",,
"1087986764","14336.88","50.0","104","17","104","567008566","-629284389","6.625","18.16",,
"1087986765","14343.19","50.200000000000045","105","17","105","567008133","-629285174","6.578","18.16",,
"1087986766","14349.82","50.200000000000045","105","17","105","567007697","-629285994","6.531","18.16",,
"1087986767","14356.31","50.200000000000045","106","17","106","567007274","-629286818","6.597","18.16",,
"1087986768","14362.86","50.39999999999998","106","17","106","567006860","-629287659","6.587","18.4",,
"1087986769","14369.45","50.60000000000002","106","17","106","567006443","-629288496","6.485","18.4",,
"1087986770","14375.65","50.60000000000002","106","17","106","567006030","-629289269","6.252","18.4",,
"1087986771","14381.86","50.60000000000002","106","17","106","567005631","-629290062","6.224","18.4",,
"1087986772","14388.11","50.799999999999955","106","17","106","567005227","-629290860","6.214","18.4",,
"1087986773","14394.53","51.0","106","17","106","567004810","-629291664","6.242","18.96",,
"1087986774","14400.91","51.0","106","17","106","567004375","-629292436","6.233","18.96",,
"1087986775","14407.11","51.0","107","17","107","567003933","-629293177","6.28","18.96",,
"1087986776","14413.49","51.200000000000045","107","17","107","567003451","-629293877","6.242","18.96",,
"1087986777","14419.4","51.39999999999998","107","17","107","567003008","-629294550","6.149","18.96",,
"1087986778","14425.23","51.60000000000002","107","17","107","567002565","-629295210","6.028","18.94",,
"1087986779","14431.22","51.799999999999955","107","17","107","567002115","-629295883","5.944","18.94",,
"1087986780","14437.05","52.0","108","17","108","567001661","-629296532","5.916","18.94",,
"1087986781","14442.9","52.200000000000045","108","17","108","567001203","-629297162","5.738","18.94",,
"1087986782","14448.7","52.39999999999998","109","17","109","567000758","-629297789","5.598","18.94",,
"1087986783","14454.24","52.60000000000002","110","17","110","567000313","-629298380","5.645","18.92",,
"1087986784","14459.86","52.799999999999955","110","17","110","566999841","-629298939","5.654","18.92",,
"1087986785","14465.4","53.0","111","17","111","566999375","-629299481","5.524","18.92",,
"1087986786","14470.79","53.200000000000045","111","17","111","566998900","-629299982","5.384","18.92",,
"1087986787","14476.21","53.39999999999998","112","17","112","566998412","-629300442","5.318","18.92",,
"1087986788","14481.53","53.60000000000002","113","17","113","566997923","-629300851","5.244","18.91",,
"1087986789","14486.41","53.60000000000002","113","17","113","566997451","-629301212","5.169","18.91",,
"1087986790","14491.49","53.799999999999955","114","17","114","566996971","-629301586","5.048","18.91",,
"1087986791","14496.62","54.0","114","17","114","566996476","-629301962","5.113","18.91",,
"1087986792","14501.91","54.200000000000045","115","17","115","566995971","-629302331","5.113","18.91",,
"1087986793","14507.11","54.39999999999998","115","17","115","566995463","-629302653","5.113","19.3",,
"1087986794","14512.16","54.799999999999955","116","17","116","566994964","-629302972","5.113","19.3",,
"1087986795","14517.24","54.799999999999955","116","17","116","566994459","-629303261","5.104","19.3",,
"1087986796","14522.49","55.0","116","17","116","566993947","-629303556","5.225","19.3",,
"1087986797","14527.61","55.200000000000045","117","17","117","566993454","-629303817","5.225","19.3",,
"1087986798","14532.36","55.39999999999998","117","17","117","566993000","-629304064","5.151","19.95",,
"1087986799","14536.53","55.60000000000002","117","17","117","566992568","-629304258","4.983","19.95",,
"1087986800","14540.94","55.799999999999955","117","17","117","566992105","-629304457","5.197","19.95",,
"1087986801","14544.73","56.0","118","17","118","566991663","-629304697","5.151","19.95",,
"1087986802","14548.67","56.39999999999998","118","17","118","566991197","-629304975","4.992","19.95",,
"1087986803","14555.0","56.60000000000002","119","17","119","566990586","-629305335","4.955","19.6",,
"1087986804","14561.24","56.799999999999955","119","17","119","566989969","-629305600","4.927","19.6",,
"1087986805","14567.08","57.200000000000045","120","17","120","566989374","-629305874","5.039","19.6",,
"1087986806","14572.88","57.200000000000045","120","17","120","566988803","-629306184","5.057","19.6",,
"1087986807","14578.34","57.200000000000045","120","17","120","566988269","-629306475","4.945","19.6",,
"1087986808","14583.05","57.39999999999998","121","17","121","566987788","-629306714","4.712","20.15",,
"1087986809","14587.97","57.60000000000002","121","17","121","566987298","-629306979","4.693","20.15",,
"1087986810","14592.58","57.799999999999955","121","17","121","566986829","-629307231","4.675","20.15",,
"1087986811","14597.33","58.0","121","17","121","566986347","-629307466","4.647","20.15",,
"1087986812","14601.97","58.39999999999998","121","17","121","566985872","-629307679","4.581","20.15",,
"1087986813","14606.57","58.39999999999998","121","17","121","566985412","-629307925","4.516","20.13",,
"1087986814","14610.95","58.60000000000002","121","17","121","566984960","-629308169","4.535","20.13",,
"1087986815","14615.8","58.799999999999955","121","17","121","566984475","-629308400","4.628","20.13",,
"1087986816","14620.27","59.0","121","17","121","566984018","-629308625","4.721","20.13",,
"1087986817","14624.73","59.200000000000045","121","17","121","566983539","-629308794","4.796","20.13",,
"1087986818","14629.54","59.39999999999998","120","17","120","566983048","-629308995","4.675","20.5",,
"1087986819","14634.22","59.60000000000002","120","17","120","566982572","-629309203","4.637","20.5",,
"1087986820","14638.74","59.60000000000002","120","17","120","566982112","-629309439","4.656","20.5",,
"1087986821","14643.36","59.799999999999955","120","17","120","566981652","-629309723","4.703","20.5",,
"1087986822","14648.12","60.0","120","17","120","566981171","-629309970","4.74","20.5",,
"1087986823","14652.99","60.200000000000045","120","17","120","566980697","-629310284","4.843","20.76",,
"1087986824","14657.77","60.39999999999998","120","17","120","566980214","-629310553","4.899","20.76",,
"1087986825","14662.63","60.799999999999955","120","18","120","566979716","-629310795","4.964","20.76",,
"1087986826","14667.57","61.0","119","18","119","566979211","-629311076","5.011","20.76",,
"1087986827","14672.94","61.200000000000045","119","18","119","566978682","-629311413","5.104","22.5",,
"1087986828","14678.4","61.200000000000045","119","18","119","566978145","-629311733","5.16","22.5",,
"1087986829","14683.64","61.39999999999998","120","18","120","566977616","-629312029","5.207","22.5",,
"1087986830","14689.13","61.39999999999998","120","18","120","566977061","-629312322","5.384","22.5",,
"1087986831","14694.68","61.60000000000002","120","18","120","566976518","-629312657","5.44","22.5",,
"1087986832","14699.92","61.799999999999955","120","18","120","566976007","-629313007","5.356","22.48",,
"1087986833","14705.19","62.0","121","18","121","566975502","-629313371","5.272","22.48",,
"1087986834","14710.26","62.0","121","18","121","566975017","-629313721","5.095","22.48",,
"1087986835","14715.23","62.200000000000045","121","18","121","566974549","-629314108","5.076","22.48",,
"1087986836","14720.35","62.39999999999998","122","18","122","566974044","-629314446","5.225","22.48",,
"1087986837","14725.58","62.39999999999998","122","18","122","566973543","-629314832","5.356","22.48",,
"1087986838","14731.03","62.60000000000002","122","18","122","566973027","-629315239","5.468","22.47",,
"1087986839","14736.48","62.799999999999955","122","18","122","566972518","-629315676","5.477","22.47",,
"1087986840","14742.23","63.0","122","18","122","566971994","-629316137","5.533","22.47",,
"1087986841","14747.81","63.200000000000045","122","18","122","566971471","-629316565","5.598","22.47",,
"1087986842","14753.35","63.39999999999998","122","18","122","566970967","-629317026","5.524","22.47",,
"1087986843","14759.02","63.60000000000002","122","18","122","566970471","-629317524","5.533","22.46",,
"1087986844","14764.28","63.60000000000002","122","18","122","566970006","-629318013","5.477","22.46",,
"1087986845","14769.62","63.60000000000002","122","18","122","566969518","-629318470","5.43","22.46",,
"1087986846","14775.2","64.0","122","18","122","566968981","-629318885","5.58","22.46",,
"1087986847","14781.22","64.0","122","18","122","566968415","-629319353","5.906","22.46",,
"1087986848","14787.65","64.20000000000005","121","18","121","566967825","-629319858","6.149","22.06",,
"1087986849","14793.97","64.20000000000005","121","18","121","566967261","-629320402","6.27","22.06",,
"1087986850","14800.21","64.20000000000005","120","18","120","566966730","-629320998","6.261","22.06",,
"1087986851","14806.08","64.39999999999998","119","18","119","566966205","-629321517","6.018","22.06",,
"1087986852","14811.74","64.60000000000002","119","18","119","566965692","-629322003","5.729","22.06",,
"1087986853","14817.45","64.79999999999995","118","18","118","566965190","-629322538","5.692","21.79",,
"1087986854","14823.37","64.79999999999995","118","18","118","566964662","-629323059","5.776","21.79",,
"1087986855","14829.44","65.0","117","18","117","566964146","-629323628","5.813","21.79",,
"1087986856","14835.36","65.0","116","18","116","566963624","-629324153","5.86","21.79",,
"1087986857","14841.24","65.20000000000005","116","18","116","566963112","-629324707","5.962","21.79",,
"1087986858","14847.34","65.39999999999998","116","18","116","566962595","-629325299","6.112","21.61",,
"1087986859","14853.73","65.39999999999998","116","18","116","566962054","-629325915","6.429","21.61",,
"1087986860","14860.36","65.39999999999998","116","18","116","566961485","-629326537","6.755","21.61",,
"1087986861","14867.21","65.60000000000002","116","18","116","566960897","-629327192","7.063","21.61",,
"1087986862","14874.07","65.60000000000002","116","18","116","566960309","-629327870","7.157","23.46",,
"1087986863","14881.35","65.79999999999995","116","18","116","566959662","-629328524","7.203","23.46",,
"1087986864","14888.88","66.0","116","18","116","566959001","-629329187","7.241","23.46",,
"1087986865","14896.21","66.20000000000005","116","18","116","566958345","-629329808","7.25","23.46",,
"1087986866","14903.45","66.20000000000005","116","18","116","566957695","-629330441","7.362","23.46",,
"1087986867","14910.83","66.39999999999998","115","18","115","566957038","-629331101","7.502","23.46",,
"1087986868","14918.36","66.39999999999998","115","18","115","566956370","-629331780","7.577","23.52",,
"1087986869","14925.96","66.60000000000002","115","18","115","566955703","-629332460","7.511","23.52",,
"1087986870","14933.31","66.60000000000002","115","18","115","566955056","-629333144","7.437","23.52",,
"1087986871","14940.75","66.79999999999995","115","18","115","566954398","-629333794","7.353","23.52",,
"1087986872","14947.97","67.0","115","18","115","566953754","-629334434","7.259","23.52",,
"1087986873","14955.06","67.20000000000005","115","18","115","566953117","-629335057","7.157","23.16",,
"1087986874","14962.07","67.39999999999998","115","18","115","566952499","-629335689","7.035","23.16",,
"1087986875","14968.9","67.39999999999998","116","18","116","566951902","-629336322","6.895","23.16",,
"1087986876","14975.77","67.60000000000002","116","18","116","566951311","-629336966","6.783","23.16",,
"1087986877","14982.36","67.60000000000002","116","18","116","566950730","-629337571","6.643","24.1",,
"1087986878","14989.04","67.79999999999995","115","18","115","566950152","-629338185","6.503","24.1",,
"1087986879","14995.41","67.79999999999995","115","18","115","566949594","-629338785","6.438","24.1",,
"1087986880","15001.87","68.0","115","18","115","566949035","-629339381","6.261","24.1",,
"1087986881","15008.15","68.20000000000005","114","18","114","566948509","-629339986","6.14","24.1",,
"1087986882","15014.17","68.20000000000005","113","18","113","566948000","-629340568","6.074","24.1",,
"1087986883","15019.71","68.39999999999998","112","18","112","566947511","-629341079","5.729","22.76",,
"1087986884","15025.28","68.60000000000002","112","18","112","566947010","-629341564","5.58","22.76",,
"1087986885","15030.83","68.60000000000002","111","18","111","566946533","-629342071","5.514","22.76",,
"1087986886","15036.27","68.79999999999995","111","18","111","566946065","-629342596","5.636","22.76",,
"1087986887","15042.0","69.0","111","18","111","566945574","-629343140","5.813","22.76",,
"1087986888","15047.65","69.0","111","18","111","566945070","-629343678","5.981","21.86",,
"1087986889","15053.94","69.20000000000005","111","18","111","566944523","-629344256","6.149","21.86",,
"1087986890","15060.33","69.20000000000005","111","18","111","566943968","-629344832","6.158","21.86",,
"1087986891","15066.53","69.39999999999998","112","18","112","566943436","-629345399","6.14","21.86",,
"1087986892","15072.37","69.60000000000002","112","18","112","566942915","-629345935","6.084","21.86",,
"1087986893","15078.36","69.60000000000002","113","18","113","566942385","-629346461","5.981","20.87",,
"1087986894","15084.07","69.79999999999995","113","18","113","566941886","-629346994","5.822","20.87",,
"1087986895","15089.9","70.20000000000005","113","18","113","566941370","-629347518","5.804","20.87",,
"1087986896","15095.61","70.20000000000005","113","18","113","566940865","-629348051","5.729","20.87",,
"1087986897","15101.56","70.39999999999998","113","18","113","566940346","-629348589","5.71","20.87",,
"1087986898","15107.4","70.60000000000002","114","18","114","566939834","-629349123","5.72","21.4",,
"1087986899","15113.24","70.79999999999995","114","18","114","566939318","-629349618","5.664","21.4",,
"1087986900","15118.72","71.0","114","18","114","566938818","-629350080","5.692","21.4",,
"1087986901","15124.15","71.20000000000005","115","18","115","566938323","-629350560","5.729","21.4",,
"1087986902","15129.81","71.60000000000002","115","18","115","566937804","-629351051","5.776","21.4",,
"1087986903","15135.84","71.60000000000002","115","18","115","566937267","-629351566","5.738","21.35",,
"1087986904","15141.84","71.79999999999995","116","18","116","566936727","-629352058","5.785","21.35",,
"1087986905","15147.73","72.0","116","18","116","566936212","-629352593","5.878","21.35",,
"1087986906","15153.4","72.20000000000005","116","18","116","566935712","-629353139","5.888","21.35",,
"1087986907","15159.49","72.39999999999998","116","18","116","566935192","-629353710","5.841","21.35",,
"1087986908","15165.54","72.60000000000002","116","18","116","566934669","-629354250","5.785","20.53",,
"1087986909","15171.19","72.79999999999995","117","18","117","566934168","-629354740","5.701","20.53",,
"1087986910","15176.45","73.0","117","18","117","566933690","-629355220","5.654","20.53",,
"1087986911","15182.11","73.20000000000005","117","18","117","566933165","-629355678","5.692","20.53",,
"1087986912","15187.77","73.39999999999998","118","18","118","566932639","-629356127","5.701","20.77",,
"1087986913","15193.59","73.60000000000002","118","18","118","566932111","-629356619","5.86","20.77",,
"1087986914","15199.44","73.79999999999995","118","18","118","566931585","-629357130","5.944","20.77",,
"1087986915","15205.57","74.0","119","18","119","566931016","-629357646","6.196","20.77",,
"1087986916","15211.84","74.20000000000005","120","18","120","566930452","-629358169","6.0","20.77",,
"1087986917","15218.17","74.20000000000005","120","18","120","566929868","-629358668","6.102","20.77",,
"1087986918","15224.48","74.20000000000005","120","18","120","566929278","-629359161","6.298","20.93",,
"1087986919","15230.83","74.20000000000005","121","18","121","566928687","-629359656","6.429","20.93",,
"1087986920","15237.18","74.39999999999998","121","18","121","566928083","-629360109","6.429","20.93",,
"1087986921","15243.39","74.39999999999998","121","18","121","566927477","-629360532","6.42","20.93",,
"1087986922","15249.71","74.60000000000002","121","18","121","566926852","-629360949","6.438","20.93",,
"1087986923","15256.27","74.60000000000002","121","18","121","566926202","-629361376","6.503","20.65",,
"1087986924","15263.13","74.60000000000002","121","18","121","566925533","-629361796","6.513","20.65",,
"1087986925","15270.0","74.60000000000002","121","18","121","566924872","-629362226","6.578","20.65",,
"1087986926","15276.34","74.60000000000002","121","18","121","566924231","-629362604","6.615","20.65",,
"1087986927","15283.07","74.79999999999995","121","18","121","566923558","-629362973","6.643","20.65",,
"1087986928","15289.67","74.79999999999995","121","18","121","566922901","-629363348","6.606","23.61",,
"1087986929","15296.19","74.79999999999995","120","18","120","566922253","-629363736","6.643","23.61",,
"1087986930","15302.69","74.79999999999995","120","18","120","566921603","-629364138","6.69","23.61",,
"1087986931","15309.35","75.0","120","18","120","566920934","-629364526","6.69","23.61",,
"1087986932","15316.17","75.0","120","18","120","566920252","-629364918","6.746","23.61",,
"1087986933","15323.02","75.0","119","18","119","566919559","-629365300","6.858","22.04",,
"1087986934","15330.02","75.20000000000005","119","18","119","566918864","-629365724","6.933","22.04",,
"1087986935","15337.24","75.20000000000005","118","18","118","566918147","-629366120","7.017","22.04",,
"1087986936","15344.31","75.20000000000005","117","18","117","566917438","-629366501","7.11","22.04",,
"1087986937","15351.39","75.20000000000005","117","18","117","566916730","-629366908","7.203","22.04",,
"1087986938","15358.44","75.39999999999998","116","18","116","566916024","-629367329","7.194","24.53",,
"1087986939","15365.54","75.39999999999998","116","18","116","566915311","-629367729","7.157","24.53",,
"1087986940","15372.65","75.39999999999998","116","18","116","566914594","-629368122","7.119","24.53",,
"1087986941","15379.76","75.60000000000002","116","18","116","566913868","-629368512","7.138","24.53",,
"1087986942","15387.3","75.60000000000002","115","18","115","566913119","-629368911","7.147","24.23",,
"1087986943","15394.55","75.79999999999995","114","18","114","566912396","-629369321","7.231","24.23",,
"1087986944","15401.67","75.79999999999995","114","18","114","566911672","-629369717","7.315","24.23",,
"1087986945","15409.14","75.79999999999995","113","18","113","566910924","-629370118","7.353","24.23",,
"1087986946","15416.4","76.0","112","18","112","566910202","-629370528","7.297","24.23",,
"1087986947","15423.59","76.0","111","18","111","566909485","-629370959","7.315","24.03",,
"1087986948","15430.88","76.20000000000005","110","18","110","566908765","-629371390","7.325","24.03",,
"1087986949","15437.93","76.20000000000005","109","18","109","566908053","-629371813","7.287","24.03",,
"1087986950","15445.3","76.20000000000005","109","18","109","566907309","-629372213","7.371","24.03",,
"1087986951","15452.61","76.39999999999998","108","18","108","566906574","-629372599","7.287","24.03",,
"1087986952","15459.91","76.39999999999998","108","18","108","566905844","-629373022","7.315","24.03",,
"1087986953","15467.18","76.39999999999998","107","18","107","566905120","-629373446","7.194","23.89",,
"1087986954","15474.4","76.60000000000002","107","18","107","566904412","-629373880","7.054","23.89",,
"1087986955","15481.21","76.60000000000002","107","18","107","566903727","-629374277","6.961","23.89",,
"1087986956","15487.99","76.60000000000002","106","18","106","566903056","-629374685","6.802","23.89",,
"1087986957","15494.58","76.79999999999995","106","18","106","566902402","-629375070","6.634","23.89",,
"1087986958","15500.94","77.0","105","18","105","566901758","-629375419","6.522","22.62",,
"1087986959","15507.14","77.20000000000005","105","18","105","566901128","-629375748","6.373","22.62",,
"1087986960","15513.33","77.20000000000005","105","18","105","566900504","-629376094","6.261","22.62",,
"1087986961","15519.53","77.39999999999998","105","18","105","566899885","-629376451","6.186","22.62",,
"1087986962","15525.69","77.60000000000002","104","18","104","566899271","-629376777","6.084","22.62",,
"1087986963","15531.37","77.79999999999995","104","18","104","566898693","-629377096","5.953","22.56",,
"1087986964","15537.33","78.0","104","18","104","566898109","-629377467","5.869","22.56",,
"1087986965","15543.01","78.39999999999998","104","18","104","566897538","-629377791","5.776","22.56",,
"1087986966","15548.71","78.60000000000002","104","18","104","566896968","-629378120","5.738","22.56",,
"1087986967","15554.25","78.79999999999995","104","18","104","566896406","-629378442","5.664","22.56",,
"1087986968","15560.11","79.20000000000005","105","19","105","566895830","-629378746","5.552","22.91",,
"1087986969","15565.22","79.60000000000002","105","19","105","566895324","-629379029","5.281","22.91",,
"1087986970","15570.18","79.79999999999995","105","19","105","566894822","-629379296","5.291","22.91",,
"1087986971","15575.03","80.20000000000005","106","19","106","566894317","-629379570","5.328","22.91",,
"1087986972","15580.21","80.60000000000002","107","19","107","566893787","-629379856","5.244","22.91",,
"1087986973","15585.58","80.79999999999995","108","19","108","566893250","-629380160","5.197","23.15",,
"1087986974","15590.91","81.0","108","19","108","566892705","-629380456","5.225","23.15",,
"1087986975","15596.5","81.39999999999998","109","19","109","566892165","-629380783","5.095","23.15",,
"1087986976","15601.56","81.60000000000002","110","19","110","566891660","-629381069","5.001","23.15",,
"1087986977","15606.44","81.60000000000002","111","19","111","566891170","-629381352","4.899","22.52",,
"1087986978","15611.3","82.0","112","19","112","566890686","-629381626","4.777","22.52",,
"1087986979","15615.88","82.39999999999998","112","19","112","566890222","-629381890","4.693","22.52",,
"1087986980","15620.74","82.39999999999998","113","19","113","566889745","-629382178","4.647","22.52",,
"1087986981","15625.2","82.60000000000002","114","19","114","566889288","-629382418","4.581","22.52",,
"1087986982","15629.83","83.0","114","19","114","566888839","-629382707","4.507","22.52",,
"1087986983","15634.09","83.20000000000005","114","19","114","566888441","-629383036","4.46","22.89",,
"1087986984","15638.4","83.39999999999998","115","19","115","566888123","-629383555","4.665","22.89",,
"1087986985","15643.16","83.79999999999995","115","19","115","566887881","-629384232","4.889","22.89",,
"1087986986","15648.16","84.20000000000005","115","19","115","566887606","-629384917","4.955","22.89",,
"1087986987","15653.41","84.39999999999998","116","19","116","566887277","-629385602","5.216","22.89",,
"1087986988","15658.99","84.39999999999998","116","19","116","566886921","-629386313","5.393","23.92",,
"1087986989","15664.61","84.60000000000002","116","19","116","566886552","-629387010","5.412","23.92",,
"1087986990","15670.28","84.79999999999995","116","19","116","566886175","-629387711","5.542","23.92",,
"1087986991","15676.0","85.0","116","19","116","566885804","-629388437","5.71","23.92",,
"1087986992","15682.21","85.20000000000005","116","19","116","566885416","-629389222","6.0","24.61",,
"1087986993","15688.42","85.39999999999998","116","19","116","566885031","-629390028","6.317","24.61",,
"1087986994","15694.8","85.39999999999998","116","19","116","566884641","-629390851","6.392","24.61",,
"1087986995","15700.85","85.60000000000002","115","19","115","566884264","-629391642","6.242","24.61",,
"1087986996","15706.88","85.60000000000002","115","19","115","566883876","-629392395","5.878","24.61",,
"1087986997","15712.5","85.60000000000002","115","19","115","566883506","-629393091","5.645","24.61",,
"1087986998","15717.8","85.79999999999995","114","19","114","566883172","-629393770","5.393","25.85",,
"1087986999","15722.98","86.0","114","19","114","566882839","-629394428","5.3","25.85",,
"1087987000","15728.15","86.20000000000005","114","19","114","566882513","-629395101","5.291","25.85",,
"1087987001","15733.4","86.60000000000002","114","19","114","566882163","-629395747","5.216","25.85",,
"1087987002","15738.36","86.79999999999995","114","19","114","566881823","-629396353","5.132","25.85",,
"1087987003","15743.34","87.0","114","19","114","566881482","-629396978","5.207","25.11",,
"1087987004","15748.78","87.20000000000005","114","19","114","566881114","-629397642","5.281","25.11",,
"1087987005","15754.26","87.39999999999998","115","19","115","566880750","-629398323","5.384","25.11",,
"1087987006","15759.87","87.60000000000002","116","19","116","566880384","-629399021","5.514","25.11",,
"1087987007","15765.43","87.79999999999995","116","19","116","566880021","-629399718","5.57","25.11",,
"1087987008","15770.94","88.0","118","19","118","566879648","-629400404","5.626","24.61",,
"1087987009","15776.65","88.20000000000005","118","19","118","566879261","-629401105","5.645","24.61",,
"1087987010","15782.32","88.39999999999998","119","19","119","566878880","-629401809","5.654","24.61",,
"1087987011","15788.16","88.60000000000002","120","19","120","566878488","-629402515","5.673","24.61",,
"1087987012","15793.72","89.0","120","19","120","566878125","-629403222","5.71","24.28",,
"1087987013","15799.44","89.0","121","19","121","566877762","-629403945","5.645","24.28",,
"1087987014","15805.01","89.20000000000005","121","19","121","566877408","-629404660","5.589","24.28",,
"1087987015","15810.69","89.39999999999998","121","19","121","566877040","-629405368","5.589","24.28",,
"1087987016","15816.29","89.60000000000002","122","19","122","566876695","-629406085","5.617","24.28",,
"1087987017","15821.71","89.79999999999995","122","19","122","566876336","-629406774","5.757","24.28",,
"1087987018","15827.34","89.79999999999995","122","19","122","566875943","-629407464","5.822","24.85",,
"1087987019","15833.12","90.0","122","19","122","566875545","-629408172","5.804","24.85",,
"1087987020","15839.01","90.20000000000005","122","19","122","566875142","-629408890","5.785","24.85",,
"1087987021","15844.94","90.39999999999998","122","19","122","566874751","-629409620","5.776","24.85",,
"1087987022","15850.64","90.39999999999998","122","19","122","566874368","-629410316","5.71","24.85",,
"1087987023","15856.05","90.60000000000002","122","19","122","566873989","-629410975","5.617","24.83",,
"1087987024","15861.52","90.79999999999995","122","19","122","566873610","-629411633","5.496","24.83",,
"1087987025","15866.94","91.0","122","19","122","566873244","-629412299","5.449","24.83",,
"1087987026","15872.4","91.20000000000005","121","19","121","566872877","-629412973","5.458","24.83",,
"1087987027","15877.95","91.39999999999998","121","19","121","566872514","-629413662","5.524","24.83",,
"1087987028","15883.43","91.60000000000002","121","19","121","566872176","-629414377","5.626","24.43",,
"1087987029","15888.97","91.60000000000002","120","19","120","566871796","-629415069","5.71","24.43",,
"1087987030","15894.92","91.79999999999995","120","19","120","566871392","-629415797","5.85","24.43",,
