Type,Local Number,Message,Field 1,Value 1,Units 1,Field 2,Value 2,Units 2,Field 3,Value 3,Units 3,Field 4,Value 4,Units 4,Field 5,Value 5,Units 5,Field 6,Value 6,Units 6,Field 7,Value 7,Units 7,Field 8,Value 8,Units 8,Field 9,Value 9,Units 9,Field 10,Value 10,Units 10,Field 11,Value 11,Units 11,
Data,3,record,timestamp,"1083441975",s,position_lat,"-138829040",semicircles,position_long,"1992058496",semicircles,distance,"2.12",m,heart_rate,"49",bpm,altitude,"12.799999999999955",m,speed,"1.8",m/s,power,"110",watts,cadence,"28",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"1.8",m/s,
Data,3,record,timestamp,"1083441976",s,position_lat,"-138828816",semicircles,position_long,"1992058496",semicircles,distance,"4.28",m,heart_rate,"49",bpm,altitude,"12.799999999999955",m,speed,"2.495",m/s,power,"139",watts,cadence,"38",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"2.495",m/s,
Data,3,record,timestamp,"1083441977",s,position_lat,"-138828544",semicircles,position_long,"1992058752",semicircles,distance,"7.08",m,heart_rate,"49",bpm,altitude,"12.799999999999955",m,speed,"3.077",m/s,power,"147",watts,cadence,"48",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.077",m/s,
Data,3,record,timestamp,"1083441978",s,position_lat,"-138828208",semicircles,position_long,"1992058880",semicircles,distance,"10.41",m,heart_rate,"49",bpm,altitude,"12.799999999999955",m,speed,"3.547",m/s,power,"144",watts,cadence,"87",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.547",m/s,
Data,3,record,timestamp,"1083441979",s,position_lat,"-138827824",semicircles,position_long,"1992058880",semicircles,distance,"14.16",m,heart_rate,"49",bpm,altitude,"12.799999999999955",m,speed,"3.947",m/s,power,"144",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"3.947",m/s,
Data,3,record,timestamp,"1083441980",s,position_lat,"-138827408",semicircles,position_long,"1992059008",semicircles,distance,"18.24",m,heart_rate,"51",bpm,altitude,"12.799999999999955",m,speed,"4.294",m/s,power,"144",watts,cadence,"82",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.294",m/s,
Data,3,record,timestamp,"1083441981",s,position_lat,"-138826928",semicircles,position_long,"1992059264",semicircles,distance,"22.75",m,heart_rate,"53",bpm,altitude,"12.799999999999955",m,speed,"4.619",m/s,power,"145",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.619",m/s,
Data,3,record,timestamp,"1083441982",s,position_lat,"-138826432",semicircles,position_long,"1992059264",semicircles,distance,"27.52",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"4.91",m/s,power,"144",watts,cadence,"80",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"4.91",m/s,
Data,3,record,timestamp,"1083441983",s,position_lat,"-138825888",semicircles,position_long,"1992059392",semicircles,distance,"32.58",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"5.176",m/s,power,"146",watts,cadence,"79",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.176",m/s,
Data,3,record,timestamp,"1083441984",s,position_lat,"-138825328",semicircles,position_long,"1992059392",semicircles,distance,"37.87",m,heart_rate,"55",bpm,altitude,"12.799999999999955",m,speed,"5.409",m/s,power,"144",watts,cadence,"81",rpm,enhanced_altitude,"12.799999999999955",m,enhanced_speed,"5.409",m/s,
Data,3,record,timestamp,"1083441985",s,position_lat,"-138824736",semicircles,position_long,"1992059648",semicircles,distance,"43.39",m,heart_rate,"57",bpm,altitude,"13.0",m,speed,"5.624",m/s,power,"144",watts,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.624",m/s,
Data,3,record,timestamp,"1083441986",s,position_lat,"-138824128",semicircles,position_long,"1992059648",semicircles,distance,"49.12",m,heart_rate,"61",bpm,altitude,"13.0",m,speed,"5.829",m/s,power,"144",watts,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"5.829",m/s,
Data,3,record,timestamp,"1083441987",s,position_lat,"-138823504",semicircles,position_long,"1992059776",semicircles,distance,"55.05",m,heart_rate,"62",bpm,altitude,"13.0",m,speed,"6.006",m/s,power,"145",watts,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.006",m/s,
Data,3,record,timestamp,"1083441988",s,position_lat,"-138822864",semicircles,position_long,"1992060032",semicircles,distance,"61.14",m,heart_rate,"64",bpm,altitude,"13.0",m,speed,"6.167",m/s,power,"144",watts,cadence,"81",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.167",m/s,
Data,3,record,timestamp,"1083441989",s,position_lat,"-138822208",semicircles,position_long,"1992060160",semicircles,distance,"67.32",m,heart_rate,"66",bpm,altitude,"13.0",m,speed,"6.313",m/s,power,"144",watts,cadence,"80",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.313",m/s,
Data,3,record,timestamp,"1083441990",s,position_lat,"-138821536",semicircles,position_long,"1992060288",semicircles,distance,"73.76",m,heart_rate,"66",bpm,altitude,"13.0",m,speed,"6.448",m/s,power,"143",watts,cadence,"78",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.448",m/s,
Data,3,record,timestamp,"1083441991",s,position_lat,"-138820880",semicircles,position_long,"1992060544",semicircles,distance,"80.27",m,heart_rate,"66",bpm,altitude,"13.0",m,speed,"6.572",m/s,power,"143",watts,cadence,"77",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.572",m/s,
Data,3,record,timestamp,"1083441992",s,position_lat,"-138820240",semicircles,position_long,"1992060928",semicircles,distance,"86.9",m,heart_rate,"66",bpm,altitude,"13.0",m,speed,"6.691",m/s,power,"146",watts,cadence,"74",rpm,enhanced_altitude,"13.0",m,enhanced_speed,"6.691",m/s,
